id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,assist,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2531292001,122,1,1,14,14,7dkxxicrwn77jpdfkwpnlnnyn,1,34.9,31.6,2023-04-09T19:14:28.436Z,2023-04-09T19:14:30Z,4177790259,213,4.9,4177790257,212,15.6,4177790253,140,37.1,4177790251,56,Back,4177790255,141,8.9,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292041,123,1,1,14,15,7dkxxicrwn77jpdfkwpnlnnyn,1,37.2,8.9,2023-04-09T19:14:30.196Z,2023-04-09T19:14:33Z,4177790469,56,Back,4177790473,141,38.8,4177790471,140,21.9,4177790475,212,25.9,4177790477,213,2.2,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292107,124,1,1,14,18,7dkxxicrwn77jpdfkwpnlnnyn,1,22.4,39.4,2023-04-09T19:14:32.996Z,2023-04-09T19:14:37Z,4177790867,212,26.9,4177790869,213,1.7,4177790861,56,Back,4177790865,141,78.7,4177790863,140,19.4,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292229,125,1,1,14,23,7dkxxicrwn77jpdfkwpnlnnyn,1,25.9,87.2,2023-04-09T19:14:37.716Z,2023-04-09T19:14:45Z,4177791477,213,0.0,4177791479,1,,4177791471,140,89.6,4177791467,155,,4177791475,212,66.9,4177791469,56,Left,4177791473,141,90.2,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292285,126,1,1,14,30,7dkxxicrwn77jpdfkwpnlnnyn,1,87.8,93,2023-04-09T19:14:45.188Z,2023-04-09T19:14:48Z,4177791747,141,74.4,4177791745,140,75.0,4177791749,212,18.5,4177791751,213,3.9,4177791743,56,Center,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292319,127,2,1,14,34,7dkxxicrwn77jpdfkwpnlnnyn,1,73.1,71.1,2023-04-09T19:14:48.675Z,2023-04-10T12:50:07Z,4177792317,7,8hw7lxbdh3zllchj5arfyc8np,4177791969,140,90.6,4177791977,1,,4177791967,56,Center,4177791971,141,30.5,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292379,143,55,1,14,34,o1iwuxbv233ayidxpibbxy59,1,13.7,45,2023-04-09T19:14:48.676Z,2023-04-09T21:07:00Z,,,,,,,,,,,,,,,,,,,,,,,,,2b8fj2xnd2h9rdbg0bkgbizu1,Awn Al Slaluli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292725,144,1,1,14,59,o1iwuxbv233ayidxpibbxy59,1,10.5,54.2,2023-04-09T19:15:13.888Z,2023-04-10T12:50:25Z,4177794031,5,,4177794035,56,Back,4177794033,241,,4177794043,213,0.9,4179842329,189,,4177794037,140,22.7,4177794039,141,77.2,4177794041,212,20.2,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292815,145,1,1,15,1,o1iwuxbv233ayidxpibbxy59,1,22.7,77,2023-04-09T19:15:15.727Z,2023-04-09T19:15:21Z,4177794551,140,28.7,4177794557,213,0.4,4177794555,212,6.8,4177794549,56,Back,4177794553,141,80.8,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292895,146,1,1,15,6,o1iwuxbv233ayidxpibbxy59,1,35.3,67.8,2023-04-09T19:15:21.263Z,2023-04-09T19:15:24Z,4177794951,140,32.5,4177794955,212,20.1,4177794949,56,Back,4177794957,213,4.6,4177794953,141,38.5,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531292951,147,1,1,15,9,o1iwuxbv233ayidxpibbxy59,1,42.5,30.7,2023-04-09T19:15:24.415Z,2023-04-09T19:15:27Z,4177795215,212,22.2,4177795217,213,5.2,4177795211,140,53.3,4177795209,56,Right,4177795213,141,2.6,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531293009,148,1,1,15,12,o1iwuxbv233ayidxpibbxy59,1,53.3,2.6,2023-04-09T19:15:27.120Z,2023-04-09T19:15:30Z,4177795533,212,12.2,4177795535,213,2.8,4177795531,141,8.5,4177795527,56,Back,4177795529,140,42.3,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531293053,149,1,1,15,15,o1iwuxbv233ayidxpibbxy59,1,42.8,8,2023-04-09T19:15:30.031Z,2023-04-09T19:15:32Z,4177795765,56,Back,4177795767,140,35.0,4177795771,212,18.9,4177795773,213,2.0,4177795769,141,33.0,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531293145,150,1,1,15,18,o1iwuxbv233ayidxpibbxy59,1,35,34,2023-04-09T19:15:32.703Z,2023-04-09T19:15:38Z,4177796369,212,29.1,4177796367,141,76.1,4177796371,213,1.4,4177796363,56,Back,4177796365,140,39.9,,,,,,,,,,2b8fj2xnd2h9rdbg0bkgbizu1,Awn Al Slaluli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531293219,151,1,1,15,24,o1iwuxbv233ayidxpibbxy59,1,56.4,76.1,2023-04-09T19:15:38.687Z,2023-04-09T19:15:43Z,4177796791,56,Center,4177796801,213,6.2,4177796795,140,70.7,4177796797,141,74.1,4177796799,212,15.1,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531293257,152,1,1,15,28,o1iwuxbv233ayidxpibbxy59,1,63.7,78.7,2023-04-09T19:15:42.975Z,2023-04-09T21:07:46Z,4177797013,141,69.0,4177797017,213,5.2,4177797015,212,7.6,4177797011,140,67.3,4177797009,56,Center,,,,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531293303,153,1,1,15,31,o1iwuxbv233ayidxpibbxy59,1,67.3,68.8,2023-04-09T19:15:46.303Z,2023-04-09T19:15:48Z,4177797217,140,71.6,4177797223,213,5.1,4177797215,56,Center,4177797221,212,13.6,4177797219,141,50.0,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531293433,154,1,1,15,36,o1iwuxbv233ayidxpibbxy59,1,73.3,48.2,2023-04-09T19:15:51.407Z,2023-04-09T21:07:48Z,4177797903,56,Left,4177797911,213,0.8,4177797905,140,92.4,4177797909,212,29.6,4177797907,141,80.2,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531293529,155,1,1,15,39,o1iwuxbv233ayidxpibbxy59,1,92.1,80.8,2023-04-09T19:15:54.287Z,2023-04-10T12:51:29Z,4177798333,56,Center,4177798335,140,75.6,4177798339,212,18.6,4177799389,210,15,4177798341,213,3.5,4177798337,141,70.9,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2531293533,156,15,1,15,43,o1iwuxbv233ayidxpibbxy59,1,81.2,71.7,2023-04-09T19:15:58.271Z,2023-04-10T12:51:29Z,4177798363,22,,4177799457,29,,4177799463,102,49.0,4177799459,55,155,4177798367,56,Center,4177799467,215,,4177799475,147,68.1,4177798869,72,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,4177799479,231,53.8,4177798365,18,,,4177799477,230,97.7,4177799465,103,19,4177798883,233,128,4177799455,78,,4177799473,146,4177798873,82,,,,,,84.2,,,,,,,
2531293553,128,10,1,15,43,7dkxxicrwn77jpdfkwpnlnnyn,1,15.8,32.8,2023-04-09T19:15:58.371Z,2023-04-10T12:51:35Z,4177798483,94,,4177798909,233,156,4177798485,56,Back,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531293579,129,6,1,15,44,7dkxxicrwn77jpdfkwpnlnnyn,0,18.4,32.2,2023-04-09T19:15:59.264Z,2023-04-10T12:51:40Z,4177798687,233,157,4177798585,56,Back,4177798589,73,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531293571,157,6,1,15,44,o1iwuxbv233ayidxpibbxy59,1,81.6,67.8,2023-04-09T19:15:59.264Z,2023-04-09T19:16:01Z,4177798637,233,129,4177798561,73,,4177798559,56,Center,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294077,158,1,1,16,12,o1iwuxbv233ayidxpibbxy59,0,99.5,99.5,2023-04-09T19:16:26.720Z,2023-04-10T12:51:57Z,4179846467,72,,4177801333,155,,4177801331,6,,4177801335,224,,4177801345,213,4.4,4177801339,140,90.9,4177801341,141,54.5,4177801343,212,31.9,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,4177801329,2,,4177801337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294143,130,12,1,16,13,7dkxxicrwn77jpdfkwpnlnnyn,1,8.2,43.1,2023-04-09T19:16:28.339Z,2023-04-10T12:52:12Z,4177801747,15,,4177801707,56,Back,4177801719,213,5.8,4177801715,212,22.8,4177801711,141,26.8,4177801709,140,27.2,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294259,131,44,1,16,19,7dkxxicrwn77jpdfkwpnlnnyn,1,23.7,28.3,2023-04-09T19:16:33.774Z,2023-04-09T19:26:25Z,4177802293,285,,4177802289,56,Back,4177802295,233,159,,,,,,,,,,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294215,159,44,1,16,19,o1iwuxbv233ayidxpibbxy59,0,76.3,71.7,2023-04-09T19:16:33.775Z,2023-04-09T21:08:38Z,4177802067,286,,4177802065,56,Center,4177802323,233,131,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294269,132,1,1,16,20,7dkxxicrwn77jpdfkwpnlnnyn,0,27.2,26.8,2023-04-09T19:16:34.572Z,2023-04-10T13:43:34Z,4177802355,140,37.0,4179847391,168,,4177802351,3,,4177802353,56,Back,4177802357,141,28.3,4177802359,212,10.3,4177802361,213,0.1,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294321,160,1,1,16,21,o1iwuxbv233ayidxpibbxy59,1,57.5,67.5,2023-04-09T19:16:35.759Z,2023-04-09T19:16:40Z,4177802653,141,10.0,4177802651,140,87.7,4177802655,212,50.3,4177802647,155,,4177802659,1,,4177802657,213,5.4,4177802649,56,Right,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294379,161,1,1,16,25,o1iwuxbv233ayidxpibbxy59,1,88.8,9.7,2023-04-09T19:16:39.934Z,2023-04-09T19:16:46Z,4177802941,212,14.6,4177802939,141,14.1,4177802937,140,75.2,4177802935,56,Right,4177802943,213,2.9,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294399,162,1,1,16,28,o1iwuxbv233ayidxpibbxy59,0,75.7,13.7,2023-04-09T19:16:42.991Z,2023-04-10T12:52:34Z,4177803065,140,90.7,4179847955,224,,4177803061,155,,4177803059,2,,4177803063,56,Center,4177803067,141,50.4,4177803071,213,1.0,4179847957,20,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,4177803069,212,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294413,133,12,1,16,29,7dkxxicrwn77jpdfkwpnlnnyn,1,12.4,58.7,2023-04-09T19:16:44.307Z,2023-04-09T19:16:45Z,4177803153,212,11.4,4177803147,56,Back,4177803187,15,,4177803149,140,21.1,4177803155,213,0.6,4177803151,141,68.7,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294443,134,49,1,16,32,7dkxxicrwn77jpdfkwpnlnnyn,1,20.9,68.7,2023-04-09T19:16:46.659Z,2023-04-10T12:52:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294467,135,1,1,16,32,7dkxxicrwn77jpdfkwpnlnnyn,1,20.9,68.7,2023-04-09T19:16:46.819Z,2023-04-10T12:52:49Z,4177803423,141,90.6,4177803421,140,20.9,4177803419,56,Back,4177803425,212,14.9,4177803427,213,1.6,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294497,136,1,1,16,33,7dkxxicrwn77jpdfkwpnlnnyn,1,20.9,90.6,2023-04-09T19:16:48.275Z,2023-04-09T19:16:50Z,4177803595,140,10.8,4177803597,141,72.3,4177803593,56,Back,4177803601,213,4.0,4177803599,212,16.3,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294543,137,1,1,16,36,7dkxxicrwn77jpdfkwpnlnnyn,1,10.8,72.3,2023-04-09T19:16:50.787Z,2023-04-09T19:16:53Z,4177803913,140,14.7,4177803919,213,1.3,4177803917,212,15.6,4177803915,141,94.5,4177803911,56,Back,,,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294601,138,1,1,16,39,7dkxxicrwn77jpdfkwpnlnnyn,1,15.3,94.8,2023-04-09T19:16:53.427Z,2023-04-09T19:16:57Z,4177804243,140,41.1,4177804241,56,Back,4177804245,141,86.0,4177804239,155,,4177804249,213,6.1,4177804247,212,27.7,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294605,139,1,1,16,42,7dkxxicrwn77jpdfkwpnlnnyn,0,41.1,86.5,2023-04-09T19:16:56.963Z,2023-04-09T19:16:58Z,4177804373,233,163,4177804271,141,88.1,4177804371,236,,4177804275,212,1.4,4177804267,140,40.2,4177804265,56,Back,4177804277,213,2.3,4177804377,286,,8hw7lxbdh3zllchj5arfyc8np,Abdullah Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294619,163,74,1,16,42,o1iwuxbv233ayidxpibbxy59,1,61.6,6.8,2023-04-09T19:16:56.964Z,2023-04-09T19:33:28Z,4177804327,285,,4177804325,56,Right,4177804401,233,139,,,,,,,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294629,164,49,1,16,44,o1iwuxbv233ayidxpibbxy59,1,61.6,6.5,2023-04-09T19:16:58.926Z,2023-04-09T19:16:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294695,165,1,1,16,44,o1iwuxbv233ayidxpibbxy59,1,61.6,6.5,2023-04-09T19:16:59.150Z,2023-04-09T19:17:03Z,4177804747,212,44.5,4177804749,213,2.7,4177804745,141,36.6,4177804741,56,Back,4177804743,140,24.0,4177804751,1,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294721,166,1,1,16,48,o1iwuxbv233ayidxpibbxy59,1,24.2,36.4,2023-04-09T19:17:03.359Z,2023-04-09T19:17:04Z,4177804869,140,31.1,4177804873,212,8.2,4177804871,141,42.1,4177804875,213,0.5,4177804867,56,Back,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294851,167,1,1,16,53,o1iwuxbv233ayidxpibbxy59,1,30.8,47.8,2023-04-09T19:17:08.078Z,2023-04-09T19:17:10Z,4177805537,56,Center,4177805543,212,23.1,4177805541,141,56.6,4177805539,140,52.0,4177805545,213,0.3,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294871,168,1,1,16,55,o1iwuxbv233ayidxpibbxy59,1,52.8,56.9,2023-04-09T19:17:10.382Z,2023-04-09T19:17:11Z,4177805645,141,67.3,4177805641,56,Center,4177805643,140,56.7,4177805647,212,8.2,4177805649,213,1.0,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294937,169,1,1,16,57,o1iwuxbv233ayidxpibbxy59,1,56.8,67.5,2023-04-09T19:17:11.678Z,2023-04-09T19:17:17Z,4177805979,56,Left,4177805987,213,0.9,4177805983,141,95.4,4177805981,140,71.4,4177805985,212,24.4,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531294971,140,45,1,17,2,7dkxxicrwn77jpdfkwpnlnnyn,0,30.6,16.7,2023-04-09T19:17:16.816Z,2023-04-10T12:53:33Z,4177806449,233,170,4177806169,56,Back,4177806171,285,,,,,,,,,,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531295011,170,3,1,17,2,o1iwuxbv233ayidxpibbxy59,1,69.4,83.3,2023-04-09T19:17:16.816Z,2023-04-10T12:53:23Z,4177806347,286,,4177806345,56,Left,4177806381,233,140,4179849963,465,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531295047,171,1,1,17,5,o1iwuxbv233ayidxpibbxy59,0,70.9,73.8,2023-04-09T19:17:19.887Z,2023-04-09T21:09:29Z,4177806503,155,,4177806515,1,,4177806511,212,32.0,4177806505,56,Center,4177806513,213,5.9,4177806509,141,56.6,4177806507,140,99.3,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531295091,141,52,1,17,8,7dkxxicrwn77jpdfkwpnlnnyn,1,1.8,41.6,2023-04-09T19:17:22.740Z,2023-04-10T12:53:50Z,4179850789,377,,,,,,,,,,,,,,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531295453,142,1,1,17,26,7dkxxicrwn77jpdfkwpnlnnyn,1,13.2,62.7,2023-04-09T19:17:40.499Z,2023-04-09T19:17:43Z,4177808833,213,0.6,4177808825,56,Back,4177808835,1,,4177808823,199,,4177808831,212,37.6,4177808827,140,42.8,4177808829,141,93.9,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531295495,143,1,1,17,29,7dkxxicrwn77jpdfkwpnlnnyn,0,42.8,93.9,2023-04-09T19:17:43.523Z,2023-04-09T19:17:46Z,4177809049,1,,4177809047,213,5.8,4177809043,141,62.4,4177809037,155,,4177809039,56,Center,4177809045,212,49.6,4177809041,140,85.4,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531295529,172,52,1,17,32,o1iwuxbv233ayidxpibbxy59,1,14.4,35.7,2023-04-09T19:17:47.374Z,2023-04-10T12:54:07Z,4179851595,376,,,,,,,,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531295611,173,1,1,17,35,o1iwuxbv233ayidxpibbxy59,1,14.4,40.1,2023-04-09T19:17:49.807Z,2023-04-09T19:17:52Z,4177809691,141,55.5,4177809687,140,23.8,4177809695,212,14.4,4177809697,213,0.8,4177809685,56,Back,4177809683,123,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531295783,174,1,1,17,37,o1iwuxbv233ayidxpibbxy59,1,23.5,57.2,2023-04-09T19:17:52.382Z,2023-04-09T19:18:03Z,4177810541,212,13.3,4177810533,56,Back,4177810537,141,58.1,4177810535,140,36.2,4177810543,213,0.0,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531295799,175,1,1,17,49,o1iwuxbv233ayidxpibbxy59,0,66.1,67.5,2023-04-09T19:18:03.486Z,2023-04-09T19:18:05Z,4177810667,140,65.8,4177810665,56,Center,4177810671,212,17.3,4177810673,213,4.7,4177810669,141,42.1,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531327309,346,61,1,17,52,7dkxxicrwn77jpdfkwpnlnnyn,1,37.5,59.1,2023-04-09T19:18:06.427Z,2023-04-10T12:54:24Z,4177986367,56,Back,,,,,,,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531295905,144,49,1,17,53,7dkxxicrwn77jpdfkwpnlnnyn,1,40.9,34,2023-04-09T19:18:08.243Z,2023-04-09T20:00:20Z,,,,,,,,,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531327493,347,1,1,17,54,7dkxxicrwn77jpdfkwpnlnnyn,1,40.4,39.5,2023-04-09T19:18:08.427Z,2023-04-09T20:00:18Z,4177987447,140,55.2,4177987449,141,22.1,4177987453,213,5.6,4177987445,56,Center,4177987451,212,19.5,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531295953,145,1,1,17,58,7dkxxicrwn77jpdfkwpnlnnyn,1,73.8,29.2,2023-04-09T19:18:12.452Z,2023-04-10T12:54:59Z,4177811619,213,0.1,4177811617,212,18.6,4177811609,56,Center,4177811613,140,91.4,4177813253,154,,4177813251,210,15,4177811615,141,32.5,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
2531295957,146,15,1,18,0,7dkxxicrwn77jpdfkwpnlnnyn,1,90.2,39.4,2023-04-09T19:18:14.932Z,2023-04-10T12:55:00Z,4177813295,146,91.4,4177813283,29,,4177811631,22,,4177813293,103,5.6,4177813285,154,,4177813063,233,176,4177813287,55,145,4177812985,82,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,4177811635,56,Center,4177812975,20,,,4179853727,17,,4177987457,78,,4179853729,328,,4177813291,102,51.1,4177813297,147,4177813301,231,45.8,4177813299,230,98.5,,40.8,,,,,,,
2531295961,176,10,1,18,0,o1iwuxbv233ayidxpibbxy59,1,8.1,57.8,2023-04-09T19:18:15.032Z,2023-04-10T12:55:17Z,4177811649,56,Back,4177813085,233,146,4177811647,94,,,,,,,,,,,,,,,,,2b8fj2xnd2h9rdbg0bkgbizu1,Awn Al Slaluli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531296037,177,12,1,18,2,o1iwuxbv233ayidxpibbxy59,1,8.1,57.8,2023-04-09T19:18:16.623Z,2023-04-10T12:55:19Z,4177812043,141,63.0,4177812047,213,0.1,4177812039,56,Back,4177812045,212,25.9,4177812041,140,32.5,,,,,,,,,,2b8fj2xnd2h9rdbg0bkgbizu1,Awn Al Slaluli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531296041,178,49,1,18,5,o1iwuxbv233ayidxpibbxy59,1,32.8,57.6,2023-04-09T19:18:20.062Z,2023-04-09T21:10:26Z,,,,,,,,,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531296135,179,1,1,18,8,o1iwuxbv233ayidxpibbxy59,1,33,56.3,2023-04-09T19:18:23.150Z,2023-04-09T21:10:29Z,4177812503,56,Back,4177812515,141,41.6,4177812509,140,35.1,4177812519,212,10.2,4177812521,213,4.9,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
