id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2507736189,497,1,2,53,52,2ry1fixv27p3xepazsxcuyoho,1,73.9,29.2,2023-02-14T16:13:45.474Z,2023-03-03T06:59:05Z,4032273957,212,21.8,4032273951,56,Center,4032273959,213,0.0,4067667715,178,,4032273955,141,30.0,4032273953,140,94.7,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736193,498,1,2,53,53,2ry1fixv27p3xepazsxcuyoho,1,94.9,30.3,2023-02-14T16:13:47.131Z,2023-03-03T06:59:11Z,4032273975,56,Center,4032273983,213,2.0,4067667771,178,,4032273977,140,89.1,4032273981,212,14.1,4032273979,141,49.0,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736199,499,1,2,53,56,2ry1fixv27p3xepazsxcuyoho,1,86.1,46.6,2023-02-14T16:13:49.994Z,2023-03-03T07:00:15Z,4032274121,154,,4032274003,56,Center,4032274005,140,85.8,4037387751,195,,4067667929,178,,4032274007,141,61.7,4032274011,213,1.6,4032274119,210,13,ytjrtqtximxhs52bfsezogk5,C. Guanca,4032274009,212,,,,,10.3,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2507736201,500,13,2,53,57,2ry1fixv27p3xepazsxcuyoho,1,85.9,64.9,2023-02-14T16:13:50.875Z,2023-03-03T07:00:15Z,4032274137,328,,4032274139,391,,4032274143,231,50.9,4032274133,102,48.7,4037388131,74,,4037388129,64,,4032274135,103,98.6,4067668311,178,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,4032274127,154,4032274021,56,4032274129,55,,4032274017,22,4032274071,20,,Center,499,,,4032274141,230,97.7,4032274125,29,,,,,,,,,,,,,,,,,
2507736205,501,5,2,53,58,2ry1fixv27p3xepazsxcuyoho,0,101.1,42.9,2023-02-14T16:13:51.955Z,2023-03-03T07:00:19Z,4032274049,346,,4032304051,233,546,4032274047,56,Center,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736195,546,5,2,53,58,d47tf49ishm9qnfd8zyc8wv0j,1,-1.1,57.1,2023-02-14T16:13:51.955Z,2023-03-03T07:00:19Z,4032273989,346,,4032273987,56,Back,4032304047,233,501,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736211,547,1,2,54,6,d47tf49ishm9qnfd8zyc8wv0j,1,4.6,57,2023-02-14T16:13:59.636Z,2023-03-03T07:00:44Z,4032274099,189,,4032274091,213,0.8,4032274089,212,35.4,4032274081,124,,4032274097,237,,4032274087,141,93.0,4032274083,56,Back,4032274093,1,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,4032274085,140,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736217,548,1,2,54,11,d47tf49ishm9qnfd8zyc8wv0j,0,32.2,89.4,2023-02-14T16:14:04.463Z,2023-03-03T07:00:48Z,4032274149,141,83.9,4032274153,213,5.9,4032274145,56,Back,4032274151,212,10.8,4067668541,178,,4032274147,140,41.9,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736225,502,8,2,54,12,2ry1fixv27p3xepazsxcuyoho,1,59.4,22.2,2023-02-14T16:14:05.493Z,2023-03-03T07:00:58Z,4032274177,56,Center,4037388523,384,,4067668615,389,,,,,,,,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736229,503,49,2,54,13,2ry1fixv27p3xepazsxcuyoho,1,60.7,18.3,2023-02-14T16:14:06.573Z,2023-03-03T07:01:03Z,,,,,,,,,,,,,,,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736233,504,1,2,54,13,2ry1fixv27p3xepazsxcuyoho,1,60.7,18.3,2023-02-14T16:14:07.155Z,2023-03-03T07:01:09Z,4032274209,140,61.1,4032274211,141,35.2,4032274207,56,Center,4067668675,178,,4032274215,213,1.5,4032274213,212,11.5,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736241,505,1,2,54,17,2ry1fixv27p3xepazsxcuyoho,1,67.1,45.5,2023-02-14T16:14:11.164Z,2023-03-03T07:01:19Z,4032274263,56,Center,4032274265,140,74.7,4032274347,210,15,4032274271,213,1.2,4032274269,212,22.2,4032274267,141,75.9,4067668745,178,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2507736245,506,15,2,54,21,2ry1fixv27p3xepazsxcuyoho,1,76.2,67.6,2023-02-14T16:14:14.896Z,2023-03-03T07:01:19Z,4037388989,76,,4032274391,233,549,4032274281,56,Center,4032274351,29,,4067668783,178,,4032274361,215,,4032274277,22,,4032274353,55,505,bdtfe5xkr2grbxqkgpntbypjp,Carlos,4032274279,18,4032274363,146,4032274289,20,,4032274365,147,4032274359,103,10.1,97.3,,50.4,,4032274357,102,52.2,,,,,,,,,,,,,,,,,,,
2507736239,549,10,2,54,22,d47tf49ishm9qnfd8zyc8wv0j,1,2.1,49.4,2023-02-14T16:14:15.831Z,2023-03-03T07:01:22Z,4032274257,56,Back,4037389213,376,,4032274255,182,,4032274325,180,,4032274333,233,506,4032274323,177,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736243,550,52,2,54,24,d47tf49ishm9qnfd8zyc8wv0j,1,2.1,49.4,2023-02-14T16:14:17.597Z,2023-03-03T07:01:25Z,4067668835,178,,4037389245,189,,4037389311,376,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736253,551,1,2,54,26,d47tf49ishm9qnfd8zyc8wv0j,1,11.9,59.7,2023-02-14T16:14:20.183Z,2023-03-03T07:01:27Z,4032274395,287,,4032274383,141,86.1,4032274385,212,24.7,4032274397,189,,4032274387,213,0.8,4032274377,123,,4032274379,56,Back,4067668861,178,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,4032274381,140,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736261,552,1,2,54,31,d47tf49ishm9qnfd8zyc8wv0j,1,33.2,81.6,2023-02-14T16:14:25.392Z,2023-03-03T07:01:31Z,4067668887,178,,4032274441,141,75.0,4032274437,56,Back,4032274443,212,8.0,4032274439,140,39.5,4032274445,213,5.7,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736265,553,3,2,54,35,d47tf49ishm9qnfd8zyc8wv0j,0,54.3,71,2023-02-14T16:14:28.532Z,2023-03-03T07:01:43Z,4067668989,178,,4032274469,286,,4032274467,56,Center,4032274471,211,,4037389597,465,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736267,507,1,2,54,36,2ry1fixv27p3xepazsxcuyoho,0,29.6,29.7,2023-02-14T16:14:30.195Z,2023-03-03T07:01:47Z,4032274477,140,32.2,4032274475,56,Back,4032274479,141,40.6,4032274481,212,7.9,4032274483,213,1.2,4067669027,178,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736271,555,3,2,54,38,d47tf49ishm9qnfd8zyc8wv0j,0,65.2,60.8,2023-02-14T16:14:32.039Z,2023-03-03T07:01:59Z,4037389779,465,,4032274499,56,Center,4032274519,233,508,4032274501,286,,4067669123,178,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736273,508,7,2,54,38,2ry1fixv27p3xepazsxcuyoho,0,34.8,39.2,2023-02-14T16:14:32.073Z,2023-03-03T07:02:04Z,4032274513,285,,4032274511,56,Back,4032274515,233,555,4067669179,389,,4037389979,384,,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508692163,942,61,2,54,38,d47tf49ishm9qnfd8zyc8wv0j,1,60.6,64.3,2023-02-14T16:14:32.105Z,2023-03-03T07:02:15Z,4037390261,56,Center,4067669267,389,,,,,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736269,554,43,2,54,39,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-02-14T16:14:32.882Z,2023-02-14T16:14:38Z,4032274487,56,Center,4032274529,144,1,4032274491,141,60.5,4032274495,213,3.1,4032274489,140,61.8,4032274493,212,0,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736275,509,49,2,54,39,2ry1fixv27p3xepazsxcuyoho,1,40.8,37.4,2023-02-14T16:14:33.367Z,2023-03-03T07:02:19Z,,,,,,,,,,,,,,,,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736279,510,1,2,54,41,2ry1fixv27p3xepazsxcuyoho,1,40.8,37.4,2023-02-14T16:14:34.446Z,2023-03-03T07:02:24Z,4032274537,212,13.8,4032274531,56,Back,4032274539,213,1.1,4067669339,178,,4032274533,140,46.7,4032274535,141,55.5,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736281,511,1,2,54,42,2ry1fixv27p3xepazsxcuyoho,1,48.3,57.2,2023-02-14T16:14:36.164Z,2023-03-03T07:02:29Z,4067669389,178,,4032274551,141,71.5,4032274547,56,Center,4032274549,140,60.0,4032274553,212,15.7,4032274555,213,0.7,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736283,512,1,2,54,44,2ry1fixv27p3xepazsxcuyoho,1,62.3,71.1,2023-02-14T16:14:37.708Z,2023-03-03T07:02:39Z,4032274561,140,79.2,4032274559,56,Left,4032274567,213,0.6,4032274563,141,90.2,4067669455,178,,4032274565,212,22.0,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736285,513,3,2,54,50,2ry1fixv27p3xepazsxcuyoho,0,91.2,73.6,2023-02-14T16:14:43.656Z,2023-03-03T07:02:55Z,4032274573,56,Center,4037390827,465,,4032274575,286,,4032274589,233,556,4067669605,178,,,,,,,,,,,93ysty1r8uw717axrz77q88ut,Santi Mina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736287,556,7,2,54,50,d47tf49ishm9qnfd8zyc8wv0j,1,8.8,26.4,2023-02-14T16:14:43.855Z,2023-03-03T07:02:59Z,4067669649,178,,4032274579,56,Back,4032274581,285,,4037390855,383,,4032274583,233,513,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736289,557,49,2,54,50,d47tf49ishm9qnfd8zyc8wv0j,1,9.5,11.3,2023-02-14T16:14:44.269Z,2023-03-03T07:03:05Z,,,,,,,,,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736291,558,1,2,54,53,d47tf49ishm9qnfd8zyc8wv0j,1,9.5,11.3,2023-02-14T16:14:46.692Z,2023-03-03T07:03:09Z,4032274603,56,Back,4067669731,178,,4032274605,140,25.7,4032274611,213,6.1,4032274607,141,5.8,4032274609,212,17.4,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736293,559,1,2,55,0,d47tf49ishm9qnfd8zyc8wv0j,1,42.2,6.2,2023-02-14T16:14:53.779Z,2023-03-03T07:03:12Z,4032274625,212,8.7,4032274623,141,14.5,4032274619,56,Back,4032274621,140,35.9,4067669759,178,,4032274627,213,2.4,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736295,560,1,2,55,2,d47tf49ishm9qnfd8zyc8wv0j,1,37.1,14.5,2023-02-14T16:14:56.147Z,2023-03-03T07:03:15Z,4032274639,141,32.6,4032274643,213,2.1,4032274637,140,30.9,4067669769,178,,4032274641,212,13.9,4032274635,56,Back,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736299,561,1,2,55,4,d47tf49ishm9qnfd8zyc8wv0j,1,30.9,32.6,2023-02-14T16:14:58.061Z,2023-03-03T07:03:18Z,4032274667,212,8.2,4032274669,213,5.9,4032274661,56,Back,4032274665,141,27.7,4032274663,140,38.0,4067669807,178,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514433639,1150,83,2,55,7,2ry1fixv27p3xepazsxcuyoho,1,64.6,79.2,2023-02-14T16:15:00.517Z,2023-03-03T07:39:17Z,4067699209,399,67160,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736301,562,61,2,55,7,d47tf49ishm9qnfd8zyc8wv0j,0,38,27.7,2023-02-14T16:15:00.560Z,2023-03-03T07:39:07Z,4032274673,56,Back,4067669875,178,,,,,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736303,514,49,2,55,7,2ry1fixv27p3xepazsxcuyoho,1,60.2,71.7,2023-02-14T16:15:00.892Z,2023-03-03T07:03:28Z,,,,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736305,515,1,2,55,8,2ry1fixv27p3xepazsxcuyoho,1,59.5,71.1,2023-02-14T16:15:02.268Z,2023-03-03T07:03:31Z,4032274685,212,16.2,4032274683,141,59.9,4032274687,213,5.8,4067669941,178,,4032274681,140,73.1,4032274679,56,Center,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736307,516,1,2,55,9,2ry1fixv27p3xepazsxcuyoho,1,68.6,56.6,2023-02-14T16:15:03.151Z,2023-03-03T07:03:35Z,4032274699,212,10.8,4032274695,140,58.3,4032274693,56,Center,4032274701,213,3.2,4067669965,178,,4032274697,141,56.1,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736309,517,1,2,55,11,2ry1fixv27p3xepazsxcuyoho,1,58.8,56.1,2023-02-14T16:15:04.600Z,2023-03-03T07:03:40Z,4032274711,212,10.4,4032274707,140,64.4,4032274709,141,43.4,4067669993,178,,4032274713,213,5.3,4032274705,56,Center,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736311,518,1,2,55,13,2ry1fixv27p3xepazsxcuyoho,1,65.4,46.9,2023-02-14T16:15:07.249Z,2023-03-03T07:03:44Z,4032274721,140,74.7,4032274727,213,5.4,4067670021,178,,4032274725,212,15.7,4032274723,141,28.9,4032274719,56,Center,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736313,519,1,2,55,15,2ry1fixv27p3xepazsxcuyoho,1,66.5,35.4,2023-02-14T16:15:09.142Z,2023-03-03T07:03:48Z,4032274741,212,27.3,4032274735,56,Center,4032274739,141,27.1,4032274743,213,6.1,4067670059,178,,4032274737,140,91.9,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736315,520,1,2,55,17,2ry1fixv27p3xepazsxcuyoho,0,94.6,28.8,2023-02-14T16:15:11.266Z,2023-03-03T07:03:51Z,4032274755,212,10.5,4032274749,56,Center,4032274753,141,43.9,4037391459,195,,4032274751,140,92.4,4067670095,178,,4032274757,213,1.8,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736317,563,12,2,55,18,d47tf49ishm9qnfd8zyc8wv0j,1,14.2,52,2023-02-14T16:15:12.059Z,2023-03-03T07:03:53Z,4037391877,141,61.6,4067670113,178,,4032274761,56,Back,4037391875,140,11.1,4037391879,212,7.3,4037391881,213,2.0,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514434021,1243,67,2,55,20,d47tf49ishm9qnfd8zyc8wv0j,1,5.6,70,2023-02-14T16:15:13.556Z,2023-03-03T07:49:48Z,4067700487,233,1180,,,,,,,,,,,,,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514434019,1180,67,2,55,20,2ry1fixv27p3xepazsxcuyoho,0,94.4,30,2023-02-14T16:15:13.557Z,2023-03-03T07:40:33Z,4067700493,233,1243,,,,,,,,,,,,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508692593,943,12,2,55,20,d47tf49ishm9qnfd8zyc8wv0j,1,6.6,68.6,2023-02-14T16:15:13.583Z,2023-03-03T07:49:48Z,4037392821,140,11.3,4037392827,213,0.1,4037392825,212,5.0,4067670135,178,,4037392823,141,69.2,4037392819,56,Back,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736321,564,61,2,55,20,d47tf49ishm9qnfd8zyc8wv0j,1,12.4,68.6,2023-02-14T16:15:13.590Z,2023-03-03T07:04:12Z,4032274763,56,Back,4067670167,178,,,,,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736323,521,1,2,55,21,2ry1fixv27p3xepazsxcuyoho,1,90.8,28.6,2023-02-14T16:15:15.040Z,2023-03-03T07:04:23Z,4032274785,212,16.0,4032274783,141,28.9,4067670295,178,,4032274779,56,Center,4032274781,140,75.6,4032274787,213,3.1,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736325,522,1,2,55,24,2ry1fixv27p3xepazsxcuyoho,1,77.6,29.4,2023-02-14T16:15:17.724Z,2023-03-03T07:04:24Z,4032274807,213,6.1,4032274801,140,96.3,4032274799,56,Center,4032274805,212,19.9,4032274803,141,24.9,4067670319,178,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736327,523,1,2,55,25,2ry1fixv27p3xepazsxcuyoho,1,92.9,26.2,2023-02-14T16:15:19.310Z,2023-03-03T07:04:43Z,4032275045,210,16,4032274811,155,,4032275047,154,,4067670373,178,,4032275049,22,,4032274813,56,Center,4032274815,140,90.3,4032274821,213,1.7,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,4032274819,212,4032274817,141,,,26.2,,,,,,64.5,,,,,,,,,,,,,,,,,,,,,1,,,,
2507736329,524,16,2,55,28,2ry1fixv27p3xepazsxcuyoho,1,90.3,64.5,2023-02-14T16:15:21.820Z,2023-03-03T07:04:44Z,4032275071,230,99.1,4032274831,56,Center,4032274995,374,2023-02-14 16:15:21.138,4032275053,29,,4032275063,103,29.1,4037393543,395,99.1,4032274989,20,,4032275069,136,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,4037393541,64,4067670507,178,4032275051,77,,4032275061,102,4032274827,22,,,,53.9,,4032275055,154,,4032275065,108,4032274999,375,4032275067,328,,55:27.714,,4037393545,396,4032275057,55,523,,52.9,4032275073,231,52.3
2507736355,565,1,2,56,40,d47tf49ishm9qnfd8zyc8wv0j,1,49.9,50.3,2023-02-14T16:16:33.601Z,2023-03-03T07:04:52Z,4067670565,178,,4032275135,279,G,4032275133,213,2.7,4032275125,56,Back,4032275131,212,8.5,4032275129,141,55.8,4032275127,140,42.6,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736363,566,1,2,56,43,d47tf49ishm9qnfd8zyc8wv0j,1,39.8,58.2,2023-02-14T16:16:36.684Z,2023-03-03T07:04:53Z,4067670585,178,,4032275183,213,1.8,4032275175,56,Back,4032275177,140,35.6,4032275181,212,23.6,4032275179,141,92.3,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736367,567,1,2,56,46,d47tf49ishm9qnfd8zyc8wv0j,1,38.8,88.5,2023-02-14T16:16:39.614Z,2023-03-03T07:04:56Z,4067670605,178,,4032275195,141,39.2,4032275193,140,27.1,4032275197,212,35.7,4032275191,56,Back,4032275199,213,4.4,4032275201,1,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736375,568,1,2,56,49,d47tf49ishm9qnfd8zyc8wv0j,1,27.1,39.2,2023-02-14T16:16:42.577Z,2023-03-03T07:05:01Z,4032275233,56,Back,4032275241,213,5.4,4032275235,140,41.6,4032275239,212,24.5,4067670621,178,,4032275237,141,11.0,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736383,569,1,2,56,51,d47tf49ishm9qnfd8zyc8wv0j,1,41.6,11,2023-02-14T16:16:45.389Z,2023-03-03T07:05:07Z,4032275319,141,45.7,4067670665,178,,4032275317,140,40.5,4032275323,213,1.6,4032275315,56,Back,4032275321,212,23.6,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736391,525,45,2,56,57,2ry1fixv27p3xepazsxcuyoho,0,40.4,70.9,2023-02-14T16:16:51.267Z,2023-03-03T07:05:11Z,4032275343,56,Back,4032275351,233,570,4032275345,285,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736387,570,3,2,56,57,d47tf49ishm9qnfd8zyc8wv0j,1,59.6,29.1,2023-02-14T16:16:51.267Z,2023-03-03T07:05:11Z,4067670701,178,,4032275341,286,,4032275347,233,525,4037396603,465,,4032275339,56,Center,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736393,571,1,2,56,59,d47tf49ishm9qnfd8zyc8wv0j,1,72,35.6,2023-02-14T16:16:53.359Z,2023-03-03T07:05:21Z,4032275361,212,11.7,4032275357,140,73.0,4032275359,141,52.7,4032275363,213,1.5,4067670747,178,,4032275355,56,Center,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736397,572,1,2,57,1,d47tf49ishm9qnfd8zyc8wv0j,1,73,52.7,2023-02-14T16:16:55.016Z,2023-03-03T07:05:24Z,4032275387,141,79.8,4032275389,212,20.7,4067670781,178,,4032275391,213,1.1,4032275385,140,81.9,4032275383,56,Left,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507736399,573,1,2,57,4,d47tf49ishm9qnfd8zyc8wv0j,1,80.5,78.8,2023-02-14T16:16:57.474Z,2023-03-03T07:05:27Z,4032275401,140,93.2,4032275407,213,5.9,4067670833,178,,4032275405,212,14.4,4032275399,56,Center,4032275403,141,71.0,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514434433,1280,67,2,57,5,d47tf49ishm9qnfd8zyc8wv0j,1,96.3,74.9,2023-02-14T16:16:59.196Z,2023-03-03T07:49:48Z,4067701975,233,1195,,,,,,,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
