id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2472290389,208,1,1,41,2,f0zsn74nz0o01gr30weun240i,1,63,24.3,2022-10-15T16:15:46.294Z,2022-10-23T13:25:32Z,3845642759,213,1.6,3845642755,141,34.9,3866561193,178,,3845642757,212,7.2,3845642751,56,Center,3845642753,140,62.7,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290417,209,1,1,41,4,f0zsn74nz0o01gr30weun240i,0,62.4,32.5,2022-10-15T16:15:48.626Z,2022-10-23T13:25:35Z,3866561517,178,,3845642865,141,3.8,3845642869,213,5.3,3845642863,140,74.6,3845642861,56,Right,3845642867,212,23.3,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290471,419,61,1,41,7,c9swyor08g9pedxpe3n321svu,0,27,93.8,2022-10-15T16:15:50.697Z,2022-10-23T13:25:41Z,3866562287,178,,3845643055,56,Back,,,,,,,,,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290501,210,5,1,41,7,f0zsn74nz0o01gr30weun240i,1,68.2,-1.4,2022-10-15T16:15:51.118Z,2022-10-23T13:25:45Z,3845643219,347,,3845643221,233,420,3845643217,56,Right,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290483,420,5,1,41,7,c9swyor08g9pedxpe3n321svu,0,31.8,101.4,2022-10-15T16:15:51.118Z,2022-10-23T13:25:45Z,3845643115,56,Back,3845643249,233,210,3845643119,347,,,,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290981,211,1,1,41,35,f0zsn74nz0o01gr30weun240i,1,74.5,0,2022-10-15T16:16:18.975Z,2022-10-23T13:25:47Z,3845645997,212,17.3,3845645991,56,Center,3845645989,107,,3845645993,140,74.4,3845645999,213,1.6,3845645995,141,23.9,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472290987,212,4,1,41,38,f0zsn74nz0o01gr30weun240i,1,70.2,25,2022-10-15T16:16:21.705Z,2022-10-23T13:25:51Z,3845646025,13,,3845646031,265,,3845646253,233,421,3845646033,286,,3845646029,152,,3845646027,56,Center,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291011,421,4,1,41,38,c9swyor08g9pedxpe3n321svu,0,29.8,75,2022-10-15T16:16:21.706Z,2022-10-23T13:25:50Z,3866563285,178,,3845646155,152,,3845646159,285,,3845646323,233,212,3845646153,56,Back,3845646157,265,,3845646151,13,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291633,213,1,1,42,20,f0zsn74nz0o01gr30weun240i,0,68,20.7,2022-10-15T16:17:04.157Z,2022-10-23T13:25:54Z,3845649421,140,89.0,3845649427,213,0.6,3850547361,223,,3845649425,212,27.2,3845649413,5,,3850547365,72,,3845649419,56,Center,3845649423,141,44.1,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,3845649415,155,,3845649417,152,,3866563583,178,,3845650063,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291691,422,12,1,42,21,c9swyor08g9pedxpe3n321svu,1,13.8,55.1,2022-10-15T16:17:05.405Z,2022-10-23T13:26:00Z,3845649677,56,Back,3845649721,15,,3866564223,388,,3845649679,140,27.5,3845649681,141,12.8,3845649687,213,5.2,3845649683,212,32.2,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291737,214,1,1,42,27,f0zsn74nz0o01gr30weun240i,0,69.7,90.3,2022-10-15T16:17:11.311Z,2022-10-23T13:26:03Z,3845649977,140,97.1,3845649985,1,,3845649973,155,,3866564555,178,,3845649981,212,38.5,3845649979,141,52.7,3845649983,213,5.6,3845649975,56,Center,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291755,423,52,1,42,30,c9swyor08g9pedxpe3n321svu,1,3.1,49.6,2022-10-15T16:17:13.698Z,2022-10-23T13:26:07Z,3866564961,179,,3850557267,376,,,,,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291947,424,1,1,42,34,c9swyor08g9pedxpe3n321svu,1,11.1,46.7,2022-10-15T16:17:17.949Z,2022-10-23T13:26:12Z,3845651089,140,28.4,3845651091,141,42.4,3845651093,212,18.4,3845651085,123,,3866565513,178,,3845651087,56,Back,3845651095,213,6.1,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472291965,425,1,1,42,40,c9swyor08g9pedxpe3n321svu,1,28.4,42.4,2022-10-15T16:17:24.448Z,2022-10-23T13:26:17Z,3845651181,212,29.4,3845651179,141,85.5,3845651175,56,Back,3845651183,213,1.7,3845651177,140,25.9,3866566205,178,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292029,426,1,1,42,43,c9swyor08g9pedxpe3n321svu,1,25.9,85.5,2022-10-15T16:17:27.386Z,2022-10-23T13:26:20Z,3845651585,213,0.5,3845651577,56,Back,3845651583,212,12.6,3845651579,140,36.4,3866566603,178,,3845651581,141,94.5,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292061,427,1,1,42,48,c9swyor08g9pedxpe3n321svu,1,52.2,96,2022-10-15T16:17:32.217Z,2022-10-23T13:26:24Z,3845651703,56,Back,3845651707,140,48.5,3845651713,212,13.8,3866567035,178,,3845651717,213,4.4,3845651709,141,76.5,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292091,428,1,1,42,50,c9swyor08g9pedxpe3n321svu,1,54.2,81,2022-10-15T16:17:34.288Z,2022-10-23T13:26:29Z,3845651859,212,12.5,3845651863,213,0.6,3845651855,141,91.4,3845651847,56,Left,3845651851,140,64.0,3866567623,178,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292123,429,1,1,42,52,c9swyor08g9pedxpe3n321svu,1,64.3,91.8,2022-10-15T16:17:36.363Z,2022-10-23T13:26:33Z,3845652053,141,83.4,3845652057,212,7.5,3866567979,178,,3845652061,213,5.4,3845652045,56,Left,3845652049,140,69.0,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292171,430,1,1,42,53,c9swyor08g9pedxpe3n321svu,1,69.1,83.4,2022-10-15T16:17:37.061Z,2022-10-23T13:26:37Z,3845652291,141,95.4,3845652289,140,73.6,3866568415,178,,3845652293,212,9.4,3845652287,56,Left,3845652295,213,1.0,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292193,431,1,1,42,56,c9swyor08g9pedxpe3n321svu,1,73.6,95.4,2022-10-15T16:17:39.902Z,2022-10-23T13:26:41Z,3845652377,140,66.6,3845652381,212,8.0,3845652379,141,90.8,3866568761,178,,3845652375,56,Left,3845652383,213,3.5,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292267,432,1,1,42,57,c9swyor08g9pedxpe3n321svu,1,66.7,90.8,2022-10-15T16:17:41.560Z,2022-10-23T13:26:45Z,3845652801,141,76.5,3845652799,140,62.9,3845652803,212,10.5,3866569253,178,,3845652797,56,Center,3845652805,213,4.3,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292283,433,1,1,43,1,c9swyor08g9pedxpe3n321svu,1,62.4,76.8,2022-10-15T16:17:45.579Z,2022-10-23T13:26:51Z,3845652869,140,65.1,3845652873,212,7.8,3845652871,141,87.5,3866569897,178,,3845652867,56,Left,3845652875,213,1.2,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292387,434,1,1,43,3,c9swyor08g9pedxpe3n321svu,1,65.1,87.5,2022-10-15T16:17:47.082Z,2022-10-23T13:26:54Z,3845653297,56,Left,3845653305,213,6.2,3845653301,141,85.5,3845653299,140,82.0,3866570343,178,,3845653303,212,17.8,,,,,,,2v2v3wzd9pv8j9phh6s0isdn8,Musab Al Juwayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292401,435,1,1,43,8,c9swyor08g9pedxpe3n321svu,0,90.6,75.6,2022-10-15T16:17:52.257Z,2022-10-23T13:26:58Z,3845653407,141,70.4,3845653401,155,,3850566801,225,,3845653405,140,90.7,3850566805,387,,3850566809,72,,3845653409,212,3.5,3845653403,56,Center,1jfxkmks9lci345fiz9z2gfl5,Michael,3845653399,2,,3866570751,178,,3845653411,213,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292407,215,61,1,43,8,f0zsn74nz0o01gr30weun240i,1,8.7,26.4,2022-10-15T16:17:52.437Z,2022-10-23T13:27:01Z,3866571073,21,,3866571075,178,,3845653441,56,Back,,,,,,,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292483,216,12,1,43,10,f0zsn74nz0o01gr30weun240i,1,9,30.1,2022-10-15T16:17:54.224Z,2022-10-23T13:27:12Z,3845653867,141,52.1,3845653863,56,Back,3845653869,212,21.0,3845653871,213,0.8,3866572265,178,,3845653865,140,23.1,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292471,436,15,1,43,12,c9swyor08g9pedxpe3n321svu,1,79,47.1,2022-10-15T16:17:56.517Z,2022-10-23T13:27:16Z,3845656337,458,,3845656331,103,5.1,3845653783,22,,3845656339,146,97.3,3845655817,20,,3845656529,233,217,3845656335,328,,3845656341,147,48.9,2lkra7wic5b481l7qybjh8lx,A. Carrillo,3866572835,178,,3845656325,113,,3845653787,56,Center,3845656329,102,3845656333,215,,3845656327,76,,3845653785,18,,,,53.2,,,,,,,,,,,,,,,,,,
2472292491,217,10,1,43,13,f0zsn74nz0o01gr30weun240i,1,1,47.4,2022-10-15T16:17:57Z,2022-10-23T13:27:20Z,3845653905,56,Back,3845656563,233,436,3845656489,174,,3845656491,179,,3845653901,182,,3850569055,376,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292511,437,61,1,43,14,c9swyor08g9pedxpe3n321svu,0,88.3,53.7,2022-10-15T16:17:58.457Z,2022-10-23T13:27:37Z,3866575473,178,,3845653995,56,Center,,,,,,,,,,,,,,,,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292537,218,49,1,43,15,f0zsn74nz0o01gr30weun240i,1,18.8,42.4,2022-10-15T16:17:59.555Z,2022-10-23T13:27:41Z,,,,,,,,,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292617,219,4,1,43,16,f0zsn74nz0o01gr30weun240i,1,18.8,42.2,2022-10-15T16:18:00.078Z,2022-10-23T13:27:46Z,3845654553,285,,3845654547,56,Back,3845654551,265,,3845654763,233,438,3845654545,13,,3845654549,152,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472292647,438,4,1,43,16,c9swyor08g9pedxpe3n321svu,0,81.2,57.8,2022-10-15T16:18:00.079Z,2022-10-23T13:27:45Z,3845654715,265,,3845654805,233,219,3845654711,56,Center,3866576425,178,,3845654717,286,,3845654709,13,,3845654713,152,,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293087,220,1,1,43,46,f0zsn74nz0o01gr30weun240i,1,19.2,44,2022-10-15T16:18:29.699Z,2022-10-23T13:27:47Z,3845657053,157,,3845657065,213,6.0,3845657067,1,,3845657061,141,21.2,3845657407,189,,3866576635,178,,3845657051,5,,3845657057,56,Center,c2mhdatj96x8eug6mekactrkl,Victor Braga,3845657055,152,,3845657063,212,54.0,3845657059,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293089,221,3,1,43,48,f0zsn74nz0o01gr30weun240i,0,70,20.4,2022-10-15T16:18:32.166Z,2022-10-23T13:27:53Z,3845658401,233,439,3845657073,56,Right,3845657075,286,,3850571955,464,,3866577293,178,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293111,439,7,1,43,48,c9swyor08g9pedxpe3n321svu,0,30,79.6,2022-10-15T16:18:32.554Z,2022-10-23T13:27:56Z,3866577915,178,,3845657149,285,,3845657147,56,Back,3845657185,233,221,3850572641,383,,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293343,222,61,1,43,49,f0zsn74nz0o01gr30weun240i,1,73.8,19.2,2022-10-15T16:18:32.828Z,2022-10-23T13:28:02Z,3866578631,178,,3845658445,56,Right,,,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293115,440,49,1,43,50,c9swyor08g9pedxpe3n321svu,1,22,72.3,2022-10-15T16:18:34.375Z,2022-10-23T13:28:05Z,,,,,,,,,,,,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293129,441,1,1,43,51,c9swyor08g9pedxpe3n321svu,1,22,72.3,2022-10-15T16:18:34.800Z,2022-10-23T13:28:09Z,3845657265,212,23.4,3845657263,141,51.0,3845657259,56,Back,3845657261,140,4.5,3866579377,178,,3845657267,213,3.8,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293157,442,1,1,43,52,c9swyor08g9pedxpe3n321svu,1,4.5,51,2022-10-15T16:18:36.419Z,2022-10-23T13:28:14Z,3845657427,141,87.0,3845657423,56,Back,3845657429,212,25.6,3845657431,213,1.3,3866579857,178,,3845657425,140,11.5,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293173,443,1,1,43,56,c9swyor08g9pedxpe3n321svu,1,11.5,87,2022-10-15T16:18:39.750Z,2022-10-23T13:28:19Z,3845657509,140,23.2,3845657511,141,76.2,3866580381,178,,3845657513,212,14.3,3845657507,56,Back,3845657515,213,5.7,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293205,444,1,1,43,57,c9swyor08g9pedxpe3n321svu,1,23.2,76.2,2022-10-15T16:18:40.875Z,2022-10-23T13:28:24Z,3845657693,212,12.0,3845657691,141,89.7,3866580827,178,,3845657689,140,15.9,3845657695,213,2.3,3845657687,56,Back,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293223,445,1,1,43,59,c9swyor08g9pedxpe3n321svu,1,15.9,89.7,2022-10-15T16:18:42.798Z,2022-10-23T13:28:29Z,3845657807,140,23.9,3866581449,178,,3845657809,141,92.3,3845657811,212,8.6,3845657805,56,Back,3845657813,213,0.2,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293297,446,1,1,43,59,c9swyor08g9pedxpe3n321svu,1,23.9,92.3,2022-10-15T16:18:43.603Z,2022-10-23T13:28:39Z,3845658249,212,10.9,3845658245,140,21.6,3866582541,178,,3845658251,213,4.5,3845658247,141,76.7,3845658243,56,Back,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293349,447,1,1,44,2,c9swyor08g9pedxpe3n321svu,1,17.8,78.5,2022-10-15T16:18:45.840Z,2022-10-23T13:28:45Z,3845658479,140,9.4,3866583003,178,,3845658481,141,40.2,3845658483,212,27.5,3845658477,56,Back,3845658485,213,4.4,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293361,448,1,1,44,7,c9swyor08g9pedxpe3n321svu,1,7.7,26,2022-10-15T16:18:50.868Z,2022-10-23T13:28:50Z,3845658539,140,3.5,3845658545,213,1.9,3866583437,178,,3845658543,212,13.2,3845658537,56,Back,3845658541,141,44.3,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293399,449,1,1,44,8,c9swyor08g9pedxpe3n321svu,0,3.5,44.3,2022-10-15T16:18:52.473Z,2022-10-23T13:28:55Z,3845658713,140,11.5,3845658717,212,8.5,3845658711,56,Back,3845658715,141,42.1,3866584045,178,,3845658719,213,6.1,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293423,450,51,1,44,8,c9swyor08g9pedxpe3n321svu,1,4.6,44.6,2022-10-15T16:18:52.495Z,2022-10-23T13:28:58Z,3845658819,169,,,,,,,,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293405,223,8,1,44,9,f0zsn74nz0o01gr30weun240i,1,88.6,56.4,2022-10-15T16:18:53.602Z,2022-10-23T13:29:01Z,3866584821,178,,3850575631,383,,3845658735,56,Center,,,,,,,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293407,224,49,1,44,10,f0zsn74nz0o01gr30weun240i,1,88.6,56.4,2022-10-15T16:18:54.142Z,2022-10-23T13:29:04Z,,,,,,,,,,,,,,,,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293415,225,13,1,44,11,f0zsn74nz0o01gr30weun240i,1,89.1,56.3,2022-10-15T16:18:54.871Z,2022-10-23T13:29:07Z,3845661103,85,,3845658771,22,,3845661115,458,,3845661119,231,53.1,3845661117,230,94.6,3845661111,103,55.6,3845658775,56,Center,3845660801,20,,egk2nnpvvup731trr0x2kj696,G. Mbenza,3866585667,178,,3845658773,17,,3845661113,214,,3845661109,102,,,,,,,,,,,,46.1,,,,,,,,,,,,,,,,,,
2472293421,226,5,1,44,12,f0zsn74nz0o01gr30weun240i,0,101.8,46.6,2022-10-15T16:18:56.081Z,2022-10-23T13:29:11Z,3845658815,56,Center,3845659535,233,451,3845658817,346,,,,,,,,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293537,451,5,1,44,12,c9swyor08g9pedxpe3n321svu,1,-1.8,53.4,2022-10-15T16:18:56.081Z,2022-10-23T13:29:11Z,3845659531,233,226,3845659453,56,Back,3845659455,346,,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293867,452,1,1,44,40,c9swyor08g9pedxpe3n321svu,1,3.7,50.7,2022-10-15T16:19:23.951Z,2022-10-23T13:29:14Z,3845661075,74,,3845661055,189,,3845661067,212,42.6,3845661061,56,Back,3845661059,155,,3845661063,140,37.7,3845661069,213,5.7,3845661071,1,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,3845661057,124,,3845661065,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293917,453,1,1,44,50,c9swyor08g9pedxpe3n321svu,1,33.7,28.1,2022-10-15T16:19:34.450Z,2022-10-23T13:29:24Z,3845661353,213,5.3,3845661351,212,8.2,3845661347,140,38.3,3866587447,178,,3845661345,56,Back,3845661349,141,18.4,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472293953,454,1,1,44,53,c9swyor08g9pedxpe3n321svu,1,39.2,17.3,2022-10-15T16:19:37.432Z,2022-10-23T13:29:28Z,3845661551,213,2.1,3845661547,141,28.1,3866587997,178,,3845661543,56,Back,3845661549,212,8.6,3845661545,140,34.9,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472294045,455,1,1,44,56,c9swyor08g9pedxpe3n321svu,0,34.9,27.8,2022-10-15T16:19:39.993Z,2022-10-23T13:29:44Z,3845662083,212,64.4,3845662075,140,95.6,3845662079,141,13.9,3845662087,1,,3845662073,56,Right,3845662085,213,6.1,3845662069,155,,3866589865,178,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472294055,456,43,1,45,1,c9swyor08g9pedxpe3n321svu,1,0,0,2022-10-15T16:19:44.860Z,2022-10-15T16:20:47Z,3845662125,56,Right,3845662417,233,227,3845662127,286,0,3845666513,144,50,,,,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476294729,677,67,1,45,1,f0zsn74nz0o01gr30weun240i,1,4.7,84.4,2022-10-15T16:19:45.151Z,2022-11-04T06:09:18Z,3866775169,233,1236,,,,,,,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476294727,1236,67,1,45,1,c9swyor08g9pedxpe3n321svu,0,95.3,15.6,2022-10-15T16:19:45.152Z,2022-10-23T13:58:21Z,3866775185,233,677,,,,,,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472294085,227,12,1,45,1,f0zsn74nz0o01gr30weun240i,1,4,87.4,2022-10-15T16:19:45.190Z,2022-11-04T06:09:18Z,3845665475,141,100.0,3845662247,167,,3845665479,213,1.6,3845665473,140,3.8,3845662249,56,Back,3845665477,212,9.1,3866590909,178,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472294107,228,5,1,45,2,f0zsn74nz0o01gr30weun240i,0,5.1,101.4,2022-10-15T16:19:46.179Z,2022-10-23T13:29:55Z,3845662999,233,457,3845662351,56,Back,3845674661,347,,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472294071,457,5,1,45,2,c9swyor08g9pedxpe3n321svu,1,94.9,-1.4,2022-10-15T16:19:46.179Z,2022-10-23T13:29:56Z,3845662159,56,Right,3845674683,347,,3845662811,233,228,,,,,,,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472294151,229,70,1,45,10,f0zsn74nz0o01gr30weun240i,1,0,0,2022-10-15T16:19:54.451Z,2022-10-15T16:19:54Z,3845662649,277,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472294243,458,1,1,45,11,c9swyor08g9pedxpe3n321svu,1,93.2,0,2022-10-15T16:19:55.210Z,2022-10-23T13:30:01Z,3845663049,212,30.9,3850579845,1,,3845663045,140,65.0,3845663051,213,2.8,3845663047,141,12.0,3845666187,107,,3845663043,56,Right,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
