id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2457515307,63,1,1,9,34,dbhdov3cc47kcr1hjg5qr5qg7,1,7.9,50.4,2022-09-09T15:39:48.693Z,2022-09-17T19:18:59Z,3767029195,212,15.6,3767029191,140,13.5,3787829321,178,,3767029197,213,5.1,3767029189,56,Back,3767029193,141,29.2,,,,,,,92j12068e102fecql9i8bvehg,Meshaal Hariss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515319,64,1,1,9,36,dbhdov3cc47kcr1hjg5qr5qg7,1,13.5,29.2,2022-09-09T15:39:50.953Z,2022-09-17T19:19:13Z,3767029283,212,25.8,3767029279,140,32.1,3767029277,56,Back,3767029285,213,5.6,3787830255,178,,3767029281,141,4.4,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515337,65,1,1,9,41,dbhdov3cc47kcr1hjg5qr5qg7,1,36.8,8.5,2022-09-09T15:39:55.888Z,2022-09-17T19:19:29Z,3767029385,212,7.9,3787831347,178,,3767029381,140,33.4,3767029379,56,Back,3767029387,213,2.0,3767029383,141,18.8,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515347,66,1,1,9,44,dbhdov3cc47kcr1hjg5qr5qg7,1,34.3,22.7,2022-09-09T15:39:58.300Z,2022-09-17T19:19:46Z,3767029451,212,14.3,3767029449,141,40.4,3767029447,140,27.0,3787832695,178,,3767029445,56,Back,3767029453,213,2.1,,,,,,,2ulcka9bd1cna5mixtb0fu2ac,Othman Awad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515353,67,1,1,9,48,dbhdov3cc47kcr1hjg5qr5qg7,1,26.7,46.1,2022-09-09T15:40:02.682Z,2022-09-17T19:20:00Z,3767029491,212,13.8,3767029493,213,1.7,3767029489,141,66.3,3767029487,140,25.4,3787833689,178,,3767029485,56,Back,,,,,,,exs0tbl2thbcz163r3vas74es,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515371,68,1,1,9,49,dbhdov3cc47kcr1hjg5qr5qg7,1,26.5,71.6,2022-09-09T15:40:03.770Z,2022-09-17T19:20:18Z,3767029561,140,30.9,3767029559,56,Back,3767029565,212,6.3,3787834653,178,,3767029563,141,65.3,3767029567,213,5.5,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515381,69,1,1,9,53,dbhdov3cc47kcr1hjg5qr5qg7,1,32.7,70.7,2022-09-09T15:40:08.020Z,2022-09-17T19:20:38Z,3767029633,213,1.5,3767029631,212,16.4,3767029625,56,Back,3767029629,141,94.7,3787835911,178,,3767029627,140,34.3,,,,,,,exs0tbl2thbcz163r3vas74es,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515389,70,1,1,9,58,dbhdov3cc47kcr1hjg5qr5qg7,0,36.7,91.5,2022-09-09T15:40:13.028Z,2022-09-17T19:20:58Z,3767029677,56,Center,3767029683,212,49.7,3767029687,1,,3767029679,140,79.5,3767029675,155,,3767029685,213,5.8,3787837587,178,,3767029681,141,60.2,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515397,127,1,1,10,1,7dkxxicrwn77jpdfkwpnlnnyn,1,22.3,34.8,2022-09-09T15:40:15.838Z,2022-09-17T19:21:18Z,3767029731,3,,3787838671,178,,3767029735,140,30.6,3767029741,213,6.2,3767029739,212,8.7,3767029737,141,34.0,3767029733,56,Back,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515399,128,49,1,10,3,7dkxxicrwn77jpdfkwpnlnnyn,1,30.5,33,2022-09-09T15:40:17.356Z,2022-09-17T19:21:34Z,,,,,,,,,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515423,129,1,1,10,7,7dkxxicrwn77jpdfkwpnlnnyn,0,30.9,29.7,2022-09-09T15:40:22.032Z,2022-09-17T19:21:50Z,3767029829,140,33.5,3767029827,56,Back,3787840853,178,,3767029825,155,,3767029831,141,55.7,3767029833,212,17.9,3767029835,213,1.4,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515413,71,49,1,10,8,dbhdov3cc47kcr1hjg5qr5qg7,1,63.5,29.9,2022-09-09T15:40:23.223Z,2022-09-17T19:22:09Z,,,,,,,,,,,,,,,,,,,,,,,,,drlzps89wgzfvjmmvqnshmrkk,Mohammed Fraih Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515419,72,3,1,10,10,dbhdov3cc47kcr1hjg5qr5qg7,0,65.4,41.2,2022-09-09T15:40:24.842Z,2022-09-17T19:23:03Z,3767029799,56,Center,3787845789,178,,3767029883,233,130,3776096275,465,,3767029801,286,,,,,,,,,,,drlzps89wgzfvjmmvqnshmrkk,Mohammed Fraih Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515431,130,7,1,10,10,7dkxxicrwn77jpdfkwpnlnnyn,0,34.6,58.8,2022-09-09T15:40:24.883Z,2022-09-17T19:23:12Z,3767029879,233,72,3776096369,385,,3787846339,178,,3767029871,285,,3767029869,56,Back,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515455,74,61,1,10,10,dbhdov3cc47kcr1hjg5qr5qg7,1,67.5,49.1,2022-09-09T15:40:24.947Z,2022-09-17T19:23:37Z,3787848179,178,,3767030017,56,Center,,,,,,,,,,,,,,,,,,,drlzps89wgzfvjmmvqnshmrkk,Mohammed Fraih Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515435,73,4,1,10,12,dbhdov3cc47kcr1hjg5qr5qg7,1,67.9,51,2022-09-09T15:40:26.620Z,2022-09-17T19:23:55Z,3767029891,13,,3767029895,152,,3767029893,56,Center,3767029923,233,132,3767029897,265,,3767029899,286,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515439,132,4,1,10,12,7dkxxicrwn77jpdfkwpnlnnyn,0,32.1,49,2022-09-09T15:40:26.621Z,2022-09-17T19:23:54Z,3767029915,56,Back,3787849337,178,,3767029921,285,,3767029917,152,,3767029913,13,,3767029939,233,73,3767029919,265,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515433,131,43,1,10,14,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-09-09T15:40:28.676Z,2022-09-09T15:41:17Z,3767029877,56,Back,3767030591,144,61,,,,,,,,,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515659,75,1,1,11,29,dbhdov3cc47kcr1hjg5qr5qg7,1,67.8,48.5,2022-09-09T15:41:44.046Z,2022-12-12T16:48:27Z,3767031081,213,0.5,3767031577,210,13,3767031075,140,94.9,3767031069,155,,3767031073,56,Center,3767031077,141,69.3,3767031071,152,,3767031579,154,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,3767031067,5,,3767031079,212,31.8,3787850275,178,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2457515667,76,44,1,11,32,dbhdov3cc47kcr1hjg5qr5qg7,1,95.2,69.2,2022-09-09T15:41:46.449Z,2022-09-21T11:20:54Z,3767031151,233,133,3767031133,56,Center,3767031135,286,,,,,,,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515663,133,44,1,11,32,7dkxxicrwn77jpdfkwpnlnnyn,0,4.8,30.8,2022-09-09T15:41:46.450Z,2022-09-17T19:24:26Z,3767031155,233,76,3767031123,285,,3767031121,56,Back,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515669,77,13,1,11,32,dbhdov3cc47kcr1hjg5qr5qg7,1,94.9,69.3,2022-09-09T15:41:46.536Z,2022-12-12T16:48:27Z,3767031143,56,Center,3767031581,86,,3767031587,55,75,3767031583,29,,3767031585,154,,3767031141,65,,3767031453,24,,3787851863,388,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,3767031455,15,,3767031591,102,58.0,3767031459,328,3767031597,231,51.6,3767031593,103,51.4,,3767031595,230,99.4,,,,,,,,,,,,,,,,,,,,
2457515671,78,5,1,11,33,dbhdov3cc47kcr1hjg5qr5qg7,0,101.5,51.9,2022-09-09T15:41:47.912Z,2022-09-17T19:25:00Z,3767031181,233,134,3767031161,346,,3767031159,56,Center,,,,,,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515665,134,5,1,11,33,7dkxxicrwn77jpdfkwpnlnnyn,1,-1.5,48.1,2022-09-09T15:41:47.912Z,2022-09-17T19:25:00Z,3767031127,56,Back,3767031129,346,,3767031163,233,78,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515727,135,1,1,11,48,7dkxxicrwn77jpdfkwpnlnnyn,1,2.9,51.2,2022-09-09T15:42:03.186Z,2022-09-17T19:25:12Z,3767031599,124,,3767031601,56,Back,3767031609,213,0.8,3767031603,140,10.8,3767031607,212,12.2,3767031605,141,64.3,3767031613,237,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515747,136,1,1,11,52,7dkxxicrwn77jpdfkwpnlnnyn,1,12.4,63.7,2022-09-09T15:42:06.403Z,2022-09-17T19:25:20Z,3767031713,56,Back,3767031717,141,42.4,3767031719,212,20.9,3767031715,140,26.7,3767031721,213,5.5,3787854345,178,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515761,137,1,1,11,55,7dkxxicrwn77jpdfkwpnlnnyn,1,30.5,44.8,2022-09-09T15:42:09.689Z,2022-09-17T19:25:28Z,3767031809,213,1.0,3767031803,140,39.5,3767031807,212,18.2,3767031805,141,67.6,3787854773,178,,3767031801,56,Back,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515777,138,1,1,12,2,7dkxxicrwn77jpdfkwpnlnnyn,1,46.6,67.2,2022-09-09T15:42:16.732Z,2022-09-17T19:25:46Z,3767031863,56,Back,3767031869,141,42.7,3767031865,140,48.4,3767031873,212,16.8,3767031877,213,4.8,3787856085,178,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515789,139,1,1,12,7,7dkxxicrwn77jpdfkwpnlnnyn,1,54.9,33.4,2022-09-09T15:42:21.262Z,2022-09-17T19:25:54Z,3767031933,56,Right,3767031937,141,7.0,3767031939,212,26.9,3767031935,140,74.0,3787856665,178,,3767031941,213,5.6,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515797,140,1,1,12,8,7dkxxicrwn77jpdfkwpnlnnyn,1,74,7,2022-09-09T15:42:23.076Z,2022-09-17T19:26:02Z,3767031989,212,14.8,3787857161,178,,3767031983,56,Right,3767031987,141,5.6,3767031985,140,59.9,3767031991,213,3.2,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515817,141,1,1,12,10,7dkxxicrwn77jpdfkwpnlnnyn,1,59.9,5.6,2022-09-09T15:42:25.094Z,2022-09-17T19:26:06Z,3767032101,140,56.9,3787857421,178,,3767032103,141,15.5,3767032107,213,2.0,3767032105,212,7.4,3767032099,56,Right,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515819,142,1,1,12,14,7dkxxicrwn77jpdfkwpnlnnyn,1,57.1,30.3,2022-09-09T15:42:28.830Z,2022-09-17T19:26:16Z,3787858095,178,,3767032115,141,57.5,3767032119,213,1.9,3767032113,140,51.6,3767032117,212,19.4,3767032111,56,Center,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515831,143,1,1,12,18,7dkxxicrwn77jpdfkwpnlnnyn,1,51.6,57.5,2022-09-09T15:42:32.320Z,2022-09-17T19:26:23Z,3767032181,213,5.1,3787858437,178,,3767032175,140,57.2,3767032177,141,33.7,3767032173,56,Center,3767032179,212,17.2,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515839,144,1,1,12,20,7dkxxicrwn77jpdfkwpnlnnyn,1,57.2,33.7,2022-09-09T15:42:34.933Z,2022-09-17T19:26:31Z,3767032217,141,44.3,3767032213,56,Center,3767032219,212,15.3,3787858951,178,,3767032215,140,70.0,3767032221,213,0.5,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463024043,995,67,1,12,21,7dkxxicrwn77jpdfkwpnlnnyn,1,71.2,45,2022-09-09T15:42:35.735Z,2022-09-21T11:20:55Z,3796307533,233,604,,,,,,,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463024037,604,67,1,12,21,dbhdov3cc47kcr1hjg5qr5qg7,0,28.8,55,2022-09-09T15:42:35.736Z,2022-09-21T10:44:04Z,3796307545,233,995,,,,,,,,,,,,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515849,145,1,1,12,21,7dkxxicrwn77jpdfkwpnlnnyn,1,71.7,44.2,2022-09-09T15:42:35.793Z,2022-09-21T11:20:56Z,3787860317,388,,3767032273,156,,3767032259,56,Center,3767032265,212,7.6,3767032263,141,47.5,3767032267,213,2.8,3767032261,140,64.8,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515843,80,45,1,12,22,dbhdov3cc47kcr1hjg5qr5qg7,0,36.5,60.8,2022-09-09T15:42:36.767Z,2022-09-17T19:27:19Z,3767032291,233,146,3767032237,285,,3767032235,56,Back,,,,,,,,,,,,,,,,exs0tbl2thbcz163r3vas74es,Tariq Al Mutairi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515851,146,3,1,12,22,7dkxxicrwn77jpdfkwpnlnnyn,1,63.5,39.2,2022-09-09T15:42:36.767Z,2022-09-17T19:27:19Z,3776097263,465,,3767032287,233,80,3767032283,56,Center,3787861717,178,,3767032285,286,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515855,147,1,1,12,23,7dkxxicrwn77jpdfkwpnlnnyn,1,66.5,47.8,2022-09-09T15:42:37.828Z,2022-09-17T19:27:32Z,3787862395,178,,3767032311,141,51.3,3767032313,212,7.1,3767032309,140,72.9,3767032315,213,0.3,3767032307,56,Center,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515857,148,1,1,12,26,7dkxxicrwn77jpdfkwpnlnnyn,0,72,50.9,2022-09-09T15:42:40.415Z,2022-09-17T19:27:51Z,3787863481,178,,3767032325,141,43.4,3767032329,213,5.8,3767032323,140,80.7,3767032327,212,10.5,3767032321,56,Center,3767032319,155,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515859,81,1,1,12,27,dbhdov3cc47kcr1hjg5qr5qg7,1,21.1,73.1,2022-09-09T15:42:41.780Z,2022-09-17T19:28:07Z,3767032343,213,0.7,3787864355,388,,3767032339,141,83.0,3767032333,3,,3767032337,140,28.8,3767032335,56,Back,3767032341,212,10.5,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515861,82,49,1,12,28,dbhdov3cc47kcr1hjg5qr5qg7,1,28.9,84.8,2022-09-09T15:42:42.948Z,2022-09-17T19:28:40Z,,,,,,,,,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515871,83,1,1,12,32,dbhdov3cc47kcr1hjg5qr5qg7,0,29.9,94.2,2022-09-09T15:42:46.782Z,2022-09-17T19:28:49Z,3767032401,212,30.9,3787866637,178,,3767032395,56,Center,3767032393,155,,3767032397,140,53.8,3767032399,141,67.7,3767032403,213,5.7,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463024609,1002,67,1,12,34,7dkxxicrwn77jpdfkwpnlnnyn,1,44.6,30.7,2022-09-09T15:42:48.283Z,2022-09-21T11:20:56Z,3796309891,233,610,,,,,,,,,,,,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463024607,610,67,1,12,34,dbhdov3cc47kcr1hjg5qr5qg7,0,55.4,69.3,2022-09-09T15:42:48.284Z,2022-09-21T10:45:01Z,3796309895,233,1002,,,,,,,,,,,,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459228599,814,8,1,12,34,7dkxxicrwn77jpdfkwpnlnnyn,1,51.4,42.9,2022-09-09T15:42:48.315Z,2022-09-21T11:20:57Z,3787867225,178,,3776097493,56,Center,3776097561,383,,,,,,,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515881,149,49,1,12,36,7dkxxicrwn77jpdfkwpnlnnyn,1,46.9,34.2,2022-09-09T15:42:50.451Z,2022-09-17T19:29:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515887,150,1,1,12,36,7dkxxicrwn77jpdfkwpnlnnyn,1,53.3,27.3,2022-09-09T15:42:50.459Z,2022-09-17T19:29:21Z,3767032471,213,6.1,3787868533,178,,3767032459,56,Center,3767032465,140,59.8,3767032469,212,7.0,3767032467,141,25.3,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515893,151,1,1,12,36,7dkxxicrwn77jpdfkwpnlnnyn,1,59.9,25.5,2022-09-09T15:42:51.205Z,2022-09-17T19:29:32Z,3767032521,140,44.6,3787869153,178,,3767032519,56,Back,3767032525,212,19.6,3767032531,156,,3767032523,141,9.1,3767032527,213,3.7,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515901,152,1,1,12,42,7dkxxicrwn77jpdfkwpnlnnyn,1,45.1,14.1,2022-09-09T15:42:56.295Z,2022-09-17T19:29:52Z,3767032579,212,18.8,3767032573,140,38.9,3767032571,56,Back,3787869813,178,,3767032575,141,40.0,3767032581,213,1.9,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515905,153,1,1,12,45,7dkxxicrwn77jpdfkwpnlnnyn,1,44.2,36.3,2022-09-09T15:43:00.187Z,2022-09-17T19:30:02Z,3767032591,140,55.2,3767032595,212,13.6,3787870467,178,,3767032597,213,5.7,3767032589,56,Center,3767032593,141,25.8,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515909,154,1,1,12,47,7dkxxicrwn77jpdfkwpnlnnyn,1,55.3,25.3,2022-09-09T15:43:02.109Z,2022-09-17T19:30:10Z,3767032613,212,21.2,3787870949,178,,3767032609,140,68.9,3767032615,213,5.5,3767032607,56,Right,3767032611,141,2.2,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515911,155,61,1,12,49,7dkxxicrwn77jpdfkwpnlnnyn,0,68.9,2.2,2022-09-09T15:43:03.418Z,2022-09-17T19:30:43Z,3787872975,178,,3767032619,56,Right,,,,,,,,,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515967,84,5,1,12,49,dbhdov3cc47kcr1hjg5qr5qg7,1,35.2,101.7,2022-09-09T15:43:04.032Z,2022-09-17T19:30:53Z,3767032911,56,Back,3767032915,233,156,3767032913,347,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515913,156,5,1,12,49,7dkxxicrwn77jpdfkwpnlnnyn,0,64.8,-1.7,2022-09-09T15:43:04.032Z,2022-09-17T19:30:53Z,3767032621,56,Right,3767032919,233,84,3767032623,347,,,,,,,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515927,157,18,1,12,53,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-09-09T15:43:07.606Z,2022-09-17T19:31:58Z,3767032697,41,,3767032735,55,158,3767032699,44,Midfielder,3767032701,59,8,,,,,,,,,,,,,aervyzt3cfxxktpj81yjxo9d6,Hamed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515931,158,19,1,12,53,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-09-09T15:43:07.607Z,2022-09-17T19:31:59Z,3767032729,55,157,3767032727,44,Midfielder,3767032723,292,6,3767032725,293,3,3767032719,145,10,3767032721,59,24,3767032715,41,,,,,1li4roqq55x7nss4ufnjt321g,Nawaf Hazazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457516359,196,40,1,13,0,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-09-09T15:43:15.074Z,2022-09-21T23:37:39Z,3767035277,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",3767035283,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3767035279,59,"48, 2, 12, 98, 32, 70, 24, 6, 99, 27, 15, 1, 4, 11, 14, 16, 17, 29, 18",3767035281,130,8,3767035275,30,"77988i6l4je97ycm9rthdims5, 2xoesy83pz2opdvnkdbraacph, d597taqcmedln0e50xgdyt8gk, 5brwa0y63724t6s3y6gtz28yx, 1x2kly8qv2vxujs6d0tgdt0id, 9kbzdpxg4ud1m8wppt1s1roq, 1li4roqq55x7nss4ufnjt321g, a7sgm3cmjoxjjxanrad02l2lm, bia0lpc5wkxjcyc92d12apas5, 7rno5g3b18rzi95yfx6u9bs9h, 9j37dmdxamf5ykbw9l24wlt6, bzvpk1shkgjuuzmr0e7mrfaad, dpuogllbip7f2jpamgohjkfyt, 6q8kbaw3h6n77ekwl6fr0e9qt, 9p1b5iftds5x02tx2eyseaklx, 4c540mry6f9esodej103n6xka, 8hw7lxbdh3zllchj5arfyc8np, 8fnnkhu8buuejfilvhgtpv7ro, dvt8h9sh00qsqzhrb3y4fco9h",3767035285,194,2xoesy83pz2opdvnkdbraacph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457515971,85,1,1,13,9,dbhdov3cc47kcr1hjg5qr5qg7,0,38.3,100,2022-09-09T15:43:23.726Z,2022-09-17T19:33:01Z,3767032945,141,96.3,3767032947,212,25.0,3767032943,140,61.9,3767032949,213,6.2,3767032941,56,Left,3767032939,107,,3767032981,189,,3767032951,1,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
