id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2520671115,210,1,1,17,9,f0zsn74nz0o01gr30weun240i,1,86.2,82.2,2023-03-16T13:17:49.825Z,2023-03-30T03:47:53Z,4100697997,213,3.1,4148944779,178,,4100697993,141,82.2,4100697995,212,12.8,4100697991,140,74.0,4100697989,56,Left,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671129,211,1,1,17,11,f0zsn74nz0o01gr30weun240i,1,73.6,82.7,2023-03-16T13:17:51.370Z,2023-03-30T03:47:56Z,4100698047,56,Center,4100698053,212,20.7,4100698055,213,5.4,4100698051,141,59.3,4114326271,224,,4114326273,72,,4100698049,140,86.2,4100698045,155,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,4100698043,2,,,4148944805,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671137,212,1,1,17,11,f0zsn74nz0o01gr30weun240i,0,85,63.1,2023-03-16T13:17:52.207Z,2023-03-30T12:53:28Z,4114328579,141,34.9,4149268585,388,,4149268261,3,,4114328583,213,5.5,4114328581,212,25.9,4100698091,56,Center,4149268455,168,,4114328577,140,100.0,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671143,157,5,1,17,15,7w4300dn2tnd0eqmbtk531tkx,1,-0.9,74.6,2023-03-16T13:17:55.841Z,2023-03-30T03:48:08Z,4100698113,233,213,4100698109,346,,4100698107,56,Back,,,,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671141,213,5,1,17,15,f0zsn74nz0o01gr30weun240i,0,100.9,25.4,2023-03-16T13:17:55.841Z,2023-03-30T03:48:09Z,4100698129,233,157,4100698103,56,Center,4100698105,346,,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671283,158,1,1,17,50,7w4300dn2tnd0eqmbtk531tkx,0,5.2,57.8,2023-03-16T13:18:30.473Z,2023-03-30T03:48:12Z,4100698631,74,,4100698619,140,63.7,4100698625,213,0.1,4100698623,212,61.7,4100698621,141,65.7,4100698615,124,,4100698627,1,,4100698617,56,Center,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671287,215,1,1,17,54,f0zsn74nz0o01gr30weun240i,0,32.1,34.4,2023-03-16T13:18:34.585Z,2023-03-30T03:48:35Z,4100698651,213,6.0,4100698639,3,,4100698647,141,28.9,4100698649,212,16.1,4148945041,388,,4100698641,56,Back,4100698643,140,47.0,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671277,214,43,1,17,54,f0zsn74nz0o01gr30weun240i,1,0,0,2023-03-16T13:18:34.755Z,2023-03-21T13:03:59Z,4100698601,285,0,4100698599,56,Back,4114329705,144,44,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671285,159,43,1,17,54,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-03-16T13:18:34.756Z,2023-03-21T13:03:57Z,4100698633,56,Center,4100698635,286,0,4100698657,233,214,4114329661,144,44,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671289,160,61,1,17,55,7w4300dn2tnd0eqmbtk531tkx,0,54.5,72.3,2023-03-16T13:18:36.069Z,2023-03-30T03:48:39Z,4148945075,178,,4100698661,56,Center,,,,,,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671295,216,49,1,17,55,f0zsn74nz0o01gr30weun240i,1,56.2,18.4,2023-03-16T13:18:36.226Z,2023-03-30T03:48:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671307,218,4,1,17,56,f0zsn74nz0o01gr30weun240i,1,54.6,16.8,2023-03-16T13:18:37.162Z,2023-03-30T03:48:49Z,4100698717,286,,4100698707,56,Right,4100698709,152,,4100698753,295,,4100698769,233,161,4100698705,13,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671323,161,4,1,17,56,7w4300dn2tnd0eqmbtk531tkx,0,45.4,83.2,2023-03-16T13:18:37.163Z,2023-03-30T03:48:49Z,4100698763,56,Back,4100698765,152,,4100698777,233,218,4100698761,295,,4100698759,13,,4148945127,178,,4100698767,285,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671301,217,43,1,17,59,f0zsn74nz0o01gr30weun240i,1,0,0,2023-03-16T13:18:40.084Z,2023-03-16T13:18:43Z,4100698687,56,Right,4100698689,286,0,4100698723,144,50,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671381,219,1,1,18,16,f0zsn74nz0o01gr30weun240i,1,61.1,19.9,2023-03-16T13:18:56.515Z,2023-03-30T03:48:52Z,4100699017,56,Back,4100699023,212,27.8,4100699025,213,2.3,4100699019,140,44.1,4100699021,141,51.3,4148945153,178,,4100699013,5,,4100699015,152,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671391,220,1,1,18,19,f0zsn74nz0o01gr30weun240i,1,46.2,56.7,2023-03-16T13:18:59.972Z,2023-03-30T03:48:55Z,4100699069,140,64.6,4100699071,141,67.8,4100699073,212,20.7,4100699075,213,0.4,4100699067,56,Center,4148945179,178,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671393,221,1,1,18,22,f0zsn74nz0o01gr30weun240i,0,64.2,68.4,2023-03-16T13:19:02.335Z,2023-03-30T03:49:02Z,4100699091,141,74.7,4100699089,140,78.7,4100699095,213,0.3,4100699093,212,15.8,4100699087,56,Center,4148945221,178,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671407,163,49,1,18,23,7w4300dn2tnd0eqmbtk531tkx,1,42,26.8,2023-03-16T13:19:03.466Z,2023-03-30T03:49:11Z,,,,,,,,,,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671405,162,1,1,18,23,7w4300dn2tnd0eqmbtk531tkx,1,30.8,24.2,2023-03-16T13:19:03.493Z,2023-03-30T03:49:24Z,4100711039,140,36.9,4100699141,56,Back,4100711047,213,6.0,4148945317,178,,4100711041,141,21.5,4100711045,212,6.7,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671413,164,1,1,18,24,7w4300dn2tnd0eqmbtk531tkx,1,42,26.8,2023-03-16T13:19:04.881Z,2023-03-30T03:49:30Z,4100699179,141,31.0,4100699175,56,Back,4100699183,213,1.0,4100699181,212,3.5,4100699177,140,43.9,4148945343,178,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671417,165,50,1,18,26,7w4300dn2tnd0eqmbtk531tkx,1,42,30.1,2023-03-16T13:19:06.830Z,2023-03-30T03:49:33Z,4100699209,233,222,4100699199,286,,4100699197,56,Back,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671411,222,7,1,18,26,f0zsn74nz0o01gr30weun240i,0,58,69.9,2023-03-16T13:19:07.006Z,2023-03-30T03:49:38Z,4100699205,233,165,4100699167,56,Center,4114330811,385,,4100699169,285,,4148945379,178,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523244303,802,3,1,18,29,7w4300dn2tnd0eqmbtk531tkx,0,40,28.5,2023-03-16T13:19:09.375Z,2023-03-30T03:49:47Z,4114331357,467,7ieikgigejp7rmvrsra8mj1lh,4148945405,178,,4114331351,56,Back,4114331353,286,,4114331355,464,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671423,166,4,1,18,29,7w4300dn2tnd0eqmbtk531tkx,1,40.8,32.8,2023-03-16T13:19:09.563Z,2023-03-30T03:49:51Z,4100699227,56,Back,4100699229,152,,4100699233,286,,4100699269,233,223,4100699231,265,,4100699225,13,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671431,223,4,1,18,29,f0zsn74nz0o01gr30weun240i,0,59.2,67.2,2023-03-16T13:19:09.564Z,2023-03-30T03:49:51Z,4100699259,285,,4148945413,178,,4100699251,13,,4100699255,152,,4100699253,56,Center,4100699273,233,166,4100699257,265,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671489,167,1,1,18,45,7w4300dn2tnd0eqmbtk531tkx,1,44,36.1,2023-03-16T13:19:25.392Z,2023-03-30T03:49:55Z,4100699487,141,65.7,4100699479,5,,4148945431,178,,4100699485,140,35.2,4100699483,56,Back,4100699481,152,,4100699491,213,2.0,4100699489,212,22.1,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671517,168,1,1,18,48,7w4300dn2tnd0eqmbtk531tkx,1,27.8,64,2023-03-16T13:19:29.112Z,2023-03-30T03:50:01Z,4100699613,140,32.2,4100699615,141,26.5,4100699611,56,Back,4100699619,213,4.9,4100699617,212,25.9,4148945481,178,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671533,169,1,1,18,53,7w4300dn2tnd0eqmbtk531tkx,1,34.6,26.2,2023-03-16T13:19:33.586Z,2023-03-30T03:50:05Z,4100699679,213,0.0,4100699671,56,Center,4100699675,141,29.1,4100699673,140,73.3,4100699669,155,,4100699681,1,,4148945497,178,,4100699677,212,40.7,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671543,170,61,1,18,55,7w4300dn2tnd0eqmbtk531tkx,0,74.1,27,2023-03-16T13:19:35.757Z,2023-03-30T03:52:30Z,4148946207,388,,4100699715,56,Center,,,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671551,225,49,1,18,55,f0zsn74nz0o01gr30weun240i,1,25.5,80.6,2023-03-16T13:19:35.925Z,2023-03-30T03:52:38Z,,,,,,,,,,,,,,,,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671541,224,1,1,18,55,f0zsn74nz0o01gr30weun240i,0,24.9,78,2023-03-16T13:19:35.989Z,2023-03-30T03:52:45Z,4100699709,213,0.9,4100699703,140,25.6,4100699705,141,79.4,4100699701,56,Back,4100699741,236,,4100699745,233,171,4148945637,178,,4100699707,212,1.2,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,4100699751,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671553,171,74,1,18,55,7w4300dn2tnd0eqmbtk531tkx,1,76.7,3.1,2023-03-16T13:19:36.105Z,2023-03-30T03:52:55Z,4100699737,56,Right,4148946039,178,,4100699761,233,224,4100699739,285,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671561,226,1,1,18,58,f0zsn74nz0o01gr30weun240i,0,23.7,95.9,2023-03-16T13:19:39.131Z,2023-03-30T03:53:03Z,4114333245,236,,4100699785,56,Back,4100699783,157,,4114569743,233,803,4100699789,141,96.0,4148946381,178,,4100699795,1,,4100699793,213,0.1,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,4100699791,212,0.5,,4100699787,140,24.2,4114333247,286,,,,,,,,,,,,,,,,,,,,,,,,,,
2523244753,803,74,1,18,58,7w4300dn2tnd0eqmbtk531tkx,1,79.3,4,2023-03-16T13:19:39.184Z,2023-03-30T03:53:06Z,4114569751,233,226,4114333611,285,,4114333609,56,Right,4148946395,178,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671557,172,5,1,19,0,7w4300dn2tnd0eqmbtk531tkx,0,74.5,-1.5,2023-03-16T13:19:41.124Z,2023-03-30T03:53:08Z,4100699881,233,227,4100699757,56,Right,4100699759,347,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671577,227,5,1,19,0,f0zsn74nz0o01gr30weun240i,1,25.5,101.5,2023-03-16T13:19:41.124Z,2023-03-30T03:53:07Z,4100699877,233,172,4100699857,56,Back,4100699859,347,,,,,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671613,228,1,1,19,9,f0zsn74nz0o01gr30weun240i,1,33.7,100,2023-03-16T13:19:49.680Z,2023-03-30T03:53:11Z,4100699995,212,8.9,4100699993,141,89.0,4100699989,56,Back,4100699991,140,32.5,4100699997,213,4.6,4100699987,107,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671621,229,1,1,19,10,f0zsn74nz0o01gr30weun240i,1,32.5,89,2023-03-16T13:19:50.671Z,2023-03-30T03:53:31Z,4148946605,178,,4100700017,140,35.1,4100700019,141,93.6,4100700023,213,0.9,4100700021,212,4.2,4100700015,56,Back,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671635,230,1,1,19,11,f0zsn74nz0o01gr30weun240i,0,35.2,93.6,2023-03-16T13:19:51.806Z,2023-03-30T03:53:36Z,4100700081,213,4.4,4100700079,212,5.4,4148946647,178,,4100700077,141,86.1,4100700075,140,33.6,4100700073,56,Back,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671633,173,61,1,19,11,7w4300dn2tnd0eqmbtk531tkx,1,72.9,2.6,2023-03-16T13:19:51.981Z,2023-03-30T03:53:42Z,4100700067,56,Right,4148946743,178,,,,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671647,231,1,1,19,13,f0zsn74nz0o01gr30weun240i,1,33.6,86,2023-03-16T13:19:53.461Z,2023-03-30T03:53:45Z,4100700127,140,35.9,4100700125,56,Back,4100700131,212,7.9,4100700133,213,1.3,4100700129,141,97.1,4148946771,178,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671667,232,1,1,19,14,f0zsn74nz0o01gr30weun240i,1,35.9,97.1,2023-03-16T13:19:54.598Z,2023-03-30T03:53:47Z,4100700199,140,9.1,4100700197,56,Back,4148946791,178,,4100700201,141,86.9,4100700203,212,29.0,4100700205,213,3.4,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671673,233,1,1,19,17,f0zsn74nz0o01gr30weun240i,0,8.9,86.7,2023-03-16T13:19:58.117Z,2023-03-30T03:53:51Z,4100700229,141,85.2,4100700235,1,,4100700233,213,6.2,4100700225,56,Back,4100700231,212,29.8,4100700223,157,,4148946829,178,,4100700227,140,37.3,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671699,174,1,1,19,19,7w4300dn2tnd0eqmbtk531tkx,0,64.4,5.3,2023-03-16T13:19:59.920Z,2023-03-30T03:53:57Z,4100700339,1,,4100700329,56,Center,4100700331,140,90.7,4100700333,141,51.6,4148946865,178,,4100700335,212,41.9,4100700327,157,,4100700337,213,0.9,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671701,234,52,1,19,25,f0zsn74nz0o01gr30weun240i,1,8.8,47.5,2023-03-16T13:20:05.300Z,2023-03-30T03:54:01Z,4148946887,178,,4114334343,378,,,,,,,,,,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671743,235,1,1,19,27,f0zsn74nz0o01gr30weun240i,0,15,36.4,2023-03-16T13:20:08.080Z,2023-03-30T03:54:05Z,4100700505,56,Right,4100700503,199,,4100700511,212,68.6,4100700509,141,9.7,4100700515,1,,4100700513,213,6.0,4100700507,140,78.0,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671745,175,1,1,19,30,7w4300dn2tnd0eqmbtk531tkx,1,27,71.1,2023-03-16T13:20:10.675Z,2023-03-30T03:54:11Z,4100700517,3,,4100700527,213,1.7,4148946993,388,,4100700521,140,25.1,4100700525,212,16.4,4100700523,141,95.1,4100700519,56,Back,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671747,176,49,1,19,33,7w4300dn2tnd0eqmbtk531tkx,1,24.5,95.4,2023-03-16T13:20:13.359Z,2023-03-30T03:54:15Z,,,,,,,,,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671757,177,1,1,19,34,7w4300dn2tnd0eqmbtk531tkx,1,25.2,96.3,2023-03-16T13:20:14.511Z,2023-03-30T03:54:18Z,4100700567,212,14.5,4100700563,140,29.4,4100700565,141,76.0,4100700561,56,Back,4148947045,178,,4100700569,213,5.0,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671771,178,1,1,19,35,7w4300dn2tnd0eqmbtk531tkx,1,29.4,76,2023-03-16T13:20:15.569Z,2023-03-30T03:54:21Z,4100700627,140,18.5,4148947067,178,,4100700631,212,12.2,4100700625,56,Back,4100700633,213,3.5,4100700629,141,69.6,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671783,179,1,1,19,37,7w4300dn2tnd0eqmbtk531tkx,1,17.7,68.5,2023-03-16T13:20:18.003Z,2023-03-30T03:54:24Z,4100700699,213,4.7,4100700691,56,Back,4148947095,178,,4100700695,141,29.7,4100700693,140,17.8,4100700697,212,26.4,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671793,180,1,1,19,42,7w4300dn2tnd0eqmbtk531tkx,0,29.5,18.9,2023-03-16T13:20:22.931Z,2023-03-30T03:54:28Z,4100700749,1,,4100700737,155,,4148947143,178,,4100700739,56,Center,4100700741,140,61.8,4100700747,213,0.3,4100700743,141,32.5,4100700745,212,35.2,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671809,236,1,1,19,45,f0zsn74nz0o01gr30weun240i,1,30.3,72.2,2023-03-16T13:20:25.704Z,2023-03-30T03:54:31Z,4100700791,3,,4100700793,56,Back,4100700795,140,48.0,4100700799,212,28.2,4100700801,213,5.4,4100700797,141,41.0,4148947173,388,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671821,239,49,1,19,48,f0zsn74nz0o01gr30weun240i,1,41.2,39.6,2023-03-16T13:20:28.554Z,2023-03-30T03:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671815,237,1,1,19,48,f0zsn74nz0o01gr30weun240i,1,48,41,2023-03-16T13:20:28.626Z,2023-03-30T03:54:42Z,4100700829,213,6.1,4100700821,56,Center,4100700825,141,36.2,4100700823,140,68.6,4148947309,178,,4100700827,212,21.9,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671819,238,1,1,19,48,f0zsn74nz0o01gr30weun240i,1,67.3,35.5,2023-03-16T13:20:29.153Z,2023-03-30T03:54:46Z,4148947335,178,,4100700849,212,7.3,4100700843,56,Center,4100700845,140,62.5,4100700847,141,27.7,4100700851,213,4.0,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671823,240,1,1,19,51,f0zsn74nz0o01gr30weun240i,0,66.1,27.8,2023-03-16T13:20:32.162Z,2023-03-30T03:54:51Z,4100700857,140,66.4,4100700863,213,1.4,4100700855,56,Center,4148947367,178,,4100700861,212,1.5,4100700859,141,29.9,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671825,181,61,1,19,52,7w4300dn2tnd0eqmbtk531tkx,1,27.8,78.5,2023-03-16T13:20:32.377Z,2023-03-30T03:54:58Z,4148947405,178,,4100700867,56,Back,,,,,,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523254585,1078,3,1,19,55,f0zsn74nz0o01gr30weun240i,0,63.7,37.8,2023-03-16T13:20:35.331Z,2023-03-30T03:55:05Z,4114384803,464,,4114384805,467,netr5hv4nn69u7twf7u892hh,4148947417,178,,4114384801,286,,4114384799,56,Center,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671841,241,4,1,19,55,f0zsn74nz0o01gr30weun240i,1,68.6,30.3,2023-03-16T13:20:35.793Z,2023-03-30T03:55:12Z,4100700929,13,,4100700933,152,,4100700935,265,,4100700931,56,Center,4100700981,233,182,4100700937,286,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520671853,182,4,1,19,55,7w4300dn2tnd0eqmbtk531tkx,0,31.4,69.7,2023-03-16T13:20:35.794Z,2023-03-30T03:55:11Z,4100700971,152,,4100700967,13,,4148947467,178,,4100700973,265,,4100700975,285,,4100700969,56,Back,4100700985,233,241,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520672053,242,1,1,20,41,f0zsn74nz0o01gr30weun240i,0,68.5,28.7,2023-03-16T13:21:21.686Z,2023-03-30T03:55:20Z,4100702425,5,,4100702377,155,,4100702805,2,,4100702381,141,52.2,4100702385,213,0.5,4100702383,212,32.7,4100701727,56,Center,4114385167,72,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,4100702427,152,,,4100702379,140,95.7,4114385165,223,4100702387,1,4148947517,178,,,,,,,,,,,,,,,,,,,,,,
2520672121,183,12,1,20,42,7w4300dn2tnd0eqmbtk531tkx,1,2.7,46.1,2023-03-16T13:21:23.184Z,2023-03-30T03:55:30Z,4100702045,56,Back,4100702049,141,6.8,4148947575,389,,4100702051,212,28.3,4100702047,140,11.6,4100702053,213,5.0,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525855689,1543,67,1,20,45,f0zsn74nz0o01gr30weun240i,1,90.1,89.5,2023-03-16T13:21:26.279Z,2023-03-30T05:45:36Z,4148990551,233,1045,,,,,,,,,,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525855687,1045,67,1,20,45,7w4300dn2tnd0eqmbtk531tkx,0,9.9,10.5,2023-03-16T13:21:26.280Z,2023-03-30T05:42:27Z,4148990559,233,1543,,,,,,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520672081,243,1,1,20,46,f0zsn74nz0o01gr30weun240i,1,90,89.3,2023-03-16T13:21:26.337Z,2023-03-30T05:45:36Z,4100701847,140,74.3,4100701853,213,3.1,4100701851,212,16.5,4100701849,141,91.2,4148947637,178,,4100701845,56,Left,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
