id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/14/value
2498649173,27,13,1,1,40,2kzl64gp8x37bon8tyxojqrr1,1,87.3,26.8,2023-01-19T15:03:09.419Z,2023-01-21T10:42:16Z,3984626897,20,,3984626911,154,,3984626835,22,,3984626907,77,,3986782945,178,,3984626923,231,47.8,3984626909,29,,3984626917,102,57.1,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,3984626839,56,Center,3984626921,230,,99.4,3984626919,103,66.7,3984626913,55,26,3984626837,63,,,,,,,,,,,,,,,,,,,,,
2498649167,16,5,1,1,41,ebcxfnmnxrxvv6lcjsahgd38j,1,-0.6,44,2023-01-19T15:03:10.488Z,2023-01-21T10:42:18Z,3984626799,56,Back,3984626801,346,,3984626855,233,28,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649175,28,5,1,1,41,2kzl64gp8x37bon8tyxojqrr1,0,100.6,56,2023-01-19T15:03:10.488Z,2023-01-21T10:42:17Z,3984626847,56,Center,3984626871,233,16,3984626849,346,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649255,17,1,1,2,5,ebcxfnmnxrxvv6lcjsahgd38j,1,4.7,51.4,2023-01-19T15:03:34.878Z,2023-01-21T10:42:22Z,3984627329,212,17.8,3984627325,140,11.6,3984627323,56,Back,3984627335,237,,3984627321,124,,3984627327,141,27.5,3984627331,213,5.1,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649269,18,1,1,2,13,ebcxfnmnxrxvv6lcjsahgd38j,0,26.2,5.6,2023-01-19T15:03:42.779Z,2023-01-21T10:42:25Z,3984627419,213,0.1,3984627415,141,9.3,3984627421,1,,3986783023,178,,3984627409,155,,3984627413,140,71.1,3984627411,56,Right,3984627417,212,47.2,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649279,30,49,1,2,17,2kzl64gp8x37bon8tyxojqrr1,1,24.6,90.2,2023-01-19T15:03:46.703Z,2023-01-21T11:14:57Z,,,,,,,,,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195541,1916,67,1,2,17,2kzl64gp8x37bon8tyxojqrr1,1,30,91.8,2023-01-19T15:03:46.737Z,2023-01-28T11:02:39Z,3997969787,233,1495,,,,,,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501195537,1495,67,1,2,17,ebcxfnmnxrxvv6lcjsahgd38j,0,70,8.2,2023-01-19T15:03:46.738Z,2023-01-28T11:02:12Z,3997969791,233,1916,,,,,,,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649275,29,43,1,2,18,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-01-19T15:03:47.223Z,2023-01-20T12:10:51Z,3984627453,56,Back,3985450987,144,8,,,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649291,31,1,1,2,23,2kzl64gp8x37bon8tyxojqrr1,1,33.5,88.6,2023-01-19T15:03:52.197Z,2023-01-21T10:42:37Z,3984627525,213,0.4,3984627517,56,Back,3984627523,212,14.1,3984627519,140,46.1,3984627521,141,95.9,3986783111,178,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649293,32,1,1,2,24,2kzl64gp8x37bon8tyxojqrr1,0,46.1,95.7,2023-01-19T15:03:53.347Z,2023-01-21T10:42:42Z,3986783121,178,,3984627533,56,Left,3984627541,213,6.0,3984627535,140,57.2,3984627539,212,12.2,3984627531,168,,3984627537,141,90.3,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649301,19,49,1,2,27,ebcxfnmnxrxvv6lcjsahgd38j,1,42.2,8.1,2023-01-19T15:03:56.159Z,2023-01-21T10:42:46Z,,,,,,,,,,,,,,,,,,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649315,20,1,1,2,27,ebcxfnmnxrxvv6lcjsahgd38j,1,42.2,8.1,2023-01-19T15:03:56.201Z,2023-01-21T10:42:53Z,3984627655,212,19.2,3984627649,56,Right,3984627653,141,8.5,3986783223,178,,3984627657,213,0.0,3984627647,155,,3984627651,140,60.5,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649321,21,44,1,2,29,ebcxfnmnxrxvv6lcjsahgd38j,1,65.3,10.4,2023-01-19T15:03:58.015Z,2023-01-21T11:35:01Z,3984627713,233,33,3984627681,286,,3984627677,56,Right,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649323,33,44,1,2,29,2kzl64gp8x37bon8tyxojqrr1,0,34.7,89.6,2023-01-19T15:03:58.016Z,2023-01-21T10:42:58Z,3984627717,233,21,3984627695,56,Back,3984627697,285,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649325,22,1,1,2,29,ebcxfnmnxrxvv6lcjsahgd38j,1,60.5,8.5,2023-01-19T15:03:58.055Z,2023-01-21T11:35:02Z,3984627699,3,,3984627701,56,Center,3984627705,141,29.2,3984627707,212,14.5,3986783319,388,,3984627703,140,63.8,3984627709,213,1.3,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649333,23,1,1,2,30,ebcxfnmnxrxvv6lcjsahgd38j,1,63.8,29.2,2023-01-19T15:03:59.524Z,2023-01-21T10:43:05Z,3984627743,140,54.0,3984627749,213,3.2,3984627745,141,28.3,3986783379,178,,3984679577,3,,3985451193,156,,3984627747,212,10.3,3984627741,56,Center,9q7c1bn4dgyhoqto46puqeevp,M. Pavkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649335,24,61,1,2,33,ebcxfnmnxrxvv6lcjsahgd38j,0,54.5,31.5,2023-01-19T15:04:01.962Z,2023-01-21T10:43:11Z,3986783453,178,,3984627753,56,Center,,,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649347,34,49,1,2,34,2kzl64gp8x37bon8tyxojqrr1,1,34.7,46.1,2023-01-19T15:04:03.227Z,2023-01-21T10:43:15Z,,,,,,,,,,,,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649361,35,1,1,2,37,2kzl64gp8x37bon8tyxojqrr1,1,34.7,46.1,2023-01-19T15:04:06.482Z,2023-01-21T10:43:18Z,3986783515,178,,3984627861,141,73.2,3984627859,140,50.7,3984627857,56,Center,3984627865,213,0.8,3984627863,212,24.9,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649379,36,1,1,2,40,2kzl64gp8x37bon8tyxojqrr1,1,59,72.6,2023-01-19T15:04:09.410Z,2023-01-21T10:43:22Z,3984627941,212,22.2,3984627937,140,80.1,3986783535,178,,3984627935,56,Center,3984627939,141,70.9,3984627943,213,6.2,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649381,37,61,1,2,42,2kzl64gp8x37bon8tyxojqrr1,0,91.5,76.9,2023-01-19T15:04:11.654Z,2023-01-21T10:43:30Z,3984627947,56,Center,3986783597,178,,,,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649399,25,5,1,2,45,ebcxfnmnxrxvv6lcjsahgd38j,1,-1,28.6,2023-01-19T15:04:13.992Z,2023-01-21T10:43:32Z,3984628021,346,,3984628019,56,Back,3984679901,233,38,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649383,38,5,1,2,45,2kzl64gp8x37bon8tyxojqrr1,0,101,71.4,2023-01-19T15:04:13.992Z,2023-01-21T10:43:32Z,3984627949,56,Center,3984627951,346,,3984679909,233,25,,,,,,,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649451,26,1,1,3,6,ebcxfnmnxrxvv6lcjsahgd38j,1,5.1,52.6,2023-01-19T15:04:35.618Z,2023-01-21T10:43:38Z,3984628293,56,Back,3984628299,212,26.2,3984628305,237,,3984628295,140,9.9,3984628301,213,1.4,3984628291,124,,3984628297,141,90.4,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649473,27,1,1,3,11,ebcxfnmnxrxvv6lcjsahgd38j,0,14.1,86.3,2023-01-19T15:04:39.929Z,2023-01-21T10:43:41Z,3984628397,212,30.5,3985451771,157,,3984628393,141,64.4,3985451773,1,,3986783733,178,,3984628389,140,39.5,3984628385,56,Back,3984628399,213,5.8,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649467,39,8,1,3,12,2kzl64gp8x37bon8tyxojqrr1,1,60.2,40.7,2023-01-19T15:04:41.616Z,2023-01-21T10:43:45Z,3984628367,56,Center,3985451819,385,,3986783783,178,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649477,40,49,1,3,14,2kzl64gp8x37bon8tyxojqrr1,1,52.9,75,2023-01-19T15:04:43.508Z,2023-01-21T10:43:51Z,,,,,,,,,,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649485,41,1,1,3,15,2kzl64gp8x37bon8tyxojqrr1,1,51.7,77,2023-01-19T15:04:44.503Z,2023-01-21T10:43:57Z,3984628429,56,Center,3984628433,141,73.5,3984628439,213,5.9,3984628435,212,6.4,3986783861,178,,3984628431,140,57.4,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649493,42,1,1,3,18,2kzl64gp8x37bon8tyxojqrr1,1,56.7,73.5,2023-01-19T15:04:47.632Z,2023-01-21T10:44:01Z,3984628499,140,43.4,3984628505,213,3.2,3984628503,212,14.0,3986783909,178,,3984628501,141,72.4,3984628497,56,Back,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649497,43,1,1,3,22,2kzl64gp8x37bon8tyxojqrr1,1,46.2,63.3,2023-01-19T15:04:50.918Z,2023-01-21T10:44:06Z,3984628513,56,Center,3984628515,140,63.4,3984628519,212,20.1,3984628521,213,5.8,3986783969,178,,3984628517,141,50.4,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649499,44,1,1,3,23,2kzl64gp8x37bon8tyxojqrr1,0,63.4,50.4,2023-01-19T15:04:51.960Z,2023-01-21T10:44:09Z,3984628533,141,62.6,3984628529,56,Center,3986783989,178,,3984628535,212,10.6,3984628527,168,,3984628537,213,0.9,3984628531,140,69.7,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649503,28,1,1,3,24,ebcxfnmnxrxvv6lcjsahgd38j,1,26,46.2,2023-01-19T15:04:53.258Z,2023-01-21T10:44:13Z,3984628567,140,36.4,3984628573,213,0.4,3984628569,141,52.3,3984628565,56,Back,3984628571,212,11.7,3986784013,178,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649507,29,49,1,3,25,ebcxfnmnxrxvv6lcjsahgd38j,1,36.5,52.1,2023-01-19T15:04:54.526Z,2023-01-21T10:44:17Z,,,,,,,,,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649513,30,1,1,3,26,ebcxfnmnxrxvv6lcjsahgd38j,1,36.5,52.1,2023-01-19T15:04:55.415Z,2023-01-21T10:44:22Z,3984628605,141,49.6,3984628609,213,6.2,3984628601,56,Center,3984628607,212,17.3,3984628603,140,52.9,3986784091,178,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498659063,350,1,1,3,27,ebcxfnmnxrxvv6lcjsahgd38j,0,54.1,51.8,2023-01-19T15:04:56.270Z,2023-01-21T10:44:29Z,3984680711,141,50.4,3984680707,56,Back,3986784249,178,,3984680715,213,3.2,3984680713,212,10.8,3984680709,140,43.9,,,,,,,9q7c1bn4dgyhoqto46puqeevp,M. Pavkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649515,45,8,1,3,28,2kzl64gp8x37bon8tyxojqrr1,1,51.4,51.3,2023-01-19T15:04:57.644Z,2023-01-21T10:44:34Z,3984628611,56,Center,3985451979,384,,3986784311,178,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649523,46,49,1,3,30,2kzl64gp8x37bon8tyxojqrr1,1,52,73,2023-01-19T15:04:59.451Z,2023-01-21T10:44:37Z,,,,,,,,,,,,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649535,47,1,1,3,31,2kzl64gp8x37bon8tyxojqrr1,1,52,73,2023-01-19T15:04:59.949Z,2023-01-21T10:44:40Z,3984628701,212,7.0,3986784375,178,,3984628699,141,67.0,3984628695,56,Back,3984628703,213,3.8,3984628697,140,46.6,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649539,48,1,1,3,35,2kzl64gp8x37bon8tyxojqrr1,1,46.1,58.4,2023-01-19T15:05:04.435Z,2023-01-21T10:44:43Z,3986784409,178,,3984628727,141,42.4,3984628731,213,4.5,3984628725,140,43.7,3984628729,212,11.2,3984628723,56,Back,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649547,49,1,1,3,37,2kzl64gp8x37bon8tyxojqrr1,1,44,40.3,2023-01-19T15:05:06.328Z,2023-01-21T10:44:47Z,3984628779,212,8.0,3984628775,140,51.4,3986784423,178,,3984628781,213,6.1,3984628773,56,Center,3984628777,141,37.6,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498659071,487,1,1,3,39,2kzl64gp8x37bon8tyxojqrr1,1,52.7,36.3,2023-01-19T15:05:08.517Z,2023-01-21T10:45:09Z,3984680749,213,1.4,3984680745,141,44.8,3984680743,140,53.7,3986784507,178,,3984680747,212,5.9,3984680741,56,Center,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498659169,488,1,1,3,40,2kzl64gp8x37bon8tyxojqrr1,1,53.3,40.7,2023-01-19T15:05:09.001Z,2023-01-21T10:45:15Z,3984681219,141,36.4,3984681215,56,Center,3984681221,212,3.4,3984681223,213,4.2,3986784563,178,,3984681217,140,51.6,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498659203,489,1,1,3,44,2kzl64gp8x37bon8tyxojqrr1,1,54.1,37.3,2023-01-19T15:05:12.910Z,2023-01-21T10:45:23Z,3986784761,178,,3984681355,56,Center,3984681361,212,6.0,3984681359,141,30.3,3984681363,213,4.1,3984681357,140,50.7,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649559,53,1,1,3,47,2kzl64gp8x37bon8tyxojqrr1,0,56.9,41.6,2023-01-19T15:05:16.246Z,2023-01-21T10:45:26Z,3984628823,212,8.1,3984628817,56,Center,3984628825,213,0.5,3986784787,178,,3984628821,141,47.8,3984628819,140,63.5,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649567,31,61,1,3,47,ebcxfnmnxrxvv6lcjsahgd38j,1,34.5,52.4,2023-01-19T15:05:16.582Z,2023-01-21T10:45:31Z,3984628865,56,Back,3986784873,178,,,,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649565,54,1,1,3,48,2kzl64gp8x37bon8tyxojqrr1,0,60.2,52.7,2023-01-19T15:05:17.425Z,2023-01-21T10:45:34Z,3984628863,213,1.0,3984628857,140,71.3,3984628853,155,,3986784909,178,,3984628859,141,81.7,3984628861,212,22.9,3984628855,56,Left,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649577,32,49,1,3,50,ebcxfnmnxrxvv6lcjsahgd38j,1,26.1,12.2,2023-01-19T15:05:19.266Z,2023-01-21T10:45:41Z,,,,,,,,,,,,,,,,,,,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649583,33,3,1,3,51,ebcxfnmnxrxvv6lcjsahgd38j,0,27.6,11.4,2023-01-19T15:05:20.792Z,2023-01-21T10:45:45Z,3984628933,285,,3986785071,178,,3985452123,464,,3984628931,56,Back,3984628951,233,55,,,,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649587,55,7,1,3,51,2kzl64gp8x37bon8tyxojqrr1,0,72.4,88.6,2023-01-19T15:05:20.865Z,2023-01-21T10:45:51Z,3986785111,178,,3984628941,56,Left,3984628943,286,,3985452131,383,,3984628945,233,33,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498804997,807,3,1,3,53,ebcxfnmnxrxvv6lcjsahgd38j,1,36.7,6.1,2023-01-19T15:05:22.093Z,2023-01-21T10:45:58Z,3985452235,286,,3986785177,178,,3985452233,56,Back,3985452237,464,,3985678079,233,989,,,,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498804999,989,45,1,3,53,2kzl64gp8x37bon8tyxojqrr1,0,63.3,93.9,2023-01-19T15:05:22.093Z,2023-01-21T10:45:59Z,3985452241,285,,3985678105,233,807,3985452239,56,Left,,,,,,,,,,,,,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649605,34,4,1,3,58,ebcxfnmnxrxvv6lcjsahgd38j,1,39.2,6.3,2023-01-19T15:05:26.949Z,2023-01-21T10:46:02Z,3984629027,152,,3984629071,286,,3984629025,56,Back,3984629029,265,,3984629023,13,,3984629067,233,56,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649607,56,4,1,3,58,2kzl64gp8x37bon8tyxojqrr1,0,60.8,93.7,2023-01-19T15:05:26.950Z,2023-01-21T10:46:02Z,3984629041,152,,3984629037,13,,3984629073,233,34,3986785233,178,,3984629043,265,,3984629045,285,,3984629039,56,Left,,,,bg3kdsod1j0u3yk1jw5ndu9sk,Zakaria Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649725,35,1,1,4,29,ebcxfnmnxrxvv6lcjsahgd38j,1,34.2,15.4,2023-01-19T15:05:58.494Z,2023-01-21T10:46:06Z,3984629727,56,Back,3984629731,141,7.3,3986785273,178,,3984629729,140,39.6,3984629725,152,,3984629733,212,7.9,3984629735,213,5.5,3984629723,5,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649749,36,1,1,4,31,ebcxfnmnxrxvv6lcjsahgd38j,1,39.6,7.3,2023-01-19T15:06:00.571Z,2023-01-21T10:46:08Z,3986785313,178,,3984629863,56,Back,3984629865,140,33.2,3984629871,213,1.8,3984629869,212,30.2,3984629867,141,50.6,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649757,37,1,1,4,36,ebcxfnmnxrxvv6lcjsahgd38j,1,33.9,54.5,2023-01-19T15:06:05.001Z,2023-01-21T10:46:12Z,3984629899,56,Back,3984629903,141,68.6,3986785377,178,,3984629905,212,13.2,3984629907,213,0.8,3984629901,140,42.5,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649765,38,1,1,4,37,ebcxfnmnxrxvv6lcjsahgd38j,1,42.5,68.6,2023-01-19T15:06:06.080Z,2023-01-21T10:46:15Z,3984629943,213,3.1,3984629935,56,Back,3984629939,141,70.1,3984681751,156,,3984629941,212,11.3,3984629937,140,31.8,3986785399,178,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649779,39,1,1,4,38,ebcxfnmnxrxvv6lcjsahgd38j,0,31.8,70.1,2023-01-19T15:06:07.554Z,2023-01-21T10:46:19Z,3984630017,141,84.3,3984630011,155,,3984630023,1,,3986785461,178,,3984630021,213,0.2,3984630019,212,47.9,3984630015,140,76.5,3984630013,56,Left,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649789,57,49,1,4,42,2kzl64gp8x37bon8tyxojqrr1,1,16.8,9.5,2023-01-19T15:06:11.297Z,2023-01-21T10:46:37Z,,,,,,,,,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649801,58,1,1,4,43,2kzl64gp8x37bon8tyxojqrr1,1,19,11.6,2023-01-19T15:06:12.701Z,2023-01-21T10:46:41Z,3984630123,56,Back,3986785647,178,,3984630125,140,32.3,3984630129,212,14.7,3984630131,213,6.0,3984630127,141,4.9,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649805,59,1,1,4,45,2kzl64gp8x37bon8tyxojqrr1,1,32.2,5,2023-01-19T15:06:14.744Z,2023-01-21T10:46:46Z,3984630149,140,30.4,3984630155,213,1.8,3984630153,212,8.4,3986785725,178,,3984630147,56,Back,3984630151,141,17.0,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649817,60,1,1,4,47,2kzl64gp8x37bon8tyxojqrr1,1,30.3,17.6,2023-01-19T15:06:16.433Z,2023-01-21T10:46:49Z,3984630217,213,1.5,3984630211,140,31.0,3986785733,178,,3984630213,141,36.7,3984630209,56,Back,3984630215,212,13.0,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649829,61,1,1,4,48,2kzl64gp8x37bon8tyxojqrr1,1,31,36.7,2023-01-19T15:06:17.290Z,2023-01-21T10:46:53Z,3984630289,56,Back,3984630295,212,4.4,3984630293,141,34.0,3986785747,178,,3984630297,213,3.6,3984630291,140,27.2,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498649833,62,1,1,4,51,2kzl64gp8x37bon8tyxojqrr1,1,30.6,49,2023-01-19T15:06:20.842Z,2023-01-21T10:46:56Z,3986785761,178,,3984630321,141,76.0,3984630319,140,32.8,3984630323,212,18.5,3984630325,213,1.4,3984630317,56,Back,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
