id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist
2503666909,200,2,1,19,18,2kzl64gp8x37bon8tyxojqrr1,1,94.6,60,2023-02-04T13:20:20.947Z,2023-02-23T10:25:21Z,4010937473,140,96.9,4010938593,8,,4010937471,56,Center,4050483691,178,,4010938595,7,aatjvj13ffwrj81vcfy68fnit,4010937475,141,44.8,4050483693,21,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503667341,172,55,1,19,18,f0zsn74nz0o01gr30weun240i,1,6.4,55.4,2023-02-04T13:20:20.948Z,2023-02-23T10:25:21Z,,,,,,,,,,,,,,,,,,,,,,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503667825,173,1,1,20,18,f0zsn74nz0o01gr30weun240i,0,12.4,54.5,2023-02-04T13:21:20.923Z,2023-02-23T10:25:33Z,4010942167,212,58.6,4010942165,141,63.5,4050483947,178,,4010942171,1,,4010942155,5,,4010942157,157,,4010942163,140,67.9,4010942159,241,,c2mhdatj96x8eug6mekactrkl,Victor Braga,4010942169,213,0.1,4010942161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503667845,201,1,1,20,21,2kzl64gp8x37bon8tyxojqrr1,1,32.6,37.6,2023-02-04T13:21:24.480Z,2023-02-23T10:25:37Z,4010942271,56,Back,4010942273,140,43.4,4010942279,213,0.7,4050484043,388,,4010942277,212,14.8,4010942269,3,,4010942275,141,51.5,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503667851,202,1,1,20,22,2kzl64gp8x37bon8tyxojqrr1,0,43.4,51.5,2023-02-04T13:21:25.362Z,2023-02-23T10:25:41Z,4010942309,213,6.1,4010942303,140,69.5,4010942301,56,Center,4050484149,178,,4010942305,141,43.4,4010942307,212,28.0,4010942299,3,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503667899,174,1,1,20,24,f0zsn74nz0o01gr30weun240i,0,31.2,54.2,2023-02-04T13:21:26.812Z,2023-02-23T10:25:44Z,4010942575,56,Center,4010942577,140,55.6,4010942581,212,30.4,4010942583,213,0.6,4010942579,141,78.2,4050484213,178,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503667877,203,49,1,20,25,2kzl64gp8x37bon8tyxojqrr1,1,41.1,29.9,2023-02-04T13:21:28.574Z,2023-02-23T10:25:48Z,,,,,,,,,,,,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503667923,204,1,1,20,26,2kzl64gp8x37bon8tyxojqrr1,0,41.1,29.9,2023-02-04T13:21:29.457Z,2023-02-23T10:25:53Z,4010942705,140,70.3,4010942707,141,28.1,4010942709,212,30.7,4010942711,213,6.2,4050484415,178,,4010942703,56,Center,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503667949,175,49,1,20,29,f0zsn74nz0o01gr30weun240i,1,30.7,71,2023-02-04T13:21:31.904Z,2023-02-23T10:26:00Z,,,,,,,,,,,,,,,,,,,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668039,176,1,1,20,29,f0zsn74nz0o01gr30weun240i,1,29,74.3,2023-02-04T13:21:32.131Z,2023-02-23T10:26:07Z,4050484609,178,,4010943307,141,62.1,4010943305,140,12.2,4010943311,213,3.6,4010943303,56,Back,4010943309,212,19.5,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668077,177,1,1,20,33,f0zsn74nz0o01gr30weun240i,0,6.7,50,2023-02-04T13:21:36.184Z,2023-02-23T10:26:12Z,4010943471,213,5.9,4010943473,1,,4050484709,178,,4010943465,140,58.1,4010943467,141,16.1,4010943461,157,,4010943463,56,Right,4010943469,212,58.7,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668091,205,1,1,20,37,2kzl64gp8x37bon8tyxojqrr1,0,38.1,75,2023-02-04T13:21:39.793Z,2023-02-23T10:26:17Z,4010943519,213,5.3,4010943509,3,,4010943513,140,44.7,4010943511,56,Back,4010943517,212,11.9,4010943515,141,60.8,4050484807,388,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668121,178,1,1,20,38,f0zsn74nz0o01gr30weun240i,0,54.9,43,2023-02-04T13:21:41.653Z,2023-02-23T10:26:23Z,4010943679,140,63.5,4010943685,213,5.5,4010943683,212,12.8,4010943681,141,29.6,4050484909,178,,4010943677,56,Center,4010943675,3,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668173,206,2,1,20,39,2kzl64gp8x37bon8tyxojqrr1,1,33,67.8,2023-02-04T13:21:42.675Z,2023-02-23T10:26:28Z,4010943961,141,51.5,4010944727,7,aatjvj13ffwrj81vcfy68fnit,4010943959,140,60.5,4010943957,56,Center,4050485063,178,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668265,179,55,1,20,40,f0zsn74nz0o01gr30weun240i,1,34.1,47.8,2023-02-04T13:21:42.676Z,2023-02-23T10:26:29Z,,,,,,,,,,,,,,,,,,,,,,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668177,207,43,1,20,42,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-02-04T13:21:45.171Z,2023-02-04T13:21:50Z,4010944361,144,49,,,,,,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668469,180,1,1,20,59,f0zsn74nz0o01gr30weun240i,1,34.1,48.1,2023-02-04T13:22:02.226Z,2023-02-23T10:26:35Z,4050485179,178,,4010945395,56,Back,4010945397,140,32.5,4010945391,5,,4010945393,241,,4010945403,213,4.6,4010945399,141,31.6,4010945401,212,11.3,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668495,181,1,1,21,0,f0zsn74nz0o01gr30weun240i,1,32.2,31.6,2023-02-04T13:22:03.636Z,2023-02-23T10:26:38Z,4010945541,212,9.6,4010945539,141,35.9,4010945543,213,2.8,4050485239,178,,4010945535,56,Back,4010945537,140,23.5,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668569,182,1,1,21,3,f0zsn74nz0o01gr30weun240i,1,23.4,35.9,2023-02-04T13:22:06.095Z,2023-02-23T10:26:42Z,4010945917,56,Back,4010945935,1,,4010945925,141,93.8,4010945933,213,1.5,4050485363,178,,4010945921,140,26.4,4010945931,212,39.5,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668645,183,1,1,21,8,f0zsn74nz0o01gr30weun240i,1,27.8,95,2023-02-04T13:22:11.431Z,2023-02-23T10:26:46Z,4010946329,140,7.3,4010946333,212,31.4,4010946331,141,61.4,4050485439,178,,4010946335,213,4.0,4010946327,56,Back,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668699,184,1,1,21,12,f0zsn74nz0o01gr30weun240i,1,7.1,60.8,2023-02-04T13:22:15.096Z,2023-02-23T10:26:51Z,4010946647,141,92.0,4010946645,140,14.4,4010946643,56,Back,4010946651,213,1.2,4050485513,178,,4010946649,212,22.6,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668761,185,1,1,21,15,f0zsn74nz0o01gr30weun240i,1,14.6,95.3,2023-02-04T13:22:18.115Z,2023-02-23T10:26:57Z,4010946945,213,6.1,4050485583,178,,4010946937,56,Back,4010946941,141,89.4,4010946939,140,35.1,4010946943,212,21.9,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668799,186,1,1,21,16,f0zsn74nz0o01gr30weun240i,0,33,90.2,2023-02-04T13:22:19.608Z,2023-02-23T10:27:02Z,4050485695,178,,4010947127,141,95.7,4010947125,140,49.3,4010947129,212,17.5,4010947123,56,Back,4010947121,168,,4010947131,213,0.2,,,,9kn5o2yki8zu3wihjwqjort9l,Abdullah Al Joui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668781,208,49,1,21,20,2kzl64gp8x37bon8tyxojqrr1,1,48.8,4.7,2023-02-04T13:22:22.687Z,2023-02-23T10:27:09Z,,,,,,,,,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668857,209,1,1,21,20,2kzl64gp8x37bon8tyxojqrr1,1,47.3,5,2023-02-04T13:22:22.955Z,2023-02-23T10:27:15Z,4050486167,178,,4010947367,56,Center,4010947373,212,17.6,4010947371,141,28.1,4010947369,140,54.8,4010947375,213,1.1,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668929,210,1,1,21,23,2kzl64gp8x37bon8tyxojqrr1,1,55.7,25.7,2023-02-04T13:22:26.207Z,2023-02-23T10:27:19Z,4010947807,213,5.0,4010947805,212,10.8,4050486249,178,,4010947799,56,Right,4010947803,141,10.7,4010947801,140,59.1,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505392039,830,3,1,21,25,2kzl64gp8x37bon8tyxojqrr1,0,60.6,11,2023-02-04T13:22:28.168Z,2023-02-23T10:27:27Z,4050486553,178,,4019946441,464,,4019946443,467,9kn5o2yki8zu3wihjwqjort9l,4019946437,56,Right,4019946439,286,,,,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668939,211,4,1,21,26,2kzl64gp8x37bon8tyxojqrr1,1,58.9,8.6,2023-02-04T13:22:29.288Z,2023-02-23T10:27:34Z,4010947835,152,,4010947837,286,,4010947831,295,,4010947833,56,Right,4010947993,233,187,4010947829,13,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503668969,187,4,1,21,26,f0zsn74nz0o01gr30weun240i,0,41.1,91.4,2023-02-04T13:22:29.289Z,2023-02-23T10:27:33Z,4010947963,295,,4050486687,178,,4010947975,285,,4010947971,152,,4010947997,233,211,4010947959,13,,4010947965,56,Back,,,,9kn5o2yki8zu3wihjwqjort9l,Abdullah Al Joui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669277,212,1,1,21,43,2kzl64gp8x37bon8tyxojqrr1,1,58,10.3,2023-02-04T13:22:46.189Z,2023-02-23T10:27:38Z,4010949589,140,38.3,4010949593,141,36.8,4010949583,152,,4010949581,5,,4050486781,178,,4010949585,56,Back,4010949603,213,2.4,4010949597,212,27.4,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669335,213,1,1,21,45,2kzl64gp8x37bon8tyxojqrr1,1,35.5,37.1,2023-02-04T13:22:48.264Z,2023-02-23T10:27:42Z,4010949865,196,,4010949867,56,Back,4050486851,178,,4010949871,141,99.9,4010949873,212,42.9,4010949877,1,,4010949875,213,1.5,4010949869,140,39.0,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505392479,831,61,1,21,50,2kzl64gp8x37bon8tyxojqrr1,0,40.2,98.5,2023-02-04T13:22:52.823Z,2023-02-23T10:27:45Z,4050486909,178,,4019948717,56,Back,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669339,214,43,1,21,50,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-02-04T13:22:53.203Z,2023-02-04T13:22:57Z,4010949909,212,2.7,4010949903,56,Back,4010949911,213,6.0,4010950199,144,1,4010949907,141,98.0,4010949905,140,39.4,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669435,188,5,1,21,50,f0zsn74nz0o01gr30weun240i,1,60.6,-1,2023-02-04T13:22:53.634Z,2023-02-23T10:27:47Z,4010950355,347,,4010950353,56,Right,4010950381,233,215,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669383,215,5,1,21,50,2kzl64gp8x37bon8tyxojqrr1,0,39.4,101,2023-02-04T13:22:53.634Z,2023-02-23T10:27:48Z,4010950109,56,Back,4010950111,347,,4010950401,233,188,,,,,,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669483,189,1,1,21,57,f0zsn74nz0o01gr30weun240i,1,57.4,0,2023-02-04T13:23:00.072Z,2023-02-23T10:27:56Z,4010950607,141,11.9,4010950599,56,Back,4010950609,212,17.6,4010950597,107,,4010950603,140,43.0,4010950611,213,2.6,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669533,190,1,1,22,1,f0zsn74nz0o01gr30weun240i,1,42.9,15.4,2023-02-04T13:23:04.142Z,2023-02-23T10:28:02Z,4010950875,213,3.1,4010950867,56,Back,4010950869,140,32.5,4050487347,178,,4010950871,141,16.7,4010950873,212,11.0,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669591,191,1,1,22,5,f0zsn74nz0o01gr30weun240i,1,32.5,18.2,2023-02-04T13:23:08.071Z,2023-02-23T10:28:08Z,4010951189,213,2.5,4010951187,212,27.1,4010951185,141,43.4,4010951181,56,Back,4050487453,178,,4010951183,140,12.5,,,,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669671,192,1,1,22,8,f0zsn74nz0o01gr30weun240i,1,12.5,44.2,2023-02-04T13:23:10.879Z,2023-02-23T10:28:14Z,4010951543,56,Back,4050487593,178,,4010951551,213,1.1,4010951549,212,22.3,4010951547,141,73.8,4010951545,140,21.7,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669877,193,1,1,22,11,f0zsn74nz0o01gr30weun240i,0,21.8,76.8,2023-02-04T13:23:14.437Z,2023-02-23T10:28:19Z,4010952495,140,82.7,4010952497,141,99.3,4050487733,178,,4010952499,212,65.7,4010952501,213,0.2,4010952491,155,,4010952503,1,,4010952493,56,Left,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669843,216,49,1,22,19,2kzl64gp8x37bon8tyxojqrr1,1,14.2,1.4,2023-02-04T13:23:22.066Z,2023-02-23T10:28:24Z,,,,,,,,,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669973,217,1,1,22,26,2kzl64gp8x37bon8tyxojqrr1,0,12.4,15.5,2023-02-04T13:23:28.808Z,2023-02-23T10:28:29Z,4010953019,141,50.6,4010953023,213,0.6,4010953021,212,43.6,4050487999,178,,4010953013,155,,4010953017,140,47.1,4010953015,56,Back,4010953025,1,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669981,194,44,1,22,28,f0zsn74nz0o01gr30weun240i,1,53,51.2,2023-02-04T13:23:31.670Z,2023-02-23T11:26:02Z,4010953095,233,218,4010953065,56,Center,4010953067,286,,,,,,,,,,,,,,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669979,218,44,1,22,28,2kzl64gp8x37bon8tyxojqrr1,0,47,48.8,2023-02-04T13:23:31.671Z,2023-02-23T10:28:34Z,4010953059,285,,4010953057,56,Back,4010953185,233,194,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503669999,195,1,1,22,29,f0zsn74nz0o01gr30weun240i,0,53.7,53,2023-02-04T13:23:31.746Z,2023-02-23T11:26:02Z,4010953145,213,6.2,4050488219,388,,4010953135,3,,4010953137,56,Center,4010953141,141,50.7,4010953139,140,66.4,4010953143,212,13.4,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670089,219,1,1,22,30,2kzl64gp8x37bon8tyxojqrr1,1,32.9,49,2023-02-04T13:23:33.154Z,2023-02-23T10:28:45Z,4050488337,178,,4010953607,1,,4010953599,140,78.4,4010953605,213,0.5,4010953603,212,54.8,4010953601,141,88.4,4010953597,56,Left,4010953595,157,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670091,220,61,1,22,35,2kzl64gp8x37bon8tyxojqrr1,0,90.5,87.2,2023-02-04T13:23:38.176Z,2023-02-23T10:28:53Z,4050488611,178,,4010953621,56,Left,,,,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670119,196,5,1,22,37,f0zsn74nz0o01gr30weun240i,1,-0.8,13.2,2023-02-04T13:23:40.275Z,2023-02-23T10:28:59Z,4010953775,233,221,4010953749,346,,4010953745,56,Back,,,,,,,,,,,,,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670095,221,5,1,22,37,2kzl64gp8x37bon8tyxojqrr1,0,100.8,86.8,2023-02-04T13:23:40.275Z,2023-02-23T10:28:59Z,4010953639,346,,4010953637,56,Left,4010953795,233,196,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670447,197,1,1,22,54,f0zsn74nz0o01gr30weun240i,1,3.6,51.3,2023-02-04T13:23:57.637Z,2023-02-23T10:29:01Z,4010955513,213,1.0,4010955503,56,Back,4010955511,212,29.9,4010955521,189,,4010955499,124,,4010955509,141,88.8,4010955505,140,18.4,4010955517,237,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670477,198,1,1,22,57,f0zsn74nz0o01gr30weun240i,1,21,89.4,2023-02-04T13:23:59.756Z,2023-02-23T10:29:04Z,4010955685,213,4.7,4010955677,56,Back,4010955679,140,21.1,4010955681,141,76.4,4010955683,212,8.8,4050488983,178,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670483,199,1,1,22,58,f0zsn74nz0o01gr30weun240i,0,28.1,68.2,2023-02-04T13:24:01.465Z,2023-02-23T10:29:09Z,4011152303,233,222,4010955715,56,Back,4011152307,286,,4011152207,141,68.0,4011152205,140,30.5,4011152211,213,6.2,4011152209,212,2.5,4011152301,236,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,4050489061,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670495,222,74,1,22,58,2kzl64gp8x37bon8tyxojqrr1,1,73.6,24.5,2023-02-04T13:24:01.640Z,2023-02-23T10:29:14Z,4011152297,285,,4011152321,233,199,4050489215,178,,4010955753,56,Center,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670503,223,3,1,23,0,2kzl64gp8x37bon8tyxojqrr1,0,78,16.4,2023-02-04T13:24:03.345Z,2023-02-23T10:29:20Z,4019949221,464,,4010956075,286,,4010955781,56,Right,4050489383,178,,4010956153,233,200,,,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670519,200,7,1,23,1,f0zsn74nz0o01gr30weun240i,1,22,83.6,2023-02-04T13:24:03.754Z,2023-02-23T10:29:25Z,4010955911,285,,4010955909,56,Back,4019949227,383,,4010956121,233,223,4050489587,178,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670527,201,43,1,23,2,f0zsn74nz0o01gr30weun240i,1,0,0,2023-02-04T13:24:04.885Z,2023-02-04T14:01:29Z,4011153895,144,49,,,,,,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670579,202,1,1,23,5,f0zsn74nz0o01gr30weun240i,1,21,91.4,2023-02-04T13:24:08.387Z,2023-02-23T10:29:33Z,4010956169,213,5.0,4050489785,178,,4010956161,56,Back,4010956163,140,22.9,4010956165,141,80.7,4010956167,212,7.5,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670605,203,1,1,23,7,f0zsn74nz0o01gr30weun240i,1,23.9,80.6,2023-02-04T13:24:10.047Z,2023-02-23T10:29:40Z,4010956287,56,Back,4010956295,213,3.7,4050489991,178,,4010956291,141,75.9,4010956289,140,18.7,4010956293,212,6.3,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670629,204,1,1,23,8,f0zsn74nz0o01gr30weun240i,1,18.1,76.1,2023-02-04T13:24:11.646Z,2023-02-23T10:29:46Z,4050490139,178,,4010956397,140,19.7,4010956395,56,Back,4010956401,212,26.6,4010956403,213,4.8,4010956399,141,37.1,,,,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670731,205,1,1,23,12,f0zsn74nz0o01gr30weun240i,1,21,35.5,2023-02-04T13:24:15.432Z,2023-02-23T10:29:51Z,4010956947,140,35.5,4010956945,56,Back,4050490257,178,,4010956951,212,25.0,4010956949,141,6.4,4010956953,213,5.4,,,,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670805,206,1,1,23,16,f0zsn74nz0o01gr30weun240i,1,53.3,4.6,2023-02-04T13:24:19.409Z,2023-02-23T10:29:57Z,4010957361,212,47.1,4010957363,213,0.2,4010957357,140,97.3,4010957355,56,Right,4010957365,1,,4010957359,141,17.8,4050490369,178,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670817,207,1,1,23,20,f0zsn74nz0o01gr30weun240i,0,98.4,18.1,2023-02-04T13:24:23.485Z,2023-02-23T10:30:06Z,4010957467,286,,4010957429,141,20.9,4010957421,2,,4019949459,386,,4010957433,212,1.9,4010957435,213,1.4,4019949461,20,,4010957463,233,224,egk2nnpvvup731trr0x2kj696,G. Mbenza,4010957423,155,,4010957427,140,98.8,4010957425,56,Right,4050490561,178,,,4010957461,236,,4019949457,225,,,,,,,,,,,,,,,,,
2503670787,224,12,1,23,20,2kzl64gp8x37bon8tyxojqrr1,1,1.9,79.7,2023-02-04T13:24:23.584Z,2023-02-23T10:30:13Z,4010957287,185,,4010957291,56,Back,4010957485,233,207,4050490765,178,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670883,208,6,1,23,21,f0zsn74nz0o01gr30weun240i,1,100,21.8,2023-02-04T13:24:24.205Z,2023-02-23T10:30:16Z,4010957811,75,,4010957809,56,Center,4010957845,233,225,,,,,,,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503670801,225,6,1,23,21,2kzl64gp8x37bon8tyxojqrr1,0,0,78.2,2023-02-04T13:24:24.205Z,2023-02-23T10:30:16Z,4010957381,73,,4010957861,233,208,4010957339,56,Back,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
