id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/12/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2470642151,225,1,1,25,17,7dkxxicrwn77jpdfkwpnlnnyn,1,71.1,32.8,2022-10-11T17:55:39.103Z,2022-10-16T21:21:50Z,3850991589,178,,3836903325,141,31.7,3836903321,56,Center,3836904705,154,,3836904703,210,16,3836903329,213,6.2,3840255871,22,,3836903327,212,19.3,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,3836903323,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2470642153,226,16,1,25,19,7dkxxicrwn77jpdfkwpnlnnyn,1,89.6,32,2022-10-11T17:55:41.360Z,2022-10-16T21:21:50Z,3836904401,375,25:18.883,3836904725,230,98.5,3836904713,154,,3836904721,103,7.6,3836903337,63,,3836904393,20,,3836904397,374,2022-10-11 18:55:40.582,3840255341,396,47.1,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,3850992255,178,,3840255877,22,3836904719,102,53.9,3840255339,395,98.1,3836904709,76,,,3836904711,29,3836903339,56,Center,3836904723,328,3836904727,231,46.8,3836904715,55,225,,,,,,,,,,
2470642419,218,1,1,26,31,ebcxfnmnxrxvv6lcjsahgd38j,1,50.1,49.9,2022-10-11T17:56:52.743Z,2022-10-16T21:22:09Z,3836904899,212,13.0,3836904901,213,3.4,3850993121,178,,3836904893,56,Back,3836904903,279,G,3836904897,141,45.5,3836904895,140,38.1,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642429,219,1,1,26,34,ebcxfnmnxrxvv6lcjsahgd38j,1,39.4,39.4,2022-10-11T17:56:56.151Z,2022-10-16T21:22:16Z,3836904951,56,Back,3850993373,178,,3836904959,213,4.6,3836904953,140,38.3,3836904957,212,17.7,3836904955,141,13.4,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642431,220,1,1,26,37,ebcxfnmnxrxvv6lcjsahgd38j,1,38.3,13.9,2022-10-11T17:56:59.583Z,2022-10-16T21:22:19Z,3836904975,141,3.8,3836904977,212,10.8,3836904973,140,46.2,3850993483,178,,3836904971,56,Back,3836904979,213,5.6,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642437,221,1,1,26,39,ebcxfnmnxrxvv6lcjsahgd38j,1,46.2,3.8,2022-10-11T17:57:01.145Z,2022-10-16T21:22:21Z,3836905015,140,39.0,3836905021,213,2.7,3850993499,178,,3836905013,56,Back,3836905017,141,9.5,3836905019,212,8.5,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642455,222,1,1,26,41,ebcxfnmnxrxvv6lcjsahgd38j,1,39.8,11.6,2022-10-11T17:57:03.239Z,2022-10-16T21:22:29Z,3836905101,140,29.6,3836905103,141,31.0,3836905107,213,2.3,3850993797,178,,3836905099,56,Back,3836905105,212,17.0,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642479,223,1,1,26,43,ebcxfnmnxrxvv6lcjsahgd38j,1,29,36.2,2022-10-11T17:57:05.588Z,2022-10-16T21:22:36Z,3850994105,178,,3836905245,213,1.4,3836905237,56,Back,3836905241,141,66.2,3836905239,140,32.4,3836905243,212,20.7,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642491,224,1,1,26,49,ebcxfnmnxrxvv6lcjsahgd38j,1,38,65.3,2022-10-11T17:57:11.303Z,2022-10-16T21:22:47Z,3850994471,178,,3836905311,212,19.8,3836905307,140,34.6,3836905309,141,36.7,3836905313,213,4.5,3836905305,56,Back,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642507,225,1,1,26,53,ebcxfnmnxrxvv6lcjsahgd38j,1,39.4,32.9,2022-10-11T17:57:14.916Z,2022-10-16T21:22:50Z,3836905395,213,5.1,3850994551,178,,3836905389,140,47.0,3836905391,141,3.5,3836905387,56,Back,3836905393,212,21.5,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642535,226,1,1,26,56,ebcxfnmnxrxvv6lcjsahgd38j,1,46.9,8.3,2022-10-11T17:57:17.716Z,2022-10-16T21:22:56Z,3836905497,56,Center,3836905505,213,0.9,3836905499,140,59.5,3850994739,178,,3836905503,212,20.9,3836905501,141,32.0,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642543,227,1,1,26,59,ebcxfnmnxrxvv6lcjsahgd38j,1,62.7,34.6,2022-10-11T17:57:20.910Z,2022-10-16T21:23:00Z,3850994885,178,,3836905545,213,0.7,3836905541,141,47.9,3836905537,56,Center,3836905539,140,73.6,3836905543,212,14.6,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642549,228,1,1,27,1,ebcxfnmnxrxvv6lcjsahgd38j,1,72.8,47.9,2022-10-11T17:57:23.391Z,2022-10-16T21:23:03Z,3836905585,212,20.0,3836905583,141,77.3,3836905579,56,Center,3836905587,213,1.5,3850995007,178,,3836905581,140,73.9,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642555,229,1,1,27,4,ebcxfnmnxrxvv6lcjsahgd38j,0,74.3,74.7,2022-10-11T17:57:26.511Z,2022-10-16T21:23:10Z,3836905625,141,63.3,3836905621,56,Center,3836905629,213,5.3,3850995297,178,,3836905627,212,9.5,3836905623,140,79.6,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642559,227,8,1,27,5,7dkxxicrwn77jpdfkwpnlnnyn,1,18.8,35.7,2022-10-11T17:57:27.313Z,2022-10-16T21:23:18Z,3840256485,385,,3850995597,178,,3836905641,56,Back,,,,,,,,,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642589,230,1,1,27,8,ebcxfnmnxrxvv6lcjsahgd38j,1,56.2,70.4,2022-10-11T17:57:30.355Z,2022-10-16T21:23:22Z,3836905825,141,88.5,3836905827,212,14.8,3850995681,178,,3836905823,140,64.0,3836905829,213,1.0,3836905821,56,Left,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642597,231,1,1,27,12,ebcxfnmnxrxvv6lcjsahgd38j,1,66.5,82.7,2022-10-11T17:57:33.797Z,2022-10-16T21:23:27Z,3850995831,178,,3836905869,212,15.0,3836905863,56,Center,3836905867,141,62.9,3836905871,213,4.3,3836905865,140,60.2,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642601,232,1,1,27,14,ebcxfnmnxrxvv6lcjsahgd38j,1,60.2,62.9,2022-10-11T17:57:36.043Z,2022-10-16T21:23:31Z,3850995991,178,,3836905895,56,Center,3836905901,212,15.3,3836905899,141,42.4,3836905897,140,54.1,3836905903,213,4.3,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642619,233,1,1,27,18,ebcxfnmnxrxvv6lcjsahgd38j,1,54.1,42.2,2022-10-11T17:57:40.349Z,2022-10-16T21:23:34Z,3836906013,56,Center,3836906017,141,30.7,3850996147,178,,3836906019,212,20.4,3836906021,213,5.9,3836906015,140,72.0,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642621,234,1,1,27,26,ebcxfnmnxrxvv6lcjsahgd38j,1,63.5,30.7,2022-10-11T17:57:47.837Z,2022-10-16T21:23:40Z,3836906041,212,10.5,3836906037,140,71.9,3836906039,141,39.1,3836906043,213,0.6,3836906035,56,Center,3850996449,178,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642623,235,1,1,27,27,ebcxfnmnxrxvv6lcjsahgd38j,1,72.6,39.5,2022-10-11T17:57:48.844Z,2022-10-16T21:23:48Z,3836906049,140,61.2,3850996613,178,,3836906051,141,26.9,3836906047,56,Center,3836906053,212,14.7,3836906055,213,3.8,3836906069,156,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642633,236,1,1,27,29,ebcxfnmnxrxvv6lcjsahgd38j,1,62.5,25.6,2022-10-11T17:57:50.990Z,2022-10-16T21:23:53Z,3850996909,178,,3836906105,140,59.7,3836906109,212,14.2,3836906111,213,4.5,3836906107,141,5.2,3836906103,56,Right,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642649,237,1,1,27,31,ebcxfnmnxrxvv6lcjsahgd38j,1,59.1,8.9,2022-10-11T17:57:53.477Z,2022-10-16T21:24:05Z,3836906271,1,,3836906259,140,55.2,3836906257,56,Center,3850997353,178,,3836906263,212,36.1,3836906269,213,1.7,3836906261,141,61.7,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642671,238,1,1,27,38,ebcxfnmnxrxvv6lcjsahgd38j,1,64.4,75,2022-10-11T17:58:00.313Z,2022-10-16T21:24:11Z,3836906395,140,76.6,3850997599,178,,3836906401,213,0.8,3836906397,141,95.7,3836906393,56,Left,3836906399,212,19.0,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642679,239,1,1,27,43,ebcxfnmnxrxvv6lcjsahgd38j,1,72.7,92.1,2022-10-11T17:58:05.255Z,2022-10-16T21:24:30Z,3836906445,56,Center,3850998257,178,,3836906447,140,72.0,3836906453,213,4.6,3836906449,141,77.7,3836906451,212,9.8,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642677,228,45,1,27,45,7dkxxicrwn77jpdfkwpnlnnyn,0,27,15.8,2022-10-11T17:58:06.934Z,2022-10-16T21:24:36Z,3836906443,285,,3836906441,56,Back,3836906629,233,240,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642707,240,3,1,27,45,ebcxfnmnxrxvv6lcjsahgd38j,1,73,84.2,2022-10-11T17:58:06.934Z,2022-10-16T21:24:35Z,3850998557,178,,3840256961,464,,3836906615,233,228,3836906601,286,,3836906599,56,Left,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642709,241,61,1,27,48,ebcxfnmnxrxvv6lcjsahgd38j,0,72.2,83.4,2022-10-11T17:58:10.059Z,2022-10-16T21:24:53Z,3850999197,178,,3836906603,56,Left,,,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642785,229,5,1,27,49,7dkxxicrwn77jpdfkwpnlnnyn,1,24.3,-1.4,2022-10-11T17:58:11.126Z,2022-10-16T21:24:57Z,3836907039,347,,3836907041,233,242,3836907037,56,Back,,,,,,,,,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642723,242,5,1,27,49,ebcxfnmnxrxvv6lcjsahgd38j,0,75.7,101.4,2022-10-11T17:58:11.126Z,2022-10-16T21:24:57Z,3836906693,56,Left,3836906695,347,,3836907045,233,229,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642801,230,1,1,28,5,7dkxxicrwn77jpdfkwpnlnnyn,0,21.4,0,2022-10-11T17:58:27.389Z,2022-10-16T21:25:03Z,3836907111,140,44.0,3836907107,107,,3836907119,1,,3836907117,213,0.6,3836907113,141,23.4,3836907109,56,Back,3836907115,212,29.1,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642809,243,1,1,28,7,ebcxfnmnxrxvv6lcjsahgd38j,0,52.7,70.5,2022-10-11T17:58:29.686Z,2022-10-16T21:25:21Z,3836907169,3,,3836907175,141,100.0,3836907171,56,Left,3836907179,213,1.4,3851000289,388,,3836907177,212,21.0,3836907173,140,56.7,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642865,231,5,1,28,9,7dkxxicrwn77jpdfkwpnlnnyn,1,41.6,-0.4,2022-10-11T17:58:31.322Z,2022-10-16T21:25:25Z,3836907531,347,,3836907533,233,244,3836907529,56,Back,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642811,244,5,1,28,9,ebcxfnmnxrxvv6lcjsahgd38j,0,58.4,100.4,2022-10-11T17:58:31.322Z,2022-10-16T21:25:26Z,3836907183,347,,3836907181,56,Left,3836907537,233,231,,,,,,,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642869,232,1,1,28,24,7dkxxicrwn77jpdfkwpnlnnyn,1,51.3,0,2022-10-11T17:58:46.526Z,2022-10-16T21:25:30Z,3836907563,213,0.6,3836907561,212,35.9,3836907555,56,Center,3836907559,141,28.7,3836907565,1,,3836907557,140,79.3,3836907553,107,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642871,233,44,1,28,27,7dkxxicrwn77jpdfkwpnlnnyn,1,77.1,32.8,2022-10-11T17:58:48.758Z,2022-11-03T05:42:52Z,3836907579,286,,3836907577,56,Center,3836907633,233,245,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642881,245,44,1,28,27,ebcxfnmnxrxvv6lcjsahgd38j,0,22.9,67.2,2022-10-11T17:58:48.759Z,2022-10-16T21:25:35Z,3836907637,233,233,3836907621,285,,3836907619,56,Back,,,,,,,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642879,234,1,1,28,27,7dkxxicrwn77jpdfkwpnlnnyn,0,79.3,28.7,2022-10-11T17:58:48.774Z,2022-11-03T05:42:53Z,3836907615,212,16.7,3836907605,3,,3836907609,56,Center,3836907613,141,46.2,3851000951,388,,3836907617,213,0.8,3836907611,140,90.4,3836907607,168,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642887,246,52,1,28,29,ebcxfnmnxrxvv6lcjsahgd38j,1,8.6,47.6,2022-10-11T17:58:50.862Z,2022-10-16T21:25:53Z,3840257129,376,,3851001161,178,,,,,,,,,,,,,,,,,,,,85paqhbw10m5ra3set109qz9,Muslim Al Furayj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642905,247,1,1,28,30,ebcxfnmnxrxvv6lcjsahgd38j,1,8.6,47.6,2022-10-11T17:58:52.455Z,2022-10-16T21:25:57Z,3836907767,141,16.6,3836907763,56,Back,3836907761,123,,3836907769,212,28.1,3836907783,287,,3836907771,213,5.4,3836907765,140,26.3,3851001323,178,,85paqhbw10m5ra3set109qz9,Muslim Al Furayj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642915,248,1,1,28,36,ebcxfnmnxrxvv6lcjsahgd38j,1,30,10.9,2022-10-11T17:58:58.047Z,2022-10-16T21:26:00Z,3836907835,212,15.1,3851001469,178,,3836907829,56,Back,3836907831,140,23.8,3836907837,213,2.0,3836907833,141,31.0,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642965,249,1,1,28,39,ebcxfnmnxrxvv6lcjsahgd38j,1,26.4,31.7,2022-10-11T17:59:01.423Z,2022-10-16T21:26:06Z,3836908097,213,1.5,3836908093,141,60.9,3836908091,140,28.2,3836908089,56,Back,3851001669,178,,3836908095,212,19.9,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470642993,250,1,1,28,48,ebcxfnmnxrxvv6lcjsahgd38j,1,37.1,70.8,2022-10-11T17:59:10.391Z,2022-10-16T21:26:10Z,3836908207,140,43.4,3836908211,212,12.0,3836908213,213,5.3,3836908209,141,56.0,3836908205,56,Back,3851001807,178,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643003,251,1,1,28,50,ebcxfnmnxrxvv6lcjsahgd38j,1,41.3,63.6,2022-10-11T17:59:12.390Z,2022-10-16T21:26:14Z,3836908265,56,Back,3836908271,212,9.3,3836908273,213,2.2,3836908267,140,35.8,3851001939,178,,3836908269,141,74.3,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643011,252,1,1,28,52,ebcxfnmnxrxvv6lcjsahgd38j,1,35.8,74,2022-10-11T17:59:13.917Z,2022-10-16T21:26:18Z,3836908337,141,39.7,3851002043,178,,3836908333,56,Back,3836908341,213,4.7,3836908339,212,23.3,3836908335,140,35.5,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643023,253,1,1,28,58,ebcxfnmnxrxvv6lcjsahgd38j,1,40.5,42.1,2022-10-11T17:59:19.815Z,2022-10-16T21:26:23Z,3836908411,212,14.4,3836908407,141,63.2,3836908401,140,40.2,3836908397,56,Back,3836908415,213,1.6,3851002199,178,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643027,254,1,1,29,1,ebcxfnmnxrxvv6lcjsahgd38j,1,43,70.1,2022-10-11T17:59:23.190Z,2022-10-16T21:26:26Z,3836908451,141,94.4,3836908449,140,56.5,3836908447,56,Left,3836908453,212,21.8,3851002243,178,,3836908455,213,0.9,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643047,255,1,1,29,3,ebcxfnmnxrxvv6lcjsahgd38j,1,55.3,95,2022-10-11T17:59:25.157Z,2022-10-16T21:26:31Z,3836908547,56,Center,3836908553,212,15.8,3836908549,140,52.6,3836908551,141,72.2,3851002403,178,,3836908555,213,4.5,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643049,256,3,1,29,4,ebcxfnmnxrxvv6lcjsahgd38j,0,55.3,77.8,2022-10-11T17:59:26.542Z,2022-10-16T21:27:00Z,3840257381,464,,3836908565,286,,3836908597,233,235,3836908563,56,Center,3851003385,178,,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643727,272,51,1,29,4,ebcxfnmnxrxvv6lcjsahgd38j,1,53.6,75.5,2022-10-11T17:59:26.595Z,2022-10-16T21:28:02Z,3836912343,170,,,,,,,,,,,,,,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643039,235,7,1,29,4,7dkxxicrwn77jpdfkwpnlnnyn,1,44.7,22.2,2022-10-11T17:59:26.662Z,2022-10-16T21:27:06Z,3836908515,56,Back,3836908593,233,256,3840257425,384,,3851003709,178,,3836908519,285,,,,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471274729,687,61,1,29,5,7dkxxicrwn77jpdfkwpnlnnyn,1,47.2,23.4,2022-10-11T17:59:26.957Z,2022-10-16T21:27:29Z,3851004039,178,,3840257531,56,Back,,,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643045,236,49,1,29,5,7dkxxicrwn77jpdfkwpnlnnyn,1,44.4,22.4,2022-10-11T17:59:27.511Z,2022-10-16T21:27:19Z,,,,,,,,,,,,,,,,,,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643075,237,1,1,29,7,7dkxxicrwn77jpdfkwpnlnnyn,1,58.2,29.8,2022-10-11T17:59:29.517Z,2022-10-16T21:28:18Z,3836908711,140,69.2,3836908709,56,Center,3851005307,178,,3836908717,213,1.1,3836908713,141,65.9,3836909651,23,,3836909649,210,16,3836908715,212,27.1,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2470643077,238,16,1,29,12,7dkxxicrwn77jpdfkwpnlnnyn,1,79.5,57.1,2022-10-11T17:59:34.270Z,2022-10-16T21:28:19Z,3836908841,375,29:11.598,3836908727,56,Center,3836908837,374,2022-10-11 18:59:33.297,3836908833,20,,3840257869,396,49.5,3851006229,178,,3836909657,29,,3836909667,215,,4dgh6inzkttm82amjagcy62mt,N. Sliti,3836909663,102,46.1,3836909665,103,3836908831,23,,3836908725,18,,3836909655,80,6.3,,3836909659,55,3836909671,231,51.8,3840257867,395,3836909669,230,97.5,,,,237,,97.6,,,,,,,
2470643381,257,1,1,30,23,ebcxfnmnxrxvv6lcjsahgd38j,1,50.1,50.3,2022-10-11T18:00:45.039Z,2022-10-16T20:56:54Z,3836910555,141,38.0,3836910561,279,G,3836910551,56,Back,3836910559,213,3.5,3836910553,140,27.9,3836910557,212,24.8,3850944249,178,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643389,258,1,1,30,26,ebcxfnmnxrxvv6lcjsahgd38j,1,28.8,39.2,2022-10-11T18:00:47.845Z,2022-10-16T20:57:01Z,3850944481,178,,3836910595,56,Back,3836910599,141,53.4,3836910601,212,12.0,3836910603,213,0.9,3836910597,140,35.6,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643401,259,1,1,30,27,ebcxfnmnxrxvv6lcjsahgd38j,1,35.6,52.1,2022-10-11T18:00:48.884Z,2022-10-16T20:57:05Z,3850944599,178,,3836910671,141,63.6,3836910673,212,11.6,3836910667,56,Back,3836910675,213,2.4,3836910669,140,27.5,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643423,260,1,1,30,30,ebcxfnmnxrxvv6lcjsahgd38j,0,34.7,73.7,2022-10-11T18:00:52.550Z,2022-10-16T20:57:09Z,3850944745,178,,3836910755,212,66.4,3836910749,56,Center,3836910759,1,,3836910751,140,97.9,3836910753,141,75.6,3836910747,155,,3836910757,213,0.0,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643425,239,52,1,30,36,7dkxxicrwn77jpdfkwpnlnnyn,1,4.2,23.7,2022-10-11T18:00:57.833Z,2022-10-16T20:57:16Z,3850945005,178,,3840257951,376,,,,,,,,,,,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470643479,240,1,1,30,45,7dkxxicrwn77jpdfkwpnlnnyn,1,12.3,36.5,2022-10-11T18:01:07.385Z,2022-10-16T20:57:24Z,3836911009,1,,3836910999,56,Back,3836911001,140,47.9,3836911007,213,5.8,3836910997,199,,3836911003,141,10.9,3836911005,212,41.2,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474921303,1017,43,1,30,49,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-10-11T18:01:11.625Z,2022-10-21T10:11:15Z,3859559783,178,0,3859559915,144,82,,,,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
