id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/12/value,assist,qualifier/18/value
2494379739,132,1,1,15,4,4djrvao40r1vgr4psfl5dzc80,1,63.3,76.6,2022-12-31T17:45:17.224Z,2023-01-05T18:42:27Z,3962156123,56,Left,3962156127,141,94.4,3966558227,178,,3962156125,140,70.3,3962156129,212,14.2,3962156131,213,1.0,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379741,133,1,1,15,6,4djrvao40r1vgr4psfl5dzc80,1,70.3,94.4,2022-12-31T17:45:19.168Z,2023-01-05T18:42:38Z,3962156141,212,8.0,3962156137,140,77.9,3962156139,141,95.0,3962156135,56,Left,3966558299,178,,3962156143,213,0.1,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379745,134,1,1,15,7,4djrvao40r1vgr4psfl5dzc80,1,77.9,95,2022-12-31T17:45:19.777Z,2023-01-05T18:43:33Z,3962156161,140,68.1,3962156165,212,11.6,3962156167,213,3.6,3962156163,141,87.1,3966559159,178,,3962156159,56,Left,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379749,135,1,1,15,10,4djrvao40r1vgr4psfl5dzc80,1,67.3,86.5,2022-12-31T17:45:23.149Z,2023-01-05T18:43:56Z,3966559463,178,,3962156201,212,25.6,3962156203,213,3.4,3962156195,56,Back,3962156199,141,75.1,3962156197,140,44.1,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379751,136,1,1,15,13,4djrvao40r1vgr4psfl5dzc80,1,44.1,75.1,2022-12-31T17:45:26.135Z,2023-01-05T18:44:01Z,3962156213,212,15.2,3962156209,140,55.1,3962156207,56,Left,3966559507,178,,3962156211,141,89.6,3962156215,213,0.7,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379761,137,1,1,15,15,4djrvao40r1vgr4psfl5dzc80,1,55.4,89.6,2022-12-31T17:45:28.057Z,2023-01-05T18:44:10Z,3966559643,178,,3962156273,140,42.9,3962156277,212,16.3,3962156279,213,3.8,3962156275,141,75.3,3962156271,56,Back,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379777,138,1,1,15,22,4djrvao40r1vgr4psfl5dzc80,1,38.3,58.7,2022-12-31T17:45:35.017Z,2023-01-05T18:44:14Z,3962156355,140,18.1,3962156359,212,22.8,3966559749,178,,3962156357,141,46.4,3962156361,213,3.5,3962156353,56,Back,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379787,139,1,1,15,30,4djrvao40r1vgr4psfl5dzc80,1,27.1,40.9,2022-12-31T17:45:43.112Z,2023-01-05T18:44:19Z,3962156423,140,61.9,3966559803,178,,3962156427,212,52.0,3962156419,155,,3962156429,213,0.8,3962156425,141,95.4,3962156421,56,Left,3962156431,1,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379793,140,1,1,15,36,4djrvao40r1vgr4psfl5dzc80,1,56.3,92.6,2022-12-31T17:45:48.869Z,2023-01-05T18:44:34Z,3962156461,212,13.4,3962156457,140,44.8,3962156455,56,Back,3962156459,141,83.9,3962156463,213,3.6,3966560017,178,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379797,141,1,1,15,39,4djrvao40r1vgr4psfl5dzc80,1,43.9,83.6,2022-12-31T17:45:52.115Z,2023-01-05T18:44:45Z,3966560199,178,,3962156483,56,Back,3962156491,213,4.4,3962156489,212,23.3,3962156485,140,38.1,3962156487,141,50.6,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379801,142,1,1,15,43,4djrvao40r1vgr4psfl5dzc80,1,38.7,48.2,2022-12-31T17:45:56.374Z,2023-01-05T18:44:50Z,3962156515,212,18.7,3962156517,213,4.5,3962156511,140,35.2,3966560277,178,,3962156509,56,Back,3962156513,141,21.3,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379805,143,1,1,15,47,4djrvao40r1vgr4psfl5dzc80,1,36.3,20.3,2022-12-31T17:46:00.073Z,2023-01-05T18:44:54Z,3962156531,213,1.7,3962156529,212,11.2,3962156525,140,35.1,3962156527,141,36.6,3966560313,178,,3962156523,56,Back,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379809,144,1,1,15,49,4djrvao40r1vgr4psfl5dzc80,1,34.4,42.2,2022-12-31T17:46:02.241Z,2023-01-05T18:44:58Z,3962156551,56,Back,3962156553,140,39.3,3962156555,141,87.2,3962156559,213,1.4,3966560367,178,,3962156557,212,31.0,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379813,145,1,1,15,52,4djrvao40r1vgr4psfl5dzc80,1,41.5,88.7,2022-12-31T17:46:05.042Z,2023-01-05T18:45:10Z,3962156579,140,59.5,3962156583,212,19.3,3962156581,141,94.4,3962156577,56,Left,3966560517,178,,3962156585,213,0.2,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379817,146,1,1,15,55,4djrvao40r1vgr4psfl5dzc80,1,54.1,90.9,2022-12-31T17:46:08.041Z,2023-01-05T18:45:15Z,3962156607,212,18.7,3966560639,178,,3962156605,141,65.5,3962156609,213,4.3,3962156603,140,47.3,3962156601,56,Back,,,,,,,5zwi7f2u6vd88wvc00ynpv209,Abdullah Tarmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379829,147,1,1,15,57,4djrvao40r1vgr4psfl5dzc80,1,47.3,65.5,2022-12-31T17:46:09.554Z,2023-01-05T18:45:18Z,3962156675,212,14.6,3962156677,213,2.6,3962156671,140,35.6,3962156669,56,Back,3962156673,141,77.2,3966560737,178,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379833,148,1,1,16,2,4djrvao40r1vgr4psfl5dzc80,1,30.5,73.9,2022-12-31T17:46:14.631Z,2023-01-05T18:45:21Z,3962156697,141,61.1,3962156701,213,5.5,3962156695,140,38.7,3962156699,212,12.2,3966560795,178,,3962156693,56,Back,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379839,149,1,1,16,3,4djrvao40r1vgr4psfl5dzc80,1,38.8,61.1,2022-12-31T17:46:16.176Z,2023-01-05T18:45:25Z,3962156731,212,21.2,3962156725,56,Back,3962156729,141,91.7,3962156727,140,42.8,3962156733,213,1.4,3966560905,178,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379843,150,1,1,16,6,4djrvao40r1vgr4psfl5dzc80,0,49.2,92.7,2022-12-31T17:46:19.463Z,2023-01-05T18:45:31Z,3966561069,178,,3962156753,140,60.4,3962156757,212,20.6,3962156755,141,67.8,3962156759,213,5.3,3962156751,56,Center,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379847,193,49,1,16,8,c9swyor08g9pedxpe3n321svu,1,36.2,37.6,2022-12-31T17:46:20.993Z,2023-01-05T18:45:36Z,,,,,,,,,,,,,,,,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379855,194,1,1,16,9,c9swyor08g9pedxpe3n321svu,1,40.4,44,2022-12-31T17:46:22.051Z,2023-01-05T18:45:39Z,3966561189,178,,3962156813,141,49.4,3962156809,56,Center,3962156811,140,65.7,3962156815,212,26.8,3962156817,213,0.1,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379857,195,1,1,16,11,c9swyor08g9pedxpe3n321svu,0,65.7,49.4,2022-12-31T17:46:23.754Z,2023-01-05T18:45:44Z,3962156829,213,1.9,3962156825,141,61.4,3962156827,212,8.7,3962156821,56,Center,3966561277,178,,3962156823,140,62.9,,,,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379861,151,49,1,16,12,4djrvao40r1vgr4psfl5dzc80,1,32.3,39.2,2022-12-31T17:46:25.074Z,2023-01-05T18:45:49Z,,,,,,,,,,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379869,152,1,1,16,12,4djrvao40r1vgr4psfl5dzc80,1,32.3,39.2,2022-12-31T17:46:25.262Z,2023-01-05T18:45:52Z,3962156879,212,5.7,3962156875,140,34.5,3962156877,141,46.9,3962156881,213,1.2,3962156873,56,Back,3966561377,178,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379871,153,1,1,16,14,4djrvao40r1vgr4psfl5dzc80,1,34.5,46.9,2022-12-31T17:46:27.474Z,2023-01-05T18:45:57Z,3962156891,56,Back,3962156893,140,47.1,3966561419,178,,3962156899,213,6.2,3962156895,141,44.3,3962156897,212,13.3,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379887,154,1,1,16,16,4djrvao40r1vgr4psfl5dzc80,1,47.1,44.3,2022-12-31T17:46:28.510Z,2023-01-05T18:46:02Z,3962156965,140,39.3,3962156969,212,8.2,3962156967,141,44.6,3962156971,213,3.1,3966561457,178,,3962156963,56,Back,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379889,155,1,1,16,21,4djrvao40r1vgr4psfl5dzc80,1,39.5,43.9,2022-12-31T17:46:33.993Z,2023-01-05T18:46:09Z,3962156987,212,9.4,3962156989,213,4.1,3962156985,141,32.7,3962156981,56,Back,3966561547,178,,3962156983,140,34.2,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379893,156,1,1,16,22,4djrvao40r1vgr4psfl5dzc80,1,34.2,32.7,2022-12-31T17:46:35.480Z,2023-01-05T18:46:14Z,3962157013,141,25.2,3962157009,56,Back,3962157011,140,47.0,3966561623,178,,3962157015,212,14.4,3962157017,213,5.9,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379897,157,1,1,16,25,4djrvao40r1vgr4psfl5dzc80,1,47,25.2,2022-12-31T17:46:38.223Z,2023-01-05T18:46:21Z,3962157045,212,17.5,3962157039,56,Right,3962157047,213,5.3,3962157041,140,56.2,3966561711,178,,3962157043,141,3.7,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379903,158,1,1,16,29,4djrvao40r1vgr4psfl5dzc80,1,61.3,7.9,2022-12-31T17:46:42.274Z,2023-01-05T18:46:27Z,3962157081,56,Right,3962157087,212,6.9,3962157089,213,1.8,3962157085,141,17.6,3962157083,140,59.5,3966561881,178,,,,,,,,12aymg9roti0joastjxyswzqh,Abdulaziz Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379905,159,1,1,16,32,4djrvao40r1vgr4psfl5dzc80,1,60.1,15,2022-12-31T17:46:45.401Z,2023-01-05T18:46:32Z,3966561963,178,,3962157101,213,2.6,3962157093,56,Center,3962157099,212,12.0,3962157095,140,50.5,3962157097,141,24.6,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379913,160,1,1,16,34,4djrvao40r1vgr4psfl5dzc80,1,46.8,24.6,2022-12-31T17:46:47.088Z,2023-01-05T18:46:35Z,3966562029,178,,3962157143,213,2.9,3962157137,140,35.9,3962157135,56,Back,3962157139,141,29.2,3962157141,212,11.9,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379917,161,1,1,16,37,4djrvao40r1vgr4psfl5dzc80,1,35.9,29.2,2022-12-31T17:46:49.950Z,2023-01-05T18:46:42Z,3962157159,56,Back,3962157163,141,70.8,3962157167,213,1.8,3962157165,212,29.2,3966562197,178,,3962157161,140,29.1,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379929,162,1,1,16,41,4djrvao40r1vgr4psfl5dzc80,1,29.1,70.8,2022-12-31T17:46:53.541Z,2023-01-05T18:46:47Z,3962157301,213,4.0,3962157293,56,Back,3966562299,178,,3962157295,140,15.5,3962157299,212,20.7,3962157297,141,48.8,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379931,163,1,1,16,49,4djrvao40r1vgr4psfl5dzc80,1,23.7,44.3,2022-12-31T17:47:02.422Z,2023-01-05T18:46:50Z,3966562343,178,,3962157313,56,Center,3962157323,1,,3962157317,141,22.2,3962157315,140,61.8,3962157319,212,42.7,3962157321,213,5.9,3962157311,155,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379933,164,44,1,16,52,4djrvao40r1vgr4psfl5dzc80,1,63.7,19.3,2022-12-31T17:47:05.346Z,2023-01-05T20:18:53Z,3962157337,233,196,3962157327,56,Right,3962157329,286,,,,,,,,,,,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379935,196,44,1,16,52,c9swyor08g9pedxpe3n321svu,0,36.3,80.7,2022-12-31T17:47:05.347Z,2023-01-05T18:46:56Z,3962157335,285,,3962157333,56,Back,3962157341,233,164,,,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379937,165,1,1,16,52,4djrvao40r1vgr4psfl5dzc80,1,61.8,22.2,2022-12-31T17:47:05.412Z,2023-01-05T20:18:53Z,3962157351,140,72.8,3962157355,212,13.3,3962157345,3,,3962157349,56,Right,3966562583,388,,3962157357,213,5.8,3962157347,168,,3962157353,141,12.5,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379943,166,1,1,16,59,4djrvao40r1vgr4psfl5dzc80,1,77.6,25.8,2022-12-31T17:47:12.407Z,2023-01-05T18:47:17Z,3962157411,212,8.7,3962157409,141,35.8,3962157405,56,Center,3962157407,140,72.4,3962157413,213,2.2,3966562649,178,,,,,,,,12aymg9roti0joastjxyswzqh,Abdulaziz Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379945,167,1,1,17,2,4djrvao40r1vgr4psfl5dzc80,0,74.6,40.1,2022-12-31T17:47:14.883Z,2023-01-05T18:47:25Z,3962157421,140,100.0,3962157417,155,,3962157429,1,,3962157425,212,40.0,3962157427,213,0.8,3962157419,56,Left,3966562737,178,,3962157423,141,82.3,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379947,168,5,1,17,5,4djrvao40r1vgr4psfl5dzc80,0,101.4,82.5,2022-12-31T17:47:18.332Z,2023-01-05T18:47:29Z,3962157447,233,197,3962157435,346,,3962157433,56,Left,,,,,,,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379949,197,5,1,17,5,c9swyor08g9pedxpe3n321svu,1,-1.4,17.5,2022-12-31T17:47:18.332Z,2023-01-05T18:47:28Z,3962157441,233,168,3962157437,56,Back,3962157439,346,,,,,,,,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379965,198,1,1,17,16,c9swyor08g9pedxpe3n321svu,1,5.4,39.5,2022-12-31T17:47:29.407Z,2023-01-05T18:47:34Z,3962157585,124,,3962157589,140,10.1,3962157587,56,Back,3962157593,212,9.2,3962157591,141,28.0,3962157595,213,5.3,3962157599,237,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379967,199,1,1,17,18,c9swyor08g9pedxpe3n321svu,1,10.1,28,2022-12-31T17:47:30.935Z,2023-01-05T18:47:37Z,3962157613,212,9.9,3962157609,140,5.4,3962157607,56,Back,3962157611,141,40.6,3966562969,178,,3962157615,213,2.1,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379971,200,1,1,17,21,c9swyor08g9pedxpe3n321svu,1,5.4,38.9,2022-12-31T17:47:33.593Z,2023-01-05T18:47:40Z,3962157641,213,5.1,3962157633,56,Back,3966563029,178,,3962157637,141,23.7,3962157639,212,11.1,3962157635,140,9.3,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379981,201,1,1,17,23,c9swyor08g9pedxpe3n321svu,1,11.5,23.9,2022-12-31T17:47:36.034Z,2023-01-05T18:47:43Z,3962157723,212,16.2,3962157721,141,44.3,3966563125,178,,3962157717,56,Back,3962157725,213,2.1,3962157719,140,3.6,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379991,202,1,1,17,30,c9swyor08g9pedxpe3n321svu,1,9.5,46.1,2022-12-31T17:47:43.081Z,2023-01-05T18:47:46Z,3962157795,141,62.0,3962157799,213,0.5,3962157797,212,24.2,3966563167,178,,3962157791,56,Back,3962157789,155,,3962157793,140,30.1,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379993,203,61,1,17,32,c9swyor08g9pedxpe3n321svu,0,30,62,2022-12-31T17:47:45.031Z,2023-01-05T18:48:05Z,3962157807,56,Back,3966563459,178,,,,,,,,,,,,,,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380003,169,49,1,17,34,4djrvao40r1vgr4psfl5dzc80,1,64.7,20.3,2022-12-31T17:47:46.861Z,2023-01-05T18:48:15Z,,,,,,,,,,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495257683,1877,83,1,17,35,c9swyor08g9pedxpe3n321svu,1,33.3,80.1,2022-12-31T17:47:48.233Z,2023-01-06T05:52:07Z,3966753161,399,217555,,,,,,,,,,,,,,,,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380005,170,3,1,17,36,4djrvao40r1vgr4psfl5dzc80,0,65.5,18.4,2022-12-31T17:47:48.883Z,2023-01-06T05:51:54Z,3965374385,464,,3966563697,178,,3962157881,233,204,3962157865,56,Right,3962157867,286,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380007,204,7,1,17,36,c9swyor08g9pedxpe3n321svu,1,34.5,81.6,2022-12-31T17:47:48.986Z,2023-01-05T18:48:27Z,3965374423,385,,3962157873,285,,3962157871,56,Back,3962157877,233,170,3966563883,178,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380009,205,49,1,17,37,c9swyor08g9pedxpe3n321svu,1,32.5,65.1,2022-12-31T17:47:50.317Z,2023-01-05T18:48:33Z,,,,,,,,,,,,,,,,,,,,,,,,,2rke2vs37xud2tqb5frwmusbt,Abdulelah Al Malki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380011,206,1,1,17,39,c9swyor08g9pedxpe3n321svu,1,33.3,61.2,2022-12-31T17:47:52.186Z,2023-01-05T18:48:37Z,3962157891,212,18.7,3962157893,213,5.1,3966564061,178,,3962157887,140,39.6,3962157889,141,35.4,3962157885,56,Back,,,,,,,2rke2vs37xud2tqb5frwmusbt,Abdulelah Al Malki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380013,207,1,1,17,41,c9swyor08g9pedxpe3n321svu,1,38.5,33.7,2022-12-31T17:47:54.056Z,2023-01-05T18:48:44Z,3962157911,212,10.7,3966564145,178,,3962157913,213,3.0,3962157907,140,28.4,3962157909,141,36.1,3962157905,56,Back,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380017,208,1,1,17,44,c9swyor08g9pedxpe3n321svu,1,28,34,2022-12-31T17:47:57.450Z,2023-01-05T18:48:51Z,3962157943,141,26.4,3962157947,213,5.7,3962157939,56,Back,3966564229,178,,3962157945,212,8.9,3962157941,140,34.9,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380021,209,1,1,17,47,c9swyor08g9pedxpe3n321svu,1,34.9,25.8,2022-12-31T17:48:00.286Z,2023-01-05T18:48:56Z,3962157971,56,Back,3962157979,213,1.3,3962157975,141,34.5,3962157977,212,6.1,3962157973,140,36.2,3966564297,178,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380023,210,1,1,17,49,c9swyor08g9pedxpe3n321svu,1,36.3,34.6,2022-12-31T17:48:02.219Z,2023-01-05T18:49:05Z,3966564373,178,,3962157985,140,36.6,3962157989,212,1.9,3962157987,141,31.9,3962157983,56,Back,3962157991,213,4.9,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380027,211,1,1,17,52,c9swyor08g9pedxpe3n321svu,1,39.3,37.7,2022-12-31T17:48:05.263Z,2023-01-05T18:49:18Z,3962158033,213,4.5,3962158027,140,38.2,3962158025,56,Back,3962158029,141,29.1,3966564701,178,,3962158031,212,6.0,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380029,212,1,1,17,56,c9swyor08g9pedxpe3n321svu,1,61.7,33.7,2022-12-31T17:48:08.769Z,2023-01-05T18:49:25Z,3962158049,213,1.3,3962158045,141,45.4,3962158047,212,8.2,3962158041,56,Center,3966564839,178,,3962158043,140,63.7,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380031,213,1,1,17,57,c9swyor08g9pedxpe3n321svu,1,63.7,45.4,2022-12-31T17:48:10.003Z,2023-01-05T18:49:30Z,3962158063,212,5.4,3962158057,56,Center,3966564951,178,,3962158059,140,66.3,3962158061,141,38.6,3962158065,213,5.2,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494380033,214,1,1,17,58,c9swyor08g9pedxpe3n321svu,0,64.6,36.9,2022-12-31T17:48:11.299Z,2023-01-05T18:49:37Z,3962158077,213,0.1,3962158075,212,14.2,3966565075,178,,3962158073,141,39.8,3962158069,56,Center,3962158071,140,78.0,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
