id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2497436843,442,1,2,48,36,2ry1fixv27p3xepazsxcuyoho,1,19.8,29.4,2023-01-14T18:37:31.266Z,2023-01-20T22:17:47Z,3978246029,213,5.4,3986417167,178,,3978246021,56,Back,3978246025,141,15.2,3978246023,140,28.1,3978246027,212,13.0,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497436861,443,1,2,48,38,2ry1fixv27p3xepazsxcuyoho,1,26.5,13.3,2023-01-14T18:37:33.051Z,2023-01-20T22:17:51Z,3978246127,212,9.3,3978246123,140,21.0,3978246125,141,24.1,3978246121,56,Back,3978246129,213,2.2,3986417203,178,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497436871,444,1,2,48,41,2ry1fixv27p3xepazsxcuyoho,1,23.2,23.9,2023-01-14T18:37:35.347Z,2023-01-20T22:17:56Z,3978246203,213,0.6,3978246195,56,Back,3978246197,140,29.5,3978246201,212,8.0,3986417259,178,,3978246199,141,30.5,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497436881,445,1,2,48,42,2ry1fixv27p3xepazsxcuyoho,1,29.6,29.9,2023-01-14T18:37:36.395Z,2023-01-20T22:17:59Z,3978246291,213,4.9,3986417297,178,,3978246289,212,16.4,3978246281,155,,3978246287,141,6.4,3978246285,140,33.2,3978246283,56,Back,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497436915,446,1,2,48,45,2ry1fixv27p3xepazsxcuyoho,1,36.2,3.8,2023-01-14T18:37:39.450Z,2023-01-20T22:18:03Z,3986417337,178,,3978246451,213,1.0,3978246449,212,12.4,3978246443,56,Back,3978246445,140,43.0,3978246447,141,18.7,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497436965,450,61,2,48,45,2ry1fixv27p3xepazsxcuyoho,1,40.6,14.8,2023-01-14T18:37:40.131Z,2023-01-20T22:18:12Z,3978246707,56,Back,3986417435,178,,,,,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497436919,447,43,2,48,46,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-01-14T18:37:40.877Z,2023-01-14T18:37:52Z,3978246905,144,61,3978246465,56,Back,,,,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438049,471,1,2,48,47,2ry1fixv27p3xepazsxcuyoho,0,56.6,34.2,2023-01-14T18:37:41.331Z,2023-01-20T22:18:16Z,3978254011,212,1.4,3978254023,236,,3978254013,213,4.9,3978254009,141,32.2,3978254029,286,,3986417481,178,,3978254007,140,56.8,3978254005,56,Center,ytjrtqtximxhs52bfsezogk5,C. Guanca,3978254025,233,429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437493,429,74,2,48,47,57jcqe38hakh2hfit2zsogsb,1,45.4,68.7,2023-01-14T18:37:41.420Z,2023-01-20T22:18:20Z,3978249927,285,,3978249925,56,Back,3986417529,178,,3978254047,233,471,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497436923,448,43,2,48,47,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-01-14T18:37:41.644Z,2023-01-14T18:37:50Z,3978246481,212,1.7,3978246477,140,47.3,3978246851,144,1,3978246475,56,Back,3978246483,213,5.1,3978246479,141,22.2,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438079,472,1,2,48,48,2ry1fixv27p3xepazsxcuyoho,1,43.9,16.1,2023-01-14T18:37:42.342Z,2023-01-20T22:18:33Z,3978254901,141,27.7,3978254895,3,,3978254897,56,Back,3978254903,212,8.5,3978254905,213,2.0,3986417619,389,,3978254899,140,40.9,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497436941,449,43,2,48,49,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-01-14T18:37:43.660Z,2023-01-14T18:37:48Z,3978246543,56,Back,3978246769,144,61,,,,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497436961,424,43,2,48,52,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-01-14T18:37:46.983Z,2023-01-14T18:39:17Z,3978246691,13,0,3978250295,144,4,3978246693,56,Left,3978246695,152,0,3978246763,233,450,3978246699,285,0,3978247351,294,0,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438121,473,1,2,48,55,2ry1fixv27p3xepazsxcuyoho,1,39.7,25.2,2023-01-14T18:37:49.859Z,2023-01-20T22:18:35Z,3986417627,178,,3978255469,212,22.6,3978255471,213,0.9,3978255467,141,50.5,3978255463,56,Center,3978255465,140,53.7,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437143,451,68,2,49,21,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-01-14T18:38:15.625Z,2023-01-20T22:18:39Z,3982251471,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437149,425,68,2,49,21,57jcqe38hakh2hfit2zsogsb,0,0,0,2023-01-14T18:38:15.771Z,2023-01-20T22:18:42Z,3982251473,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437211,452,1,2,49,24,2ry1fixv27p3xepazsxcuyoho,1,43.4,55.8,2023-01-14T18:38:18.585Z,2023-01-20T22:18:46Z,3978248107,212,14.3,3978248105,141,74.7,3978248103,140,37.5,3986417691,178,,3978248101,56,Back,3978248109,213,2.0,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437251,453,1,2,49,31,2ry1fixv27p3xepazsxcuyoho,1,36.2,67.3,2023-01-14T18:38:25.441Z,2023-01-20T22:18:52Z,3978248337,141,24.4,3978248333,56,Back,3978248335,140,38.6,3986417741,178,,3978248341,213,4.8,3978248339,212,29.3,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437267,454,1,2,49,36,2ry1fixv27p3xepazsxcuyoho,0,54.6,14.9,2023-01-14T18:38:30.995Z,2023-01-20T22:18:57Z,3978248419,213,0.1,3986417745,178,,3978248413,140,76.9,3978248415,141,19.9,3978248417,212,23.7,3978248409,155,,3978248411,56,Right,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498990169,1127,67,2,49,38,57jcqe38hakh2hfit2zsogsb,1,28.1,83.5,2023-01-14T18:38:33.069Z,2023-01-24T21:58:38Z,3986451275,233,1177,,,,,,,,,,,,,,,,,,,,,,1t15mjei0rp87wgz2jseajutx,J. Masharipov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498990167,1177,67,2,49,38,2ry1fixv27p3xepazsxcuyoho,0,71.9,16.5,2023-01-14T18:38:33.070Z,2023-01-20T23:02:30Z,3986451283,233,1127,,,,,,,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437285,426,1,2,49,38,57jcqe38hakh2hfit2zsogsb,0,23,82.4,2023-01-14T18:38:33.080Z,2023-01-24T21:58:38Z,3986417753,178,,3978248551,157,,3978248555,140,34.4,3978248553,56,Back,3978248557,141,92.7,3978248559,212,13.9,3978248563,1,,3978248561,213,0.5,1t15mjei0rp87wgz2jseajutx,J. Masharipov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437287,455,61,2,49,38,2ry1fixv27p3xepazsxcuyoho,1,69.3,8.6,2023-01-14T18:38:33.117Z,2023-01-20T22:19:21Z,3978248565,56,Right,3986417805,178,,,,,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498990129,1176,43,2,49,38,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-01-14T18:38:33.129Z,2023-01-20T23:02:12Z,3986451105,233,1124,3986451127,144,67,,,,,,,,,,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498990127,1124,43,2,49,38,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-01-14T18:38:33.130Z,2023-01-20T23:02:12Z,3986451109,233,1176,3986451129,144,67,,,,,,,,,,,,,,,,,,,1t15mjei0rp87wgz2jseajutx,J. Masharipov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437293,456,61,2,49,43,2ry1fixv27p3xepazsxcuyoho,1,66.4,7.1,2023-01-14T18:38:38.109Z,2023-01-20T22:20:40Z,3978248593,56,Right,3986418349,178,,,,,,,,,,,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437301,427,61,2,49,43,57jcqe38hakh2hfit2zsogsb,1,33.6,92.9,2023-01-14T18:38:38.206Z,2023-01-20T22:20:48Z,3986418443,178,,3978248633,56,Back,,,,,,,,,,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498191031,863,61,2,49,44,2ry1fixv27p3xepazsxcuyoho,1,66.5,7.2,2023-01-14T18:38:38.411Z,2023-01-20T22:21:28Z,3982252221,56,Right,3986419407,178,,,,,,,,,,,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437307,428,3,2,49,45,57jcqe38hakh2hfit2zsogsb,0,35.6,92.8,2023-01-14T18:38:39.623Z,2023-01-20T22:21:39Z,3978248693,56,Back,3982252303,464,,3978248695,286,,3978248775,233,457,3986419565,178,,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437321,457,7,2,49,45,2ry1fixv27p3xepazsxcuyoho,1,64.4,7.2,2023-01-14T18:38:39.707Z,2023-01-20T22:21:43Z,3982252385,383,,3986419649,178,,3978248769,285,,3978248771,233,428,3978248767,56,Right,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437353,458,1,2,49,49,2ry1fixv27p3xepazsxcuyoho,1,43.7,5.8,2023-01-14T18:38:44.255Z,2023-01-20T22:21:49Z,3986419705,178,,3978248979,212,36.6,3978248973,56,Back,3978248975,140,17.5,3978248981,213,2.4,3978248977,141,41.4,3978248983,1,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437363,459,1,2,49,55,2ry1fixv27p3xepazsxcuyoho,1,19.5,42.5,2023-01-14T18:38:50.051Z,2023-01-20T22:21:54Z,3986419769,178,,3978249083,213,1.2,3978249081,212,21.1,3978249077,140,26.0,3978249075,56,Back,3978249079,141,71.8,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437433,460,1,2,50,2,2ry1fixv27p3xepazsxcuyoho,1,26.1,68.3,2023-01-14T18:38:56.979Z,2023-01-20T22:21:58Z,3978249503,213,3.7,3978249495,56,Back,3978249501,212,17.8,3978249497,140,11.9,3978249499,141,54.1,3986419873,178,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437477,461,1,2,50,4,2ry1fixv27p3xepazsxcuyoho,1,7.4,49.4,2023-01-14T18:38:58.907Z,2023-01-20T22:22:02Z,3978249811,140,17.3,3986419923,178,,3978249817,213,5.1,3978249809,56,Back,3978249815,212,28.1,3978249813,141,11.0,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437509,462,1,2,50,12,2ry1fixv27p3xepazsxcuyoho,1,19.8,13.5,2023-01-14T18:39:06.427Z,2023-01-20T22:22:05Z,3978250023,213,2.3,3978250019,141,41.3,3978250021,212,24.5,3986419981,178,,3978250017,140,4.9,3978250015,56,Back,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437547,463,1,2,50,17,2ry1fixv27p3xepazsxcuyoho,1,7.2,41.9,2023-01-14T18:39:11.779Z,2023-01-20T22:22:10Z,3978250255,56,Back,3978250257,140,22.7,3986420063,178,,3978250259,141,39.4,3978250263,213,6.2,3978250261,212,16.4,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437557,464,1,2,50,23,2ry1fixv27p3xepazsxcuyoho,1,13,41.3,2023-01-14T18:39:17.972Z,2023-01-20T22:22:13Z,3978250327,140,14.3,3978250325,56,Back,3978250335,212,19.7,3986420095,178,,3978250331,141,70.2,3978250339,213,1.5,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437577,465,1,2,50,27,2ry1fixv27p3xepazsxcuyoho,1,19.2,67.8,2023-01-14T18:39:21.522Z,2023-01-20T22:22:18Z,3986420139,178,,3978250453,56,Back,3978250469,213,0.0,3978250457,140,33.7,3978250465,212,15.2,3978250461,141,68.3,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498990791,1224,67,2,50,28,2ry1fixv27p3xepazsxcuyoho,1,35.1,66.9,2023-01-14T18:39:22.770Z,2023-01-24T21:58:38Z,3986453983,233,1144,,,,,,,,,,,,,,,,,,,,,,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498990789,1144,67,2,50,28,57jcqe38hakh2hfit2zsogsb,0,64.9,33.1,2023-01-14T18:39:22.771Z,2023-01-20T23:08:40Z,3986453997,233,1224,,,,,,,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437579,466,1,2,50,28,2ry1fixv27p3xepazsxcuyoho,0,36.8,66.2,2023-01-14T18:39:22.816Z,2023-01-24T21:58:39Z,3978250479,56,Back,3986420209,388,,3978250487,213,6.1,3978250485,212,1.5,3978250483,141,65.8,3978250481,140,38.2,3978250477,168,,,,,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437589,430,49,2,50,30,57jcqe38hakh2hfit2zsogsb,1,53.2,36.6,2023-01-14T18:39:24.428Z,2023-01-20T22:22:32Z,,,,,,,,,,,,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437603,431,1,2,50,30,57jcqe38hakh2hfit2zsogsb,1,53.2,36.6,2023-01-14T18:39:24.492Z,2023-01-20T22:22:46Z,3978250581,56,Center,3978250587,212,13.7,3978250585,141,40.3,3978250583,140,66.0,3978250589,213,0.2,3986420481,178,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437615,432,1,2,50,31,57jcqe38hakh2hfit2zsogsb,1,66,40.3,2023-01-14T18:39:26.188Z,2023-01-20T22:22:57Z,3978250673,212,12.7,3986420547,178,,3978250677,213,0.9,3978250671,141,54.5,3978253513,210,15,3978250667,140,73.9,3978250665,56,Center,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2497437677,433,15,2,50,34,57jcqe38hakh2hfit2zsogsb,1,76.6,58.5,2023-01-14T18:39:28.523Z,2023-01-20T22:22:57Z,3978253541,215,,3978253533,55,432,3978253543,146,80.8,3978253271,82,,3982252699,78,,3978253531,29,,3978253265,72,,3978251037,18,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,3978251035,22,,3978253547,230,3978253545,147,56.7,3978253549,231,50.9,98.2,3978251039,56,Center,,3978253301,233,467,3978253539,103,19,3986420651,178,3978253537,102,,,,48.5,,,,,,
2497437637,467,10,2,50,34,2ry1fixv27p3xepazsxcuyoho,1,20.4,42.2,2023-01-14T18:39:28.646Z,2023-01-20T22:23:31Z,3978253347,233,433,3978250799,94,,3978250801,56,Back,3986421131,388,,,,,,,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437975,438,81,2,50,36,57jcqe38hakh2hfit2zsogsb,0,90,89.1,2023-01-14T18:39:30.649Z,2023-01-20T22:23:46Z,3978252567,380,,3982252769,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437735,434,1,2,50,41,57jcqe38hakh2hfit2zsogsb,1,94.9,88.6,2023-01-14T18:39:36.003Z,2023-01-24T21:58:40Z,3978251355,141,48.2,3978251349,155,,3978251357,212,27.6,3978251351,56,Center,3982252853,223,,3978251973,154,,3978251359,213,4.6,3986421343,178,,1t15mjei0rp87wgz2jseajutx,J. Masharipov,3978251347,2,,3978251353,140,3982252855,20,,3978251971,210,13,92.8,,,,1,,,,,,,,,,,,,,,,,,,,
2497437749,435,44,2,50,43,57jcqe38hakh2hfit2zsogsb,1,96.1,48,2023-01-14T18:39:37.645Z,2023-01-24T21:58:39Z,3978251415,286,,3978251413,56,Center,3978251471,233,468,,,,,,,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437751,468,44,2,50,43,2ry1fixv27p3xepazsxcuyoho,0,3.9,52,2023-01-14T18:39:37.646Z,2023-01-20T22:23:52Z,3978251419,56,Back,3978251497,233,435,3978251421,285,,,,,,,,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437755,436,13,2,50,43,57jcqe38hakh2hfit2zsogsb,1,92.8,48.2,2023-01-14T18:39:37.795Z,2023-01-24T21:58:40Z,3978251647,328,,3978251981,55,434,3978251987,103,15.3,3978251985,102,41.3,3978251435,56,Center,3978251991,231,49.5,3978251989,230,98.4,3978251431,22,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,3978251975,84,,3978251643,15,3978251977,29,,3986421489,388,,,3978251433,17,,,3978251979,154,,,,,,,,,,,,,,,,,,
2497437773,437,5,2,50,44,57jcqe38hakh2hfit2zsogsb,0,101.2,42.2,2023-01-14T18:39:38.579Z,2023-01-20T22:24:05Z,3978251505,56,Center,3978251509,346,,3978251549,233,469,,,,,,,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437775,469,5,2,50,44,2ry1fixv27p3xepazsxcuyoho,1,-1.2,57.8,2023-01-14T18:39:38.579Z,2023-01-20T22:24:04Z,3978251539,233,437,3978251521,346,,3978251519,56,Back,,,,,,,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438055,439,27,2,50,46,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-01-14T18:39:41.175Z,2023-01-20T22:24:35Z,3978252945,41,Injury,3978252947,53,4uyfs1epryrirnq46jttxm6sp,3978252971,233,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497437995,470,27,2,50,46,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-01-14T18:39:41.175Z,2023-01-20T22:24:35Z,3978252953,233,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438599,440,28,2,52,18,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-01-14T18:41:13.201Z,2023-01-20T22:24:54Z,3978256247,233,474,3978256205,55,439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438605,474,28,2,52,18,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-01-14T18:41:13.201Z,2023-01-20T22:24:54Z,3978256237,233,440,3978256233,55,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438617,475,1,2,52,22,2ry1fixv27p3xepazsxcuyoho,1,3.4,47.9,2023-01-14T18:41:16.451Z,2023-01-20T22:25:16Z,3978256319,237,,3978256307,56,Back,3978256305,124,,3982253997,189,,3978256311,141,32.8,3978256315,213,5.8,3978256313,212,23.0,3978256309,140,23.0,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438625,476,1,2,52,25,2ry1fixv27p3xepazsxcuyoho,1,23.2,32.8,2023-01-14T18:41:19.658Z,2023-01-20T22:25:11Z,3978256357,213,1.5,3978256349,56,Back,3978256355,212,25.9,3978256353,141,70.7,3978256351,140,25.7,3986422443,178,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438643,477,1,2,52,28,2ry1fixv27p3xepazsxcuyoho,1,26.5,71.6,2023-01-14T18:41:23.011Z,2023-01-20T22:25:21Z,3978256447,56,Back,3978256451,141,94.3,3986422607,178,,3978256453,212,17.2,3978256455,213,1.1,3978256449,140,33.7,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438667,478,1,2,52,30,2ry1fixv27p3xepazsxcuyoho,1,33.6,94,2023-01-14T18:41:25.252Z,2023-01-20T22:25:25Z,3986422679,178,,3978256587,141,97.7,3978256583,56,Left,3978256585,140,55.1,3978256591,213,0.1,3978256589,212,22.7,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438675,479,1,2,52,33,2ry1fixv27p3xepazsxcuyoho,1,56,91.9,2023-01-14T18:41:27.841Z,2023-01-20T22:25:30Z,3978269441,141,74.4,3978269439,140,56.8,3986422741,178,,3978269437,56,Center,3978269445,213,4.8,3978269443,212,11.9,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438705,480,1,2,52,35,2ry1fixv27p3xepazsxcuyoho,1,59.6,83.6,2023-01-14T18:41:29.456Z,2023-01-20T22:25:35Z,3978256799,213,2.1,3986422801,178,,3978256793,140,54.9,3978256795,141,96.3,3978256797,212,9.9,3978256791,56,Left,,,,,,,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438723,481,1,2,52,36,2ry1fixv27p3xepazsxcuyoho,1,54.8,95.1,2023-01-14T18:41:30.896Z,2023-01-20T22:25:40Z,3986422881,178,,3978256899,212,14.8,3978256897,141,89.9,3978256895,140,41.1,3978256893,56,Back,3978256901,213,3.4,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438751,482,1,2,52,39,2ry1fixv27p3xepazsxcuyoho,1,39.1,79.6,2023-01-14T18:41:34.122Z,2023-01-20T22:25:46Z,3986423005,178,,3978257033,56,Back,3978257035,140,37.5,3978257037,141,37.9,3978257039,212,28.4,3978257041,213,4.7,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438775,483,1,2,52,43,2ry1fixv27p3xepazsxcuyoho,1,37.4,37.7,2023-01-14T18:41:37.860Z,2023-01-20T22:25:49Z,3986423063,178,,3978257179,140,32.3,3978257177,56,Back,3978257181,141,59.7,3978257183,212,15.9,3978257185,213,1.9,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497438789,484,1,2,52,47,2ry1fixv27p3xepazsxcuyoho,1,32.3,54.4,2023-01-14T18:41:42.091Z,2023-01-20T22:25:53Z,3978257267,56,Back,3986423119,178,,3978257271,141,81.1,3978257269,140,32.6,3978257273,212,18.2,3978257275,213,1.6,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
