id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2491766793,134,1,1,14,13,d47tf49ishm9qnfd8zyc8wv0j,1,47,84.7,2022-12-16T12:44:31.357Z,2022-12-21T05:49:11Z,3952788961,178,,3948268541,56,Back,3948268543,140,47.4,3948268547,212,5.8,3948268545,141,93.2,3948268549,213,1.5,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766813,135,1,1,14,14,d47tf49ishm9qnfd8zyc8wv0j,1,47.4,93.2,2022-12-16T12:44:32.782Z,2022-12-21T05:49:16Z,3948268637,140,63.3,3948268641,212,17.0,3952788989,178,,3948268635,56,Left,3948268639,141,97.7,3948268643,213,0.2,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766815,136,3,1,14,19,d47tf49ishm9qnfd8zyc8wv0j,0,68,82.9,2022-12-16T12:44:37.218Z,2022-12-21T05:49:25Z,3948268649,56,Left,3951661231,464,,3952789053,178,,3951693225,233,141,3948268699,286,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766819,141,7,1,14,19,f0zsn74nz0o01gr30weun240i,1,32,17.1,2022-12-16T12:44:37.265Z,2022-12-21T05:49:29Z,3948268675,285,,3951661313,385,,3952789083,178,,3951693221,233,136,3948268673,56,Back,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766825,137,5,1,14,21,d47tf49ishm9qnfd8zyc8wv0j,1,79,102,2022-12-16T12:44:39.493Z,2022-12-21T05:49:32Z,3948268709,233,142,3948268707,347,,3948268705,56,Left,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766821,142,5,1,14,21,f0zsn74nz0o01gr30weun240i,0,21,-2,2022-12-16T12:44:39.493Z,2022-12-21T05:49:33Z,3948268679,347,,3948268677,56,Back,3948268715,233,137,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766885,138,1,1,14,39,d47tf49ishm9qnfd8zyc8wv0j,1,81.9,100,2022-12-16T12:44:57.221Z,2022-12-21T05:49:37Z,3948268991,56,Left,3948268993,140,80.0,3948268997,212,5.9,3948268995,141,93.6,3948268989,107,,3948268999,213,4.4,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766893,139,1,1,14,41,d47tf49ishm9qnfd8zyc8wv0j,1,77.9,94.7,2022-12-16T12:44:59.042Z,2022-12-21T05:49:57Z,3948269029,213,2.2,3948269025,141,98.3,3948269023,140,76.1,3948269027,212,3.1,3952789277,178,,3948269021,56,Left,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766907,140,1,1,14,42,d47tf49ishm9qnfd8zyc8wv0j,1,75.3,98.3,2022-12-16T12:45:00.147Z,2022-12-21T05:50:02Z,3948269137,141,93.0,3948269133,56,Back,3952789303,178,,3948269143,1,,3948269139,212,33.3,3948269135,140,43.8,3948269141,213,3.3,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766911,141,1,1,14,47,d47tf49ishm9qnfd8zyc8wv0j,1,43.4,91.4,2022-12-16T12:45:05.398Z,2022-12-21T05:50:06Z,3948269165,141,63.6,3948269171,213,4.9,3948269169,212,19.1,3952789333,178,,3948269157,56,Back,3948269161,140,46.0,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766915,142,1,1,14,49,d47tf49ishm9qnfd8zyc8wv0j,1,46,63.6,2022-12-16T12:45:07.017Z,2022-12-21T05:50:12Z,3948269185,212,9.6,3948269179,56,Back,3952789399,178,,3948269183,141,77.0,3948269187,213,1.9,3948269181,140,43.1,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766929,143,1,1,14,51,d47tf49ishm9qnfd8zyc8wv0j,1,43.1,77,2022-12-16T12:45:09.392Z,2022-12-21T05:50:15Z,3948269261,212,16.5,3948269257,140,52.9,3948269263,213,0.9,3948269259,141,95.9,3952789433,178,,3948269255,56,Left,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766935,144,1,1,14,54,d47tf49ishm9qnfd8zyc8wv0j,1,53.8,96,2022-12-16T12:45:12.355Z,2022-12-21T05:50:18Z,3948269293,140,62.8,3948269297,212,10.1,3952789465,178,,3948269291,56,Left,3948269299,213,5.9,3948269295,141,90.9,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766951,145,1,1,14,56,d47tf49ishm9qnfd8zyc8wv0j,1,63.1,89.6,2022-12-16T12:45:14.464Z,2022-12-21T05:50:24Z,3948269389,141,81.2,3948269385,56,Left,3948269391,212,5.9,3948269387,140,61.6,3952789509,178,,3948269393,213,4.4,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766965,146,1,1,14,59,d47tf49ishm9qnfd8zyc8wv0j,1,56.9,76.7,2022-12-16T12:45:17.141Z,2022-12-21T04:52:37Z,3948269463,56,Back,3948269467,141,64.3,3952765769,178,,3948269471,213,3.8,3948269469,212,14.3,3948269465,140,45.9,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766967,147,1,1,15,3,d47tf49ishm9qnfd8zyc8wv0j,0,46,56.6,2022-12-16T12:45:21.180Z,2022-12-21T04:52:41Z,3948269483,213,5.4,3948269477,140,59.3,3948269481,212,21.4,3948269475,56,Center,3952765803,178,,3948269479,141,32.7,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766977,143,61,1,15,4,f0zsn74nz0o01gr30weun240i,0,40.9,81.1,2022-12-16T12:45:22.017Z,2022-12-21T04:52:46Z,3948269525,56,Back,3952765859,178,,,,,,,,,,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491766999,148,1,1,15,6,d47tf49ishm9qnfd8zyc8wv0j,1,65.5,43.3,2022-12-16T12:45:24.915Z,2022-12-21T04:52:53Z,3948269619,56,Left,3948269621,140,75.1,3952765911,178,,3948269623,141,92.3,3948269627,213,1.3,3948269625,212,34.8,3948269629,1,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767007,149,1,1,15,11,d47tf49ishm9qnfd8zyc8wv0j,1,79.3,74.8,2022-12-16T12:45:29.133Z,2022-12-21T04:53:01Z,3948269659,140,93.0,3948269665,213,0.4,3948269661,141,84.7,3948269657,56,Left,3948269663,212,15.9,3952766005,178,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767011,150,1,1,15,13,d47tf49ishm9qnfd8zyc8wv0j,0,93.3,83,2022-12-16T12:45:31.650Z,2022-12-21T04:53:07Z,3948269695,56,Center,3952766073,178,,3948269699,141,42.8,3951661799,72,,3948269701,212,27.5,3948269691,2,,3951661797,224,,3948269693,155,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,3948269703,213,4.6,3948269697,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767015,144,12,1,15,15,f0zsn74nz0o01gr30weun240i,1,12.5,58.2,2022-12-16T12:45:33.134Z,2022-12-21T04:53:16Z,3948269721,140,28.7,3948269719,56,Back,3952766141,178,,3948269723,141,18.3,3948269727,213,5.3,3948269725,212,32.0,3948269729,15,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767025,145,49,1,15,18,f0zsn74nz0o01gr30weun240i,1,31.7,27.7,2022-12-16T12:45:36.201Z,2022-12-21T04:53:19Z,,,,,,,,,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767027,146,1,1,15,19,f0zsn74nz0o01gr30weun240i,0,25.3,25.2,2022-12-16T12:45:37.556Z,2022-12-21T04:53:24Z,3948269773,213,0.6,3948269765,56,Back,3952766207,178,,3948269767,140,35.2,3948269771,212,12.7,3948269769,141,36.0,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767033,151,61,1,15,20,d47tf49ishm9qnfd8zyc8wv0j,0,64.3,56,2022-12-16T12:45:38.920Z,2022-12-21T04:53:32Z,3952766295,178,,3948269803,56,Center,,,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767073,147,1,1,15,23,f0zsn74nz0o01gr30weun240i,1,48.4,50.7,2022-12-16T12:45:41.267Z,2022-12-21T04:53:38Z,3948269963,140,66.2,3948269967,212,26.4,3948269961,56,Center,3952766365,178,,3948269969,213,5.5,3948269965,141,23.3,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767051,152,43,1,15,25,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-12-16T12:45:43.815Z,2022-12-16T12:45:48Z,3948269873,144,51,3948269857,169,0,,,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492610501,888,83,1,15,27,d47tf49ishm9qnfd8zyc8wv0j,1,24.7,80.1,2022-12-16T12:45:45.604Z,2022-12-21T05:32:42Z,3952782977,399,476252,,,,,,,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492610603,891,83,1,15,32,d47tf49ishm9qnfd8zyc8wv0j,1,10.4,82.7,2022-12-16T12:45:50.484Z,2022-12-21T06:17:56Z,3952783431,399,476252,,,,,,,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767075,148,1,1,15,34,f0zsn74nz0o01gr30weun240i,0,94.3,16.5,2022-12-16T12:45:52.152Z,2022-12-21T04:53:48Z,3951662029,20,,3948270041,286,,3948269979,140,95.4,3952766495,178,,3948269983,212,3.5,3948269973,2,,3948270035,236,,3948269975,155,,egk2nnpvvup731trr0x2kj696,G. Mbenza,3948269985,213,1.2,3951662027,224,,,3948269981,141,21.3,3948269977,56,3948270037,233,,,Center,153,,,,,,,,,,,,,,,,,,,,
2491767081,153,12,1,15,34,d47tf49ishm9qnfd8zyc8wv0j,1,2,76.4,2022-12-16T12:45:52.256Z,2022-12-21T04:53:56Z,3948270043,233,148,3948270009,185,,3952766605,178,,3948270015,56,Back,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767105,150,6,1,15,35,f0zsn74nz0o01gr30weun240i,1,99.2,23.8,2022-12-16T12:45:53.096Z,2022-12-21T04:54:00Z,3948270103,56,Center,3948270121,233,154,3948270105,75,,,,,,,,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767087,154,6,1,15,35,d47tf49ishm9qnfd8zyc8wv0j,0,0.8,76.2,2022-12-16T12:45:53.096Z,2022-12-21T04:54:00Z,3948270049,56,Back,3948270129,233,150,3948270051,73,,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767077,149,43,1,15,35,f0zsn74nz0o01gr30weun240i,1,0,0,2022-12-16T12:45:53.469Z,2022-12-16T12:45:56Z,3948270047,144,5,3948269989,346,0,3948269987,56,Center,,,,,,,,,,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767183,151,1,1,15,52,f0zsn74nz0o01gr30weun240i,1,99.6,0.1,2022-12-16T12:46:10.590Z,2022-12-21T04:54:12Z,3948270509,140,97.0,3948270515,213,2.2,3948270505,6,,3952766719,178,,3948270507,56,Right,3948270513,212,4.7,3948270511,141,5.8,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767691,162,1,1,15,52,f0zsn74nz0o01gr30weun240i,1,94.1,11.9,2022-12-16T12:46:10.611Z,2022-12-21T04:54:20Z,3948273235,141,2.6,3948273239,213,4.1,3948273231,56,Right,3948273233,140,90.1,3952766797,178,,3948273237,212,7.6,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767191,152,1,1,15,53,f0zsn74nz0o01gr30weun240i,0,84.7,11.3,2022-12-16T12:46:11.515Z,2022-12-21T04:54:27Z,3951662473,223,,3948270565,140,95.2,3948270555,2,,3948270571,212,27.9,3952766857,178,,3948270557,155,,3948270561,56,Center,3951662475,72,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,3948270575,213,1.2,3948270567,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767187,155,12,1,15,55,d47tf49ishm9qnfd8zyc8wv0j,1,0.7,48.8,2022-12-16T12:46:13.067Z,2022-12-21T04:54:36Z,3952766933,21,,3948270541,56,Back,3948270543,140,0.0,3952766931,388,,3948270547,212,4.6,3948270545,141,42.7,3948270549,213,4.2,3948270591,167,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767203,153,6,1,15,55,f0zsn74nz0o01gr30weun240i,1,98.2,53.2,2022-12-16T12:46:13.845Z,2022-12-21T04:54:39Z,3948270601,73,,3948270599,56,Center,3948270603,233,156,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767195,156,6,1,15,55,d47tf49ishm9qnfd8zyc8wv0j,0,1.8,46.8,2022-12-16T12:46:13.845Z,2022-12-21T04:54:40Z,3948270611,233,153,3948270587,73,,3948270585,56,Back,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767325,154,1,1,16,41,f0zsn74nz0o01gr30weun240i,0,99.5,99.5,2022-12-16T12:46:59.858Z,2022-12-21T04:54:46Z,3948271305,212,26.6,3948271299,56,Center,3952767031,178,,3951662683,20,,3948271295,155,,3948271297,223,,3948271301,140,96.9,3948271293,6,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,3948271303,141,60.6,3948271291,2,,,3948271307,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767353,158,12,1,16,43,d47tf49ishm9qnfd8zyc8wv0j,1,3.4,40.9,2022-12-16T12:47:00.988Z,2022-12-21T04:55:00Z,3948271445,56,Back,3952767151,388,,3948271449,141,38.9,3948271453,213,6.2,3948271451,212,25.1,3948271447,140,27.3,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492615847,1186,67,1,16,45,f0zsn74nz0o01gr30weun240i,1,72.4,63.3,2022-12-16T12:47:03.728Z,2022-12-21T07:09:02Z,3952808991,233,1470,,,,,,,,,,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492615845,1470,67,1,16,45,d47tf49ishm9qnfd8zyc8wv0j,0,27.6,36.7,2022-12-16T12:47:03.729Z,2022-12-21T06:44:26Z,3952808995,233,1186,,,,,,,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767345,155,15,1,16,45,f0zsn74nz0o01gr30weun240i,1,65.4,66.1,2022-12-16T12:47:03.764Z,2022-12-21T07:09:03Z,3948271409,56,Center,3948271671,231,47.7,3948271655,102,49.8,3948271657,103,19,3948271651,25,,3948271669,230,96.9,3948271485,72,,3948274449,233,159,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,3948271663,458,,3948271489,82,,,3948271665,146,69.7,3948271661,328,3948271667,147,3948271659,215,,64.1,3952767273,388,3948271653,78,3948271407,19,,,,,,,,,,,,,,
2491767355,159,10,1,16,45,d47tf49ishm9qnfd8zyc8wv0j,1,27.3,38.9,2022-12-16T12:47:03.827Z,2022-12-21T05:27:42Z,3948271455,56,Back,3948274435,94,,3948274465,233,155,3952767515,178,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767365,160,49,1,16,48,d47tf49ishm9qnfd8zyc8wv0j,1,39.7,16.8,2022-12-16T12:47:06.374Z,2022-12-21T04:55:52Z,,,,,,,,,,,,,,,,,,,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767387,161,1,1,16,55,d47tf49ishm9qnfd8zyc8wv0j,0,82.1,28.6,2022-12-16T12:47:13.120Z,2022-12-21T04:55:58Z,3948271611,212,5.6,3948271607,140,84.6,3948271613,213,1.1,3948271605,56,Center,3952767683,178,,3948271609,141,35.8,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492403213,759,8,1,16,55,f0zsn74nz0o01gr30weun240i,1,14.5,59.4,2022-12-16T12:47:13.346Z,2022-12-21T04:56:05Z,3951663371,56,Back,3951663397,385,,3952767813,178,,,,,,,,,,,,,,,,,8y6x61qorr95ai62ko6yo6cr8,Nawaf Al Qamiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767401,156,52,1,16,56,f0zsn74nz0o01gr30weun240i,1,2.1,50.1,2022-12-16T12:47:14.571Z,2022-12-21T04:56:09Z,3951663399,376,,3952767855,178,,,,,,,,,,,,,,,,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767529,157,1,1,17,31,f0zsn74nz0o01gr30weun240i,1,9,40.4,2022-12-16T12:47:49.896Z,2022-12-21T04:56:13Z,3948272361,140,24.4,3952767919,178,,3948272965,189,,3948272363,141,33.0,3948272367,213,6.0,3948272365,212,16.9,3948272359,56,Back,3948272583,123,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767537,158,1,1,17,33,f0zsn74nz0o01gr30weun240i,1,28.7,30.4,2022-12-16T12:47:51.242Z,2022-12-21T04:56:21Z,3952768011,178,,3948272391,141,66.3,3948272387,56,Back,3948272395,213,1.3,3948272389,140,34.4,3948272393,212,25.1,,,,,,,b6o9hx5v7y8t4hc6t3k4vrv11,A. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767539,159,1,1,17,35,f0zsn74nz0o01gr30weun240i,1,34.3,69.3,2022-12-16T12:47:53.646Z,2022-12-21T04:56:25Z,3948272409,213,1.1,3948272405,141,92.6,3952768077,178,,3948272403,140,42.4,3948272407,212,18.0,3948272401,56,Back,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767545,160,1,1,17,38,f0zsn74nz0o01gr30weun240i,0,42.4,92.6,2022-12-16T12:47:56.881Z,2022-12-21T04:56:28Z,3948272449,56,Left,3948272455,212,39.8,3948272459,1,,3948272451,140,80.0,3948272453,141,100.0,3948272457,213,0.1,3952768121,178,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767547,161,5,1,17,41,f0zsn74nz0o01gr30weun240i,0,76.6,101,2022-12-16T12:47:59.338Z,2022-12-21T04:56:33Z,3948272463,347,,3948275833,233,162,3948272461,56,Left,,,,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767593,162,5,1,17,41,d47tf49ishm9qnfd8zyc8wv0j,1,23.4,-1,2022-12-16T12:47:59.338Z,2022-12-21T04:56:32Z,3948272717,56,Back,3948272719,347,,3948275825,233,161,,,,,,,,,,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767603,163,1,1,17,51,d47tf49ishm9qnfd8zyc8wv0j,1,26.7,0,2022-12-16T12:48:09.332Z,2022-12-21T04:56:38Z,3948272787,107,,3948272791,140,19.8,3948272797,213,1.8,3948272793,141,41.0,3948272789,56,Back,3948272795,212,29.7,3948272799,1,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767625,164,1,1,18,1,d47tf49ishm9qnfd8zyc8wv0j,1,27.8,58.4,2022-12-16T12:48:19.606Z,2022-12-21T04:56:44Z,3948272935,212,27.8,3948272927,56,Back,3952768331,178,,3948272931,141,17.6,3948272929,140,25.5,3948272937,213,4.6,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767633,165,1,1,18,4,d47tf49ishm9qnfd8zyc8wv0j,1,26.7,16.1,2022-12-16T12:48:22.868Z,2022-12-21T04:56:48Z,3948272959,212,8.6,3948272955,140,29.6,3952768385,178,,3948272953,56,Back,3948272961,213,5.1,3948272957,141,4.3,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767645,166,1,1,18,6,d47tf49ishm9qnfd8zyc8wv0j,1,29.6,4.3,2022-12-16T12:48:24.016Z,2022-12-21T04:56:51Z,3948273037,56,Back,3948273049,213,2.1,3948273045,212,6.6,3948273039,140,26.3,3952768411,178,,3948273041,141,12.5,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767661,167,1,1,18,12,d47tf49ishm9qnfd8zyc8wv0j,1,27.9,17.1,2022-12-16T12:48:30.872Z,2022-12-21T04:56:54Z,3948273133,212,18.6,3948273135,213,0.9,3948273127,56,Back,3952768453,178,,3948273129,140,39.4,3948273131,141,38.0,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767697,168,1,1,18,15,d47tf49ishm9qnfd8zyc8wv0j,1,34.3,38.5,2022-12-16T12:48:33.776Z,2022-12-21T04:56:57Z,3948273261,140,26.3,3952768497,178,,3948273263,141,70.6,3948273267,213,1.9,3948273265,212,23.4,3948273259,56,Back,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767709,169,1,1,18,20,d47tf49ishm9qnfd8zyc8wv0j,1,34.8,74.7,2022-12-16T12:48:38.539Z,2022-12-21T04:57:03Z,3948273327,56,Back,3948273335,213,5.9,3948273331,141,73.2,3948273329,140,37.2,3952768573,178,,3948273333,212,2.7,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767727,170,1,1,18,24,d47tf49ishm9qnfd8zyc8wv0j,1,39.4,77.2,2022-12-16T12:48:42.346Z,2022-12-21T04:57:07Z,3948273417,141,75.4,3948273413,56,Back,3952768625,178,,3948273419,212,8.4,3948273421,213,3.3,3948273415,140,31.5,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491767731,171,1,1,18,28,d47tf49ishm9qnfd8zyc8wv0j,1,32,75,2022-12-16T12:48:46.653Z,2022-12-21T04:57:17Z,3948273437,212,12.1,3948273433,140,35.8,3948273431,56,Back,3952768743,178,,3948273439,213,5.0,3948273435,141,58.2,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
