id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/10/value,keyPass,qualifier/11/value,qualifier/13/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2495302389,404,8,2,52,34,7w4300dn2tnd0eqmbtk531tkx,1,67.1,52.2,2023-01-06T16:13:39.011Z,2023-01-14T08:11:18Z,3972431861,385,,3976207975,178,,3966989775,56,Center,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302391,405,43,2,52,35,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-01-06T16:13:40.318Z,2023-01-06T16:13:49Z,3966989777,56,Center,3966989849,144,8,,,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302397,572,1,2,52,37,o1iwuxbv233ayidxpibbxy59,1,30.3,62.1,2023-01-06T16:13:41.467Z,2023-01-14T07:37:55Z,3966989811,141,76.6,3976207997,178,,3966989809,140,39.8,3966989815,213,0.8,3966989807,56,Back,3966989813,212,14.0,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302401,406,45,2,52,39,7w4300dn2tnd0eqmbtk531tkx,0,51,22.6,2023-01-06T16:13:43.452Z,2023-01-14T07:38:00Z,3966989831,233,573,3966989821,285,,3966989819,56,Center,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302403,573,3,2,52,39,o1iwuxbv233ayidxpibbxy59,1,49,77.4,2023-01-06T16:13:43.452Z,2023-01-14T07:38:00Z,3966989827,233,406,3972432031,465,,3966989825,286,,3966989823,56,Back,3976208065,178,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302405,574,1,2,52,41,o1iwuxbv233ayidxpibbxy59,1,53.9,80.2,2023-01-06T16:13:46.224Z,2023-01-14T07:38:03Z,3976208085,178,,3966989841,141,95.4,3966989845,213,2.3,3966989839,140,44.2,3966989837,56,Back,3966989843,212,14.5,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302411,575,1,2,52,44,o1iwuxbv233ayidxpibbxy59,1,44.2,95.3,2023-01-06T16:13:48.861Z,2023-01-14T07:38:06Z,3966989867,56,Back,3966989871,141,81.4,3966989869,140,44.3,3966989873,212,9.5,3966989875,213,4.7,3976208103,178,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302417,576,1,2,52,47,o1iwuxbv233ayidxpibbxy59,1,52,85.1,2023-01-06T16:13:51.667Z,2023-01-14T07:38:11Z,3966989901,141,96.6,3976208117,178,,3966989903,212,9.2,3966989897,56,Left,3966989905,213,1.0,3966989899,140,56.6,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302421,577,1,2,52,48,o1iwuxbv233ayidxpibbxy59,1,56.6,96.8,2023-01-06T16:13:52.560Z,2023-01-14T07:38:13Z,3966989923,56,Back,3976208141,178,,3966989925,140,35.8,3966989929,212,25.4,3966989931,213,3.7,3966989927,141,77.8,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302423,578,1,2,52,52,o1iwuxbv233ayidxpibbxy59,1,38.7,70,2023-01-06T16:13:56.585Z,2023-01-14T07:38:16Z,3966989939,141,63.1,3976208153,178,,3966989937,140,43.0,3966989943,213,5.5,3966989941,212,6.5,3966989935,56,Back,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302435,579,1,2,52,55,o1iwuxbv233ayidxpibbxy59,1,44.5,57.6,2023-01-06T16:14:00.074Z,2023-01-14T07:38:19Z,3966990003,140,63.5,3966990011,1,,3966990005,141,2.0,3976208167,178,,3966990009,213,5.2,3966990007,212,42.7,3966990001,56,Right,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302439,580,1,2,52,59,o1iwuxbv233ayidxpibbxy59,1,64.3,2.3,2023-01-06T16:14:03.570Z,2023-01-14T07:38:22Z,3966990041,212,18.1,3966990035,56,Center,3966990039,141,23.1,3976208183,178,,3966990037,140,75.1,3966990043,213,0.9,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302441,581,3,2,53,1,o1iwuxbv233ayidxpibbxy59,0,88.1,14.8,2023-01-06T16:14:06.070Z,2023-01-14T07:38:28Z,3966990049,286,,3976208215,178,,3966990075,233,407,3966990047,56,Right,3972432809,465,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302443,407,7,2,53,2,7w4300dn2tnd0eqmbtk531tkx,0,11.9,85.2,2023-01-06T16:14:06.452Z,2023-01-14T07:38:31Z,3966990053,285,,3972432827,385,,3966990069,233,581,3976208227,178,,3966990051,56,Back,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302453,582,1,2,53,5,o1iwuxbv233ayidxpibbxy59,1,87.1,4.4,2023-01-06T16:14:09.842Z,2023-01-14T07:38:36Z,3966990095,56,Right,3966990103,213,2.2,3976208251,178,,3966990097,140,84.1,3966990099,141,10.7,3966990101,212,5.3,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302457,583,1,2,53,8,o1iwuxbv233ayidxpibbxy59,0,96.7,12.6,2023-01-06T16:14:12.681Z,2023-01-14T07:38:45Z,3972432959,20,,3966990125,141,44.9,3966990123,140,94.5,3972432957,387,,3966990127,212,22.1,3966990117,2,,3966990121,56,Center,3976208373,178,,8j0yhxinglb5o5dpe2qd232dx,Naldo,3966990119,155,,3972432955,225,,3966990129,213,,,,,,,,,,,,,,,1.7,,,,,,,,,,,,
2495302459,408,12,2,53,9,7w4300dn2tnd0eqmbtk531tkx,1,6.2,57.5,2023-01-06T16:14:13.613Z,2023-01-14T07:38:48Z,3966990137,212,27.1,3966990131,56,Back,3976208385,388,,3966990139,213,1.4,3966990135,141,96.6,3966990133,140,11.1,3966990141,15,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302461,409,49,2,53,12,7w4300dn2tnd0eqmbtk531tkx,1,11.1,96.6,2023-01-06T16:14:16.961Z,2023-01-14T07:38:53Z,,,,,,,,,,,,,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302465,410,50,2,53,13,7w4300dn2tnd0eqmbtk531tkx,1,15.1,97.9,2023-01-06T16:14:18.337Z,2023-01-14T07:38:58Z,3966990161,56,Back,3966990179,233,584,3966990163,285,,,,,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302467,584,7,2,53,14,o1iwuxbv233ayidxpibbxy59,1,84.9,2.1,2023-01-06T16:14:18.600Z,2023-01-14T07:39:00Z,3966990165,167,,3966990175,233,410,3972433061,385,,3966990167,56,Right,3976208505,178,,3966990169,286,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302473,411,5,2,53,16,7w4300dn2tnd0eqmbtk531tkx,1,20.3,100.8,2023-01-06T16:14:21.256Z,2023-01-14T07:39:03Z,3966990197,56,Back,3966990215,233,585,3966990199,347,,,,,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302469,585,5,2,53,16,o1iwuxbv233ayidxpibbxy59,0,79.7,-0.8,2023-01-06T16:14:21.256Z,2023-01-14T07:39:03Z,3966990219,233,411,3966990171,56,Right,3966990173,347,,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302493,412,1,2,53,32,7w4300dn2tnd0eqmbtk531tkx,1,27.5,100,2023-01-06T16:14:37.318Z,2023-01-14T07:39:06Z,3966990309,213,5.8,3966990301,56,Back,3966990307,212,15.8,3966990299,107,,3966990303,140,40.7,3966990305,141,90.9,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302495,413,61,2,53,35,7w4300dn2tnd0eqmbtk531tkx,0,40.7,92,2023-01-06T16:14:39.424Z,2023-01-14T07:39:13Z,3976208647,21,,3976208649,388,,3966990313,56,Back,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302497,586,1,2,53,35,o1iwuxbv233ayidxpibbxy59,0,61.3,3.1,2023-01-06T16:14:40.377Z,2023-01-14T07:39:18Z,3966990329,236,,3966990331,233,414,3966990321,212,1.4,3966990323,213,2.0,3966990315,56,Right,3976208675,178,,3966990319,141,5.0,3966990317,140,60.7,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,3966990335,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302499,414,74,2,53,36,7w4300dn2tnd0eqmbtk531tkx,1,39,93,2023-01-06T16:14:40.719Z,2023-01-14T07:39:21Z,3976208703,178,,3966990325,56,Back,3966990327,285,,3966990337,233,586,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302501,415,5,2,53,37,7w4300dn2tnd0eqmbtk531tkx,0,40.6,101.6,2023-01-06T16:14:42.339Z,2023-01-14T07:39:24Z,3966990341,56,Back,3966990343,347,,3966990357,233,587,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302505,587,5,2,53,37,o1iwuxbv233ayidxpibbxy59,1,59.4,-1.6,2023-01-06T16:14:42.339Z,2023-01-14T07:39:23Z,3966990353,233,415,3966990349,56,Right,3966990351,347,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302513,588,1,2,53,43,o1iwuxbv233ayidxpibbxy59,1,61.2,0,2023-01-06T16:14:47.551Z,2023-01-14T07:39:27Z,3966990375,107,,3966990383,212,23.3,3966990385,213,2.5,3966990377,56,Back,3966990381,141,20.0,3966990379,140,43.8,3966990387,1,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302521,589,1,2,53,47,o1iwuxbv233ayidxpibbxy59,1,45.1,24.4,2023-01-06T16:14:51.890Z,2023-01-14T07:39:31Z,3976208839,178,,3966990433,141,64.0,3966990435,212,27.3,3966990429,56,Back,3966990431,140,40.9,3966990437,213,1.7,,,,,,,2b8fj2xnd2h9rdbg0bkgbizu1,Awn Al Slaluli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302535,590,1,2,53,54,o1iwuxbv233ayidxpibbxy59,1,53,77.3,2023-01-06T16:14:58.582Z,2023-01-14T07:39:34Z,3966990511,213,4.5,3976208865,178,,3966990503,56,Back,3966990505,140,48.1,3966990509,212,23.1,3966990507,141,44.2,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302537,591,1,2,53,58,o1iwuxbv233ayidxpibbxy59,1,56.6,35.5,2023-01-06T16:15:02.899Z,2023-01-14T07:39:37Z,3966990523,213,5.0,3966990515,56,Right,3976208893,178,,3966990519,141,10.1,3966990517,140,60.8,3966990521,212,17.8,,,,,,,2b8fj2xnd2h9rdbg0bkgbizu1,Awn Al Slaluli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302539,592,1,2,54,0,o1iwuxbv233ayidxpibbxy59,1,60.8,10.1,2023-01-06T16:15:05.118Z,2023-01-14T07:39:45Z,3966990533,212,9.5,3966990535,213,5.7,3966990529,140,68.5,3966990527,56,Right,3966990531,141,2.9,3976208945,178,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302543,593,1,2,54,1,o1iwuxbv233ayidxpibbxy59,0,68.5,2.9,2023-01-06T16:15:06.283Z,2023-01-14T07:39:49Z,3966990547,140,71.1,3966990549,141,6.2,3976208961,178,,3966990551,212,3.5,3966990545,56,Right,3966990553,213,0.7,3966990543,155,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302541,416,8,2,54,3,7w4300dn2tnd0eqmbtk531tkx,1,29.3,89,2023-01-06T16:15:07.652Z,2023-01-14T07:39:55Z,3966990541,15,,3966990539,56,Back,3976209011,388,,3972434663,384,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302545,417,49,2,54,3,7w4300dn2tnd0eqmbtk531tkx,1,29.8,95,2023-01-06T16:15:08.224Z,2023-01-14T08:02:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302555,418,1,2,54,5,7w4300dn2tnd0eqmbtk531tkx,0,29.5,98.3,2023-01-06T16:15:09.554Z,2023-01-14T07:40:06Z,3966990595,140,66.2,3966990601,213,5.6,3966990593,56,Center,3966990591,157,,3976209111,178,,3966990603,1,,3966990597,141,48.7,3966990599,212,51.2,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302553,594,49,2,54,10,o1iwuxbv233ayidxpibbxy59,1,35,41,2023-01-06T16:15:14.808Z,2023-01-14T07:40:12Z,,,,,,,,,,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302567,595,1,2,54,10,o1iwuxbv233ayidxpibbxy59,1,34.5,44,2023-01-06T16:15:14.901Z,2023-01-14T07:40:16Z,3966990663,213,0.9,3966990655,56,Center,3976209215,178,,3966990657,140,52.6,3966990661,212,28.9,3966990659,141,76.0,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302571,596,1,2,54,15,o1iwuxbv233ayidxpibbxy59,0,61.1,86.6,2023-01-06T16:15:19.636Z,2023-01-14T07:40:26Z,3966990691,213,6.2,3966990683,56,Left,3976209299,178,,3966990689,212,42.6,3966990687,141,83.9,3966990693,1,,3966990685,140,100.0,3966990681,155,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302575,419,5,2,54,19,7w4300dn2tnd0eqmbtk531tkx,1,-1.5,14.8,2023-01-06T16:15:24.069Z,2023-01-14T07:40:28Z,3966990703,233,597,3966990699,56,Back,3966990701,346,,,,,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302573,597,5,2,54,19,o1iwuxbv233ayidxpibbxy59,0,101.5,85.2,2023-01-06T16:15:24.069Z,2023-01-14T07:40:28Z,3966990695,56,Left,3966990697,346,,3966990707,233,419,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302629,420,1,2,54,52,7w4300dn2tnd0eqmbtk531tkx,1,4.9,48.7,2023-01-06T16:15:56.546Z,2023-01-14T07:40:30Z,3966991037,74,,3966991021,155,,3966991027,141,22.1,3966991031,213,5.9,3966991029,212,54.8,3966991033,1,,3966991023,56,Center,3966991019,124,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,3966991025,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302633,421,1,2,54,55,7w4300dn2tnd0eqmbtk531tkx,0,56,23,2023-01-06T16:15:59.943Z,2023-01-14T07:40:33Z,3966991051,3,,3966991057,140,70.7,3976209377,388,,3966991059,141,23.7,3966991061,212,15.4,3966991055,56,Center,3966991063,213,0.0,3966991053,168,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497055551,1309,67,2,54,56,o1iwuxbv233ayidxpibbxy59,1,35.1,82,2023-01-06T16:16:00.646Z,2023-01-14T08:11:18Z,3976221203,233,898,,,,,,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497055549,898,67,2,54,56,7w4300dn2tnd0eqmbtk531tkx,0,64.9,18,2023-01-06T16:16:00.647Z,2023-01-14T08:03:37Z,3976221207,233,1309,,,,,,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302639,598,1,2,54,56,o1iwuxbv233ayidxpibbxy59,0,34.9,80.9,2023-01-06T16:16:00.658Z,2023-01-14T08:11:18Z,3966991093,141,59.9,3966991099,1,,3966991091,140,63.0,3966991097,213,5.8,3966991087,157,,3966991095,212,32.8,3976209409,178,,3966991089,56,Center,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302645,422,1,2,54,58,7w4300dn2tnd0eqmbtk531tkx,1,41.2,38.2,2023-01-06T16:16:02.534Z,2023-01-14T07:40:42Z,3966991129,56,Right,3966991137,213,5.6,3966991127,3,,3966991131,140,55.3,3976209469,178,,3966991133,141,20.9,3966991135,212,18.9,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302649,423,1,2,55,0,7w4300dn2tnd0eqmbtk531tkx,0,55.3,20.9,2023-01-06T16:16:04.856Z,2023-01-14T07:40:46Z,3966991153,213,5.8,3966991145,56,Right,3966991143,168,,3976209515,388,,3966991141,3,,3966991147,140,71.3,3966991149,141,6.5,3966991151,212,19.4,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302647,599,49,2,55,3,o1iwuxbv233ayidxpibbxy59,1,26.9,93.2,2023-01-06T16:16:07.568Z,2023-01-14T07:40:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302651,600,1,2,55,3,o1iwuxbv233ayidxpibbxy59,0,30.1,94.2,2023-01-06T16:16:07.590Z,2023-01-14T07:40:52Z,3966991175,213,5.7,3976209555,178,,3966991165,157,,3966991173,212,36.9,3966991171,141,65.7,3966991177,1,,3966991169,140,60.0,3966991167,56,Center,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302659,424,1,2,55,6,7w4300dn2tnd0eqmbtk531tkx,1,45,31.2,2023-01-06T16:16:10.424Z,2023-01-14T07:40:55Z,3966991211,140,54.1,3966991217,213,1.0,3966991207,3,,3966991213,141,54.6,3976209573,388,,3966991215,212,18.6,3966991209,56,Center,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302661,425,49,2,55,7,7w4300dn2tnd0eqmbtk531tkx,1,54.1,54.6,2023-01-06T16:16:12.167Z,2023-01-14T07:40:58Z,,,,,,,,,,,,,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302665,426,1,2,55,7,7w4300dn2tnd0eqmbtk531tkx,1,54.1,54.6,2023-01-06T16:16:12.232Z,2023-01-14T07:41:01Z,3966991275,212,17.5,3966991273,141,56.0,3966991271,140,37.5,3966991277,213,3.1,3966991269,56,Back,3976209605,178,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302681,427,1,2,55,11,7w4300dn2tnd0eqmbtk531tkx,1,38,59.4,2023-01-06T16:16:15.805Z,2023-01-14T07:41:03Z,3966991343,56,Back,3966991345,140,43.2,3966991349,212,13.8,3966991351,213,1.2,3976209619,178,,3966991347,141,78.1,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302691,428,1,2,55,15,7w4300dn2tnd0eqmbtk531tkx,1,51.7,72,2023-01-06T16:16:20.289Z,2023-01-14T07:41:08Z,3976209643,178,,3966991393,141,69.6,3966991395,212,11.0,3966991389,56,Back,3966991391,140,41.3,3966991397,213,3.3,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302693,429,1,2,55,19,7w4300dn2tnd0eqmbtk531tkx,1,44.3,67.8,2023-01-06T16:16:24.149Z,2023-01-14T07:41:11Z,3966991403,140,51.0,3966991405,141,79.6,3976209667,178,,3966991409,213,0.9,3966991401,56,Left,3966991407,212,10.7,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302699,430,1,2,55,21,7w4300dn2tnd0eqmbtk531tkx,1,48,81.1,2023-01-06T16:16:26.311Z,2023-01-14T07:41:14Z,3966991439,56,Back,3966991445,212,14.3,3976209681,178,,3966991443,141,87.7,3966991441,140,35.1,3966991447,213,2.8,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302705,431,1,2,55,26,7w4300dn2tnd0eqmbtk531tkx,1,32.6,74.7,2023-01-06T16:16:30.607Z,2023-01-14T07:41:17Z,3966991479,212,29.4,3966991481,213,4.4,3976209701,178,,3966991477,141,33.3,3966991473,56,Back,3966991475,140,24.5,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302709,432,1,2,55,30,7w4300dn2tnd0eqmbtk531tkx,1,39.1,31.8,2023-01-06T16:16:34.489Z,2023-01-14T07:41:22Z,3966991499,140,46.3,3966991503,212,19.2,3966991505,213,5.1,3966991501,141,5.9,3976209745,178,,3966991497,56,Back,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302713,433,4,2,55,35,7w4300dn2tnd0eqmbtk531tkx,1,52.2,3.6,2023-01-06T16:16:39.945Z,2023-01-14T07:41:25Z,3966991525,265,,3966991521,56,Right,3966991527,286,,3966991529,233,601,3966991519,13,,3966991523,152,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302711,601,4,2,55,35,o1iwuxbv233ayidxpibbxy59,0,47.8,96.4,2023-01-06T16:16:39.946Z,2023-01-14T07:41:24Z,3966991517,285,,3966991511,56,Back,3966991515,265,,3966991509,13,,3966991513,152,,3966991533,233,433,3976209799,178,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302717,434,1,2,55,49,7w4300dn2tnd0eqmbtk531tkx,1,53.2,3.7,2023-01-06T16:16:54.067Z,2023-01-14T07:41:32Z,3966991561,141,14.0,3966991559,140,45.8,3966991557,56,Back,3966991553,5,,3966991565,213,2.4,3976209841,178,,3966991555,152,,3966991563,212,10.5,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302723,435,1,2,55,52,7w4300dn2tnd0eqmbtk531tkx,1,45.1,14.3,2023-01-06T16:16:56.602Z,2023-01-14T07:41:36Z,3966991599,213,0.6,3966991597,212,25.1,3976209893,178,,3966991591,56,Center,3966991593,140,65.4,3966991589,155,,3966991595,141,33.7,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495302727,436,1,2,55,56,7w4300dn2tnd0eqmbtk531tkx,0,70.8,32.2,2023-01-06T16:17:00.892Z,2023-01-14T07:41:42Z,3966991615,56,Center,3966991623,213,1.9,3976209961,178,,3966991621,212,20.1,3966991617,140,65.4,3966991619,141,60.6,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
