id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/14/value,qualifier/20/value,assist
2512051961,19,5,1,1,53,57jcqe38hakh2hfit2zsogsb,1,46,-1.3,2023-02-25T15:32:50.897Z,2023-03-18T10:56:10Z,4055064691,56,Back,4056229749,233,22,4055064693,347,,,,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052187,22,5,1,1,53,4djrvao40r1vgr4psfl5dzc80,0,54,101.3,2023-02-25T15:32:50.897Z,2023-03-18T10:56:10Z,4055065777,347,,4055065773,56,Left,4056229777,233,19,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052039,20,1,1,2,2,57jcqe38hakh2hfit2zsogsb,1,47.7,0,2023-02-25T15:32:59.364Z,2023-03-18T10:56:16Z,4055065049,56,Right,4055065047,107,,4055065055,212,15.2,4055065053,141,6.8,4055065051,140,61.2,4055065057,213,0.4,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052137,21,1,1,2,3,57jcqe38hakh2hfit2zsogsb,1,61.2,6.8,2023-02-25T15:33:00.544Z,2023-03-18T10:56:24Z,4055065515,56,Center,4055065521,141,24.0,4055065525,213,1.5,4055065519,140,62.2,4055065523,212,11.7,4104309091,178,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052173,22,1,1,2,4,57jcqe38hakh2hfit2zsogsb,0,62.2,24,2023-02-25T15:33:01.619Z,2023-03-18T10:56:29Z,4055065701,212,23.6,4055065697,141,0.0,4055065687,140,77.3,4055065703,213,5.4,4104309223,178,,4055065679,56,Right,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052197,23,5,1,2,6,57jcqe38hakh2hfit2zsogsb,0,73.1,-1.9,2023-02-25T15:33:03.639Z,2023-03-18T10:56:42Z,4055065835,56,Right,4055068649,233,23,4055065837,347,,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052739,23,5,1,2,6,4djrvao40r1vgr4psfl5dzc80,1,26.9,101.9,2023-02-25T15:33:03.639Z,2023-03-18T10:56:41Z,4055068551,56,Back,4055068553,347,,4055068591,233,23,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052817,24,1,1,2,18,4djrvao40r1vgr4psfl5dzc80,1,32.3,100,2023-02-25T15:33:16.025Z,2023-03-18T10:56:47Z,4055068915,107,,4055068921,140,22.5,4055068927,213,3.6,4055068923,141,94.7,4055068925,212,11.4,4055068919,56,Back,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053389,25,1,1,2,21,4djrvao40r1vgr4psfl5dzc80,1,22.5,94.7,2023-02-25T15:33:19.098Z,2023-03-18T10:56:51Z,4055071925,212,30.9,4055071919,56,Back,4055071923,141,58.7,4055071921,140,4.5,4055071927,213,4.1,4104309535,178,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053513,26,1,1,2,34,4djrvao40r1vgr4psfl5dzc80,1,4.4,53.9,2023-02-25T15:33:32.063Z,2023-03-18T10:56:55Z,4055072647,1,,4055072641,141,96.8,4055072635,155,,4055072639,140,44.9,4104309563,178,,4055072643,212,51.6,4055072637,56,Back,4055072645,213,0.6,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
