id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist,qualifier/17/value
2543119445,150,1,1,13,47,4djrvao40r1vgr4psfl5dzc80,1,55.9,14.8,2023-05-03T18:44:44.218Z,2023-05-08T14:19:48Z,4247749495,141,91.2,4247749499,213,1.4,4247749497,212,53.1,4247749501,1,,4247750385,210,15,4247749487,155,,4247749491,56,Left,4247749493,140,66.5,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,4247749489,196,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119449,151,15,1,13,52,4djrvao40r1vgr4psfl5dzc80,1,76,73.7,2023-05-03T18:44:49.322Z,2023-05-08T14:19:49Z,4247750407,146,98.8,4247750393,55,150,4247750391,29,,4247750397,102,52.1,4247750411,147,52.7,4247750401,215,,4247749997,20,,4247750399,103,30.4,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,4247750389,77,,4247749517,56,,4247749515,18,4247750015,233,128,4247749513,22,,Center,,,,,,,,,,,,,,,,,
2543119477,128,10,1,13,53,2xl3g56k2mbuwdbre46s29vt4,1,1.5,46.7,2023-05-03T18:44:49.422Z,2023-05-08T14:19:54Z,4247749675,56,Back,4247749669,173,,4247749673,182,,4247749671,178,,4247750065,233,151,4262305941,378,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119519,129,52,1,13,56,2xl3g56k2mbuwdbre46s29vt4,1,3.2,44.3,2023-05-03T18:44:52.906Z,2023-05-08T14:19:58Z,4262306259,377,,,,,,,,,,,,,,,,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119625,130,1,1,14,6,2xl3g56k2mbuwdbre46s29vt4,0,13.6,52.3,2023-05-03T18:45:02.859Z,2023-05-03T18:45:06Z,4247750523,287,,4247750453,212,45.1,4247750451,141,94.5,4247750445,123,,4247750449,140,46.7,4247750785,1,,4247750455,213,0.7,4247750447,56,Back,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119707,152,1,1,14,9,4djrvao40r1vgr4psfl5dzc80,1,53.8,11.9,2023-05-03T18:45:05.930Z,2023-05-03T18:45:08Z,4247750913,213,5.9,4247750911,212,9.0,4247750903,3,,4247750907,140,61.8,4247750905,56,Right,4247750909,141,7.0,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119713,153,49,1,14,11,4djrvao40r1vgr4psfl5dzc80,1,61.8,7,2023-05-03T18:45:08.331Z,2023-05-03T18:45:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119755,154,1,1,14,14,4djrvao40r1vgr4psfl5dzc80,0,72.9,18.2,2023-05-03T18:45:10.827Z,2023-05-03T18:45:11Z,4247751153,212,13.7,4247751151,141,25.0,4247751155,213,0.3,4247751147,140,85.2,4247751143,56,Center,,,,,,,,,,6yga33ui0heg0zkpe4r3kznmy,Abdulelah Al Shammry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119815,131,12,1,14,16,2xl3g56k2mbuwdbre46s29vt4,1,15.4,73.6,2023-05-03T18:45:12.778Z,2023-05-03T18:45:15Z,4247751417,213,0.8,4247751413,141,96.8,4247751411,140,30.8,4247751415,212,22.6,4247751409,56,Back,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119819,132,49,1,14,19,2xl3g56k2mbuwdbre46s29vt4,1,31.3,97,2023-05-03T18:45:15.738Z,2023-05-03T18:45:16Z,,,,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119855,133,1,1,14,20,2xl3g56k2mbuwdbre46s29vt4,1,34.5,97.2,2023-05-03T18:45:16.506Z,2023-05-03T18:45:19Z,4247751653,141,78.9,4247751651,140,48.7,4247751649,56,Back,4247751657,213,5.6,4247751655,212,19.4,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119907,134,1,1,14,22,2xl3g56k2mbuwdbre46s29vt4,1,47.8,75.9,2023-05-03T18:45:19.194Z,2023-05-03T18:45:22Z,4247751981,213,4.1,4247751973,56,Back,4247751977,141,58.2,4247751975,140,40.4,4247751979,212,14.3,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119929,135,1,1,14,26,2xl3g56k2mbuwdbre46s29vt4,1,40.4,58.2,2023-05-03T18:45:22.602Z,2023-05-03T18:45:24Z,4247752077,213,4.9,4247752075,212,30.1,4247752069,56,Back,4247752071,140,44.5,4247752073,141,14.4,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543119969,136,1,1,14,28,2xl3g56k2mbuwdbre46s29vt4,1,44.4,14.4,2023-05-03T18:45:24.586Z,2023-05-03T18:45:27Z,4247752307,213,1.6,4247752305,212,23.4,4247752299,56,Back,4247752303,141,48.7,4247752301,140,42.9,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120031,137,1,1,14,30,2xl3g56k2mbuwdbre46s29vt4,1,41.6,35,2023-05-03T18:45:26.906Z,2023-05-03T18:45:30Z,4247752607,140,45.2,4247752609,141,6.7,4247752605,56,Back,4247752613,213,4.9,4247752611,212,19.6,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120057,138,1,1,14,34,2xl3g56k2mbuwdbre46s29vt4,1,48.3,5.2,2023-05-03T18:45:30.538Z,2023-05-03T18:45:32Z,4247752759,212,10.1,4247752755,140,41.5,4247752757,141,15.7,4247752753,56,Back,4247752761,213,2.4,,,,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120075,139,1,1,14,35,2xl3g56k2mbuwdbre46s29vt4,1,40.9,16.1,2023-05-03T18:45:32.250Z,2023-05-03T18:45:34Z,4247752877,212,9.4,4247752871,56,Back,4247752879,213,0.6,4247752873,140,48.1,4247752875,141,24.3,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120137,140,1,1,14,37,2xl3g56k2mbuwdbre46s29vt4,1,48.1,24.3,2023-05-03T18:45:34.043Z,2023-05-03T18:45:37Z,4247753185,141,17.1,4247753189,213,3.8,4247753181,56,Back,4247753183,140,41.7,4247753187,212,8.3,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120179,141,1,1,14,40,2xl3g56k2mbuwdbre46s29vt4,1,44.6,15.9,2023-05-03T18:45:37.242Z,2023-05-03T18:45:40Z,4247753335,56,Back,4247753339,141,30.9,4247753341,212,10.7,4247753343,213,1.3,4247753337,140,47.7,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120275,142,1,1,14,43,2xl3g56k2mbuwdbre46s29vt4,1,43,32.3,2023-05-03T18:45:40.139Z,2023-05-03T18:45:46Z,4247753853,155,,4247753861,141,96.1,4247753863,212,46.8,4247753857,56,Left,4247753867,1,,4247753859,140,59.7,4247753865,213,1.2,4247753855,196,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120331,143,1,1,14,50,2xl3g56k2mbuwdbre46s29vt4,1,66.9,93.8,2023-05-03T18:45:46.506Z,2023-05-03T18:45:49Z,4247754201,141,93.3,4247754199,140,86.1,4247754195,56,Left,4247754205,212,20.2,4247754207,213,6.3,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120357,144,1,1,14,53,2xl3g56k2mbuwdbre46s29vt4,1,88,93.3,2023-05-03T18:45:49.755Z,2023-05-03T18:45:51Z,4247754311,140,86.5,4247754313,141,79.4,4247754315,212,9.6,4247754309,56,Left,4247754317,213,4.5,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120375,145,1,1,14,55,2xl3g56k2mbuwdbre46s29vt4,0,95.8,76.9,2023-05-03T18:45:51.723Z,2023-05-03T18:45:53Z,4247754397,141,59.4,4247754393,56,Center,4247754399,212,20.2,4247754401,213,3.8,4247754395,140,80.2,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120391,155,8,1,14,57,4djrvao40r1vgr4psfl5dzc80,1,20.4,36.1,2023-05-03T18:45:53.676Z,2023-05-08T14:21:49Z,4262314649,385,,4247754475,56,Back,,,,,,,,,,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120511,146,1,1,14,59,2xl3g56k2mbuwdbre46s29vt4,1,71,92.8,2023-05-03T18:45:56.267Z,2023-05-08T14:22:11Z,4247755865,210,15,4247755093,213,4.7,4247755091,212,10.5,4247755087,140,70.5,4247755089,141,77.4,4247755085,56,Center,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120517,147,15,1,15,3,2xl3g56k2mbuwdbre46s29vt4,1,73.9,72.7,2023-05-03T18:45:59.851Z,2023-05-08T14:22:12Z,4247755935,146,98.9,4247755937,147,52.3,4247755131,56,Center,4247755931,103,13.9,4247755933,215,,4247763615,233,156,4247755911,76,,4247755923,55,146,5fpfdgzit3468e1a04ooetsr9,Anselmo,4247755127,22,,4247755129,18,,4247755929,102,4247755433,20,,4247755917,29,,,52.6,,,,,,,,,,,,,,,,
2543120537,156,10,1,15,3,4djrvao40r1vgr4psfl5dzc80,1,1.2,46.4,2023-05-03T18:45:59.951Z,2023-05-08T14:22:00Z,4247755249,182,,4262315523,376,,4247763577,177,,4247763631,233,147,4247763579,180,,4247755251,56,Back,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120551,157,52,1,15,7,4djrvao40r1vgr4psfl5dzc80,1,1.2,46.4,2023-05-03T18:46:03.565Z,2023-05-08T14:22:05Z,4262315859,376,,,,,,,,,,,,,,,,,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120673,158,1,1,15,9,4djrvao40r1vgr4psfl5dzc80,1,10.2,44.2,2023-05-03T18:46:06.109Z,2023-05-03T18:46:10Z,4247755983,140,28.8,4247755981,56,Back,4247755995,213,0.2,4247755979,123,,4247755991,212,20.1,4247755987,141,50.9,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120787,159,1,1,15,13,4djrvao40r1vgr4psfl5dzc80,1,37.2,61.5,2023-05-03T18:46:10.157Z,2023-05-03T18:46:17Z,4247756615,213,0.3,4247756609,141,87.5,4247756619,1,,4247756605,56,Left,4247756607,140,85.4,4247756603,155,,4247756611,212,53.6,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120857,160,1,1,15,20,4djrvao40r1vgr4psfl5dzc80,1,93.3,73.4,2023-05-03T18:46:17.229Z,2023-05-03T18:46:20Z,4247756943,212,7.4,4247756939,141,69.2,4247756935,56,Center,4247756937,140,86.8,4247756947,213,3.5,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120895,161,1,1,15,24,4djrvao40r1vgr4psfl5dzc80,0,79.5,73.2,2023-05-03T18:46:20.861Z,2023-05-03T18:46:53Z,4247757161,212,6.6,4247757153,56,Center,4247757155,140,75.9,4247757165,213,4.1,4247757157,141,65.3,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121267,164,81,1,15,25,4djrvao40r1vgr4psfl5dzc80,0,75.3,66.8,2023-05-03T18:46:21.814Z,2023-05-03T18:46:56Z,4247759161,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120897,148,43,1,15,26,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-03T18:46:23.276Z,2023-05-03T18:47:10Z,4247757169,56,Back,4247761445,144,8,,,,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543120911,149,43,1,15,27,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-03T18:46:23.819Z,2023-05-03T18:47:11Z,4247761625,144,49,,,,,,,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121109,150,43,1,15,36,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-03T18:46:33.298Z,2023-05-08T14:23:16Z,4262321035,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121067,162,43,1,15,36,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T18:46:33.298Z,2023-05-08T14:23:13Z,4262320751,144,27,4247758397,233,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121169,151,43,1,15,45,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-03T18:46:41.385Z,2023-05-08T14:23:15Z,4247758625,55,150,4262320955,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121215,163,43,1,15,45,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T18:46:41.385Z,2023-05-08T14:23:14Z,4247758953,233,151,4262320863,144,28,4247758833,55,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121567,152,68,1,16,8,2xl3g56k2mbuwdbre46s29vt4,0,0,0,2023-05-03T18:47:04.827Z,2023-05-03T18:47:07Z,4247761109,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121579,165,68,1,16,8,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T18:47:05.198Z,2023-05-08T14:23:10Z,4262320517,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121649,166,1,1,16,10,4djrvao40r1vgr4psfl5dzc80,1,66.7,67.1,2023-05-03T18:47:06.526Z,2023-05-03T18:47:08Z,4247761149,213,4.0,4247761141,141,59.6,4247761133,56,Center,4247761145,212,7.0,4247761137,140,62.1,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121725,167,1,1,16,11,4djrvao40r1vgr4psfl5dzc80,1,61.9,59.3,2023-05-03T18:47:07.918Z,2023-05-03T18:47:11Z,4247761611,212,22.7,4247761613,213,4.7,4247761609,141,26.0,4247761605,56,Center,4247761607,140,62.7,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121845,168,1,1,16,15,4djrvao40r1vgr4psfl5dzc80,1,63,25.3,2023-05-03T18:47:11.694Z,2023-05-03T18:47:18Z,4247762247,213,0.7,4247762237,155,,4247762249,1,,4247762239,56,Center,4247762245,212,47.2,4247762241,140,98.1,4247762243,141,68.6,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121873,169,1,1,16,17,4djrvao40r1vgr4psfl5dzc80,0,98.1,68.6,2023-05-03T18:47:13.735Z,2023-05-03T18:47:46Z,4247762377,140,100.0,4247762379,141,37.9,4247762375,56,Center,4247762383,213,4.9,4247762381,212,21.1,4247762373,155,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121897,153,5,1,16,23,2xl3g56k2mbuwdbre46s29vt4,1,-0.8,65.1,2023-05-03T18:47:19.885Z,2023-05-03T20:34:32Z,4247762537,346,,4247762535,56,Back,4247762615,233,170,,,,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543121879,170,5,1,16,23,4djrvao40r1vgr4psfl5dzc80,0,100.8,34.9,2023-05-03T18:47:19.885Z,2023-05-03T18:47:22Z,4247762641,233,153,4247762405,56,Center,4247762407,346,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543122391,154,1,1,16,50,2xl3g56k2mbuwdbre46s29vt4,0,4.8,49.8,2023-05-03T18:47:47.149Z,2023-05-03T18:47:51Z,4247765199,213,0.4,4247765195,212,74.4,4247765183,124,,4247765191,141,90.5,4247765187,140,70.6,4247765205,1,,4247765185,56,Left,4247765209,74,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543122435,171,50,1,16,56,4djrvao40r1vgr4psfl5dzc80,1,30.4,13,2023-05-03T18:47:52.684Z,2023-05-03T18:47:57Z,4247765391,56,Back,4247765395,285,,4247765861,233,155,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543122515,155,7,1,16,56,2xl3g56k2mbuwdbre46s29vt4,1,69.6,87,2023-05-03T18:47:52.685Z,2023-05-08T14:36:31Z,4262378977,383,,4247765825,286,,4247765845,233,171,4247765821,56,Left,,,,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543122549,156,1,1,17,0,2xl3g56k2mbuwdbre46s29vt4,0,71.9,95.5,2023-05-03T18:47:57.276Z,2023-05-03T18:47:58Z,4247765979,140,71.7,4247765981,141,85.9,4247765983,212,6.5,4247765977,56,Left,4247765985,213,4.7,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543122535,172,8,1,17,1,4djrvao40r1vgr4psfl5dzc80,1,27.4,10.3,2023-05-03T18:47:58.143Z,2023-05-08T14:36:42Z,4247765913,56,Back,4262379865,384,,,,,,,,,,,,,,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543122599,157,1,1,17,4,2xl3g56k2mbuwdbre46s29vt4,1,68.2,96.3,2023-05-03T18:48:00.572Z,2023-05-03T18:48:01Z,4247766283,56,Left,4247766285,140,74.0,4247766289,212,6.1,4247766291,213,0,4247766287,141,96.3,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543122609,158,1,1,17,5,2xl3g56k2mbuwdbre46s29vt4,1,74,96.3,2023-05-03T18:48:01.436Z,2023-05-03T18:48:02Z,4247766343,56,Left,4247766351,213,4.8,4247766349,212,4.2,4247766345,140,74.3,4247766347,141,90.1,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543122683,159,2,1,17,5,2xl3g56k2mbuwdbre46s29vt4,1,74.4,88.8,2023-05-03T18:48:02.140Z,2023-05-03T18:48:11Z,4247766725,7,5fpfdgzit3468e1a04ooetsr9,4247766731,141,81.2,4247766729,140,80.3,4247766727,56,Left,,,,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543122747,173,55,1,17,5,4djrvao40r1vgr4psfl5dzc80,1,24.6,64.7,2023-05-03T18:48:02.141Z,2023-05-03T20:07:41Z,,,,,,,,,,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543122999,174,1,1,17,27,4djrvao40r1vgr4psfl5dzc80,0,23.1,26.5,2023-05-03T18:48:23.984Z,2023-05-03T18:48:32Z,4247768543,212,55.3,4247768541,141,16.0,4247768531,5,,4247768533,155,,4247768547,1,,4247768537,56,Right,4247768535,241,,4247768545,213,6.2,exmyiidka52uylmreef9fpn85,M. Zeghba,4247768539,140,75.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543123039,160,1,1,17,30,2xl3g56k2mbuwdbre46s29vt4,1,25.9,85.9,2023-05-03T18:48:26.348Z,2023-05-03T18:48:30Z,4247768751,141,91.5,4247768753,212,9.6,4247768755,213,0.4,4247768747,56,Back,4247768745,3,,4247768749,140,34.3,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543123047,161,4,1,17,33,2xl3g56k2mbuwdbre46s29vt4,1,35.6,87.2,2023-05-03T18:48:29.596Z,2023-05-03T18:49:13Z,4247768781,13,,4247768783,56,Back,4247768819,233,175,4247768789,286,,4247768785,152,,4247768787,265,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543123051,175,4,1,17,33,4djrvao40r1vgr4psfl5dzc80,0,64.4,12.8,2023-05-03T18:48:29.597Z,2023-05-03T18:48:31Z,4247768799,56,Right,4247768805,285,,4247768803,265,,4247768801,152,,4247768797,13,,4247768827,233,161,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543123795,176,17,1,18,14,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-05-03T18:49:10.786Z,2023-05-03T19:29:00Z,4247772667,35,,4247772665,31,,,,,,,,,,,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543124143,162,1,1,18,37,2xl3g56k2mbuwdbre46s29vt4,1,30.8,91.5,2023-05-03T18:49:33.853Z,2023-05-08T14:38:19Z,4247774471,213,4.1,4247774463,56,Back,4247774461,152,,4262386239,189,,4247774465,140,14.8,4247774459,5,,4247774469,212,29.7,4247774467,141,55.5,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543124173,163,1,1,18,41,2xl3g56k2mbuwdbre46s29vt4,1,15.4,52.8,2023-05-03T18:49:37.902Z,2023-05-03T18:49:40Z,4247774631,213,5.2,4247774625,141,18.6,4247774621,56,Back,4247774623,140,26.0,4247774627,212,25.8,,,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543124185,164,1,1,18,43,2xl3g56k2mbuwdbre46s29vt4,1,26,18.6,2023-05-03T18:49:40.302Z,2023-05-03T18:49:41Z,4247774707,56,Back,4247774713,212,12.3,4247774711,141,4.4,4247774715,213,5.4,4247774709,140,33.3,,,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543124241,165,1,1,18,45,2xl3g56k2mbuwdbre46s29vt4,1,33.3,4.4,2023-05-03T18:49:41.869Z,2023-05-03T18:49:45Z,4247774987,140,35.4,4247774991,212,14.1,4247774993,213,1.4,4247774989,141,24.9,4247774985,56,Back,,,,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543124311,166,1,1,18,48,2xl3g56k2mbuwdbre46s29vt4,1,43.2,20.7,2023-05-03T18:49:45.277Z,2023-05-03T18:49:50Z,4247775417,141,28.3,4247775413,140,54.4,4247775423,213,0.4,4247775421,212,12.8,4247775409,56,Center,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543124353,167,3,1,18,54,2xl3g56k2mbuwdbre46s29vt4,1,60.2,31.6,2023-05-03T18:49:50.420Z,2023-05-08T14:38:40Z,4247775669,233,177,4247775653,286,,4247775649,56,Center,4262387427,465,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543124305,177,45,1,18,54,4djrvao40r1vgr4psfl5dzc80,0,39.8,68.4,2023-05-03T18:49:50.420Z,2023-05-03T18:49:53Z,4247775387,56,Back,4247775389,285,,4247775703,233,167,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
