id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value
2546381801,568,1,2,71,32,6ttwlm6op92r4670oayg5md7h,1,23,39.5,2023-05-09T17:35:39.555Z,2023-05-09T17:39:19Z,4265140109,213,5.2,4265140107,212,16.4,4265140101,56,Back,4265140103,140,30.0,4265140105,141,17.9,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381817,569,1,2,71,35,6ttwlm6op92r4670oayg5md7h,1,30.8,14.7,2023-05-09T17:35:42.100Z,2023-05-09T17:35:45Z,4265140187,1,,4265140175,155,,4265140181,141,33.9,4265140183,212,32.3,4265140185,213,0.4,4265140179,140,58.9,4265140177,56,Center,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381819,570,1,2,71,38,6ttwlm6op92r4670oayg5md7h,0,56.7,34.8,2023-05-09T17:35:45.027Z,2023-05-09T17:35:45Z,4265140197,56,Center,4265140199,140,53.9,4265140201,141,28.0,4265140203,212,5.5,4265140205,213,4.1,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381829,659,1,2,71,38,o1iwuxbv233ayidxpibbxy59,1,41.2,70.2,2023-05-09T17:35:45.653Z,2023-05-09T17:35:47Z,4265140253,56,Back,4265140255,140,49.5,4265140259,212,9.2,4265140251,3,,4265140257,141,66.0,4265140261,213,6.0,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381831,660,49,2,71,40,o1iwuxbv233ayidxpibbxy59,1,49,66,2023-05-09T17:35:46.981Z,2023-05-09T17:35:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381839,661,1,2,71,40,o1iwuxbv233ayidxpibbxy59,0,49,66,2023-05-09T17:35:47.238Z,2023-05-09T17:35:48Z,4265140293,213,1.0,4265140285,56,Left,4265140289,141,83.6,4265140287,140,57.1,4265140291,212,14.7,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381841,571,49,2,71,42,6ttwlm6op92r4670oayg5md7h,1,44.5,16.2,2023-05-09T17:35:49.268Z,2023-05-09T17:35:49Z,,,,,,,,,,,,,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381845,572,3,2,71,42,6ttwlm6op92r4670oayg5md7h,1,42,18.4,2023-05-09T17:35:49.606Z,2023-05-09T17:35:50Z,4265140305,233,662,4265140303,286,,4265140301,56,Back,,,,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381843,662,45,2,71,42,o1iwuxbv233ayidxpibbxy59,0,58,81.6,2023-05-09T17:35:49.606Z,2023-05-09T17:35:50Z,4265140311,233,572,4265140299,285,,4265140297,56,Left,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381851,573,1,2,71,43,6ttwlm6op92r4670oayg5md7h,1,39.2,21.8,2023-05-09T17:35:50.244Z,2023-05-09T17:35:51Z,4265140335,212,3.9,4265140333,141,23.7,4265140331,140,35.7,4265140329,56,Back,4265140337,213,2.8,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381859,574,1,2,71,44,6ttwlm6op92r4670oayg5md7h,1,35.7,23.7,2023-05-09T17:35:51.733Z,2023-05-09T17:35:53Z,4265140375,212,36.9,4265140373,141,2.3,4265140371,140,68.0,4265140377,213,5.9,4265140379,1,,4265140369,56,Right,4265140367,155,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381865,575,1,2,71,46,6ttwlm6op92r4670oayg5md7h,1,68,2.3,2023-05-09T17:35:53.572Z,2023-05-09T17:35:55Z,4265140427,213,1.9,4265140419,56,Right,4265140421,140,64.9,4265140425,212,10.8,4265140423,141,17.4,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381871,576,1,2,71,48,6ttwlm6op92r4670oayg5md7h,1,66,25,2023-05-09T17:35:55.588Z,2023-05-09T17:35:59Z,4265140459,56,Center,4265140463,141,72.0,4265140465,212,32.0,4265140461,140,66.3,4265140467,213,1.6,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381881,577,1,2,71,52,6ttwlm6op92r4670oayg5md7h,0,73.1,73.3,2023-05-09T17:35:59.620Z,2023-05-09T17:36:01Z,4265140523,1,,4265140521,213,5.1,4265140519,212,32.1,4265140517,141,30.3,4265140511,155,,4265140515,140,85.8,4265140513,56,Center,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381887,663,12,2,71,55,o1iwuxbv233ayidxpibbxy59,1,13.5,72.3,2023-05-09T17:36:02.534Z,2023-05-09T17:36:03Z,4265140553,212,16.0,4265140555,213,0.3,4265140551,141,78.2,4265140549,140,28.3,4265140547,56,Back,4265140557,15,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381891,664,49,2,71,57,o1iwuxbv233ayidxpibbxy59,1,28.5,78.2,2023-05-09T17:36:03.878Z,2023-05-09T17:36:04Z,,,,,,,,,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381899,665,1,2,71,57,o1iwuxbv233ayidxpibbxy59,1,28.5,78.2,2023-05-09T17:36:04.150Z,2023-05-09T17:36:05Z,4265140611,213,5.9,4265140607,141,69.0,4265140609,212,14.9,4265140605,140,41.4,4265140603,56,Back,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381903,666,1,2,71,58,o1iwuxbv233ayidxpibbxy59,1,41.4,69,2023-05-09T17:36:05.734Z,2023-05-09T17:36:07Z,4265140627,56,Back,4265140629,140,47.3,4265140635,213,5.4,4265140633,212,10.0,4265140631,141,57.5,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381905,667,50,2,72,0,o1iwuxbv233ayidxpibbxy59,1,45.8,57.6,2023-05-09T17:36:07.576Z,2023-05-09T17:36:11Z,4265140737,233,578,4265140641,286,,4265140639,56,Back,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381923,578,7,2,72,0,6ttwlm6op92r4670oayg5md7h,1,54.2,42.4,2023-05-09T17:36:07.577Z,2023-05-09T17:36:10Z,4265140727,233,667,4265140715,56,Center,4265140717,285,,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381927,579,61,2,72,3,6ttwlm6op92r4670oayg5md7h,0,56.4,40.4,2023-05-09T17:36:10.165Z,2023-05-09T17:36:10Z,4265140721,56,Center,,,,,,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381939,668,1,2,72,3,o1iwuxbv233ayidxpibbxy59,1,44.1,46.9,2023-05-09T17:36:10.406Z,2023-05-09T17:36:13Z,4265140785,140,54.7,4265140783,56,Center,4265140791,213,0.6,4265140787,141,57.3,4265140789,212,13.2,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381941,669,50,2,72,5,o1iwuxbv233ayidxpibbxy59,1,53.7,57.3,2023-05-09T17:36:12.388Z,2023-05-09T17:36:14Z,4265140795,56,Center,4265140809,233,580,4265140797,286,,,,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381935,580,7,2,72,5,6ttwlm6op92r4670oayg5md7h,0,46.3,42.7,2023-05-09T17:36:12.389Z,2023-05-09T17:36:14Z,4265140769,285,,4265140767,56,Back,4265140805,233,669,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381947,670,61,2,72,6,o1iwuxbv233ayidxpibbxy59,1,54.7,57.3,2023-05-09T17:36:13.097Z,2023-05-09T17:44:34Z,4265140803,56,Center,,,,,,,,,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381945,581,61,2,72,7,6ttwlm6op92r4670oayg5md7h,1,47,31.8,2023-05-09T17:36:13.940Z,2023-05-09T17:36:14Z,4265140801,56,Back,,,,,,,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381951,582,61,2,72,9,6ttwlm6op92r4670oayg5md7h,1,47.2,37.9,2023-05-09T17:36:16.117Z,2023-05-09T17:36:16Z,4265140825,56,Back,,,,,,,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382267,583,27,2,72,11,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-09T17:36:18.684Z,2023-05-09T18:02:14Z,4265142759,41,Injury,4265142761,53,3nahof9wwcvyylv87fjhhpt5h,4265174069,233,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546381969,671,27,2,72,11,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-09T17:36:18.684Z,2023-05-09T18:02:14Z,4265174065,233,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382367,584,28,2,74,0,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-09T17:38:07.679Z,2023-05-09T17:38:55Z,4265143375,55,583,4265143413,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382371,672,28,2,74,0,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-09T17:38:07.679Z,2023-05-09T18:02:14Z,4265143405,233,584,4265143391,55,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382385,585,68,2,74,2,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-05-09T17:38:09.409Z,2023-05-09T17:42:09Z,4265144177,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382493,593,49,2,74,4,6ttwlm6op92r4670oayg5md7h,1,47.4,39.1,2023-05-09T17:38:11.314Z,2023-05-09T17:38:58Z,4265144179,189,,,,,,,,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382389,586,1,2,74,5,6ttwlm6op92r4670oayg5md7h,1,47.7,40.4,2023-05-09T17:38:12.464Z,2023-05-09T17:38:50Z,4265143469,56,Back,4265144209,189,,4265143477,213,3.2,4265143471,140,38.0,4265143473,141,39.4,4265143475,212,10.2,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382387,673,68,2,74,6,o1iwuxbv233ayidxpibbxy59,0,0,0,2023-05-09T17:38:13.389Z,2023-05-09T17:44:51Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382411,587,1,2,74,7,6ttwlm6op92r4670oayg5md7h,1,38,39.4,2023-05-09T17:38:14.457Z,2023-05-09T17:38:16Z,4265143547,141,56.0,4265143551,212,11.3,4265143555,213,1.5,4265143543,140,38.5,4265143539,56,Back,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382441,588,1,2,74,9,6ttwlm6op92r4670oayg5md7h,1,38.3,54.6,2023-05-09T17:38:16.377Z,2023-05-09T17:38:20Z,4265143737,141,1.9,4265143741,213,5.5,4265143739,212,52.5,4265143743,1,,4265143731,155,,4265143735,140,74.8,4265143733,56,Right,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382443,589,3,2,74,13,6ttwlm6op92r4670oayg5md7h,0,82.8,24,2023-05-09T17:38:20.616Z,2023-05-09T17:38:24Z,4265143783,233,674,4265143749,286,,4265143747,56,Center,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382447,674,7,2,74,13,o1iwuxbv233ayidxpibbxy59,1,17.2,76,2023-05-09T17:38:20.617Z,2023-05-09T17:38:23Z,4265143769,285,,4265143767,56,Back,4265143771,233,589,,,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382451,675,1,2,74,16,o1iwuxbv233ayidxpibbxy59,0,14.1,70.3,2023-05-09T17:38:23.131Z,2023-05-09T17:38:25Z,4265143805,56,Back,4265143809,141,75.2,4265143807,140,14.4,4265143811,212,3.3,4265143815,213,1.5,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382457,590,3,2,74,18,6ttwlm6op92r4670oayg5md7h,0,89.8,24.1,2023-05-09T17:38:25.067Z,2023-05-09T17:38:27Z,4265143859,233,676,4265143851,56,Center,4265143853,286,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382453,676,7,2,74,18,o1iwuxbv233ayidxpibbxy59,0,10.2,75.9,2023-05-09T17:38:25.068Z,2023-05-09T17:38:26Z,4265143837,285,,4265143835,56,Back,4265143855,233,590,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382465,591,1,2,74,20,6ttwlm6op92r4670oayg5md7h,0,93.2,17.4,2023-05-09T17:38:26.761Z,2023-05-09T17:38:27Z,4265143887,2,,4265143889,155,,4265143899,213,1.5,4265143897,212,6.2,4265143891,56,Center,4265143893,140,93.8,4265143895,141,26.5,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382461,677,61,2,74,20,o1iwuxbv233ayidxpibbxy59,1,7.5,76.6,2023-05-09T17:38:27.307Z,2023-05-09T17:38:27Z,4265143873,56,Back,,,,,,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382475,592,1,2,74,22,6ttwlm6op92r4670oayg5md7h,0,96.6,15,2023-05-09T17:38:28.985Z,2023-05-09T17:38:32Z,4265143969,213,1.5,4265144005,233,678,4265143967,212,21.9,4265143959,155,,4265143957,2,,4265143961,56,Center,4265143965,141,47.2,4265143963,140,97.8,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382481,678,11,2,74,25,o1iwuxbv233ayidxpibbxy59,1,3.5,53,2023-05-09T17:38:31.805Z,2023-05-09T17:38:32Z,4265144003,88,,4265144009,233,592,4265144001,56,Back,,,,,,,,,,,,,,,,ofynblpwoiwefv52bgqz30x6,Raghed Alaa Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382499,679,1,2,74,29,o1iwuxbv233ayidxpibbxy59,1,10.6,54.2,2023-05-09T17:38:36.428Z,2023-05-09T17:38:39Z,4265144111,213,0.4,4265144097,123,,4265144099,56,Back,4265144107,212,14.6,4265144103,141,62.7,4265144101,140,23.4,,,,,,,ofynblpwoiwefv52bgqz30x6,Raghed Alaa Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382511,680,1,2,74,32,o1iwuxbv233ayidxpibbxy59,1,31,49.7,2023-05-09T17:38:39.708Z,2023-05-09T17:38:44Z,4265144199,140,39.5,4265144197,56,Back,4265144203,212,30.2,4265144205,213,5.0,4265144201,141,7.2,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382527,681,1,2,74,37,o1iwuxbv233ayidxpibbxy59,1,47.4,10,2023-05-09T17:38:44.060Z,2023-05-09T17:38:46Z,4265144277,141,21.7,4265144279,212,8.3,4265144273,56,Back,4265144275,140,45.1,4265144281,213,1.9,,,,,,,,,,7msfk3faesnc4ls6893wdhi0a,Mohammed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382537,682,1,2,74,39,o1iwuxbv233ayidxpibbxy59,1,45.1,21.7,2023-05-09T17:38:46.348Z,2023-05-09T17:38:47Z,4265144311,213,1.5,4265144303,56,Back,4265144305,140,45.6,4265144307,141,28.3,4265144309,212,4.5,,,,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382553,683,1,2,74,40,o1iwuxbv233ayidxpibbxy59,1,45.7,28.4,2023-05-09T17:38:47.628Z,2023-05-09T17:38:50Z,4265144363,56,Back,4265144365,140,42.4,4265144367,141,22.9,4265144369,212,5.1,4265144371,213,4.0,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382571,684,1,2,74,43,o1iwuxbv233ayidxpibbxy59,1,41.6,27.7,2023-05-09T17:38:50.205Z,2023-05-09T17:38:55Z,4265144447,1,,4265144435,155,,4265144437,56,Back,4265144441,141,83.6,4265144439,140,42.9,4265144443,212,38.0,4265144445,213,1.5,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382579,685,1,2,74,48,o1iwuxbv233ayidxpibbxy59,1,43.9,86.7,2023-05-09T17:38:55.116Z,2023-05-09T17:38:57Z,4265144501,213,0.2,4265144495,140,60.0,4265144493,56,Left,4265144497,141,91.6,4265144499,212,17.2,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382591,686,1,2,74,50,o1iwuxbv233ayidxpibbxy59,1,59.2,93.3,2023-05-09T17:38:57.069Z,2023-05-09T17:39:02Z,4265144565,140,44.2,4265144563,56,Back,4265144567,141,96.8,4265144569,212,15.9,4265144571,213,3.0,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382617,687,1,2,74,55,o1iwuxbv233ayidxpibbxy59,1,44.2,96.8,2023-05-09T17:39:01.885Z,2023-05-09T17:39:07Z,4265144699,213,4.4,4265144691,56,Back,4265144697,212,11.5,4265144693,140,40.4,4265144695,141,81.0,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382619,688,4,2,74,59,o1iwuxbv233ayidxpibbxy59,1,27.6,84.8,2023-05-09T17:39:06.717Z,2023-05-09T17:39:08Z,4265144735,233,594,4265144711,285,,4265144709,265,,4265144707,152,,4265144705,56,Back,4265144703,13,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382621,594,4,2,74,59,6ttwlm6op92r4670oayg5md7h,0,72.4,15.2,2023-05-09T17:39:06.718Z,2023-05-09T17:39:08Z,4265144715,56,Right,4265144713,13,,4265144721,286,,4265144717,152,,4265144719,265,,4265144739,233,688,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382669,689,1,2,75,14,o1iwuxbv233ayidxpibbxy59,1,24.7,80.8,2023-05-09T17:39:20.925Z,2023-05-09T17:39:22Z,4265145057,213,4.7,4265145061,189,,4265145045,5,,4265145055,212,13.0,4265145053,141,61.7,4265145051,140,24.8,4265145049,56,Back,4265145047,152,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382677,690,1,2,75,15,o1iwuxbv233ayidxpibbxy59,1,25.7,61.3,2023-05-09T17:39:22.189Z,2023-05-09T17:39:24Z,4265145091,56,Back,4265145093,140,30.5,4265145095,141,28.1,4265145115,189,,4265145099,213,4.9,4265145097,212,23.1,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382683,691,1,2,75,17,o1iwuxbv233ayidxpibbxy59,1,30.5,28.1,2023-05-09T17:39:23.965Z,2023-05-09T17:39:25Z,4265145131,141,8.1,4265145135,213,5.7,4265145133,212,23.9,4265145127,56,Back,4265145129,140,49.2,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382719,692,1,2,75,18,o1iwuxbv233ayidxpibbxy59,1,56.7,11.2,2023-05-09T17:39:25.149Z,2023-05-09T17:39:30Z,4265145289,212,30.3,4265145287,141,14.2,4265145291,213,0.1,4265145285,140,85.5,4265145283,56,Right,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382739,693,1,2,75,23,o1iwuxbv233ayidxpibbxy59,1,79.9,15.6,2023-05-09T17:39:30.509Z,2023-05-09T17:39:35Z,4265145395,56,Center,4265145393,155,,4265145391,2,,4265145401,212,39.1,4265145405,1,,4265145397,140,92.2,4265145399,141,69.8,4265145403,213,1.2,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382745,694,3,2,75,28,o1iwuxbv233ayidxpibbxy59,0,91,77,2023-05-09T17:39:35.470Z,2023-05-09T17:39:40Z,4265145485,233,595,4265145427,56,Center,4265145429,286,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382757,595,7,2,75,28,6ttwlm6op92r4670oayg5md7h,0,9,23,2023-05-09T17:39:35.471Z,2023-05-09T17:39:40Z,4265145475,56,Back,4265145479,233,694,4265145477,285,,,,,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382755,695,3,2,75,32,o1iwuxbv233ayidxpibbxy59,0,93.5,97.8,2023-05-09T17:39:39.534Z,2023-05-09T17:39:40Z,4265145471,286,,4265145473,211,,4265145469,56,Left,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382761,596,49,2,75,34,6ttwlm6op92r4670oayg5md7h,1,7.7,6.5,2023-05-09T17:39:40.796Z,2023-05-09T17:39:41Z,,,,,,,,,,,,,,,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382765,597,1,2,75,34,6ttwlm6op92r4670oayg5md7h,1,7.8,6.8,2023-05-09T17:39:41.148Z,2023-05-09T17:39:42Z,4265145521,212,6.3,4265145523,213,1.1,4265145515,56,Back,4265145519,141,14.9,4265145517,140,10.7,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382775,598,1,2,75,35,6ttwlm6op92r4670oayg5md7h,1,10.7,14.9,2023-05-09T17:39:42.044Z,2023-05-09T17:39:44Z,4265145571,141,2.6,4265145579,213,5.8,4265145575,212,16.5,4265145567,56,Back,4265145569,140,24.2,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382781,599,1,2,75,37,6ttwlm6op92r4670oayg5md7h,0,24.2,2.6,2023-05-09T17:39:43.851Z,2023-05-09T17:39:45Z,4265145589,140,25.9,4265145587,56,Back,4265145625,236,,4265145631,286,,4265145591,141,3.2,4265145593,212,1.8,4265145595,213,0.2,4265145627,233,696,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546382783,696,74,2,75,37,o1iwuxbv233ayidxpibbxy59,1,71.4,98.7,2023-05-09T17:39:43.852Z,2023-05-09T18:00:50Z,4265145603,285,,4265145601,56,Left,4265145637,233,599,,,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
