id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2460261061,149,1,1,19,23,6ttwlm6op92r4670oayg5md7h,1,4.1,40.1,2022-09-15T18:19:35.877Z,2022-09-24T06:17:22Z,3781658261,74,,3781661951,189,,3781658247,56,Right,3781658245,124,,3781658257,1,,3781658249,140,52.9,3781658251,141,18.2,3781658255,213,6.0,6veqhleq95267xca919eg02j9,S. Lung,3781658253,212,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261065,150,44,1,19,27,6ttwlm6op92r4670oayg5md7h,1,56.4,20.5,2022-09-15T18:19:40.313Z,2022-09-24T07:11:19Z,3781658269,56,Right,3781661551,286,,3781663467,233,168,3781659009,189,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261953,168,44,1,19,27,7dkxxicrwn77jpdfkwpnlnnyn,0,43.6,79.5,2022-09-15T18:19:40.314Z,2022-09-24T06:17:30Z,3781663477,233,150,3781662887,285,,3781662885,56,Back,,,,,,,,,,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262469,161,61,1,19,27,6ttwlm6op92r4670oayg5md7h,1,56.3,16.8,2022-09-15T18:19:40.400Z,2022-09-24T07:11:19Z,3799860559,21,,3781665603,56,Right,3799860561,388,,3781666333,189,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261125,151,1,1,19,32,6ttwlm6op92r4670oayg5md7h,0,60,22.3,2022-09-15T18:19:44.699Z,2022-09-24T06:18:18Z,3781658561,213,5.3,3781658559,212,4.0,3781664781,236,,3781658555,140,62.1,3781664787,286,,3781658557,141,17.4,3799860769,178,,3781664783,233,175,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,3781658553,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262243,175,74,1,19,32,7dkxxicrwn77jpdfkwpnlnnyn,1,35,69.7,2022-09-15T18:19:44.727Z,2022-09-24T06:18:08Z,3781664809,233,151,3781664435,56,Back,3799860835,178,,3781664437,285,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463700123,876,43,1,19,34,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-09-15T18:19:47.339Z,2022-09-24T06:49:44Z,3799884113,178,0,3799884181,144,82,,,,,,,,,,,,,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261151,151,49,1,19,34,7dkxxicrwn77jpdfkwpnlnnyn,1,31.1,90.8,2022-09-15T18:19:47.342Z,2022-09-24T06:18:28Z,,,,,,,,,,,,,,,,,,,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261167,152,1,1,19,37,7dkxxicrwn77jpdfkwpnlnnyn,1,31.1,90.8,2022-09-15T18:19:49.709Z,2022-09-24T06:18:33Z,3799861145,178,,3781658797,212,12.2,3781658801,213,4.7,3781658795,141,72.9,3781658787,56,Back,3781658791,140,30.4,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261197,153,1,1,19,39,7dkxxicrwn77jpdfkwpnlnnyn,1,30.4,72.9,2022-09-15T18:19:52.390Z,2022-09-24T06:18:40Z,3781658955,56,Back,3799861233,178,,3781658973,212,27.7,3781658967,141,33.9,3781658961,140,22.7,3781658977,213,4.4,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261247,154,1,1,19,42,7dkxxicrwn77jpdfkwpnlnnyn,1,22,36.3,2022-09-15T18:19:54.718Z,2022-09-24T06:18:44Z,3781659209,140,25.0,3781659211,141,6.2,3781659215,213,4.9,3781659213,212,20.7,3799861307,178,,3781659207,56,Back,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261291,155,1,1,19,45,7dkxxicrwn77jpdfkwpnlnnyn,1,23.9,5.8,2022-09-15T18:19:57.847Z,2022-09-24T06:18:51Z,3781659427,56,Back,3781659429,140,42.1,3781659431,141,23.4,3781659435,213,0.6,3799861377,178,,3781659433,212,22.5,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261341,156,1,1,19,48,7dkxxicrwn77jpdfkwpnlnnyn,1,42.1,23.4,2022-09-15T18:20:00.582Z,2022-09-24T06:18:54Z,3799861407,178,,3781659673,140,37.0,3781659677,141,52.5,3781659679,212,20.5,3781659669,56,Back,3781659683,213,1.8,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261403,157,1,1,19,50,7dkxxicrwn77jpdfkwpnlnnyn,1,35.4,55.5,2022-09-15T18:20:03.358Z,2022-09-24T06:18:57Z,3781659979,56,Left,3781659985,212,32.3,3781659981,140,55.3,3781659987,213,0.9,3799861461,178,,3781659983,141,91.8,3781659989,1,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261461,158,1,1,19,55,7dkxxicrwn77jpdfkwpnlnnyn,1,55.6,93.2,2022-09-15T18:20:07.768Z,2022-09-24T06:19:02Z,3781660289,140,53.8,3781660295,213,4.5,3781660287,56,Left,3781660291,141,81.5,3799861523,178,,3781660293,212,8.2,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261491,159,1,1,19,58,7dkxxicrwn77jpdfkwpnlnnyn,1,54.2,80.2,2022-09-15T18:20:11.426Z,2022-09-24T06:19:11Z,3781660479,213,5.1,3781660473,140,60.0,3799861631,178,,3781660477,212,14.7,3781660471,56,Center,3781660475,141,60.5,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261517,160,1,1,20,0,7dkxxicrwn77jpdfkwpnlnnyn,1,60,60.5,2022-09-15T18:20:13.085Z,2022-09-24T06:19:15Z,3781660599,213,4.1,3799861689,178,,3781660593,140,55.3,3781660597,212,8.7,3781660595,141,49.9,3781660591,56,Center,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261547,161,1,1,20,2,7dkxxicrwn77jpdfkwpnlnnyn,1,55.3,49.9,2022-09-15T18:20:14.742Z,2022-09-24T06:19:19Z,3781660743,213,5.3,3781660739,141,12.6,3799861747,178,,3781660741,212,30.3,3781660735,56,Right,3781660737,140,71.0,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261571,162,1,1,20,5,7dkxxicrwn77jpdfkwpnlnnyn,0,73,3.7,2022-09-15T18:20:17.767Z,2022-09-24T06:19:24Z,3795121411,2,,3781660835,212,45.3,3781660831,140,89.5,3781660829,56,Center,3795121545,224,,3781660833,141,65.2,3781660839,1,,3781660825,155,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,3781660837,213,1.2,3799861835,178,,3795121547,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261643,152,12,1,20,7,6ttwlm6op92r4670oayg5md7h,1,8,37.7,2022-09-15T18:20:19.951Z,2022-09-24T06:19:34Z,3799861983,388,,3781661261,167,,3799861985,21,,3781661229,56,Back,3781661231,140,13.3,3781661235,212,27.5,3781661237,213,4.9,3781661233,141,0.0,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261647,153,5,1,20,10,6ttwlm6op92r4670oayg5md7h,0,12.6,-1.9,2022-09-15T18:20:23.011Z,2022-09-24T06:19:42Z,3781661247,56,Back,3781661621,233,163,3781661249,347,,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261703,163,5,1,20,10,7dkxxicrwn77jpdfkwpnlnnyn,1,87.4,101.9,2022-09-15T18:20:23.011Z,2022-09-24T06:19:42Z,3781661599,347,,3781661597,56,Left,3781661609,233,153,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261795,164,1,1,20,22,7dkxxicrwn77jpdfkwpnlnnyn,1,87.7,100,2022-09-15T18:20:34.561Z,2022-09-24T06:19:49Z,3781662087,212,14.4,3781662079,107,,3781662085,141,94.8,3781662081,56,Left,3781662083,140,74.7,3781662089,213,3.5,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261837,165,1,1,20,25,7dkxxicrwn77jpdfkwpnlnnyn,1,74.7,94.8,2022-09-15T18:20:38.382Z,2022-09-24T06:19:53Z,3781662317,140,66.8,3781662315,56,Left,3781662321,212,11.7,3781662319,141,82.7,3799862249,178,,3781662323,213,3.9,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261865,166,1,1,20,28,7dkxxicrwn77jpdfkwpnlnnyn,0,65.5,78.2,2022-09-15T18:20:41.525Z,2022-09-24T06:19:57Z,3781662489,196,,3781662499,213,4.6,3799862291,178,,3781662501,1,,3781662493,140,58.2,3781662495,141,0.0,3781662491,56,Right,3781662497,212,55.1,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261993,154,5,1,20,31,6ttwlm6op92r4670oayg5md7h,1,43.4,101.8,2022-09-15T18:20:44.437Z,2022-09-24T06:20:00Z,3781663081,56,Back,3781663093,233,167,3781663083,347,,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460261871,167,5,1,20,31,7dkxxicrwn77jpdfkwpnlnnyn,0,56.6,-1.8,2022-09-15T18:20:44.437Z,2022-09-24T06:20:00Z,3781662519,347,,3781663129,233,154,3781662517,56,Right,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262037,155,1,1,20,41,6ttwlm6op92r4670oayg5md7h,1,45.4,100,2022-09-15T18:20:53.917Z,2022-09-24T06:20:08Z,3781663347,212,24.3,3781663345,141,78.2,3781663341,56,Center,3781663343,140,62.6,3781663339,107,,3781663349,213,5.6,3781663351,1,,,,,77d2ej6852gf2ynsb8h01thwp,Abdulmalek Al Shammary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262067,156,3,1,20,48,6ttwlm6op92r4670oayg5md7h,1,65.8,75.6,2022-09-15T18:21:01.439Z,2022-09-24T06:20:13Z,3795122731,465,,3799862559,178,,3781663485,56,Center,3781663491,233,169,3781663487,286,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262065,169,45,1,20,48,7dkxxicrwn77jpdfkwpnlnnyn,0,34.2,24.4,2022-09-15T18:21:01.439Z,2022-09-24T06:20:14Z,3781663497,233,156,3781663481,56,Back,3781663483,285,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262095,157,1,1,20,51,6ttwlm6op92r4670oayg5md7h,1,75.8,63.7,2022-09-15T18:21:04.260Z,2022-09-24T06:20:18Z,3781663603,141,58.7,3781663607,213,5.6,3781663605,212,5.6,3799862657,178,,3781663597,140,80.0,3781663593,56,Center,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463700537,741,67,1,20,52,6ttwlm6op92r4670oayg5md7h,1,81.2,58.1,2022-09-15T18:21:05.085Z,2022-09-24T07:11:20Z,3799886103,233,909,,,,,,,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463700535,909,67,1,20,52,7dkxxicrwn77jpdfkwpnlnnyn,0,18.8,41.9,2022-09-15T18:21:05.086Z,2022-09-24T06:52:39Z,3799886107,233,741,,,,,,,,,,,,,,,,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262103,158,1,1,20,53,6ttwlm6op92r4670oayg5md7h,0,80,58.7,2022-09-15T18:21:05.898Z,2022-09-24T07:11:20Z,3781663667,212,1.3,3799863001,389,,3781663665,141,60.3,3781663661,56,Center,3781663663,140,79.3,3781663669,213,2.2,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262077,170,43,1,20,54,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-09-15T18:21:06.782Z,2022-09-20T14:05:41Z,3781663511,56,Back,3795123223,144,61,,,,,,,,,,,,,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262085,171,49,1,20,54,7dkxxicrwn77jpdfkwpnlnnyn,1,24.2,33.7,2022-09-15T18:21:07.341Z,2022-09-24T06:20:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262123,172,1,1,20,56,7dkxxicrwn77jpdfkwpnlnnyn,1,32.1,30,2022-09-15T18:21:09.222Z,2022-09-24T06:20:50Z,3781663779,213,5.4,3781663773,140,40.6,3781663771,56,Back,3781663775,141,13.8,3799863145,178,,3781663777,212,14.2,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463700561,912,43,1,20,57,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-09-15T18:21:09.853Z,2022-09-24T06:52:59Z,3799886253,178,0,3799886325,144,82,,,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262129,173,61,1,20,57,7dkxxicrwn77jpdfkwpnlnnyn,0,40.6,13.8,2022-09-15T18:21:09.865Z,2022-09-24T06:21:01Z,3799863303,178,,3781663815,56,Back,,,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262163,159,61,1,20,59,6ttwlm6op92r4670oayg5md7h,0,63.4,88.9,2022-09-15T18:21:11.636Z,2022-09-24T06:21:08Z,3799863439,178,,3781664005,56,Left,,,,,,,,,,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262179,160,5,1,21,0,6ttwlm6op92r4670oayg5md7h,0,61.8,101.2,2022-09-15T18:21:13.022Z,2022-09-24T06:21:10Z,3781664087,56,Left,3781664459,233,174,3781664089,347,,,,,,,,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262239,174,5,1,21,0,7dkxxicrwn77jpdfkwpnlnnyn,1,38.2,-1.2,2022-09-15T18:21:13.022Z,2022-09-24T06:21:10Z,3781664405,56,Back,3781664439,233,160,3781664407,347,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262435,176,1,1,21,17,7dkxxicrwn77jpdfkwpnlnnyn,1,37.4,0,2022-09-15T18:21:30.109Z,2022-09-24T06:22:38Z,3781665417,212,17.7,3781665415,141,11.6,3781665411,56,Back,3781665413,140,22.7,3781665409,107,,3781665419,213,2.6,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262475,177,1,1,21,20,7dkxxicrwn77jpdfkwpnlnnyn,1,22.7,11.6,2022-09-15T18:21:33.035Z,2022-09-24T06:22:43Z,3781665629,141,53.0,3781665631,212,28.2,3799864841,178,,3781665633,213,1.5,3781665627,140,24.1,3781665625,56,Back,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262513,178,1,1,21,23,7dkxxicrwn77jpdfkwpnlnnyn,1,23.5,57,2022-09-15T18:21:36.472Z,2022-09-24T06:22:46Z,3799864893,178,,3781665861,212,26.7,3781665863,213,1.2,3781665859,141,93.5,3781665855,56,Back,3781665857,140,32.8,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262567,179,1,1,21,27,7dkxxicrwn77jpdfkwpnlnnyn,1,35.8,93.6,2022-09-15T18:21:40.079Z,2022-09-24T06:22:49Z,3799864971,178,,3781666189,213,4.3,3781666185,141,76.6,3781666181,56,Back,3781666187,212,12.6,3781666183,140,31.0,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262619,180,1,1,21,31,7dkxxicrwn77jpdfkwpnlnnyn,1,33.5,71.5,2022-09-15T18:21:43.688Z,2022-09-24T06:22:52Z,3781666453,141,89.1,3799865049,178,,3781666451,140,40.1,3781666455,212,13.8,3781666457,213,1.0,3781666449,56,Back,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262647,181,1,1,21,34,7dkxxicrwn77jpdfkwpnlnnyn,1,40.1,89.1,2022-09-15T18:21:46.665Z,2022-09-24T06:22:56Z,3781666615,212,19.7,3781666611,140,58.7,3781666617,213,6.2,3781666613,141,85.9,3799865127,178,,3781666609,56,Left,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463700697,920,43,1,21,35,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-09-15T18:21:48.347Z,2022-09-24T06:54:21Z,3799887055,178,0,3799887113,144,82,,,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463700693,919,67,1,21,35,7dkxxicrwn77jpdfkwpnlnnyn,1,56.8,87.7,2022-09-15T18:21:48.356Z,2022-09-24T07:11:20Z,3799887029,233,743,,,,,,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463700689,743,67,1,21,35,6ttwlm6op92r4670oayg5md7h,0,43.2,12.3,2022-09-15T18:21:48.357Z,2022-09-24T06:54:12Z,3799887033,233,919,,,,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262653,182,3,1,21,35,7dkxxicrwn77jpdfkwpnlnnyn,0,56.8,88,2022-09-15T18:21:48.380Z,2022-09-24T06:23:06Z,3799865305,178,,3781666633,286,,3795123933,465,,3781667097,233,162,3781666631,56,Left,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262725,162,7,1,21,35,6ttwlm6op92r4670oayg5md7h,1,43.2,12,2022-09-15T18:21:48.443Z,2022-09-24T06:23:11Z,3799865391,178,,3795124017,383,,3781666993,56,Back,3781666997,285,,3781667085,233,182,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262735,163,49,1,21,37,6ttwlm6op92r4670oayg5md7h,1,50.6,14.7,2022-09-15T18:21:49.909Z,2022-09-24T06:23:20Z,,,,,,,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262765,164,1,1,21,39,6ttwlm6op92r4670oayg5md7h,1,50.6,14.7,2022-09-15T18:21:52.326Z,2022-09-24T06:23:24Z,3781667217,140,67.2,3781667215,56,Center,3781667221,212,19.4,3781667219,141,27.3,3799865605,178,,3781667223,213,0.5,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262787,165,1,1,21,42,6ttwlm6op92r4670oayg5md7h,1,67.2,27.3,2022-09-15T18:21:55.012Z,2022-09-24T06:23:29Z,3781667369,213,5.2,3781667357,56,Right,3799865713,178,,3781667365,141,17.7,3781667361,140,70.8,3781667367,212,7.5,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262789,166,61,1,21,43,6ttwlm6op92r4670oayg5md7h,1,70.8,17.7,2022-09-15T18:21:55.645Z,2022-09-24T06:23:35Z,3781667377,56,Right,3799865809,178,,,,,,,,,,,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262829,167,1,1,21,45,6ttwlm6op92r4670oayg5md7h,1,71.1,23.4,2022-09-15T18:21:58.119Z,2022-09-24T06:23:39Z,3799865937,178,,3781667595,213,2.1,3781667591,212,10.2,3781667587,140,66.6,3781667585,56,Center,3781667589,141,36.7,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262887,168,1,1,21,47,6ttwlm6op92r4670oayg5md7h,1,66.7,36.6,2022-09-15T18:22:00.066Z,2022-09-24T06:23:43Z,3781667919,213,1.5,3799866019,178,,3781667913,140,67.4,3781667915,141,63.1,3781667911,56,Center,3781667917,212,18.0,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262909,169,1,1,21,51,6ttwlm6op92r4670oayg5md7h,1,73.6,56.6,2022-09-15T18:22:04.072Z,2022-09-24T11:44:41Z,3781668083,56,Center,3781668091,213,5.5,3781668087,141,45.4,3781668085,140,81.0,3799866103,178,,3781668089,212,10.9,3781669889,210,15,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2460262929,170,3,1,21,52,6ttwlm6op92r4670oayg5md7h,1,83.6,45.2,2022-09-15T18:22:05.273Z,2022-09-24T06:23:53Z,3795124721,465,,3799866215,178,,3781668221,233,183,3781668195,56,Center,3781668197,286,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262911,183,45,1,21,52,7dkxxicrwn77jpdfkwpnlnnyn,0,16.4,54.8,2022-09-15T18:22:05.273Z,2022-09-24T06:23:53Z,3781668239,233,170,3781668095,56,Back,3781668097,285,,,,,,,,,,,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460262979,172,15,1,21,53,6ttwlm6op92r4670oayg5md7h,1,84.6,42.9,2022-09-15T18:22:06.448Z,2022-09-24T11:44:41Z,3781669309,233,184,3781668447,22,,3781669287,20,,3781669941,147,49.5,3795125383,17,,3799866323,178,,3781669933,102,49.9,3781668451,56,Center,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,3781669939,146,99.1,3781669925,79,,3781669937,215,3781669927,29,,3781669935,103,3781669929,55,,,,,,,,34.8,,,,,169,,,,,,,,,
2460262951,184,10,1,21,54,7dkxxicrwn77jpdfkwpnlnnyn,1,1,50.4,2022-09-15T18:22:07.058Z,2022-09-24T06:24:10Z,3781668311,182,,3781669093,179,,3795125725,175,,3795125727,378,,3781668313,56,Back,3781669327,233,172,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460263025,173,6,1,21,54,6ttwlm6op92r4670oayg5md7h,1,91,46.6,2022-09-15T18:22:07.176Z,2022-09-24T06:24:19Z,3781668763,56,Center,3781668809,233,185,3781668765,73,,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
