id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2528665279,404,3,1,45,52,2kzl64gp8x37bon8tyxojqrr1,1,6.4,84.2,2023-04-04T19:48:58.973Z,2023-04-06T16:41:40Z,4167726409,464,,4163857023,56,Back,4163857025,285,,4163857055,233,381,,,,,,,,,,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665297,405,1,1,45,53,2kzl64gp8x37bon8tyxojqrr1,1,4.8,95.3,2023-04-04T19:49:00.406Z,2023-04-04T20:06:46Z,4163857139,56,Back,4163857143,141,95.1,4163857147,213,6.3,4163857145,212,16.4,4163857141,140,20.4,,,,,,,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665321,406,1,1,45,55,2kzl64gp8x37bon8tyxojqrr1,1,20.2,95,2023-04-04T19:49:02.310Z,2023-04-04T19:49:04Z,4163857305,212,8.3,4163857307,213,4.0,4163857301,141,86.1,4163857297,140,14.8,4163857295,56,Back,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665329,407,1,1,45,57,2kzl64gp8x37bon8tyxojqrr1,1,14.8,86.1,2023-04-04T19:49:03.861Z,2023-04-04T19:49:04Z,4163857359,141,78.4,4163857357,140,21.7,4163857363,213,5.7,4163857355,56,Back,4163857361,212,8.9,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665341,408,1,1,45,58,2kzl64gp8x37bon8tyxojqrr1,1,21.7,78.4,2023-04-04T19:49:04.790Z,2023-04-04T19:49:05Z,4163857389,141,89.3,4163857387,140,25.9,4163857391,212,8.6,4163857385,56,Back,4163857393,213,1.0,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665365,409,1,1,45,59,2kzl64gp8x37bon8tyxojqrr1,1,25.9,89.3,2023-04-04T19:49:05.749Z,2023-04-06T16:41:56Z,4167726739,156,,4163857563,213,3.3,4163857557,140,20.6,4163857559,141,87.9,4163857561,212,5.6,4163857555,56,Back,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665379,410,1,1,46,1,2kzl64gp8x37bon8tyxojqrr1,1,20.2,88.1,2023-04-04T19:49:08.199Z,2023-04-04T19:49:12Z,4163857693,140,28.6,4163857699,213,5.5,4163857691,56,Back,4163857697,212,12.3,4163857695,141,75.5,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665395,411,1,1,46,5,2kzl64gp8x37bon8tyxojqrr1,1,31.1,81.9,2023-04-04T19:49:12.070Z,2023-04-04T19:49:14Z,4163857815,56,Left,4163857819,140,53.9,4163857823,141,86.1,4163857827,213,0.1,4163857825,212,24.1,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665421,412,1,1,46,8,2kzl64gp8x37bon8tyxojqrr1,1,58,85.9,2023-04-04T19:49:14.566Z,2023-04-04T19:49:18Z,4163857977,141,95.0,4163857975,140,70.1,4163857979,212,14.1,4163857973,56,Left,4163857981,213,0.5,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665423,413,3,1,46,11,2kzl64gp8x37bon8tyxojqrr1,0,76.1,87.4,2023-04-04T19:49:17.549Z,2023-04-06T16:42:18Z,4163858015,233,382,4163857989,286,,4163857987,56,Left,4167727295,465,,,,,,,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665425,382,7,1,46,11,4djrvao40r1vgr4psfl5dzc80,1,23.9,12.6,2023-04-04T19:49:17.550Z,2023-04-06T16:42:22Z,4163857991,56,Back,4163857993,285,,4167727427,383,,4163857999,233,413,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665427,383,49,1,46,12,4djrvao40r1vgr4psfl5dzc80,1,23.8,3.8,2023-04-04T19:49:18.637Z,2023-04-04T19:49:19Z,,,,,,,,,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665471,384,1,1,46,16,4djrvao40r1vgr4psfl5dzc80,1,27.5,27.3,2023-04-04T19:49:23.133Z,2023-04-04T19:49:25Z,4163858233,141,55.1,4163858235,212,18.9,4163858237,213,1.5,4163858231,140,28.0,4163858229,56,Back,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665477,385,1,1,46,19,4djrvao40r1vgr4psfl5dzc80,1,27.3,61.1,2023-04-04T19:49:25.775Z,2023-04-04T19:49:28Z,4163858317,212,16.2,4163858311,56,Back,4163858315,141,84.8,4163858319,213,1.4,4163858313,140,29.2,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665507,386,1,1,46,21,4djrvao40r1vgr4psfl5dzc80,1,32.1,89.7,2023-04-04T19:49:28.318Z,2023-04-04T19:49:32Z,4163858499,56,Back,4163858507,212,9.0,4163858505,141,77.6,4163858511,213,4.3,4163858503,140,28.7,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665533,387,1,1,46,25,4djrvao40r1vgr4psfl5dzc80,1,33.3,79,2023-04-04T19:49:32.414Z,2023-04-04T19:49:35Z,4163858667,212,14.4,4163858671,213,5.1,4163858661,140,39.0,4163858663,141,59.7,4163858657,56,Back,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665551,388,1,1,46,30,4djrvao40r1vgr4psfl5dzc80,1,43.3,60,2023-04-04T19:49:37.102Z,2023-04-04T19:49:37Z,4163858747,212,18.2,4163858741,56,Back,4163858745,141,37.6,4163858749,213,4.1,4163858743,140,33.8,,,,,,,,,,5s1ofruu4rz52k2ogzaujplw4,Bader Munshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665561,389,1,1,46,31,4djrvao40r1vgr4psfl5dzc80,1,33.8,37.6,2023-04-04T19:49:37.854Z,2023-04-04T19:49:38Z,4163858825,140,41.2,4163858827,141,38.3,4163858829,212,7.8,4163858823,56,Back,4163858831,213,0.1,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665579,390,1,1,46,32,4djrvao40r1vgr4psfl5dzc80,1,41.2,38.3,2023-04-04T19:49:38.718Z,2023-04-04T19:49:41Z,4163858931,141,64.6,4163858935,213,2.0,4163858933,212,19.7,4163858929,140,33.3,4163858927,56,Back,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665591,391,1,1,46,34,4djrvao40r1vgr4psfl5dzc80,1,34.5,68.1,2023-04-04T19:49:41.373Z,2023-04-04T19:49:43Z,4163858985,140,41.2,4163858993,212,17.9,4163858981,56,Back,4163858989,141,92.3,4163858997,213,1.2,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665605,392,1,1,46,36,4djrvao40r1vgr4psfl5dzc80,1,41.2,92.3,2023-04-04T19:49:43.374Z,2023-04-04T19:49:45Z,4163859061,141,96.5,4163859065,213,0.4,4163859063,212,7.1,4163859057,56,Back,4163859059,140,47.4,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665645,393,1,1,46,38,4djrvao40r1vgr4psfl5dzc80,1,47.2,95.3,2023-04-04T19:49:45.294Z,2023-04-04T19:49:50Z,4163859263,56,Back,4163859265,140,40.7,4163859269,212,18.8,4163859267,141,69.6,4163859271,213,4.3,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665659,394,1,1,46,43,4djrvao40r1vgr4psfl5dzc80,1,41.5,72.4,2023-04-04T19:49:50.429Z,2023-04-04T19:49:52Z,4163859355,212,6.9,4163859357,213,5.3,4163859351,140,45.1,4163859349,56,Back,4163859353,141,63.9,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665711,395,1,1,46,46,4djrvao40r1vgr4psfl5dzc80,1,45,63.6,2023-04-04T19:49:52.687Z,2023-04-04T19:49:58Z,4163859681,213,5.3,4163859673,56,Right,4163859665,155,,4163859675,140,69.2,4163859683,1,,4163859679,212,48.1,4163859669,196,,4163859677,141,3.5,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665745,396,1,1,46,51,4djrvao40r1vgr4psfl5dzc80,0,70.1,5.9,2023-04-04T19:49:58.079Z,2023-04-04T19:50:04Z,4163859909,213,1.0,4163859899,196,,4163859897,155,,4163859901,56,Center,4163859907,212,50.1,4163859903,140,95.6,4163859911,1,,4163859905,141,68.1,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665755,414,52,1,46,56,2kzl64gp8x37bon8tyxojqrr1,1,4,29.7,2023-04-04T19:50:02.565Z,2023-04-06T16:43:05Z,4167728373,377,,,,,,,,,,,,,,,,,,,,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665853,415,1,1,47,4,2kzl64gp8x37bon8tyxojqrr1,1,9.4,32,2023-04-04T19:50:11.126Z,2023-04-04T19:50:13Z,4163860423,56,Back,4163860425,140,13.8,4163860431,213,1.4,4163860437,287,,4163860429,212,30.1,4163860421,123,,4163860427,141,75.7,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665889,416,1,1,47,6,2kzl64gp8x37bon8tyxojqrr1,1,13.8,75.7,2023-04-04T19:50:13.172Z,2023-04-04T19:50:17Z,4163860641,212,17.5,4163860635,56,Back,4163860643,213,6.2,4163860639,141,72.3,4163860637,140,30.3,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665933,417,1,1,47,11,2kzl64gp8x37bon8tyxojqrr1,1,33.6,73.8,2023-04-04T19:50:17.621Z,2023-04-04T19:50:21Z,4163860843,140,29.1,4163860849,213,4.5,4163860847,212,19.6,4163860841,56,Back,4163860845,141,45.9,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665949,418,1,1,47,14,2kzl64gp8x37bon8tyxojqrr1,1,29.5,43,2023-04-04T19:50:21.029Z,2023-04-04T19:50:23Z,4163860961,141,29.2,4163860963,212,9.9,4163860965,213,5.0,4163860959,140,32.4,4163860957,56,Back,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665989,419,1,1,47,16,2kzl64gp8x37bon8tyxojqrr1,1,32.5,29.2,2023-04-04T19:50:23.429Z,2023-04-04T19:50:28Z,4163861157,141,5.8,4163861155,140,55.9,4163861159,212,29.3,4163861153,56,Right,4163861161,213,5.7,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666013,420,1,1,47,21,2kzl64gp8x37bon8tyxojqrr1,1,57.9,27.3,2023-04-04T19:50:28.310Z,2023-04-04T19:50:31Z,4163861339,212,11.3,4163861333,56,Right,4163861335,140,67.7,4163861337,141,20.4,4163861341,213,5.9,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666015,421,3,1,47,24,2kzl64gp8x37bon8tyxojqrr1,0,71,24.4,2023-04-04T19:50:30.908Z,2023-04-06T16:43:24Z,4163861411,233,397,4163861351,286,,4167728861,465,,4163861349,56,Center,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666025,397,7,1,47,24,4djrvao40r1vgr4psfl5dzc80,1,29,75.6,2023-04-04T19:50:30.909Z,2023-04-06T16:43:27Z,4167728967,385,,4163861405,233,421,4163861395,56,Back,4163861397,285,,,,,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666029,398,49,1,47,26,4djrvao40r1vgr4psfl5dzc80,1,2.1,69,2023-04-04T19:50:33.294Z,2023-04-04T19:50:33Z,,,,,,,,,,,,,,,,,,,,,,,,,paq60rfkhm8gy9412w5tuo0k,Hawswi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666087,399,1,1,47,32,4djrvao40r1vgr4psfl5dzc80,1,4.9,66.4,2023-04-04T19:50:39.037Z,2023-04-06T16:43:35Z,4163861753,212,18.1,4167729197,189,,4163861755,213,5.0,4163861749,140,9.7,4163861751,141,40.9,4163861747,56,Back,,,,,,,paq60rfkhm8gy9412w5tuo0k,Hawswi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666097,400,1,1,47,35,4djrvao40r1vgr4psfl5dzc80,1,14,42.1,2023-04-04T19:50:42.030Z,2023-04-04T19:50:44Z,4163861815,56,Back,4163861823,213,1.6,4163861817,140,13.5,4163861819,141,67.2,4163861821,212,17.1,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666131,401,1,1,47,37,4djrvao40r1vgr4psfl5dzc80,1,13.5,67.2,2023-04-04T19:50:44.174Z,2023-04-04T19:50:48Z,4163861987,212,12.8,4163861985,141,59.9,4163861981,56,Back,4163861983,140,2.3,4163861989,213,3.5,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666159,402,1,1,47,41,4djrvao40r1vgr4psfl5dzc80,0,3.1,50.9,2023-04-04T19:50:48.478Z,2023-04-04T19:50:54Z,4163862193,155,,4163862201,212,68.3,4163862195,56,Center,4163862199,141,28.0,4163862203,213,6.1,4163862205,1,,4163862197,140,66.4,,,,paq60rfkhm8gy9412w5tuo0k,Hawswi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666157,422,49,1,47,47,2kzl64gp8x37bon8tyxojqrr1,1,32.1,75.3,2023-04-04T19:50:53.925Z,2023-04-04T19:50:54Z,,,,,,,,,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666191,423,1,1,47,48,2kzl64gp8x37bon8tyxojqrr1,1,32.6,71.5,2023-04-04T19:50:54.676Z,2023-04-04T19:50:57Z,4163862391,213,1.1,4163862385,140,40.8,4163862387,141,93.6,4163862383,56,Back,4163862389,212,17.3,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666255,424,1,1,47,50,2kzl64gp8x37bon8tyxojqrr1,1,40.4,91.9,2023-04-04T19:50:57.525Z,2023-04-04T19:51:05Z,4163862681,140,32.7,4163862687,213,4.1,4163862685,212,14.1,4163862683,141,74.9,4163862679,56,Back,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666263,425,1,1,47,55,2kzl64gp8x37bon8tyxojqrr1,1,32.7,74.9,2023-04-04T19:51:01.980Z,2023-04-06T16:44:01Z,4163862743,56,Back,4163862745,140,45.2,4163862749,212,14.0,4163862747,141,82.2,4163862751,213,0.4,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529392095,875,1,1,47,55,2kzl64gp8x37bon8tyxojqrr1,1,39.2,72.9,2023-04-04T19:51:02.284Z,2023-04-06T16:44:22Z,4167730281,141,73.8,4167730283,212,9.9,4167730285,213,0.1,4167730277,56,Back,4167730279,140,48.6,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666301,426,1,1,47,56,2kzl64gp8x37bon8tyxojqrr1,1,45.2,82.2,2023-04-04T19:51:03.260Z,2023-04-06T16:44:22Z,4163862931,213,3.0,4163862927,141,83.3,4163862925,140,38.5,4163862929,212,7.1,4163862923,56,Back,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529392131,876,1,1,47,59,2kzl64gp8x37bon8tyxojqrr1,1,39.8,79.2,2023-04-04T19:51:05.884Z,2023-04-06T16:44:31Z,4167730489,56,Back,4167730493,141,87.3,4167730495,212,6.2,4167730497,213,1.1,4167730491,140,42.6,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529392271,877,1,1,47,59,2kzl64gp8x37bon8tyxojqrr1,1,41.8,91.3,2023-04-04T19:51:06.404Z,2023-04-06T16:45:02Z,4167731305,141,77.8,4167731303,140,41.4,4167731301,56,Back,4167731307,212,9.2,4167731309,213,4.7,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666333,427,1,1,48,3,2kzl64gp8x37bon8tyxojqrr1,1,39.2,79.9,2023-04-04T19:51:10.052Z,2023-04-04T19:51:12Z,4163863113,141,26.3,4163863119,1,,4163863115,212,37.0,4163863117,213,4.5,4163863109,56,Back,4163863111,140,33.4,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666343,428,1,1,48,6,2kzl64gp8x37bon8tyxojqrr1,1,33.4,26.3,2023-04-04T19:51:12.725Z,2023-04-04T19:51:14Z,4163863175,140,43.7,4163863177,141,16.5,4163863173,56,Back,4163863179,212,12.7,4163863181,213,5.7,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666381,429,1,1,48,7,2kzl64gp8x37bon8tyxojqrr1,1,43.7,16.5,2023-04-04T19:51:13.958Z,2023-04-04T19:51:19Z,4163863451,140,64.5,4163863457,213,6.0,4163863455,212,23.0,4163863453,141,6.1,4163863449,56,Right,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529392289,878,3,1,48,9,2kzl64gp8x37bon8tyxojqrr1,1,61.6,6.9,2023-04-04T19:51:16.084Z,2023-04-07T13:23:26Z,4167731463,465,,4167731405,56,Right,4169212061,233,878,4167731407,286,,,,,,,,,,,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529392291,878,45,1,48,9,4djrvao40r1vgr4psfl5dzc80,0,38.4,93.1,2023-04-04T19:51:16.084Z,2023-04-07T13:23:26Z,4169212065,233,878,4167731409,56,Back,4167731411,285,,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666409,430,1,1,48,13,2kzl64gp8x37bon8tyxojqrr1,1,72,8.9,2023-04-04T19:51:19.764Z,2023-04-06T17:14:14Z,4163864907,210,15,4163863625,141,23.9,4163863623,140,86.6,4163864909,154,,4163863621,56,Center,4163863627,212,18.4,4163863629,213,0.6,,,,7us8hoqv66v0fqos94zxijk2y,Haroune Camara,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666415,431,15,1,48,16,2kzl64gp8x37bon8tyxojqrr1,1,91,40.4,2023-04-04T19:51:23.268Z,2023-04-06T17:14:14Z,4163864719,233,403,4163864923,103,0.6,4163863677,56,Center,4163864685,20,,4163864913,29,,4163864929,147,45.3,4163864687,17,,4163864925,214,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,4167755125,78,,4163864915,154,,,4163863673,22,4163864927,146,95.6,,4163864921,102,51.7,4163864917,55,,,,,,,430,,,,,,,,,
2528666407,403,10,1,48,16,4djrvao40r1vgr4psfl5dzc80,1,4.9,55.9,2023-04-04T19:51:23.368Z,2023-04-06T17:14:30Z,4163864741,233,431,4167755381,376,,4163863907,183,,4167755379,173,,4163863905,389,,4163863619,56,Back,,,,,,,paq60rfkhm8gy9412w5tuo0k,Hawswi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666445,432,1,1,48,19,2kzl64gp8x37bon8tyxojqrr1,1,69.6,33.8,2023-04-04T19:51:26.404Z,2023-04-04T19:51:27Z,4163863825,141,27.3,4163863827,212,8.8,4163863821,56,Center,4163863829,213,5.8,4163863823,140,76.8,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666471,433,1,1,48,21,2kzl64gp8x37bon8tyxojqrr1,1,76.8,27.3,2023-04-04T19:51:27.621Z,2023-04-04T19:51:30Z,4163863945,141,7.5,4163863955,213,5.2,4163863939,56,Right,4163863937,3,,4163863941,140,82.9,4163863951,212,14.9,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666485,434,1,1,48,23,2kzl64gp8x37bon8tyxojqrr1,1,82.7,8.1,2023-04-04T19:51:30.325Z,2023-04-04T19:51:31Z,4163864011,212,10.1,4163864005,56,Center,4163864015,213,1.7,4163864009,141,22.8,4163864007,140,81.7,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666497,435,1,1,48,25,2kzl64gp8x37bon8tyxojqrr1,0,81.7,22.8,2023-04-04T19:51:31.652Z,2023-04-06T17:15:19Z,4163864073,56,Right,4163864079,212,7.1,4163864077,141,15.3,4163864075,140,77.0,4163864081,213,3.9,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666507,404,61,1,48,27,4djrvao40r1vgr4psfl5dzc80,1,23.8,84.6,2023-04-04T19:51:33.604Z,2023-04-06T17:15:16Z,4163864129,56,Back,,,,,,,,,,,,,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666501,436,43,1,48,27,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-04-04T19:51:33.604Z,2023-04-06T17:15:22Z,4163864147,233,404,4167756291,144,3,4163864095,56,Right,4163864097,286,0,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666513,437,1,1,48,27,2kzl64gp8x37bon8tyxojqrr1,1,76.3,13.3,2023-04-04T19:51:33.877Z,2023-04-04T20:07:39Z,4163864171,141,6.4,4163864167,56,Right,4163864169,140,85.1,4163864175,213,5.8,4163864173,212,10.4,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666545,438,1,1,48,29,2kzl64gp8x37bon8tyxojqrr1,1,86.1,10.3,2023-04-04T19:51:35.924Z,2023-04-06T17:15:56Z,4163864395,56,Center,4163899187,154,,4163864393,155,,4163864401,212,17.4,4163864397,140,91.4,4163865279,210,15,4163864403,213,1.2,4163864399,141,34.5,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528666547,439,15,1,48,33,2kzl64gp8x37bon8tyxojqrr1,1,96.3,34.7,2023-04-04T19:51:40.148Z,2023-04-06T17:15:57Z,4163865307,146,99.4,4163899189,154,,4163865299,55,438,4163864415,56,Center,4163865305,103,25.3,4163864411,22,,4163865309,147,46.0,4163864413,62,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,4163865297,29,,4163865303,102,45.7,,4163865083,20,4163865095,233,405,,4163865295,81,,,,,,,,,,,,,,,,,,,
2528666539,405,10,1,48,33,4djrvao40r1vgr4psfl5dzc80,1,0.6,54.8,2023-04-04T19:51:40.248Z,2023-04-06T17:16:08Z,4163864363,173,,4167757053,378,,4167757051,178,,4163864369,56,Back,4163864367,182,,4163865103,233,439,,,,,,,paq60rfkhm8gy9412w5tuo0k,Hawswi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
