id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2516560695,398,5,2,51,38,aekjg4wbxaixtwu4aicmiju92,1,-1.3,67.1,2023-03-06T18:41:44.520Z,2023-03-26T05:29:05Z,4078931865,346,,4078931863,56,Back,4078931879,233,497,,,,,,,,,,,,,,,,30dor76ut58qzf8ah4sgeqj1l,Mohammed Al Saeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560683,497,5,2,51,38,c9swyor08g9pedxpe3n321svu,0,101.3,32.9,2023-03-06T18:41:44.520Z,2023-03-26T05:29:05Z,4078931811,56,Center,4078931813,346,,4078931887,233,398,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560753,399,1,2,51,50,aekjg4wbxaixtwu4aicmiju92,1,4.1,46,2023-03-06T18:41:56.113Z,2023-03-26T05:29:47Z,4078932295,237,,4078932281,124,,4078935833,189,,4078932289,212,16.6,4078932287,141,26.2,4078932291,213,5.3,4078932283,56,Back,4078932285,140,13.3,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560759,400,1,2,51,55,aekjg4wbxaixtwu4aicmiju92,0,13.3,26.1,2023-03-06T18:42:01.510Z,2023-03-26T05:29:53Z,4078932321,141,32.0,4124347923,178,,4078932317,56,Back,4078932323,212,18.2,4078932325,213,0.2,4078932319,140,30.2,4078935851,189,,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560757,498,61,2,51,57,c9swyor08g9pedxpe3n321svu,1,56.6,63.6,2023-03-06T18:42:03.139Z,2023-03-26T05:30:51Z,4078932333,189,,4124348389,178,,4078932311,56,Center,,,,,,,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560763,401,1,2,51,59,aekjg4wbxaixtwu4aicmiju92,1,30.2,32,2023-03-06T18:42:05.504Z,2023-03-26T05:30:58Z,4078932355,213,1.4,4078932349,140,32.9,4078932353,212,15.5,4078932351,141,54.4,4124348453,178,,4078932347,56,Back,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560779,402,1,2,52,1,aekjg4wbxaixtwu4aicmiju92,1,32.9,54.4,2023-03-06T18:42:07.692Z,2023-03-26T05:31:04Z,4078932429,56,Center,4078932431,140,57.5,4124348531,178,,4078932435,212,31.6,4078932433,141,27.7,4078932437,213,5.7,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560793,403,1,2,52,5,aekjg4wbxaixtwu4aicmiju92,1,63.4,19.6,2023-03-06T18:42:11.019Z,2023-03-26T05:31:08Z,4078932537,141,7.2,4078932535,140,76.7,4078932533,56,Right,4124349255,178,,4078932539,212,16.3,4078932541,213,5.7,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560805,404,1,2,52,9,aekjg4wbxaixtwu4aicmiju92,1,77.7,15.6,2023-03-06T18:42:15.138Z,2023-03-26T05:31:13Z,4124349321,178,,4078932619,212,11.7,4078932617,141,32.5,4078932615,140,79.9,4078932621,213,1.4,4078932613,56,Center,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560829,405,3,2,52,11,aekjg4wbxaixtwu4aicmiju92,1,92.2,33.4,2023-03-06T18:42:16.859Z,2023-03-26T05:31:21Z,4085624941,465,,4078932735,56,Center,4078932737,286,,4124349439,178,,4078932767,233,499,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560833,499,45,2,52,11,c9swyor08g9pedxpe3n321svu,0,7.8,66.6,2023-03-06T18:42:16.859Z,2023-03-26T05:31:22Z,4078932773,233,405,4078932745,285,,4078932743,56,Back,,,,,,,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560835,406,1,2,52,13,aekjg4wbxaixtwu4aicmiju92,0,95.2,36.7,2023-03-06T18:42:19.385Z,2023-03-26T05:31:25Z,4078932759,140,95.9,4078932761,141,39.6,4078932763,212,2.1,4078932765,213,1.2,4124349509,178,,4078932757,56,Center,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517821373,935,61,2,52,13,c9swyor08g9pedxpe3n321svu,1,2.4,54.8,2023-03-06T18:42:19.435Z,2023-03-26T05:32:44Z,4124349601,178,,4085627839,56,Back,,,,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560859,500,12,2,52,14,c9swyor08g9pedxpe3n321svu,1,4.8,40.8,2023-03-06T18:42:19.870Z,2023-03-26T05:33:22Z,4124349677,178,,4085628491,141,60.8,4085628489,140,12.2,4078932897,56,Back,4085628493,212,15.7,4085628495,213,1.1,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561781,532,43,2,52,15,c9swyor08g9pedxpe3n321svu,1,0,0,2023-03-06T18:42:21.071Z,2023-03-10T15:24:12Z,4078938539,56,Back,4085625741,144,61,,,,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517821303,723,43,2,52,15,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-06T18:42:21.544Z,2023-03-10T15:25:30Z,4085627667,144,61,4085627481,56,Center,,,,,,,,,,,,,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560851,407,13,2,52,16,aekjg4wbxaixtwu4aicmiju92,1,88.2,35.4,2023-03-06T18:42:22.006Z,2023-03-26T05:33:11Z,4124349985,178,,4078934925,328,,4078932859,56,Center,4078934933,230,99.4,4078932857,63,,4078934921,103,48.6,4078934781,153,,4078934927,458,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,4078934935,231,47.5,4078934919,102,53.8,4078934775,72,,,4078934923,108,4078934917,85,,4078934929,146,4078932855,22,,,4078934931,147,40.4,,,,,,,92.8,,,,
2516560887,501,12,2,52,17,c9swyor08g9pedxpe3n321svu,1,4.2,53.6,2023-03-06T18:42:23.570Z,2023-03-26T05:33:36Z,4078933059,212,23.0,4078933063,213,1.5,4078933055,140,5.6,4078933053,56,Back,4078933057,141,87.4,4124350783,178,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560893,408,61,2,52,25,aekjg4wbxaixtwu4aicmiju92,0,84.3,1.2,2023-03-06T18:42:30.958Z,2023-03-26T05:33:48Z,4078933069,56,Right,4124350893,178,,,,,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560895,409,5,2,52,25,aekjg4wbxaixtwu4aicmiju92,0,81,-2,2023-03-06T18:42:31.549Z,2023-03-26T05:33:51Z,4078933547,233,502,4078933085,347,,4078933083,56,Right,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560979,502,5,2,52,25,c9swyor08g9pedxpe3n321svu,1,19,102,2023-03-06T18:42:31.549Z,2023-03-26T05:33:51Z,4078933541,233,409,4078933523,347,,4078933521,56,Back,,,,,,,,,,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561021,504,1,2,52,36,c9swyor08g9pedxpe3n321svu,1,21.2,100,2023-03-06T18:42:41.849Z,2023-03-26T05:34:11Z,4078933799,141,89.9,4078933801,212,14.2,4078933795,56,Back,4078933793,107,,4078934525,189,,4078933803,213,3.8,4078933797,140,10.2,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516560981,503,43,2,52,43,c9swyor08g9pedxpe3n321svu,1,0,0,2023-03-06T18:42:49.785Z,2023-03-06T18:42:54Z,4078933661,144,74,4078933529,56,Back,4078933531,285,0,,,,,,,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561025,505,1,2,52,46,c9swyor08g9pedxpe3n321svu,1,1.6,87.6,2023-03-06T18:42:52.068Z,2023-03-26T05:34:20Z,4078933827,212,9.0,4124351243,178,,4078933823,140,9.8,4078933825,141,83.9,4078933821,56,Back,4078933829,213,6.0,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561205,510,1,2,52,49,c9swyor08g9pedxpe3n321svu,0,18.4,87,2023-03-06T18:42:54.856Z,2023-03-26T05:34:25Z,4078934955,140,49.0,4078934963,1,,4124351285,178,,4078934953,56,Back,4078934957,141,31.6,4078934959,212,49.5,4078934961,213,5.4,4078934951,155,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561037,410,61,2,52,50,aekjg4wbxaixtwu4aicmiju92,0,44.5,63.3,2023-03-06T18:42:56.799Z,2023-03-26T05:34:42Z,4124351551,178,,4078933887,56,Back,,,,,,,,,,,,,,,,,,,30dor76ut58qzf8ah4sgeqj1l,Mohammed Al Saeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561045,507,61,2,52,51,c9swyor08g9pedxpe3n321svu,0,53.5,51,2023-03-06T18:42:57.719Z,2023-03-26T05:34:48Z,4124351625,178,,4078933905,56,Center,,,,,,,,,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561049,411,49,2,52,53,aekjg4wbxaixtwu4aicmiju92,1,40.5,55.2,2023-03-06T18:42:59.600Z,2023-03-26T05:34:55Z,,,,,,,,,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561033,506,43,2,52,54,c9swyor08g9pedxpe3n321svu,1,0,0,2023-03-06T18:43:00.273Z,2023-03-06T18:43:05Z,4078933873,285,0,4078933871,56,Center,4078934033,144,45,,,,,,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561065,412,1,2,52,55,aekjg4wbxaixtwu4aicmiju92,1,43.9,49.8,2023-03-06T18:43:00.869Z,2023-03-26T05:35:02Z,4078934007,56,Center,4078934011,140,55.5,4124351847,178,,4078934017,212,12.2,4078934021,213,6.2,4078934015,141,48.1,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561071,413,1,2,52,56,aekjg4wbxaixtwu4aicmiju92,1,58.9,49,2023-03-06T18:43:02.605Z,2023-03-26T05:35:11Z,4078934049,213,5.8,4078934041,56,Center,4078934045,141,42.7,4078934043,140,66.7,4124351913,178,,4078934047,212,9.2,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561099,414,1,2,52,59,aekjg4wbxaixtwu4aicmiju92,1,67,39.1,2023-03-06T18:43:05.569Z,2023-03-26T05:35:15Z,4078934217,141,9.6,4078934221,213,5.2,4078934213,56,Right,4078934215,140,76.9,4124351955,178,,4078934219,212,22.6,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561103,415,50,2,53,5,aekjg4wbxaixtwu4aicmiju92,1,90.6,17.6,2023-03-06T18:43:11.679Z,2023-03-26T05:35:23Z,4078934239,286,,4078934401,233,508,4078934237,56,Right,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561131,508,7,2,53,6,c9swyor08g9pedxpe3n321svu,1,9.4,82.4,2023-03-06T18:43:12.151Z,2023-03-26T05:35:27Z,4124352041,178,,4078934381,233,415,4078934339,285,,4085629805,383,,4078934337,56,Back,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561137,509,4,2,53,9,c9swyor08g9pedxpe3n321svu,1,9.2,83,2023-03-06T18:43:14.820Z,2023-03-26T05:35:35Z,4078934477,233,416,4078934367,56,Back,4078934373,285,,4078934473,294,,4078934365,13,,4078934369,152,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561143,416,4,2,53,9,aekjg4wbxaixtwu4aicmiju92,0,90.8,17,2023-03-06T18:43:14.821Z,2023-03-26T05:35:35Z,4078934423,56,Right,4078934469,233,509,4078934419,13,,4078934425,152,,4078934427,286,,4078934421,294,,4124352093,178,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561301,511,1,2,53,55,c9swyor08g9pedxpe3n321svu,1,12,81.2,2023-03-06T18:44:01.367Z,2023-03-26T05:35:41Z,4078935399,141,90.9,4078935403,213,0.5,4078935387,5,,4078935391,56,Back,4078935395,140,23.5,4078935401,212,13.8,4078935389,152,,4124352151,178,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561327,512,1,2,53,58,c9swyor08g9pedxpe3n321svu,1,25.5,83.2,2023-03-06T18:44:04.550Z,2023-03-26T05:35:45Z,4078935549,1,,4078935539,56,Back,4078935541,140,19.6,4124352225,178,,4078935545,212,32.6,4078935543,141,36.1,4078935547,213,4.5,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561337,513,1,2,54,3,c9swyor08g9pedxpe3n321svu,1,27.5,27,2023-03-06T18:44:09.312Z,2023-03-26T05:35:49Z,4124352247,178,,4078935607,140,40.6,4078935605,56,Back,4078935609,141,5.6,4078935613,213,5.5,4078935611,212,20.0,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561357,514,1,2,54,7,c9swyor08g9pedxpe3n321svu,1,35.3,5,2023-03-06T18:44:13.372Z,2023-03-26T05:35:57Z,4078935755,1,,4078935749,141,41.5,4078935753,213,2.4,4078935745,56,Back,4078935751,212,37.4,4078935747,140,8.6,4124352297,178,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561363,515,1,2,54,12,c9swyor08g9pedxpe3n321svu,1,9.2,38.9,2023-03-06T18:44:18.086Z,2023-03-26T05:36:03Z,4078935785,140,20.7,4078935783,56,Back,4078935791,213,1.1,4078935787,141,70.3,4078935789,212,24.5,4124352341,178,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561375,516,1,2,54,14,c9swyor08g9pedxpe3n321svu,1,20.5,70,2023-03-06T18:44:20.808Z,2023-03-26T05:36:10Z,4078935871,141,54.9,4078935869,140,29.0,4078935867,56,Back,4078935873,212,13.6,4078935875,213,5.4,4124352383,178,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561401,517,1,2,54,17,c9swyor08g9pedxpe3n321svu,1,28.8,55.5,2023-03-06T18:44:23.369Z,2023-03-26T05:36:12Z,4124352411,178,,4078936019,212,22.3,4078936017,141,24.4,4078936013,56,Back,4078936021,213,5.0,4078936015,140,35.6,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561411,518,1,2,54,20,c9swyor08g9pedxpe3n321svu,1,38.5,24.3,2023-03-06T18:44:26.670Z,2023-03-26T05:36:17Z,4124352435,178,,4078936129,213,5.8,4078936121,56,Right,4078936127,212,28.5,4078936125,141,4.3,4078936123,140,62.4,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561439,519,1,2,54,25,c9swyor08g9pedxpe3n321svu,1,66.2,3.2,2023-03-06T18:44:30.988Z,2023-03-26T05:36:22Z,4078936337,140,58.2,4124352463,178,,4078936343,213,2.6,4078936335,56,Right,4078936341,212,10.1,4078936339,141,11.4,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561449,520,1,2,54,31,c9swyor08g9pedxpe3n321svu,1,61.8,13.8,2023-03-06T18:44:36.869Z,2023-03-26T05:36:26Z,4078936397,212,10.1,4124352509,178,,4078936395,141,19.8,4078936399,213,0.4,4078936391,56,Right,4078936393,140,70.6,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561457,521,1,2,54,33,c9swyor08g9pedxpe3n321svu,1,70.6,19.8,2023-03-06T18:44:38.893Z,2023-03-26T05:36:31Z,4078936439,213,3.9,4078936431,56,Right,4124352553,178,,4078936435,141,9.4,4078936433,140,63.2,4078936437,212,10.5,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561475,522,1,2,54,34,c9swyor08g9pedxpe3n321svu,1,63.2,9.4,2023-03-06T18:44:40.259Z,2023-03-26T05:36:35Z,4078936559,141,3.2,4078936561,212,10.6,4124352587,178,,4078936557,140,72.5,4078936555,56,Right,4078936563,213,5.9,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561483,523,1,2,54,38,c9swyor08g9pedxpe3n321svu,0,75.4,15.9,2023-03-06T18:44:44.459Z,2023-03-26T05:36:43Z,4078936591,140,84.0,4124352655,178,,4078936593,141,32.1,4078936595,212,14.2,4078936597,213,0.9,4078936589,56,Center,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561509,417,8,2,54,39,aekjg4wbxaixtwu4aicmiju92,1,14,74.9,2023-03-06T18:44:44.899Z,2023-03-26T05:36:50Z,4078936729,56,Back,4124352691,178,,4085631295,385,,4124352689,21,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561513,418,6,2,54,41,aekjg4wbxaixtwu4aicmiju92,0,7.6,76.9,2023-03-06T18:44:47.694Z,2023-03-26T05:36:56Z,4078936779,233,524,4078936757,73,,4078936755,56,Back,,,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561503,524,6,2,54,41,c9swyor08g9pedxpe3n321svu,1,92.4,23.1,2023-03-06T18:44:47.694Z,2023-03-26T05:36:56Z,4078936711,75,,4078936759,233,418,4078936709,56,Center,,,,,,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561561,525,1,2,54,54,c9swyor08g9pedxpe3n321svu,1,99.5,0.5,2023-03-06T18:45:00.529Z,2023-03-26T05:37:15Z,4078937077,6,,4078937081,140,78.3,4078937079,56,Right,4124352873,178,,4078937087,213,2.7,4078937085,212,24.8,4078937083,141,16.5,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561567,526,1,2,54,56,c9swyor08g9pedxpe3n321svu,0,78.4,15.5,2023-03-06T18:45:02.708Z,2023-03-26T05:37:19Z,4085631901,20,,4078937139,140,92.3,4078937141,141,51.3,4078937145,213,1.0,4078937135,155,,4085631899,224,,4078937143,212,28.4,4078937133,2,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,4124352899,178,,4078937137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561581,419,44,2,54,58,aekjg4wbxaixtwu4aicmiju92,1,4.6,50.3,2023-03-06T18:45:04.116Z,2023-03-26T12:31:49Z,4078937215,56,Back,4078937217,285,,4078937219,233,527,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561569,527,44,2,54,58,c9swyor08g9pedxpe3n321svu,0,95.4,49.7,2023-03-06T18:45:04.117Z,2023-03-26T05:37:44Z,4078937151,56,Center,4078937153,286,,4078937223,233,419,,,,,,,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561585,420,12,2,54,58,aekjg4wbxaixtwu4aicmiju92,1,6.2,51,2023-03-06T18:45:04.194Z,2023-03-26T12:31:49Z,4124353127,388,,4078937237,141,67.5,4078937235,140,24.9,4078937233,56,Back,4078937257,15,,4078937239,212,22.6,4078937241,213,0.5,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561591,528,1,2,55,1,c9swyor08g9pedxpe3n321svu,1,77.1,23.6,2023-03-06T18:45:07.110Z,2023-03-26T05:37:56Z,4078937307,213,2.1,4078937303,141,44.5,4078937305,212,16.8,4124353159,178,,4078937301,140,68.6,4078937299,56,Center,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561603,529,1,2,55,4,c9swyor08g9pedxpe3n321svu,0,68.3,49.6,2023-03-06T18:45:09.824Z,2023-03-26T05:38:04Z,4078937379,140,100.0,4078937387,1,,4124353233,178,,4078937385,213,0.7,4078937383,212,43.8,4078937377,56,Left,4078937381,141,89.0,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561613,421,5,2,55,6,aekjg4wbxaixtwu4aicmiju92,1,-1.1,12.4,2023-03-06T18:45:12.459Z,2023-03-26T05:38:10Z,4078937435,233,530,4078937433,346,,4078937431,56,Back,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561609,530,5,2,55,6,c9swyor08g9pedxpe3n321svu,0,101.1,87.6,2023-03-06T18:45:12.459Z,2023-03-26T05:38:10Z,4078937417,346,,4078937415,56,Left,4078937443,233,421,,,,,,,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561705,422,1,2,55,22,aekjg4wbxaixtwu4aicmiju92,1,4,46.4,2023-03-06T18:45:28.149Z,2023-03-26T05:38:27Z,4078938093,56,Back,4078938095,140,9.1,4078938105,212,18.7,4078938091,124,,4078938099,141,20.1,4078938117,237,,4078938109,213,5.0,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561733,423,1,2,55,29,aekjg4wbxaixtwu4aicmiju92,1,20.7,13,2023-03-06T18:45:35.679Z,2023-03-26T05:38:31Z,4078938277,141,4.4,4078938281,213,6.1,4078938273,56,Right,4124353527,178,,4078938275,140,52.8,4078938283,1,,4078938271,155,,4078938279,212,34.2,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561739,424,1,2,55,34,aekjg4wbxaixtwu4aicmiju92,1,45.3,3,2023-03-06T18:45:40.438Z,2023-03-26T05:38:43Z,4078938339,213,2.2,4078938331,56,Back,4078938337,212,11.4,4078938335,141,17.0,4078938333,140,39.3,4124353633,178,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561741,425,1,2,55,37,aekjg4wbxaixtwu4aicmiju92,0,52,19.1,2023-03-06T18:45:43.648Z,2023-03-26T05:38:57Z,4124353653,178,,4078938349,212,2.2,4078938351,213,6.3,4078938343,56,Right,4078938345,140,54.1,4078938347,141,19.0,,,,,,,2h2r99zztgquxzs5it347aitx,Ali Al Zubaidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516561751,531,61,2,55,37,c9swyor08g9pedxpe3n321svu,1,39.6,74.2,2023-03-06T18:45:43.789Z,2023-03-26T05:39:01Z,4078938377,56,Back,4124353735,178,,,,,,,,,,,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
