id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/15/value,assist
2529028435,105,4,1,11,35,dbhdov3cc47kcr1hjg5qr5qg7,1,25.6,49.4,2023-04-05T19:11:56.719Z,2023-04-05T19:12:11Z,4165791623,233,107,4165791619,265,,4165791613,13,,4165791615,56,Back,4165791617,152,,4165791621,285,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028383,107,4,1,11,35,2xl3g56k2mbuwdbre46s29vt4,0,74.4,50.6,2023-04-05T19:11:56.720Z,2023-04-05T19:12:02Z,4165791347,13,,4165791627,233,105,4165791353,265,,4165791355,286,,4165791351,152,,4165791349,56,Center,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028685,106,1,1,11,59,dbhdov3cc47kcr1hjg5qr5qg7,1,24.9,51.5,2023-04-05T19:12:20.597Z,2023-04-05T19:20:49Z,4165793031,213,0.4,4165793019,152,,4165793023,140,77.4,4165793021,56,Left,4165793033,1,,4165793017,155,,4165793025,141,81.4,4165793027,212,58.8,e3q9barjksj9yb3obsi90i9jp,M. Campaña,4165793015,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028689,107,50,1,12,8,dbhdov3cc47kcr1hjg5qr5qg7,1,92.8,65.6,2023-04-05T19:12:28.886Z,2023-04-07T18:05:23Z,4165793057,286,,4170367715,233,108,4165793055,56,Center,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028677,108,7,1,12,8,2xl3g56k2mbuwdbre46s29vt4,0,7.2,34.4,2023-04-05T19:12:28.887Z,2023-04-07T17:11:22Z,4165793089,233,107,4170248053,385,,4165792971,285,,4165792969,56,Back,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028693,108,61,1,12,8,dbhdov3cc47kcr1hjg5qr5qg7,1,95.7,63.7,2023-04-05T19:12:29.145Z,2023-04-07T17:10:50Z,4165793071,56,Center,,,,,,,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028697,109,49,1,12,9,2xl3g56k2mbuwdbre46s29vt4,1,2.3,33.1,2023-04-05T19:12:29.960Z,2023-04-05T19:12:30Z,,,,,,,,,,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028719,110,12,1,12,9,2xl3g56k2mbuwdbre46s29vt4,1,2.3,33.1,2023-04-05T19:12:30.201Z,2023-04-07T17:10:46Z,4165793209,56,Back,4165793223,212,26.5,4170246949,167,,4165793219,141,0.0,4165793227,213,5.2,4165793215,140,14.5,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028803,109,5,1,12,11,dbhdov3cc47kcr1hjg5qr5qg7,1,86.4,101,2023-04-05T19:12:32.351Z,2023-04-05T19:19:11Z,4165793795,233,111,4165793771,347,,4165793769,56,Left,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028729,111,5,1,12,11,2xl3g56k2mbuwdbre46s29vt4,0,13.6,-1,2023-04-05T19:12:32.351Z,2023-04-05T19:12:43Z,4165793263,347,,4165793261,56,Back,4165793815,233,109,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028839,110,1,1,12,21,dbhdov3cc47kcr1hjg5qr5qg7,1,86.1,100,2023-04-05T19:12:42.342Z,2023-04-05T19:12:46Z,4165794005,141,89.0,4165794001,56,Left,4165794007,212,11.6,4165793999,107,,4165794009,213,5.5,4165794003,140,93.8,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028861,111,1,1,12,25,dbhdov3cc47kcr1hjg5qr5qg7,1,94.5,93.9,2023-04-05T19:12:45.990Z,2023-04-05T19:12:48Z,4165794113,213,3.6,4165794109,141,80.3,4165794105,56,Left,4165794111,212,20.4,4165794107,140,77.2,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028869,112,1,1,12,27,dbhdov3cc47kcr1hjg5qr5qg7,0,75.1,81,2023-04-05T19:12:48.070Z,2023-04-07T17:11:58Z,4165794157,56,Center,4165794155,155,,4165794163,212,45.3,4165794165,213,5.3,4170249061,20,,4165794153,2,,4165794161,141,27.4,4165794167,1,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,4170249059,223,,4165794159,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028867,112,5,1,12,27,2xl3g56k2mbuwdbre46s29vt4,1,-0.7,69.9,2023-04-05T19:12:48.528Z,2023-04-05T19:12:49Z,4165794147,346,,4165794145,56,Back,4165794185,233,113,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529028871,113,5,1,12,27,dbhdov3cc47kcr1hjg5qr5qg7,0,100.7,30.1,2023-04-05T19:12:48.528Z,2023-04-05T19:19:11Z,4165794169,56,Center,4165794171,346,,4165794205,233,112,,,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029125,113,1,1,12,56,2xl3g56k2mbuwdbre46s29vt4,0,5.1,51.2,2023-04-05T19:13:17.082Z,2023-04-05T19:13:21Z,4165795577,155,,4165795585,141,70.0,4165795581,140,65.9,4165795575,124,,4165795599,1,,4165795589,212,65.1,4165795595,213,0.2,4165795603,74,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,4165795579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029187,115,1,1,13,0,dbhdov3cc47kcr1hjg5qr5qg7,0,35.8,30.3,2023-04-05T19:13:21.271Z,2023-04-07T17:12:21Z,4165795925,141,30.0,4165795917,56,Center,4165795921,140,51.4,4165795927,212,16.4,4165795913,3,,4165795929,213,6.3,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029167,114,43,1,13,2,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-04-05T19:13:23.400Z,2023-04-05T19:13:28Z,4165795847,56,Back,4165795957,144,44,4165795851,285,0,,,,,,,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029171,115,4,1,13,3,2xl3g56k2mbuwdbre46s29vt4,1,48,68.8,2023-04-05T19:13:24.467Z,2023-04-07T17:12:51Z,4165796013,233,116,4165795865,13,,4165795869,56,Back,4165795871,152,,4165795873,286,,4170250803,264,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029193,116,4,1,13,3,dbhdov3cc47kcr1hjg5qr5qg7,0,52,31.2,2023-04-05T19:13:24.468Z,2023-04-07T17:12:54Z,4165796019,233,115,4165795991,285,,4165795983,56,Center,4165795977,13,,4170250937,264,,4165795987,152,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029505,116,1,1,13,40,2xl3g56k2mbuwdbre46s29vt4,1,48.9,64,2023-04-05T19:14:00.835Z,2023-04-05T19:14:04Z,4165797829,212,35.7,4165797831,213,0.6,4165797819,155,,4165797823,56,Left,4165797821,152,,4165797817,5,,4165797833,1,,4165797825,140,76.2,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,4165797827,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029515,117,61,1,13,42,2xl3g56k2mbuwdbre46s29vt4,0,76.2,95.4,2023-04-05T19:14:03.795Z,2023-04-05T19:14:07Z,4165797867,56,Left,,,,,,,,,,,,,,,,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029531,117,1,1,13,43,dbhdov3cc47kcr1hjg5qr5qg7,1,17.2,8.1,2023-04-05T19:14:04.504Z,2023-04-05T19:14:06Z,4165797957,140,24.5,4165797961,212,7.7,4165797963,213,0,4165797955,56,Back,4165797959,141,8.1,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029535,118,49,1,13,45,dbhdov3cc47kcr1hjg5qr5qg7,1,24.4,7.9,2023-04-05T19:14:06.072Z,2023-04-05T19:14:06Z,,,,,,,,,,,,,,,,,,,,,,,,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029541,119,1,1,13,45,dbhdov3cc47kcr1hjg5qr5qg7,0,24.3,7.5,2023-04-05T19:14:06.440Z,2023-04-05T19:14:07Z,4165798001,140,19.6,4165797999,56,Back,4165798005,212,5.1,4165798003,141,9.2,4165798007,213,2.9,,,,,,,,,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029561,118,49,1,13,47,2xl3g56k2mbuwdbre46s29vt4,1,80.9,95.6,2023-04-05T19:14:08.283Z,2023-04-05T19:14:08Z,,,,,,,,,,,,,,,,,,,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529858731,798,45,1,13,48,dbhdov3cc47kcr1hjg5qr5qg7,0,10.6,3.2,2023-04-05T19:14:09.248Z,2023-04-07T18:05:22Z,4170252229,56,Back,4170367705,233,972,4170252231,285,,,,,,,,,,,,,,,,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529858727,972,3,1,13,48,2xl3g56k2mbuwdbre46s29vt4,1,89.4,96.8,2023-04-05T19:14:09.248Z,2023-04-07T18:05:22Z,4170252329,465,,4170252215,56,Left,4170367641,233,798,4170252217,286,,,,,,,,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029569,119,1,1,13,49,2xl3g56k2mbuwdbre46s29vt4,0,88.2,94.5,2023-04-05T19:14:10.779Z,2023-04-05T19:14:12Z,4165798185,212,1.5,4165798181,140,87.5,4165798183,141,92.6,4165798187,213,4.2,4165798179,56,Left,,,,,,,,,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029579,120,61,1,13,51,dbhdov3cc47kcr1hjg5qr5qg7,1,12.9,9.4,2023-04-05T19:14:12.073Z,2023-04-05T19:14:12Z,4165798265,56,Back,,,,,,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029587,121,1,1,13,53,dbhdov3cc47kcr1hjg5qr5qg7,1,25.1,7.9,2023-04-05T19:14:14.105Z,2023-04-05T19:31:48Z,4165862107,212,5.7,4165862101,3,,4165862105,141,8.9,4165862103,140,19.7,4165862109,213,3.0,4165798313,56,Back,,,,,,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029595,122,49,1,13,54,dbhdov3cc47kcr1hjg5qr5qg7,1,12.3,8.1,2023-04-05T19:14:15.610Z,2023-04-05T19:14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029627,123,1,1,13,54,dbhdov3cc47kcr1hjg5qr5qg7,1,12.3,8.1,2023-04-05T19:14:15.786Z,2023-04-05T19:50:47Z,4165798557,213,0.7,4165798555,212,21.5,4165798549,56,Back,4165798551,140,28.3,4165798547,157,,4165798553,141,27.8,4165798559,1,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029631,124,44,1,13,55,dbhdov3cc47kcr1hjg5qr5qg7,1,29,27.3,2023-04-05T19:14:16.193Z,2023-04-05T19:50:55Z,4165798575,56,Back,4165798577,285,,4165798589,233,120,,,,,,,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029599,120,44,1,13,55,2xl3g56k2mbuwdbre46s29vt4,0,71,72.7,2023-04-05T19:14:16.194Z,2023-04-05T19:14:21Z,4165798371,56,Center,4165798601,233,124,4165798373,286,,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029643,127,1,1,13,56,dbhdov3cc47kcr1hjg5qr5qg7,0,29.3,27.4,2023-04-05T19:14:17.057Z,2023-04-07T17:14:09Z,4170253029,141,27.7,4170253031,212,5.1,4165798645,56,Back,4170253025,3,,4170253033,213,3.1,4170253027,140,24.4,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029633,125,43,1,13,58,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-04-05T19:14:19.225Z,2023-04-05T19:14:34Z,4165799607,144,44,4165798603,56,Back,4165798605,285,0,,,,,,,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029649,121,1,1,13,58,2xl3g56k2mbuwdbre46s29vt4,1,72.7,72.7,2023-04-05T19:14:19.274Z,2023-04-05T19:54:28Z,4165798695,213,3.4,4165798679,140,60.9,4165798673,56,Center,4165798689,212,12.8,4165798669,3,,4165798685,141,68.1,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029639,126,43,1,13,59,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-04-05T19:14:19.865Z,2023-04-05T19:14:24Z,4165798959,144,61,4165798623,56,Back,,,,,,,,,,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029659,122,1,1,14,0,2xl3g56k2mbuwdbre46s29vt4,1,60.9,68.1,2023-04-05T19:14:20.952Z,2023-04-05T19:14:22Z,4165798757,212,12.7,4165798755,141,66.4,4165798751,56,Center,4165798749,3,,4165798753,140,72.9,4165798759,213,6.2,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029665,123,50,1,14,0,2xl3g56k2mbuwdbre46s29vt4,1,75.1,65.3,2023-04-05T19:14:21.807Z,2023-04-05T19:55:05Z,4165928031,286,,4165928641,233,392,4165798783,56,Center,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529053789,392,7,1,14,1,dbhdov3cc47kcr1hjg5qr5qg7,1,24.9,34.7,2023-04-05T19:14:21.808Z,2023-04-07T17:14:21Z,4165928615,285,,4165928613,56,Back,4170253409,384,,4165928633,233,123,,,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029671,128,1,1,14,2,dbhdov3cc47kcr1hjg5qr5qg7,0,23,31.9,2023-04-05T19:14:23.041Z,2023-04-05T19:55:08Z,4165798801,140,37.1,4165798799,56,Back,4165798805,212,16.5,4165798807,213,0.5,4165798809,1,,4165798803,141,42.7,4165798797,157,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029683,124,8,1,14,2,2xl3g56k2mbuwdbre46s29vt4,1,63.8,58.4,2023-04-05T19:14:23.555Z,2023-04-07T17:14:28Z,4165798869,56,Center,4170253629,384,,,,,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029731,129,1,1,14,5,dbhdov3cc47kcr1hjg5qr5qg7,0,36.4,45.1,2023-04-05T19:14:26.777Z,2023-04-07T17:14:32Z,4165799147,141,71.8,4165799139,3,,4165799145,140,44.3,4165799143,56,Back,4165799149,212,20.0,4165799151,213,1.1,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029749,125,49,1,14,8,2xl3g56k2mbuwdbre46s29vt4,1,55.2,30.6,2023-04-05T19:14:28.971Z,2023-04-05T19:14:29Z,,,,,,,,,,,,,,,,,,,,,,,,,8po9k5w3ds7hoai833haglrf8,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029753,126,1,1,14,8,2xl3g56k2mbuwdbre46s29vt4,1,55.2,30.6,2023-04-05T19:14:29.002Z,2023-04-05T19:51:43Z,4165799237,213,5.6,4165799233,141,17.6,4165799229,56,Right,4165799235,212,14.5,4165799231,140,66.1,,,,,,,,,,8po9k5w3ds7hoai833haglrf8,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529052539,462,61,1,14,9,2xl3g56k2mbuwdbre46s29vt4,0,63.6,15.3,2023-04-05T19:14:29.808Z,2023-04-05T19:51:53Z,4165922259,56,Right,,,,,,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029771,130,43,1,14,9,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-04-05T19:14:30.778Z,2023-04-05T19:52:14Z,4165922581,140,24.4,4165922585,212,15.3,4165922703,15,0,4165922587,213,0.8,4165922579,56,Back,4165923055,144,12,4165922583,141,57.5,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029843,127,1,1,14,11,2xl3g56k2mbuwdbre46s29vt4,1,58,26.1,2023-04-05T19:14:32.378Z,2023-04-05T19:14:36Z,4165799725,212,14.3,4165799721,140,70.0,4165799727,213,5.8,4165799723,141,16.2,4165799719,56,Right,,,,,,,,,,8po9k5w3ds7hoai833haglrf8,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029893,128,1,1,14,15,2xl3g56k2mbuwdbre46s29vt4,1,74.8,17.3,2023-04-05T19:14:36.027Z,2023-04-05T19:14:41Z,4165800027,212,39.1,4165800021,56,Center,4165800025,141,74.8,4165800031,1,,4165800019,155,,4165800023,140,75.9,4165800029,213,1.5,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029911,129,1,1,14,20,2xl3g56k2mbuwdbre46s29vt4,0,69,73.6,2023-04-05T19:14:41.372Z,2023-04-05T19:14:44Z,4165800113,155,,4165800117,140,84.7,4165800121,212,22.0,4165800123,213,5.6,4165800115,56,Center,4165800119,141,52.1,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029915,133,12,1,14,21,dbhdov3cc47kcr1hjg5qr5qg7,1,14.4,42.5,2023-04-05T19:14:42.586Z,2023-04-07T17:15:36Z,4170255691,212,20.3,4170255687,140,30.8,4170255689,141,58.3,4165800141,56,Back,4170255745,15,,4170255693,213,0.6,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029941,130,45,1,14,24,2xl3g56k2mbuwdbre46s29vt4,0,73,45,2023-04-05T19:14:45.299Z,2023-04-05T19:14:47Z,4165800275,56,Center,4165800441,233,134,4165800279,286,,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029955,134,3,1,14,24,dbhdov3cc47kcr1hjg5qr5qg7,1,27,55,2023-04-05T19:14:45.299Z,2023-04-07T17:15:39Z,4165800423,233,130,4165800395,285,,4165800393,56,Back,4170255787,465,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029959,135,49,1,14,25,dbhdov3cc47kcr1hjg5qr5qg7,1,27.1,54.2,2023-04-05T19:14:46.506Z,2023-04-05T19:14:46Z,,,,,,,,,,,,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029967,136,3,1,14,26,dbhdov3cc47kcr1hjg5qr5qg7,0,28.3,57.1,2023-04-05T19:14:46.834Z,2023-04-07T17:15:46Z,4165800445,56,Back,4170256043,464,,4165800447,285,,4165800479,233,131,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029971,131,7,1,14,26,2xl3g56k2mbuwdbre46s29vt4,1,71.7,42.9,2023-04-05T19:14:46.835Z,2023-04-07T17:15:49Z,4170256161,383,,4165800453,56,Center,4165800455,286,,4165800473,233,136,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529029975,132,49,1,14,26,2xl3g56k2mbuwdbre46s29vt4,1,71.4,29.7,2023-04-05T19:14:47.580Z,2023-04-05T19:14:48Z,,,,,,,,,,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030005,133,1,1,14,28,2xl3g56k2mbuwdbre46s29vt4,0,71,30.9,2023-04-05T19:14:49.531Z,2023-04-05T19:14:52Z,4165800653,213,0.9,4165800647,140,85.0,4165800645,56,Center,4165800643,155,,4165800649,141,59.4,4165800651,212,24.3,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030017,137,1,1,14,31,dbhdov3cc47kcr1hjg5qr5qg7,0,18.9,44.5,2023-04-05T19:14:51.850Z,2023-04-05T19:14:52Z,4165800715,3,,4165800717,56,Back,4165800725,213,5.4,4165800721,141,32.5,4165800723,212,10.4,4165800719,140,25.1,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030071,134,1,1,14,33,2xl3g56k2mbuwdbre46s29vt4,1,78,63.9,2023-04-05T19:14:54.548Z,2023-04-05T19:14:57Z,4165801003,141,84.1,4165800999,56,Left,4165801001,140,89.2,4165801005,212,18.1,4165801007,213,0.9,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030081,135,1,1,14,36,2xl3g56k2mbuwdbre46s29vt4,0,88.3,83.9,2023-04-05T19:14:57.149Z,2023-04-07T17:16:03Z,4165801073,56,Center,4170256553,223,,4165801079,212,23.9,4165801077,141,48.8,4165801081,213,4.7,4165801075,140,87.9,4165801069,2,,4170256555,20,,c79pr94ulryjygvurdgku45w5,Sultan Al Sawadi,4165801071,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030087,138,44,1,14,38,dbhdov3cc47kcr1hjg5qr5qg7,1,12.2,50.8,2023-04-05T19:14:59.081Z,2023-04-05T19:15:01Z,4165801229,233,136,4165801113,56,Back,4165801115,285,,,,,,,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030095,136,44,1,14,38,2xl3g56k2mbuwdbre46s29vt4,0,87.8,49.2,2023-04-05T19:14:59.082Z,2023-04-05T19:15:01Z,4165801159,286,,4165801157,56,Center,4165801239,233,138,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529030089,139,12,1,14,38,dbhdov3cc47kcr1hjg5qr5qg7,1,12.4,50.3,2023-04-05T19:14:59.433Z,2023-04-05T19:15:00Z,4165801151,15,,4165801119,56,Back,4165801123,141,58.6,4165801121,140,24.5,4165801125,212,13.9,4165801127,213,0.4,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
