id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,keyPass,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2511895563,242,44,1,30,14,dbhdov3cc47kcr1hjg5qr5qg7,1,27.4,84.6,2023-02-25T13:30:30.047Z,2023-03-18T10:31:52Z,4054263797,233,210,4054263635,56,Back,4054263637,285,,,,,,,,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895585,210,44,1,30,14,7dkxxicrwn77jpdfkwpnlnnyn,0,72.6,15.4,2023-02-25T13:30:30.048Z,2023-03-18T10:24:07Z,4054263737,56,Right,4054263809,233,242,4054263739,286,,,,,,,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895573,243,1,1,30,14,dbhdov3cc47kcr1hjg5qr5qg7,1,23,83.5,2023-02-25T13:30:30.162Z,2023-03-18T10:31:52Z,4054263687,140,27.4,4054263691,212,8.2,4104272031,388,,4054263685,56,Back,4054263689,141,73.5,4054263683,3,,4054263693,213,5.3,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895581,244,49,1,30,15,dbhdov3cc47kcr1hjg5qr5qg7,1,28.3,70.9,2023-02-25T13:30:31.127Z,2023-03-18T10:49:53Z,,,,,,,,,,,,,,,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895625,245,1,1,30,16,dbhdov3cc47kcr1hjg5qr5qg7,1,28.3,70.6,2023-02-25T13:30:32.338Z,2023-03-18T10:24:15Z,4054263909,213,4.0,4054263903,140,21.6,4054263905,141,59.7,4104272143,178,,4054263901,56,Back,4054263907,212,10.2,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895655,246,1,1,30,19,dbhdov3cc47kcr1hjg5qr5qg7,0,22.1,59.2,2023-02-25T13:30:34.938Z,2023-03-18T10:24:18Z,4104272187,178,,4054264055,213,5.7,4054264053,212,64.2,4054264047,56,Right,4054264057,1,,4054264051,141,7.9,4054264049,140,73.4,4054264045,155,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895733,211,49,1,30,22,7dkxxicrwn77jpdfkwpnlnnyn,1,16.7,96.5,2023-02-25T13:30:37.547Z,2023-03-18T10:24:26Z,,,,,,,,,,,,,,,,,,,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895823,212,1,1,30,27,7dkxxicrwn77jpdfkwpnlnnyn,1,16.7,96.5,2023-02-25T13:30:42.594Z,2023-03-18T10:24:35Z,4054264891,212,15.3,4054264887,140,31.3,4104272565,178,,4054264885,56,Back,4054264889,141,96.0,4054264893,213,6.3,4054264883,155,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895835,213,1,1,30,31,7dkxxicrwn77jpdfkwpnlnnyn,1,30.1,95.9,2023-02-25T13:30:46.753Z,2023-03-18T10:24:39Z,4054264961,141,78.1,4054264957,56,Back,4054264965,213,4.2,4054264959,140,23.9,4054264963,212,13.7,4104272683,178,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895859,214,1,1,30,32,7dkxxicrwn77jpdfkwpnlnnyn,1,23.8,78.1,2023-02-25T13:30:47.890Z,2023-03-18T10:24:43Z,4104272757,178,,4054265071,140,19.5,4054265077,213,2.0,4054265069,56,Back,4054265075,212,10.9,4054265073,141,92.7,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895881,215,1,1,30,33,7dkxxicrwn77jpdfkwpnlnnyn,1,19.5,92.7,2023-02-25T13:30:48.783Z,2023-03-18T10:24:47Z,4054265169,56,Back,4054265181,212,18.4,4054265177,141,94.7,4104272861,178,,4054265185,213,0.1,4054265173,140,37.0,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895915,216,1,1,30,35,7dkxxicrwn77jpdfkwpnlnnyn,1,37.5,93.3,2023-02-25T13:30:51.170Z,2023-03-18T10:24:53Z,4104273021,178,,4054265331,213,4.6,4054265327,141,83.6,4054265329,212,6.6,4054265323,56,Back,4054265325,140,36.9,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511895989,217,1,1,30,37,7dkxxicrwn77jpdfkwpnlnnyn,1,41.9,86,2023-02-25T13:30:53.022Z,2023-03-18T10:25:01Z,4054265613,212,16.3,4054265607,56,Left,4054265615,213,0.5,4054265611,141,98.3,4054265609,140,55.2,4104273159,178,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896041,218,1,1,30,41,7dkxxicrwn77jpdfkwpnlnnyn,1,55.6,97.4,2023-02-25T13:30:56.511Z,2023-03-18T10:25:08Z,4054265869,56,Left,4054265877,213,4.3,4054265871,140,53.6,4104273313,178,,4054265873,141,90.3,4054265875,212,5.3,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896079,219,1,1,30,44,7dkxxicrwn77jpdfkwpnlnnyn,1,46.5,88.7,2023-02-25T13:31:00.054Z,2023-03-18T10:25:11Z,4104273413,178,,4054265991,213,4.7,4054265987,141,58.2,4054265985,140,45.3,4054265989,212,20.8,4054265983,56,Back,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896121,220,1,1,30,45,7dkxxicrwn77jpdfkwpnlnnyn,1,45.3,58.1,2023-02-25T13:31:00.813Z,2023-03-18T10:25:14Z,4054266193,212,10.2,4054266189,140,52.3,4054266195,213,0.8,4104273561,178,,4054266187,56,Center,4054266191,141,68.4,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896189,221,1,1,30,48,7dkxxicrwn77jpdfkwpnlnnyn,1,47.7,58.8,2023-02-25T13:31:03.733Z,2023-03-18T10:25:17Z,4054266543,212,19.3,4054266539,140,42.1,4054266545,213,4.4,4104273663,178,,4054266537,56,Back,4054266541,141,31.8,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896267,222,1,1,30,53,7dkxxicrwn77jpdfkwpnlnnyn,1,60.4,27.4,2023-02-25T13:31:08.617Z,2023-03-18T10:25:30Z,4054266953,141,38.3,4054266961,213,0.7,4104273885,178,,4054266951,140,69.1,4054266949,56,Center,4054266957,212,11.8,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896275,223,1,1,30,54,7dkxxicrwn77jpdfkwpnlnnyn,0,68.2,37.9,2023-02-25T13:31:10.055Z,2023-03-18T10:25:35Z,4054267001,56,Center,4054267007,212,10.2,4054267005,141,24.1,4054267009,213,5.1,4104273981,178,,4054267003,140,72.0,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896229,247,8,1,30,55,dbhdov3cc47kcr1hjg5qr5qg7,1,26.1,82.4,2023-02-25T13:31:10.849Z,2023-03-18T10:25:39Z,4065345731,384,,4054266767,56,Back,4104274139,178,,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896287,248,49,1,30,57,dbhdov3cc47kcr1hjg5qr5qg7,1,28.8,75.4,2023-02-25T13:31:12.706Z,2023-03-18T10:25:44Z,,,,,,,,,,,,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896341,249,1,1,30,57,dbhdov3cc47kcr1hjg5qr5qg7,1,29.1,75.9,2023-02-25T13:31:12.795Z,2023-03-18T10:25:48Z,4104274377,178,,4054267299,56,Back,4054267313,213,3.3,4054267309,212,7.1,4054267303,140,22.5,4054267305,141,73.8,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896345,250,1,1,30,59,dbhdov3cc47kcr1hjg5qr5qg7,0,22.2,72.9,2023-02-25T13:31:14.963Z,2023-03-18T10:25:52Z,4054267359,213,5.9,4054267353,141,63.4,4054267347,56,Back,4104274483,178,,4054267345,155,,4054267349,140,37.0,4054267357,212,16.8,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896365,224,49,1,31,1,7dkxxicrwn77jpdfkwpnlnnyn,1,61.5,37.3,2023-02-25T13:31:16.361Z,2023-03-18T10:52:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896385,225,1,1,31,2,7dkxxicrwn77jpdfkwpnlnnyn,1,61.5,37.3,2023-02-25T13:31:17.800Z,2023-03-18T10:25:59Z,4054267579,212,14.0,4104274645,178,,4054267573,56,Center,4054267575,140,64.7,4054267581,213,1.3,4054267577,141,57.3,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896395,226,1,1,31,3,7dkxxicrwn77jpdfkwpnlnnyn,1,64.7,57.3,2023-02-25T13:31:18.849Z,2023-03-18T10:26:01Z,4104274667,178,,4054267645,141,41.5,4054267649,213,4.8,4054267643,140,65.8,4054267641,56,Center,4054267647,212,10.8,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896485,227,1,1,31,5,7dkxxicrwn77jpdfkwpnlnnyn,1,65.7,41.5,2023-02-25T13:31:21.077Z,2023-03-18T10:26:07Z,4054268075,140,70.6,4104274731,178,,4054268073,56,Center,4054268079,212,5.4,4054268077,141,44.0,4054268081,213,0.3,4054268973,210,13,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2511896489,228,13,1,31,7,7dkxxicrwn77jpdfkwpnlnnyn,1,75.2,36,2023-02-25T13:31:23.214Z,2023-03-18T10:26:07Z,4054269005,29,,4054269009,55,227,4054268101,18,,4054268231,20,,4054269013,102,44.4,4054268099,22,,4104274819,178,,4054269017,215,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,4054268103,56,Center,4054269019,230,99.3,4054269021,231,4054269015,103,4065347283,74,,,,,,,49.6,65.3,,,,,,,,,,,,,,,,,,
2511896497,229,5,1,31,9,7dkxxicrwn77jpdfkwpnlnnyn,0,101.3,47.3,2023-02-25T13:31:24.560Z,2023-03-18T10:26:10Z,4054268163,233,251,4054268133,56,Center,4054268135,346,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896447,251,5,1,31,9,dbhdov3cc47kcr1hjg5qr5qg7,1,-1.3,52.7,2023-02-25T13:31:24.560Z,2023-03-18T10:26:10Z,4054267883,346,,4054268149,233,229,4054267881,56,Back,,,,,,,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896873,252,1,1,31,32,dbhdov3cc47kcr1hjg5qr5qg7,1,3.7,46.6,2023-02-25T13:31:47.821Z,2023-03-18T10:26:14Z,4065348111,1,,4054269855,124,,4054269869,212,36.4,4054269871,213,6.0,4054269857,56,Back,4065347571,189,,4054269867,141,29.1,4054269861,140,36.5,e3q9barjksj9yb3obsi90i9jp,M. Campaña,4054269875,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896995,254,1,1,31,36,dbhdov3cc47kcr1hjg5qr5qg7,0,42.4,18.8,2023-02-25T13:31:51.868Z,2023-03-18T10:26:23Z,4054270397,56,Back,4054270403,212,3.2,4104275071,178,,4054270405,213,6.0,4054270401,141,17.6,4054270399,140,45.3,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513996499,780,61,1,31,36,7dkxxicrwn77jpdfkwpnlnnyn,1,54,84.7,2023-02-25T13:31:51.950Z,2023-03-18T10:26:27Z,4104275193,178,,4065349063,56,Left,,,,,,,,,,,,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896897,253,43,1,31,36,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-02-25T13:31:52.162Z,2023-03-01T15:31:05Z,4065348131,144,1,4054269955,212,36.8,4054269953,141,24.6,4054269959,1,0,4054269957,213,6.1,4054269949,56,Back,4054269951,140,43.4,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511896999,255,4,1,31,41,dbhdov3cc47kcr1hjg5qr5qg7,1,52,7.2,2023-02-25T13:31:57.309Z,2023-03-18T10:26:32Z,4054270651,233,230,4054270425,56,Right,4054270429,265,,4054270423,13,,4054270431,286,,4054270427,152,,,,,,,,8btwu0jixlrcl9gj51uepz21g,Yousef Fawaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897039,230,4,1,31,41,7dkxxicrwn77jpdfkwpnlnnyn,0,48,92.8,2023-02-25T13:31:57.310Z,2023-03-18T10:26:31Z,4054270617,285,,4054270609,152,,4054270605,56,Back,4104275253,178,,4054270657,233,255,4054270613,265,,4054270601,13,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897119,256,1,1,31,52,dbhdov3cc47kcr1hjg5qr5qg7,1,48.1,9.1,2023-02-25T13:32:08.069Z,2023-03-18T10:26:37Z,4054270997,5,,4054271001,152,,4054271007,141,25.3,4104275361,178,,4054271009,212,12.5,4054271011,213,2.1,4054271003,56,Back,4054271005,140,42.5,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897161,257,1,1,31,55,dbhdov3cc47kcr1hjg5qr5qg7,1,42.2,30.6,2023-02-25T13:32:10.358Z,2023-03-18T10:26:41Z,4104275463,178,,4054271247,213,1.9,4054271241,140,36.9,4054271243,141,57.6,4054271239,56,Back,4054271245,212,19.2,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897181,258,1,1,31,58,dbhdov3cc47kcr1hjg5qr5qg7,1,35.1,59.4,2023-02-25T13:32:13.730Z,2023-03-18T10:26:44Z,4054271357,140,44.9,4054271361,212,10.6,4104275553,178,,4054271355,56,Back,4054271363,213,6.0,4054271359,141,55.4,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897215,259,1,1,32,0,dbhdov3cc47kcr1hjg5qr5qg7,1,45.4,55.7,2023-02-25T13:32:15.769Z,2023-03-18T10:26:48Z,4054271521,56,Center,4104275621,178,,4054271527,212,15.0,4054271525,141,65.1,4054271529,213,0.4,4054271523,140,58.3,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897225,260,61,1,32,1,dbhdov3cc47kcr1hjg5qr5qg7,0,57.8,64.3,2023-02-25T13:32:17.156Z,2023-03-18T10:26:54Z,4104275767,178,,4054271557,56,Center,,,,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897251,231,49,1,32,3,7dkxxicrwn77jpdfkwpnlnnyn,1,22.5,36.4,2023-02-25T13:32:19.040Z,2023-03-18T10:26:58Z,,,,,,,,,,,,,,,,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897297,232,1,1,32,3,7dkxxicrwn77jpdfkwpnlnnyn,1,22.5,36.4,2023-02-25T13:32:19.184Z,2023-03-18T10:27:01Z,4054271907,212,9.4,4104275915,178,,4054271901,56,Back,4054271905,141,33.0,4054271903,140,31.2,4054271909,213,6.0,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897339,233,1,1,32,7,7dkxxicrwn77jpdfkwpnlnnyn,0,43,28,2023-02-25T13:32:22.933Z,2023-03-18T10:27:05Z,4054272141,140,54.4,4054272147,213,5.3,4104275965,178,,4054272139,56,Right,4054272143,141,0.0,4054272145,212,23.0,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897343,234,5,1,32,9,7dkxxicrwn77jpdfkwpnlnnyn,0,56.6,-1.4,2023-02-25T13:32:24.973Z,2023-03-18T10:27:07Z,4054272157,56,Right,4054272429,233,261,4054272159,347,,,,,,,,,,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897391,261,5,1,32,9,dbhdov3cc47kcr1hjg5qr5qg7,1,43.4,101.4,2023-02-25T13:32:24.973Z,2023-03-18T10:27:07Z,4054272415,233,234,4054272397,347,,4054272395,56,Back,,,,,,,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897841,262,1,1,32,38,dbhdov3cc47kcr1hjg5qr5qg7,1,49.7,100,2023-02-25T13:32:53.709Z,2023-03-18T10:27:09Z,4054274629,56,Left,4054274633,140,65.1,4054274643,213,5.8,4054274641,212,18.3,4054274627,107,,4054274637,141,88.0,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897855,263,61,1,32,39,dbhdov3cc47kcr1hjg5qr5qg7,0,65.1,84.7,2023-02-25T13:32:55.147Z,2023-03-18T10:27:13Z,4104276147,178,,4054274713,56,Left,,,,,,,,,,,,,,,,,,,b07spq4zt9abj441qcwfts5p1,A. Roa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897871,235,61,1,32,41,7dkxxicrwn77jpdfkwpnlnnyn,1,31.4,21.8,2023-02-25T13:32:56.375Z,2023-03-18T10:27:18Z,4104276231,178,,4054274821,56,Back,,,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513997195,781,3,1,32,41,7dkxxicrwn77jpdfkwpnlnnyn,0,35.7,17.9,2023-02-25T13:32:57.179Z,2023-03-18T10:27:23Z,4104276345,178,,4065352909,56,Back,4065352911,286,,4065352915,467,8zbaicqws2ux52rgiy95xetm2,4065352913,465,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897951,236,4,1,32,43,7dkxxicrwn77jpdfkwpnlnnyn,1,38.7,20.4,2023-02-25T13:32:58.582Z,2023-03-18T10:27:31Z,4054275197,56,Back,4054275207,286,,4054275201,152,,4054275193,13,,4054275205,265,,4054275229,233,264,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897879,264,4,1,32,43,dbhdov3cc47kcr1hjg5qr5qg7,0,61.3,79.6,2023-02-25T13:32:58.583Z,2023-03-18T10:27:31Z,4054274853,152,,4054274855,265,,4104276447,178,,4054275273,233,236,4054274851,56,Left,4054274849,13,,4054274857,285,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511897915,265,17,1,32,46,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-02-25T13:33:01.785Z,2023-03-18T10:27:34Z,4054275011,31,,4054275015,13,243,4054275013,392,,,,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511898411,237,1,1,33,16,7dkxxicrwn77jpdfkwpnlnnyn,1,41,22.9,2023-02-25T13:33:31.582Z,2023-03-18T10:27:38Z,4104276525,178,,4054277703,213,1.1,4054277679,5,,4054277705,1,,4054277687,152,,4054277697,141,83.5,4054277681,155,,4054277691,56,Left,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,4054277701,212,46.0,4054280003,189,,4054277685,196,4054277695,140,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,,
2511919273,347,1,1,33,18,7dkxxicrwn77jpdfkwpnlnnyn,1,56.8,88.3,2023-02-25T13:33:34.208Z,2023-03-18T10:27:44Z,4054383045,141,94.5,4054383047,212,4.4,4104276645,178,,4054383041,56,Left,4054383043,140,57.9,4054383049,213,1.3,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511898437,239,3,1,33,21,7dkxxicrwn77jpdfkwpnlnnyn,0,71,96,2023-02-25T13:33:36.510Z,2023-03-18T10:27:53Z,4104276891,178,,4054277805,56,Left,4065356683,465,,4054277905,233,266,4054277807,286,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511898441,266,7,1,33,21,dbhdov3cc47kcr1hjg5qr5qg7,1,29,4,2023-02-25T13:33:36.702Z,2023-03-18T10:27:59Z,4054277869,233,239,4065356735,383,,4054277823,56,Back,4054277825,285,,4104277075,178,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511898447,267,49,1,33,22,dbhdov3cc47kcr1hjg5qr5qg7,1,27.8,5.3,2023-02-25T13:33:37.590Z,2023-03-18T10:28:06Z,,,,,,,,,,,,,,,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511898415,238,43,1,33,22,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-02-25T13:33:37.844Z,2023-02-25T13:33:43Z,4054277717,347,0,4054277715,56,Left,4054278223,144,5,,,,,,,,,,,,,,,,9j37dmdxamf5ykbw9l24wlt6,Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511898541,268,1,1,33,26,dbhdov3cc47kcr1hjg5qr5qg7,1,29.8,8.9,2023-02-25T13:33:42.046Z,2023-03-18T10:28:11Z,4054278291,213,2.0,4054278287,141,23.3,4104277343,178,,4054278285,140,25.7,4054278289,212,10.7,4054278283,56,Back,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511898633,269,1,1,33,29,dbhdov3cc47kcr1hjg5qr5qg7,1,32.6,23.3,2023-02-25T13:33:45.009Z,2023-03-18T10:28:16Z,4054278779,56,Left,4054278783,141,95.7,4054278775,155,,4054278777,196,,4054278785,212,69.9,4054278789,1,,4054278787,213,0.8,4104277449,178,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,4054278781,140,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511898661,270,1,1,33,34,dbhdov3cc47kcr1hjg5qr5qg7,0,77,96.8,2023-02-25T13:33:50.037Z,2023-03-18T10:29:04Z,4054278961,213,5.7,4054278959,212,16.4,4054278953,56,Left,4054278957,141,83.8,4054278955,140,90.1,4104278379,178,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511898701,240,49,1,33,37,7dkxxicrwn77jpdfkwpnlnnyn,1,7.4,16.8,2023-02-25T13:33:53.139Z,2023-03-18T10:29:04Z,,,,,,,,,,,,,,,,,,,,,,,,,c12jn6s39vsx86muur0cv16hg,A. Oumar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
