id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass
2494379135,108,1,1,10,24,57jcqe38hakh2hfit2zsogsb,1,54.1,59.1,2022-12-31T17:40:38.408Z,2023-01-06T04:26:35Z,3962152753,213,2.5,3962152751,212,12.2,3966721881,178,,3962152749,141,69.9,3962152745,56,Back,3962152747,140,44.8,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379137,109,1,1,10,27,57jcqe38hakh2hfit2zsogsb,1,43.9,64.5,2022-12-31T17:40:41.541Z,2023-01-06T04:26:39Z,3962152759,140,46.1,3962152765,213,4.9,3966721915,178,,3962152757,56,Back,3962152761,141,40.6,3962152763,212,16.4,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379145,110,1,1,10,29,57jcqe38hakh2hfit2zsogsb,1,46.1,40.6,2022-12-31T17:40:43.467Z,2023-01-06T04:26:46Z,3962152795,56,Right,3962152799,141,17.3,3962152797,140,55.3,3962152803,213,5.3,3962152801,212,18.6,3966721973,178,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379153,111,1,1,10,33,57jcqe38hakh2hfit2zsogsb,1,54.6,21.6,2022-12-31T17:40:47.542Z,2023-01-06T04:26:54Z,3962152837,140,47.5,3962152843,213,1.9,3966722025,178,,3962152841,212,22.9,3962152835,56,Back,3962152839,141,53.4,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379157,112,1,1,10,36,57jcqe38hakh2hfit2zsogsb,1,52.6,55.1,2022-12-31T17:40:50.495Z,2023-01-06T04:27:00Z,3962152865,212,17.8,3962152867,213,1.5,3962152859,56,Left,3966722069,178,,3962152863,141,81.2,3962152861,140,54.4,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379159,113,1,1,10,39,57jcqe38hakh2hfit2zsogsb,1,54.4,81.2,2022-12-31T17:40:52.862Z,2023-01-06T04:27:07Z,3962152873,140,57.7,3966722117,178,,3962152871,56,Left,3962152875,141,94.4,3962152879,213,1.2,3962152877,212,9.6,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379169,114,1,1,10,40,57jcqe38hakh2hfit2zsogsb,1,57.7,94.4,2022-12-31T17:40:53.935Z,2023-01-06T04:27:15Z,3966722161,178,,3962152933,56,Center,3962152937,141,73.0,3962152939,212,15.2,3962152935,140,53.5,3962152941,213,4.4,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379175,115,1,1,10,44,57jcqe38hakh2hfit2zsogsb,0,53.4,68.4,2022-12-31T17:40:57.902Z,2023-01-06T04:27:20Z,3962152981,213,6.0,3962152973,56,Center,3962152983,1,,3962152971,155,,3962152979,212,41.2,3962152975,140,91.3,3966722191,178,,3962152977,141,52.8,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379181,60,52,1,10,47,7w4300dn2tnd0eqmbtk531tkx,1,5.8,45.4,2022-12-31T17:41:00.899Z,2023-01-06T04:27:31Z,3966281381,377,,3966722261,388,,,,,,,,,,,,,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379191,61,1,1,10,55,7w4300dn2tnd0eqmbtk531tkx,1,6.8,39.8,2022-12-31T17:41:08.894Z,2023-01-06T04:27:49Z,3962153059,141,25.2,3962153055,56,Back,3962153057,140,10.2,3966722387,178,,3962153061,212,10.6,3962153053,123,,3962153063,213,5.1,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379195,62,1,1,10,58,7w4300dn2tnd0eqmbtk531tkx,1,14.2,18.3,2022-12-31T17:41:12.342Z,2023-01-06T04:28:01Z,3962153081,140,29.8,3962153083,141,31.2,3966722441,178,,3962153079,56,Back,3962153087,213,0.5,3962153085,212,18.6,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379199,63,1,1,10,59,7w4300dn2tnd0eqmbtk531tkx,1,29.5,31.2,2022-12-31T17:41:13.730Z,2023-01-06T04:28:09Z,3962153107,141,40.4,3962153109,212,23.3,3962153105,140,8.1,3962153111,213,2.9,3966722491,178,,3962153103,56,Back,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379201,64,1,1,11,8,7w4300dn2tnd0eqmbtk531tkx,0,19.7,49.7,2022-12-31T17:41:22.530Z,2023-01-06T04:28:28Z,3962153133,212,50.2,3962153127,56,Right,3962153125,155,,3962153131,141,13.5,3966722601,178,,3962153129,140,61.4,3962153135,213,5.8,3962153137,1,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379205,116,1,1,11,11,57jcqe38hakh2hfit2zsogsb,1,42,88,2022-12-31T17:41:25.351Z,2023-01-06T04:28:42Z,3962153157,141,74.2,3962153155,140,42.2,3962153159,212,9.4,3962153151,3,,3962153161,213,4.7,3966722675,178,,3962153153,56,Back,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379209,117,49,1,11,12,57jcqe38hakh2hfit2zsogsb,1,42.5,72,2022-12-31T17:41:25.994Z,2023-01-06T04:28:50Z,,,,,,,,,,,,,,,,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379211,118,1,1,11,14,57jcqe38hakh2hfit2zsogsb,1,42.5,72,2022-12-31T17:41:28.067Z,2023-01-06T04:28:57Z,3962153181,56,Center,3962153183,140,55.7,3966722777,178,,3962153187,212,31.3,3962153185,141,30.7,3962153189,213,5.2,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379213,119,1,1,11,15,57jcqe38hakh2hfit2zsogsb,1,55.7,30.7,2022-12-31T17:41:29.804Z,2023-01-06T04:29:05Z,3966722831,178,,3962153193,56,Back,3962153197,141,43.6,3962153201,213,2.4,3962153199,212,13.6,3962153195,140,45.8,,,,,,,ddb6de7pli57w8z163ztwczx1,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379217,120,1,1,11,17,57jcqe38hakh2hfit2zsogsb,1,45.8,43.6,2022-12-31T17:41:31.013Z,2023-01-06T04:29:12Z,3966722873,178,,3962153221,140,44.6,3962153223,141,26.8,3962153227,213,4.6,3962153219,56,Back,3962153225,212,11.5,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379221,121,1,1,11,19,57jcqe38hakh2hfit2zsogsb,1,44.5,26.4,2022-12-31T17:41:33.590Z,2023-01-06T04:29:19Z,3962153247,140,41.9,3962153245,56,Back,3966722927,178,,3962153249,141,34.6,3962153251,212,6.2,3962153253,213,2.0,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379229,122,1,1,11,22,57jcqe38hakh2hfit2zsogsb,1,42.2,36.1,2022-12-31T17:41:36.174Z,2023-01-06T04:29:27Z,3962153299,213,1.5,3962153295,141,68.7,3962153297,212,22.2,3966722961,178,,3962153293,140,43.5,3962153291,56,Back,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379237,123,1,1,11,24,57jcqe38hakh2hfit2zsogsb,1,44.6,68.7,2022-12-31T17:41:38.343Z,2023-01-06T04:29:34Z,3962153341,56,Center,3962153343,140,55.4,3962153347,212,11.8,3966723001,178,,3962153349,213,0.3,3962153345,141,73.3,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379245,124,1,1,11,27,57jcqe38hakh2hfit2zsogsb,1,43.6,70.2,2022-12-31T17:41:40.965Z,2023-01-06T04:29:42Z,3962153371,140,34.1,3962153373,141,70.6,3966723079,178,,3962153377,213,3.1,3962153375,212,10.0,3962153369,56,Back,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379247,125,1,1,11,28,57jcqe38hakh2hfit2zsogsb,1,34.1,70.6,2022-12-31T17:41:42.781Z,2023-01-06T04:29:48Z,3962153387,212,13.5,3962153389,213,4.6,3962153385,141,50.9,3962153381,56,Back,3962153383,140,32.6,3966723119,178,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379255,126,1,1,11,32,57jcqe38hakh2hfit2zsogsb,1,36.7,53.4,2022-12-31T17:41:46.141Z,2023-01-06T04:29:55Z,3962153417,140,77.9,3966723185,178,,3962153425,1,,3962153415,56,Center,3962153419,141,62.1,3962153421,212,43.7,3962153413,155,,3962153423,213,0.1,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379257,127,61,1,11,34,57jcqe38hakh2hfit2zsogsb,0,77.9,62.1,2022-12-31T17:41:48.466Z,2023-01-06T04:30:48Z,3962153429,56,Center,3966723689,178,,3966723343,21,,,,,,,,,,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379259,65,52,1,11,36,7w4300dn2tnd0eqmbtk531tkx,1,7.6,39.2,2022-12-31T17:41:50.251Z,2023-01-07T06:23:32Z,3967747351,389,,3966281825,376,,,,,,,,,,,,,,,,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379265,66,1,1,11,37,7w4300dn2tnd0eqmbtk531tkx,1,8.7,39.1,2022-12-31T17:41:51.572Z,2023-01-06T04:31:08Z,3962153463,140,27.2,3962153461,56,Back,3962153469,213,5.4,3962153465,141,3.7,3962153467,212,30.9,3962153459,123,,3966723889,178,,,,,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379269,67,1,1,11,42,7w4300dn2tnd0eqmbtk531tkx,1,27.2,4.3,2022-12-31T17:41:56.436Z,2023-01-06T04:31:18Z,3962153499,213,1.5,3962153495,141,18.9,3966723977,178,,3962153497,212,9.9,3962153493,140,27.6,3962153491,56,Back,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379273,68,1,1,11,45,7w4300dn2tnd0eqmbtk531tkx,1,27.8,8.9,2022-12-31T17:41:59.707Z,2023-01-06T04:31:25Z,3962153519,141,31.2,3962153515,56,Back,3962153523,213,1.0,3962153517,140,36.3,3962153521,212,17.6,3966724045,178,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379277,69,1,1,11,47,7w4300dn2tnd0eqmbtk531tkx,1,37.3,31.5,2022-12-31T17:42:01.547Z,2023-01-06T04:31:58Z,3962153549,141,19.2,3962153545,56,Back,3966724311,178,,3962153547,140,30.1,3962153553,213,4.0,3962153551,212,11.3,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379283,70,1,1,11,49,7w4300dn2tnd0eqmbtk531tkx,1,28.5,23.3,2022-12-31T17:42:03.242Z,2023-01-06T04:32:04Z,3962153587,212,24.2,3962153589,213,1.7,3966724363,178,,3962153585,141,58.7,3962153581,56,Back,3962153583,140,26.1,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379287,71,1,1,11,51,7w4300dn2tnd0eqmbtk531tkx,0,25.4,57.3,2022-12-31T17:42:04.910Z,2023-01-06T04:32:09Z,3962153615,212,34.2,3962153619,1,,3962153609,56,Center,3962153607,155,,3962153617,213,6.1,3962153613,141,46.3,3962153611,140,57.2,3966724405,178,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379291,128,1,1,11,53,57jcqe38hakh2hfit2zsogsb,0,45.9,44.2,2022-12-31T17:42:06.982Z,2023-01-06T04:32:15Z,3962153637,56,Center,3962153643,212,23.5,3962153641,141,49.3,3962153635,3,,3962153639,140,68.0,3966724463,388,,3962153645,213,0.1,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379297,72,1,1,11,55,7w4300dn2tnd0eqmbtk531tkx,0,28.7,46,2022-12-31T17:42:08.960Z,2023-01-06T04:32:36Z,3962153669,212,23.5,3962153665,140,50.2,3962153667,141,36.4,3962153663,56,Center,3962153671,213,6.0,3966724651,178,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495254733,1436,67,1,11,56,57jcqe38hakh2hfit2zsogsb,1,53.9,63.8,2022-12-31T17:42:09.923Z,2023-01-06T05:29:37Z,3966744547,233,1003,,,,,,,,,,,,,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495254731,1003,67,1,11,56,7w4300dn2tnd0eqmbtk531tkx,0,46.1,36.2,2022-12-31T17:42:09.924Z,2023-01-06T05:21:43Z,3966744553,233,1436,,,,,,,,,,,,,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379301,129,8,1,11,56,57jcqe38hakh2hfit2zsogsb,1,63.4,57.8,2022-12-31T17:42:09.931Z,2023-01-06T05:29:38Z,3966724977,178,,3962153685,56,Center,3966282027,384,,,,,,,,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379305,130,49,1,11,56,57jcqe38hakh2hfit2zsogsb,1,65.2,61.7,2022-12-31T17:42:10.710Z,2023-01-06T04:33:30Z,,,,,,,,,,,,,,,,,,,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379313,131,1,1,11,58,57jcqe38hakh2hfit2zsogsb,1,65,60.3,2022-12-31T17:42:11.982Z,2023-01-06T04:33:42Z,3966725089,178,,3962154045,154,,3962153743,213,0.0,3962153737,140,76.7,3962153735,56,Center,3962153741,212,12.3,3962153739,141,60.8,3962154043,210,13,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2494379317,133,13,1,12,0,57jcqe38hakh2hfit2zsogsb,1,83.6,56.5,2022-12-31T17:42:14.215Z,2023-01-06T04:33:42Z,3962154051,154,,3962154063,231,52.7,3962153785,20,,3962154057,102,57.8,3962154049,29,,3962153753,22,,3962153757,56,Center,3962154061,230,94.9,ddb6de7pli57w8z163ztwczx1,P. Martínez,3966725137,178,,3962154053,55,131,3962154047,83,3962154059,103,3962180573,17,,,12.5,,,,,,,,,,,,,,,,,,,,
2494379311,73,5,1,12,1,7w4300dn2tnd0eqmbtk531tkx,1,-0.6,43,2022-12-31T17:42:15.196Z,2023-01-06T04:33:48Z,3962153731,56,Back,3962153765,233,132,3962153733,346,,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379315,132,5,1,12,1,57jcqe38hakh2hfit2zsogsb,0,100.6,57,2022-12-31T17:42:15.196Z,2023-01-06T04:33:47Z,3962153749,346,,3962153747,56,Center,3962153769,233,73,,,,,,,,,,,,,,,,ddb6de7pli57w8z163ztwczx1,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379397,74,1,1,12,45,7w4300dn2tnd0eqmbtk531tkx,1,5.1,52.8,2022-12-31T17:42:59.804Z,2023-01-06T04:33:58Z,3962154239,74,,3962154235,1,,3962154223,124,,3962154227,140,40.8,3962154233,213,5.6,3962154231,212,49.5,3962154225,56,Back,3962154229,141,5.3,8i6yz8rk72m7ovjuxjn0vcxqt,Douglas Friedrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379401,75,1,1,12,49,7w4300dn2tnd0eqmbtk531tkx,0,40.8,5.3,2022-12-31T17:43:03.094Z,2023-01-06T04:34:17Z,3966725431,388,,3962154257,140,55.1,3962154255,56,Right,3962154259,141,0.0,3962154263,213,6.0,3962154253,3,,3962154261,212,15.8,3966283091,168,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379403,76,5,1,12,50,7w4300dn2tnd0eqmbtk531tkx,0,46.7,-1.5,2022-12-31T17:43:03.991Z,2023-01-06T04:34:24Z,3962154335,233,134,3962154267,347,,3962154265,56,Back,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379411,134,5,1,12,50,57jcqe38hakh2hfit2zsogsb,1,53.3,101.5,2022-12-31T17:43:03.991Z,2023-01-06T04:34:24Z,3962154313,347,,3962154317,233,76,3962154311,56,Left,,,,,,,,,,,,,,,,ddb6de7pli57w8z163ztwczx1,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379441,135,1,1,13,6,57jcqe38hakh2hfit2zsogsb,1,44.8,100,2022-12-31T17:43:20.445Z,2023-01-06T04:34:31Z,3962154511,212,14.6,3962154503,107,,3962154513,213,4.5,3962154507,140,42.1,3962154505,56,Back,3962154509,141,80.3,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379447,136,1,1,13,11,57jcqe38hakh2hfit2zsogsb,1,53.9,44.9,2022-12-31T17:43:25.777Z,2023-01-06T04:34:41Z,3962154545,141,11.6,3962154549,213,4.9,3962154547,212,23.2,3966725625,178,,3962154543,140,58.8,3962154541,56,Right,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379459,137,1,1,13,15,57jcqe38hakh2hfit2zsogsb,1,60.6,12,2022-12-31T17:43:29.394Z,2023-01-06T04:34:51Z,3962154623,140,72.3,3966725713,178,,3962154621,56,Right,3962154629,213,6.3,3962154625,141,11.7,3962154627,212,12.3,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379463,138,1,1,13,17,57jcqe38hakh2hfit2zsogsb,1,69.8,11.3,2022-12-31T17:43:31.261Z,2023-01-06T04:35:04Z,3962154651,213,3.1,3962154643,56,Right,3962154647,141,11.9,3962154649,212,12.0,3966725809,178,,3962154645,140,58.4,,,,,,,ddb6de7pli57w8z163ztwczx1,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379469,139,1,1,13,19,57jcqe38hakh2hfit2zsogsb,1,58.4,11.9,2022-12-31T17:43:32.985Z,2023-01-06T04:35:11Z,3962154673,141,10.0,3966725901,178,,3962154671,140,64.2,3962154669,56,Right,3962154675,212,6.2,3962154677,213,6.1,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379477,140,1,1,13,21,57jcqe38hakh2hfit2zsogsb,1,62,20.6,2022-12-31T17:43:35.332Z,2023-01-06T04:35:18Z,3962154715,212,27.4,3962154709,56,Center,3962154717,213,1.7,3966725969,178,,3962154713,141,60.8,3962154711,140,59.9,,,,,,,ddb6de7pli57w8z163ztwczx1,P. Martínez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379479,141,1,1,13,23,57jcqe38hakh2hfit2zsogsb,1,59.9,60.8,2022-12-31T17:43:37.670Z,2023-01-06T04:35:24Z,3962154721,56,Back,3966726027,178,,3962154723,140,47.3,3962154727,212,16.8,3962154729,213,3.8,3962154725,141,45.5,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379483,142,1,1,13,25,57jcqe38hakh2hfit2zsogsb,1,45.7,46,2022-12-31T17:43:39.242Z,2023-01-06T04:35:31Z,3962154753,212,21.6,3966726099,178,,3962154751,141,49.3,3962154755,213,3.0,3962154749,140,25.2,3962154747,56,Back,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379489,143,1,1,13,28,57jcqe38hakh2hfit2zsogsb,1,25.2,49.3,2022-12-31T17:43:41.981Z,2023-01-06T04:35:39Z,3962154779,212,18.5,3962154775,140,29.2,3962154777,141,22.8,3966726149,178,,3962154773,56,Back,3962154781,213,4.9,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379507,144,1,1,13,33,57jcqe38hakh2hfit2zsogsb,1,39.2,26.1,2022-12-31T17:43:47.416Z,2023-01-06T04:35:50Z,3966726307,178,,3962154853,56,Back,3962154861,213,0.7,3962154857,141,35.1,3962154855,140,46.5,3962154859,212,9.8,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379521,145,1,1,13,36,57jcqe38hakh2hfit2zsogsb,1,52.9,44.8,2022-12-31T17:43:50.270Z,2023-01-06T04:35:58Z,3966726421,178,,3962154913,212,17.3,3962154911,141,68.2,3962154915,213,2.0,3962154909,140,46.5,3962154907,56,Back,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379525,146,1,1,13,39,57jcqe38hakh2hfit2zsogsb,1,47.4,71.4,2022-12-31T17:43:53.015Z,2023-01-06T04:36:03Z,3966726501,178,,3962154937,212,12.2,3962154935,141,78.2,3962154939,213,0.4,3962154931,56,Center,3962154933,140,58.2,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379531,147,1,1,13,40,57jcqe38hakh2hfit2zsogsb,1,58.2,78.2,2022-12-31T17:43:54.017Z,2023-01-06T04:36:09Z,3966726601,178,,3962154959,141,69.6,3962154955,56,Back,3962154957,140,46.4,3962154961,212,13.7,3962154963,213,3.6,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379539,148,1,1,13,41,57jcqe38hakh2hfit2zsogsb,1,46.4,69.6,2022-12-31T17:43:55.605Z,2023-01-06T04:36:14Z,3962155019,213,5.3,3962155015,141,55.4,3962155017,212,11.6,3966726683,178,,3962155013,140,52.5,3962155011,56,Center,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379541,149,1,1,13,45,57jcqe38hakh2hfit2zsogsb,0,61.4,60.6,2022-12-31T17:43:59.757Z,2023-01-06T04:36:22Z,3962155023,56,Center,3962155027,141,47.3,3962155031,213,5.1,3962155025,140,65.1,3966726747,178,,3962155029,212,9.8,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379545,77,49,1,13,46,7w4300dn2tnd0eqmbtk531tkx,1,33.7,67,2022-12-31T17:44:00.435Z,2023-01-06T04:36:30Z,,,,,,,,,,,,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379547,78,1,1,13,49,7w4300dn2tnd0eqmbtk531tkx,0,39.7,71.2,2022-12-31T17:44:03.627Z,2023-01-06T04:36:40Z,3966726901,178,,3962155053,141,73.6,3962155055,212,17.0,3962155049,56,Center,3962155057,213,0.1,3962155051,140,55.8,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494379549,150,49,1,13,50,57jcqe38hakh2hfit2zsogsb,1,45.7,35.7,2022-12-31T17:44:04.837Z,2023-01-06T04:36:48Z,,,,,,,,,,,,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
