id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2458161529,87,1,1,10,59,57jcqe38hakh2hfit2zsogsb,1,47,11,2022-09-10T18:11:18.664Z,2022-09-22T05:47:49Z,3770456633,213,0.8,3797169917,178,,3770456629,141,26.8,3770456627,140,56.5,3770456631,212,14.7,3770456625,56,Center,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161573,88,1,1,11,0,57jcqe38hakh2hfit2zsogsb,1,56.5,26.8,2022-09-10T18:11:19.587Z,2022-09-22T05:47:56Z,3770456865,56,Center,3770456867,140,51.4,3770456871,212,5.4,3770456869,141,26.4,3797170011,178,,3770456873,213,3.2,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161579,89,1,1,11,3,57jcqe38hakh2hfit2zsogsb,0,51.4,26.4,2022-09-10T18:11:22.164Z,2022-09-22T05:48:01Z,3770456895,155,,3770456905,213,0.4,3770456897,56,Center,3770456901,141,49.7,3770456907,1,,3797170091,178,,3770456899,140,86.6,3770456903,212,40.2,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161561,94,52,1,11,5,4djrvao40r1vgr4psfl5dzc80,1,15.3,49.3,2022-09-10T18:11:24.750Z,2022-09-22T05:48:04Z,3797170131,178,,3781259887,377,,,,,,,,,,,,,,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161587,95,1,1,11,7,4djrvao40r1vgr4psfl5dzc80,1,15.3,49.3,2022-09-10T18:11:26.292Z,2022-09-22T05:48:07Z,3770456933,123,,3770456939,141,12.6,3770456991,287,,3770456943,213,5.4,3770456935,56,Back,3770456941,212,31.9,3770456937,140,34.2,3797170185,178,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161671,96,1,1,11,10,4djrvao40r1vgr4psfl5dzc80,1,34.2,12.6,2022-09-10T18:11:29.345Z,2022-09-22T05:48:12Z,3770457429,140,34.3,3797170245,178,,3770457433,212,8.6,3770457431,141,25.2,3770457427,56,Back,3770457435,213,1.6,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161693,97,1,1,11,12,4djrvao40r1vgr4psfl5dzc80,1,35.7,25.8,2022-09-10T18:11:31.726Z,2022-09-22T05:48:14Z,3770457533,212,15.1,3770457529,141,7.7,3797170277,178,,3770457521,56,Back,3770457525,140,44.1,3770457537,213,5.3,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161809,98,1,1,11,14,4djrvao40r1vgr4psfl5dzc80,1,44.1,7.7,2022-09-10T18:11:33.503Z,2022-09-22T05:48:16Z,3770458133,140,56.2,3770458139,213,0.1,3797170305,178,,3770458135,141,9.1,3770458131,56,Right,3770458137,212,12.7,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161813,99,3,1,11,20,4djrvao40r1vgr4psfl5dzc80,0,59.8,8.1,2022-09-10T18:11:38.937Z,2022-09-22T05:48:23Z,3770458177,56,Right,3781260107,465,,3770463075,233,90,3770458179,286,,3797170389,178,,,,,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161913,90,7,1,11,20,57jcqe38hakh2hfit2zsogsb,1,40.2,91.9,2022-09-10T18:11:39.149Z,2022-09-22T05:48:30Z,3770463061,233,99,3797170483,178,,3781260169,383,,3770458731,285,,3770458729,56,Back,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161919,91,49,1,11,21,57jcqe38hakh2hfit2zsogsb,1,35.6,95.6,2022-09-10T18:11:40.836Z,2022-09-22T05:49:18Z,,,,,,,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161931,92,1,1,11,23,57jcqe38hakh2hfit2zsogsb,1,35.6,95.6,2022-09-10T18:11:42.707Z,2022-09-22T07:22:08Z,3797171145,178,,3770458829,141,82.0,3770458823,56,Back,3770458831,212,12.6,3770458833,213,5.5,3770458827,140,43.7,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458161967,93,1,1,11,23,57jcqe38hakh2hfit2zsogsb,1,44.3,81.1,2022-09-10T18:11:42.766Z,2022-09-22T05:49:36Z,3770459001,140,32.4,3770459007,213,2.9,3770459005,212,13.0,3797171251,178,,3770459003,141,86.6,3770458999,56,Back,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162005,94,1,1,11,27,57jcqe38hakh2hfit2zsogsb,1,32.2,85.7,2022-09-10T18:11:45.927Z,2022-09-22T05:49:43Z,3797171315,178,,3770459215,141,70.6,3770459217,212,10.5,3770459211,56,Back,3770459219,213,4.9,3770459213,140,34.5,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2463190061,1126,43,1,11,28,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-09-10T18:11:47.757Z,2022-09-22T07:21:49Z,3797187435,178,0,3797222883,144,82,,,,,,,,,,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162027,95,1,1,11,29,57jcqe38hakh2hfit2zsogsb,1,34.9,68.1,2022-09-10T18:11:48.361Z,2022-09-22T07:21:27Z,3770459361,213,5.6,3770459353,140,43.6,3770459351,56,Back,3770459357,212,11.5,3797171459,178,,3770459355,141,57.8,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162059,96,1,1,11,30,57jcqe38hakh2hfit2zsogsb,1,43.6,57.8,2022-09-10T18:11:49.308Z,2022-09-22T05:50:06Z,3770459535,56,Back,3770459537,140,41.0,3770459545,213,1.9,3770459539,141,71.8,3797171601,178,,3770459543,212,9.9,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162093,97,1,1,11,33,57jcqe38hakh2hfit2zsogsb,1,44.2,76.6,2022-09-10T18:11:52.199Z,2022-09-22T05:50:09Z,3770459727,140,53.7,3770459731,212,15.9,3770459725,56,Left,3770459733,213,0.9,3797171643,178,,3770459729,141,94.8,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162115,98,1,1,11,37,57jcqe38hakh2hfit2zsogsb,1,55.5,93,2022-09-10T18:11:56.296Z,2022-09-22T05:50:14Z,3770459855,56,Center,3770459863,213,4.7,3797171723,178,,3770459857,140,54.7,3770459859,141,67.5,3770459861,212,17.4,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162189,99,1,1,11,40,57jcqe38hakh2hfit2zsogsb,1,54.5,66.7,2022-09-10T18:11:59.359Z,2022-09-22T05:50:16Z,3770460277,213,5.4,3770460271,140,64.4,3797171777,178,,3770460275,212,17.4,3770460273,141,46.1,3770460269,56,Center,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162243,100,1,1,11,44,57jcqe38hakh2hfit2zsogsb,1,63.5,58.8,2022-09-10T18:12:03.582Z,2022-09-22T05:50:22Z,3770460567,141,96.3,3770460571,213,1.5,3797171883,178,,3770460565,140,65.2,3770460563,56,Left,3770460569,212,25.6,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162351,101,1,1,11,48,57jcqe38hakh2hfit2zsogsb,1,68.5,96.3,2022-09-10T18:12:06.981Z,2022-09-22T05:50:39Z,3770461179,140,85.3,3770461191,213,5.3,3770462045,210,13,3781260389,224,,3797172005,178,,3770461187,212,31.2,3781260391,72,,3770461177,56,Center,19djqex4nu3lz6vw08f3fwv6x,G. Konan,3770462047,154,3770461183,141,3770461173,2,,1,,3770461175,155,,,,,,,58.5,,,,,,,,,,,,,,,,,,
2458162383,103,13,1,11,49,57jcqe38hakh2hfit2zsogsb,1,86.7,53.7,2022-09-10T18:12:08.391Z,2022-09-22T05:50:40Z,3770461359,17,,3770462069,154,,3770461361,56,Center,3781260585,108,,3797172113,178,,3770462081,103,6.9,3770462077,102,34.8,3770462067,29,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,3770462071,55,3770462087,231,3770461357,22,,,101,3770461481,72,3770462083,328,3770462085,230,98.2,,51.6,,3770462065,75,,,,,,,,,,,,,,,
2458162379,100,5,1,11,51,4djrvao40r1vgr4psfl5dzc80,1,-0.9,60.2,2022-09-10T18:12:10.881Z,2022-09-22T05:50:42Z,3770461401,233,102,3770461331,56,Back,3770461333,346,,,,,,,,,,,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162361,102,5,1,11,51,57jcqe38hakh2hfit2zsogsb,0,100.9,39.8,2022-09-10T18:12:10.881Z,2022-09-22T05:50:42Z,3770461415,233,100,3770461247,346,,3770461245,56,Center,,,,,,,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162655,101,1,1,12,9,4djrvao40r1vgr4psfl5dzc80,1,2.8,57.7,2022-09-10T18:12:28.429Z,2022-09-22T05:51:38Z,3770463017,124,,3770463031,237,,3770463025,212,13.7,3770463021,140,14.8,3770463027,213,0.4,3770471779,189,,3770463023,141,65.5,3770463019,56,Back,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162819,102,1,1,12,9,4djrvao40r1vgr4psfl5dzc80,1,16,64,2022-09-10T18:12:28.875Z,2022-09-22T05:51:45Z,3770463975,56,Back,3770471845,189,,3770463981,212,26.3,3770463977,140,31.8,3770463983,213,0.9,3770463979,141,94.1,3797172853,178,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162873,103,1,1,12,19,4djrvao40r1vgr4psfl5dzc80,1,45.6,89,2022-09-10T18:12:38.457Z,2022-09-22T05:51:50Z,3770464311,212,20.3,3797172931,178,,3770464309,141,73.8,3770464313,213,3.7,3770464307,140,29.0,3770464305,56,Back,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458162969,104,1,1,12,24,4djrvao40r1vgr4psfl5dzc80,1,24.5,70.2,2022-09-10T18:12:43.588Z,2022-09-22T05:51:55Z,3770464863,213,5.0,3770464857,140,33.4,3797172987,178,,3770464865,1,,3770464853,56,Back,3770464859,141,16.5,3770464861,212,37.7,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163017,105,1,1,12,31,4djrvao40r1vgr4psfl5dzc80,1,34,25.6,2022-09-10T18:12:50.724Z,2022-09-22T05:52:09Z,3797173145,178,,3770465223,141,32.1,3770465219,56,Back,3770465225,212,9.1,3770465221,140,41.6,3770465227,213,0.5,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163047,106,1,1,12,36,4djrvao40r1vgr4psfl5dzc80,1,57.8,11.6,2022-09-10T18:12:55.661Z,2022-09-22T05:52:15Z,3770465399,140,65.0,3770465403,212,8.2,3770465401,141,16.1,3770465397,56,Right,3797173211,178,,3770465405,213,0.4,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163075,107,1,1,12,38,4djrvao40r1vgr4psfl5dzc80,0,59.3,21.8,2022-09-10T18:12:57.427Z,2022-09-22T05:52:23Z,3770465589,140,86.1,3770465595,213,0.6,3770465591,141,48.7,3797173311,178,,3770465593,212,33.6,3770465639,1,,3770465587,56,Center,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163087,104,52,1,12,41,57jcqe38hakh2hfit2zsogsb,1,14.9,51.2,2022-09-10T18:13:00.057Z,2022-09-22T05:52:55Z,3781260991,376,,3797173669,178,,,,,,,,,,,,,,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163129,105,1,1,12,42,57jcqe38hakh2hfit2zsogsb,1,14.1,50.7,2022-09-10T18:13:01.438Z,2022-09-22T05:52:58Z,3770465955,140,40.9,3770465957,141,36.4,3770465951,123,,3770465959,212,29.8,3770465953,56,Back,3797173707,178,,3770465961,213,6.0,3770466263,287,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163135,106,1,1,12,45,57jcqe38hakh2hfit2zsogsb,0,42.8,37.6,2022-09-10T18:13:04.340Z,2022-09-22T05:53:08Z,3770465991,213,0.7,3770466037,236,,3770465989,212,6.1,3770465983,56,Back,3770466041,233,108,3770466049,286,,3770465987,141,43.6,3797173757,178,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,3770465985,140,,,,,,,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163137,108,74,1,12,45,4djrvao40r1vgr4psfl5dzc80,1,53.8,59.1,2022-09-10T18:13:04.480Z,2022-09-22T05:53:12Z,3797173819,178,,3770465995,285,,3770465993,56,Center,3770466093,233,106,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163199,109,1,1,12,47,4djrvao40r1vgr4psfl5dzc80,1,53.2,72.3,2022-09-10T18:13:06.242Z,2022-09-22T05:53:27Z,3770466433,140,44.0,3770466439,213,3.0,3770466435,141,74.4,3797173875,178,,3770466431,56,Back,3770466437,212,9.8,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163207,110,49,1,12,48,4djrvao40r1vgr4psfl5dzc80,1,44,74.4,2022-09-10T18:13:07.016Z,2022-09-22T05:53:33Z,,,,,,,,,,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163225,111,1,1,12,48,4djrvao40r1vgr4psfl5dzc80,1,44,74.4,2022-09-10T18:13:07.095Z,2022-09-22T05:53:38Z,3797174063,178,,3770466553,213,5.2,3770466547,140,46.3,3770466545,56,Back,3770466551,212,4.9,3770466549,141,68.2,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163251,112,1,1,12,50,4djrvao40r1vgr4psfl5dzc80,1,46.3,68.2,2022-09-10T18:13:08.951Z,2022-09-22T05:53:46Z,3770466693,141,79.1,3797174129,178,,3770466695,212,15.7,3770466689,56,Left,3770466697,213,0.5,3770466691,140,59.5,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163359,113,1,1,12,54,4djrvao40r1vgr4psfl5dzc80,1,66.4,63.9,2022-09-10T18:13:12.925Z,2022-09-22T05:54:03Z,3797174161,178,,3770467277,140,85.4,3770467281,212,21.1,3770467275,56,Center,3770467283,213,0.3,3770469173,154,,3770467279,141,74.2,3770469169,210,15,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163363,114,15,1,12,58,4djrvao40r1vgr4psfl5dzc80,1,89.6,64.7,2022-09-10T18:13:17.832Z,2022-09-22T05:54:03Z,3770469203,103,19,3770467303,56,Center,3770467301,64,,3770469193,29,,3770469201,102,47.8,3770468561,20,,3797174297,178,,3770468587,233,107,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,3770467299,22,3770469197,55,3770469211,230,98.9,,,3770469207,146,3770469213,231,3781261271,80,,53.8,113,93.3,3770469209,147,3770468573,82,,3770469195,154,58.7,,,,,,,,,
2458163367,107,10,1,12,59,57jcqe38hakh2hfit2zsogsb,1,7.5,39.1,2022-09-10T18:13:17.967Z,2022-09-22T05:54:07Z,3797174343,178,,3770467331,56,Back,3770468613,233,114,3770467329,94,,,,,,,,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163461,115,1,1,13,1,4djrvao40r1vgr4psfl5dzc80,1,92.2,28.6,2022-09-10T18:13:20.797Z,2022-09-22T05:54:11Z,3797174389,178,,3770467875,212,9.1,3770467859,56,Right,3770467865,140,86.9,3770467879,213,4.1,3770467869,141,18.0,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163473,116,1,1,13,2,4djrvao40r1vgr4psfl5dzc80,0,86.9,18,2022-09-10T18:13:21.775Z,2022-09-22T05:54:15Z,3770467985,233,108,3770467953,140,96.8,3770467947,2,,3770467955,141,52.2,3781261363,20,,3770467949,155,,3770467959,213,1.2,3797174457,178,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,3781261361,224,3770467957,212,3770467951,56,Center,,,,,,,,,,,25.5,,,,,,,,,,,,,,,,,,
2458163445,108,11,1,13,4,57jcqe38hakh2hfit2zsogsb,1,3.6,48.4,2022-09-10T18:13:23.691Z,2022-09-22T05:54:22Z,3770467733,88,,3770467993,233,116,3781261389,378,,3770467731,56,Back,3797174533,388,,,,,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163535,109,1,1,13,8,57jcqe38hakh2hfit2zsogsb,1,12.2,46.1,2022-09-10T18:13:27.406Z,2022-09-22T05:54:30Z,3770468319,213,6.3,3797174637,178,,3770468313,140,28.9,3770468309,123,,3770468317,212,17.5,3770468311,56,Back,3770468315,141,45.5,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163555,110,1,1,13,11,57jcqe38hakh2hfit2zsogsb,1,33.7,43,2022-09-10T18:13:30.865Z,2022-09-22T05:54:34Z,3797174707,178,,3770468433,141,43.7,3770468429,56,Back,3770468435,212,12.7,3770468431,140,45.8,3770468437,213,0.0,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163571,111,1,1,13,13,57jcqe38hakh2hfit2zsogsb,1,44.8,39.4,2022-09-10T18:13:32.232Z,2022-09-22T05:54:41Z,3770468505,213,3.3,3770468499,140,36.8,3797174855,178,,3770468501,141,36.9,3770468503,212,8.6,3770468497,56,Back,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163593,112,1,1,13,15,57jcqe38hakh2hfit2zsogsb,0,39.4,31.9,2022-09-10T18:13:34.494Z,2022-09-22T05:54:45Z,3797174959,178,,3770468629,212,26.2,3770468623,56,Right,3770468625,140,51.9,3770468631,213,5.2,3770468627,141,0.0,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163603,113,5,1,13,17,57jcqe38hakh2hfit2zsogsb,0,50.8,-1.4,2022-09-10T18:13:36.219Z,2022-09-22T05:54:48Z,3770468687,56,Right,3770547341,233,117,3770468689,347,,,,,,,,,,,,,,,,,8h4z74vxc8qqbmwelwpo8oq5m,Ali Al Hassan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163811,117,5,1,13,17,4djrvao40r1vgr4psfl5dzc80,1,49.2,101.4,2022-09-10T18:13:36.219Z,2022-09-22T05:54:48Z,3770470117,56,Back,3770470119,347,,3770547317,233,113,,,,,,,,,,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163821,118,1,1,13,26,4djrvao40r1vgr4psfl5dzc80,1,49.7,100,2022-09-10T18:13:45.346Z,2022-09-22T05:54:52Z,3770470205,141,89.2,3770470201,56,Back,3770470199,107,,3770470207,212,10.1,3770470211,213,4.1,3770715537,189,,3770470203,140,44.0,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458209435,380,1,1,13,30,4djrvao40r1vgr4psfl5dzc80,1,44.9,90,2022-09-10T18:13:49.269Z,2022-09-22T05:55:02Z,3770716683,141,77.3,3770716679,56,Back,3770716687,213,3.6,3770716681,140,29.7,3797175325,178,,3770716685,212,18.1,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163871,120,1,1,13,34,4djrvao40r1vgr4psfl5dzc80,1,34.5,60.2,2022-09-10T18:13:53.189Z,2022-09-22T05:55:10Z,3770470541,140,38.1,3797175541,178,,3770470547,213,4.9,3770470545,212,21.2,3770470539,56,Back,3770470543,141,29.5,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163837,119,43,1,13,35,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-09-10T18:13:54.165Z,2022-09-10T19:10:19Z,3770470299,56,Back,3770742779,144,1,3770470307,212,20.7,3770470301,140,34.5,3770470309,213,4.7,3770470303,141,60.2,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163901,121,1,1,13,37,4djrvao40r1vgr4psfl5dzc80,1,38.1,29.5,2022-09-10T18:13:56.708Z,2022-09-22T05:55:14Z,3770470765,141,4.4,3770470767,212,25.0,3797175629,178,,3770470761,56,Right,3770470769,213,5.5,3770470763,140,55.5,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163905,122,1,1,13,40,4djrvao40r1vgr4psfl5dzc80,0,55.4,5.8,2022-09-10T18:13:58.917Z,2022-09-22T05:55:20Z,3770470801,141,15.5,3770470805,213,1.4,3770470797,140,56.6,3770470803,212,6.7,3770470795,56,Right,3797175707,178,,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163929,114,49,1,13,41,57jcqe38hakh2hfit2zsogsb,1,36.5,81.2,2022-09-10T18:14:00.748Z,2022-09-22T05:56:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458163959,115,1,1,13,42,57jcqe38hakh2hfit2zsogsb,1,36.5,81.1,2022-09-10T18:14:00.933Z,2022-09-22T05:56:24Z,3770471075,56,Back,3797176463,178,,3770471077,140,30.8,3770471081,212,7.0,3770471079,141,86.5,3770471083,213,2.6,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458164021,116,1,1,13,42,57jcqe38hakh2hfit2zsogsb,1,30.4,89.1,2022-09-10T18:14:01.845Z,2022-09-22T05:56:30Z,3770471555,212,10.7,3770471551,140,26.7,3770471549,56,Back,3770471557,213,4.3,3770471553,141,74.4,3797176565,178,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458164057,117,1,1,13,45,57jcqe38hakh2hfit2zsogsb,1,27.9,72.7,2022-09-10T18:14:04.423Z,2022-09-22T05:56:35Z,3770471807,56,Back,3770471813,212,10.8,3797176627,178,,3770471815,213,0.2,3770471811,141,75.7,3770471809,140,38.0,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458164139,118,1,1,13,52,57jcqe38hakh2hfit2zsogsb,1,42.1,74.7,2022-09-10T18:14:11.197Z,2022-09-22T05:56:42Z,3770472439,56,Center,3770472443,141,74.1,3797176695,178,,3770472441,140,56.1,3770472447,213,6.3,3770472445,212,14.7,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
