id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/18/value,qualifier/17/value
2451914301,735,74,2,45,19,d47tf49ishm9qnfd8zyc8wv0j,1,44.8,5.2,2022-08-27T19:03:16.616Z,2022-09-04T00:56:58Z,3737159239,285,,3737159399,233,735,3756329853,178,,3737159237,56,Back,,,,,,,,,,,,,70847l0k04al2d9ekrdw2r1ii,P. Mboungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451914379,736,1,2,45,22,6ttwlm6op92r4670oayg5md7h,1,54.6,92.7,2022-08-27T19:03:19.350Z,2022-09-04T00:57:02Z,3737159675,212,15.4,3756330093,178,,3737159671,140,56.8,3737159677,213,4.9,3737159669,56,Center,3737159673,141,70.3,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451914525,737,1,2,45,25,6ttwlm6op92r4670oayg5md7h,1,57,69.4,2022-08-27T19:03:22.267Z,2022-09-04T00:57:05Z,3737160511,141,79.6,3737160515,213,2.7,3737160507,56,Back,3737160513,212,17.8,3737160509,140,41.4,3756330331,178,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451862771,356,43,2,45,28,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-08-27T19:03:24.948Z,2022-08-30T15:03:12Z,3744726873,144,1,3736875023,141,85.1,3736875019,56,Back,3736875027,213,2.5,3736875025,212,18.6,3736875021,140,30.0,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451915147,738,1,2,45,28,6ttwlm6op92r4670oayg5md7h,0,40.1,77.8,2022-08-27T19:03:25.368Z,2022-09-04T00:57:10Z,3737164473,212,48.9,3737164463,155,,3756330699,178,,3737164479,1,,3737164469,140,62.7,3737164477,213,5.2,3737164467,56,Right,3737164471,141,15.0,829ypq99t1vn90xey32mwt7th,Mohammed Salem,3737164465,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451915071,736,44,2,45,30,d47tf49ishm9qnfd8zyc8wv0j,1,43.1,83,2022-08-27T19:03:27.914Z,2022-09-08T06:19:26Z,3737164109,285,,3737164845,233,739,3737164105,56,Back,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451915211,739,44,2,45,30,6ttwlm6op92r4670oayg5md7h,0,56.9,17,2022-08-27T19:03:27.915Z,2022-09-04T00:57:16Z,3737164897,233,736,3737164785,286,,3737164781,56,Right,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451862741,407,1,2,45,31,d47tf49ishm9qnfd8zyc8wv0j,0,38,73,2022-08-27T19:03:27.956Z,2022-09-08T06:19:27Z,3736874861,141,77.1,3737163695,3,,3736874863,212,32.1,3736874865,213,0.1,3736874859,140,68.5,3756331227,388,,3736874867,1,,3736874857,56,Center,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451915549,740,1,2,45,34,6ttwlm6op92r4670oayg5md7h,1,28.8,21.2,2022-08-27T19:03:31.428Z,2022-09-04T00:57:31Z,3737166865,141,5.9,3737166861,56,Back,3737166867,212,14.3,3737166869,213,5.5,3756331911,178,,3737166863,140,38.2,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451915623,741,3,2,45,37,6ttwlm6op92r4670oayg5md7h,0,30.3,3.7,2022-08-27T19:03:34.164Z,2022-09-04T00:57:42Z,3737167365,233,737,3737167369,285,,3744727403,464,,3737167321,56,Back,3756332703,178,,,,,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451915507,737,7,2,45,37,d47tf49ishm9qnfd8zyc8wv0j,0,69.7,96.3,2022-08-27T19:03:34.251Z,2022-09-04T00:58:08Z,3737166601,56,Left,3756334133,178,,3737166603,286,,3744727345,383,,3744836017,233,741,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451915733,742,1,2,45,38,6ttwlm6op92r4670oayg5md7h,1,32.4,8.6,2022-08-27T19:03:35.792Z,2022-09-04T00:58:25Z,3737168029,212,11.8,3756335011,178,,3737168023,56,Back,3737168025,140,43.6,3737168031,213,0.0,3737168027,141,9.4,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451915783,743,1,2,45,40,6ttwlm6op92r4670oayg5md7h,1,42.2,10.4,2022-08-27T19:03:37.073Z,2022-09-04T00:58:37Z,3737168295,141,4.7,3737168289,56,Back,3737168303,213,5.5,3756335743,178,,3737168299,212,5.6,3737168293,140,46.1,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451916077,744,1,2,45,42,6ttwlm6op92r4670oayg5md7h,1,45.8,4.6,2022-08-27T19:03:39.174Z,2022-09-04T00:58:48Z,3756336569,178,,3737170117,141,15.2,3737170113,56,Back,3737170121,213,2.6,3737170115,140,34.6,3737170119,212,13.8,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451916205,745,1,2,45,43,6ttwlm6op92r4670oayg5md7h,0,38.6,7.9,2022-08-27T19:03:40.131Z,2022-09-04T00:58:58Z,3737170775,157,,3737170787,213,0.6,3737170781,141,35.2,3737170777,56,Center,3756337309,178,,3737170779,140,67.0,3737170783,212,35.1,3737170789,1,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451863129,408,49,2,45,46,d47tf49ishm9qnfd8zyc8wv0j,1,31.8,43.3,2022-08-27T19:03:42.968Z,2022-09-04T00:59:02Z,,,,,,,,,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451916197,738,1,2,45,47,d47tf49ishm9qnfd8zyc8wv0j,1,33.4,55.1,2022-08-27T19:03:44.729Z,2022-09-04T00:59:06Z,3737170729,56,Back,3737170733,141,71.4,3737170731,140,29.4,3737170735,212,11.9,3737170737,213,1.9,3756337783,178,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451863253,409,1,2,45,53,d47tf49ishm9qnfd8zyc8wv0j,0,39,73.5,2022-08-27T19:03:50.678Z,2022-09-04T00:59:09Z,3736877609,141,52.4,3756338029,178,,3736877605,56,Center,3736877607,140,51.2,3736877615,213,5.4,3736877611,212,19.2,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453333623,762,61,2,45,54,6ttwlm6op92r4670oayg5md7h,0,55,42.1,2022-08-27T19:03:51.425Z,2022-09-04T00:59:16Z,3744728859,56,Center,3756338421,178,,,,,,,,,,,,,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451863307,410,1,2,46,1,d47tf49ishm9qnfd8zyc8wv0j,1,55.6,64.3,2022-08-27T19:03:58.155Z,2022-09-04T00:59:41Z,3756338673,178,,3736877895,141,52.8,3736877891,56,Center,3736877897,212,17.9,3736877899,213,5.8,3736877893,140,70.9,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451863325,411,1,2,46,3,d47tf49ishm9qnfd8zyc8wv0j,1,65.2,41.7,2022-08-27T19:04:00.848Z,2022-09-04T01:00:00Z,3736877999,212,22.8,3736877993,56,Center,3736878001,213,0.5,3736877995,140,84.0,3756341085,178,,3736877997,141,58.5,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456296299,956,43,2,46,6,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-08-27T19:04:03.077Z,2022-09-05T12:29:06Z,3760507053,178,0,3760507179,144,82,,,,,,,,,,,,,,,,,,,70847l0k04al2d9ekrdw2r1ii,P. Mboungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451863335,412,1,2,46,7,d47tf49ishm9qnfd8zyc8wv0j,0,87.7,62.6,2022-08-27T19:04:03.997Z,2022-09-04T01:00:11Z,3736878053,213,5.7,3736900301,236,,3756341701,178,,3736878043,56,Center,3736878051,212,1.8,3736900303,233,357,3736878047,140,89.2,3736900307,286,,70847l0k04al2d9ekrdw2r1ii,P. Mboungou,3736878049,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867595,357,74,2,46,7,6ttwlm6op92r4670oayg5md7h,1,9.5,43.9,2022-08-27T19:04:04.042Z,2022-09-04T01:00:17Z,3736958939,233,412,3736900203,285,,3756341977,178,,3736900201,56,Back,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451916829,739,61,2,46,7,d47tf49ishm9qnfd8zyc8wv0j,1,85.9,69.7,2022-08-27T19:04:04.356Z,2022-09-04T01:00:22Z,3737174183,56,Center,3756342357,178,,,,,,,,,,,,,,,,,,,,70847l0k04al2d9ekrdw2r1ii,P. Mboungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451916663,746,12,2,46,8,6ttwlm6op92r4670oayg5md7h,1,4.5,38.3,2022-08-27T19:04:05.859Z,2022-09-04T01:00:24Z,3737173265,167,,3737173277,141,0.0,3737173281,212,27.3,3737173267,56,Back,3737173283,213,4.8,3737173273,140,7.0,3756342455,178,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451863393,413,5,2,46,11,d47tf49ishm9qnfd8zyc8wv0j,1,83.3,101.2,2022-08-27T19:04:08.159Z,2022-09-04T01:00:29Z,3736878357,56,Left,3736903803,347,,3737053031,233,585,,,,,,,,,,,,,,,,70847l0k04al2d9ekrdw2r1ii,P. Mboungou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451895411,585,5,2,46,11,6ttwlm6op92r4670oayg5md7h,0,16.7,-1.2,2022-08-27T19:04:08.159Z,2022-09-04T01:00:29Z,3737053087,233,413,3737052893,347,,3737052891,56,Back,,,,,,,,,,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451863845,414,1,2,46,22,d47tf49ishm9qnfd8zyc8wv0j,1,91.7,100,2022-08-27T19:04:19.907Z,2022-09-04T01:00:33Z,3736880553,140,96.9,3736905053,107,,3736880559,213,5.0,3736880557,212,22.0,3736880555,141,69.7,3737178801,1,,3736880551,56,Center,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453333805,751,61,2,46,24,d47tf49ishm9qnfd8zyc8wv0j,0,93.2,86.7,2022-08-27T19:04:21.249Z,2022-09-04T01:00:38Z,3744729791,56,Left,3756343219,178,,,,,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451916965,747,49,2,46,25,6ttwlm6op92r4670oayg5md7h,1,6.4,12.9,2022-08-27T19:04:22.892Z,2022-09-04T01:00:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451917237,748,1,2,46,25,6ttwlm6op92r4670oayg5md7h,1,4.2,11,2022-08-27T19:04:22.930Z,2022-09-04T01:00:52Z,3737176721,212,9.2,3737176715,56,Back,3737176717,140,2.4,3756343915,178,,3737176719,141,24.3,3737176723,213,1.8,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451917347,749,1,2,46,26,6ttwlm6op92r4670oayg5md7h,0,3.5,26.2,2022-08-27T19:04:23.906Z,2022-09-04T01:00:59Z,3737177335,141,22.7,3737177331,56,Back,3737177337,212,6.5,3756344361,178,,3737177339,213,5.9,3737177333,140,9.3,,,,,,,6f7isvwcywig1hlvfed4q0hgq,Yahya Sunbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453333981,752,49,2,46,27,d47tf49ishm9qnfd8zyc8wv0j,1,83.1,75.5,2022-08-27T19:04:24.759Z,2022-09-04T01:01:03Z,,,,,,,,,,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451917993,740,1,2,46,28,d47tf49ishm9qnfd8zyc8wv0j,1,77.5,84.8,2022-08-27T19:04:25.698Z,2022-09-04T01:01:17Z,3737181219,141,95.9,3737181223,213,0.7,3737181215,56,Left,3737181221,212,12.2,3737181217,140,86.6,3756345397,178,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451918199,741,1,2,46,31,d47tf49ishm9qnfd8zyc8wv0j,1,85,95.9,2022-08-27T19:04:28.318Z,2022-09-04T01:01:27Z,3737182437,56,Left,3737182443,212,18.5,3737182441,141,88.6,3737182445,213,3.4,3756345893,178,,3737182439,140,68.0,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451864037,415,43,2,46,32,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-08-27T19:04:29.619Z,2022-08-27T20:01:03Z,3736881535,213,3.8,3736881531,141,63.1,3736881527,56,Center,3736881537,1,0,3736881529,140,62.4,3737184519,144,1,3736881533,212,35.5,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451864067,416,1,2,46,33,d47tf49ishm9qnfd8zyc8wv0j,1,62.4,63.1,2022-08-27T19:04:30.849Z,2022-09-04T01:01:35Z,3736881683,140,53.8,3736881687,212,21.6,3736881685,141,34.3,3756346279,178,,3736881681,56,Center,3736881689,213,4.3,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451864105,417,1,2,46,37,d47tf49ishm9qnfd8zyc8wv0j,1,53.8,34.3,2022-08-27T19:04:34.875Z,2022-09-04T01:01:41Z,3736881897,56,Right,3736881909,212,23.4,3756346685,178,,3736881915,213,5.4,3736881905,141,8.8,3736881901,140,68.8,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451864191,418,1,2,46,41,d47tf49ishm9qnfd8zyc8wv0j,1,71.3,5.2,2022-08-27T19:04:38.583Z,2022-09-08T06:19:28Z,3736883913,154,,3744731261,224,,3736882359,213,0.9,3756347159,178,,3736882345,2,,3736882355,141,44.2,3736882349,155,,3736883911,210,13,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,3744731263,20,,1,3736882357,212,32.6,3736882353,140,89.4,3736882361,1,3736882351,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2451864289,421,44,2,46,42,d47tf49ishm9qnfd8zyc8wv0j,1,89.2,47.5,2022-08-27T19:04:39.835Z,2022-09-08T06:19:27Z,3736882921,286,,3736900703,233,358,3736882919,56,Center,,,,,,,,,,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867649,358,44,2,46,42,6ttwlm6op92r4670oayg5md7h,0,10.8,52.5,2022-08-27T19:04:39.836Z,2022-09-04T01:02:03Z,3736900549,285,,3736900773,233,421,3736900547,56,Back,,,,,,,,,,,,,,,,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451864199,419,13,2,46,42,d47tf49ishm9qnfd8zyc8wv0j,1,89.4,44.2,2022-08-27T19:04:39.854Z,2022-09-08T06:19:28Z,3736883963,55,418,3736882385,56,Center,3736883969,103,11.1,3736883955,15,,3736882383,17,,3736883971,328,,3736883959,29,,3736883961,154,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,3736883975,231,47.5,,3736883957,73,,3736883973,230,99.5,3736882381,22,3756348083,388,,,3736883967,102,,,,61.2,,,,,,,,,,,,,,,,
2451867651,359,5,2,46,43,6ttwlm6op92r4670oayg5md7h,1,-1.6,45.2,2022-08-27T19:04:40.739Z,2022-09-04T01:02:21Z,3736900555,233,420,3736900551,56,Back,3736900553,346,,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451864227,420,5,2,46,43,d47tf49ishm9qnfd8zyc8wv0j,0,101.6,54.8,2022-08-27T19:04:40.739Z,2022-09-04T01:02:21Z,3736882573,346,,3736900595,233,359,3736882571,56,Center,,,,,,,,,,,,,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867671,360,1,2,46,59,6ttwlm6op92r4670oayg5md7h,1,2.8,41.9,2022-08-27T19:04:56.550Z,2022-09-04T01:02:31Z,3736900655,124,,3736900663,141,40.4,3736900665,212,2.1,3736900671,74,,3736900661,140,4.6,3744732245,189,,3736900659,56,Back,3736900667,213,5.8,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453334341,763,1,2,47,1,6ttwlm6op92r4670oayg5md7h,1,8.6,35.5,2022-08-27T19:04:58.796Z,2022-09-04T01:02:35Z,3744732873,56,Back,3744732883,1,,3744732879,212,35.3,3756348837,178,,3744732877,141,16.1,3744732881,213,5.9,3744732871,155,,3744732875,140,39.8,5n3pl3j98lkmzzus1b095bkd1,Renê,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453334345,753,43,2,47,4,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-08-27T19:05:01.344Z,2022-08-30T15:09:13Z,3744732911,141,82.7,3744732907,56,Left,3744732915,213,5.7,3744732947,144,1,3744732913,212,5.7,3744732909,140,61.8,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453334357,764,1,2,47,4,6ttwlm6op92r4670oayg5md7h,0,41.6,13.3,2022-08-27T19:05:01.378Z,2022-09-04T01:03:06Z,3744732999,212,6.3,3756349917,178,,3744732993,56,Back,3744732995,140,37.6,3744733001,213,2.3,3744732997,141,20.2,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867695,362,4,2,47,4,6ttwlm6op92r4670oayg5md7h,1,43.6,18.6,2022-08-27T19:05:01.527Z,2022-09-04T01:03:24Z,3736956869,233,422,3736900797,10,,3736900807,286,,3736900805,152,,3736900801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451864671,422,4,2,47,4,d47tf49ishm9qnfd8zyc8wv0j,0,56.4,81.4,2022-08-27T19:05:01.528Z,2022-09-04T01:03:23Z,3736885001,10,,3756350679,178,,3736885005,152,,3736956889,233,362,3736885003,56,Left,3736885011,285,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867685,361,43,2,47,8,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-08-27T19:05:05.460Z,2022-08-30T15:09:05Z,3744732817,144,1,3736900739,212,19.4,3736900733,56,Back,3736900741,213,6.0,3736900735,140,38.8,3736900737,141,28.8,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867699,363,1,2,47,20,6ttwlm6op92r4670oayg5md7h,0,41.5,31.8,2022-08-27T19:05:17.492Z,2022-09-04T01:03:31Z,3736900815,155,,3736900825,212,42.3,3736900827,213,1.0,3736900817,152,,3736900829,1,,3736900819,56,Left,3756350987,178,,3736900821,140,63.2,5n3pl3j98lkmzzus1b095bkd1,Renê,3736900823,141,84.2,,3736900813,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451865021,423,1,2,47,23,d47tf49ishm9qnfd8zyc8wv0j,0,24.7,33.9,2022-08-27T19:05:20.719Z,2022-09-04T01:03:36Z,3756351163,388,,3736886803,3,,3736886809,141,30.7,3736886813,213,6.1,3736886807,140,35.4,3736886811,212,11.4,3736886805,56,Back,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453334805,765,8,2,47,25,6ttwlm6op92r4670oayg5md7h,1,64.1,82.4,2022-08-27T19:05:22.704Z,2022-09-04T01:03:43Z,3744735509,384,,3744735363,56,Left,3756351543,178,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453335031,754,44,2,47,27,d47tf49ishm9qnfd8zyc8wv0j,1,25.9,26.8,2022-08-27T19:05:24.724Z,2022-09-08T06:19:28Z,3744736505,285,,3744836087,233,766,3744736503,56,Back,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453334987,766,44,2,47,27,6ttwlm6op92r4670oayg5md7h,0,74.1,73.2,2022-08-27T19:05:24.725Z,2022-09-04T01:03:46Z,3744836091,233,754,3744736277,286,,3744736275,56,Center,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453335079,755,1,2,47,27,d47tf49ishm9qnfd8zyc8wv0j,1,25.9,26.8,2022-08-27T19:05:24.753Z,2022-09-08T06:19:29Z,3744736759,213,6.2,3744736753,140,35.1,3756351781,388,,3744736755,141,25.7,3744736751,56,Back,3744736749,3,,3744736757,212,9.7,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451865033,424,49,2,47,28,d47tf49ishm9qnfd8zyc8wv0j,1,35.4,30.7,2022-08-27T19:05:25.548Z,2022-09-05T12:31:02Z,,,,,,,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456296623,966,43,2,47,28,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-08-27T19:05:25.564Z,2022-09-05T12:30:45Z,3760508629,144,82,3760508587,178,0,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451865051,425,1,2,47,29,d47tf49ishm9qnfd8zyc8wv0j,0,35.4,30.7,2022-08-27T19:05:26.804Z,2022-09-04T01:04:14Z,3736886947,56,Right,3736886953,212,38.9,3756352831,178,,3744736763,155,,3736886951,141,0.0,3736886955,213,5.7,3736886957,1,,3736886949,140,65.9,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867719,364,5,2,47,32,6ttwlm6op92r4670oayg5md7h,1,39.7,101.6,2022-08-27T19:05:29.688Z,2022-09-04T01:04:18Z,3736900957,56,Back,3736900959,347,,3737051659,233,426,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451865065,426,5,2,47,32,d47tf49ishm9qnfd8zyc8wv0j,0,60.3,-1.6,2022-08-27T19:05:29.688Z,2022-09-04T01:04:18Z,3736887009,347,,3737051685,233,364,3736887007,56,Right,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867721,365,1,2,47,45,6ttwlm6op92r4670oayg5md7h,1,46.4,100,2022-08-27T19:05:42.675Z,2022-09-04T01:04:25Z,3736900963,56,Left,3736900969,212,17.1,3736900967,141,93.6,3736900961,107,,3736900965,140,61.9,3736900971,213,6.0,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451867725,366,4,2,47,48,6ttwlm6op92r4670oayg5md7h,1,63,94.6,2022-08-27T19:05:45.106Z,2022-09-04T01:04:33Z,3736900981,56,Left,3736900987,286,,3736901035,233,427,3736900979,13,,3744737775,295,,3736900983,152,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
