id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,keyPass,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2503342157,316,1,1,36,58,7dkxxicrwn77jpdfkwpnlnnyn,1,52,49,2023-02-03T18:07:17.687Z,2023-02-22T10:45:12Z,4009240163,56,Right,4009240165,140,68.9,4009240169,212,30.0,4009240171,213,5.3,4049092673,178,,4009240167,141,13.4,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342177,317,1,1,37,0,7dkxxicrwn77jpdfkwpnlnnyn,1,67.8,9.7,2023-02-03T18:07:20.120Z,2023-02-22T10:45:15Z,4009240287,212,10.3,4049092733,178,,4009240281,56,Center,4009240285,141,22.7,4009240283,140,72.9,4009240289,213,1.0,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342187,318,1,1,37,3,7dkxxicrwn77jpdfkwpnlnnyn,1,73.9,22,2023-02-03T18:07:23.078Z,2023-02-22T10:45:19Z,4049092783,178,,4009240337,212,24.6,4009240331,56,Center,4009240335,141,21.8,4009240333,140,97.3,4009240339,213,6.3,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342191,319,1,1,37,5,7dkxxicrwn77jpdfkwpnlnnyn,1,96.7,21.4,2023-02-03T18:07:25.464Z,2023-02-22T10:45:25Z,4009240499,154,,4009240357,140,89.1,4009240363,213,1.9,4020001401,20,,4020001399,386,,4020001397,225,,4009240361,212,22.0,4009240359,141,51.5,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,4009240351,2,,4009240355,56,4009240497,210,4049092811,178,,,,,,,,,,13,1,,,,,Center,,,,,,,,,,,,,,,
2503342197,320,13,1,37,6,7dkxxicrwn77jpdfkwpnlnnyn,1,89.1,51.9,2023-02-03T18:07:26.488Z,2023-02-22T10:45:26Z,4009240513,103,84.7,4009240393,56,Center,4009240517,328,,4009240505,154,,4009240501,74,,4009240519,230,98.0,4009240515,214,,4009240511,102,48.7,bia0lpc5wkxjcyc92d12apas5,R. Quaison,4009240521,231,50.2,4009240507,55,4009240391,17,4009240389,22,,4009240439,72,,4049092869,178,,4009240503,29,,,,,,,319,,,,,,,,,,,,,,,
2503342195,305,5,1,37,7,cq4rdp1mkan8zhaw7bmzjdaqk,1,-1.3,49.8,2023-02-03T18:07:27.305Z,2023-02-22T10:45:29Z,4009240381,56,Back,4009240421,233,321,4009240383,346,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342201,321,5,1,37,7,7dkxxicrwn77jpdfkwpnlnnyn,0,101.3,50.2,2023-02-03T18:07:27.305Z,2023-02-22T10:45:28Z,4009240429,233,305,4009240415,346,,4009240413,56,Center,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342257,306,1,1,37,24,cq4rdp1mkan8zhaw7bmzjdaqk,1,4.1,47.9,2023-02-03T18:07:44.563Z,2023-02-22T10:37:42Z,4009240805,124,,4009240809,140,31.3,4009240811,141,40.7,4009240815,213,6.1,4009240813,212,29.0,4009240819,237,,4009240807,56,Back,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342285,307,1,1,37,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,33.3,40.6,2023-02-03T18:07:47.599Z,2023-02-22T10:37:46Z,4009240967,140,36.2,4049084455,178,,4009240973,213,1.3,4009240971,212,11.8,4009240969,141,57.3,4009240965,56,Back,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342287,308,1,1,37,31,cq4rdp1mkan8zhaw7bmzjdaqk,1,36.2,57.3,2023-02-03T18:07:50.667Z,2023-02-22T10:37:51Z,4009240983,212,23.5,4009240985,213,1.7,4009240981,141,91.5,4009240979,140,33.1,4049084521,178,,4009240977,56,Back,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342297,309,1,1,37,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,33.1,91.5,2023-02-03T18:07:54.072Z,2023-02-22T10:37:54Z,4009241023,141,75.5,4009241025,212,11.8,4009241021,140,28.8,4009241019,56,Back,4049084557,178,,4009241027,213,4.3,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342335,310,1,1,37,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,28.8,75.5,2023-02-03T18:07:56.426Z,2023-02-22T10:37:59Z,4009241187,140,37.8,4009241189,141,75.0,4009241185,56,Back,4009241191,212,9.5,4009241193,213,6.2,4049084649,178,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342353,311,1,1,37,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.5,75.6,2023-02-03T18:08:00.743Z,2023-02-22T10:38:03Z,4009241317,141,93.2,4009241313,56,Left,4009241315,140,55.7,4049084785,178,,4009241319,212,16.1,4009241321,213,0.8,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342373,312,1,1,37,48,cq4rdp1mkan8zhaw7bmzjdaqk,1,69,81.8,2023-02-03T18:08:07.953Z,2023-02-22T10:38:07Z,4009241429,213,3.6,4009241421,56,Center,4009241425,141,74.7,4009241423,140,60.1,4009241427,212,10.5,4049084845,178,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342393,313,1,1,37,51,cq4rdp1mkan8zhaw7bmzjdaqk,1,60.1,74.7,2023-02-03T18:08:10.576Z,2023-02-22T10:38:10Z,4009241527,141,32.5,4049084911,178,,4009241523,56,Center,4009241531,213,4.6,4009241525,140,56.4,4009241529,212,29.0,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342411,314,1,1,37,54,cq4rdp1mkan8zhaw7bmzjdaqk,1,56.4,32.5,2023-02-03T18:08:13.993Z,2023-02-22T10:38:13Z,4049084971,178,,4009241665,140,62.2,4009241663,56,Center,4009241669,212,6.9,4009241671,213,5.8,4009241667,141,27.8,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342413,315,1,1,37,55,cq4rdp1mkan8zhaw7bmzjdaqk,1,70.4,22.1,2023-02-03T18:08:14.754Z,2023-02-23T10:03:30Z,4009247233,141,26.8,4049085349,178,,4009247225,56,Center,4009247239,213,1.7,4009247229,140,69.9,4009247237,212,3.2,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342417,316,1,1,37,56,cq4rdp1mkan8zhaw7bmzjdaqk,1,56.4,30.1,2023-02-03T18:08:16.285Z,2023-02-22T10:38:36Z,4049085453,178,,4009241709,212,16.9,4009241703,56,Back,4009241705,140,46.8,4009241707,141,50.1,4009241711,213,2.2,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342421,317,1,1,37,59,cq4rdp1mkan8zhaw7bmzjdaqk,1,46.8,50.1,2023-02-03T18:08:18.969Z,2023-02-22T10:38:39Z,4009241723,141,30.4,4009241727,213,5.3,4009241721,140,55.9,4009241725,212,16.5,4049085505,178,,4009241719,56,Center,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342433,318,1,1,38,2,cq4rdp1mkan8zhaw7bmzjdaqk,1,55.9,30.4,2023-02-03T18:08:22.204Z,2023-02-22T10:38:43Z,4009241787,141,7.9,4049085625,178,,4009241785,140,62.2,4009241791,213,5.1,4009241783,56,Right,4009241789,212,16.7,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342435,319,1,1,38,5,cq4rdp1mkan8zhaw7bmzjdaqk,1,57.6,3.6,2023-02-03T18:08:25.226Z,2023-02-22T10:39:06Z,4009250939,56,Right,4009250945,212,7.2,4009250941,140,54.4,4009250943,141,13.0,4049086045,178,,4009250947,213,2.1,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342445,320,1,1,38,7,cq4rdp1mkan8zhaw7bmzjdaqk,1,60.3,10.9,2023-02-03T18:08:26.855Z,2023-02-22T10:39:09Z,4009241849,212,5.5,4009241843,56,Right,4009241845,140,63.2,4049086095,178,,4009241847,141,4.1,4009241851,213,5.3,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342449,321,1,1,38,9,cq4rdp1mkan8zhaw7bmzjdaqk,0,63.2,4.1,2023-02-03T18:08:28.814Z,2023-02-22T10:39:49Z,4009241869,140,63.3,4009241991,286,,4009241985,236,,4049086263,178,,4009241875,213,5.7,4009241871,141,4.0,4009241867,56,Right,4009241987,233,322,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,4009241873,212,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342459,322,74,1,38,9,7dkxxicrwn77jpdfkwpnlnnyn,1,35.6,98.6,2023-02-03T18:08:28.847Z,2023-02-22T10:39:43Z,4009241945,233,321,4009241907,285,,4049086337,178,,4009241905,56,Back,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342471,322,5,1,38,9,cq4rdp1mkan8zhaw7bmzjdaqk,1,62.7,-1.5,2023-02-03T18:08:29.393Z,2023-02-22T10:39:35Z,4009241997,233,323,4009241963,56,Right,4009241965,347,,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342463,323,5,1,38,9,7dkxxicrwn77jpdfkwpnlnnyn,0,37.3,101.5,2023-02-03T18:08:29.393Z,2023-02-22T10:39:35Z,4009241925,56,Back,4009241927,347,,4009242005,233,322,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342495,323,1,1,38,19,cq4rdp1mkan8zhaw7bmzjdaqk,1,63.3,0,2023-02-03T18:08:39.081Z,2023-02-22T10:34:12Z,4009242113,141,25.0,4009242115,212,20.8,4009242111,140,53.3,4009242109,56,Center,4009242105,107,,4009242117,213,2.1,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342499,324,1,1,38,22,cq4rdp1mkan8zhaw7bmzjdaqk,0,53.3,25,2023-02-03T18:08:41.723Z,2023-02-22T10:34:16Z,4049080525,388,,4009242143,213,6.2,4009242141,212,10.2,4009242133,3,,4009242135,56,Center,4009242139,141,24.5,4009242137,140,63.0,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342501,325,44,1,38,23,cq4rdp1mkan8zhaw7bmzjdaqk,1,62.4,30.4,2023-02-03T18:08:43.480Z,2023-02-23T12:46:15Z,4009242155,286,,4009242153,56,Center,4009305009,233,324,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342503,324,44,1,38,23,7dkxxicrwn77jpdfkwpnlnnyn,0,37.6,69.6,2023-02-03T18:08:43.481Z,2023-02-22T10:34:21Z,4009242159,285,,4009242157,56,Back,4009242163,233,325,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505402887,755,61,1,38,24,cq4rdp1mkan8zhaw7bmzjdaqk,1,63.3,40.9,2023-02-03T18:08:43.575Z,2023-02-23T12:46:15Z,4020003569,56,Center,4049081603,21,,4049081605,388,,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342513,326,49,1,38,25,7dkxxicrwn77jpdfkwpnlnnyn,1,33.6,69.3,2023-02-03T18:08:44.584Z,2023-02-22T10:35:19Z,,,,,,,,,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342517,327,1,1,38,25,7dkxxicrwn77jpdfkwpnlnnyn,0,33.6,69.3,2023-02-03T18:08:44.640Z,2023-02-22T10:35:23Z,4009242227,213,6.1,4009242309,4,,4009242217,155,,4009242221,140,68.4,4009242225,212,37.5,4009242223,141,57.0,4009242229,1,,4049081729,178,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,4009242219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342511,325,43,1,38,25,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-02-03T18:08:45.467Z,2023-02-03T18:09:08Z,4009242197,212,4.2,4009242679,144,1,4009242199,213,2.4,4009242189,3,0,4009242195,141,69.3,4009242191,56,Back,4009242193,140,33.6,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342533,326,59,1,38,27,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-02-03T18:08:47.552Z,2023-02-22T10:35:29Z,4009242337,56,Back,,,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342541,327,1,1,38,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,31.8,47.3,2023-02-03T18:08:47.612Z,2023-02-22T10:35:33Z,4009242415,1,,4009242411,212,35.1,4009242413,213,6.3,4009242407,140,65.2,4049081929,178,,4009242409,141,45.7,4009242405,56,Center,4009242403,157,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342547,329,61,1,38,32,cq4rdp1mkan8zhaw7bmzjdaqk,0,65.2,45.7,2023-02-03T18:08:51.920Z,2023-02-22T10:36:01Z,4009242423,56,Center,4049082123,178,,,,,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342551,328,1,1,38,33,7dkxxicrwn77jpdfkwpnlnnyn,0,28.1,52.5,2023-02-03T18:08:53.336Z,2023-02-22T10:35:56Z,4009242449,212,35.7,4009242441,56,Back,4009242445,140,39.4,4049082401,178,,4009242447,141,100.0,4009242451,213,1.2,4020003963,1,,4020003961,157,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342545,328,43,1,38,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-02-03T18:08:53.411Z,2023-02-08T15:26:32Z,4020003915,144,49,,,,,,,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342553,329,5,1,38,35,7dkxxicrwn77jpdfkwpnlnnyn,0,40.5,101.9,2023-02-03T18:08:54.930Z,2023-02-22T10:36:07Z,4009272091,233,330,4009242455,347,,4009242453,56,Back,,,,,,,,,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342599,330,5,1,38,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,59.5,-1.9,2023-02-03T18:08:54.930Z,2023-02-22T10:36:06Z,4009272083,233,329,4009242673,347,,4009242671,56,Right,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342623,331,1,1,38,47,cq4rdp1mkan8zhaw7bmzjdaqk,1,56.3,0,2023-02-03T18:09:07.058Z,2023-02-22T10:36:11Z,4009242785,56,Right,4009242783,107,,4009242793,212,5.2,4009242789,141,2.9,4009242787,140,52.4,4009242797,213,2.5,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342633,332,1,1,38,50,cq4rdp1mkan8zhaw7bmzjdaqk,1,52.4,2.9,2023-02-03T18:09:10.451Z,2023-02-22T10:36:17Z,4009242827,140,57.6,4049082917,178,,4009242825,56,Right,4009242831,212,5.5,4009242833,213,0.1,4009242829,141,4.1,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342643,333,1,1,38,51,cq4rdp1mkan8zhaw7bmzjdaqk,1,57.6,4.1,2023-02-03T18:09:10.891Z,2023-02-22T10:36:23Z,4049083049,178,,4009242887,140,58.0,4009242889,141,1.0,4009242893,213,4.9,4009242885,56,Right,4009242891,212,2.1,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342645,334,3,1,38,52,cq4rdp1mkan8zhaw7bmzjdaqk,0,60,1.3,2023-02-03T18:09:11.902Z,2023-02-22T10:36:31Z,4009242985,233,330,4049083161,178,,4009242897,56,Right,4020004289,464,,4009242899,286,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342649,330,7,1,38,52,7dkxxicrwn77jpdfkwpnlnnyn,1,40,98.7,2023-02-03T18:09:11.989Z,2023-02-22T10:36:36Z,4009242951,233,334,4009242909,285,,4009242907,56,Back,4009242905,167,,4020004321,385,,4049083279,178,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342655,331,5,1,38,53,7dkxxicrwn77jpdfkwpnlnnyn,0,40.4,101.4,2023-02-03T18:09:13.052Z,2023-02-22T10:36:41Z,4009242919,347,,4009242917,56,Back,4009243111,233,335,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342683,335,5,1,38,53,cq4rdp1mkan8zhaw7bmzjdaqk,1,59.6,-1.4,2023-02-03T18:09:13.052Z,2023-02-22T10:36:41Z,4009243085,56,Right,4009243087,347,,4009243103,233,331,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342697,336,1,1,39,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,61.3,0,2023-02-03T18:09:20.395Z,2023-02-22T10:36:45Z,4009243159,213,2.8,4009243155,141,3.1,4009243151,56,Right,4009243153,140,54.1,4009243149,107,,4009243157,212,8.1,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342717,337,1,1,39,3,cq4rdp1mkan8zhaw7bmzjdaqk,0,54.1,3.1,2023-02-03T18:09:23.170Z,2023-02-22T10:36:50Z,4009243285,212,53.5,4009243281,140,82.7,4009243275,155,,4009243283,141,68.3,4049083561,178,,4009243279,56,Center,4009243289,1,,4009243277,196,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,4009243287,213,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342725,332,12,1,39,6,7dkxxicrwn77jpdfkwpnlnnyn,1,19,28.1,2023-02-03T18:09:26.475Z,2023-02-22T10:36:54Z,4049083657,388,,4009243317,212,14.6,4009243315,141,7.7,4009243311,56,Back,4009243313,140,23.2,4009243319,213,5.0,4009243321,15,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342815,338,1,1,39,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,73.9,86.6,2023-02-03T18:09:30.759Z,2023-02-22T10:37:01Z,4009243755,212,11.1,4009243751,140,70.7,4009243753,141,71.1,4009243749,56,Center,4049083705,178,,4009243757,213,4.4,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342823,339,1,1,39,14,cq4rdp1mkan8zhaw7bmzjdaqk,0,70.7,71.1,2023-02-03T18:09:34.525Z,2023-02-22T10:37:05Z,4009243797,155,,4049083759,178,,4009243803,141,35.0,4009243805,212,39.9,4009243801,140,100.0,4009243809,1,,4009243799,56,Center,4009243807,213,5.6,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342821,333,5,1,39,18,7dkxxicrwn77jpdfkwpnlnnyn,1,-1,69.8,2023-02-03T18:09:37.972Z,2023-02-22T10:37:10Z,4009243855,233,340,4009243795,346,,4009243793,56,Back,,,,,,,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503342829,340,5,1,39,18,cq4rdp1mkan8zhaw7bmzjdaqk,0,101,30.2,2023-02-03T18:09:37.972Z,2023-02-22T10:37:10Z,4009243863,233,333,4009243839,346,,4009243837,56,Center,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503343007,334,1,1,39,48,7dkxxicrwn77jpdfkwpnlnnyn,0,4.8,50.4,2023-02-03T18:10:07.925Z,2023-02-22T10:37:13Z,4009244767,141,5.0,4009244773,1,,4009244771,213,5.7,4009244775,74,,4009244769,212,55.4,4009244765,140,48.6,4009244761,124,,4009244763,56,Back,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503343035,341,44,1,39,51,cq4rdp1mkan8zhaw7bmzjdaqk,1,51.8,93.9,2023-02-03T18:10:10.947Z,2023-02-23T12:46:16Z,4009244883,286,,4009244881,56,Left,4009244885,233,335,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503343017,335,44,1,39,51,7dkxxicrwn77jpdfkwpnlnnyn,0,48.2,6.1,2023-02-03T18:10:10.948Z,2023-02-22T10:37:18Z,4009244807,56,Back,4009244893,233,341,4009244809,285,,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503343037,342,1,1,39,51,cq4rdp1mkan8zhaw7bmzjdaqk,0,51,92.6,2023-02-03T18:10:10.991Z,2023-02-23T12:46:16Z,4009244905,3,,4009244909,140,53.2,4049084143,388,,4009244907,56,Left,4009244923,213,1.2,4009244913,141,100.0,4009244919,212,6.2,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503343107,336,5,1,39,52,7dkxxicrwn77jpdfkwpnlnnyn,1,45.7,-0.9,2023-02-03T18:10:12.437Z,2023-02-22T10:37:33Z,4009245285,233,343,4009245275,56,Back,4009245277,347,,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503343041,343,5,1,39,52,cq4rdp1mkan8zhaw7bmzjdaqk,0,54.3,100.9,2023-02-03T18:10:12.437Z,2023-02-22T10:37:33Z,4009245289,233,336,4009244933,347,,4009244931,56,Left,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503343111,337,1,1,40,9,7dkxxicrwn77jpdfkwpnlnnyn,1,45.6,0,2023-02-03T18:10:28.583Z,2023-02-22T10:23:26Z,4009245303,56,Back,4009245305,140,27.6,4009245301,107,,4009245309,212,20.9,4009245311,213,2.7,4009245307,141,12.1,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
