id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,assist,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/16/value,qualifier/18/value
2542701231,199,1,1,24,48,7w4300dn2tnd0eqmbtk531tkx,1,57.8,90.8,2023-05-02T18:55:01.575Z,2023-05-02T18:55:03Z,4245521901,140,69.4,4245521903,141,97.7,4245521907,213,0.4,4245521899,56,Left,4245521905,212,13.1,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701237,200,1,1,24,50,7w4300dn2tnd0eqmbtk531tkx,0,69.4,97.7,2023-05-02T18:55:03.767Z,2023-05-02T18:55:05Z,4245521935,140,75.6,4245521933,56,Left,4245521937,141,96.5,4245521943,213,6.2,4245521939,212,6.6,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701245,201,43,1,24,52,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-05-02T18:55:05.210Z,2023-05-02T18:55:29Z,4245523539,144,49,,,,,,,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701359,201,4,1,24,52,7w4300dn2tnd0eqmbtk531tkx,1,69.6,92.9,2023-05-02T18:55:05.441Z,2023-05-02T18:55:29Z,4245522537,286,,4245522533,56,Left,4245522535,152,,4245522695,233,203,4245522531,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701379,203,4,1,24,52,7dkxxicrwn77jpdfkwpnlnnyn,0,30.4,7.1,2023-05-02T18:55:05.442Z,2023-05-02T18:58:15Z,4245522711,233,201,4245522643,152,,4245522647,285,,4245523795,10,,4245522641,56,Back,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701371,202,43,1,24,53,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-05-02T18:55:06.410Z,2023-05-02T18:55:22Z,4245522609,212,6.7,4245522611,213,0.9,4245522605,140,29.2,4245522603,56,Back,4245522607,141,13.5,4245523111,144,1,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701737,202,1,1,25,36,7w4300dn2tnd0eqmbtk531tkx,0,69.2,95,2023-05-02T18:55:50.009Z,2023-05-04T15:01:28Z,4245524859,5,,4245524871,56,Center,4245524875,140,87.7,4245524869,152,,4245524865,155,,4249885083,20,,4245524879,212,31.1,4245524851,2,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,4245524881,213,5.4,4245524877,141,4249885081,223,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701753,204,12,1,25,40,7dkxxicrwn77jpdfkwpnlnnyn,1,11.2,43.1,2023-05-02T18:55:53.357Z,2023-05-02T18:55:54Z,4245524973,140,40.7,4245524981,213,5.6,4245524977,141,8.9,4245524969,56,Back,4245524979,212,38.7,4245524983,15,,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701825,203,1,1,25,41,7w4300dn2tnd0eqmbtk531tkx,1,60.1,85.1,2023-05-02T18:55:54.664Z,2023-05-02T18:55:59Z,4245525257,212,6.6,4245525253,140,64.3,4245525255,141,92.3,4245525249,56,Left,4245525259,213,0.8,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701849,204,1,1,25,46,7w4300dn2tnd0eqmbtk531tkx,0,66.5,77.1,2023-05-02T18:55:59.240Z,2023-05-02T18:56:03Z,4245525363,140,87.7,4245525367,141,57.8,4245525377,213,5.8,4245525359,155,,4245525361,56,Center,4245525371,212,25.8,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701847,205,44,1,25,48,7dkxxicrwn77jpdfkwpnlnnyn,1,12.6,42.4,2023-05-02T18:56:01.227Z,2023-05-02T18:56:02Z,4245525355,56,Back,4245525357,285,,4245525461,233,205,,,,,,,,,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701859,205,44,1,25,48,7w4300dn2tnd0eqmbtk531tkx,0,87.4,57.6,2023-05-02T18:56:01.228Z,2023-05-02T18:56:03Z,4245525511,233,205,4245525417,56,Center,4245525419,286,,,,,,,,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701867,206,1,1,25,48,7dkxxicrwn77jpdfkwpnlnnyn,1,12.8,42.5,2023-05-02T18:56:01.340Z,2023-05-02T18:56:02Z,4245525471,140,20.2,4245525477,213,5.2,4245525469,56,Back,4245525473,141,23.1,4245525475,212,15.3,4245525467,3,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701875,207,49,1,25,49,7dkxxicrwn77jpdfkwpnlnnyn,1,20.6,21.6,2023-05-02T18:56:02.876Z,2023-05-02T18:56:03Z,,,,,,,,,,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701897,208,1,1,25,50,7dkxxicrwn77jpdfkwpnlnnyn,0,21.8,18.4,2023-05-02T18:56:03.404Z,2023-05-02T19:02:05Z,4245525631,56,Back,4245525633,140,20.5,4245525637,212,1.4,4245525635,141,18.8,4245525641,1,,4245525629,157,,4245525639,213,2.9,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701903,206,49,1,25,53,7w4300dn2tnd0eqmbtk531tkx,1,52.2,32.8,2023-05-02T18:56:07.049Z,2023-05-02T19:02:02Z,,,,,,,,,,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542701953,207,1,1,25,56,7w4300dn2tnd0eqmbtk531tkx,1,63.1,14.5,2023-05-02T18:56:09.400Z,2023-05-02T18:56:11Z,4245525939,212,11.1,4245525941,213,5.7,4245525935,140,71.7,4245525933,56,Right,4245525937,141,5.0,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702001,208,1,1,25,58,7w4300dn2tnd0eqmbtk531tkx,1,73.7,6.2,2023-05-02T18:56:11.417Z,2023-05-02T18:56:15Z,4245526159,140,95.5,4245526161,141,23.9,4245526157,56,Center,4245526165,213,0.5,4245526163,212,25.9,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702011,209,1,1,26,2,7w4300dn2tnd0eqmbtk531tkx,0,99,29.5,2023-05-02T18:56:15.785Z,2023-05-02T18:56:18Z,4245526211,141,30.4,4245526215,213,2.0,4245526213,212,0.7,4245526209,140,98.7,4245526283,233,209,4245526287,286,,4245526281,236,,4245526207,56,Center,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702019,209,74,1,26,2,7dkxxicrwn77jpdfkwpnlnnyn,1,3.3,70.8,2023-05-02T18:56:15.786Z,2023-05-02T18:58:16Z,4245526261,56,Back,4245526263,285,,4245526347,233,209,,,,,,,,,,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702041,210,49,1,26,6,7dkxxicrwn77jpdfkwpnlnnyn,1,7.1,77.2,2023-05-02T18:56:20.045Z,2023-05-02T18:56:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702063,211,1,1,26,7,7dkxxicrwn77jpdfkwpnlnnyn,1,8.5,83.8,2023-05-02T18:56:20.973Z,2023-05-02T18:56:22Z,4245526541,212,8.5,4245526535,56,Back,4245526537,140,13.6,4245526539,141,93.5,4245526543,213,0.9,,,,,,,,,,4c540mry6f9esodej103n6xka,Faisal Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702073,212,1,1,26,8,7dkxxicrwn77jpdfkwpnlnnyn,0,14,96.2,2023-05-02T18:56:21.641Z,2023-05-04T15:02:33Z,4245526579,213,6.2,4245526587,233,210,4245526575,141,95.3,4245526573,140,18.5,4245526577,212,4.8,4245526571,56,Back,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702055,210,8,1,26,8,7w4300dn2tnd0eqmbtk531tkx,1,88,2.3,2023-05-02T18:56:21.642Z,2023-05-04T15:02:35Z,4249886349,385,,4245526497,56,Right,,,,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702067,211,5,1,26,9,7w4300dn2tnd0eqmbtk531tkx,0,86.8,-1.1,2023-05-02T18:56:22.185Z,2023-05-02T18:56:38Z,4245527299,233,213,4245526551,56,Right,4245526553,347,,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702195,213,5,1,26,9,7dkxxicrwn77jpdfkwpnlnnyn,1,13.2,101.1,2023-05-02T18:56:22.185Z,2023-05-02T18:58:19Z,4245527289,233,211,4245527283,56,Back,4245527285,347,,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702221,214,1,1,26,24,7dkxxicrwn77jpdfkwpnlnnyn,1,17.3,100,2023-05-02T18:56:37.853Z,2023-05-02T18:56:40Z,4245527459,141,88.6,4245527461,212,15.9,4245527453,107,,4245527457,140,30.0,4245527455,56,Back,4245527465,213,5.7,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702243,215,1,1,26,27,7dkxxicrwn77jpdfkwpnlnnyn,1,30.1,90.2,2023-05-02T18:56:40.285Z,2023-05-02T18:56:42Z,4245527563,141,93.0,4245527567,213,2.9,4245527565,212,6.8,4245527559,56,Back,4245527561,140,23.9,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702277,216,1,1,26,28,7dkxxicrwn77jpdfkwpnlnnyn,1,22,95.1,2023-05-02T18:56:42.078Z,2023-05-02T18:56:45Z,4245527727,140,46.1,4245527733,213,6.1,4245527723,155,,4245527725,56,Back,4245527731,212,25.7,4245527729,141,88.6,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702287,217,44,1,26,32,7dkxxicrwn77jpdfkwpnlnnyn,1,46.2,88,2023-05-02T18:56:45.309Z,2023-05-02T18:56:48Z,4245527775,56,Back,4245527779,285,,4245527941,233,212,,,,,,,,,,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702319,212,44,1,26,32,7w4300dn2tnd0eqmbtk531tkx,0,53.8,12,2023-05-02T18:56:45.310Z,2023-05-02T18:56:48Z,4245527917,56,Right,4245527919,286,,4245527953,233,217,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702333,218,1,1,26,32,7dkxxicrwn77jpdfkwpnlnnyn,1,46,87.2,2023-05-02T18:56:45.405Z,2023-05-02T18:56:49Z,4245527989,3,,4245528001,141,95.1,4245528005,212,7.7,4245527997,140,51.3,4245527991,56,Left,4245528009,213,0.8,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702341,219,50,1,26,35,7dkxxicrwn77jpdfkwpnlnnyn,1,58.8,93.6,2023-05-02T18:56:49.097Z,2023-05-02T18:56:52Z,4245528185,233,213,4245528045,286,,4245528043,56,Left,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702359,213,7,1,26,35,7w4300dn2tnd0eqmbtk531tkx,1,41.2,6.4,2023-05-02T18:56:49.098Z,2023-05-04T15:03:06Z,4245528177,233,219,4245528121,56,Back,4249886851,384,,4245528123,285,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543518513,737,61,1,26,36,7w4300dn2tnd0eqmbtk531tkx,1,30.3,16.7,2023-05-02T18:56:49.425Z,2023-05-04T15:03:33Z,4249887561,56,Back,,,,,,,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702365,214,45,1,26,37,7w4300dn2tnd0eqmbtk531tkx,0,40.3,14.7,2023-05-02T18:56:50.621Z,2023-05-02T18:56:52Z,4245528157,56,Back,4245528159,285,,4245528197,233,220,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702357,220,3,1,26,37,7dkxxicrwn77jpdfkwpnlnnyn,1,59.7,85.3,2023-05-02T18:56:50.621Z,2023-05-04T15:04:22Z,4249888933,464,,4245528189,233,214,4245528117,286,,4245528115,56,Left,,,,,,,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543518667,738,45,1,26,37,7w4300dn2tnd0eqmbtk531tkx,0,29.7,21.3,2023-05-02T18:56:50.651Z,2023-05-04T15:04:13Z,4249888647,233,825,4249888349,56,Back,4249888351,285,,,,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543518665,825,3,1,26,37,7dkxxicrwn77jpdfkwpnlnnyn,1,70.3,78.7,2023-05-02T18:56:50.651Z,2023-05-04T15:04:25Z,4249889003,464,,4249888345,56,Center,4249888643,233,738,4249888347,286,,,,,,,,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702375,221,1,1,26,38,7dkxxicrwn77jpdfkwpnlnnyn,1,59.4,90.9,2023-05-02T18:56:51.277Z,2023-05-02T18:56:53Z,4245528227,213,2.5,4245528223,212,4.7,4245528219,141,95.0,4245528207,56,Left,4245528213,140,55.8,,,,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702383,222,1,1,26,39,7dkxxicrwn77jpdfkwpnlnnyn,0,57.4,92,2023-05-02T18:56:52.909Z,2023-05-02T18:56:55Z,4245528289,140,82.2,4245528297,1,,4245528293,212,40.3,4245528283,155,,4245528295,213,5.4,4245528285,56,Center,4245528291,141,46.7,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702391,215,1,1,26,42,7w4300dn2tnd0eqmbtk531tkx,1,15.7,54.9,2023-05-02T18:56:55.947Z,2023-05-02T18:56:57Z,4245528343,213,5.4,4245528339,141,43.4,4245528341,212,10.1,4245528335,56,Back,4245528333,3,,4245528337,140,21.8,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702393,216,49,1,26,43,7w4300dn2tnd0eqmbtk531tkx,1,21.3,42.5,2023-05-02T18:56:56.907Z,2023-05-02T18:56:57Z,,,,,,,,,,,,,,,,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702409,217,1,1,26,45,7w4300dn2tnd0eqmbtk531tkx,1,21.4,31.6,2023-05-02T18:56:58.330Z,2023-05-02T18:56:59Z,4245528423,141,14.0,4245528427,213,4.5,4245528425,212,12.4,4245528419,140,18.4,4245528417,56,Back,,,,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702445,218,1,1,26,46,7w4300dn2tnd0eqmbtk531tkx,1,18.4,13.9,2023-05-02T18:56:59.513Z,2023-05-02T18:57:04Z,4245528631,213,5.9,4245528625,140,32.8,4245528623,56,Back,4245528627,141,5.2,4245528629,212,16.2,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543519285,739,3,1,26,49,7w4300dn2tnd0eqmbtk531tkx,1,33.5,5.5,2023-05-02T18:57:02.400Z,2023-05-04T16:49:57Z,4250110295,233,827,4249892123,286,,4249892201,464,,4249892121,56,Back,,,,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543519287,827,45,1,26,49,7dkxxicrwn77jpdfkwpnlnnyn,0,66.5,94.5,2023-05-02T18:57:02.400Z,2023-05-04T16:49:57Z,4249892125,56,Left,4249892127,285,,4250110301,233,739,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702463,219,1,1,26,50,7w4300dn2tnd0eqmbtk531tkx,1,32.2,6.2,2023-05-02T18:57:03.882Z,2023-05-02T18:57:07Z,4245528721,213,3.0,4245528713,56,Back,4245528717,141,8.3,4245528719,212,8.5,4245528715,140,24.2,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702505,220,1,1,26,53,7w4300dn2tnd0eqmbtk531tkx,1,24.4,11,2023-05-02T18:57:07.082Z,2023-05-02T18:57:12Z,4245528955,141,25.4,4245528953,140,16.4,4245528957,212,12.9,4245528951,56,Back,4245528959,213,2.3,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702553,221,1,1,26,58,7w4300dn2tnd0eqmbtk531tkx,1,15,31,2023-05-02T18:57:12.122Z,2023-05-02T18:57:16Z,4245529195,140,18.6,4245529197,141,71.4,4245529193,56,Back,4245529201,213,1.4,4245529199,212,27.7,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702583,222,1,1,27,2,7w4300dn2tnd0eqmbtk531tkx,1,34,76.2,2023-05-02T18:57:16.106Z,2023-05-02T18:57:18Z,4245529327,141,97.5,4245529323,140,38.2,4245529331,213,1.3,4245529319,56,Back,4245529329,212,15.1,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702597,223,1,1,27,5,7w4300dn2tnd0eqmbtk531tkx,1,40.4,96.6,2023-05-02T18:57:18.458Z,2023-05-02T18:57:20Z,4245529451,213,6.2,4245529445,140,56.0,4245529443,56,Left,4245529447,141,95.0,4245529449,212,16.4,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702609,224,1,1,27,6,7w4300dn2tnd0eqmbtk531tkx,1,56,95,2023-05-02T18:57:20.010Z,2023-05-02T18:57:20Z,4245529519,213,3.2,4245529515,141,94.4,4245529513,140,49.0,4245529517,212,7.4,4245529511,56,Back,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702629,225,1,1,27,7,7w4300dn2tnd0eqmbtk531tkx,1,49,94.4,2023-05-02T18:57:20.762Z,2023-05-02T18:57:23Z,4245529645,56,Back,4245529647,140,42.4,4245529653,213,3.8,4245529649,141,87.3,4245529651,212,8.4,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702653,226,1,1,27,10,7w4300dn2tnd0eqmbtk531tkx,1,42.8,83.3,2023-05-02T18:57:23.546Z,2023-05-02T18:57:26Z,4245529763,56,Back,4245529767,141,50.1,4245529765,140,34.2,4245529771,213,4.3,4245529769,212,24.3,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702691,227,1,1,27,12,7w4300dn2tnd0eqmbtk531tkx,1,34.7,45.5,2023-05-02T18:57:26.171Z,2023-05-02T18:57:30Z,4245529975,140,43.5,4245529979,212,28.1,4245529977,141,6.5,4245529981,213,5.0,4245529973,56,Back,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702731,228,1,1,27,17,7w4300dn2tnd0eqmbtk531tkx,1,56.5,10.4,2023-05-02T18:57:30.203Z,2023-05-02T18:57:33Z,4245530171,140,67.6,4245530175,212,12.7,4245530173,141,3.1,4245530177,213,5.9,4245530167,56,Right,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702781,229,1,1,27,23,7w4300dn2tnd0eqmbtk531tkx,1,55.8,4.7,2023-05-02T18:57:36.443Z,2023-05-02T18:57:39Z,4245530457,212,23.3,4245530453,140,39.2,4245530455,141,27.5,4245530451,56,Back,4245530459,213,2.4,,,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702845,230,1,1,27,26,7w4300dn2tnd0eqmbtk531tkx,1,40.7,30.7,2023-05-02T18:57:39.403Z,2023-05-02T18:57:44Z,4245530817,56,Back,4245530819,140,44.9,4245530831,213,1.4,4245530823,141,69.9,4245530827,212,27.0,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702859,231,1,1,27,31,7w4300dn2tnd0eqmbtk531tkx,1,57.7,78.8,2023-05-02T18:57:44.507Z,2023-05-02T18:57:46Z,4245530929,140,65.8,4245530931,141,97.5,4245530927,56,Left,4245530933,212,15.3,4245530935,213,1.0,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702875,232,3,1,27,33,7w4300dn2tnd0eqmbtk531tkx,0,64.6,95.8,2023-05-02T18:57:46.795Z,2023-05-04T15:07:08Z,4249892593,464,,4245531017,56,Left,4245531019,286,,4245531175,233,223,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702891,223,7,1,27,33,7dkxxicrwn77jpdfkwpnlnnyn,0,35.4,4.2,2023-05-02T18:57:46.796Z,2023-05-04T15:07:12Z,4245531119,56,Back,4249892633,385,,4245531121,285,,4245531167,233,232,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702905,233,1,1,27,36,7w4300dn2tnd0eqmbtk531tkx,1,65.6,97.7,2023-05-02T18:57:50.059Z,2023-05-02T18:57:51Z,4245531195,212,13.7,4245531197,213,3.5,4245531193,141,90.8,4245531189,56,Left,4245531191,140,53.3,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542702943,234,1,1,27,38,7w4300dn2tnd0eqmbtk531tkx,1,53.3,90.8,2023-05-02T18:57:51.563Z,2023-05-02T18:57:56Z,4245531405,140,59.0,4245531403,56,Center,4245531407,141,76.1,4245531411,213,5.3,4245531409,212,11.7,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
