id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/11/value,keyPass,qualifier/13/value,qualifier/12/value,qualifier/17/value,qualifier/18/value,qualifier/14/value
2466730169,411,1,2,47,48,d47tf49ishm9qnfd8zyc8wv0j,1,53.2,6.1,2022-10-02T19:06:22.927Z,2022-10-17T10:04:48Z,3815998125,212,12.3,3815998121,140,42.3,3829645785,178,,3815998127,213,2.8,3815998123,141,12.8,3815998119,56,Back,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730255,412,1,2,47,52,d47tf49ishm9qnfd8zyc8wv0j,1,44.4,13.6,2022-10-02T19:06:27.304Z,2022-10-17T10:04:58Z,3815998525,56,Back,3815998531,212,27.2,3829645925,178,,3815998527,140,33.9,3815998529,141,50.1,3815998533,213,2.0,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730283,413,1,2,48,1,d47tf49ishm9qnfd8zyc8wv0j,1,44.8,63.3,2022-10-02T19:06:35.848Z,2022-10-17T10:05:06Z,3829646237,178,,3815998693,213,4.8,3815998687,140,46.5,3815998689,141,32.5,3815998685,56,Back,3815998691,212,21.0,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730289,414,1,2,48,5,d47tf49ishm9qnfd8zyc8wv0j,0,53.1,28.4,2022-10-02T19:06:40.238Z,2022-10-17T10:05:18Z,3815998759,141,14.2,3815998757,140,71.5,3815998761,212,21.6,3829646517,178,,3815998755,56,Right,3815998763,213,5.8,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730313,477,49,2,48,7,aekjg4wbxaixtwu4aicmiju92,1,24.9,91.4,2022-10-02T19:06:41.527Z,2022-10-17T10:05:24Z,,,,,,,,,,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730315,478,50,2,48,8,aekjg4wbxaixtwu4aicmiju92,1,15.2,97.5,2022-10-02T19:06:42.638Z,2022-10-08T21:45:00Z,3816016157,233,415,3815998935,56,Back,3815998937,285,,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730365,415,7,2,48,9,d47tf49ishm9qnfd8zyc8wv0j,0,84.8,2.5,2022-10-02T19:06:44.214Z,2022-10-17T10:05:44Z,3829647607,178,,3815999223,286,,3815999221,56,Right,3817470591,383,,3816016245,233,478,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473509639,1237,67,2,48,12,aekjg4wbxaixtwu4aicmiju92,1,16.5,93.6,2022-10-02T19:06:47.057Z,2022-10-17T11:57:50Z,3852059993,233,1136,,,,,,,,,,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473509635,1136,67,2,48,12,d47tf49ishm9qnfd8zyc8wv0j,0,83.5,6.4,2022-10-02T19:06:47.058Z,2022-10-17T10:35:53Z,3852059997,233,1237,,,,,,,,,,,,,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730359,479,12,2,48,12,aekjg4wbxaixtwu4aicmiju92,1,13.1,93.5,2022-10-02T19:06:47.130Z,2022-10-17T11:57:50Z,3815999209,140,11.7,3815999213,212,5.5,3815999207,56,Back,3815999235,167,,3815999215,213,1.8,3829647851,389,,3815999211,141,100.0,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730483,416,5,2,48,13,d47tf49ishm9qnfd8zyc8wv0j,1,89,-1.2,2022-10-02T19:06:47.947Z,2022-10-08T21:45:22Z,3815999861,56,Right,3816015651,233,480,3815999865,347,,,,,,,,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730361,480,5,2,48,13,aekjg4wbxaixtwu4aicmiju92,0,11,101.2,2022-10-02T19:06:47.947Z,2022-10-08T21:45:22Z,3815999315,361,,3815999217,56,Back,3815999219,347,,3816015659,233,416,,,,,,,,,,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730495,417,1,2,48,22,d47tf49ishm9qnfd8zyc8wv0j,1,89.8,0,2022-10-02T19:06:57.445Z,2022-10-08T21:45:39Z,3815999925,56,Right,3815999931,212,8.8,3815999927,140,97.5,3815999929,141,4.1,3815999923,107,,3815999933,213,0.4,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730509,418,1,2,48,25,d47tf49ishm9qnfd8zyc8wv0j,0,97.5,4.1,2022-10-02T19:07:00.371Z,2022-10-17T10:06:04Z,3829648891,178,,3816000005,213,1.8,3817470819,20,,3817470817,224,,3816000001,141,44.9,3816000003,212,28.5,3815999997,56,Center,3815999993,2,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,3815999999,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730503,481,49,2,48,26,aekjg4wbxaixtwu4aicmiju92,1,12.3,64.5,2022-10-02T19:07:01.389Z,2022-10-17T10:06:09Z,,,,,,,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730521,482,1,2,48,28,aekjg4wbxaixtwu4aicmiju92,0,12.3,64.5,2022-10-02T19:07:02.720Z,2022-10-17T10:06:15Z,3816000071,213,0.6,3816000061,157,,3816000065,140,43.0,3829649611,178,,3816000067,141,93.8,3816000063,56,Back,3816000073,1,,3816000069,212,37.9,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730547,419,1,2,48,30,d47tf49ishm9qnfd8zyc8wv0j,1,55.6,11.8,2022-10-02T19:07:04.669Z,2022-10-17T10:06:20Z,3816000203,213,1.9,3816000195,56,Center,3816000197,140,51.0,3829649781,178,,3816000199,141,30.8,3816000193,3,,3816000201,212,13.8,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730567,420,1,2,48,32,d47tf49ishm9qnfd8zyc8wv0j,1,51,30.8,2022-10-02T19:07:07.139Z,2022-10-17T10:06:25Z,3816000325,213,0.4,3829650061,178,,3816000321,141,38.2,3816000323,212,13.7,3816000317,56,Center,3816000319,140,63.1,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730583,421,1,2,48,35,d47tf49ishm9qnfd8zyc8wv0j,1,59.7,31.6,2022-10-02T19:07:09.958Z,2022-10-17T10:06:29Z,3816000411,140,55.7,3829650289,178,,3816000415,212,15.4,3816000413,141,9.8,3816000409,56,Right,3816000417,213,4.4,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730615,422,1,2,48,37,d47tf49ishm9qnfd8zyc8wv0j,1,54.7,7.6,2022-10-02T19:07:11.726Z,2022-10-17T10:06:32Z,3816000601,212,17.6,3816000595,56,Right,3829650465,178,,3816000603,213,6.1,3816000597,140,71.2,3816000599,141,3.2,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730689,423,1,2,48,39,d47tf49ishm9qnfd8zyc8wv0j,1,71.5,2.6,2022-10-02T19:07:14.261Z,2022-10-17T10:06:35Z,3816001049,213,0.3,3816001043,140,86.9,3829650587,178,,3816001047,212,16.7,3816001041,56,Right,3816001045,141,8.9,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730695,424,50,2,48,43,d47tf49ishm9qnfd8zyc8wv0j,1,88.2,3,2022-10-02T19:07:18.201Z,2022-10-17T10:06:49Z,3816001075,286,,3816001121,233,483,3816001073,56,Right,,,,,,,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730697,483,7,2,48,44,aekjg4wbxaixtwu4aicmiju92,1,11.8,97,2022-10-02T19:07:18.737Z,2022-10-17T10:06:58Z,3816001085,56,Back,3829651221,178,,3817471635,385,,3816001083,167,,3816001087,285,,3816001105,233,424,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730777,425,5,2,48,45,d47tf49ishm9qnfd8zyc8wv0j,1,88.1,-1,2022-10-02T19:07:20.350Z,2022-10-17T10:07:05Z,3816001523,56,Right,3816001545,233,484,3816001525,347,,,,,,,,,,,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730701,484,5,2,48,45,aekjg4wbxaixtwu4aicmiju92,0,11.9,101,2022-10-02T19:07:20.350Z,2022-10-17T10:07:05Z,3816001103,347,,3816001555,233,425,3816001101,56,Back,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730801,426,1,2,48,55,d47tf49ishm9qnfd8zyc8wv0j,1,89.2,0,2022-10-02T19:07:30.239Z,2022-10-17T10:07:08Z,3816001711,141,5.8,3816001705,107,,3816001715,213,2.9,3816001709,140,70.7,3816001713,212,20.0,3816001707,56,Right,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730853,427,1,2,48,58,d47tf49ishm9qnfd8zyc8wv0j,1,67.9,3.7,2022-10-02T19:07:33.203Z,2022-10-17T10:07:12Z,3829652319,178,,3816001983,213,1.8,3816001979,212,7.5,3816001969,56,Right,3816001973,140,66.6,3816001977,141,14.6,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730883,428,1,2,49,2,d47tf49ishm9qnfd8zyc8wv0j,1,72.5,14.3,2022-10-02T19:07:37.046Z,2022-10-17T10:07:15Z,3816002145,213,6.0,3816002141,141,7.9,3816002143,212,18.4,3829652537,178,,3816002137,56,Right,3816002139,140,89.5,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730919,429,1,2,49,4,d47tf49ishm9qnfd8zyc8wv0j,0,89.5,7.9,2022-10-02T19:07:39.225Z,2022-10-17T10:07:18Z,3816002351,213,1.4,3817471893,387,,3817471891,225,,3816002347,141,69.0,3829652699,178,,3816002339,2,,3816002353,1,,3817471895,20,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,3816002345,140,94.8,3816002341,155,,3816002343,56,3816002349,212,,,,,,,,,,,,,,,,,,,,,Center,41.9,,,,,,
2466730951,485,12,2,49,7,aekjg4wbxaixtwu4aicmiju92,1,5.7,35.2,2022-10-02T19:07:41.650Z,2022-10-17T10:07:21Z,3816002501,56,Back,3816002593,15,,3829652889,388,,3816002505,140,0.0,3816002517,213,4.1,3816002513,212,11.4,3816002509,141,21.6,3816002539,167,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730931,430,6,2,49,7,d47tf49ishm9qnfd8zyc8wv0j,1,97.8,73.7,2022-10-02T19:07:42.394Z,2022-10-17T10:07:27Z,3816002545,233,486,3816002407,56,Center,3816002409,73,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466730955,486,6,2,49,7,aekjg4wbxaixtwu4aicmiju92,0,2.2,26.3,2022-10-02T19:07:42.394Z,2022-10-17T10:07:27Z,3816002523,56,Back,3816002549,233,430,3816002525,73,,,,,,,,,,,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731283,431,1,2,49,40,d47tf49ishm9qnfd8zyc8wv0j,0,99.6,99.5,2022-10-02T19:08:15.074Z,2022-10-17T10:07:37Z,3816004091,155,,3816004107,213,4.6,3816004095,56,Center,3816004089,6,,3817472113,20,,3816004093,223,,3816004103,141,59.7,3816004101,140,97.8,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,3829653375,178,,3816004087,2,,3816004105,212,,,,,,,,,,,,,,,,,,,,,,,27.1,,,,,,,
2466731299,487,12,2,49,41,aekjg4wbxaixtwu4aicmiju92,1,3.9,39.4,2022-10-02T19:08:16.302Z,2022-10-17T10:07:41Z,3816004211,212,20.7,3816004205,56,Back,3829653655,388,,3816004233,15,,3816004213,213,6.3,3816004209,141,39.2,3816004207,140,23.6,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731311,488,49,2,49,43,aekjg4wbxaixtwu4aicmiju92,1,29.3,37.6,2022-10-02T19:08:17.610Z,2022-10-17T10:07:47Z,,,,,,,,,,,,,,,,,,,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731335,489,1,2,49,47,aekjg4wbxaixtwu4aicmiju92,0,43.9,34.5,2022-10-02T19:08:22.024Z,2022-10-17T10:07:51Z,3816004395,56,Center,3829654151,178,,3816004401,212,15.3,3816004403,213,5.8,3816004397,140,56.8,3816004399,141,23.9,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731357,432,49,2,49,49,d47tf49ishm9qnfd8zyc8wv0j,1,37.6,75.9,2022-10-02T19:08:24.408Z,2022-10-17T10:07:54Z,,,,,,,,,,,,,,,,,,,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731383,433,1,2,49,49,d47tf49ishm9qnfd8zyc8wv0j,1,37.6,75.9,2022-10-02T19:08:24.433Z,2022-10-17T10:07:58Z,3816004675,56,Back,3829654905,178,,3816004679,141,54.8,3816004677,140,22.9,3816004683,212,21.1,3816004687,213,3.9,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731405,434,1,2,49,52,d47tf49ishm9qnfd8zyc8wv0j,0,21.8,55.7,2022-10-02T19:08:27.125Z,2022-10-17T10:08:02Z,3816004821,140,32.6,3816004831,1,,3816004825,141,100.0,3816004817,56,Back,3829655033,178,,3816004827,212,32.8,3817472585,155,,3816004829,213,1.2,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731407,435,5,2,49,54,d47tf49ishm9qnfd8zyc8wv0j,0,38.4,101.4,2022-10-02T19:08:29.200Z,2022-10-08T21:49:43Z,3816004835,347,,3816004833,56,Back,3816005195,233,490,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731463,490,5,2,49,54,aekjg4wbxaixtwu4aicmiju92,1,61.6,-1.4,2022-10-02T19:08:29.200Z,2022-10-08T21:49:42Z,3816005171,233,435,3816005147,56,Right,3816005149,347,,,,,,,,,,,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731535,491,1,2,50,2,aekjg4wbxaixtwu4aicmiju92,1,55.7,0,2022-10-02T19:08:36.879Z,2022-10-17T10:08:13Z,3816005595,140,76.4,3816005601,213,0.2,3816005591,107,,3816005593,56,Right,3816005599,212,22.1,3816005597,141,4.3,3816005603,1,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731573,492,1,2,50,8,aekjg4wbxaixtwu4aicmiju92,1,87.5,14.9,2022-10-02T19:08:43.034Z,2022-10-17T10:08:17Z,3816005781,56,Center,3816005785,141,47.5,3829655803,178,,3816005789,213,1.9,3816005783,140,80.9,3816005787,212,23.2,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731591,493,1,2,50,9,aekjg4wbxaixtwu4aicmiju92,0,80.9,47.5,2022-10-02T19:08:44.313Z,2022-10-17T10:08:21Z,3816005873,56,Center,3816005879,212,7.8,3816005877,141,43.7,3829656071,178,,3816005875,140,87.9,3816005881,213,5.9,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731627,437,49,2,50,10,d47tf49ishm9qnfd8zyc8wv0j,1,10.4,50.1,2022-10-02T19:08:44.892Z,2022-10-17T10:39:34Z,,,,,,,,,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473510247,1175,43,2,50,10,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-02T19:08:44.901Z,2022-10-17T10:39:13Z,3852063139,144,82,3852063049,178,0,,,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731659,438,1,2,50,11,d47tf49ishm9qnfd8zyc8wv0j,1,10.4,50.1,2022-10-02T19:08:46.368Z,2022-10-17T10:08:28Z,3816006203,212,33.2,3829657391,178,,3816006207,1,,3816006201,141,45.7,3816006197,56,Back,3816006199,140,41.9,3816006205,213,6.2,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731597,494,43,2,50,12,aekjg4wbxaixtwu4aicmiju92,1,0,0,2022-10-02T19:08:46.877Z,2022-10-02T19:09:37Z,3816005905,56,Center,3816008665,144,61,,,,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731687,439,1,2,50,14,d47tf49ishm9qnfd8zyc8wv0j,1,45,40.6,2022-10-02T19:08:49.266Z,2022-10-17T10:08:31Z,3829657837,178,,3816006357,212,24.4,3816006353,140,65.2,3816006359,213,0.5,3816006351,56,Center,3816006355,141,58.4,,,,,,,c8h2fwbtb1bs0i68fb730vpwp,Luís Miquissone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731623,436,43,2,50,15,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-02T19:08:49.513Z,2022-10-03T15:04:51Z,3817472759,144,8,3816006015,56,Back,,,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731689,440,61,2,50,19,d47tf49ishm9qnfd8zyc8wv0j,0,64.8,58.4,2022-10-02T19:08:53.508Z,2022-10-17T10:08:36Z,3829658169,178,,3816006363,56,Center,,,,,,,,,,,,,,,,,,,2ycm47qi7qr17i31a8f6oq9gq,Saad Al Salouli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731707,495,49,2,50,20,aekjg4wbxaixtwu4aicmiju92,1,38.7,60,2022-10-02T19:08:55.312Z,2022-10-17T10:08:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473510775,1203,83,2,50,21,d47tf49ishm9qnfd8zyc8wv0j,1,56.6,35.5,2022-10-02T19:08:55.971Z,2022-10-17T10:41:33Z,3852065777,399,250793,,,,,,,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473510589,1281,43,2,50,21,aekjg4wbxaixtwu4aicmiju92,1,0,0,2022-10-02T19:08:56.022Z,2022-10-17T10:41:36Z,3852065851,144,82,3852064879,178,0,,,,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731725,496,3,2,50,23,aekjg4wbxaixtwu4aicmiju92,0,43.4,70.8,2022-10-02T19:08:57.727Z,2022-10-17T10:08:42Z,3817473117,464,,3816006497,286,,3816006573,233,441,3829658547,178,,3816006495,56,Back,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731735,441,7,2,50,23,d47tf49ishm9qnfd8zyc8wv0j,1,56.6,29.2,2022-10-02T19:08:57.827Z,2022-10-17T10:08:46Z,3816006555,285,,3829658657,178,,3816006553,56,Center,3817473315,384,,3816006557,233,496,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731741,497,61,2,50,23,aekjg4wbxaixtwu4aicmiju92,1,41.6,63.9,2022-10-02T19:08:57.838Z,2022-10-17T10:10:32Z,3816006581,56,Back,3829658935,178,,,,,,,,,,,,,,,,,,,,3a2ef34105eqoes4s6zu1310p,Feras Al Brikan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467021875,773,61,2,50,23,d47tf49ishm9qnfd8zyc8wv0j,1,55.2,18.7,2022-10-02T19:08:58.221Z,2022-10-17T10:09:19Z,3829658859,178,,3817473467,56,Right,,,,,,,,,,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731751,442,49,2,50,24,d47tf49ishm9qnfd8zyc8wv0j,1,63.7,28.1,2022-10-02T19:08:58.859Z,2022-10-17T10:10:42Z,,,,,,,,,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731829,443,1,2,50,28,d47tf49ishm9qnfd8zyc8wv0j,1,63.7,28.1,2022-10-02T19:09:03.397Z,2022-10-17T10:10:45Z,3816006993,213,5.7,3816006983,56,Right,3829659255,178,,3816006987,141,13.7,3816006991,212,18.7,3816006985,140,78.9,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731863,444,1,2,50,33,d47tf49ishm9qnfd8zyc8wv0j,0,74.6,35.3,2022-10-02T19:09:07.801Z,2022-10-17T10:10:50Z,3816007163,212,26.7,3816007165,213,1.0,3829659601,178,,3816007159,140,87.4,3816007157,56,Center,3816007155,155,,3816007161,141,69.2,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731859,498,61,2,50,35,aekjg4wbxaixtwu4aicmiju92,0,15,28.3,2022-10-02T19:09:09.903Z,2022-10-17T10:11:01Z,3829659853,15,,3816007135,56,Back,3829659855,178,,,,,,,,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466731915,445,15,2,50,40,d47tf49ishm9qnfd8zyc8wv0j,1,77.9,65.9,2022-10-02T19:09:15.094Z,2022-10-17T10:11:09Z,3829660179,178,,3816014955,139,,3816014963,231,50.5,3816014959,147,56.5,3816014953,458,,3816014961,230,98.4,3816014947,103,19,3816007499,18,,2ycm47qi7qr17i31a8f6oq9gq,Saad Al Salouli,3816014941,78,,3816014421,20,,3816014957,146,3816007497,22,3816007501,56,,3816014943,102,3816014949,215,3816014425,82,,,,,,,,,,,,90.4,,,49.3,Center,,,
2467022017,774,61,2,50,41,d47tf49ishm9qnfd8zyc8wv0j,1,87.9,58.5,2022-10-02T19:09:15.647Z,2022-10-17T10:11:13Z,3817474181,228,,3829660971,178,,3817474163,56,Center,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466732035,446,3,2,50,42,d47tf49ishm9qnfd8zyc8wv0j,0,91.6,67.8,2022-10-02T19:09:16.975Z,2022-10-08T21:53:52Z,3816008085,286,,3816008081,56,Center,3829661167,178,,3817474371,465,,3817511987,233,499,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
