id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId
2493181403,406,49,2,56,48,7w4300dn2tnd0eqmbtk531tkx,1,65.3,76.3,2022-12-25T18:47:36.311Z,2022-12-30T18:03:47Z,,,,,,,,,,,,,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181405,407,1,2,56,49,7w4300dn2tnd0eqmbtk531tkx,1,65.3,76.3,2022-12-25T18:47:37.462Z,2022-12-30T18:03:52Z,3955798155,212,7.6,3955798149,56,Left,3955798151,140,70.0,3955798153,141,84.8,3960813901,178,,3955798157,213,0.9,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181407,408,1,2,56,51,7w4300dn2tnd0eqmbtk531tkx,1,70.1,84.8,2022-12-25T18:47:39.561Z,2022-12-30T18:03:58Z,3955798161,155,,3955798165,140,95.1,3960814035,178,,3955798171,213,5.3,3955798163,56,Center,3955798173,1,,3955798167,141,27.7,3955798169,212,46.9,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181409,409,61,2,56,54,7w4300dn2tnd0eqmbtk531tkx,0,95.1,27.7,2022-12-25T18:47:42.047Z,2022-12-30T18:14:45Z,3960823821,178,,3955798177,56,Center,,,,,,,,,,,,,,,,,,,b2klrrbklz788iu4vd46j0e3u,Ayman Al Hujaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181411,533,12,2,56,55,7dkxxicrwn77jpdfkwpnlnnyn,1,9.2,70.3,2022-12-25T18:47:42.923Z,2022-12-30T18:14:52Z,3955798193,140,0.0,3955798199,213,3.4,3955798205,167,,3955798197,212,11.4,3955798195,141,66.6,3955798191,56,Back,3960824025,178,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181415,410,6,2,56,55,7w4300dn2tnd0eqmbtk531tkx,1,98.2,30.6,2022-12-25T18:47:43.456Z,2022-12-30T18:14:58Z,3955802371,233,534,3955798215,75,,3955798213,56,Center,,,,,,,,,,,,,,,,b2klrrbklz788iu4vd46j0e3u,Ayman Al Hujaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181413,534,6,2,56,55,7dkxxicrwn77jpdfkwpnlnnyn,0,1.8,69.4,2022-12-25T18:47:43.456Z,2022-12-30T18:14:59Z,3955802379,233,410,3955798203,73,,3955798201,56,Back,,,,,,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181441,411,1,2,57,22,7w4300dn2tnd0eqmbtk531tkx,1,99.5,0.5,2022-12-25T18:48:10.313Z,2022-12-30T18:15:28Z,3959478541,20,,3960824493,178,,3959478539,224,,3955798321,155,,3955798335,1,,3955798327,140,94.6,3955798623,210,15,3955798329,141,50.7,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,3955798625,154,,3955798331,212,34.5,3955798325,56,Center,3955798333,213,3955798317,2,3955798319,6,1,1.7,,,,,,,,,,,,,,,,,,,,,,,,
2493181443,412,15,2,57,24,7w4300dn2tnd0eqmbtk531tkx,1,89,47,2022-12-25T18:48:11.935Z,2022-12-30T18:15:29Z,3955798419,15,,3955798631,55,411,3960824897,388,,3955798475,102,50.4,3955798425,82,,3955798473,78,,3955798427,233,535,3955798477,103,19,22cd6gzfwo341qai1o6014251,S. Çikalleshi,3955798489,231,50.2,3955798423,328,,3955798627,29,,3955798343,17,3955798417,25,3955798485,147,,,,45.7,3955798483,146,3955798487,230,99.3,3955798345,56,Center,94.1,3955798629,154,,,,,,,,,,,
2493181439,535,10,2,57,24,7dkxxicrwn77jpdfkwpnlnnyn,1,4.1,50.1,2022-12-25T18:48:12.449Z,2022-12-30T18:15:41Z,3955798431,233,412,3955798313,94,,3960825185,178,,3955798315,56,Back,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181447,413,13,2,57,25,7w4300dn2tnd0eqmbtk531tkx,1,91.6,53,2022-12-25T18:48:13.261Z,2022-12-30T18:15:53Z,3955798545,103,80.6,3960825391,178,,3955798373,17,,3955808319,328,,3955798535,25,,3959479941,214,,3955798537,72,,3959479939,74,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,3955798543,102,53.1,3955798375,56,Center,3955798547,458,,3955798549,230,3955798551,231,,,,100,52.3,,,,,,,,,,,,,,,,,,,,,,,
2493181451,414,5,2,57,26,7w4300dn2tnd0eqmbtk531tkx,0,101.2,57.8,2022-12-25T18:48:14.074Z,2022-12-30T18:15:58Z,3955798389,56,Center,3955798391,346,,3955798399,233,536,,,,,,,,,,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181449,536,5,2,57,26,7dkxxicrwn77jpdfkwpnlnnyn,1,-1.2,42.2,2022-12-25T18:48:14.074Z,2022-12-30T18:15:58Z,3955798383,56,Back,3955798395,233,414,3955798393,346,,,,,,,,,,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181483,538,43,2,57,52,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-12-25T18:48:39.903Z,2022-12-25T18:48:48Z,3955798699,144,44,3955798651,56,Center,3955798653,286,0,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181481,537,1,2,58,1,7dkxxicrwn77jpdfkwpnlnnyn,0,4.9,56.9,2022-12-25T18:48:49.538Z,2022-12-30T18:16:16Z,3955798635,124,,3955798643,212,63.0,3955798647,1,,3955798649,74,,3955798641,141,57.0,3955798645,213,0.0,3955798639,140,64.9,3955798637,56,Center,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181489,415,4,2,58,5,7w4300dn2tnd0eqmbtk531tkx,1,36.8,44.2,2022-12-25T18:48:53.121Z,2022-12-30T18:16:27Z,3955798683,56,Back,3955808325,294,,3955798689,286,,3955798685,152,,3955798681,13,,3955798691,233,539,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181487,539,4,2,58,5,7dkxxicrwn77jpdfkwpnlnnyn,0,63.2,55.8,2022-12-25T18:48:53.122Z,2022-12-30T18:16:27Z,3955798679,285,,3955798697,233,415,3955798673,56,Center,3960826141,178,,3955798675,152,,3955808323,294,,3955798671,13,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493183215,801,1,2,58,14,7w4300dn2tnd0eqmbtk531tkx,1,41.1,37.6,2022-12-25T18:49:02.105Z,2022-12-30T18:16:36Z,3955808335,56,Back,3955808339,141,30.0,3955808337,140,34.9,3955808333,152,,3960826439,178,,3955808341,212,8.3,3955808347,189,,3955808331,5,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,3955808343,213,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181497,416,1,2,58,16,7w4300dn2tnd0eqmbtk531tkx,1,31.3,33.3,2022-12-25T18:49:04.443Z,2022-12-30T18:16:44Z,3955798743,212,22.5,3955798745,213,1.4,3955798741,141,65.8,3960826673,178,,3955798737,56,Back,3955798739,140,35.1,,,,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181511,420,1,2,58,20,7w4300dn2tnd0eqmbtk531tkx,1,35.7,65.5,2022-12-25T18:49:08.709Z,2022-12-30T18:16:51Z,3955798767,212,17.2,3955798769,213,5.5,3955798763,140,47.4,3960826857,178,,3955798761,56,Back,3955798765,141,47.9,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181525,421,1,2,58,22,7w4300dn2tnd0eqmbtk531tkx,1,48,50.1,2022-12-25T18:49:10.494Z,2022-12-30T18:16:59Z,3955798811,212,30.6,3955798809,141,95.1,3955798807,140,47.1,3960827113,178,,3955798813,213,1.6,3955798805,56,Back,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181529,422,1,2,58,26,7w4300dn2tnd0eqmbtk531tkx,1,48.5,90.8,2022-12-25T18:49:14.451Z,2022-12-30T18:17:10Z,3955798835,212,8.0,3955798831,140,55.7,3955798833,141,94.5,3960827375,178,,3955798837,213,0.3,3955798829,56,Left,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181531,423,1,2,58,27,7w4300dn2tnd0eqmbtk531tkx,1,55.7,94.5,2022-12-25T18:49:15.553Z,2022-12-30T18:17:16Z,3960827515,178,,3955798841,56,Left,3955798845,141,89.1,3955798843,140,51.9,3955798849,213,3.9,3955798847,212,5.4,,,,,,,b2klrrbklz788iu4vd46j0e3u,Ayman Al Hujaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181533,424,61,2,58,28,7w4300dn2tnd0eqmbtk531tkx,0,54.6,87.7,2022-12-25T18:49:16.401Z,2022-12-30T18:17:24Z,3955798853,56,Left,3960827689,178,,,,,,,,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181541,548,1,2,58,30,7dkxxicrwn77jpdfkwpnlnnyn,0,48.9,25.9,2022-12-25T18:49:17.981Z,2022-12-30T18:17:37Z,3955798893,56,Center,3960827897,178,,3955798897,141,31.0,3955798899,212,14.4,3955798903,1,,3955798895,140,62.2,3955798891,157,,3955798901,213,0.2,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181549,425,61,2,58,30,7w4300dn2tnd0eqmbtk531tkx,1,27.2,91.8,2022-12-25T18:49:18.045Z,2022-12-30T18:17:45Z,3955798945,56,Back,3960828129,178,,,,,,,,,,,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181551,549,1,2,58,32,7dkxxicrwn77jpdfkwpnlnnyn,1,59.9,24.3,2022-12-25T18:49:20.203Z,2022-12-30T18:18:00Z,3955798953,141,8.0,3960828475,178,,3955798957,213,5.6,3955798951,140,72.3,3955798949,56,Right,3955798955,212,17.1,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181565,553,43,2,58,36,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-12-25T18:49:24.687Z,2022-12-25T18:49:44Z,3955799047,144,44,3955799021,56,Center,3955799023,286,0,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181555,550,1,2,58,40,7dkxxicrwn77jpdfkwpnlnnyn,1,73.6,9.5,2022-12-25T18:49:28.416Z,2022-12-30T18:18:13Z,3955798973,212,21.0,3955798969,140,93.6,3955798967,56,Right,3960828701,178,,3955798975,213,0.0,3955798971,141,9.7,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181557,551,1,2,58,42,7dkxxicrwn77jpdfkwpnlnnyn,0,97.4,15.9,2022-12-25T18:49:30.363Z,2022-12-30T18:18:20Z,3959481305,224,,3960828857,178,,3955798985,140,92.8,3955798991,213,1.8,3955798981,155,,3955798979,2,,3955798987,141,52.1,3955798989,212,25.1,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,3959481307,20,,3955798983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181559,426,44,2,58,44,7w4300dn2tnd0eqmbtk531tkx,1,7.1,45.8,2022-12-25T18:49:31.875Z,2022-12-30T19:05:06Z,3955798995,285,,3955798993,56,Back,3955799013,233,552,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181561,552,44,2,58,44,7dkxxicrwn77jpdfkwpnlnnyn,0,92.9,54.2,2022-12-25T18:49:31.876Z,2022-12-30T18:49:22Z,3955798999,286,,3955798997,56,Center,3955799017,233,426,,,,,,,,,,,,,,,,bia0lpc5wkxjcyc92d12apas5,R. Quaison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181563,427,12,2,58,44,7w4300dn2tnd0eqmbtk531tkx,1,7,43.6,2022-12-25T18:49:32.085Z,2022-12-30T19:05:06Z,3955799003,140,9.6,3955799009,213,1.2,3955799007,212,8.3,3955799011,15,,3955799005,141,55.1,3955799001,56,Back,3960830103,388,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181571,556,61,2,58,45,7dkxxicrwn77jpdfkwpnlnnyn,0,87.7,60.9,2022-12-25T18:49:33.431Z,2022-12-30T18:19:36Z,3955799031,56,Center,3960829695,388,,,,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181573,428,12,2,58,46,7w4300dn2tnd0eqmbtk531tkx,1,10,33.6,2022-12-25T18:49:34.611Z,2022-12-30T18:19:53Z,3955799039,212,5.2,3955799037,141,41.2,3955799033,56,Back,3955799041,213,1.4,3960830685,178,,3955799035,140,10.8,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181567,554,61,2,58,46,7dkxxicrwn77jpdfkwpnlnnyn,1,92,63.9,2022-12-25T18:49:34.638Z,2022-12-30T18:20:51Z,3960831795,388,,3960831793,21,,3955799025,56,Center,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181575,429,5,2,58,49,7w4300dn2tnd0eqmbtk531tkx,1,17.2,-1.6,2022-12-25T18:49:36.891Z,2022-12-30T18:18:47Z,3955803445,347,,3955799043,56,Back,3955803193,233,555,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181569,555,5,2,58,49,7dkxxicrwn77jpdfkwpnlnnyn,0,82.8,101.6,2022-12-25T18:49:36.891Z,2022-12-30T18:18:47Z,3955803197,233,429,3955799027,56,Left,3955803443,347,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181581,430,1,2,59,4,7w4300dn2tnd0eqmbtk531tkx,1,18.4,0,2022-12-25T18:49:52.244Z,2022-12-30T18:21:05Z,3955799067,213,1.2,3955799069,1,,3955799059,56,Back,3955799057,107,,3955799063,141,29.5,3955799061,140,26.4,3955808363,189,,3955799065,212,22.9,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182347,583,1,2,59,8,7w4300dn2tnd0eqmbtk531tkx,0,27.6,23.3,2022-12-25T18:49:56.073Z,2022-12-30T18:21:19Z,3955803605,1,,3955803597,140,40.7,3960832309,178,,3955803599,141,79.8,3955803601,212,40.8,3955803595,56,Back,3955803603,213,1.2,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494134803,1178,43,2,59,10,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2022-12-25T18:49:58.685Z,2022-12-31T05:52:08Z,3960873763,233,1004,3961523283,144,67,,,,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494134799,1004,43,2,59,10,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2022-12-25T18:49:58.686Z,2022-12-31T05:52:08Z,3961523277,144,67,3960873785,233,1178,,,,,,,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181577,557,8,2,59,10,7dkxxicrwn77jpdfkwpnlnnyn,1,58.7,9.1,2022-12-25T18:49:58.694Z,2022-12-30T19:05:07Z,3959482173,383,,3960832481,389,,3955799049,56,Right,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493182413,601,61,2,59,10,7w4300dn2tnd0eqmbtk531tkx,1,39.2,90.9,2022-12-25T18:49:58.789Z,2022-12-30T18:21:34Z,3955803949,56,Back,3960832629,178,,,,,,,,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494258315,1531,67,2,59,11,7dkxxicrwn77jpdfkwpnlnnyn,1,59,12,2022-12-25T18:49:58.836Z,2022-12-31T07:12:37Z,3961523355,233,1425,,,,,,,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494258313,1425,67,2,59,11,7w4300dn2tnd0eqmbtk531tkx,0,41,88,2022-12-25T18:49:58.837Z,2022-12-31T05:52:14Z,3961523359,233,1531,,,,,,,,,,,,,,,,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181513,544,61,2,59,11,7dkxxicrwn77jpdfkwpnlnnyn,1,58.3,13.4,2022-12-25T18:49:58.878Z,2022-12-31T07:12:38Z,3955803869,56,Right,3960832833,178,,,,,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181595,431,5,2,59,13,7w4300dn2tnd0eqmbtk531tkx,1,43.8,102,2022-12-25T18:50:01.175Z,2022-12-30T18:21:51Z,3955799115,347,,3955799113,56,Back,3955803995,233,558,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181579,558,5,2,59,13,7dkxxicrwn77jpdfkwpnlnnyn,0,56.2,-2,2022-12-25T18:50:01.175Z,2022-12-30T18:21:51Z,3955803999,233,431,3955799051,56,Right,3955799053,347,,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181597,432,1,2,59,19,7w4300dn2tnd0eqmbtk531tkx,1,46.6,100,2022-12-25T18:50:06.954Z,2022-12-30T18:22:01Z,3955799121,140,47.9,3955799125,212,10.4,3955799127,213,4.8,3955799117,107,,3955799119,56,Back,3955799123,141,86.3,,,,,,,6ry2ngrlp71y0q57zgz6wu2y2,Hussain Ali Alnwaiqi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493877903,812,1,2,59,19,7w4300dn2tnd0eqmbtk531tkx,1,45.2,72.6,2022-12-25T18:50:07.665Z,2022-12-30T18:22:10Z,3959483067,213,4.1,3959483063,141,66.3,3959483059,56,Back,3959483065,212,5.1,3959483061,140,42.6,3960833577,178,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493877967,813,1,2,59,26,7w4300dn2tnd0eqmbtk531tkx,1,55.4,42.9,2022-12-25T18:50:13.897Z,2022-12-30T18:22:17Z,3959483543,140,75.5,3959483551,1,,3959483549,213,5.4,3959483547,212,32.9,3959483545,141,5.8,3959483541,56,Right,3960833745,178,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181609,436,1,2,59,31,7w4300dn2tnd0eqmbtk531tkx,1,78.8,12.5,2022-12-25T18:50:19.485Z,2022-12-30T18:22:35Z,3955799183,212,14.7,3955799177,56,Center,3955799179,140,66.8,3955799185,213,2.6,3955799181,141,23.6,3960834123,178,,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181613,437,1,2,59,36,7w4300dn2tnd0eqmbtk531tkx,1,75.8,7.4,2022-12-25T18:50:24.397Z,2022-12-30T18:22:43Z,3960834343,178,,3955799203,140,97.3,3955799209,213,0.2,3955799207,212,23.2,3955799201,56,Right,3955799205,141,15.5,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181615,438,1,2,59,39,7w4300dn2tnd0eqmbtk531tkx,0,97.3,15.5,2022-12-25T18:50:27.034Z,2022-12-30T18:22:50Z,3955799223,212,17.3,3955799217,56,Center,3955799219,140,94.5,3955799213,2,,3955799225,213,1.7,3960834521,178,,3955799221,141,40.6,3959483811,20,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,3959483809,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181621,559,12,2,59,40,7dkxxicrwn77jpdfkwpnlnnyn,1,8.7,65.2,2022-12-25T18:50:28.003Z,2022-12-30T18:23:10Z,3955799253,140,14.9,3955799257,212,25.4,3955799259,213,1.3,3955799255,141,100.0,3955799251,56,Back,3955799265,167,,3960834931,178,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181625,439,5,2,59,44,7w4300dn2tnd0eqmbtk531tkx,1,85.6,-1.6,2022-12-25T18:50:32.659Z,2022-12-30T18:23:15Z,3955799271,233,560,3955799267,56,Right,3955799269,347,,,,,,,,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181623,560,5,2,59,44,7dkxxicrwn77jpdfkwpnlnnyn,0,14.4,101.6,2022-12-25T18:50:32.659Z,2022-12-30T18:23:16Z,3955799263,347,,3955799277,233,439,3955799261,56,Back,,,,,,,,,,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181627,440,1,2,59,47,7w4300dn2tnd0eqmbtk531tkx,1,86,0,2022-12-25T18:50:34.854Z,2022-12-30T18:23:23Z,3955799281,107,,3955799285,140,78.0,3955799291,213,2.1,3955799283,56,Right,3955799289,212,15.5,3955799287,141,17.3,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181635,441,1,2,59,49,7w4300dn2tnd0eqmbtk531tkx,1,79.1,16.2,2022-12-25T18:50:37.174Z,2022-12-30T18:23:39Z,3955799329,56,Right,3955799337,213,4.4,3955799333,141,6.2,3955799331,140,77.3,3960835483,178,,3955799335,212,7.1,,,,,,,73n9fjkvpac4i2s9kn6j86evp,Morato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181641,442,1,2,59,50,7w4300dn2tnd0eqmbtk531tkx,1,76,5,2022-12-25T18:50:38.323Z,2022-12-30T18:24:01Z,3955799369,212,17.1,3955799367,141,7.0,3955799363,56,Right,3960836157,178,,3955799371,213,3.1,3955799365,140,59.8,,,,,,,5sjuufrdq1rx6senkjjgtimsp,Khaled Al Samiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493181643,443,1,2,59,53,7w4300dn2tnd0eqmbtk531tkx,1,58.6,7.3,2022-12-25T18:50:41.043Z,2022-12-30T18:24:10Z,3955799383,213,1.9,3960836385,178,,3955799379,141,56.9,3955799377,140,45.9,3955799375,56,Back,3955799385,1,,3955799381,212,36.3,,,,94pujujlsh98axp2fdflycahg,Abdullah Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
