id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/9/value,assist,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/14/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2493382669,187,49,1,27,38,57jcqe38hakh2hfit2zsogsb,1,26.4,51.6,2022-12-26T18:00:12.125Z,2022-12-30T22:42:57Z,,,,,,,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382671,188,1,1,27,38,57jcqe38hakh2hfit2zsogsb,1,26.4,51.6,2022-12-26T18:00:12.162Z,2022-12-30T22:43:03Z,3956883359,140,33.5,3956883363,212,12.5,3961379471,178,,3956883357,56,Back,3956883365,213,0.9,3956883361,141,66.4,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382675,189,3,1,27,39,57jcqe38hakh2hfit2zsogsb,1,32.8,68,2022-12-26T18:00:13.568Z,2022-12-30T22:43:10Z,3956883381,56,Back,3959426371,464,,3961379507,178,,3956883399,285,,3956883395,233,242,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382677,242,45,1,27,39,c9swyor08g9pedxpe3n321svu,0,67.2,32,2022-12-26T18:00:13.568Z,2022-12-30T22:43:10Z,3956883401,233,189,3956883387,56,Center,3956883389,286,,,,,,,,,,,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382697,190,1,1,27,41,57jcqe38hakh2hfit2zsogsb,1,31.4,61.2,2022-12-26T18:00:14.902Z,2022-12-30T22:43:16Z,3956883443,56,Back,3956883451,213,3.5,3956883447,141,57.9,3961379535,178,,3956883445,140,25.6,3956883449,212,6.5,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382715,191,1,1,27,44,57jcqe38hakh2hfit2zsogsb,1,25.7,57.9,2022-12-26T18:00:17.645Z,2022-12-30T22:43:24Z,3956883475,212,8.1,3961379573,178,,3956883469,56,Back,3956883471,140,30.5,3956883473,141,48.5,3956883477,213,5.4,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382723,192,1,1,27,44,57jcqe38hakh2hfit2zsogsb,1,30.5,48.5,2022-12-26T18:00:18.302Z,2022-12-30T22:43:31Z,3961379641,178,,3956883507,212,7.2,3956883503,140,25.0,3956883501,56,Back,3956883509,213,2.5,3956883505,141,54.9,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382727,193,1,1,27,46,57jcqe38hakh2hfit2zsogsb,1,25,54.9,2022-12-26T18:00:19.598Z,2022-12-30T22:43:36Z,3956883521,140,27.9,3956883525,212,8.4,3956883523,141,66.4,3956883527,213,1.2,3961379669,178,,3956883519,56,Back,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382765,194,1,1,27,47,57jcqe38hakh2hfit2zsogsb,1,30.4,71.8,2022-12-26T18:00:21.518Z,2022-12-30T22:43:41Z,3956883645,212,16.0,3956883641,140,36.7,3956883639,56,Back,3961379747,178,,3956883643,141,93.2,3956883647,213,1.1,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382767,195,1,1,27,53,57jcqe38hakh2hfit2zsogsb,1,58.2,94.7,2022-12-26T18:00:26.712Z,2022-12-30T22:43:48Z,3956883653,140,62.8,3956883657,212,7.5,3961379847,178,,3956883651,56,Left,3956883659,213,5.4,3956883655,141,86.3,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382777,196,1,1,27,53,57jcqe38hakh2hfit2zsogsb,1,62.8,86.2,2022-12-26T18:00:27.582Z,2022-12-30T22:43:52Z,3961379903,178,,3956883687,56,Back,3956883693,212,17.2,3956883695,213,3.2,3956883689,140,46.4,3956883691,141,85.4,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382821,197,1,1,27,57,57jcqe38hakh2hfit2zsogsb,1,47,85.1,2022-12-26T18:00:31.043Z,2022-12-30T22:43:58Z,3956883839,213,5.0,3956883835,141,58.1,3961379949,178,,3956883831,56,Center,3956883833,140,52.0,3956883837,212,19.1,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382853,198,1,1,28,3,57jcqe38hakh2hfit2zsogsb,1,55.4,65.7,2022-12-26T18:00:37.492Z,2022-12-30T22:44:03Z,3956883909,140,53.1,3961379987,178,,3956883907,56,Left,3956883921,213,1.7,3956883913,141,86.0,3956883917,212,14.0,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382863,199,1,1,28,6,57jcqe38hakh2hfit2zsogsb,1,45.7,85.3,2022-12-26T18:00:40.373Z,2022-12-30T22:44:06Z,3956884005,141,69.7,3956884009,213,3.6,3961380037,178,,3956884001,56,Back,3956884007,212,25.0,3956884003,140,24.1,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382873,200,1,1,28,10,57jcqe38hakh2hfit2zsogsb,1,25.5,64.6,2022-12-26T18:00:44.367Z,2022-12-30T22:44:12Z,3956884033,140,29.8,3956884037,212,29.2,3956884039,213,4.9,3956884035,141,22.2,3961380069,178,,3956884031,56,Back,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382877,201,1,1,28,13,57jcqe38hakh2hfit2zsogsb,0,29.8,22.2,2022-12-26T18:00:47.390Z,2022-12-30T22:44:15Z,3956884059,140,31.6,3956884063,212,2.3,3956884057,56,Back,3956884065,213,5.7,3956884061,141,20.4,3961380109,178,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382893,243,43,1,28,13,c9swyor08g9pedxpe3n321svu,1,0,0,2022-12-26T18:00:47.526Z,2022-12-26T18:16:34Z,3956884129,56,Center,3956900803,144,61,,,,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382891,202,1,1,28,15,57jcqe38hakh2hfit2zsogsb,1,49.4,21.8,2022-12-26T18:00:48.951Z,2022-12-30T22:44:21Z,3956884117,141,3.8,3956884121,213,5.1,3956884113,56,Right,3956884115,140,53.7,3956884119,212,13.0,3961380163,178,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382897,203,1,1,28,17,57jcqe38hakh2hfit2zsogsb,1,53.5,3.8,2022-12-26T18:00:51.085Z,2022-12-30T22:44:25Z,3956884157,212,24.7,3956884153,140,30.4,3956884159,213,3.0,3961380207,178,,3956884155,141,10.4,3956884151,56,Back,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382899,204,1,1,28,19,57jcqe38hakh2hfit2zsogsb,1,31.3,10.4,2022-12-26T18:00:53.485Z,2022-12-30T22:44:28Z,3956884183,213,2.4,3956884175,56,Back,3956884179,141,38.8,3961380255,178,,3956884181,212,27.5,3956884177,140,12.6,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382909,205,1,1,28,23,57jcqe38hakh2hfit2zsogsb,1,13.3,40,2022-12-26T18:00:57.062Z,2022-12-30T22:44:32Z,3956884255,213,1.1,3956884249,140,25.1,3956884251,141,75.6,3961380319,178,,3956884253,212,27.2,3956884247,56,Back,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382911,206,1,1,28,26,57jcqe38hakh2hfit2zsogsb,0,29.3,76.7,2022-12-26T18:01:00.524Z,2022-12-30T22:44:36Z,3956884259,56,Back,3961380353,178,,3956884271,213,6.0,3956884261,140,45.8,3956884265,141,68.4,3956884269,212,18.2,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494231371,1398,43,1,28,28,c9swyor08g9pedxpe3n321svu,1,0,0,2022-12-26T18:01:01.756Z,2022-12-31T09:12:00Z,3961705427,144,67,3961391103,233,1230,,,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494231365,1230,43,1,28,28,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-12-26T18:01:01.757Z,2022-12-31T09:12:00Z,3961705413,144,67,3961391107,233,1398,,,,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382915,244,8,1,28,28,c9swyor08g9pedxpe3n321svu,1,54.4,26.7,2022-12-26T18:01:01.828Z,2022-12-30T23:14:36Z,3956884289,56,Center,3959426891,383,,3961380401,178,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382917,245,49,1,28,29,c9swyor08g9pedxpe3n321svu,1,54.5,26.7,2022-12-26T18:01:02.782Z,2022-12-30T22:44:44Z,,,,,,,,,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382921,246,1,1,28,29,c9swyor08g9pedxpe3n321svu,1,57.1,32.8,2022-12-26T18:01:03.133Z,2022-12-30T22:44:56Z,3956884301,213,1.8,3956884297,141,44.2,3956884293,56,Center,3961380555,178,,3956884295,140,55.2,3956884299,212,8.0,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382925,247,1,1,28,31,c9swyor08g9pedxpe3n321svu,1,54.5,36.7,2022-12-26T18:01:05.199Z,2022-12-30T22:45:04Z,3961380611,178,,3956884335,140,61.5,3956884339,212,11.5,3956884333,56,Center,3956884337,141,23.7,3956884341,213,5.4,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382931,248,1,1,28,33,c9swyor08g9pedxpe3n321svu,1,61.5,23.7,2022-12-26T18:01:06.882Z,2022-12-30T22:45:18Z,3961380721,178,,3956884371,140,58.7,3956884369,56,Right,3956884375,212,8.7,3956884373,141,11.6,3956884377,213,4.4,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382933,249,1,1,28,35,c9swyor08g9pedxpe3n321svu,1,59.4,10.7,2022-12-26T18:01:09.493Z,2022-12-30T22:45:24Z,3961380797,178,,3956884387,212,4.8,3956884383,140,57.5,3956884389,213,2.0,3956884385,141,17.1,3956884381,56,Right,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382945,250,1,1,28,36,c9swyor08g9pedxpe3n321svu,1,57.5,17.1,2022-12-26T18:01:10.131Z,2022-12-30T22:45:29Z,3956884457,140,59.0,3956884461,212,6.3,3956884463,213,5.0,3956884459,141,8.2,3961380857,178,,3956884455,56,Right,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382957,251,1,1,28,38,c9swyor08g9pedxpe3n321svu,1,59,8.2,2022-12-26T18:01:11.793Z,2022-12-30T22:45:34Z,3956884521,140,71.6,3956884525,212,13.3,3956884523,141,10.6,3961380907,178,,3956884527,213,0.1,3956884519,56,Right,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382965,252,1,1,28,41,c9swyor08g9pedxpe3n321svu,1,91.9,5.9,2022-12-26T18:01:15.039Z,2022-12-30T22:45:38Z,3956884575,155,,3956884583,212,43.3,3961380953,178,,3956884581,141,69.6,3956884591,345,,3959427141,20,,3956884577,56,Center,3956884579,140,92.5,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,3956884587,1,3956884585,213,3956884573,2,,3959427137,224,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,
2493382985,253,1,1,28,46,c9swyor08g9pedxpe3n321svu,1,89.8,81.2,2022-12-26T18:01:20.438Z,2022-12-30T22:45:43Z,3956884681,140,86.6,3956884685,212,7.0,3956884679,56,Center,3956884687,213,4.2,3956884683,141,72.1,3961380973,178,,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382993,254,1,1,28,49,c9swyor08g9pedxpe3n321svu,0,86.6,76.7,2022-12-26T18:01:23.053Z,2022-12-30T22:45:47Z,3956884719,155,,3961381003,178,,3956884723,140,88.3,3956884727,212,7.5,3956884725,141,66.0,3956884729,213,5.0,3956884721,56,Center,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493382999,207,12,1,28,51,57jcqe38hakh2hfit2zsogsb,1,9.3,53.6,2022-12-26T18:01:25.259Z,2022-12-30T22:45:52Z,3956884757,15,,3956884747,213,0.6,3956884743,141,60.9,3961381027,388,,3956884739,56,Back,3956884741,140,16.7,3956884745,212,9.2,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383013,255,1,1,28,54,c9swyor08g9pedxpe3n321svu,0,80.2,34.2,2022-12-26T18:01:27.905Z,2022-12-30T22:45:58Z,3959427949,286,,3961381073,178,,3956884803,56,Center,3956884807,141,35.7,3959535139,233,858,3956884811,213,0.3,3959427947,236,,3956884805,140,83.2,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,3956884809,212,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,
2493868245,858,74,1,28,54,57jcqe38hakh2hfit2zsogsb,1,18.1,60.8,2022-12-26T18:01:28.059Z,2022-12-30T22:46:03Z,3959535147,233,255,3959427943,285,,3959427941,56,Back,3961381107,178,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383017,256,61,1,28,54,c9swyor08g9pedxpe3n321svu,1,79.7,46.3,2022-12-26T18:01:28.521Z,2022-12-30T22:46:19Z,3961381205,178,,3956884819,56,Center,,,,,,,,,,,,,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494290645,1567,83,1,28,56,57jcqe38hakh2hfit2zsogsb,1,19,48.7,2022-12-26T18:01:29.711Z,2022-12-31T09:13:02Z,3961706583,399,109763,,,,,,,,,,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383021,257,50,1,28,56,c9swyor08g9pedxpe3n321svu,1,82.7,59.7,2022-12-26T18:01:30.443Z,2022-12-30T22:48:11Z,3956884845,233,208,3956884839,286,,3956884837,56,Center,,,,,,,,,,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383019,208,7,1,28,57,57jcqe38hakh2hfit2zsogsb,0,17.3,40.3,2022-12-26T18:01:30.812Z,2022-12-30T22:48:16Z,3961382117,178,,3959428047,383,,3956884831,56,Back,3956884841,233,257,3956884833,285,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383031,258,1,1,28,57,c9swyor08g9pedxpe3n321svu,0,76.4,58.8,2022-12-26T18:01:31.579Z,2022-12-30T22:48:19Z,3956884889,140,81.8,3956884895,213,1.4,3956884891,141,100.0,3961382157,178,,3956884893,212,29.9,3956884887,56,Left,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383047,209,5,1,29,1,57jcqe38hakh2hfit2zsogsb,1,15,-1.6,2022-12-26T18:01:35.060Z,2022-12-30T22:48:24Z,3956884991,56,Back,3956885003,233,259,3956884993,347,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383033,259,5,1,29,1,c9swyor08g9pedxpe3n321svu,0,85,101.6,2022-12-26T18:01:35.060Z,2022-12-30T22:48:24Z,3956884899,347,,3956884897,56,Left,3956885009,233,209,,,,,,,,,,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383065,212,1,1,29,11,57jcqe38hakh2hfit2zsogsb,1,15.2,0,2022-12-26T18:01:45.246Z,2022-12-30T22:48:30Z,3956885087,107,,3956885097,213,0.5,3956885093,141,7.7,3956885091,140,25.3,3956885865,189,,3956885095,212,12.4,3956885089,56,Back,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383181,218,61,1,29,11,57jcqe38hakh2hfit2zsogsb,1,17.3,7.6,2022-12-26T18:01:45.278Z,2022-12-30T22:49:03Z,3961382357,178,,3956885861,189,,3956885785,56,Back,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383441,222,61,1,29,13,57jcqe38hakh2hfit2zsogsb,1,18.8,6.2,2022-12-26T18:01:46.854Z,2022-12-30T22:48:58Z,3956887259,56,Back,3961382433,178,,,,,,,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383071,213,61,1,29,16,57jcqe38hakh2hfit2zsogsb,0,27.1,11.4,2022-12-26T18:01:49.993Z,2022-12-30T22:49:21Z,3961382687,178,,3956885139,56,Back,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493868389,860,61,1,29,17,c9swyor08g9pedxpe3n321svu,1,66.5,73.8,2022-12-26T18:01:50.794Z,2022-12-30T22:49:25Z,3959428651,56,Center,3961382703,178,,,,,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383073,260,49,1,29,18,c9swyor08g9pedxpe3n321svu,1,65.1,60.6,2022-12-26T18:01:51.897Z,2022-12-30T22:49:32Z,,,,,,,,,,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383079,261,1,1,29,20,c9swyor08g9pedxpe3n321svu,1,66,59.3,2022-12-26T18:01:53.663Z,2022-12-30T22:49:36Z,3956885163,212,10.3,3961382749,178,,3956885159,140,74.9,3956885165,213,5.9,3956885157,56,Center,3956885161,141,53.1,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383081,262,3,1,29,21,c9swyor08g9pedxpe3n321svu,0,75.5,50,2022-12-26T18:01:55.124Z,2022-12-30T22:49:46Z,3959535155,233,214,3959428781,464,,3961382787,178,,3956885169,56,Center,3956885171,286,,,,,,,,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383083,214,7,1,29,22,57jcqe38hakh2hfit2zsogsb,0,24.5,50,2022-12-26T18:01:55.627Z,2022-12-30T22:49:56Z,3961382823,389,,3956885173,56,Back,3956885185,233,262,3956885175,285,,3959428799,383,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383099,263,1,1,29,27,c9swyor08g9pedxpe3n321svu,1,78.9,25.5,2022-12-26T18:02:00.957Z,2022-12-30T22:50:08Z,3956885259,213,1.8,3956885255,141,35.1,3956885251,56,Center,3961382867,178,,3956885257,212,6.7,3956885253,140,77.4,,,,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383107,264,1,1,29,28,c9swyor08g9pedxpe3n321svu,1,77.4,35.1,2022-12-26T18:02:02.569Z,2022-12-30T22:50:14Z,3956885303,56,Right,3956885307,141,10.6,3956885311,213,5.0,3961382919,178,,3956885305,140,81.8,3956885309,212,17.3,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383115,265,1,1,29,31,c9swyor08g9pedxpe3n321svu,0,84,9.5,2022-12-26T18:02:05.036Z,2022-12-30T22:50:18Z,3959429111,20,,3956885353,212,17.5,3956885343,2,,3956885347,56,Center,3959429109,224,,3956885351,141,34.2,3956885355,213,1.3,3961382945,178,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,3956885349,140,,,,,,,,,,,,,,,,88.6,,,,,,,,,,,,,,,,,,,,,,
2493383125,215,49,1,29,32,57jcqe38hakh2hfit2zsogsb,1,11.7,65.5,2022-12-26T18:02:05.796Z,2022-12-30T22:50:23Z,,,,,,,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383133,216,1,1,29,33,57jcqe38hakh2hfit2zsogsb,0,12.6,74.2,2022-12-26T18:02:07.237Z,2022-12-30T22:50:26Z,3956885447,56,Left,3956885457,1,,3956885453,212,54.2,3956885451,141,100.0,3961383011,178,,3956885449,140,61.1,3956885455,213,0.3,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383135,217,5,1,29,36,57jcqe38hakh2hfit2zsogsb,0,53.4,101.4,2022-12-26T18:02:10.038Z,2022-12-30T22:50:30Z,3956885461,347,,3956885529,233,266,3956885459,56,Left,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383141,266,5,1,29,36,c9swyor08g9pedxpe3n321svu,1,46.6,-1.4,2022-12-26T18:02:10.038Z,2022-12-30T22:50:29Z,3956885517,347,,3956885515,56,Back,3956885525,233,217,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383205,267,1,1,29,56,c9swyor08g9pedxpe3n321svu,1,49.4,0,2022-12-26T18:02:30.219Z,2022-12-30T22:50:31Z,3956885951,212,9.7,3956885945,56,Back,3956885949,141,12.6,3956885953,213,1.5,3956885943,107,,3956885947,140,49.8,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383209,268,1,1,29,57,c9swyor08g9pedxpe3n321svu,1,51.6,13.5,2022-12-26T18:02:30.683Z,2022-12-30T22:50:36Z,3956886009,189,,3956885979,140,52.3,3961383059,178,,3956885983,212,7.3,3956885985,213,4.8,3956885977,56,Right,3956885981,141,2.8,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493383245,271,4,1,30,3,c9swyor08g9pedxpe3n321svu,1,67.9,6.2,2022-12-26T18:02:36.877Z,2022-12-30T21:23:12Z,3956886193,56,Right,3956886197,265,,3956886199,286,,3956886217,233,220,3956886195,152,,3956886191,13,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
