id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value
2451695335,205,61,1,25,1,o1iwuxbv233ayidxpibbxy59,1,9.8,76.3,2022-08-27T16:10:47.579Z,2022-09-03T08:45:35Z,3752201229,178,,3735967761,56,Back,,,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451695401,206,49,1,25,2,o1iwuxbv233ayidxpibbxy59,1,17.2,89.7,2022-08-27T16:10:48.557Z,2022-09-03T08:45:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451695419,187,45,1,25,2,aekjg4wbxaixtwu4aicmiju92,0,78.8,4.8,2022-08-27T16:10:48.670Z,2022-09-03T08:45:47Z,3735968133,56,Right,3735968135,286,,3735968243,233,207,,,,,,,,,,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451695449,207,3,1,25,2,o1iwuxbv233ayidxpibbxy59,1,21.2,95.2,2022-08-27T16:10:48.670Z,2022-09-03T08:45:47Z,3735968207,56,Back,3735968239,233,187,3744660225,465,,3735968209,285,,3752201385,178,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455640263,1241,43,1,25,3,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-08-27T16:10:49.629Z,2022-09-04T09:08:49Z,3757038671,178,0,3757038989,144,82,,,,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455640281,1242,43,1,25,4,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-08-27T16:10:50.498Z,2022-09-04T09:08:56Z,3757039149,144,82,3757038763,178,0,,,,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451695473,208,1,1,25,8,o1iwuxbv233ayidxpibbxy59,0,29.4,96.2,2022-08-27T16:10:54.585Z,2022-09-03T08:45:55Z,3735968299,141,85.9,3735968297,140,38.5,3735968301,212,11.8,3752201529,178,,3735968303,213,5.7,3735968295,56,Back,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451695469,188,8,1,25,9,aekjg4wbxaixtwu4aicmiju92,1,59.8,10.7,2022-08-27T16:10:55.255Z,2022-09-03T08:46:06Z,3744660257,384,,3735968281,56,Right,3752201711,178,,,,,,,,,,,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451695505,189,49,1,25,10,aekjg4wbxaixtwu4aicmiju92,1,63.5,29,2022-08-27T16:10:56.534Z,2022-09-03T08:46:46Z,,,,,,,,,,,,,,,,,,,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451695561,190,1,1,25,11,aekjg4wbxaixtwu4aicmiju92,1,62.3,25.6,2022-08-27T16:10:57.456Z,2022-09-03T08:46:57Z,3735968787,212,17.8,3735968779,140,74.6,3735968775,56,Right,3752202745,178,,3735968783,141,7.6,3735968791,213,5.5,,,,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451695601,191,1,1,25,15,aekjg4wbxaixtwu4aicmiju92,1,81,11.8,2022-08-27T16:11:01.154Z,2022-09-03T08:47:05Z,3735968975,56,Center,3735968981,212,14.4,3735968987,213,2.4,3735968979,141,25.6,3752202921,178,,3735968977,140,70.6,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451695667,192,1,1,25,18,aekjg4wbxaixtwu4aicmiju92,1,69.3,27.5,2022-08-27T16:11:03.880Z,2022-09-03T08:47:21Z,3735969375,212,16.0,3735970917,210,13,3752203067,178,,3735969369,56,Right,3735969373,141,9.7,3735969377,213,5.4,3735969371,140,79.3,,,,6b717wlx0q8d73hsbgsp90no5,Petros,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2451695671,193,13,1,25,21,aekjg4wbxaixtwu4aicmiju92,1,80,13.8,2022-08-27T16:11:07.264Z,2022-09-03T08:47:21Z,3735970951,102,57.3,3735969385,67,,3752203141,178,,3735970953,103,38.9,3735970943,83,,3735969387,56,Right,3735970941,121,,3735969727,72,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,3735970957,230,98.2,3735970945,29,,3735970959,231,3735969383,22,,3735970947,55,192,3735970955,215,,,,,,,,,,,,45.8,,,,
2451695691,194,5,1,25,23,aekjg4wbxaixtwu4aicmiju92,0,100.8,57.8,2022-08-27T16:11:09.014Z,2022-09-03T08:47:32Z,3735969507,233,209,3735969471,346,,3735969465,56,Center,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451695675,209,5,1,25,23,o1iwuxbv233ayidxpibbxy59,1,-0.8,42.2,2022-08-27T16:11:09.014Z,2022-09-03T08:47:32Z,3735969409,346,,3735969481,233,194,3735969407,56,Back,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696059,210,1,1,25,43,o1iwuxbv233ayidxpibbxy59,1,5.6,42.3,2022-08-27T16:11:29.097Z,2022-09-03T08:47:37Z,3735971527,140,17.7,3735971523,124,,3735971529,141,33.8,3735971537,237,,3735971531,212,14.0,3735971533,213,5.9,3735971525,56,Back,3735971571,189,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453321757,815,1,1,25,43,o1iwuxbv233ayidxpibbxy59,1,18.1,31.7,2022-08-27T16:11:29.534Z,2022-09-03T08:47:42Z,3744661131,213,1.5,3744661129,212,27.4,3752203551,178,,3744661127,141,72.0,3744661123,56,Back,3744661125,140,19.1,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696087,211,1,1,25,48,o1iwuxbv233ayidxpibbxy59,1,19.5,73.5,2022-08-27T16:11:34.196Z,2022-09-03T08:47:48Z,3735971663,213,4.3,3735971659,141,52.7,3735971655,56,Back,3735971661,212,15.3,3735971657,140,13.9,3752203605,178,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696147,212,1,1,25,51,o1iwuxbv233ayidxpibbxy59,1,14,52.8,2022-08-27T16:11:37.514Z,2022-09-03T08:47:56Z,3735971957,56,Back,3752203749,178,,3735971965,213,5.4,3735971959,140,21.3,3735971963,212,12.8,3735971961,141,37.7,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696187,213,1,1,25,55,o1iwuxbv233ayidxpibbxy59,1,24.6,36.7,2022-08-27T16:11:40.995Z,2022-09-03T08:48:09Z,3735972139,140,27.8,3735972141,141,17.9,3752204003,178,,3735972143,212,13.2,3735972137,56,Back,3735972145,213,5.0,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696269,214,1,1,25,58,o1iwuxbv233ayidxpibbxy59,1,28.9,22.1,2022-08-27T16:11:43.821Z,2022-09-03T08:48:30Z,3735972503,212,14.1,3735972501,141,16.7,3735972497,56,Back,3735972505,213,6.0,3735972499,140,41.9,3752204441,178,,,,,,,,cpqq8bpr6j13okdcilmwyimtw,Abdulmalik Al Oyayari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696259,195,45,1,26,0,aekjg4wbxaixtwu4aicmiju92,0,54.8,83.4,2022-08-27T16:11:45.915Z,2022-09-03T08:48:39Z,3735972867,233,215,3735972423,56,Left,3735972425,285,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696327,215,3,1,26,0,o1iwuxbv233ayidxpibbxy59,1,45.2,16.6,2022-08-27T16:11:45.915Z,2022-09-03T08:48:39Z,3735972833,286,,3752204559,178,,3744661143,465,,3735972843,233,195,3735972827,56,Back,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455641139,1258,43,1,26,1,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-08-27T16:11:47.292Z,2022-09-04T09:10:59Z,3757042511,178,0,3757042577,144,82,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696343,216,1,1,26,6,o1iwuxbv233ayidxpibbxy59,0,82.6,19.4,2022-08-27T16:11:52.349Z,2022-09-03T08:48:51Z,3735972923,141,49.4,3735972927,213,1.2,3735972921,140,90.9,3744661205,224,,3735972915,2,,3744661207,20,,3735972925,212,22.2,3735972919,56,Center,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,3752204753,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696349,196,8,1,26,7,aekjg4wbxaixtwu4aicmiju92,1,6,60.5,2022-08-27T16:11:53.434Z,2022-09-03T08:49:01Z,3744661281,384,,3752204937,178,,3735972951,56,Back,,,,,,,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696375,197,1,1,26,9,aekjg4wbxaixtwu4aicmiju92,0,9.5,62,2022-08-27T16:11:54.928Z,2022-09-03T08:49:07Z,3735973133,140,34.0,3735973137,212,25.7,3735973131,56,Back,3735973129,157,,3735973135,141,62.3,3752205057,178,,3735973139,213,0.0,3735973141,1,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696419,217,1,1,26,10,o1iwuxbv233ayidxpibbxy59,1,74.3,28.6,2022-08-27T16:11:55.902Z,2022-09-03T08:49:13Z,3735973417,141,38.3,3735973421,213,1.1,3735973413,56,Center,3735973419,212,7.5,3752205205,178,,3735973415,140,77.7,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696473,218,1,1,26,11,o1iwuxbv233ayidxpibbxy59,1,77,39.7,2022-08-27T16:11:57.256Z,2022-09-03T08:49:29Z,3735973731,141,50.3,3735973729,140,73.6,3735975109,210,13,3735973739,213,2.0,3735973727,56,Center,3735973735,212,8.0,3752205351,178,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696483,219,13,1,26,14,o1iwuxbv233ayidxpibbxy59,1,75.3,48.3,2022-08-27T16:11:59.861Z,2022-09-03T08:49:29Z,3735975165,102,59.8,3735975171,230,98.1,3735973799,22,,3735975169,215,,3735975173,231,50.9,3735974337,20,,3735975167,103,6.9,3735975157,73,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,3752205469,178,,3735975159,29,,3735973803,56,3735973801,18,,3735975161,55,218,,,,,,,,,,,,,,Center,,,,
2451696439,198,5,1,26,15,aekjg4wbxaixtwu4aicmiju92,1,-1.6,41.5,2022-08-27T16:12:01.323Z,2022-09-03T08:49:37Z,3735973535,56,Back,3735974015,233,220,3735973537,346,,,,,,,,,,,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696515,220,5,1,26,15,o1iwuxbv233ayidxpibbxy59,0,101.6,58.5,2022-08-27T16:12:01.323Z,2022-09-03T08:49:36Z,3735974023,233,198,3735973975,346,,3735973973,56,Center,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696727,199,1,1,26,31,aekjg4wbxaixtwu4aicmiju92,1,4.7,44.2,2022-08-27T16:12:17.294Z,2022-09-03T08:49:50Z,3735975057,140,8.0,3735975053,124,,3735975063,213,5.0,3735975059,141,28.7,3735975055,56,Back,3735975061,212,11.1,3735975067,237,,,,,jzdzefumhn1ch49i21rc2385,Mustafa Malayekah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696775,200,1,1,26,32,aekjg4wbxaixtwu4aicmiju92,1,8,28.7,2022-08-27T16:12:18.262Z,2022-09-03T08:50:05Z,3735975327,56,Back,3735975335,213,4.9,3735975329,140,10.3,3735975331,141,6.2,3752206061,178,,3735975333,212,15.5,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696849,201,1,1,26,35,aekjg4wbxaixtwu4aicmiju92,1,13.5,4.3,2022-08-27T16:12:20.885Z,2022-09-03T08:50:13Z,3735975757,141,4.9,3735975753,56,Back,3735975759,212,21.0,3752206197,178,,3735975755,140,33.5,3735975761,213,0.0,,,,,,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696869,202,1,1,26,37,aekjg4wbxaixtwu4aicmiju92,1,30.2,4.9,2022-08-27T16:12:22.943Z,2022-09-03T08:50:18Z,3752206299,178,,3735975847,140,39.9,3735975845,56,Back,3735975851,212,10.2,3735975853,213,0.1,3735975849,141,6.5,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696873,203,4,1,26,40,aekjg4wbxaixtwu4aicmiju92,1,40.2,4.8,2022-08-27T16:12:26.162Z,2022-09-03T08:50:24Z,3735976967,233,221,3735976809,13,,3735975875,56,Back,3735976813,265,,3735975877,286,,3735976811,152,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697017,221,4,1,26,40,o1iwuxbv233ayidxpibbxy59,0,59.8,95.2,2022-08-27T16:12:26.163Z,2022-09-03T08:50:24Z,3735976653,13,,3752206393,178,,3735976657,152,,3735976661,285,,3735976655,56,Left,3735976989,233,203,3735976659,265,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696901,204,43,1,26,41,aekjg4wbxaixtwu4aicmiju92,1,0,0,2022-08-27T16:12:26.804Z,2022-08-27T16:12:35Z,3735976011,56,Back,3735976377,144,61,,,,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451696913,205,43,1,26,41,aekjg4wbxaixtwu4aicmiju92,1,0,0,2022-08-27T16:12:27.647Z,2022-08-27T16:12:33Z,3735976275,144,5,3735976067,347,0,3735976065,56,Back,,,,,,,,,,,,,,,,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697061,206,43,1,26,55,aekjg4wbxaixtwu4aicmiju92,1,0,0,2022-08-27T16:12:41.134Z,2022-08-27T16:12:45Z,3735976947,213,1.6,3735977167,144,1,3735976939,56,Back,3735976941,140,38.2,3735976943,141,18.1,3735976937,152,0,3735976933,5,0,3735976945,212,13.2,aqe0o77dv6114gsbpw3t1iymt,M. Batna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697251,207,1,1,27,10,aekjg4wbxaixtwu4aicmiju92,1,39.5,15.2,2022-08-27T16:12:55.832Z,2022-09-03T08:50:35Z,3735977979,152,,3735977981,56,Back,3735977987,212,17.0,3735977983,140,24.5,3735977975,5,,3735977989,213,2.7,3735977985,141,24.8,3752206587,178,,85oc68xls37jerkaimzc1lv8q,Nawaf Boushal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697263,208,1,1,27,13,aekjg4wbxaixtwu4aicmiju92,1,24.5,24.8,2022-08-27T16:12:58.991Z,2022-09-03T08:50:43Z,3735978065,141,59.1,3735978071,213,1.5,3752206733,178,,3735978061,56,Back,3735978067,212,23.4,3735978063,140,26.2,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697303,209,1,1,27,15,aekjg4wbxaixtwu4aicmiju92,1,26.2,59.1,2022-08-27T16:13:01.436Z,2022-09-03T08:50:51Z,3735978323,213,1.0,3735978317,140,35.0,3752206845,178,,3735978321,212,18.2,3735978315,56,Back,3735978319,141,82.2,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697351,210,1,1,27,18,aekjg4wbxaixtwu4aicmiju92,1,35.6,83,2022-08-27T16:13:03.992Z,2022-09-03T08:50:59Z,3735978583,213,0.4,3735978575,56,Left,3752207005,178,,3735978579,141,96.2,3735978581,212,25.4,3735978573,155,,3735978577,140,58.2,,,,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697397,211,1,1,27,22,aekjg4wbxaixtwu4aicmiju92,1,60.8,95.3,2022-08-27T16:13:08.686Z,2022-09-03T08:51:09Z,3735978801,141,82.7,3735978797,56,Left,3752207219,178,,3735978803,212,13.3,3735978799,140,51.1,3735978805,213,3.8,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697465,212,1,1,27,25,aekjg4wbxaixtwu4aicmiju92,0,50.1,80.6,2022-08-27T16:13:11.470Z,2022-09-03T08:51:20Z,3735979227,56,Center,3735979235,213,5.8,3735979237,1,,3735979231,141,50.3,3735979229,140,85.3,3735979225,155,,3752207371,178,,3735979233,212,42.3,7tct6lamqw703ndfo60ruh6fp,Tawfiq Buhumaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697521,222,52,1,27,28,o1iwuxbv233ayidxpibbxy59,1,11.2,33.4,2022-08-27T16:13:14.407Z,2022-09-03T08:51:26Z,3752207557,178,,3744662455,377,,,,,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697571,223,1,1,27,34,o1iwuxbv233ayidxpibbxy59,1,13.1,33.4,2022-08-27T16:13:20.262Z,2022-09-03T08:51:41Z,3752207915,178,,3735979783,213,5.9,3735979779,212,15.5,3735979773,140,26.8,3735979769,123,,3735979771,56,Back,3735979777,141,25.0,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697597,224,1,1,27,36,o1iwuxbv233ayidxpibbxy59,1,26.8,25,2022-08-27T16:13:22.256Z,2022-09-03T08:51:51Z,3735979911,141,15.2,3735979907,56,Back,3735979913,212,9.5,3752208245,178,,3735979915,213,5.5,3735979909,140,33.3,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697637,225,1,1,27,40,o1iwuxbv233ayidxpibbxy59,1,33.3,15.8,2022-08-27T16:13:25.900Z,2022-09-03T08:52:07Z,3735980129,213,0.5,3735980125,141,22.1,3735980121,56,Back,3735980127,212,8.2,3752208719,178,,3735980123,140,40.0,,,,,,,cpqq8bpr6j13okdcilmwyimtw,Abdulmalik Al Oyayari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697695,226,1,1,27,41,o1iwuxbv233ayidxpibbxy59,1,39.1,18.3,2022-08-27T16:13:27.473Z,2022-09-03T08:52:16Z,3735980421,141,14.4,3735980417,56,Right,3735980423,212,12.1,3735980419,140,50.3,3752208883,178,,3735980425,213,6.1,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697737,227,1,1,27,43,o1iwuxbv233ayidxpibbxy59,1,50.3,14.4,2022-08-27T16:13:29.503Z,2022-09-03T08:52:31Z,3735980559,56,Back,3735980563,141,21.0,3735980565,212,10.6,3735980561,140,41.2,3735980567,213,2.7,3752209261,178,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453322041,816,1,1,27,44,o1iwuxbv233ayidxpibbxy59,1,36.3,10.1,2022-08-27T16:13:30.302Z,2022-09-03T08:52:45Z,3744662695,56,Back,3744662699,141,3.8,3744662703,213,5.1,3744662697,140,38.2,3744662701,212,4.7,3752209553,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697757,228,1,1,27,45,o1iwuxbv233ayidxpibbxy59,1,41.2,21,2022-08-27T16:13:31.321Z,2022-09-03T08:52:50Z,3735980685,141,30.4,3735980689,213,0.3,3735980683,140,58.3,3735980681,56,Center,3752209659,178,,3735980687,212,19.1,,,,,,,cm8m8mytnpgldxvoi9or35a09,Flávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456056579,1534,83,1,27,48,aekjg4wbxaixtwu4aicmiju92,1,40.9,70.6,2022-08-27T16:13:33.762Z,2022-09-04T20:03:56Z,3759289095,399,155744,,,,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697765,229,1,1,27,48,o1iwuxbv233ayidxpibbxy59,0,61,28.5,2022-08-27T16:13:33.781Z,2022-09-03T08:52:56Z,3744662791,233,213,3744662715,213,5.6,3744662709,140,64.1,3752209807,178,,3744662719,286,,3735980723,56,Center,3744662713,212,4.4,3744662717,236,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,3744662711,141,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697755,213,74,1,27,48,aekjg4wbxaixtwu4aicmiju92,1,39.3,70.8,2022-08-27T16:13:33.883Z,2022-09-03T08:53:03Z,3735980677,56,Back,3744662799,233,229,3752209875,178,,3735980679,285,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697759,214,49,1,27,50,aekjg4wbxaixtwu4aicmiju92,1,36.3,67.1,2022-08-27T16:13:36.080Z,2022-09-03T08:53:13Z,,,,,,,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697831,215,1,1,27,50,aekjg4wbxaixtwu4aicmiju92,1,35.8,61.2,2022-08-27T16:13:36.089Z,2022-09-03T08:53:25Z,3735981119,56,Back,3735981125,212,30.6,3752210299,178,,3735981121,140,8.6,3735981127,213,3.5,3735981123,141,44.9,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697881,216,1,1,27,56,aekjg4wbxaixtwu4aicmiju92,1,11,33.8,2022-08-27T16:13:42.015Z,2022-09-03T08:53:44Z,3735981401,213,5.7,3735981399,212,32.2,3735981403,1,,3735981395,140,36.8,3752210587,178,,3735981397,141,8.2,3735981391,155,,3735981393,56,Back,jzdzefumhn1ch49i21rc2385,Mustafa Malayekah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697897,217,1,1,28,0,aekjg4wbxaixtwu4aicmiju92,1,35.6,6.8,2022-08-27T16:13:45.951Z,2022-09-03T08:53:52Z,3735981499,212,14.5,3752210753,178,,3735981495,141,27.4,3735981489,56,Back,3735981503,213,1.8,3735981493,140,31.9,,,,,,,cee8klv6kur6xp1v57uikihg5,S. Bendebka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697941,218,1,1,28,2,aekjg4wbxaixtwu4aicmiju92,1,34.4,31,2022-08-27T16:13:48.653Z,2022-09-03T08:54:02Z,3735981745,212,29.0,3735981743,141,73.2,3752210877,178,,3735981741,140,30.7,3735981747,213,1.7,3735981739,56,Back,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697985,219,1,1,28,6,aekjg4wbxaixtwu4aicmiju92,1,33.7,69,2022-08-27T16:13:52.320Z,2022-09-03T08:54:10Z,3735981969,56,Center,3735981975,212,24.3,3735981973,141,73.5,3752211001,178,,3735981971,140,56.7,3735981977,213,0.1,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697991,220,61,1,28,7,aekjg4wbxaixtwu4aicmiju92,0,56.7,73.5,2022-08-27T16:13:53.099Z,2022-09-03T08:54:17Z,3735981991,56,Center,3752211165,178,,,,,,,,,,,,,,,,,,,,2u7lvws9q3r5yu76aioea6ifp,C. Cueva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455642787,1277,43,1,28,8,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-08-27T16:13:54.391Z,2022-09-04T09:14:44Z,3757049709,178,0,3757049799,144,82,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451697999,230,49,1,28,8,o1iwuxbv233ayidxpibbxy59,1,39.2,29.2,2022-08-27T16:13:54.587Z,2022-09-03T08:55:10Z,,,,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
