id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2542643899,133,1,1,18,22,dbhdov3cc47kcr1hjg5qr5qg7,1,81.6,29.5,2023-05-02T16:19:47.061Z,2023-05-02T16:19:52Z,4245201181,212,13.6,4245201179,141,15.8,4245201183,213,5.5,4245201177,140,91.0,4245201175,56,Right,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643901,134,1,1,18,28,dbhdov3cc47kcr1hjg5qr5qg7,1,91,15.8,2023-05-02T16:19:52.310Z,2023-05-02T16:21:15Z,4245201195,56,Right,4245201197,140,83.9,4245201201,212,7.5,4245201199,141,16.9,4245201203,213,3.0,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643909,135,1,1,18,28,dbhdov3cc47kcr1hjg5qr5qg7,0,83.9,16.9,2023-05-02T16:19:52.917Z,2023-05-05T14:27:33Z,4245201277,140,87.4,4245201279,141,30.2,4245201283,213,1.2,4251704231,20,,4245201281,212,9.8,4245201275,56,Center,4245201273,155,,4251704229,224,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,4245201271,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643907,169,8,1,18,28,6ttwlm6op92r4670oayg5md7h,1,11.1,66.4,2023-05-02T16:19:52.928Z,2023-05-05T14:27:37Z,4245201239,56,Back,4245201269,15,,4251704339,385,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643955,136,50,1,18,31,dbhdov3cc47kcr1hjg5qr5qg7,1,84.2,57,2023-05-02T16:19:55.934Z,2023-05-02T16:19:58Z,4245201483,56,Center,4245201549,233,170,4245201485,286,,,,,,,,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643947,170,7,1,18,31,6ttwlm6op92r4670oayg5md7h,1,15.8,43,2023-05-02T16:19:55.935Z,2023-05-05T14:27:42Z,4245201529,233,136,4245201465,285,,4245201463,56,Back,4251704459,384,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643975,171,1,1,18,33,6ttwlm6op92r4670oayg5md7h,1,24.9,36,2023-05-02T16:19:57.601Z,2023-05-02T16:19:59Z,4245201603,213,4.6,4245201595,56,Back,4245201601,212,11.8,4245201599,141,18.8,4245201597,140,23.7,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644007,137,45,1,18,35,dbhdov3cc47kcr1hjg5qr5qg7,0,69.6,77.4,2023-05-02T16:19:59.551Z,2023-05-02T16:21:50Z,4245201817,233,172,4245201825,286,,4245201769,56,Center,,,,,,,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643995,172,3,1,18,35,6ttwlm6op92r4670oayg5md7h,1,30.4,22.6,2023-05-02T16:19:59.551Z,2023-05-05T14:27:52Z,4251704629,464,,4245201799,233,137,4245201667,56,Back,4245201669,285,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644017,173,61,1,18,36,6ttwlm6op92r4670oayg5md7h,1,24.9,25.6,2023-05-02T16:20:00.576Z,2023-05-02T16:20:18Z,4245201827,56,Back,,,,,,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644025,174,1,1,18,38,6ttwlm6op92r4670oayg5md7h,1,27.5,30,2023-05-02T16:20:02.880Z,2023-05-02T16:20:07Z,4245201887,1,,4245201875,155,,4245201881,141,3.2,4245201879,140,61.3,4245201883,212,39.9,4245201877,56,Right,4245201885,213,5.8,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644049,175,1,1,18,43,6ttwlm6op92r4670oayg5md7h,1,64.4,3.4,2023-05-02T16:20:07.392Z,2023-05-02T16:20:09Z,4245202055,213,1.5,4245202039,56,Center,4245202047,141,21.5,4245202043,140,65.8,4245202051,212,12.4,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644067,176,1,1,18,45,6ttwlm6op92r4670oayg5md7h,1,64,20.6,2023-05-02T16:20:09.359Z,2023-05-02T16:20:11Z,4245202153,212,10.0,4245202155,213,3.9,4245202151,141,10.1,4245202149,140,57.4,4245202147,56,Right,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644087,177,1,1,18,47,6ttwlm6op92r4670oayg5md7h,0,57.9,8.5,2023-05-02T16:20:11.663Z,2023-05-02T16:20:14Z,4245202259,212,47.8,4245202261,213,1.1,4245202257,141,71.8,4245202249,155,,4245202263,1,,4245202253,56,Center,4245202255,140,77.8,4245202251,196,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644099,138,49,1,18,52,dbhdov3cc47kcr1hjg5qr5qg7,1,27,1.3,2023-05-02T16:20:16.293Z,2023-05-02T16:20:16Z,,,,,,,,,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644155,139,1,1,18,58,dbhdov3cc47kcr1hjg5qr5qg7,1,43.3,4.6,2023-05-02T16:20:22.406Z,2023-05-02T16:20:24Z,4245202643,213,0.6,4245202637,140,49.0,4245202635,56,Back,4245202641,212,7.2,4245202639,141,10.6,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644173,140,1,1,19,0,dbhdov3cc47kcr1hjg5qr5qg7,1,45.7,14.6,2023-05-02T16:20:24.325Z,2023-05-02T16:20:26Z,4245202757,212,9.9,4245202759,213,1.5,4245202751,56,Back,4245202755,141,29.2,4245202753,140,46.1,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644191,141,1,1,19,1,dbhdov3cc47kcr1hjg5qr5qg7,1,46.1,29.2,2023-05-02T16:20:26.021Z,2023-05-02T16:20:27Z,4245202839,213,4.2,4245202833,140,43.2,4245202837,212,6.5,4245202835,141,20.8,4245202831,56,Back,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644209,142,1,1,19,3,dbhdov3cc47kcr1hjg5qr5qg7,1,43.2,20.8,2023-05-02T16:20:27.541Z,2023-05-02T16:20:29Z,4245202943,141,22.1,4245202945,212,12.2,4245202941,140,31.6,4245202947,213,3.1,4245202939,56,Back,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644223,143,1,1,19,4,dbhdov3cc47kcr1hjg5qr5qg7,1,31.4,22.1,2023-05-02T16:20:29.013Z,2023-05-02T16:20:31Z,4245203017,212,19.4,4245203013,141,50.0,4245203009,56,Back,4245203011,140,27.4,4245203021,213,1.8,,,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644253,144,1,1,19,7,dbhdov3cc47kcr1hjg5qr5qg7,1,28.1,50.9,2023-05-02T16:20:31.540Z,2023-05-02T16:20:35Z,4245203187,212,11.6,4245203189,213,1.0,4245203185,141,65.4,4245203183,140,33.9,4245203181,56,Back,,,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644255,145,1,1,19,11,dbhdov3cc47kcr1hjg5qr5qg7,0,38.5,64.7,2023-05-02T16:20:35.557Z,2023-05-02T16:20:36Z,4245203203,213,0.0,4245203201,212,25.9,4245203197,140,63.2,4245203195,56,Center,4245203199,141,65.1,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644265,178,1,1,19,12,6ttwlm6op92r4670oayg5md7h,0,39.8,26.1,2023-05-02T16:20:36.528Z,2023-05-02T16:20:37Z,4245203253,56,Center,4245203259,212,22.5,4245203261,213,0.0,4245203255,140,61.2,4245203257,141,27.4,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644289,146,1,1,19,14,dbhdov3cc47kcr1hjg5qr5qg7,1,42.8,68.3,2023-05-02T16:20:38.773Z,2023-05-02T16:20:40Z,4245203389,212,20.6,4245203383,56,Center,4245203391,213,0.0,4245203385,140,62.4,4245203387,141,68.9,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644309,147,1,1,19,15,dbhdov3cc47kcr1hjg5qr5qg7,1,62.4,68.9,2023-05-02T16:20:40.085Z,2023-05-02T16:20:43Z,4245203503,212,4.4,4245203499,141,65.6,4245203505,213,5.7,4245203495,140,66.0,4245203491,56,Center,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644335,148,1,1,19,18,dbhdov3cc47kcr1hjg5qr5qg7,1,68.7,72.6,2023-05-02T16:20:43.045Z,2023-05-02T16:20:47Z,4245203639,56,Left,4245203647,213,0.6,4245203641,140,88.8,4245203645,212,26.0,4245203643,141,95.0,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644355,149,1,1,19,22,dbhdov3cc47kcr1hjg5qr5qg7,1,89.8,92.3,2023-05-02T16:20:47.077Z,2023-05-02T16:20:50Z,4245203775,212,14.9,4245203769,56,Center,4245203773,141,74.4,4245203771,140,81.6,4245203777,213,4.1,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644381,150,1,1,19,26,dbhdov3cc47kcr1hjg5qr5qg7,0,81,69.9,2023-05-02T16:20:50.421Z,2023-05-02T16:20:52Z,4245203929,4,,4245203901,56,Center,4245203907,212,18.7,4245203905,141,48.7,4245203909,213,5.4,4245203903,140,92.3,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644389,179,8,1,19,28,6ttwlm6op92r4670oayg5md7h,1,7.6,55.1,2023-05-02T16:20:52.511Z,2023-05-05T14:28:49Z,4251705277,385,,4245203947,56,Back,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644399,151,6,1,19,28,dbhdov3cc47kcr1hjg5qr5qg7,1,97.1,38.8,2023-05-02T16:20:53.097Z,2023-05-02T16:23:31Z,4245204001,75,,4245204007,233,180,4245203999,56,Center,,,,,,,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644391,180,6,1,19,28,6ttwlm6op92r4670oayg5md7h,0,2.9,61.2,2023-05-02T16:20:53.097Z,2023-05-05T14:28:56Z,4245203963,73,,4245204019,233,151,4245203961,56,Back,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644641,152,1,1,19,55,dbhdov3cc47kcr1hjg5qr5qg7,0,99.5,0.5,2023-05-02T16:21:20.134Z,2023-05-05T14:28:58Z,4245205389,140,76.1,4245205383,155,,4245205379,2,,4245205385,224,,4245205391,141,100.0,4245205499,1,,4251705449,20,,4245205387,56,Left,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,4245205399,345,4245205395,213,4245205381,6,4245205393,212,,,,,,,1.9,,,,,,72.6,,,,,,,,,,,,
2542644663,153,5,1,20,1,dbhdov3cc47kcr1hjg5qr5qg7,0,75.1,101.4,2023-05-02T16:21:26.224Z,2023-05-02T16:21:28Z,4245205503,347,,4245205549,233,181,4245205501,56,Left,,,,,,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644669,181,5,1,20,1,6ttwlm6op92r4670oayg5md7h,1,24.9,-1.4,2023-05-02T16:21:26.224Z,2023-05-02T16:23:32Z,4245205545,233,153,4245205525,56,Back,4245205527,347,,,,,,,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644833,182,1,1,20,24,6ttwlm6op92r4670oayg5md7h,1,27.4,0,2023-05-02T16:21:48.351Z,2023-05-02T16:21:51Z,4245206349,141,6.2,4245206351,212,13.2,4245206343,107,,4245206347,140,38.9,4245206345,56,Back,4245206353,213,0.4,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644841,183,1,1,20,27,6ttwlm6op92r4670oayg5md7h,1,38.6,4.4,2023-05-02T16:21:51.279Z,2023-05-02T16:21:52Z,4245206409,141,10.6,4245206411,212,4.7,4245206407,140,36.7,4245206405,56,Back,4245206413,213,2.0,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644853,184,1,1,20,28,6ttwlm6op92r4670oayg5md7h,1,36.7,10.6,2023-05-02T16:21:52.591Z,2023-05-02T16:21:54Z,4245206509,56,Back,4245206511,140,42.1,4245206515,212,8.0,4245206513,141,18.8,4245206517,213,0.8,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644879,185,1,1,20,30,6ttwlm6op92r4670oayg5md7h,1,43.1,24,2023-05-02T16:21:54.623Z,2023-05-02T16:21:56Z,4245206627,141,30.0,4245206631,213,0.3,4245206625,140,55.9,4245206629,212,14.0,4245206623,56,Center,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644947,186,1,1,20,32,6ttwlm6op92r4670oayg5md7h,1,54.7,26.8,2023-05-02T16:21:56.831Z,2023-05-02T16:22:02Z,4245206965,140,94.5,4245206963,56,Right,4245206961,155,,4245206967,141,3.8,4245206973,1,,4245206969,212,44.6,4245206971,213,5.9,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644971,187,1,1,20,37,6ttwlm6op92r4670oayg5md7h,0,94.3,3.8,2023-05-02T16:22:01.983Z,2023-05-02T16:22:04Z,4245207059,212,28.0,4245207053,56,Center,4245207055,140,79.5,4245207061,213,2.2,4245207057,141,38.0,,,,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542644981,154,49,1,20,40,dbhdov3cc47kcr1hjg5qr5qg7,1,19.1,67.1,2023-05-02T16:22:04.581Z,2023-05-02T16:22:04Z,,,,,,,,,,,,,,,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645011,155,1,1,20,40,dbhdov3cc47kcr1hjg5qr5qg7,1,19.1,67.1,2023-05-02T16:22:04.724Z,2023-05-02T16:22:07Z,4245207263,140,18.6,4245207269,213,1.6,4245207267,212,9.9,4245207265,141,81.6,4245207261,56,Back,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645025,156,1,1,20,43,dbhdov3cc47kcr1hjg5qr5qg7,1,25.6,78,2023-05-02T16:22:07.829Z,2023-05-02T16:22:08Z,4245207307,213,6.1,4245207301,140,31.6,4245207305,212,6.4,4245207299,56,Back,4245207303,141,76.4,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645035,157,1,1,20,44,dbhdov3cc47kcr1hjg5qr5qg7,1,33,75.8,2023-05-02T16:22:08.788Z,2023-05-02T16:22:10Z,4245207353,141,68.6,4245207355,212,9.8,4245207351,140,24.9,4245207357,213,3.7,4245207349,56,Back,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645061,158,1,1,20,46,dbhdov3cc47kcr1hjg5qr5qg7,1,24.9,68.6,2023-05-02T16:22:10.389Z,2023-05-02T16:22:14Z,4245207517,213,4.4,4245207513,141,44.5,4245207515,212,17.0,4245207511,140,20.7,4245207509,56,Back,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645075,159,1,1,20,49,dbhdov3cc47kcr1hjg5qr5qg7,1,21.6,44,2023-05-02T16:22:13.924Z,2023-05-02T16:22:15Z,4245207583,213,0.8,4245207579,141,52.4,4245207577,140,27.0,4245207581,212,8.0,4245207575,56,Back,,,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645099,160,1,1,20,51,dbhdov3cc47kcr1hjg5qr5qg7,1,28.6,54.6,2023-05-02T16:22:15.749Z,2023-05-02T16:22:17Z,4245207693,56,Back,4245207699,212,8.1,4245207701,213,0.8,4245207695,140,34.1,4245207697,141,62.9,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645127,161,1,1,20,53,dbhdov3cc47kcr1hjg5qr5qg7,1,33.9,59.1,2023-05-02T16:22:17.780Z,2023-05-02T16:22:20Z,4245207815,140,30.7,4245207817,141,26.8,4245207819,212,22.2,4245207813,56,Back,4245207821,213,4.6,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645153,162,1,1,20,56,dbhdov3cc47kcr1hjg5qr5qg7,1,30.7,26.8,2023-05-02T16:22:20.532Z,2023-05-02T16:22:23Z,4245207955,141,8.6,4245207953,140,37.9,4245207951,56,Back,4245207957,212,14.5,4245207959,213,5.3,,,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645167,163,3,1,20,59,dbhdov3cc47kcr1hjg5qr5qg7,1,40,15.2,2023-05-02T16:22:23.796Z,2023-05-05T14:30:04Z,4245208021,286,,4251706469,465,,4245208149,233,188,4245208019,56,Back,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645175,188,45,1,20,59,6ttwlm6op92r4670oayg5md7h,0,60,84.8,2023-05-02T16:22:23.796Z,2023-05-02T16:22:30Z,4245208171,233,163,4245208045,56,Left,4245208047,285,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645185,164,1,1,21,2,dbhdov3cc47kcr1hjg5qr5qg7,1,48.2,26.6,2023-05-02T16:22:26.772Z,2023-05-02T16:22:29Z,4245208109,213,2.5,4245208107,212,6.5,4245208101,56,Back,4245208103,140,43.3,4245208105,141,32.5,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645209,165,1,1,21,4,dbhdov3cc47kcr1hjg5qr5qg7,1,43.3,32.3,2023-05-02T16:22:28.548Z,2023-05-02T16:22:31Z,4245208245,213,3.6,4245208243,212,8.9,4245208237,56,Back,4245208239,140,35.9,4245208241,141,26.0,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645243,166,1,1,21,9,dbhdov3cc47kcr1hjg5qr5qg7,1,34.7,27.5,2023-05-02T16:22:33.461Z,2023-05-02T16:22:36Z,4245208427,141,79.4,4245208429,212,47.0,4245208425,140,64.3,4245208431,213,0.8,4245208423,56,Left,4245208433,1,,4245208421,155,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645259,167,1,1,21,10,dbhdov3cc47kcr1hjg5qr5qg7,0,64.4,79.4,2023-05-02T16:22:35.229Z,2023-05-02T16:22:38Z,4245208501,140,79.0,4245208499,56,Center,4245208503,141,57.5,4245208507,213,5.5,4245208497,3,,4245208505,212,21.4,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645251,189,49,1,21,12,6ttwlm6op92r4670oayg5md7h,1,20,35.5,2023-05-02T16:22:36.495Z,2023-05-02T16:22:36Z,,,,,,,,,,,,,,,,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645271,190,1,1,21,12,6ttwlm6op92r4670oayg5md7h,1,19.5,36.3,2023-05-02T16:22:36.783Z,2023-05-02T16:22:38Z,4245208581,56,Back,4245208583,140,3.0,4245208585,141,47.2,4245208589,213,2.7,4245208587,212,18.8,,,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645281,191,1,1,21,14,6ttwlm6op92r4670oayg5md7h,0,2.6,44.6,2023-05-02T16:22:38.638Z,2023-05-02T16:22:40Z,4245208653,213,4.9,4245208649,141,0.0,4245208651,212,32.0,4245208645,56,Back,4245208647,140,6.8,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645363,168,5,1,21,15,dbhdov3cc47kcr1hjg5qr5qg7,1,93.7,101.8,2023-05-02T16:22:40.123Z,2023-05-02T16:23:32Z,4245209077,56,Left,4245209079,347,,4245209093,233,192,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645285,192,5,1,21,15,6ttwlm6op92r4670oayg5md7h,0,6.3,-1.8,2023-05-02T16:22:40.123Z,2023-05-02T16:22:51Z,4245208659,347,,4245208657,56,Back,4245209111,233,168,,,,,,,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645375,169,1,1,21,26,dbhdov3cc47kcr1hjg5qr5qg7,1,94.2,100,2023-05-02T16:22:50.404Z,2023-05-02T16:22:51Z,4245209129,140,81.0,4245209131,141,98.0,4245209127,56,Left,4245209125,107,,4245209135,213,3.3,4245209133,212,14.1,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645397,170,1,1,21,26,dbhdov3cc47kcr1hjg5qr5qg7,1,80.8,98.1,2023-05-02T16:22:51.060Z,2023-05-02T16:22:53Z,4245209271,56,Left,4245209275,141,79.8,4245209277,212,14.7,4245209273,140,73.3,4245209279,213,4.1,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645425,171,1,1,21,29,dbhdov3cc47kcr1hjg5qr5qg7,1,73.3,79.8,2023-05-02T16:22:53.444Z,2023-05-02T16:22:56Z,4245209411,56,Center,4245209419,213,4.6,4245209413,140,72.4,4245209417,212,7.2,4245209415,141,69.3,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645443,172,1,1,21,32,dbhdov3cc47kcr1hjg5qr5qg7,1,71.8,76.2,2023-05-02T16:22:56.628Z,2023-05-02T16:22:58Z,4245209509,56,Left,4245209511,140,81.4,4245209515,212,17.8,4245209513,141,97.8,4245209517,213,1.0,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542645467,173,1,1,21,34,dbhdov3cc47kcr1hjg5qr5qg7,1,81.4,97.8,2023-05-02T16:22:58.548Z,2023-05-02T16:23:01Z,4245209643,56,Left,4245209651,213,3.4,4245209649,212,7.2,4245209645,140,74.8,4245209647,141,94.7,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
