id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2467996809,92,1,1,9,39,o1iwuxbv233ayidxpibbxy59,1,54.5,82.8,2022-10-06T15:39:57.107Z,2022-10-21T09:29:01Z,3822729203,212,7.5,3822729197,56,Center,3822729201,141,72.1,3822729205,213,5.0,3822729199,140,56.4,3859476911,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996811,93,1,1,9,40,o1iwuxbv233ayidxpibbxy59,1,56.4,72.1,2022-10-06T15:39:57.874Z,2022-10-21T09:29:05Z,3859477081,178,,3822729211,56,Left,3822729213,140,71.9,3822729219,213,0.8,3822729215,141,96.2,3822729217,212,23.1,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996813,94,61,1,9,41,o1iwuxbv233ayidxpibbxy59,0,71.9,96.2,2022-10-06T15:39:58.953Z,2022-10-21T09:29:11Z,3822729225,56,Left,3859477439,389,,,,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996821,86,5,1,9,43,2xl3g56k2mbuwdbre46s29vt4,1,21.4,-2,2022-10-06T15:40:01.444Z,2022-10-21T09:29:15Z,3822729259,56,Back,3822729263,233,95,3822729261,347,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996815,95,5,1,9,43,o1iwuxbv233ayidxpibbxy59,0,78.6,102,2022-10-06T15:40:01.444Z,2022-10-21T09:29:16Z,3822729235,347,,3822729269,233,86,3822729233,56,Left,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996833,87,1,1,9,59,2xl3g56k2mbuwdbre46s29vt4,1,25,0,2022-10-06T15:40:17.250Z,2022-10-21T09:29:20Z,3822729383,141,9.7,3822729381,140,22.2,3822729379,56,Back,3822729377,107,,3822729387,213,1.9,3822729385,212,8.3,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996837,88,1,1,10,0,2xl3g56k2mbuwdbre46s29vt4,1,22.2,9.7,2022-10-06T15:40:18.686Z,2022-10-21T09:29:23Z,3822729411,212,9.4,3822729413,213,5.8,3822729405,56,Back,3822729407,140,30.0,3822729409,141,2.8,3859477977,178,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996839,89,1,1,10,2,2xl3g56k2mbuwdbre46s29vt4,0,30,2.8,2022-10-06T15:40:20.590Z,2022-10-21T09:29:30Z,3822729425,56,Center,3822729427,140,57.2,3822729431,212,34.6,3822729433,213,0.6,3859478211,178,,3822729435,1,,3822729423,155,,3822729429,141,31.5,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996843,96,49,1,10,5,o1iwuxbv233ayidxpibbxy59,1,39.6,68.5,2022-10-06T15:40:23.410Z,2022-10-21T09:29:34Z,,,,,,,,,,,,,,,,,,,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996849,97,1,1,10,7,o1iwuxbv233ayidxpibbxy59,1,37.9,64.3,2022-10-06T15:40:24.913Z,2022-10-21T09:29:36Z,3822729493,140,43.8,3822729499,213,5.2,3822729491,56,Back,3859478479,178,,3822729495,141,45.6,3822729497,212,14.1,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996853,98,1,1,10,12,o1iwuxbv233ayidxpibbxy59,1,55,51.5,2022-10-06T15:40:29.874Z,2022-10-21T09:29:46Z,3822729529,212,16.5,3822729523,56,Center,3822729531,213,1.5,3822729525,140,55.6,3822729527,141,75.8,3859478995,178,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996863,99,1,1,10,16,o1iwuxbv233ayidxpibbxy59,1,59.1,76.8,2022-10-06T15:40:34.007Z,2022-10-21T09:29:50Z,3822729581,213,0.9,3822729573,56,Left,3822729579,212,17.5,3822729577,141,96.2,3822729575,140,70.1,3859479199,178,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996869,100,1,1,10,19,o1iwuxbv233ayidxpibbxy59,1,72.7,94.4,2022-10-06T15:40:36.973Z,2022-10-21T09:29:56Z,3822729605,141,79.5,3822729607,212,10.1,3859479457,178,,3822729603,140,73.0,3822729609,213,4.7,3822729601,56,Left,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996871,101,3,1,10,21,o1iwuxbv233ayidxpibbxy59,0,76.6,77.6,2022-10-06T15:40:39.441Z,2022-10-21T09:30:03Z,3824850771,464,,3822729615,286,,3822729629,233,90,3859479785,178,,3822729613,56,Center,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996873,90,7,1,10,21,2xl3g56k2mbuwdbre46s29vt4,1,23.4,22.4,2022-10-06T15:40:39.623Z,2022-10-21T09:30:10Z,3822729625,233,101,3824850907,384,,3859480175,178,,3822729619,56,Back,3822729621,285,,,,,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996875,91,49,1,10,22,2xl3g56k2mbuwdbre46s29vt4,1,27.8,28.2,2022-10-06T15:40:40.025Z,2022-10-21T09:30:14Z,,,,,,,,,,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996877,92,1,1,10,23,2xl3g56k2mbuwdbre46s29vt4,0,28.7,30.3,2022-10-06T15:40:41.660Z,2022-10-21T09:30:20Z,3859480759,178,,3822729641,141,49.6,3822729637,56,Back,3822729643,212,14.0,3822729639,140,33.3,3822729645,213,1.2,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996881,102,8,1,10,24,o1iwuxbv233ayidxpibbxy59,1,64.8,52.8,2022-10-06T15:40:42.365Z,2022-10-21T09:30:27Z,3859481045,178,,3822729659,56,Center,3824851569,383,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996887,104,49,1,10,26,o1iwuxbv233ayidxpibbxy59,1,59.8,36,2022-10-06T15:40:43.757Z,2022-10-21T09:30:36Z,,,,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996885,103,1,1,10,26,o1iwuxbv233ayidxpibbxy59,1,64.4,49.8,2022-10-06T15:40:43.857Z,2022-10-21T09:30:41Z,3822729673,56,Center,3822729679,212,10.6,3822729681,213,4.2,3859481669,178,,3822729675,140,59.8,3822750743,155,,3822729677,141,36.0,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996891,105,1,1,10,28,o1iwuxbv233ayidxpibbxy59,1,57.9,36.7,2022-10-06T15:40:45.797Z,2022-10-21T09:30:45Z,3822729691,141,40.5,3822729693,212,13.0,3822729689,140,45.8,3822729687,56,Back,3859481835,178,,3822729695,213,2.9,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996893,106,1,1,10,31,o1iwuxbv233ayidxpibbxy59,1,44.9,43.3,2022-10-06T15:40:48.994Z,2022-10-21T09:30:50Z,3822729709,140,43.3,3822729715,213,1.6,3822729711,141,76.3,3859482065,178,,3822729713,212,22.5,3822729707,56,Back,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996903,107,1,1,10,34,o1iwuxbv233ayidxpibbxy59,1,44.4,82.4,2022-10-06T15:40:52.679Z,2022-10-21T09:30:57Z,3822729747,56,Left,3859482345,178,,3822729755,213,0.1,3822729751,141,85.8,3822729753,212,18.6,3822729749,140,62.0,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996909,108,1,1,10,39,o1iwuxbv233ayidxpibbxy59,1,64.9,69.2,2022-10-06T15:40:57.050Z,2022-10-21T09:31:01Z,3822729797,212,12.9,3822729795,141,50.4,3859482527,178,,3822729799,213,4.8,3822729793,140,66.4,3822729791,56,Center,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474921653,1028,67,1,10,39,o1iwuxbv233ayidxpibbxy59,1,66.9,49.8,2022-10-06T15:40:57.589Z,2022-10-22T08:11:57Z,3859561107,233,888,,,,,,,,,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474921649,888,67,1,10,39,2xl3g56k2mbuwdbre46s29vt4,0,33.1,50.2,2022-10-06T15:40:57.590Z,2022-10-21T10:12:04Z,3859561119,233,1028,,,,,,,,,,,,,,,,,,,,,,asbde52lbf3tbai74qhux8xjp,Mohammed Al Qarni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996913,109,1,1,10,39,o1iwuxbv233ayidxpibbxy59,1,66.4,50.4,2022-10-06T15:40:57.674Z,2022-10-22T08:11:57Z,3822729831,140,62.3,3822729833,141,47.3,3859483137,178,,3822750789,156,,3822729829,56,Center,3822729837,213,3.6,3822729835,212,4.8,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996915,110,1,1,10,41,o1iwuxbv233ayidxpibbxy59,1,62.3,47.3,2022-10-06T15:40:59.721Z,2022-10-21T09:31:19Z,3822729847,141,14.7,3822729845,140,73.7,3822729849,212,25.2,3822729843,56,Right,3822729851,213,5.2,3859483469,178,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996923,111,1,1,10,45,o1iwuxbv233ayidxpibbxy59,0,75.5,14.7,2022-10-06T15:41:03.154Z,2022-10-21T09:31:25Z,3822729899,213,0.3,3822729893,140,100.0,3822729891,56,Center,3822729897,212,28.6,3822729895,141,28.4,3859483749,178,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996921,93,5,1,10,48,2xl3g56k2mbuwdbre46s29vt4,1,-1.2,69.6,2022-10-06T15:41:05.860Z,2022-10-21T09:31:31Z,3822729887,56,Back,3822729905,233,112,3822729889,346,,,,,,,,,,,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996925,112,5,1,10,48,o1iwuxbv233ayidxpibbxy59,0,101.2,30.4,2022-10-06T15:41:05.860Z,2022-10-21T09:31:31Z,3822729901,56,Center,3822729909,233,93,3822729903,346,,,,,,,,,,,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996939,94,1,1,11,11,2xl3g56k2mbuwdbre46s29vt4,1,4.3,50,2022-10-06T15:41:29.030Z,2022-10-21T09:31:38Z,3822730023,1,,3822730021,213,5.6,3822730011,124,,3822730013,56,Back,3822730019,212,51.7,3822730017,141,3.7,3822730015,140,43.3,3822730027,74,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996943,95,1,1,11,15,2xl3g56k2mbuwdbre46s29vt4,1,43.3,3.7,2022-10-06T15:41:32.783Z,2022-10-21T09:31:42Z,3822730053,212,7.9,3822730051,141,14.9,3859484709,388,,3822730049,140,41.3,3822730043,3,,3822730047,56,Back,3822730055,213,1.8,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996947,96,1,1,11,18,2xl3g56k2mbuwdbre46s29vt4,1,42.2,13.5,2022-10-06T15:41:36.100Z,2022-10-21T09:31:51Z,3822730067,213,0.3,3822730065,212,17.5,3822730059,56,Right,3859485159,178,,3822730063,141,21.0,3822730061,140,58.1,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996949,97,1,1,11,19,2xl3g56k2mbuwdbre46s29vt4,1,58.1,21,2022-10-06T15:41:37.046Z,2022-10-21T09:31:58Z,3822730079,140,47.1,3822730083,212,12.7,3822730081,141,28.8,3822730085,213,2.7,3859485543,178,,3822730077,56,Back,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996955,98,1,1,11,21,2xl3g56k2mbuwdbre46s29vt4,1,47.1,28.6,2022-10-06T15:41:39.066Z,2022-10-21T09:32:04Z,3822730125,213,2.1,3822730117,56,Back,3822730119,140,35.3,3859485815,178,,3822730123,212,25.5,3822730121,141,61.4,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996959,99,1,1,11,25,2xl3g56k2mbuwdbre46s29vt4,1,41.4,70.6,2022-10-06T15:41:43.232Z,2022-10-21T09:32:12Z,3822730155,140,55.5,3822730157,141,97.4,3822730161,213,0.9,3822730159,212,23.5,3859486077,178,,3822730153,56,Left,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996961,100,1,1,11,29,2xl3g56k2mbuwdbre46s29vt4,1,58.3,96.2,2022-10-06T15:41:46.971Z,2022-10-21T09:32:18Z,3859486355,178,,3822730189,140,45.7,3822730193,212,16.1,3822730191,141,82.7,3822730195,213,3.7,3822730187,56,Back,,,,,,,3a591b3l0o7ucdb8w72vjz4kp,Abdulelah Al Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996969,101,1,1,11,33,2xl3g56k2mbuwdbre46s29vt4,1,43,75.1,2022-10-06T15:41:50.815Z,2022-10-21T09:32:24Z,3822730243,56,Right,3822730253,1,,3822730245,140,68.9,3822730241,196,,3822730249,212,56.2,3822730251,213,5.2,3859486685,178,,3822730239,155,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,3822730247,141,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996975,102,1,1,11,37,2xl3g56k2mbuwdbre46s29vt4,1,68.6,6.8,2022-10-06T15:41:55.219Z,2022-10-21T09:32:30Z,3859486939,178,,3822730297,141,31.5,3822730295,140,61.1,3822730299,212,18.6,3822730293,56,Center,3822730301,213,2.0,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996977,103,1,1,11,40,2xl3g56k2mbuwdbre46s29vt4,1,60,23.7,2022-10-06T15:41:58.177Z,2022-10-21T09:32:37Z,3822730317,213,4.6,3822730315,212,13.1,3859487293,178,,3822730313,141,4.6,3822730309,56,Right,3822730311,140,58.5,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996983,104,1,1,11,41,2xl3g56k2mbuwdbre46s29vt4,1,58.5,4.6,2022-10-06T15:41:59.487Z,2022-10-21T09:32:44Z,3822730345,56,Back,3822730347,140,37.4,3859487591,178,,3822730349,141,28.8,3822730353,213,2.5,3822730351,212,27.6,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996985,105,1,1,11,44,2xl3g56k2mbuwdbre46s29vt4,1,37.4,28.8,2022-10-06T15:42:02.449Z,2022-10-21T09:32:49Z,3822730369,212,23.9,3822730363,56,Back,3822730371,213,2.3,3859487761,178,,3822730365,140,22.3,3822730367,141,55.1,,,,,,,8po9k5w3ds7hoai833haglrf8,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996989,106,1,1,11,47,2xl3g56k2mbuwdbre46s29vt4,1,22.3,55.1,2022-10-06T15:42:05.397Z,2022-10-21T09:32:54Z,3859487985,178,,3822730387,155,,3822730397,213,5.1,3822730395,212,22.4,3822730393,141,24.7,3822730391,140,30.5,3822730389,56,Back,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467996995,107,1,1,11,51,2xl3g56k2mbuwdbre46s29vt4,1,32.2,18.8,2022-10-06T15:42:08.818Z,2022-10-21T09:33:01Z,3822730439,141,6.2,3859488245,178,,3822730441,212,10.0,3822730437,140,37.2,3822730435,56,Back,3822730443,213,5.3,,,,,,,8po9k5w3ds7hoai833haglrf8,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997001,108,1,1,11,53,2xl3g56k2mbuwdbre46s29vt4,1,41.2,6.1,2022-10-06T15:42:11.239Z,2022-10-21T09:33:08Z,3822730481,212,27.8,3822730477,140,67.6,3822730475,56,Right,3859488469,178,,3822730483,213,0.1,3822730479,141,8.3,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997007,109,1,1,11,56,2xl3g56k2mbuwdbre46s29vt4,1,67.1,4.7,2022-10-06T15:42:14.390Z,2022-10-21T09:33:16Z,3822730511,213,3.1,3859488831,178,,3822730505,140,55.3,3822730507,141,6.1,3822730503,56,Right,3822730509,212,12.4,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997013,110,1,1,11,58,2xl3g56k2mbuwdbre46s29vt4,0,59.5,7.3,2022-10-06T15:42:15.911Z,2022-10-21T09:33:21Z,3822730547,1,,3822730545,213,0.4,3822730539,140,89.8,3859489081,178,,3822730543,212,34.4,3822730541,141,26.5,3822730537,56,Center,3822730535,155,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997011,113,12,1,12,0,o1iwuxbv233ayidxpibbxy59,1,9.4,72.8,2022-10-06T15:42:17.948Z,2022-10-21T09:33:27Z,3824857311,167,,3822730533,56,Back,3824857319,213,2.6,3824857313,140,0.0,3824857421,15,,3859489379,388,,3824857317,212,13.2,3824857315,141,83.1,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997015,111,6,1,12,3,2xl3g56k2mbuwdbre46s29vt4,1,91,25.6,2022-10-06T15:42:20.743Z,2022-10-21T09:33:33Z,3822730567,233,114,3822730559,75,,3822730557,56,Center,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997017,114,6,1,12,3,o1iwuxbv233ayidxpibbxy59,0,9,74.4,2022-10-06T15:42:20.743Z,2022-10-21T09:33:33Z,3822730565,73,,3822730563,56,Back,3822730571,233,111,,,,,,,,,,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997057,112,1,1,12,39,2xl3g56k2mbuwdbre46s29vt4,1,99.5,0.5,2022-10-06T15:42:57.262Z,2022-10-21T09:35:00Z,3822730887,141,42.5,3822730961,154,,3822730877,155,,3822730891,213,1.8,3859493207,178,,3822730881,224,,3822730889,212,29.3,3824859303,20,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,3822730885,140,93.2,3822730875,6,3822730873,2,,3822730959,210,3822730883,56,Center,13,,,,1,,,,,,,,,,,,,,,,,,,,
2467997059,113,13,1,12,40,2xl3g56k2mbuwdbre46s29vt4,1,93.2,42.5,2022-10-06T15:42:58.451Z,2022-10-21T09:35:01Z,3822730975,102,46.1,3822730901,56,Center,3822730931,15,,3822730935,328,,3824860845,74,,3822730967,29,,3822730977,103,86.1,3822730929,25,,5fpfdgzit3468e1a04ooetsr9,Anselmo,3822730899,17,,3822730971,55,3822730969,154,,3822730979,230,3859493627,388,,99.3,112,3822730981,231,,48.2,,,,,,,,,,,,,,,,,,,
2467997061,114,5,1,12,42,2xl3g56k2mbuwdbre46s29vt4,0,100.9,42.1,2022-10-06T15:43:00.289Z,2022-10-21T09:35:03Z,3822730911,346,,3822730909,56,Center,3822731835,233,115,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997055,115,5,1,12,42,o1iwuxbv233ayidxpibbxy59,1,-0.9,57.9,2022-10-06T15:43:00.289Z,2022-10-21T09:35:03Z,3822731831,233,114,3822730859,56,Back,3822730861,346,,,,,,,,,,,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997075,116,1,1,12,57,o1iwuxbv233ayidxpibbxy59,0,5,50.1,2022-10-06T15:43:15.289Z,2022-10-21T09:35:07Z,3822731029,56,Back,3822731041,74,,3822731035,212,48.0,3822731037,213,0.8,3822731031,140,36.1,3822731033,141,100.0,3822731039,1,,3822731027,124,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997089,115,5,1,13,0,2xl3g56k2mbuwdbre46s29vt4,1,60.2,-1.7,2022-10-06T15:43:18.170Z,2022-10-21T09:35:14Z,3822731129,56,Right,3822731131,347,,3822731133,233,117,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997077,117,5,1,13,0,o1iwuxbv233ayidxpibbxy59,0,39.8,101.7,2022-10-06T15:43:18.170Z,2022-10-21T09:35:14Z,3822731045,347,,3822731137,233,115,3822731043,56,Back,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997091,116,1,1,13,12,2xl3g56k2mbuwdbre46s29vt4,1,56.3,0,2022-10-06T15:43:30.068Z,2022-10-21T09:35:16Z,3822731157,212,19.6,3822731155,141,24.4,3822731149,107,,3822731151,56,Center,3822731153,140,63.7,3822731159,213,1.2,,,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997093,117,50,1,13,13,2xl3g56k2mbuwdbre46s29vt4,1,63.2,28,2022-10-06T15:43:31.658Z,2022-10-21T09:35:21Z,3822731175,233,118,3822731165,286,,3822731163,56,Center,,,,,,,,,,,,,,,,2tuivjaotzbx9jv83wi7d5rrp,G. Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997095,118,7,1,13,14,o1iwuxbv233ayidxpibbxy59,1,36.8,72,2022-10-06T15:43:32.222Z,2022-10-21T09:35:27Z,3822731171,233,117,3822731169,285,,3824865753,384,,3822731167,56,Back,3859494835,388,,3859494837,15,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475214545,1497,67,1,13,15,o1iwuxbv233ayidxpibbxy59,1,39.7,64.6,2022-10-06T15:43:32.781Z,2022-10-22T08:11:57Z,3861094541,233,1249,,,,,,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475214543,1249,67,1,13,15,2xl3g56k2mbuwdbre46s29vt4,0,60.3,35.4,2022-10-06T15:43:32.782Z,2022-10-22T07:26:24Z,3861094545,233,1497,,,,,,,,,,,,,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467997099,120,1,1,13,15,o1iwuxbv233ayidxpibbxy59,1,40.4,65.6,2022-10-06T15:43:32.795Z,2022-10-22T08:11:58Z,3822731189,212,13.0,3822731183,56,Back,3822731191,213,4.9,3859495131,178,,3822731185,140,42.1,3822731187,141,46.7,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
