id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/15/value,assist,qualifier/18/value
2528663869,302,61,1,45,46,cq4rdp1mkan8zhaw7bmzjdaqk,0,77.6,13.1,2023-04-04T19:45:59.533Z,2023-05-06T11:42:06Z,4253859109,178,,4163849201,56,Right,,,,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528663871,415,49,1,45,47,57jcqe38hakh2hfit2zsogsb,1,15.7,88.8,2023-04-04T19:46:00.004Z,2023-05-06T11:42:12Z,,,,,,,,,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528663877,416,1,1,45,47,57jcqe38hakh2hfit2zsogsb,1,15.7,88.8,2023-04-04T19:46:00.739Z,2023-05-06T11:42:16Z,4163849243,140,22.6,4163849241,56,Back,4163849247,212,8.7,4163849245,141,81.7,4253859881,178,,4163849249,213,5.7,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528663885,303,45,1,45,49,cq4rdp1mkan8zhaw7bmzjdaqk,0,72.7,24.1,2023-04-04T19:46:02.062Z,2023-05-06T11:42:21Z,4163849293,286,,4163849303,233,417,4163849291,56,Center,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528663881,417,3,1,45,49,57jcqe38hakh2hfit2zsogsb,1,27.3,75.9,2023-04-04T19:46:02.062Z,2023-05-06T11:42:20Z,4163849295,233,303,4163849263,56,Back,4253860361,178,,4163849265,285,,4165259883,465,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528663903,418,1,1,45,50,57jcqe38hakh2hfit2zsogsb,1,28.7,73.9,2023-04-04T19:46:03.412Z,2023-05-06T11:42:24Z,4163849433,56,Back,4163849437,141,65.1,4163849435,140,34.7,4163849439,212,8.7,4253860775,178,,4163849441,213,5.5,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528663913,419,1,1,45,54,57jcqe38hakh2hfit2zsogsb,1,43.1,72.1,2023-04-04T19:46:07.532Z,2023-05-06T11:42:31Z,4163849507,213,2.1,4253861307,178,,4163849503,141,83.9,4163849501,140,38.4,4163849499,56,Back,4163849505,212,9.4,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528663941,420,1,1,45,56,57jcqe38hakh2hfit2zsogsb,1,40.7,79.2,2023-04-04T19:46:09.500Z,2023-05-06T11:42:35Z,4163849657,140,41.8,4163849665,1,,4163849653,56,Back,4253861627,178,,4163849659,141,27.2,4163849661,212,35.4,4163849663,213,4.7,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528663981,421,1,1,46,1,57jcqe38hakh2hfit2zsogsb,1,42.9,22.2,2023-04-04T19:46:14.181Z,2023-05-06T11:42:40Z,4163849867,140,61.4,4253862091,178,,4163849873,213,5.8,4163849869,141,7.1,4163849871,212,22.0,4163849865,56,Right,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664025,422,1,1,46,6,57jcqe38hakh2hfit2zsogsb,1,60.5,17.8,2023-04-04T19:46:19.301Z,2023-05-06T11:42:45Z,4163850133,141,19.5,4163850131,140,64.3,4253862535,178,,4163850137,213,0.3,4163850135,212,4.2,4163850129,56,Right,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664063,423,1,1,46,11,57jcqe38hakh2hfit2zsogsb,1,65.1,11.3,2023-04-04T19:46:24.643Z,2023-05-06T11:42:51Z,4163850345,213,5.7,4163850337,56,Right,4163850341,141,5.1,4253863011,178,,4163850339,140,70.6,4163850343,212,7.2,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664083,424,1,1,46,16,57jcqe38hakh2hfit2zsogsb,1,76.4,4.5,2023-04-04T19:46:29.101Z,2023-05-06T11:42:54Z,4163850447,213,2.3,4163850441,140,73.4,4253863265,178,,4163850443,141,9.5,4163850439,56,Right,4163850445,212,4.6,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664125,425,1,1,46,18,57jcqe38hakh2hfit2zsogsb,1,77.1,13.3,2023-04-04T19:46:31.157Z,2023-05-06T11:43:03Z,4163850657,212,13.5,4163850653,140,89.9,4163850651,56,Right,4253863859,178,,4163850659,213,0.1,4163850655,141,15.7,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664151,426,1,1,46,22,57jcqe38hakh2hfit2zsogsb,0,96,26.9,2023-04-04T19:46:35.333Z,2023-05-06T11:43:07Z,4163850813,212,22.8,4163850811,141,39.0,4163850815,213,2.8,4163850809,140,75.7,4163850807,56,Center,4253864373,178,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664155,304,61,1,46,24,cq4rdp1mkan8zhaw7bmzjdaqk,0,24.1,60,2023-04-04T19:46:37.177Z,2023-05-06T11:43:16Z,4163850833,56,Back,4253865185,178,,,,,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664161,427,1,1,46,26,57jcqe38hakh2hfit2zsogsb,1,71.2,44.7,2023-04-04T19:46:39.661Z,2023-05-06T11:43:19Z,4163850855,141,62.4,4163850851,56,Center,4253865493,178,,4163850853,140,64.6,4163850859,213,2.1,4163850857,212,13.9,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664183,428,1,1,46,29,57jcqe38hakh2hfit2zsogsb,1,64.2,66.3,2023-04-04T19:46:41.784Z,2023-05-06T11:43:23Z,4163850933,212,13.4,4163850931,141,83.4,4163850927,56,Left,4163850935,213,1.0,4253865945,178,,4163850929,140,70.6,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664199,429,1,1,46,32,57jcqe38hakh2hfit2zsogsb,1,70.4,81.3,2023-04-04T19:46:45.395Z,2023-05-06T11:43:26Z,4163851041,141,68.7,4163851039,140,60.8,4253866229,178,,4163851043,212,13.2,4163851045,213,3.8,4163851037,56,Center,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664231,430,1,1,46,35,57jcqe38hakh2hfit2zsogsb,1,58.8,69,2023-04-04T19:46:48.388Z,2023-05-06T11:43:28Z,4163851179,56,Center,4163851187,213,4.5,4253866477,178,,4163851181,140,54.9,4163851183,141,42.6,4163851185,212,18.4,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664241,431,1,1,46,37,57jcqe38hakh2hfit2zsogsb,1,55.2,41.8,2023-04-04T19:46:49.805Z,2023-05-06T11:43:34Z,4163851255,140,62.9,4163851259,212,8.5,4253867099,178,,4163851261,213,0.3,4163851253,56,Center,4163851257,141,45.6,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664263,432,1,1,46,39,57jcqe38hakh2hfit2zsogsb,1,67.4,52.6,2023-04-04T19:46:52.653Z,2023-05-06T11:43:37Z,4163851365,56,Center,4163851369,141,66.6,4163851373,213,1.7,4163851371,212,9.6,4253867361,178,,4163851367,140,66.6,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664327,433,1,1,46,44,57jcqe38hakh2hfit2zsogsb,1,65.9,76.8,2023-04-04T19:46:57.141Z,2023-05-06T11:43:40Z,4163851685,212,12.4,4163851683,141,92.6,4163851681,140,71.8,4163851679,56,Left,4163851687,213,1.0,4253867593,178,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664365,434,1,1,46,47,57jcqe38hakh2hfit2zsogsb,1,68.1,91.1,2023-04-04T19:46:59.883Z,2023-05-06T11:43:43Z,4163851849,141,79.0,4253867863,178,,4163851845,56,Left,4163851851,212,18.5,4163851853,213,3.6,4163851847,140,52.3,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664453,435,1,1,46,50,57jcqe38hakh2hfit2zsogsb,1,46.2,78.3,2023-04-04T19:47:02.970Z,2023-05-06T11:43:48Z,4253868169,178,,4163852327,212,31.9,4163852321,140,19.4,4163852317,56,Back,4163852329,213,3.6,4163852325,141,56.2,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664467,436,1,1,47,0,57jcqe38hakh2hfit2zsogsb,1,14.6,44.9,2023-04-04T19:47:13.460Z,2023-05-06T11:43:53Z,4163852403,212,26.1,4163852393,56,Back,4253868691,178,,4163852401,141,11.2,4163852399,140,26.4,4163852405,213,5.2,,,,,,,92mpk5ev1xz0pcw6bp24xjhwq,Nawaf Al Aqidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664509,437,1,1,47,3,57jcqe38hakh2hfit2zsogsb,1,25.6,12.7,2023-04-04T19:47:16.355Z,2023-05-06T11:43:56Z,4163852667,140,9.6,4163852665,56,Back,4253868931,178,,4163852669,141,34.6,4163852673,213,2.4,4163852671,212,22.5,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664517,438,1,1,47,9,57jcqe38hakh2hfit2zsogsb,0,12,45.8,2023-04-04T19:47:22.050Z,2023-05-06T11:44:00Z,4163852735,141,64.1,4163852729,155,,4163852741,1,,4163852739,213,0.4,4253869383,178,,4163852731,56,Back,4163852733,140,42.3,4163852737,212,34.2,92mpk5ev1xz0pcw6bp24xjhwq,Nawaf Al Aqidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664525,305,8,1,47,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,55.1,33.7,2023-04-04T19:47:23.754Z,2023-05-06T11:44:14Z,4253870611,388,,4163852785,56,Center,4165261243,384,,,,,,,,,,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664545,439,1,1,47,13,57jcqe38hakh2hfit2zsogsb,1,30.8,72.2,2023-04-04T19:47:26.551Z,2023-05-06T11:41:26Z,4163852917,56,Back,4163852925,213,1.5,4253855989,178,,4163852919,140,32.3,4163852923,212,14.0,4163852921,141,92.6,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664571,440,1,1,47,15,57jcqe38hakh2hfit2zsogsb,1,32.1,92.8,2023-04-04T19:47:28.281Z,2023-05-06T11:41:33Z,4163853079,140,60.8,4163853081,141,89.0,4163853083,212,30.2,4163853077,56,Left,4253856485,178,,4163853085,213,6.2,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664575,441,3,1,47,17,57jcqe38hakh2hfit2zsogsb,0,58,87.8,2023-04-04T19:47:29.977Z,2023-05-06T11:41:39Z,4253857057,178,,4165261341,464,,4163853103,56,Left,4163853181,233,306,4163853105,286,,,,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664587,306,7,1,47,17,cq4rdp1mkan8zhaw7bmzjdaqk,0,42,12.2,2023-04-04T19:47:30.075Z,2023-05-06T11:41:40Z,4163853171,285,,4163853169,56,Back,4165261415,383,,4253857189,178,,4163853175,233,441,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664613,442,1,1,47,22,57jcqe38hakh2hfit2zsogsb,1,42.7,72.2,2023-04-04T19:47:34.924Z,2023-05-06T11:41:54Z,4163853309,140,33.9,4163853313,212,11.4,4163853311,141,62.5,4163853307,56,Back,4253858237,178,,4163853315,213,3.8,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664631,443,1,1,47,23,57jcqe38hakh2hfit2zsogsb,1,34.6,66.2,2023-04-04T19:47:36.316Z,2023-05-06T11:42:07Z,4163853457,140,56.8,4163853455,56,Left,4253858663,178,,4163853463,213,0.6,4163853459,141,91.6,4163853461,212,29.0,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664679,444,1,1,47,27,57jcqe38hakh2hfit2zsogsb,1,66.8,90.4,2023-04-04T19:47:40.736Z,2023-05-06T11:42:14Z,4163853721,140,68.8,4163853733,213,4.8,4163853725,141,48.2,4163853729,212,28.8,4163853717,56,Center,4253859629,178,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664697,445,1,1,47,35,57jcqe38hakh2hfit2zsogsb,1,67.8,40.6,2023-04-04T19:47:48.627Z,2023-05-06T11:42:31Z,4163853843,140,65.3,4163853841,56,Center,4163853847,212,8.8,4163853845,141,28.2,4253861021,178,,4163853849,213,4.4,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664729,446,1,1,47,38,57jcqe38hakh2hfit2zsogsb,1,62.6,18.3,2023-04-04T19:47:51.047Z,2023-05-06T11:42:35Z,4163853989,213,5.6,4163853987,212,13.5,4163853983,140,72.7,4253861649,178,,4163853981,56,Right,4163853985,141,5.9,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664733,447,1,1,47,40,57jcqe38hakh2hfit2zsogsb,1,72.7,5.9,2023-04-04T19:47:53.463Z,2023-05-06T11:42:44Z,4163854007,140,70.7,4163854009,141,11.2,4163854005,56,Right,4253862485,178,,4163854011,212,4.2,4163854013,213,2.1,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664753,448,1,1,47,41,57jcqe38hakh2hfit2zsogsb,1,70.7,11.2,2023-04-04T19:47:54.306Z,2023-05-06T11:42:49Z,4163854109,213,4.6,4163854105,141,3.4,4163854107,212,5.4,4253862823,178,,4163854103,140,70.0,4163854101,56,Right,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664773,449,1,1,47,43,57jcqe38hakh2hfit2zsogsb,1,70,3.6,2023-04-04T19:47:56.190Z,2023-05-06T11:43:03Z,4163854195,56,Right,4163854213,212,11.8,4163854219,213,3.0,4163854207,141,6.2,4253863885,178,,4163854203,140,58.9,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664789,450,1,1,47,46,57jcqe38hakh2hfit2zsogsb,1,59.1,9.2,2023-04-04T19:47:59.274Z,2023-05-06T11:43:21Z,4163854285,141,17.2,4163854289,213,1.7,4253865693,178,,4163854283,140,58.2,4163854281,56,Right,4163854287,212,5.5,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664825,451,1,1,47,48,57jcqe38hakh2hfit2zsogsb,1,58.2,17.2,2023-04-04T19:48:00.909Z,2023-05-06T11:43:25Z,4163854453,56,Center,4163854455,140,62.9,4253866173,178,,4163854457,141,27.5,4163854459,212,8.6,4163854461,213,1.0,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664845,452,1,1,47,52,57jcqe38hakh2hfit2zsogsb,1,67.3,33.8,2023-04-04T19:48:05.333Z,2023-05-06T11:43:32Z,4163854593,56,Center,4163854603,212,6.6,4253866927,178,,4163854595,140,63.6,4163854599,141,41.7,4163854605,213,2.2,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664863,453,1,1,47,54,57jcqe38hakh2hfit2zsogsb,1,63.1,46.7,2023-04-04T19:48:07.522Z,2023-05-06T11:43:36Z,4163854697,141,65.6,4163854701,213,1.4,4163854693,56,Center,4163854699,212,13.0,4253867341,178,,4163854695,140,65.2,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664873,454,1,1,47,57,57jcqe38hakh2hfit2zsogsb,1,67,68.7,2023-04-04T19:48:09.796Z,2023-05-06T11:43:42Z,4163854783,141,70.9,4163854781,140,75.7,4163854787,213,0.2,4163854779,56,Center,4163854785,212,9.3,4253867749,178,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664911,455,2,1,47,59,57jcqe38hakh2hfit2zsogsb,1,71.5,71.5,2023-04-04T19:48:12.049Z,2023-05-06T11:43:47Z,4163854945,7,h17s3qts1dz1zqjw19jazzkl,4163854953,140,89.6,4253868141,178,,4163854957,141,67.8,4163854949,56,Center,,,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664927,310,55,1,47,59,cq4rdp1mkan8zhaw7bmzjdaqk,1,18.9,51.3,2023-04-04T19:48:12.050Z,2023-05-06T11:43:47Z,,,,,,,,,,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664889,308,43,1,48,2,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-04-04T19:48:15.289Z,2023-04-04T19:48:23Z,4163855201,144,63,4163854887,178,0,4163854889,182,0,4163854891,56,Back,4163854885,173,0,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528664895,309,43,1,48,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-04-04T19:48:16.457Z,2023-04-04T19:48:25Z,4163855249,144,52,,,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665001,311,1,1,48,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,20.1,37.4,2023-04-04T19:48:24.141Z,2023-05-06T11:43:54Z,4163855483,141,8.8,4163855481,140,34.1,4163855475,5,,4163855479,56,Back,4163855487,213,5.4,4163855485,212,24.4,4253868757,178,,4163855477,241,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,4165262525,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665005,312,1,1,48,12,cq4rdp1mkan8zhaw7bmzjdaqk,1,34.2,7.7,2023-04-04T19:48:25.680Z,2023-05-06T11:44:10Z,4163855519,56,Back,4163855527,213,1.9,4163855521,140,30.4,4163855523,141,25.0,4253870333,178,,4163855525,212,12.4,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665033,313,1,1,48,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,30.4,25,2023-04-04T19:48:28.839Z,2023-05-06T11:44:14Z,4163855647,56,Back,4163855649,140,37.4,4253870657,178,,4163855653,212,14.3,4163855655,213,5.3,4163855651,141,7.0,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665047,314,1,1,48,18,cq4rdp1mkan8zhaw7bmzjdaqk,1,37.5,7,2023-04-04T19:48:31.352Z,2023-05-06T11:44:19Z,4163855703,212,14.2,4253870977,178,,4163855699,141,27.3,4163855695,140,34.2,4163855707,213,1.8,4163855693,56,Back,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665061,315,1,1,48,20,cq4rdp1mkan8zhaw7bmzjdaqk,1,34.2,27.3,2023-04-04T19:48:33.528Z,2023-05-06T11:44:24Z,4163855799,141,30.6,4163855795,56,Back,4253871407,178,,4163855801,212,8.1,4163855797,140,26.8,4163855803,213,2.9,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665099,316,1,1,48,23,cq4rdp1mkan8zhaw7bmzjdaqk,1,26.8,30.6,2023-04-04T19:48:35.806Z,2023-05-06T11:44:27Z,4163856005,140,28.1,4163856009,141,68.1,4253871677,178,,4163855999,56,Back,4163856015,212,25.5,4163856019,213,1.5,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665123,317,1,1,48,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,35.1,72.9,2023-04-04T19:48:40.879Z,2023-05-06T11:44:33Z,4163856161,141,95.1,4163856159,140,42.5,4163856163,212,17.0,4253872077,178,,4163856165,213,1.1,4163856157,56,Back,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665163,318,1,1,48,31,cq4rdp1mkan8zhaw7bmzjdaqk,1,40.4,94.7,2023-04-04T19:48:44.260Z,2023-05-06T11:44:40Z,4253872817,178,,4163856339,213,4.6,4163856337,212,17.1,4163856335,141,69.7,4163856331,56,Back,4163856333,140,38.7,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665183,319,1,1,48,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,38.7,68.2,2023-04-04T19:48:45.737Z,2023-05-06T11:44:46Z,4163856435,140,45.5,4163856441,213,5.6,4163856439,212,9.3,4253873513,178,,4163856433,56,Back,4163856437,141,59.4,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665191,320,1,1,48,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.6,59.4,2023-04-04T19:48:47.008Z,2023-05-06T11:44:51Z,4163856487,212,11.5,4163856481,56,Back,4253873933,178,,4163856483,140,45.5,4163856489,213,4.7,4163856485,141,42.5,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665215,321,1,1,48,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.6,41.3,2023-04-04T19:48:49.520Z,2023-05-06T11:44:56Z,4163856653,56,Right,4253874397,178,,4163856657,141,5.6,4163856655,140,68.0,4163856663,1,,4163856661,213,5.5,4163856659,212,33.8,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528665245,322,1,1,48,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,75.5,11.3,2023-04-04T19:48:53.951Z,2023-05-06T11:45:05Z,4163856847,212,34.1,4163856845,141,59.6,4163856849,213,1.3,4253874823,178,,4163856841,56,Center,4165262971,224,,4163859715,210,15,4165262973,20,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,4163856839,155,,4163856843,140,84.3,4163856851,1,,4163856837,2,4163859717,154,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
