id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,assist,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2543056775,465,15,2,47,32,2kzl64gp8x37bon8tyxojqrr1,1,77.9,40.6,2023-05-03T17:12:56.956Z,2023-05-09T12:28:32Z,4247400169,458,,4247400163,102,53.0,4247400171,146,98.5,4247400161,76,,4247399435,233,347,4247400165,103,8.9,4247399431,20,,4247400173,147,49.6,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,4247400167,108,4247398511,56,4247398509,18,4247402745,25,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2543056823,347,10,2,47,32,o1iwuxbv233ayidxpibbxy59,1,1.8,50.1,2023-05-03T17:12:57.056Z,2023-05-09T12:28:47Z,4247398735,179,,4264579971,376,,4247398739,56,Back,4247399463,233,465,4247398737,182,,4247399353,174,,,,,,,,ofynblpwoiwefv52bgqz30x6,Raghed Alaa Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543056837,348,52,2,47,35,o1iwuxbv233ayidxpibbxy59,1,2.5,45.3,2023-05-03T17:13:00.362Z,2023-05-09T12:28:44Z,4264580241,376,,,,,,,,,,,,,,,,,,,,,,,ofynblpwoiwefv52bgqz30x6,Raghed Alaa Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057097,349,4,2,47,36,o1iwuxbv233ayidxpibbxy59,1,3.9,40.3,2023-05-03T17:13:01.034Z,2023-05-03T17:13:43Z,4247400399,285,,4247400391,13,,4247400437,233,466,4247400393,56,Back,4247400395,152,,4247400397,265,,,,,,,,ofynblpwoiwefv52bgqz30x6,Raghed Alaa Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057085,466,4,2,47,36,2kzl64gp8x37bon8tyxojqrr1,0,96.1,59.7,2023-05-03T17:13:01.035Z,2023-05-03T17:13:58Z,4247400337,286,,4247400329,152,,4247400463,233,349,4247400325,13,,4247400327,56,Center,4247400335,265,,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057275,350,27,2,48,8,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-03T17:13:33.055Z,2023-05-03T18:13:18Z,4247401425,41,Injury,4247401427,53,ofynblpwoiwefv52bgqz30x6,4247617409,233,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543057131,467,27,2,48,8,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-05-03T17:13:33.055Z,2023-05-03T18:13:19Z,4247617441,233,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058649,351,28,2,50,41,o1iwuxbv233ayidxpibbxy59,1,0,0,2023-05-03T17:16:06.658Z,2023-05-03T17:16:08Z,4247409383,233,468,4247409301,55,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058659,468,28,2,50,41,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-05-03T17:16:06.658Z,2023-05-03T17:16:09Z,4247409355,55,467,4247409403,233,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058831,352,1,2,50,58,o1iwuxbv233ayidxpibbxy59,0,8.9,36.3,2023-05-03T17:16:23.289Z,2023-05-03T17:16:27Z,4247410307,213,6.1,4247410297,152,,4247410293,5,,4247410295,155,,4247410309,1,,4247410301,140,71.6,4247410299,56,Right,4247410305,212,66.8,ofynblpwoiwefv52bgqz30x6,Raghed Alaa Najjar,4247410303,141,,,,,,,,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058837,469,61,2,51,2,2kzl64gp8x37bon8tyxojqrr1,1,28.5,84,2023-05-03T17:16:27.463Z,2023-05-03T17:16:27Z,4247410331,56,Back,,,,,,,,,,,,,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058853,353,61,2,51,3,o1iwuxbv233ayidxpibbxy59,1,71.9,20.6,2023-05-03T17:16:28.489Z,2023-05-03T17:17:07Z,4247410409,56,Right,,,,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058863,470,49,2,51,4,2kzl64gp8x37bon8tyxojqrr1,1,23.5,82.4,2023-05-03T17:16:29.043Z,2023-05-03T17:16:29Z,,,,,,,,,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058877,471,1,2,51,4,2kzl64gp8x37bon8tyxojqrr1,0,23.5,82.4,2023-05-03T17:16:29.539Z,2023-05-03T17:16:30Z,4247410499,1,,4247410491,140,43.2,4247410489,56,Back,4247410493,141,83.9,4247410495,212,20.7,4247410487,157,,4247410497,213,0.0,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058893,354,8,2,51,7,o1iwuxbv233ayidxpibbxy59,1,56.4,25.7,2023-05-03T17:16:32.617Z,2023-05-09T12:29:15Z,4247410599,56,Center,4264581685,383,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058971,472,1,2,51,11,2kzl64gp8x37bon8tyxojqrr1,1,65.3,42.2,2023-05-03T17:16:36.532Z,2023-05-03T17:16:39Z,4247411057,212,19.0,4247411053,140,73.0,4247411055,141,16.9,4247411051,56,Right,4247411059,213,5.2,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543058981,473,1,2,51,12,2kzl64gp8x37bon8tyxojqrr1,0,73.5,16.4,2023-05-03T17:16:37.314Z,2023-05-09T12:29:25Z,4264582179,20,,4247411107,2,,4247411117,212,18.2,4264582177,224,,4247411115,141,35.2,4247411113,140,85.9,4247411111,56,Center,4247411119,213,0.8,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,4247411109,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059001,355,12,2,51,13,o1iwuxbv233ayidxpibbxy59,1,13.7,67.2,2023-05-03T17:16:38.865Z,2023-05-03T17:17:01Z,4247412237,56,Back,4247412245,213,0.8,4247412243,212,21.7,4247412387,15,,4247412239,140,28.5,4247412241,141,89.4,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059013,474,1,2,51,16,2kzl64gp8x37bon8tyxojqrr1,1,75.9,19.3,2023-05-03T17:16:41.762Z,2023-05-03T17:16:43Z,4247411281,140,67.6,4247411283,141,25.0,4247411285,212,9.5,4247411287,213,2.7,4247411279,56,Center,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059033,475,1,2,51,18,2kzl64gp8x37bon8tyxojqrr1,1,67.6,25,2023-05-03T17:16:42.962Z,2023-05-03T17:16:45Z,4247411407,213,5.2,4247411403,141,11.2,4247411399,56,Right,4247411405,212,10.6,4247411401,140,72.2,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059037,476,3,2,51,20,2kzl64gp8x37bon8tyxojqrr1,0,69.3,9.9,2023-05-03T17:16:45.842Z,2023-05-09T12:29:36Z,4247411587,233,356,4247411425,56,Right,4264582691,464,,4247411427,286,,,,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059055,356,7,2,51,20,o1iwuxbv233ayidxpibbxy59,1,30.7,90.1,2023-05-03T17:16:45.843Z,2023-05-09T12:29:38Z,4264582771,385,,4247411557,233,476,4247411521,56,Back,4247411519,167,,4247411525,285,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059059,357,5,2,51,22,o1iwuxbv233ayidxpibbxy59,0,35.4,101.8,2023-05-03T17:16:46.883Z,2023-05-03T18:13:55Z,4247411555,347,,4247411553,56,Back,4247412001,233,477,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059111,477,5,2,51,22,2kzl64gp8x37bon8tyxojqrr1,1,64.6,-1.8,2023-05-03T17:16:46.883Z,2023-05-03T17:16:54Z,4247411967,233,357,4247411869,56,Right,4247411871,347,,,,,,,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059165,478,1,2,51,28,2kzl64gp8x37bon8tyxojqrr1,1,65.7,0,2023-05-03T17:16:53.299Z,2023-05-03T17:16:56Z,4247412203,213,2.8,4247412201,212,16.9,4247412197,140,50.8,4247412195,56,Right,4247412193,107,,4247412199,141,7.9,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059181,479,1,2,51,31,2kzl64gp8x37bon8tyxojqrr1,1,50.8,7.9,2023-05-03T17:16:56.258Z,2023-05-03T17:16:57Z,4247412319,213,0.8,4247412311,56,Right,4247412317,212,8.8,4247412315,141,16.9,4247412313,140,56.8,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059207,480,1,2,51,32,2kzl64gp8x37bon8tyxojqrr1,1,56.8,16.9,2023-05-03T17:16:57.524Z,2023-05-03T17:17:00Z,4247412515,213,3.8,4247412513,212,10.9,4247412507,56,Back,4247412509,140,48.3,4247412511,141,7.7,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059283,481,1,2,51,35,2kzl64gp8x37bon8tyxojqrr1,1,46.6,8.5,2023-05-03T17:16:59.971Z,2023-05-03T17:17:05Z,4247412897,141,54.5,4247412903,1,,4247412901,213,1.9,4247412899,212,32.7,4247412895,140,37.5,4247412893,56,Back,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059299,482,1,2,51,40,2kzl64gp8x37bon8tyxojqrr1,1,41.2,60.9,2023-05-03T17:17:05.379Z,2023-05-03T17:17:07Z,4247413029,141,38.3,4247413025,56,Back,4247413027,140,41.1,4247413031,212,15.4,4247413033,213,4.7,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059357,483,1,2,51,42,2kzl64gp8x37bon8tyxojqrr1,1,40.3,35.8,2023-05-03T17:17:07.459Z,2023-05-03T17:17:13Z,4247413401,141,15.5,4247413403,212,14.0,4247413405,213,4.9,4247413399,140,42.4,4247413397,56,Back,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059379,484,1,2,51,48,2kzl64gp8x37bon8tyxojqrr1,1,46,9.8,2023-05-03T17:17:13.573Z,2023-05-03T17:17:15Z,4247413543,141,25.4,4247413545,212,13.0,4247413539,56,Back,4247413541,140,38.9,4247413547,213,2.2,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059405,485,1,2,51,50,2kzl64gp8x37bon8tyxojqrr1,1,39,25.4,2023-05-03T17:17:15.475Z,2023-05-03T17:17:18Z,4247413703,213,0.6,4247413697,140,54.4,4247413701,212,19.9,4247413699,141,42.5,4247413695,56,Center,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059413,486,1,2,51,53,2kzl64gp8x37bon8tyxojqrr1,0,55.4,40.7,2023-05-03T17:17:18.724Z,2023-05-03T17:17:19Z,4247413733,140,64.0,4247413741,212,9.1,4247413731,56,Center,4247413743,213,6.1,4247413737,141,38.9,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059419,358,49,2,51,54,o1iwuxbv233ayidxpibbxy59,1,35.1,62.2,2023-05-03T17:17:19.609Z,2023-05-03T17:17:19Z,,,,,,,,,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059439,359,1,2,51,55,o1iwuxbv233ayidxpibbxy59,0,36.1,63.6,2023-05-03T17:17:20.376Z,2023-05-03T17:17:22Z,4247413865,213,1.3,4247413863,212,9.3,4247413859,140,38.1,4247413861,141,76.9,4247413857,56,Back,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059483,487,1,2,51,57,2kzl64gp8x37bon8tyxojqrr1,1,56.3,27.8,2023-05-03T17:17:22.802Z,2023-05-03T17:17:33Z,4247414107,213,5.9,4247414099,56,Right,4247414101,140,77.8,4247414105,212,24.6,4247414103,141,13.6,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059489,488,49,2,51,59,2kzl64gp8x37bon8tyxojqrr1,1,79.1,12.4,2023-05-03T17:17:24.690Z,2023-05-03T17:17:25Z,,,,,,,,,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059507,489,1,2,52,0,2kzl64gp8x37bon8tyxojqrr1,0,87.5,8.8,2023-05-03T17:17:25.490Z,2023-05-03T17:17:27Z,4247414239,141,14.2,4247414243,213,1.9,4247414333,286,,4247414235,56,Right,4247414241,212,3.9,4247414237,140,86.3,4247414321,236,,4247414325,233,360,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059521,360,74,2,52,0,o1iwuxbv233ayidxpibbxy59,1,11.8,85,2023-05-03T17:17:25.491Z,2023-05-03T18:13:15Z,4247414295,56,Back,4247414347,233,489,4247414299,285,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059533,361,5,2,52,2,o1iwuxbv233ayidxpibbxy59,0,16.1,101.4,2023-05-03T17:17:27.544Z,2023-05-03T17:17:34Z,4247414375,56,Back,4247414377,347,,4247414769,233,490,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059595,490,5,2,52,2,2kzl64gp8x37bon8tyxojqrr1,1,83.9,-1.4,2023-05-03T17:17:27.544Z,2023-05-03T18:13:55Z,4247414719,56,Right,4247414721,347,,4247414743,233,361,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059615,491,1,2,52,9,2kzl64gp8x37bon8tyxojqrr1,1,80.7,0,2023-05-03T17:17:34.292Z,2023-05-03T17:17:35Z,4247414811,107,,4247414819,212,9.1,4247414817,141,6.5,4247414813,56,Right,4247414815,140,87.8,4247414821,213,0.6,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059623,492,1,2,52,10,2kzl64gp8x37bon8tyxojqrr1,1,87.8,6.5,2023-05-03T17:17:35.123Z,2023-05-03T17:17:36Z,4247414847,141,8.2,4247414851,213,2.9,4247414849,212,5.9,4247414843,56,Right,4247414845,140,82.3,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059679,493,1,2,52,11,2kzl64gp8x37bon8tyxojqrr1,1,82.2,9.4,2023-05-03T17:17:36.274Z,2023-05-03T17:17:42Z,4247415155,140,78.1,4247415153,56,Center,4247415159,212,11.9,4247415161,213,1.9,4247415157,141,25.7,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059759,494,2,2,52,16,2kzl64gp8x37bon8tyxojqrr1,1,78.4,27.8,2023-05-03T17:17:41.175Z,2023-05-03T17:55:08Z,4247415653,7,aatjvj13ffwrj81vcfy68fnit,4247415655,56,Center,4247415657,140,87.7,4247415659,141,49.4,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543059685,362,55,2,52,16,o1iwuxbv233ayidxpibbxy59,1,10.1,43.7,2023-05-03T17:17:41.176Z,2023-05-03T17:18:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8j0yhxinglb5o5dpe2qd232dx,Naldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060213,363,1,2,53,1,o1iwuxbv233ayidxpibbxy59,0,12.3,54.4,2023-05-03T17:18:26.698Z,2023-05-03T17:18:33Z,4247418331,140,70.2,4247418339,1,,4247418327,241,,4247418335,212,61.3,4247418333,141,66.0,4247418337,213,0.1,4247418329,56,Center,4247418325,155,,ofynblpwoiwefv52bgqz30x6,Raghed Alaa Najjar,4247418323,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543061147,518,1,2,53,3,2kzl64gp8x37bon8tyxojqrr1,0,24.2,28.9,2023-05-03T17:18:27.881Z,2023-05-09T12:31:51Z,4247423377,213,6.1,4247423363,56,Back,4247423365,140,25.6,4247423373,212,1.5,4247423361,3,,4247423369,141,28.6,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060219,364,61,2,53,4,o1iwuxbv233ayidxpibbxy59,1,70.2,66,2023-05-03T17:18:29.607Z,2023-05-03T17:19:46Z,4247418381,56,Center,,,,,,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060197,495,61,2,53,6,2kzl64gp8x37bon8tyxojqrr1,1,30.5,25.7,2023-05-03T17:18:30.883Z,2023-05-03T17:19:59Z,4247418231,56,Back,,,,,,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060229,496,49,2,53,8,2kzl64gp8x37bon8tyxojqrr1,1,25,17.2,2023-05-03T17:18:33.859Z,2023-05-03T17:18:34Z,,,,,,,,,,,,,,,,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060241,497,1,2,53,9,2kzl64gp8x37bon8tyxojqrr1,1,25,17.2,2023-05-03T17:18:33.970Z,2023-05-03T17:18:35Z,4247418483,141,36.5,4247418485,212,13.7,4247418481,140,21.3,4247418479,56,Back,4247418487,213,1.9,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060267,498,1,2,53,10,2kzl64gp8x37bon8tyxojqrr1,1,21.1,37,2023-05-03T17:18:35.299Z,2023-05-03T17:18:38Z,4247418671,213,5.6,4247418667,141,11.0,4247418663,56,Back,4247418665,140,40.4,4247418669,212,26.9,4247418661,155,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060271,499,44,2,53,12,2kzl64gp8x37bon8tyxojqrr1,1,41.6,11.8,2023-05-03T17:18:37.734Z,2023-05-03T17:18:38Z,4247418683,285,,4247418681,56,Back,4247418687,233,365,,,,,,,,,,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060269,365,44,2,53,12,o1iwuxbv233ayidxpibbxy59,0,58.4,88.2,2023-05-03T17:18:37.735Z,2023-05-03T17:18:39Z,4247418675,56,Left,4247418693,233,499,4247418677,286,,,,,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060275,500,1,2,53,13,2kzl64gp8x37bon8tyxojqrr1,1,40.6,10.7,2023-05-03T17:18:38.371Z,2023-05-03T17:18:39Z,4247418721,156,,4247418713,212,6.5,4247418715,213,3.5,4247418709,140,34.8,4247418711,141,7.3,4247418707,56,Back,,,,,,,1omzj46rrvsev6v03nd72dgwl,Abdulrahman Al Obud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060353,501,1,2,53,17,2kzl64gp8x37bon8tyxojqrr1,1,37.9,5.8,2023-05-03T17:18:42.082Z,2023-05-03T17:18:46Z,4247419097,213,2.6,4247419093,141,10.7,4247419095,212,7.0,4247419085,56,Back,4247419091,140,32.0,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060405,502,1,2,53,21,2kzl64gp8x37bon8tyxojqrr1,1,25.6,12.2,2023-05-03T17:18:45.905Z,2023-05-03T17:18:51Z,4247419427,212,31.1,4247419423,140,20.5,4247419425,141,57.2,4247419421,56,Back,4247419429,213,1.7,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060453,503,1,2,53,26,2kzl64gp8x37bon8tyxojqrr1,1,20.5,56.7,2023-05-03T17:18:51.602Z,2023-05-03T17:18:55Z,4247419697,213,0.1,4247419689,56,Back,4247419691,140,29.7,4247419693,141,57.9,4247419695,212,9.7,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060475,504,1,2,53,30,2kzl64gp8x37bon8tyxojqrr1,1,33.9,70.7,2023-05-03T17:18:55.650Z,2023-05-03T17:18:58Z,4247419825,213,1.3,4247419823,212,13.4,4247419819,140,37.4,4247419817,56,Back,4247419821,141,89.6,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060553,505,1,2,53,33,2kzl64gp8x37bon8tyxojqrr1,1,40.1,90.9,2023-05-03T17:18:58.354Z,2023-05-03T17:19:04Z,4247420253,212,22.9,4247420245,140,61.9,4247420257,213,0.1,4247420249,141,92.9,4247420241,56,Left,,,,,,,,,,dfp7gtib09b9l0bdqfl89m356,Ahmed Bamasoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060561,506,50,2,53,39,2kzl64gp8x37bon8tyxojqrr1,1,73.6,91.6,2023-05-03T17:19:04.098Z,2023-05-03T17:19:07Z,4247420295,286,,4247420293,56,Left,4247420515,233,366,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060587,366,7,2,53,39,o1iwuxbv233ayidxpibbxy59,1,26.4,8.4,2023-05-03T17:19:04.099Z,2023-05-09T12:32:15Z,4264588559,385,,4247420501,233,506,4247420425,285,,4247420423,56,Back,4247420421,167,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060593,367,5,2,53,41,o1iwuxbv233ayidxpibbxy59,0,25.7,-1.4,2023-05-03T17:19:06.232Z,2023-05-03T17:19:11Z,4247420461,56,Back,4247420849,233,507,4247420463,347,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060661,507,5,2,53,41,2kzl64gp8x37bon8tyxojqrr1,1,74.3,101.4,2023-05-03T17:19:06.232Z,2023-05-03T18:13:55Z,4247420811,56,Left,4247420821,233,367,4247420813,347,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060689,508,1,2,53,46,2kzl64gp8x37bon8tyxojqrr1,1,72.5,100,2023-05-03T17:19:11.090Z,2023-05-03T17:19:12Z,4247420961,140,58.1,4247420959,56,Left,4247420963,141,93.3,4247420965,212,16.2,4247420957,107,,4247420967,213,3.5,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543060709,509,1,2,53,47,2kzl64gp8x37bon8tyxojqrr1,1,57.7,92,2023-05-03T17:19:12.691Z,2023-05-03T17:19:14Z,4247421051,56,Left,4247421059,213,0.5,4247421053,140,60.7,4247421055,141,94.8,4247421057,212,3.7,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
