id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2465894123,3,49,1,0,14,7dkxxicrwn77jpdfkwpnlnnyn,1,35.8,24.9,2022-10-01T18:00:31.413Z,2022-10-16T07:29:41Z,,,,,,,,,,,,,,,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894135,4,1,1,0,15,7dkxxicrwn77jpdfkwpnlnnyn,1,36.5,25.6,2022-10-01T18:00:32.101Z,2022-10-16T07:28:06Z,3811487861,213,1.2,3847911127,178,,3811487855,140,39.2,3811487853,56,Back,3811487859,212,7.5,3811487857,141,35.8,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894161,5,1,1,0,16,7dkxxicrwn77jpdfkwpnlnnyn,1,39.2,35.8,2022-10-01T18:00:33.301Z,2022-10-16T07:28:13Z,3811488021,141,73.0,3847911301,178,,3811488023,212,27.0,3811488019,140,30.3,3811488017,56,Back,3811488025,213,1.9,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894189,6,1,1,0,20,7dkxxicrwn77jpdfkwpnlnnyn,0,36,87.2,2022-10-01T18:00:37.702Z,2022-10-16T07:28:18Z,3847911391,178,,3811488185,213,6.0,3811488177,56,Left,3811488179,140,55.9,3811488181,141,79.6,3811488183,212,21.5,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472725807,743,67,1,0,22,2xl3g56k2mbuwdbre46s29vt4,1,43,19,2022-10-01T18:00:39.009Z,2022-10-16T11:01:16Z,3848013031,233,771,,,,,,,,,,,,,,,,,,,,,,29ddbk46e5uzbuxrmmlfr8y6s,Noor Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472725803,771,67,1,0,22,7dkxxicrwn77jpdfkwpnlnnyn,0,57,81,2022-10-01T18:00:39.010Z,2022-10-16T08:49:36Z,3848013039,233,743,,,,,,,,,,,,,,,,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894213,8,8,1,0,22,2xl3g56k2mbuwdbre46s29vt4,1,42.4,14.1,2022-10-01T18:00:39.060Z,2022-10-16T11:01:16Z,3818447587,385,,3811488335,56,Back,3847911515,178,,,,,,,,,,,,,,,,,29ddbk46e5uzbuxrmmlfr8y6s,Noor Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894273,8,61,1,0,22,7dkxxicrwn77jpdfkwpnlnnyn,1,38,82.7,2022-10-01T18:00:39.631Z,2022-10-16T07:28:34Z,3847911705,178,,3847911703,21,,3811488697,56,Back,,,,,,,,,,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894269,7,5,1,0,25,7dkxxicrwn77jpdfkwpnlnnyn,0,39.8,101.1,2022-10-01T18:00:42.292Z,2022-10-16T07:28:39Z,3811488691,347,,3811488703,233,9,3811488689,56,Back,,,,,,,,,,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894233,9,5,1,0,25,2xl3g56k2mbuwdbre46s29vt4,1,60.2,-1.1,2022-10-01T18:00:42.292Z,2022-10-16T07:28:39Z,3811488463,347,,3811488707,233,7,3811488461,56,Right,,,,,,,,,,,,,,,,29ddbk46e5uzbuxrmmlfr8y6s,Noor Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894333,10,1,1,0,34,2xl3g56k2mbuwdbre46s29vt4,1,57.1,0,2022-10-01T18:00:51.508Z,2022-10-16T07:29:50Z,3811489103,140,77.9,3811489099,107,,3811489109,213,0.6,3811489101,56,Center,3811489107,212,27.2,3811489111,1,,3811489105,141,23.0,,,,29ddbk46e5uzbuxrmmlfr8y6s,Noor Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894341,9,45,1,0,36,7dkxxicrwn77jpdfkwpnlnnyn,0,23.8,72.6,2022-10-01T18:00:53.527Z,2022-10-16T07:30:06Z,3811489171,233,11,3811489151,285,,3811489149,56,Back,,,,,,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894337,11,3,1,0,36,2xl3g56k2mbuwdbre46s29vt4,1,76.2,27.4,2022-10-01T18:00:53.527Z,2022-10-16T07:30:05Z,3847913735,178,,3811489141,56,Center,3811489143,286,,3818447699,464,,3811489153,233,9,,,,,,,,,,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894413,12,1,1,0,37,2xl3g56k2mbuwdbre46s29vt4,1,76.1,23.4,2022-10-01T18:00:54.395Z,2022-10-16T07:30:21Z,3811489583,213,1.7,3811489573,3,,3811489581,212,8.7,3811489579,141,36.0,3811489577,140,74.8,3811490697,210,13,3847913939,178,,3811489575,56,Center,aotysrmw0ffmznm2u4ya487o5,J. Beauguel,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894417,13,13,1,0,38,2xl3g56k2mbuwdbre46s29vt4,1,74.8,36,2022-10-01T18:00:55.726Z,2022-10-16T07:30:21Z,3811489839,20,,3811490727,29,,3811490749,231,48.9,3811490747,230,97.5,3811490739,103,75,3847914103,178,,3811490743,215,,3811489593,18,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,3811490731,55,12,3811489591,22,3811490735,102,46.6,3811490725,74,3811489595,56,Center,3811490745,328,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894369,10,5,1,0,39,7dkxxicrwn77jpdfkwpnlnnyn,1,-1.3,52.9,2022-10-01T18:00:56.392Z,2022-10-16T07:30:26Z,3811489293,56,Back,3811489647,233,14,3811489295,346,,,,,,,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894421,14,5,1,0,39,2xl3g56k2mbuwdbre46s29vt4,0,101.3,47.1,2022-10-01T18:00:56.392Z,2022-10-16T07:30:25Z,3811489677,233,10,3811489623,56,Center,3811489625,346,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894799,11,1,1,1,10,7dkxxicrwn77jpdfkwpnlnnyn,0,5,53.7,2022-10-01T18:01:26.882Z,2022-10-16T07:30:31Z,3811491825,212,64.0,3811491817,124,,3811491823,141,64.9,3811491819,56,Center,3811491837,74,,3811491827,213,0.1,3811491831,1,,3811491821,140,65.5,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894803,12,44,1,1,13,7dkxxicrwn77jpdfkwpnlnnyn,1,63.2,68.8,2022-10-01T18:01:30.240Z,2022-10-16T11:01:17Z,3811491965,233,15,3811491849,286,,3811491847,56,Center,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894785,15,44,1,1,13,2xl3g56k2mbuwdbre46s29vt4,0,36.8,31.2,2022-10-01T18:01:30.241Z,2022-10-16T07:30:49Z,3811491721,285,,3811491881,233,12,3811491719,56,Back,,,,,,,,,,,,,,,,29ddbk46e5uzbuxrmmlfr8y6s,Noor Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465993399,761,61,1,1,13,7dkxxicrwn77jpdfkwpnlnnyn,1,69.1,71.8,2022-10-01T18:01:30.273Z,2022-10-16T11:01:17Z,3812038661,56,Center,3847914519,15,,3847914521,178,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894791,16,43,1,1,14,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2022-10-01T18:01:31.491Z,2022-10-04T17:03:16Z,3811491763,212,0.7,3811491755,3,0,3818448125,144,1,3811491761,141,19.4,3811491759,140,44.2,3811491757,56,Back,3811491765,213,5.9,,,,29ddbk46e5uzbuxrmmlfr8y6s,Noor Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894883,17,1,1,1,14,2xl3g56k2mbuwdbre46s29vt4,0,44.4,17.1,2022-10-01T18:01:31.601Z,2022-10-16T07:31:10Z,3811492313,157,,3811492321,212,43.2,3811492317,140,85.1,3811492319,141,26.1,3811492323,213,0.1,3811492325,1,,3811492315,56,Center,3847914907,178,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894867,13,1,1,1,18,7dkxxicrwn77jpdfkwpnlnnyn,1,22.3,76.7,2022-10-01T18:01:35.172Z,2022-10-16T07:31:18Z,3811492209,212,19.0,3811492207,141,59.1,3811492203,56,Back,3847915033,178,,3811492205,140,8.2,3811492211,213,3.8,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894899,14,1,1,1,20,7dkxxicrwn77jpdfkwpnlnnyn,0,8.2,59.1,2022-10-01T18:01:37.568Z,2022-10-16T07:31:24Z,3811492415,140,41.5,3847915165,178,,3811492421,213,0.7,3811492413,56,Back,3811492419,212,45.2,3811492423,1,,3811492417,141,100.0,3811492411,157,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894901,15,5,1,1,24,7dkxxicrwn77jpdfkwpnlnnyn,0,45.6,101.5,2022-10-01T18:01:41.618Z,2022-10-16T07:31:36Z,3811492431,56,Back,3811492493,233,18,3811492433,347,,,,,,,,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465894907,18,5,1,1,24,2xl3g56k2mbuwdbre46s29vt4,1,54.4,-1.5,2022-10-01T18:01:41.618Z,2022-10-16T07:31:35Z,3811492473,233,15,3811492441,347,,3811492439,56,Right,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895011,19,1,1,1,33,2xl3g56k2mbuwdbre46s29vt4,1,50.4,0,2022-10-01T18:01:50.166Z,2022-10-16T07:31:42Z,3811493055,213,0.9,3811493049,140,61.7,3811493047,56,Right,3811493051,141,19.5,3811493053,212,18.7,3811493045,107,,,,,,,,29ddbk46e5uzbuxrmmlfr8y6s,Noor Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895029,16,45,1,1,35,7dkxxicrwn77jpdfkwpnlnnyn,0,34.6,72,2022-10-01T18:01:52.041Z,2022-10-16T07:31:53Z,3811493169,285,,3811493351,233,20,3811493167,56,Back,,,,,,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895049,20,3,1,1,35,2xl3g56k2mbuwdbre46s29vt4,1,65.4,28,2022-10-01T18:01:52.041Z,2022-10-16T07:31:53Z,3811493257,56,Center,3811493259,286,,3847915815,178,,3818448541,465,,3811493319,233,16,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895057,21,3,1,1,37,2xl3g56k2mbuwdbre46s29vt4,0,77.9,31.6,2022-10-01T18:01:54.581Z,2022-10-16T07:32:11Z,3811493565,233,17,3847916107,178,,3811493293,56,Center,3818448795,464,,3811493295,286,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895081,17,7,1,1,38,7dkxxicrwn77jpdfkwpnlnnyn,0,22.1,68.4,2022-10-01T18:01:54.937Z,2022-10-16T07:32:20Z,3818448831,383,,3811493495,56,Back,3811493497,285,,3811493547,233,21,3847916309,389,,,,,,,,,,,a7sgm3cmjoxjjxanrad02l2lm,Ibrahim Mahnashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895125,22,1,1,1,40,2xl3g56k2mbuwdbre46s29vt4,1,85.1,15,2022-10-01T18:01:57.441Z,2022-10-16T07:32:43Z,3811493733,140,100.0,3811493741,1,,3811493731,56,Center,3818449005,20,,3818449003,386,,3811496219,154,,3811496217,210,13,3818449001,225,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,1,3811493735,141,78.7,3811493739,213,3811493727,2,,3811493737,212,3847916459,178,,,,1.2,46.3,,,,,,,,,,,,,,,,,,,,,,,,,
2465895333,24,13,1,1,41,2xl3g56k2mbuwdbre46s29vt4,1,90.8,47,2022-10-01T18:01:58.151Z,2022-10-16T07:32:43Z,3811496253,103,6.9,3811496255,214,,3811494969,17,,3811494971,56,Center,3811496257,328,,3811496241,73,,3847916813,178,,3811496261,230,98.6,et956pmx883y3lica15q6zxii,Hussain Al Eisa,,3811496251,102,60.7,3811496247,55,3811494967,22,,3811495367,20,3811496245,154,,3811496259,391,22,,3811496263,231,49.1,3811496243,29,,,,,,,,,,,,,,,,,,,,
2465895109,18,5,1,1,42,7dkxxicrwn77jpdfkwpnlnnyn,1,-0.6,25.4,2022-10-01T18:01:58.922Z,2022-10-16T07:32:49Z,3811493781,233,23,3811493653,56,Back,3811493655,346,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895131,23,5,1,1,42,2xl3g56k2mbuwdbre46s29vt4,0,100.6,74.6,2022-10-01T18:01:58.922Z,2022-10-16T07:32:48Z,3811493773,346,,3811493799,233,18,3811493771,56,Center,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895613,19,1,1,2,15,7dkxxicrwn77jpdfkwpnlnnyn,1,4.7,56.3,2022-10-01T18:02:32.196Z,2022-10-16T07:32:53Z,3811496675,74,,3811496663,140,68.5,3811496667,212,68.2,3811496661,56,Center,3811496669,213,0.2,3811496671,1,,3811496659,124,,3811496665,141,75.1,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895977,27,44,1,2,18,7dkxxicrwn77jpdfkwpnlnnyn,1,65.3,73.8,2022-10-01T18:02:35.659Z,2022-10-16T11:01:18Z,3811498741,286,,3811499657,233,25,3811498739,56,Center,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895617,25,44,1,2,18,2xl3g56k2mbuwdbre46s29vt4,0,34.7,26.2,2022-10-01T18:02:35.660Z,2022-10-16T07:33:04Z,3811499683,233,27,3811496689,285,,3811496687,56,Back,,,,,,,,,,,,,,,,5bd2bm6ukc4u58hd0idimecid,Botía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895625,20,1,1,2,18,7dkxxicrwn77jpdfkwpnlnnyn,0,68.5,74.7,2022-10-01T18:02:35.698Z,2022-10-16T11:01:18Z,3811496697,3,,3811496699,56,Center,3811496705,212,10.7,3811752545,168,,3811496703,141,64.8,3847917427,178,,3811496701,140,76.4,3811496707,213,5.6,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895651,26,1,1,2,20,2xl3g56k2mbuwdbre46s29vt4,0,30.5,36.9,2022-10-01T18:02:37.304Z,2022-10-16T07:33:19Z,3811496819,3,,3811496823,140,35.2,3847917551,388,,3811496827,212,20.7,3811496825,141,7.4,3811496821,56,Back,3811496829,213,5.0,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895711,21,3,1,2,24,7dkxxicrwn77jpdfkwpnlnnyn,0,67.8,96.2,2022-10-01T18:02:40.803Z,2022-10-16T07:33:57Z,3818449923,464,,3847918283,178,,3811497153,56,Left,3811497155,286,,3811497477,233,27,,,,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2465895753,27,7,1,2,24,2xl3g56k2mbuwdbre46s29vt4,1,32.2,3.8,2022-10-01T18:02:41.179Z,2022-10-16T07:34:11Z,3811497407,56,Back,3811497409,285,,3818449987,383,,3811497471,233,21,3811497405,167,,3847918721,178,,,,,,,,29ddbk46e5uzbuxrmmlfr8y6s,Noor Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
