id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist
2533213623,137,10,1,21,31,dbhdov3cc47kcr1hjg5qr5qg7,1,20.5,32.7,2023-04-14T19:22:03.386Z,2023-04-14T19:22:22Z,4188106819,56,Back,4188106817,94,,4188108659,233,292,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533213647,293,61,1,21,34,c9swyor08g9pedxpe3n321svu,0,70.8,39.4,2023-04-14T19:22:06.742Z,2023-04-14T19:22:06Z,4188106947,56,Center,,,,,,,,,,,,,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535414995,685,49,1,21,35,dbhdov3cc47kcr1hjg5qr5qg7,1,27.1,42.4,2023-04-14T19:22:07.265Z,2023-04-18T09:14:14Z,,,,,,,,,,,,,,,,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533213691,138,1,1,21,36,dbhdov3cc47kcr1hjg5qr5qg7,0,27.2,42.5,2023-04-14T19:22:08.249Z,2023-04-14T19:22:09Z,4188107201,141,38.8,4188107197,56,Back,4188107205,213,5.9,4188107203,212,7.3,4188107199,140,33.7,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535415091,1160,49,1,21,36,c9swyor08g9pedxpe3n321svu,1,67.3,61.4,2023-04-14T19:22:08.765Z,2023-04-18T09:14:25Z,,,,,,,,,,,,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533213757,294,1,1,21,37,c9swyor08g9pedxpe3n321svu,1,67.5,66.9,2023-04-14T19:22:09.590Z,2023-04-14T19:22:11Z,4188107529,140,65.1,4188107531,141,27.7,4188107533,212,26.8,4188107535,213,4.6,4188107527,56,Center,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533213785,295,1,1,21,39,c9swyor08g9pedxpe3n321svu,1,65.1,27.7,2023-04-14T19:22:11.078Z,2023-04-14T19:22:12Z,4188107703,56,Center,4188107713,213,1.9,4188107711,212,7.9,4188107705,140,63.0,4188107707,141,38.8,,,,,,,,,,7qi3yne24aqzor2d79etcg6qc,Nasser Al Hadhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533213799,296,1,1,21,40,c9swyor08g9pedxpe3n321svu,1,63,38.8,2023-04-14T19:22:12.454Z,2023-04-14T19:22:13Z,4188107801,56,Center,4188107803,140,67.7,4188107807,212,7.8,4188107805,141,47.6,4188107809,213,0.9,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533213811,297,1,1,21,41,c9swyor08g9pedxpe3n321svu,1,67.7,47.6,2023-04-14T19:22:13.206Z,2023-04-14T19:22:14Z,4188107883,140,59.9,4188107881,56,Center,4188107891,213,4.0,4188107887,141,34.9,4188107941,156,,4188107889,212,11.9,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533213827,298,43,1,21,43,c9swyor08g9pedxpe3n321svu,1,0,0,2023-04-14T19:22:15.094Z,2023-04-14T19:22:19Z,4188108337,144,49,,,,,,,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533213885,299,1,1,21,44,c9swyor08g9pedxpe3n321svu,0,63.7,38.6,2023-04-14T19:22:16.054Z,2023-04-18T09:15:02Z,4188108227,56,Left,4188108225,196,,4188108233,212,50.5,4188108231,141,100.0,4188108229,140,89.5,4188108223,155,,4188108237,1,,4188108235,213,1.0,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533213909,139,5,1,21,46,dbhdov3cc47kcr1hjg5qr5qg7,1,11.6,-1.2,2023-04-14T19:22:18.409Z,2023-04-14T20:07:02Z,4188108331,347,,4188108329,56,Back,4188108377,233,300,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533213891,300,5,1,21,46,c9swyor08g9pedxpe3n321svu,0,88.4,101.2,2023-04-14T19:22:18.409Z,2023-04-14T19:22:20Z,4188108261,56,Left,4188108437,233,139,4188108263,347,,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214221,140,1,1,22,0,dbhdov3cc47kcr1hjg5qr5qg7,1,15.2,0,2023-04-14T19:22:32.633Z,2023-04-14T19:22:34Z,4188110131,141,10.4,4188110127,140,31.3,4188110135,212,18.7,4188110119,107,,4188110123,56,Back,4188110139,213,0.4,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214235,141,1,1,22,2,dbhdov3cc47kcr1hjg5qr5qg7,1,32.4,10,2023-04-14T19:22:34.776Z,2023-04-14T19:22:35Z,4188110239,213,4.7,4188110235,141,2.2,4188110237,212,5.3,4188110231,140,32.1,4188110229,56,Back,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214297,142,1,1,22,5,dbhdov3cc47kcr1hjg5qr5qg7,0,34.2,3.1,2023-04-14T19:22:37.033Z,2023-04-14T19:22:39Z,4188110533,140,71.4,4188110529,155,,4188110531,56,Right,4188110539,213,0.2,4188110537,212,40.0,4188110535,141,15.5,4188110541,1,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214287,301,49,1,22,6,c9swyor08g9pedxpe3n321svu,1,27.6,82,2023-04-14T19:22:38.102Z,2023-04-14T19:22:38Z,,,,,,,,,,,,,,,,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214385,302,1,1,22,7,c9swyor08g9pedxpe3n321svu,1,21.9,95.1,2023-04-14T19:22:39.943Z,2023-04-14T19:22:43Z,4188111069,212,25.2,4188111071,213,4.0,4188111067,141,67.9,4188111063,56,Back,4188111065,140,5.6,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214477,303,1,1,22,11,c9swyor08g9pedxpe3n321svu,1,4.6,66.3,2023-04-14T19:22:43.750Z,2023-04-14T19:22:48Z,4188111623,56,Back,4188111631,212,12.7,4188111629,141,56.6,4188111633,213,5.7,4188111627,140,14.9,,,,,,,,,,c4zklinh3sa5kchbvjugn0s0l,Mohammed Al Owais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214541,304,1,1,22,16,c9swyor08g9pedxpe3n321svu,1,23.3,56,2023-04-14T19:22:48.518Z,2023-04-14T19:22:51Z,4188111991,212,13.6,4188111993,213,1.4,4188111987,140,25.7,4188111985,56,Back,4188111989,141,75.6,,,,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214571,305,1,1,22,19,c9swyor08g9pedxpe3n321svu,1,28.1,74.8,2023-04-14T19:22:51.367Z,2023-04-14T19:22:52Z,4188112165,140,37.4,4188112167,141,72.6,4188112163,56,Back,4188112169,212,9.9,4188112171,213,6.1,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214607,306,1,1,22,20,c9swyor08g9pedxpe3n321svu,1,37.4,72.6,2023-04-14T19:22:52.311Z,2023-04-14T19:22:54Z,4188112337,140,23.9,4188112335,56,Back,4188112343,213,3.1,4188112341,212,14.2,4188112339,141,73.5,,,,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214685,307,1,1,22,22,c9swyor08g9pedxpe3n321svu,1,23.9,73.5,2023-04-14T19:22:54.630Z,2023-04-14T19:22:58Z,4188112725,56,Back,4188112727,140,32.7,4188112733,213,0.8,4188112729,141,88.9,4188112731,212,14.0,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214735,308,1,1,22,25,c9swyor08g9pedxpe3n321svu,1,32.4,88,2023-04-14T19:22:57.782Z,2023-04-14T19:23:01Z,4188113035,212,20.5,4188113037,213,5.4,4188113033,141,64.6,4188113029,56,Back,4188113031,140,44.7,,,,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214771,309,1,1,22,29,c9swyor08g9pedxpe3n321svu,1,44.7,64.6,2023-04-14T19:23:01.511Z,2023-04-14T19:23:02Z,4188113265,212,12.8,4188113267,213,2.0,4188113263,141,81.4,4188113259,56,Back,4188113261,140,39.2,,,,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214913,310,1,1,22,30,c9swyor08g9pedxpe3n321svu,1,44.3,80.4,2023-04-14T19:23:02.631Z,2023-04-18T09:15:37Z,4188114059,212,33.9,4188114055,141,30.5,4188114063,1,,4188114049,56,Back,4188114061,213,4.7,4188114045,155,,4188114053,140,45.0,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533214967,311,1,1,22,38,c9swyor08g9pedxpe3n321svu,1,59.5,23.4,2023-04-14T19:23:10.470Z,2023-04-14T19:23:14Z,4188114399,213,1.2,4188114395,141,40.9,4188114397,212,12.8,4188114393,140,64.1,4188114391,56,Center,,,,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533215015,312,1,1,22,42,c9swyor08g9pedxpe3n321svu,1,64.3,40.6,2023-04-14T19:23:14.022Z,2023-04-14T19:23:16Z,4188114631,56,Center,4188114633,140,75.3,4188114639,213,5.5,4188114635,141,24.0,4188114637,212,16.1,,,,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533215049,313,1,1,22,43,c9swyor08g9pedxpe3n321svu,1,75.3,24,2023-04-14T19:23:15.878Z,2023-04-18T09:16:51Z,4188114837,56,Center,4188122091,210,15,4188114843,212,10.7,4199736607,154,,4188114841,141,37.3,4188114839,140,80.8,4188114845,213,1.0,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533215065,314,15,1,22,45,c9swyor08g9pedxpe3n321svu,1,80.4,37.3,2023-04-14T19:23:17.207Z,2023-04-18T09:16:51Z,4188122165,146,88.0,4188114933,22,,4188122171,231,48.6,4188122151,29,,4199736609,154,,4188114935,18,,4188122159,103,19,4188122157,102,51.5,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,4188122163,139,,4188121165,82,,4188114937,56,Center,4199735265,108,4188122161,215,4188122167,147,4188121161,20,,4188122169,230,98.8,,,42.8,4199735263,78,4188122153,55,313,4188122173,192,,
2533215139,315,43,1,22,48,c9swyor08g9pedxpe3n321svu,1,0,0,2023-04-14T19:23:20.822Z,2023-04-14T19:24:10Z,4188115365,17,0,4188115369,56,Center,4188115361,22,0,4188120147,144,38,,,,,,,,,,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216087,144,4,1,23,40,dbhdov3cc47kcr1hjg5qr5qg7,1,10.6,54,2023-04-14T19:24:12.984Z,2023-04-18T09:16:24Z,4199735581,152,,4188120575,285,,4188120569,10,,4188120863,233,316,4188120571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216129,316,4,1,23,40,c9swyor08g9pedxpe3n321svu,0,89.4,46,2023-04-14T19:24:12.985Z,2023-04-14T19:24:17Z,4188120805,286,,4188120803,152,,4188120921,233,144,4188120801,56,Center,4188120799,10,,,,,,,,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216435,145,1,1,23,54,dbhdov3cc47kcr1hjg5qr5qg7,0,14.4,54.3,2023-04-14T19:24:26.152Z,2023-04-14T19:24:32Z,4188122729,155,,4188122603,141,86.8,4188122601,140,83.2,4188122593,5,,4188122605,212,75.5,4188122607,213,0.3,4188122599,56,Left,4188122597,241,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,4188122609,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216455,317,49,1,24,0,c9swyor08g9pedxpe3n321svu,1,11.7,4.7,2023-04-14T19:24:32.294Z,2023-04-14T19:24:32Z,,,,,,,,,,,,,,,,,,,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216507,318,1,1,24,1,c9swyor08g9pedxpe3n321svu,1,9.4,6.5,2023-04-14T19:24:33.190Z,2023-04-14T19:24:35Z,4188122999,56,Back,4188123007,213,1.8,4188123005,212,19.3,4188123001,140,5.8,4188123003,141,34.3,,,,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216537,319,12,1,24,3,c9swyor08g9pedxpe3n321svu,1,5.8,34.3,2023-04-14T19:24:35.382Z,2023-04-18T09:17:25Z,4188123119,140,18.8,4188123121,141,0.0,4188123123,212,28.2,4188123117,56,Back,4199737719,167,,4188123125,213,5.2,,,,,,,c4zklinh3sa5kchbvjugn0s0l,Mohammed Al Owais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216559,146,5,1,24,4,dbhdov3cc47kcr1hjg5qr5qg7,1,83.4,101.8,2023-04-14T19:24:36.208Z,2023-04-14T20:07:02Z,4188123275,347,,4188123305,233,320,4188123273,56,Left,,,,,,,,,,,,,,,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216541,320,5,1,24,4,c9swyor08g9pedxpe3n321svu,0,16.6,-1.8,2023-04-14T19:24:36.208Z,2023-04-14T19:24:39Z,4188123373,233,146,4188123147,56,Back,4188123149,347,,,,,,,,,,,,,,,,,c4zklinh3sa5kchbvjugn0s0l,Mohammed Al Owais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216687,147,1,1,24,8,dbhdov3cc47kcr1hjg5qr5qg7,1,85.7,100,2023-04-14T19:24:40.937Z,2023-04-14T19:25:58Z,4188123999,213,5.3,4188123997,212,15.7,4188123989,107,,4188123995,141,83.0,4188123993,140,94.6,4188123991,56,Left,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216759,148,1,1,24,13,dbhdov3cc47kcr1hjg5qr5qg7,1,94.6,83,2023-04-14T19:24:45.784Z,2023-04-18T09:17:45Z,4188124453,140,80.7,4188124457,212,54.9,4199738343,224,,4188124459,213,4.4,4199738589,345,,4188124451,56,Right,4188124447,2,,4199738345,72,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,4188124461,1,,4188124449,155,,4188124455,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,
2533216835,149,1,1,24,18,dbhdov3cc47kcr1hjg5qr5qg7,1,77.1,12.3,2023-04-14T19:24:50.872Z,2023-04-18T09:17:55Z,4188124863,141,60.9,4188124869,1,,4199738933,223,,4188124857,155,,4188124867,213,1.2,4188124859,56,Center,4199738935,72,,4188124861,140,88.6,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,4188124855,2,,4188124865,212,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535416659,686,44,1,24,20,dbhdov3cc47kcr1hjg5qr5qg7,1,87.5,62,2023-04-14T19:24:52.486Z,2023-04-18T10:08:45Z,4199739525,286,,4199739523,56,Center,4199853039,233,1161,,,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535416711,1161,44,1,24,20,c9swyor08g9pedxpe3n321svu,0,12.5,38,2023-04-14T19:24:52.487Z,2023-04-18T10:08:45Z,4199853069,233,686,4199739819,56,Back,4199739831,285,,,,,,,,,,,,,,,,,7qi3yne24aqzor2d79etcg6qc,Nasser Al Hadhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216839,150,61,1,24,20,dbhdov3cc47kcr1hjg5qr5qg7,0,88.6,60.9,2023-04-14T19:24:52.920Z,2023-04-14T21:17:15Z,4188124885,56,Center,,,,,,,,,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216825,321,49,1,24,21,c9swyor08g9pedxpe3n321svu,1,14.1,40.3,2023-04-14T19:24:53.800Z,2023-04-14T19:24:54Z,,,,,,,,,,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216867,322,1,1,24,25,c9swyor08g9pedxpe3n321svu,1,28.3,42.4,2023-04-14T19:24:57.158Z,2023-04-14T19:24:58Z,4188125033,140,21.4,4188125031,56,Back,4188125037,212,13.1,4188125035,141,58.4,4188125039,213,2.2,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533216929,323,1,1,24,26,c9swyor08g9pedxpe3n321svu,1,21.4,58.4,2023-04-14T19:24:58.214Z,2023-04-14T19:25:02Z,4188125325,141,87.2,4188125327,212,19.6,4188125315,56,Back,4188125329,213,1.6,4188125319,140,20.5,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533217007,324,1,1,24,30,c9swyor08g9pedxpe3n321svu,1,18.8,89,2023-04-14T19:25:02.166Z,2023-04-14T19:25:07Z,4188125797,141,67.3,4188125801,213,5.2,4188125793,56,Back,4188125795,140,26.0,4188125799,212,16.6,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533217111,325,1,1,24,35,c9swyor08g9pedxpe3n321svu,1,34.2,60.8,2023-04-14T19:25:07.462Z,2023-04-14T19:25:12Z,4188126305,212,28.0,4188126307,213,4.6,4188126303,141,19.8,4188126301,140,31.4,4188126299,56,Back,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533217253,326,1,1,24,40,c9swyor08g9pedxpe3n321svu,1,41.4,27.9,2023-04-14T19:25:12.790Z,2023-04-14T19:25:21Z,4188127107,141,43.6,4188127103,56,Back,4188127105,140,41.4,4188127111,213,1.6,4188127109,212,10.7,,,,,,,,,,p3ebcmbu5i9le8czo76ngm0a,Khalifah Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533217269,327,1,1,24,49,c9swyor08g9pedxpe3n321svu,0,47.9,35.7,2023-04-14T19:25:21.542Z,2023-04-14T19:25:23Z,4188127201,56,Center,4188127207,212,30.9,4188127205,141,31.0,4188127203,140,77.2,4188127209,213,6.2,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533217299,151,8,1,24,52,dbhdov3cc47kcr1hjg5qr5qg7,1,41.9,62,2023-04-14T19:25:24.760Z,2023-04-18T09:18:54Z,4199741113,383,,4188127313,56,Back,,,,,,,,,,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533217305,152,49,1,24,53,dbhdov3cc47kcr1hjg5qr5qg7,1,44.1,56.7,2023-04-14T19:25:25.258Z,2023-04-14T19:25:25Z,,,,,,,,,,,,,,,,,,,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533217369,153,1,1,24,54,dbhdov3cc47kcr1hjg5qr5qg7,1,48.1,55.1,2023-04-14T19:25:26.441Z,2023-04-14T19:25:30Z,4188127749,1,,4188127747,213,5.5,4188127745,212,32.4,4188127739,56,Center,4188127743,141,21.2,4188127741,140,69.8,,,,,,,en6ut1dhht8l7hrupqphorld5,Rakan Shamlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533217421,154,1,1,24,58,dbhdov3cc47kcr1hjg5qr5qg7,0,76.4,20.7,2023-04-14T19:25:30.297Z,2023-04-18T09:19:03Z,4199741569,20,,4188128103,141,56.4,4188128097,56,Center,4188128101,140,100.0,4199741567,224,,4188128109,1,,4188128105,212,35.6,4188128107,213,0.8,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,4188128093,155,,4188128091,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533217429,155,5,1,25,1,dbhdov3cc47kcr1hjg5qr5qg7,0,101.2,58.3,2023-04-14T19:25:33.041Z,2023-04-14T20:07:03Z,4188128137,56,Center,4188326367,233,328,4188128139,346,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533217521,328,5,1,25,1,c9swyor08g9pedxpe3n321svu,1,-1.2,41.7,2023-04-14T19:25:33.041Z,2023-04-14T20:07:03Z,4188326285,233,155,4188128745,346,,4188128743,56,Back,,,,,,,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533217853,329,1,1,25,25,c9swyor08g9pedxpe3n321svu,1,3.7,40.9,2023-04-14T19:25:57.142Z,2023-04-14T19:26:25Z,4188130749,213,6.2,4188130745,212,26.2,4188130739,140,28.5,4188133633,189,,4188130741,141,36.9,4188130757,237,,4188130735,124,,4188130737,56,Back,c4zklinh3sa5kchbvjugn0s0l,Mohammed Al Owais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533218013,330,1,1,25,25,c9swyor08g9pedxpe3n321svu,1,28.5,36.9,2023-04-14T19:25:57.909Z,2023-04-14T19:26:05Z,4188131591,140,29.7,4188131603,213,1.5,4188131595,141,63.7,4188131585,56,Back,4188131599,212,18.3,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533218019,331,1,1,25,27,c9swyor08g9pedxpe3n321svu,1,34.6,63.3,2023-04-14T19:25:59.814Z,2023-04-18T09:19:33Z,4188131639,213,4.6,4188131637,212,11.6,4188131635,141,46.4,4188131633,140,32.9,4188131631,56,Back,,,,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533218037,332,1,1,25,30,c9swyor08g9pedxpe3n321svu,1,32.9,46.4,2023-04-14T19:26:02.214Z,2023-04-18T09:19:40Z,4188131713,212,20.3,4188131711,141,75.9,4188131707,56,Back,4188131715,213,1.4,4188131709,140,35.7,,,,,,,,,,2i9cy7dt9zn1jz96h61oo2m6t,Abdullah Otayf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533218047,333,1,1,25,35,c9swyor08g9pedxpe3n321svu,1,35.7,75.9,2023-04-14T19:26:07.094Z,2023-04-18T09:19:48Z,4188131757,56,Back,4188131759,140,41.6,4188131765,213,1.1,4188131761,141,92.7,4188131763,212,13.0,,,,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533218073,334,1,1,25,36,c9swyor08g9pedxpe3n321svu,1,41.6,92.7,2023-04-14T19:26:08.086Z,2023-04-14T19:26:09Z,4188131879,212,15.6,4188131877,141,75.3,4188131875,140,31.9,4188131881,213,4.0,4188131873,56,Back,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533218077,335,1,1,25,37,c9swyor08g9pedxpe3n321svu,0,30.1,72.3,2023-04-14T19:26:09.446Z,2023-04-14T19:26:11Z,4188131895,141,76.7,4188132017,286,,4188132013,233,156,4188131891,56,Back,4188131901,1,,4188131889,157,,4188131897,212,4.2,4188131899,213,0.8,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,4188131893,140,32.9,4188132011,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533218095,156,74,1,25,37,dbhdov3cc47kcr1hjg5qr5qg7,1,72.7,20.6,2023-04-14T19:26:09.447Z,2023-04-14T20:10:00Z,4188132091,233,335,4188131963,285,,4188131961,56,Right,,,,,,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
