id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass
2532867721,893,61,1,23,33,2ry1fixv27p3xepazsxcuyoho,1,5,55,2023-04-11T19:23:53.237Z,2023-04-13T14:46:18Z,4186224953,56,Back,,,,,,,,,,,,,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346009,161,15,1,23,34,7w4300dn2tnd0eqmbtk531tkx,1,93.6,57.4,2023-04-11T19:23:54.936Z,2023-04-13T14:46:37Z,4183479933,146,96.7,4183479917,78,,4183479765,82,,4183479925,102,50.6,4183479935,147,54.2,4183479939,231,53.6,4183479761,20,,4183471703,17,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,4183479929,328,4183479937,230,98.1,4183479927,103,19,4183479931,100,4183471705,56,4186225491,458,,4183482315,214,4183479915,25,,,Center,,4183479771,233,197,,,,,,,
2532346011,197,10,1,23,35,2ry1fixv27p3xepazsxcuyoho,1,4.1,46,2023-04-11T19:23:55.036Z,2023-04-11T19:27:37Z,4183479795,233,161,4183471715,56,Back,4183471713,94,,,,,,,,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346021,198,52,1,23,38,2ry1fixv27p3xepazsxcuyoho,1,2.1,48.7,2023-04-11T19:23:58.234Z,2023-04-13T14:37:20Z,4186215349,376,,,,,,,,,,,,,,,,,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346073,199,1,1,23,44,2ry1fixv27p3xepazsxcuyoho,0,10.7,39.6,2023-04-11T19:24:04.659Z,2023-04-11T19:24:07Z,4183472033,212,78.6,4183472025,199,,4183472037,1,,4183472031,141,12.9,4183472029,140,83.5,4183472035,213,6.0,4183472027,56,Right,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346083,162,59,1,23,47,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-04-11T19:24:07.193Z,2023-04-11T19:24:31Z,4183472083,56,Back,,,,,,,,,,,,,,,,,,,,,,6k45sak4jgjqew0dpkcil4hyh,Marwan Al Haidari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346085,163,49,1,23,47,7w4300dn2tnd0eqmbtk531tkx,1,20,82.8,2023-04-11T19:24:07.896Z,2023-04-11T19:24:30Z,,,,,,,,,,,,,,,,,,,,,,,,,6k45sak4jgjqew0dpkcil4hyh,Marwan Al Haidari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346119,164,1,1,23,48,7w4300dn2tnd0eqmbtk531tkx,1,18.7,80.9,2023-04-11T19:24:08.456Z,2023-04-11T19:24:29Z,4183472231,141,44.7,4183472229,140,13.2,4183472235,213,4.5,4183472227,56,Back,4183472233,212,25.3,,,,,,,,,,6k45sak4jgjqew0dpkcil4hyh,Marwan Al Haidari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346129,165,1,1,23,52,7w4300dn2tnd0eqmbtk531tkx,1,14.5,44.2,2023-04-11T19:24:12.392Z,2023-04-11T19:24:14Z,4183472285,141,29.6,4183472281,56,Back,4183472287,212,10.3,4183472289,213,5.0,4183472283,140,17.1,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346145,166,1,1,23,54,7w4300dn2tnd0eqmbtk531tkx,1,20.9,28.4,2023-04-11T19:24:14.136Z,2023-04-13T14:37:47Z,4183472385,141,33.9,4183472387,212,10.1,4183472379,56,Back,4183472383,140,29.8,4183472389,213,0.4,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346195,167,1,1,23,57,7w4300dn2tnd0eqmbtk531tkx,1,30.7,34.7,2023-04-11T19:24:17.032Z,2023-04-11T19:24:21Z,4183472611,140,38.3,4183472615,212,11.9,4183472613,141,47.6,4183472617,213,0.8,4183472609,56,Back,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346219,168,1,1,24,1,7w4300dn2tnd0eqmbtk531tkx,1,48.7,59.8,2023-04-11T19:24:21.800Z,2023-04-11T19:24:24Z,4183472735,213,1.6,4183472727,56,Back,4183472731,141,93.4,4183472729,140,48.9,4183472733,212,22.8,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346233,169,1,1,24,4,7w4300dn2tnd0eqmbtk531tkx,0,54,94.4,2023-04-11T19:24:24.249Z,2023-04-11T19:24:27Z,4183472843,141,92.0,4183472839,56,Left,4183472847,213,6.2,4183472841,140,86.3,4183472845,212,34.0,4183472849,1,,4183472837,155,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346249,200,12,1,24,7,2ry1fixv27p3xepazsxcuyoho,1,11.2,9.3,2023-04-11T19:24:27.635Z,2023-04-11T19:24:29Z,4183472945,167,,4183472899,140,14.5,4183472897,56,Back,4183472903,212,8.3,4183472905,213,5.1,4183472901,141,0.0,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346257,170,5,1,24,7,7w4300dn2tnd0eqmbtk531tkx,1,84.8,101.6,2023-04-11T19:24:27.688Z,2023-04-11T19:24:30Z,4183472929,56,Left,4183472989,233,201,4183472931,347,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346253,201,5,1,24,7,2ry1fixv27p3xepazsxcuyoho,0,15.2,-1.6,2023-04-11T19:24:27.688Z,2023-04-11T19:32:01Z,4183472911,56,Back,4183472993,233,170,4183472913,347,,,,,,,,,,,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346311,171,1,1,24,17,7w4300dn2tnd0eqmbtk531tkx,1,84.7,100,2023-04-11T19:24:37.481Z,2023-04-11T19:24:38Z,4183473229,56,Left,4183473237,213,5.5,4183473233,141,95.5,4183473227,107,,4183473235,212,6.2,4183473231,140,88.8,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346319,172,1,1,24,18,7w4300dn2tnd0eqmbtk531tkx,1,88.8,95.5,2023-04-11T19:24:37.960Z,2023-04-13T14:38:44Z,4183473291,213,2.6,4183473283,56,Left,4183473289,212,4.7,4183473287,141,98.9,4183473285,140,84.9,,,,,,,,,,22cd6gzfwo341qai1o6014251,S. Çikalleshi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346333,173,1,1,24,19,7w4300dn2tnd0eqmbtk531tkx,1,85.3,98.2,2023-04-11T19:24:39.048Z,2023-04-11T19:24:40Z,4183473369,213,3.7,4183473361,56,Left,4183473365,141,92.7,4183473363,140,79.1,4183473367,212,7.5,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346385,174,1,1,24,20,7w4300dn2tnd0eqmbtk531tkx,1,80.2,85.9,2023-04-11T19:24:40.824Z,2023-04-11T19:24:44Z,4183473629,140,87.7,4183473627,56,Left,4183473631,141,89.0,4183473637,213,0.3,4183473633,212,8.2,,,,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346425,175,3,1,24,21,7w4300dn2tnd0eqmbtk531tkx,1,84,82.9,2023-04-11T19:24:41.552Z,2023-04-13T16:39:33Z,4186361139,233,892,4186217977,465,,4186217949,286,,4183473811,56,Left,,,,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346413,202,43,1,24,21,2ry1fixv27p3xepazsxcuyoho,1,0,0,2023-04-11T19:24:41.552Z,2023-04-13T14:39:33Z,4183473763,56,Back,4186217159,144,45,4183473765,285,0,4183474715,233,175,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532866319,892,45,1,24,21,2ry1fixv27p3xepazsxcuyoho,0,16,17.1,2023-04-11T19:24:41.552Z,2023-04-13T16:39:34Z,4186218043,285,,4186361147,233,175,4186218041,56,Back,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346429,176,50,1,24,23,7w4300dn2tnd0eqmbtk531tkx,1,91,82.2,2023-04-11T19:24:43.769Z,2023-04-11T19:25:00Z,4183473819,56,Left,4183473827,233,203,4183473821,286,,,,,,,,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346427,203,7,1,24,23,2ry1fixv27p3xepazsxcuyoho,1,9,17.8,2023-04-11T19:24:43.770Z,2023-04-13T14:41:11Z,4186218589,384,,4183473815,56,Back,4183473817,285,,4183473823,233,176,,,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346431,204,49,1,24,29,2ry1fixv27p3xepazsxcuyoho,1,9.7,13.9,2023-04-11T19:24:49.043Z,2023-04-11T19:24:49Z,,,,,,,,,,,,,,,,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346435,205,1,1,24,29,2ry1fixv27p3xepazsxcuyoho,1,12.7,13.9,2023-04-11T19:24:49.691Z,2023-04-11T19:24:50Z,4183473845,212,9.4,4183473841,140,11.4,4183473847,213,1.7,4183473843,141,27.6,4183473839,56,Back,,,,,,,,,,ytjrtqtximxhs52bfsezogk5,C. Guanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346443,206,1,1,24,30,2ry1fixv27p3xepazsxcuyoho,1,11.6,27.4,2023-04-11T19:24:50.570Z,2023-04-11T19:24:52Z,4183473881,56,Back,4183473885,141,37.8,4183473883,140,30.9,4183473889,213,0.3,4183473887,212,21.5,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346463,207,1,1,24,32,2ry1fixv27p3xepazsxcuyoho,1,30.9,37.8,2023-04-11T19:24:52.418Z,2023-04-11T19:24:53Z,4183473987,212,9.1,4183473989,213,2.7,4183473983,140,23.2,4183473985,141,43.8,4183473981,56,Back,,,,,,,,,,bjprfeyv38xb284im3yuu3u21,A. Boupendza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346535,208,1,1,24,33,2ry1fixv27p3xepazsxcuyoho,1,26.8,45.7,2023-04-11T19:24:53.410Z,2023-04-11T19:25:00Z,4183474319,56,Back,4183474321,140,30.8,4183474325,212,18.8,4183474323,141,72.7,4183474327,213,1.3,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346551,209,1,1,24,40,2ry1fixv27p3xepazsxcuyoho,1,68.7,78.7,2023-04-11T19:25:00.834Z,2023-04-11T19:25:02Z,4183474395,141,95.5,4183474391,56,Left,4183474397,212,26.8,4183474393,140,91.8,4183474399,213,0.4,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346573,210,1,1,24,42,2ry1fixv27p3xepazsxcuyoho,0,92.7,94,2023-04-11T19:25:02.226Z,2023-04-13T14:41:36Z,4183474499,56,Center,4183474509,1,,4183474505,212,37.2,4186219095,72,,4183474501,140,89.3,4183474495,2,,4186219093,224,,4183474507,213,4.6,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,,4183474497,155,4183474503,141,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346595,177,1,1,24,46,7w4300dn2tnd0eqmbtk531tkx,1,9.5,65.1,2023-04-11T19:25:06.184Z,2023-04-11T19:25:08Z,4183474657,213,3.6,4183474649,56,Back,4183474653,141,60.5,4183474655,212,6.7,4183474651,140,3.9,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346599,178,52,1,24,47,7w4300dn2tnd0eqmbtk531tkx,1,3.9,60.5,2023-04-11T19:25:07.864Z,2023-04-13T14:41:41Z,4186219163,376,,,,,,,,,,,,,,,,,,,,,,,6k45sak4jgjqew0dpkcil4hyh,Marwan Al Haidari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346629,179,1,1,24,48,7w4300dn2tnd0eqmbtk531tkx,1,10.1,59.8,2023-04-11T19:25:08.584Z,2023-04-11T19:25:14Z,4183474837,140,19.2,4183474843,213,6.0,4183474839,141,55.0,4183474833,123,,4183474835,56,Back,4183474841,212,10.1,,,,,,,6k45sak4jgjqew0dpkcil4hyh,Marwan Al Haidari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346645,180,1,1,24,54,7w4300dn2tnd0eqmbtk531tkx,1,43.4,75.9,2023-04-11T19:25:14.361Z,2023-04-11T19:25:18Z,4183474921,213,6.0,4183474915,140,53.2,4183474913,56,Center,4183474917,141,72.3,4183474919,212,10.6,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346691,181,1,1,24,58,7w4300dn2tnd0eqmbtk531tkx,1,53.2,56.9,2023-04-11T19:25:18.023Z,2023-04-11T19:25:23Z,4183475177,141,27.5,4183475179,212,20.0,4183475173,56,Center,4183475181,213,4.7,4183475175,140,53.7,,,,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346741,182,1,1,25,3,7w4300dn2tnd0eqmbtk531tkx,1,63.3,18.9,2023-04-11T19:25:23.272Z,2023-04-11T19:25:30Z,4183475455,56,Right,4183475461,212,10.1,4183475457,140,69.4,4183475463,213,5.4,4183475459,141,7.4,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346769,183,1,1,25,10,7w4300dn2tnd0eqmbtk531tkx,1,72.3,7.4,2023-04-11T19:25:30.792Z,2023-04-11T19:25:33Z,4183475619,213,2.6,4183475615,141,15.7,4183475611,56,Right,4183475617,212,11.7,4183475613,140,62.5,,,,,,,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346791,184,1,1,25,13,7w4300dn2tnd0eqmbtk531tkx,1,60.9,18.9,2023-04-11T19:25:33.288Z,2023-04-11T19:25:36Z,4183475723,212,12.9,4183475717,56,Center,4183475721,141,35.9,4183475725,213,2.0,4183475719,140,55.4,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346827,185,1,1,25,16,7w4300dn2tnd0eqmbtk531tkx,1,61.9,49.8,2023-04-11T19:25:36.808Z,2023-04-11T19:25:39Z,4183475877,212,12.7,4183475873,141,67.7,4183475879,213,1.8,4183475869,140,58.6,4183475867,56,Center,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346851,186,1,1,25,19,7w4300dn2tnd0eqmbtk531tkx,1,60.4,74.4,2023-04-11T19:25:39.816Z,2023-04-11T19:25:42Z,4183475989,56,Left,4183475995,212,11.2,4183475991,140,61.6,4183475997,213,1.5,4183475993,141,90.7,,,,,,,,,,3uwyni9c8q0rprd1nhtt073e1,I. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346879,187,1,1,25,22,7w4300dn2tnd0eqmbtk531tkx,1,61.7,90.7,2023-04-11T19:25:42.232Z,2023-04-11T19:25:45Z,4183476129,140,71.3,4183476131,141,95.0,4183476127,56,Left,4183476135,213,0.3,4183476133,212,10.5,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346951,188,1,1,25,27,7w4300dn2tnd0eqmbtk531tkx,1,76.7,91.9,2023-04-11T19:25:47.367Z,2023-04-13T14:42:35Z,4183476473,56,Center,4183477023,210,15,4183476477,141,26.7,4183476471,196,,4183476479,212,47.1,4183476483,1,,4183476481,213,5.1,4183477025,154,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,4183476475,140,4183476469,155,,,,,,,,,,,,,,,,,,,,,,,91.7,,,,,,1
2532346955,189,15,1,25,32,7w4300dn2tnd0eqmbtk531tkx,1,92.7,27.5,2023-04-11T19:25:52.792Z,2023-04-13T14:42:35Z,4183477055,55,188,4183476499,63,,4183477061,103,3.8,4183476501,56,Center,4183478089,233,211,4183477063,146,99.3,4183476497,22,,4183477051,154,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,4183477053,133,4183477049,29,,4183477065,147,47.5,4183477059,102,4183476701,20,4183477047,78,,,,,,,50.6,,,,,,,,,,,,
2532346957,211,10,1,25,32,2ry1fixv27p3xepazsxcuyoho,1,1.1,53.5,2023-04-11T19:25:52.892Z,2023-04-13T14:42:41Z,4183476515,182,,4186220571,376,,4183476517,56,Back,4183478141,233,189,4186220569,179,,4183478085,174,,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346965,212,12,1,25,34,2ry1fixv27p3xepazsxcuyoho,1,1.7,56.9,2023-04-11T19:25:54.874Z,2023-04-11T19:26:15Z,4183476555,56,Back,4183476557,140,6.0,4183476591,167,,4183476561,212,30.5,4183476559,141,100.0,4183476563,213,1.4,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347079,191,5,1,25,35,7w4300dn2tnd0eqmbtk531tkx,1,95.2,-1.8,2023-04-11T19:25:55.016Z,2023-04-11T19:31:28Z,4183489763,347,,4183477133,56,Right,4183477279,233,213,,,,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346969,213,5,1,25,35,2ry1fixv27p3xepazsxcuyoho,0,4.8,101.8,2023-04-11T19:25:55.016Z,2023-04-11T19:32:02Z,4183489761,347,,4183477295,233,191,4183476579,56,Back,,,,,,,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532346981,190,43,1,25,35,7w4300dn2tnd0eqmbtk531tkx,1,0,0,2023-04-11T19:25:55.863Z,2023-04-11T19:26:15Z,4183476631,56,Center,4183477447,144,6,4183476647,233,213,4183476633,75,0,,,,,,,,,,,,,netr5hv4nn69u7twf7u892hh,Fábio Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347097,192,1,1,25,48,7w4300dn2tnd0eqmbtk531tkx,1,92.7,0,2023-04-11T19:26:08.760Z,2023-04-11T19:31:24Z,4183477209,140,72.4,4183477207,56,Right,4183477217,1,,4183477213,212,22.0,4183477215,213,2.9,4183477205,107,,4183477211,141,6.8,,,,4xf79nz0hvi8o83ta08cftffu,Omar Al Oudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347125,193,1,1,25,52,7w4300dn2tnd0eqmbtk531tkx,1,64.3,11.2,2023-04-11T19:26:12.952Z,2023-04-11T19:26:13Z,4183477409,213,0.9,4183477397,56,Center,4183477399,140,71.4,4183477401,141,24.6,4183477405,212,11.8,,,,,,,,,,3par6lcu330qnblngnl7b209h,Mohammed Al Khabrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347151,194,1,1,25,53,7w4300dn2tnd0eqmbtk531tkx,1,71.4,24.6,2023-04-11T19:26:13.784Z,2023-04-11T19:26:17Z,4183477507,56,Center,4183477509,140,62.2,4183477513,212,11.7,4183477515,213,2.5,4183477511,141,34.2,,,,,,,,,,7q7awmtwv66htmei0xy1hzdn9,A. Biyogo Poko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347155,195,1,1,25,57,7w4300dn2tnd0eqmbtk531tkx,1,63.8,54.1,2023-04-11T19:26:17.416Z,2023-04-11T19:26:18Z,4183477531,212,8.8,4183477529,141,65.8,4183477527,140,67.3,4183477533,213,1.1,4183477525,56,Center,,,,,,,,,,4k6v874ygp633amqtbp1g9nth,Lucas Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347163,196,1,1,25,58,7w4300dn2tnd0eqmbtk531tkx,1,66.5,66.6,2023-04-11T19:26:18.152Z,2023-04-11T19:26:19Z,4183477581,213,0.1,4183477575,140,75.0,4183477577,141,67.8,4183477573,56,Center,4183477579,212,9.0,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347175,197,1,1,25,59,7w4300dn2tnd0eqmbtk531tkx,1,75,69.4,2023-04-11T19:26:19.191Z,2023-04-11T19:26:21Z,4183477651,56,Left,4183477655,141,89.3,4183477653,140,73.0,4183477657,212,13.7,4183477659,213,1.7,,,,,,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347197,198,1,1,26,1,7w4300dn2tnd0eqmbtk531tkx,1,75.8,89.6,2023-04-11T19:26:21.592Z,2023-04-11T19:26:24Z,4183477779,213,6.0,4183477777,212,18.3,4183477773,140,92.4,4183477775,141,81.2,4183477771,56,Left,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347219,199,1,1,26,4,7w4300dn2tnd0eqmbtk531tkx,1,91.3,74.7,2023-04-11T19:26:24.551Z,2023-04-13T14:47:50Z,4183477865,212,9.1,4183478013,210,13,4183477861,140,83.4,4183477859,56,Center,4183477867,213,3.6,4183477863,141,69.2,4183478015,154,,,,,2cso52su6r9afugn6mhw2bl9m,Hamad Al Abdan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2532347225,201,13,1,26,7,7w4300dn2tnd0eqmbtk531tkx,1,90.4,67.3,2023-04-11T19:26:27.224Z,2023-04-13T14:47:50Z,4183477883,22,,4183478055,103,77.8,4183477887,56,Center,4183477931,72,,4183478045,29,,4183478053,102,57.5,4183477885,64,,4183478057,230,98.8,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,4183478049,55,4183478047,154,,4183478059,231,52.9,4183478043,77,,,,,,,,,,,,,,,,,199,,,,,,
2532347221,200,5,1,26,7,7w4300dn2tnd0eqmbtk531tkx,0,100.8,54,2023-04-11T19:26:27.569Z,2023-04-11T19:32:02Z,4183477923,233,214,4183477871,56,Center,4183477873,346,,,,,,,,,,,,,,,,,dy434rgboexxvq6tgr8gwef9x,Pedro Amaral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347215,214,5,1,26,7,2ry1fixv27p3xepazsxcuyoho,1,-0.8,46,2023-04-11T19:26:27.569Z,2023-04-11T19:26:28Z,4183477851,56,Back,4183477853,346,,4183477903,233,200,,,,,,,,,,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347343,215,1,1,26,24,2ry1fixv27p3xepazsxcuyoho,1,4.5,49.2,2023-04-11T19:26:44.025Z,2023-04-13T14:47:59Z,4183478537,124,,4183478551,237,,4186227389,189,,4183478547,213,1.0,4183478543,141,71.1,4183478539,56,Back,4183478545,212,17.6,4183478541,140,13.4,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347363,216,1,1,26,24,2ry1fixv27p3xepazsxcuyoho,1,13.8,72,2023-04-11T19:26:44.898Z,2023-04-13T14:48:00Z,4186227405,189,,4183478679,213,0.8,4183478671,56,Back,4183478675,141,93.9,4183478673,140,26.8,4183478677,212,20.2,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347377,217,1,1,26,26,2ry1fixv27p3xepazsxcuyoho,1,30.2,94.6,2023-04-11T19:26:46.857Z,2023-04-11T19:26:49Z,4183478809,56,Back,4183478813,141,74.8,4183478817,213,4.6,4183478811,140,29.1,4183478815,212,13.5,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532347419,218,1,1,26,29,2ry1fixv27p3xepazsxcuyoho,1,28.9,72.6,2023-04-11T19:26:49.170Z,2023-04-11T19:26:52Z,4183479063,212,17.8,4183479057,140,23.5,4183479061,141,47.8,4183479055,56,Back,4183479065,213,4.4,,,,,,,,,,dcl1lgczly52fg4f7oh8se6l1,Hussain Al Qahtani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
