id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,assist,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2517774825,207,61,1,21,2,d47tf49ishm9qnfd8zyc8wv0j,1,35.8,93.4,2023-03-10T13:21:41.673Z,2023-03-27T10:05:10Z,4085441135,56,Back,4130188315,178,,,,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517774853,199,3,1,21,3,aekjg4wbxaixtwu4aicmiju92,0,67.7,6.4,2023-03-10T13:21:42.119Z,2023-03-27T10:05:30Z,4085373675,56,Right,4097491451,464,,4085441643,286,,4085441835,233,208,4130188747,178,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517774829,208,7,1,21,3,d47tf49ishm9qnfd8zyc8wv0j,0,32.3,93.6,2023-03-10T13:21:42.326Z,2023-03-27T10:05:38Z,4085441813,233,199,4130188861,178,,4085441811,285,,4097491549,383,,4085441809,56,Back,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517787475,455,61,1,21,4,aekjg4wbxaixtwu4aicmiju92,1,63.1,18.3,2023-03-10T13:21:43.188Z,2023-03-27T10:05:45Z,4130188995,178,,4085441999,56,Right,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517774865,209,1,1,21,5,d47tf49ishm9qnfd8zyc8wv0j,1,32.1,93.2,2023-03-10T13:21:44.166Z,2023-03-27T10:05:50Z,4085373753,212,7.8,4085373747,56,Back,4130189057,178,,4085373749,140,25.6,4085373755,213,3.6,4085373751,141,87.7,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517774871,210,49,1,21,6,d47tf49ishm9qnfd8zyc8wv0j,1,25.6,87.7,2023-03-10T13:21:44.960Z,2023-03-27T10:05:52Z,,,,,,,,,,,,,,,,,,,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517774931,211,1,1,21,7,d47tf49ishm9qnfd8zyc8wv0j,1,25.6,87.7,2023-03-10T13:21:45.858Z,2023-03-27T10:05:58Z,4085374101,212,10.2,4085374097,140,23.3,4085374095,56,Back,4130189187,178,,4085374103,213,4.5,4085374099,141,73.2,,,,,,,97gy3oursbjphkf5t85x9wy96,Mohammed Al Kunaydiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775017,201,27,1,21,13,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-10T13:21:52.192Z,2023-03-27T10:06:00Z,4085452529,41,Injury,4085452531,53,6c553nvfijiwgxysc69p1747o,4085459185,233,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775147,217,27,1,21,13,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-03-10T13:21:52.192Z,2023-03-27T10:05:59Z,4085459147,233,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775027,202,28,1,21,34,aekjg4wbxaixtwu4aicmiju92,1,0,0,2023-03-10T13:22:12.913Z,2023-03-27T10:06:01Z,4085459209,233,218,4085374575,55,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775163,218,28,1,21,34,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-03-10T13:22:12.913Z,2023-03-27T10:06:01Z,4085459189,233,202,4085375303,55,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775031,203,68,1,21,37,aekjg4wbxaixtwu4aicmiju92,0,0,0,2023-03-10T13:22:16.262Z,2023-03-27T10:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775033,212,68,1,21,37,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-03-10T13:22:16.659Z,2023-03-27T10:06:10Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775057,213,1,1,21,43,d47tf49ishm9qnfd8zyc8wv0j,1,22.6,85.3,2023-03-10T13:22:21.886Z,2023-03-27T10:06:45Z,4085374703,140,10.8,4085374709,213,3.8,4130189845,178,,4085374707,212,15.8,4085374701,56,Back,4085374705,141,70.8,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775079,214,1,1,21,46,d47tf49ishm9qnfd8zyc8wv0j,0,10.4,70.8,2023-03-10T13:22:25.283Z,2023-03-27T10:07:01Z,4085374849,141,73.2,4085374843,155,,4085374851,212,50.3,4085374855,1,,4085374853,213,0.0,4130190027,178,,4085374845,56,Center,4085374847,140,58.3,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775093,204,1,1,21,49,aekjg4wbxaixtwu4aicmiju92,1,39.4,38.8,2023-03-10T13:22:28.578Z,2023-03-27T10:07:04Z,4130190105,388,,4085374927,212,17.4,4085374919,3,,4085374925,141,42.5,4085374921,56,Center,4085374923,140,55.8,4085374929,213,0.1,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525077697,976,67,1,21,51,aekjg4wbxaixtwu4aicmiju92,1,55.4,40.9,2023-03-10T13:22:29.918Z,2023-03-27T10:47:31Z,4130226635,233,895,,,,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525077691,895,67,1,21,51,d47tf49ishm9qnfd8zyc8wv0j,0,44.6,59.1,2023-03-10T13:22:29.919Z,2023-03-27T10:36:43Z,4130226643,233,976,,,,,,,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775095,205,1,1,21,51,aekjg4wbxaixtwu4aicmiju92,0,55.8,42.5,2023-03-10T13:22:29.943Z,2023-03-27T10:47:32Z,4085374933,56,Center,4085374941,213,1.9,4085374939,212,0.4,4085374951,236,,4085374957,286,,4085374953,233,215,4130194865,178,,4085374937,141,43.0,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,4085374935,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775091,215,74,1,21,51,d47tf49ishm9qnfd8zyc8wv0j,1,45.7,61.5,2023-03-10T13:22:29.990Z,2023-03-27T10:10:52Z,4085374917,285,,4085374915,56,Back,4085375001,233,205,4130194995,178,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775103,206,49,1,21,52,aekjg4wbxaixtwu4aicmiju92,1,53.5,47.9,2023-03-10T13:22:31.141Z,2023-03-27T10:11:29Z,,,,,,,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775111,207,1,1,21,52,aekjg4wbxaixtwu4aicmiju92,1,53.5,47.9,2023-03-10T13:22:31.634Z,2023-03-27T10:11:33Z,4085375031,212,11.6,4130195563,178,,4085375021,56,Back,4085375035,213,2.1,4085375027,141,62.9,4085375023,140,48.3,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775123,208,4,1,21,55,aekjg4wbxaixtwu4aicmiju92,1,48.9,58.8,2023-03-10T13:22:33.853Z,2023-03-27T10:11:38Z,4085375095,13,,4085375137,233,216,4085375097,56,Back,4085375101,265,,4085375103,286,,4085375099,152,,,,,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775125,216,4,1,21,55,d47tf49ishm9qnfd8zyc8wv0j,0,51.1,41.2,2023-03-10T13:22:33.854Z,2023-03-27T10:11:37Z,4130195613,178,,4085375117,285,,4085375115,265,,4085375109,13,,4085375111,56,Center,4085375187,233,208,4085375113,152,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775225,209,1,1,22,11,aekjg4wbxaixtwu4aicmiju92,1,48.1,60.8,2023-03-10T13:22:50.463Z,2023-03-27T10:11:48Z,4085375707,213,5.0,4085375805,189,,4085375705,212,5.3,4130195709,178,,4085375699,56,Back,4085375701,140,49.3,4085375697,152,,4085375703,141,53.2,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,4085375695,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775477,216,1,1,22,12,aekjg4wbxaixtwu4aicmiju92,1,48.4,54.9,2023-03-10T13:22:50.859Z,2023-03-27T10:11:50Z,4085377101,140,47.5,4085377097,189,,4085377105,212,3.1,4085377107,213,1.9,4130195813,178,,4085377103,141,59.3,4085377099,56,Back,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775227,210,1,1,22,18,aekjg4wbxaixtwu4aicmiju92,1,43.5,55.2,2023-03-10T13:22:56.848Z,2023-03-27T10:12:12Z,4085375711,56,Back,4085375715,141,37.9,4130196059,178,,4085375717,212,14.0,4085375719,213,4.1,4085375713,140,36.2,,,,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775241,211,1,1,22,18,aekjg4wbxaixtwu4aicmiju92,1,35.4,40.7,2023-03-10T13:22:57.602Z,2023-03-27T10:12:20Z,4085375793,141,74.1,4130196189,178,,4085375797,213,1.7,4085375795,212,23.0,4085375791,140,32.2,4085375789,56,Back,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775257,212,1,1,22,24,aekjg4wbxaixtwu4aicmiju92,1,33.9,69.3,2023-03-10T13:23:02.809Z,2023-03-27T10:12:24Z,4085375893,140,36.8,4085375899,213,5.1,4085375897,212,8.6,4085375891,56,Back,4130196321,178,,4085375895,141,57.5,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525079709,1010,67,1,22,25,aekjg4wbxaixtwu4aicmiju92,1,36.8,52.1,2023-03-10T13:23:03.968Z,2023-03-27T10:47:32Z,4130237895,233,905,,,,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525079705,905,67,1,22,25,d47tf49ishm9qnfd8zyc8wv0j,0,63.2,47.9,2023-03-10T13:23:03.969Z,2023-03-27T10:43:20Z,4130237907,233,1010,,,,,,,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520062675,927,1,1,22,25,aekjg4wbxaixtwu4aicmiju92,1,38,53.3,2023-03-10T13:23:03.981Z,2023-03-27T10:47:32Z,4097498361,140,12.7,4097498365,212,27.5,4097498367,213,2.9,4130196353,178,,4097498363,141,64.0,4097498359,56,Back,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775265,219,43,1,22,26,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-03-10T13:23:05.470Z,2023-03-14T10:08:03Z,4085375939,56,Center,4097495059,144,8,,,,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775285,213,1,1,22,28,aekjg4wbxaixtwu4aicmiju92,1,13.9,69.7,2023-03-10T13:23:07.207Z,2023-03-27T10:12:38Z,4085376041,140,25.4,4085376039,56,Back,4085376045,212,16.3,4085376047,213,0.7,4085376043,141,85.9,4130196597,178,,,,,,,,26dlb4txygf7qzukjikr23mxh,J. Rinne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775343,214,1,1,22,32,aekjg4wbxaixtwu4aicmiju92,0,35.6,81.1,2023-03-10T13:23:11.219Z,2023-03-27T10:12:41Z,4085376347,155,,4085376353,141,81.8,4085376369,1,,4085376351,140,100.0,4085376355,212,68.9,4130196671,178,,4085376361,213,0.0,4085376349,56,Left,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775347,215,5,1,22,38,aekjg4wbxaixtwu4aicmiju92,0,100.9,82,2023-03-10T13:23:16.845Z,2023-03-27T10:12:47Z,4085376379,346,,4085376409,233,220,4085376377,56,Left,,,,,,,,,,,,,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775325,220,5,1,22,38,d47tf49ishm9qnfd8zyc8wv0j,1,-0.9,18,2023-03-10T13:23:16.845Z,2023-03-27T10:12:48Z,4085376251,346,,4085376249,56,Back,4085376405,233,215,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775493,221,1,1,23,5,d47tf49ishm9qnfd8zyc8wv0j,0,4.3,49.4,2023-03-10T13:23:43.713Z,2023-03-27T10:12:51Z,4085377209,141,100.0,4085377215,1,,4085377211,212,69.3,4085377217,74,,4085377203,155,,4085377205,56,Left,4085377201,124,,4085377207,140,60.8,7qirhp2v0034pkiwvnmsfd785,D. Epassy,4085377213,213,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775605,217,5,1,23,7,aekjg4wbxaixtwu4aicmiju92,1,39,-1.4,2023-03-10T13:23:46.663Z,2023-03-27T10:12:55Z,4085377757,347,,4085377769,233,222,4085377755,56,Back,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775501,222,5,1,23,7,d47tf49ishm9qnfd8zyc8wv0j,0,61,101.4,2023-03-10T13:23:46.663Z,2023-03-27T10:12:56Z,4085377245,347,,4085377773,233,217,4085377243,56,Left,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775643,218,1,1,23,23,aekjg4wbxaixtwu4aicmiju92,1,38.7,0,2023-03-10T13:24:02.489Z,2023-03-27T10:12:59Z,4085377917,140,81.9,4085377915,56,Right,4085377923,213,0.2,4085377913,107,,4085377925,1,,4085377921,212,46.7,4085377919,141,14.9,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775653,219,1,1,23,29,aekjg4wbxaixtwu4aicmiju92,1,88.1,20.1,2023-03-10T13:24:08.450Z,2023-03-27T10:13:09Z,4085378013,141,51.2,4130197027,178,,4085378399,210,15,4085378017,213,1.9,4085378011,140,80.3,4085378401,154,,4085378009,56,Center,4085378015,212,22.7,92qhzmz7bik9yiyhpt9fcvqzu,Khalid Al Ghannam,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775657,220,15,1,23,32,aekjg4wbxaixtwu4aicmiju92,1,80.7,51,2023-03-10T13:24:11.644Z,2023-03-27T10:13:10Z,4085378217,233,223,4130197191,178,,4085378405,29,,4085378407,154,,4085378421,147,51.1,4085378039,56,Center,4085378037,18,,4085378409,55,219,zdrtch0slexakz6exy86cid,Tello,4085378035,22,,,4085378403,76,4085378415,103,4085378417,215,,4085378211,82,,,4085378207,72,,19,4085378425,231,50.4,4085378423,230,97.6,4085378419,146,4085378413,102,,,,,82.5,51.9,,,,,
2517775659,223,10,1,23,32,d47tf49ishm9qnfd8zyc8wv0j,1,19.2,52.7,2023-03-10T13:24:11.677Z,2023-03-27T10:13:14Z,4085378071,56,Back,4130197267,178,,4085378069,94,,4085378237,233,220,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775667,221,6,1,23,34,aekjg4wbxaixtwu4aicmiju92,1,89.4,41.4,2023-03-10T13:24:13.382Z,2023-03-27T10:13:18Z,4085378187,233,224,4085378131,75,,4085378129,56,Center,,,,,,,,,,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775671,224,6,1,23,34,d47tf49ishm9qnfd8zyc8wv0j,0,10.6,58.6,2023-03-10T13:24:13.382Z,2023-03-27T10:13:17Z,4085378195,233,221,4085378149,56,Back,4085378151,73,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775857,222,1,1,24,6,aekjg4wbxaixtwu4aicmiju92,1,99.5,0.5,2023-03-10T13:24:44.804Z,2023-03-27T10:13:24Z,4097498749,20,,4085379569,212,29.8,4085381843,210,13,4085379559,155,,4085379563,56,Center,4085379557,6,,4085379561,224,,4085379565,140,90.8,zdrtch0slexakz6exy86cid,Tello,4085379555,2,,1,4085381845,154,4085379567,141,4085379571,213,1.9,4130197341,178,,,,,,42.2,,,,,,,,,,,,,,,,,,,,,
2517775863,223,13,1,24,7,aekjg4wbxaixtwu4aicmiju92,1,90.9,40,2023-03-10T13:24:46.058Z,2023-03-27T10:13:24Z,4085381929,231,48.0,4085381923,146,92.8,4085381913,154,,4085381919,102,82.4,4085381915,55,222,4085381925,147,52.0,4085381927,230,98.9,4085379615,56,Center,emt3e6x1c9howgtee0hr1hucp,Ayman Al Khulaif,4085381729,15,,,4085381909,73,4130197397,388,4085381735,153,,4085381733,328,,,4085381911,29,,,4085381921,103,2.8,4085381727,25,,4085379613,17,,,,,,,,,,,,,
2517775871,224,61,1,24,7,aekjg4wbxaixtwu4aicmiju92,1,90.6,53.3,2023-03-10T13:24:46.503Z,2023-03-27T10:13:28Z,4085379667,56,Center,4130197461,178,,,,,,,,,,,,,,,,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775865,225,49,1,24,9,d47tf49ishm9qnfd8zyc8wv0j,1,13.2,47.8,2023-03-10T13:24:47.900Z,2023-03-27T10:13:34Z,,,,,,,,,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775875,226,1,1,24,10,d47tf49ishm9qnfd8zyc8wv0j,1,13.1,47.8,2023-03-10T13:24:48.760Z,2023-03-27T10:13:37Z,4085379693,56,Back,4085379701,213,5.4,4085379699,212,15.4,4085379697,141,30.1,4085379695,140,22.2,4130197713,178,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775883,227,1,1,24,11,d47tf49ishm9qnfd8zyc8wv0j,0,21.9,30.1,2023-03-10T13:24:50.359Z,2023-03-27T10:13:41Z,4085379731,56,Back,4130197777,178,,4085379735,141,63.0,4085379737,212,25.4,4085379739,213,1.1,4085379733,140,33.4,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775895,225,49,1,24,12,aekjg4wbxaixtwu4aicmiju92,1,65,36.6,2023-03-10T13:24:51.551Z,2023-03-27T10:13:44Z,,,,,,,,,,,,,,,,,,,,,,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775923,226,1,1,24,14,aekjg4wbxaixtwu4aicmiju92,1,65,36.6,2023-03-10T13:24:52.983Z,2023-03-27T10:13:51Z,4085380027,56,Right,4085380031,141,20.4,4085380035,213,5.7,4085380033,212,19.7,4085380029,140,80.5,4130198047,178,,,,,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775935,227,1,1,24,19,aekjg4wbxaixtwu4aicmiju92,1,78.9,29.5,2023-03-10T13:24:58.312Z,2023-03-27T10:14:35Z,4085380113,140,77.8,4085380117,212,6.3,4130198823,178,,4085380111,56,Center,4085380119,213,1.8,4085380115,141,38.6,,,,,,,zdrtch0slexakz6exy86cid,Tello,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775943,228,1,1,24,20,aekjg4wbxaixtwu4aicmiju92,1,77.8,38,2023-03-10T13:24:58.933Z,2023-03-27T10:14:38Z,4085380165,56,Center,4130198879,178,,4085380167,140,86.7,4085380173,213,5.5,4085380169,141,23.7,4085380171,212,13.5,4085380163,155,,,,,d9pwgddm81gw3caq3njscahud,Mohammed Al Fuhaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775957,229,1,1,24,22,aekjg4wbxaixtwu4aicmiju92,0,86.6,22.2,2023-03-10T13:25:01.642Z,2023-03-27T10:14:41Z,4085380245,56,Center,4085381535,155,,4085380253,213,1.2,4085380241,2,,4085380247,140,91.3,4085380249,141,43.1,4097511781,72,,4130198973,178,,6c553nvfijiwgxysc69p1747o,Othman Al Othman,4097511779,223,,,4085380251,212,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
2517775955,228,12,1,24,23,d47tf49ishm9qnfd8zyc8wv0j,1,7.7,60.3,2023-03-10T13:25:02.490Z,2023-03-27T10:14:45Z,4085380239,213,1.5,4085380263,167,,4085380233,140,9.1,4130199045,178,,4085380231,56,Back,4085380235,141,100.0,4085380237,212,28.1,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775959,229,5,1,24,27,d47tf49ishm9qnfd8zyc8wv0j,0,10,101.2,2023-03-10T13:25:05.687Z,2023-03-27T10:14:51Z,4085380257,347,,4085380293,233,230,4085380255,56,Back,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517775967,230,5,1,24,27,aekjg4wbxaixtwu4aicmiju92,1,90,-1.2,2023-03-10T13:25:05.687Z,2023-03-27T10:14:51Z,4085380283,347,,4085380289,233,229,4085380281,56,Right,,,,,,,,,,,,,,,,6c553nvfijiwgxysc69p1747o,Othman Al Othman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517776111,231,1,1,24,50,aekjg4wbxaixtwu4aicmiju92,1,86.8,0,2023-03-10T13:25:28.951Z,2023-03-27T10:14:57Z,4085380951,140,66.7,4085380955,212,28.9,4085380957,213,2.4,4085380949,56,Center,4085380959,1,,4085380947,107,,4085380953,141,28.0,,,,4oiynjwt22nwpmy0oyx5q6jh0,Ziyad Al Jari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517776119,232,1,1,24,53,aekjg4wbxaixtwu4aicmiju92,1,66.7,28,2023-03-10T13:25:32.204Z,2023-03-27T10:15:09Z,4085381019,213,1.7,4130199443,178,,4085381013,141,40.1,4085381009,56,Center,4085381011,140,65.9,4085381017,212,8.3,,,,,,,3qjdcqc4mo21w0au4rveeenkl,Nooh Al Mousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517776151,233,1,1,24,55,aekjg4wbxaixtwu4aicmiju92,1,65.9,40.1,2023-03-10T13:25:34.331Z,2023-03-27T10:15:13Z,4085381167,213,2.3,4085381161,140,54.7,4130199531,178,,4085381165,212,17.0,4085381163,141,58.1,4085381159,56,Center,,,,,,,6y9gieuehyt2l41jeh0cucrmd,M. Saâdane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517776159,234,1,1,24,59,aekjg4wbxaixtwu4aicmiju92,0,66.2,66.6,2023-03-10T13:25:38.172Z,2023-03-27T10:15:18Z,4085381227,212,34.9,4085381231,1,,4085381225,141,100.0,4085381221,56,Left,4085381223,140,90.4,4130199643,178,,4085381229,213,0.8,,,,mnfpjrfb77nre55z4ha7b9p1,Fran Vélez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517776157,230,5,1,25,1,d47tf49ishm9qnfd8zyc8wv0j,1,10.1,-1,2023-03-10T13:25:40.053Z,2023-03-27T10:15:22Z,4085381215,347,,4085381249,233,235,4085381213,56,Back,,,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
