id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value
2549446229,372,1,1,45,19,ebcxfnmnxrxvv6lcjsahgd38j,1,73.9,95.1,2023-05-15T16:45:53.831Z,2023-05-16T13:17:53Z,4281467597,213,4.0,4281467589,56,Left,4281467595,212,8.8,4281467593,141,85.7,4281467591,140,68.1,4283234265,155,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446241,373,1,1,45,23,ebcxfnmnxrxvv6lcjsahgd38j,1,68.1,85.7,2023-05-15T16:45:57.047Z,2023-05-15T16:45:57Z,4281467643,141,81.1,4281467639,56,Left,4281467645,212,7.5,4281467647,213,5.9,4281467641,140,74.6,,,,,,,,,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446249,374,1,1,45,23,ebcxfnmnxrxvv6lcjsahgd38j,1,74.6,81.1,2023-05-15T16:45:57.799Z,2023-05-15T16:45:58Z,4281467689,212,9.7,4281467683,56,Left,4281467691,213,2.1,4281467685,140,69.7,4281467687,141,93.2,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446253,375,1,1,45,24,ebcxfnmnxrxvv6lcjsahgd38j,1,69.7,93.2,2023-05-15T16:45:58.822Z,2023-05-15T16:45:59Z,4281467701,212,17.8,4281467695,56,Center,4281467697,140,63.7,4281467699,141,68.7,4281467703,213,4.4,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446303,376,1,1,45,28,ebcxfnmnxrxvv6lcjsahgd38j,1,58.3,62.3,2023-05-15T16:46:01.974Z,2023-05-15T16:46:04Z,4281467949,212,43.0,4281467943,56,Right,4281467953,1,,4281467941,155,,4281467947,141,2.6,4281467951,213,5.1,4281467945,140,71.9,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446335,377,1,1,45,30,ebcxfnmnxrxvv6lcjsahgd38j,1,71.9,2.6,2023-05-15T16:46:04.214Z,2023-05-15T16:46:07Z,4281468083,213,2.6,4281468081,212,15.4,4281468079,141,13.8,4281468077,140,59.1,4281468075,56,Right,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446351,378,1,1,45,33,ebcxfnmnxrxvv6lcjsahgd38j,1,59.1,13.8,2023-05-15T16:46:07.446Z,2023-05-15T16:46:09Z,4281468141,56,Right,4281468147,212,9.7,4281468145,141,3.7,4281468149,213,5.5,4281468143,140,65.6,,,,,,,,,,28pvmv8slheuqzsh4eok2t905,Abdulrahman Al Safari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446379,379,1,1,45,35,ebcxfnmnxrxvv6lcjsahgd38j,1,67.4,4.6,2023-05-15T16:46:09.174Z,2023-05-15T16:46:12Z,4281468313,213,0.2,4281468305,56,Right,4281468307,140,88.8,4281468311,212,22.9,4281468309,141,10.9,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446393,380,1,1,45,38,ebcxfnmnxrxvv6lcjsahgd38j,1,88.8,10.9,2023-05-15T16:46:12.423Z,2023-05-15T16:46:14Z,4281468369,141,6.1,4281468371,212,13.4,4281468373,213,3.4,4281468367,140,76.4,4281468365,56,Right,,,,,,,,,,dybfeu5czibo3vri357z8yrpx,Mohammed Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446421,381,1,1,45,40,ebcxfnmnxrxvv6lcjsahgd38j,1,77.6,7,2023-05-15T16:46:14.887Z,2023-05-16T13:18:47Z,4281468499,141,27.1,4281468845,210,13,4281468501,212,14.0,4281468495,56,Center,4281468497,140,74.8,4281468503,213,1.8,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446427,382,13,1,45,44,ebcxfnmnxrxvv6lcjsahgd38j,1,81.6,24.6,2023-05-15T16:46:18.230Z,2023-05-16T13:18:47Z,4281468857,29,,4281468867,215,,4281468863,102,43.9,4281468533,56,Center,4281468869,230,99.3,4281468859,55,381,4281468605,20,,4281468865,103,34.7,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,4281468871,231,48.6,4281468529,22,,4281468531,18,,4281468855,84,,,,,,,,,,,,,,,,,,
2549446431,383,5,1,45,45,ebcxfnmnxrxvv6lcjsahgd38j,0,100.6,46,2023-05-15T16:46:19.560Z,2023-05-15T16:46:22Z,4281468667,233,402,4281468559,346,,4281468555,56,Center,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446445,402,5,1,45,45,dbhdov3cc47kcr1hjg5qr5qg7,1,-0.6,54,2023-05-15T16:46:19.560Z,2023-05-15T16:46:29Z,4281468641,346,,4281468647,233,383,4281468639,56,Back,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446571,403,1,1,46,0,dbhdov3cc47kcr1hjg5qr5qg7,1,4.3,51,2023-05-15T16:46:34.284Z,2023-05-16T13:19:25Z,4283239425,189,,4281469351,140,71.7,4281469347,124,,4281469355,212,75.6,4281469357,213,0.4,4281469359,1,,4281469349,56,Left,4281469363,74,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,4281469353,141,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446607,404,1,1,46,5,dbhdov3cc47kcr1hjg5qr5qg7,1,69.7,97.2,2023-05-15T16:46:39.498Z,2023-05-15T16:46:44Z,4281469525,213,3.2,4281469521,212,23.7,4281469511,56,Back,4281469517,141,96.4,4281469513,140,47.1,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446627,405,1,1,46,9,dbhdov3cc47kcr1hjg5qr5qg7,1,46.3,91.5,2023-05-15T16:46:43.929Z,2023-05-15T16:46:45Z,4281469629,213,5.7,4281469623,140,54.4,4281469625,141,82.5,4281469627,212,10.5,4281469621,56,Left,,,,,,,,,,b07spq4zt9abj441qcwfts5p1,A. Roa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446653,406,1,1,46,11,dbhdov3cc47kcr1hjg5qr5qg7,1,54.3,82.8,2023-05-15T16:46:45.146Z,2023-05-15T16:46:50Z,4281469747,140,52.6,4281469753,213,4.0,4281469751,212,2.7,4281469745,56,Left,4281469749,141,79.9,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446679,407,1,1,46,16,dbhdov3cc47kcr1hjg5qr5qg7,1,53.8,58.9,2023-05-15T16:46:49.961Z,2023-05-15T16:46:52Z,4281469893,140,71.4,4281469889,56,Center,4281469901,212,19.7,4281469899,141,69.1,4281469905,213,0.4,,,,,,,,,,b07spq4zt9abj441qcwfts5p1,A. Roa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446683,408,1,1,46,18,dbhdov3cc47kcr1hjg5qr5qg7,0,68.9,63.1,2023-05-15T16:46:51.961Z,2023-05-15T16:46:56Z,4281469923,56,Center,4281470103,236,,4281470109,286,,4281469929,212,2.6,4281469931,213,5.5,4281470105,233,384,4281469925,140,70.6,4281469927,141,60.4,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446717,384,74,1,46,18,ebcxfnmnxrxvv6lcjsahgd38j,1,32.1,32.5,2023-05-15T16:46:51.962Z,2023-05-15T17:02:27Z,4281470079,56,Back,4281470113,233,408,4281470081,285,,,,,,,,,,,,,,,,,ettpwvqyj8pyfhwpc7q84svhm,Mukhir Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446729,385,49,1,46,23,ebcxfnmnxrxvv6lcjsahgd38j,1,43,50.1,2023-05-15T16:46:57.511Z,2023-05-15T16:47:40Z,,,,,,,,,,,,,,,,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446739,386,1,1,46,23,ebcxfnmnxrxvv6lcjsahgd38j,1,43.7,52.8,2023-05-15T16:46:57.718Z,2023-05-15T16:47:37Z,4281470209,56,Back,4281470215,212,10.0,4281470217,213,2.9,4281470211,140,34.5,4281470213,141,56.7,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446755,387,1,1,46,25,ebcxfnmnxrxvv6lcjsahgd38j,1,34.5,56.7,2023-05-15T16:46:59.191Z,2023-05-15T17:02:28Z,4281470341,56,Center,4281470345,141,69.4,4281470351,1,,4281470347,212,41.2,4281470343,140,72.9,4281470349,213,0.2,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549788927,765,3,1,46,26,ebcxfnmnxrxvv6lcjsahgd38j,0,71.5,75.5,2023-05-15T16:47:00.464Z,2023-05-16T13:20:38Z,4283243839,56,Center,4283243845,467,ql3ke0589k0ywxw4kzd5wgt0,4283243841,286,,4283243843,464,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446759,388,3,1,46,27,ebcxfnmnxrxvv6lcjsahgd38j,0,74.5,68.5,2023-05-15T16:47:01.525Z,2023-05-16T13:20:11Z,4283242155,464,,4281470373,56,Center,4281470491,233,409,4281470375,286,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446787,409,7,1,46,27,dbhdov3cc47kcr1hjg5qr5qg7,0,25.5,31.5,2023-05-15T16:47:01.526Z,2023-05-16T13:20:19Z,4281470479,285,,4281470485,233,388,4283242527,384,,4281470477,56,Back,,,,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446769,389,4,1,46,29,ebcxfnmnxrxvv6lcjsahgd38j,1,70.9,72,2023-05-15T16:47:02.966Z,2023-05-15T16:48:21Z,4281470409,152,,4281470411,265,,4281470407,56,Center,4281470405,13,,4281473825,233,410,4281470413,286,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549446835,410,4,1,46,29,dbhdov3cc47kcr1hjg5qr5qg7,0,29.1,28,2023-05-15T16:47:02.967Z,2023-05-15T16:48:21Z,4281470745,13,,4281470753,285,,4281470751,265,,4281470747,56,Back,4281470749,152,,4281473873,233,389,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549447209,390,13,1,47,20,ebcxfnmnxrxvv6lcjsahgd38j,1,73.2,69.3,2023-05-15T16:47:54.534Z,2023-05-16T13:21:10Z,4281473085,103,55.6,4281472757,26,,4281473091,231,50,4283245609,85,,4281472759,18,,4281473087,458,,4281472761,56,Center,4281473083,102,52.1,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,4281472999,20,,4281473089,230,99.0,,,,,,,,,,,,,,,,,,,,,,,
2549447219,391,5,1,47,22,ebcxfnmnxrxvv6lcjsahgd38j,0,101,50.4,2023-05-15T16:47:56.633Z,2023-05-15T16:48:24Z,4281472905,233,411,4281472819,346,,4281472817,56,Center,,,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549447213,411,5,1,47,22,dbhdov3cc47kcr1hjg5qr5qg7,1,-1,49.6,2023-05-15T16:47:56.633Z,2023-05-15T16:47:58Z,4281472785,56,Back,4281472863,233,391,4281472787,346,,,,,,,,,,,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549447361,392,30,1,47,35,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-05-15T16:48:09.747Z,2023-05-16T13:21:17Z,4281473633,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549447363,412,30,1,47,35,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-05-15T16:48:09.747Z,2023-05-15T16:48:19Z,4281473635,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452757,394,32,2,45,0,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-05-15T17:03:01.791Z,2023-05-15T17:03:01Z,4281502213,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452769,413,32,2,45,0,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-05-15T17:03:01.791Z,2023-05-16T11:28:52Z,4281502275,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452777,395,1,2,45,0,ebcxfnmnxrxvv6lcjsahgd38j,1,50.2,50,2023-05-15T17:03:01.891Z,2023-05-15T17:03:08Z,4281502307,56,Back,4281502313,212,13.1,4281502309,140,41.6,4281502315,213,2.3,4281502317,279,S,4281502311,141,64.0,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452795,396,1,2,45,6,ebcxfnmnxrxvv6lcjsahgd38j,1,41.3,65.8,2023-05-15T17:03:07.887Z,2023-05-15T17:03:11Z,4281502377,141,14.1,4281502375,140,24.5,4281502383,1,,4281502373,56,Back,4281502379,212,39.3,4281502381,213,4.2,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452805,397,1,2,45,9,ebcxfnmnxrxvv6lcjsahgd38j,0,23.3,14.3,2023-05-15T17:03:11.614Z,2023-05-15T17:03:14Z,4281502441,213,0.2,4281502433,56,Center,4281502427,155,,4281502439,212,56.2,4281502437,141,33.7,4281502435,140,75.3,4281502443,1,,,,,ettpwvqyj8pyfhwpc7q84svhm,Mukhir Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452823,414,1,2,45,14,dbhdov3cc47kcr1hjg5qr5qg7,1,21.9,63.8,2023-05-15T17:03:16.273Z,2023-05-15T17:03:18Z,4281502559,141,56.6,4281502553,56,Back,4281502563,213,5.5,4281502557,140,26.6,4281502551,3,,4281502561,212,7.0,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452837,415,1,2,45,16,dbhdov3cc47kcr1hjg5qr5qg7,1,28,57.2,2023-05-15T17:03:17.857Z,2023-05-15T17:03:19Z,4281502627,141,71.9,4281502625,140,33.5,4281502621,3,,4281502629,212,11.5,4281502631,213,1.0,4281502623,56,Back,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452845,416,49,2,45,17,dbhdov3cc47kcr1hjg5qr5qg7,1,35.6,74.5,2023-05-15T17:03:19.490Z,2023-05-15T17:03:19Z,,,,,,,,,,,,,,,,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452895,417,1,2,45,22,dbhdov3cc47kcr1hjg5qr5qg7,0,54.5,96.3,2023-05-15T17:03:23.937Z,2023-05-15T17:03:26Z,4281502877,155,,4281502883,141,98.1,4281502881,140,74.6,4281502885,212,21.1,4281502887,213,0.1,4281502879,56,Left,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452911,398,12,2,45,24,ebcxfnmnxrxvv6lcjsahgd38j,1,20.8,6.2,2023-05-15T17:03:26.366Z,2023-05-15T17:05:27Z,4281502959,213,4.6,4281502953,140,20.3,4281502957,212,5.6,4281502955,141,0.0,4281502951,56,Back,4281502975,167,,,,,,,,ettpwvqyj8pyfhwpc7q84svhm,Mukhir Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452915,399,5,2,45,25,ebcxfnmnxrxvv6lcjsahgd38j,0,22.8,-1.6,2023-05-15T17:03:26.978Z,2023-05-15T17:06:34Z,4281503237,233,418,4281502969,347,,4281502967,56,Back,,,,,,,,,,,,,,,,ettpwvqyj8pyfhwpc7q84svhm,Mukhir Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452961,418,5,2,45,25,dbhdov3cc47kcr1hjg5qr5qg7,1,77.2,101.6,2023-05-15T17:03:26.978Z,2023-05-15T17:03:37Z,4281503225,233,399,4281503207,347,,4281503205,56,Left,,,,,,,,,,,,,,,,6un0w34djb8ml6r3dmmbzaq96,Nawaf Al Sehimai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452977,419,1,2,45,35,dbhdov3cc47kcr1hjg5qr5qg7,1,75.5,100,2023-05-15T17:03:36.977Z,2023-05-15T17:03:38Z,4281503277,140,74.2,4281503275,56,Left,4281503283,213,4.5,4281503269,107,,4281503281,212,7.6,4281503279,141,90.1,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452985,420,1,2,45,37,dbhdov3cc47kcr1hjg5qr5qg7,1,74.2,90.1,2023-05-15T17:03:38.833Z,2023-05-15T17:03:41Z,4281503361,140,79.3,4281503363,141,94.4,4281503365,212,6.1,4281503367,213,0.5,4281503359,56,Left,,,,,,,,,,b07spq4zt9abj441qcwfts5p1,A. Roa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452991,421,1,2,45,39,dbhdov3cc47kcr1hjg5qr5qg7,1,79.3,94.4,2023-05-15T17:03:41.617Z,2023-05-15T17:03:43Z,4281503417,56,Left,4281503421,141,94.4,4281503425,213,0,4281503423,212,4.4,4281503419,140,83.5,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452993,422,50,2,45,41,dbhdov3cc47kcr1hjg5qr5qg7,1,81.4,93.5,2023-05-15T17:03:43.762Z,2023-05-15T17:03:45Z,4281503477,233,400,4281503441,56,Left,4281503443,286,,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549452995,400,7,2,45,41,ebcxfnmnxrxvv6lcjsahgd38j,0,18.6,6.5,2023-05-15T17:03:43.763Z,2023-05-16T13:22:53Z,4283252131,384,,4281503465,233,422,4281503445,56,Back,4281503447,285,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453007,423,1,2,45,43,dbhdov3cc47kcr1hjg5qr5qg7,1,77.6,96.9,2023-05-15T17:03:45.441Z,2023-05-15T17:03:46Z,4281503527,141,92.3,4281503525,140,71.0,4281503523,56,Left,4281503529,212,7.6,4281503531,213,3.6,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453009,424,1,2,45,44,dbhdov3cc47kcr1hjg5qr5qg7,0,71,92.3,2023-05-15T17:03:46.545Z,2023-05-15T17:03:47Z,4281503559,213,0.1,4281503553,140,76.4,4281503551,56,Left,4281503557,212,5.7,4281503555,141,93.5,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453017,401,8,2,45,45,ebcxfnmnxrxvv6lcjsahgd38j,1,26.8,7.4,2023-05-15T17:03:47.246Z,2023-05-16T13:23:10Z,4283253365,385,,4281503601,56,Back,,,,,,,,,,,,,,,,,,,dybfeu5czibo3vri357z8yrpx,Mohammed Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453023,402,5,2,45,46,ebcxfnmnxrxvv6lcjsahgd38j,0,22.2,-1.2,2023-05-15T17:03:48.176Z,2023-05-15T17:06:34Z,4281503619,347,,4281503721,233,425,4281503617,56,Back,,,,,,,,,,,,,,,,dybfeu5czibo3vri357z8yrpx,Mohammed Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453039,425,5,2,45,46,dbhdov3cc47kcr1hjg5qr5qg7,1,77.8,101.2,2023-05-15T17:03:48.176Z,2023-05-15T17:03:55Z,4281503713,347,,4281503711,56,Left,4281503715,233,402,,,,,,,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453047,426,1,2,45,53,dbhdov3cc47kcr1hjg5qr5qg7,1,72.9,100,2023-05-15T17:03:55.137Z,2023-05-15T17:03:57Z,4281503771,213,3.4,4281503767,212,15.2,4281503765,141,96.9,4281503761,56,Left,4281503763,140,58.8,4281503759,107,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453065,427,1,2,45,55,dbhdov3cc47kcr1hjg5qr5qg7,1,54.3,94.6,2023-05-15T17:03:56.993Z,2023-05-15T17:04:01Z,4281503831,56,Back,4281503835,141,81.0,4281503837,212,22.2,4281503839,213,3.6,4281503833,140,35.1,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453079,428,1,2,45,59,dbhdov3cc47kcr1hjg5qr5qg7,0,39.7,93.7,2023-05-15T17:04:01.058Z,2023-05-15T17:04:06Z,4281503927,140,77.5,4281503925,56,Center,4281503933,213,5.7,4281503923,155,,4281503929,141,51.0,4281503931,212,49.2,4281503935,1,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453093,403,1,2,46,3,ebcxfnmnxrxvv6lcjsahgd38j,1,20.9,48.7,2023-05-15T17:04:05.038Z,2023-05-15T17:04:07Z,4281503997,56,Back,4281503995,3,,4281504001,141,46.3,4281504003,212,11.4,4281503999,140,31.6,4281504005,213,6.1,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453095,404,49,2,46,5,ebcxfnmnxrxvv6lcjsahgd38j,1,32.2,47,2023-05-15T17:04:07.550Z,2023-05-15T17:04:07Z,,,,,,,,,,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453119,405,1,2,46,6,ebcxfnmnxrxvv6lcjsahgd38j,1,32.2,47,2023-05-15T17:04:07.821Z,2023-05-15T17:04:12Z,4281504103,141,87.5,4281504101,140,31.2,4281504107,213,1.6,4281504105,212,27.6,4281504099,56,Back,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453127,406,1,2,46,10,ebcxfnmnxrxvv6lcjsahgd38j,1,32.1,88.1,2023-05-15T17:04:12.398Z,2023-05-15T17:04:14Z,4281504141,141,86.8,4281504145,213,6.3,4281504139,140,58.7,4281504143,212,27.9,4281504137,56,Left,,,,,,,,,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453139,407,1,2,46,12,ebcxfnmnxrxvv6lcjsahgd38j,1,58.7,86.8,2023-05-15T17:04:13.902Z,2023-05-15T17:04:15Z,4281504199,56,Left,4281504201,140,52.5,4281504203,141,90.3,4281504205,212,6.9,4281504207,213,2.8,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453147,408,1,2,46,13,ebcxfnmnxrxvv6lcjsahgd38j,1,53.7,86.9,2023-05-15T17:04:15.326Z,2023-05-15T17:04:17Z,4281504279,212,7.5,4281504281,213,3.7,4281504273,56,Back,4281504277,141,80.8,4281504275,140,47.7,,,,,,,,,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453153,409,1,2,46,15,ebcxfnmnxrxvv6lcjsahgd38j,1,51.1,77.8,2023-05-15T17:04:17.694Z,2023-05-16T13:24:11Z,4281504295,141,86.0,4281504297,212,12.3,4281504291,56,Left,4281504299,213,0.5,4281504293,140,61.5,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453165,410,1,2,46,17,ebcxfnmnxrxvv6lcjsahgd38j,1,61.8,86,2023-05-15T17:04:19.182Z,2023-05-15T17:04:21Z,4281504369,140,61.2,4281504367,56,Left,4281504373,212,7.4,4281504371,141,96.9,4281504375,213,1.7,,,,,,,,,,576sxo24s5ktc0t9chfh9v4d1,Abdullah Al Shamekh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549453193,411,1,2,46,19,ebcxfnmnxrxvv6lcjsahgd38j,1,61.1,96.8,2023-05-15T17:04:21.758Z,2023-05-15T17:04:27Z,4281504489,140,55.6,4281504493,212,16.3,4281504495,213,4.3,4281504491,141,74.4,4281504487,56,Center,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
