id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,assist,qualifier/18/value
2470609553,130,1,1,14,22,4djrvao40r1vgr4psfl5dzc80,1,3.7,51.8,2022-10-11T15:30:15.781Z,2022-10-16T20:29:55Z,3836720813,56,Back,3836720817,141,44.5,3836720811,124,,3836721143,189,,3836720815,140,28.3,3836720819,212,26.3,3836720825,237,,3836720821,213,6.1,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609557,131,61,1,14,23,4djrvao40r1vgr4psfl5dzc80,0,29.9,46,2022-10-11T15:30:16.449Z,2022-10-16T20:30:18Z,3836720827,56,Back,3850868667,178,,,,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609555,147,49,1,14,25,2kzl64gp8x37bon8tyxojqrr1,1,60.7,35.7,2022-10-11T15:30:18.334Z,2022-10-16T20:30:45Z,,,,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609567,148,1,1,14,25,2kzl64gp8x37bon8tyxojqrr1,1,60.7,35.7,2022-10-11T15:30:18.352Z,2022-10-16T20:30:53Z,3836720889,56,Center,3850870651,178,,3836720895,212,8.9,3836720891,140,63.1,3836720897,213,5.0,3836720893,141,23.1,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609577,149,1,1,14,31,2kzl64gp8x37bon8tyxojqrr1,1,64.3,18.5,2022-10-11T15:30:24.519Z,2022-10-16T20:31:01Z,3836720957,213,5.3,3836720953,141,5.5,3836720949,56,Right,3836720955,212,10.7,3836720951,140,70.1,3850871175,178,,,,,,,,38qgiazulsyaxmvqqrdjlw2l0,Marwan Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473468969,1410,43,1,14,31,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-10-11T15:30:24.569Z,2022-10-17T08:43:18Z,3851888587,144,82,3851888483,178,0,,,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609579,150,1,1,14,33,2kzl64gp8x37bon8tyxojqrr1,1,69.9,6.1,2022-10-11T15:30:26.381Z,2022-10-16T20:31:07Z,3836720967,212,10.1,3836720963,140,64.4,3836720965,141,18.2,3836720969,213,2.2,3836720961,56,Right,3850871429,178,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609583,151,1,1,14,35,2kzl64gp8x37bon8tyxojqrr1,1,63.9,18.5,2022-10-11T15:30:28.461Z,2022-10-16T20:31:15Z,3836720989,56,Center,3850871949,178,,3836720997,213,0.6,3836720993,141,23.7,3836720995,212,5.9,3836720991,140,68.4,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609591,152,1,1,14,36,2kzl64gp8x37bon8tyxojqrr1,1,67.6,25.9,2022-10-11T15:30:29.860Z,2022-10-16T20:31:21Z,3850872315,178,,3836721033,213,2.0,3836721029,141,49.1,3836721025,56,Center,3836721027,140,60.7,3836721031,212,17.4,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609605,153,1,1,14,40,2kzl64gp8x37bon8tyxojqrr1,1,61.2,51.8,2022-10-11T15:30:33.002Z,2022-10-16T20:31:26Z,3850872445,178,,3836721117,212,28.3,3836721113,140,69.9,3836721111,56,Left,3836721115,141,91.2,3836721119,213,1.2,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473469295,1425,43,1,14,45,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2022-10-11T15:30:38.719Z,2022-10-17T08:44:26Z,3851890375,144,82,3851890053,178,0,,,,,,,,,,,,,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609609,154,3,1,14,45,2kzl64gp8x37bon8tyxojqrr1,0,91.5,93.3,2022-10-11T15:30:38.730Z,2022-10-16T20:31:37Z,3850872957,178,,3836721139,56,Left,3840063447,286,,3840063801,211,,3840063803,464,,,,,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609615,132,5,1,14,47,4djrvao40r1vgr4psfl5dzc80,1,-1.1,17.9,2022-10-11T15:30:40.430Z,2022-10-16T20:31:41Z,3836721153,233,155,3836721149,56,Back,3836721151,346,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609611,155,5,1,14,47,2kzl64gp8x37bon8tyxojqrr1,0,101.1,82.1,2022-10-11T15:30:40.430Z,2022-10-16T20:31:41Z,3836721145,56,Left,3836721157,233,132,3836721147,346,,,,,,,,,,,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609651,133,1,1,15,4,4djrvao40r1vgr4psfl5dzc80,1,3.7,43,2022-10-11T15:30:57.723Z,2022-10-16T19:40:23Z,3836721323,141,32.5,3836721331,237,,3836721327,213,4.9,3836721321,140,4.9,3836721325,212,7.3,3836721317,124,,3836721319,56,Back,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609661,134,1,1,15,8,4djrvao40r1vgr4psfl5dzc80,0,10,28.4,2022-10-11T15:31:01.471Z,2022-10-16T19:40:29Z,3836721391,1,,3836721379,155,,3850724959,178,,3836721385,141,52.8,3836721389,213,0.3,3836721381,56,Center,3836721387,212,63.2,3836721383,140,68.1,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609659,156,49,1,15,15,2kzl64gp8x37bon8tyxojqrr1,1,31.9,51.2,2022-10-11T15:31:08.178Z,2022-10-16T19:40:32Z,,,,,,,,,,,,,,,,,,,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609683,157,1,1,15,16,2kzl64gp8x37bon8tyxojqrr1,1,25.2,43.4,2022-10-11T15:31:09.322Z,2022-10-16T19:40:36Z,3850725429,178,,3836721469,140,11.9,3836721467,56,Back,3836721473,212,14.2,3836721471,141,47.0,3836721475,213,3.0,,,,,,,eqdev00exzhrls89wj77cdzp,Omar Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609693,158,1,1,15,17,2kzl64gp8x37bon8tyxojqrr1,0,12.2,46.9,2022-10-11T15:31:10.970Z,2022-10-16T19:40:39Z,3850725571,178,,3836721517,56,Right,3836721519,140,59.9,3836721515,157,,3836721523,212,59.9,3836721527,1,,3836721525,213,5.7,3836721521,141,0.0,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609701,135,5,1,15,21,4djrvao40r1vgr4psfl5dzc80,1,38.2,101.4,2022-10-11T15:31:14.261Z,2022-10-16T19:40:45Z,3836721551,233,159,3836721541,56,Back,3836721543,347,,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609697,159,5,1,15,21,2kzl64gp8x37bon8tyxojqrr1,0,61.8,-1.4,2022-10-11T15:31:14.261Z,2022-10-16T19:40:46Z,3836721535,347,,3836721559,233,135,3836721533,56,Right,,,,,,,,,,,,,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609753,136,1,1,15,46,4djrvao40r1vgr4psfl5dzc80,1,46,100,2022-10-11T15:31:39.656Z,2022-10-16T19:40:47Z,3836721739,107,,3836721751,1,,3836721745,141,94.5,3836721741,56,Left,3836721749,213,6.1,3836721747,212,22.1,3836721743,140,66.7,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609761,137,1,1,15,47,4djrvao40r1vgr4psfl5dzc80,0,66.7,94.5,2022-10-11T15:31:40.828Z,2022-10-16T19:40:55Z,3836721805,140,62.0,3836721809,212,6.7,3836721807,141,87.9,3836721803,56,Left,3850726483,21,,3836721811,213,3.9,3850726481,178,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470615583,421,61,1,15,49,2kzl64gp8x37bon8tyxojqrr1,0,39.8,10.6,2022-10-11T15:31:42.084Z,2022-10-16T19:41:01Z,3850726881,178,,3836753959,56,Back,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609763,138,43,1,15,52,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-10-11T15:31:45.313Z,2022-10-11T16:05:39Z,3836753641,144,61,3836721815,56,Left,,,,,,,,,,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609783,139,1,1,15,54,4djrvao40r1vgr4psfl5dzc80,1,29.7,82.2,2022-10-11T15:31:47.179Z,2022-10-16T19:41:10Z,3850727377,178,,3836721909,56,Back,3836721911,140,15.1,3836721917,212,28.8,3836721913,141,46.4,3836721921,213,4.2,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609785,140,1,1,15,59,4djrvao40r1vgr4psfl5dzc80,1,15.1,46.4,2022-10-11T15:31:52.229Z,2022-10-16T19:41:14Z,3850727695,178,,3836721939,140,26.5,3836721943,212,12.5,3836721937,56,Back,3836721945,213,6.0,3836721941,141,41.2,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609795,141,1,1,16,1,4djrvao40r1vgr4psfl5dzc80,1,26.2,41.8,2022-10-11T15:31:54.030Z,2022-10-16T19:41:25Z,3836721965,56,Back,3836721969,141,68.7,3850728327,178,,3836721967,140,6.9,3836721973,213,2.4,3836721971,212,27.3,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609807,142,1,1,16,4,4djrvao40r1vgr4psfl5dzc80,1,6.3,70.1,2022-10-11T15:31:57.663Z,2022-10-16T19:41:31Z,3836722015,155,,3836722019,140,19.2,3836722017,56,Back,3836722025,213,0.9,3836722021,141,93.5,3836722023,212,20.9,3850728625,178,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609809,143,61,1,16,6,4djrvao40r1vgr4psfl5dzc80,0,19.2,93.5,2022-10-11T15:31:59.444Z,2022-10-16T19:41:40Z,3850729183,21,,3850729185,178,,3836722031,56,Back,,,,,,,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609791,160,49,1,16,7,2kzl64gp8x37bon8tyxojqrr1,1,76.5,10.6,2022-10-11T15:32:00.237Z,2022-10-16T19:42:05Z,,,,,,,,,,,,,,,,,,,,,,,,,38qgiazulsyaxmvqqrdjlw2l0,Marwan Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609797,161,1,1,16,7,2kzl64gp8x37bon8tyxojqrr1,1,76.5,10.6,2022-10-11T15:32:00.282Z,2022-10-16T19:41:58Z,3836721977,56,Right,3836721979,140,88.3,3836721985,213,0.4,3836721981,141,17.7,3850730349,178,,3836721983,212,13.3,,,,,,,38qgiazulsyaxmvqqrdjlw2l0,Marwan Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609799,162,61,1,16,8,2kzl64gp8x37bon8tyxojqrr1,0,88.3,17.7,2022-10-11T15:32:01.127Z,2022-10-16T19:42:09Z,3836721989,56,Right,3850731135,178,,,,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609813,144,49,1,16,9,4djrvao40r1vgr4psfl5dzc80,1,1.3,96.2,2022-10-11T15:32:02.249Z,2022-11-03T04:51:50Z,,,,,,,,,,,,,,,,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480758027,1231,67,1,16,9,4djrvao40r1vgr4psfl5dzc80,1,10,83.5,2022-10-11T15:32:02.274Z,2022-11-03T05:26:49Z,3890405283,233,1608,,,,,,,,,,,,,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480758025,1608,67,1,16,9,2kzl64gp8x37bon8tyxojqrr1,0,90,16.5,2022-10-11T15:32:02.275Z,2022-11-03T04:51:28Z,3890405293,233,1231,,,,,,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609817,145,1,1,16,12,4djrvao40r1vgr4psfl5dzc80,0,1.3,96.9,2022-10-11T15:32:05.743Z,2022-10-16T19:42:17Z,3836722043,140,12.6,3836722047,212,11.9,3836722041,56,Back,3836722049,213,0.1,3836722045,141,98.6,3836722051,1,,3850731507,178,,3836722039,157,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609815,163,49,1,16,13,2kzl64gp8x37bon8tyxojqrr1,1,76.5,3.7,2022-10-11T15:32:06.869Z,2022-10-16T19:42:25Z,,,,,,,,,,,,,,,,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609819,164,1,1,16,15,2kzl64gp8x37bon8tyxojqrr1,1,76.2,4.1,2022-10-11T15:32:08.119Z,2022-10-16T19:42:34Z,3836722059,140,87.0,3836722057,56,Right,3836722061,141,14.0,3836722065,213,0.5,3836722063,212,13.2,3850732371,178,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609821,165,3,1,16,16,2kzl64gp8x37bon8tyxojqrr1,0,90.9,10.8,2022-10-11T15:32:09.742Z,2022-10-16T19:42:42Z,3836722101,233,146,3850732803,178,,3836722071,286,,3840065473,464,,3836722069,56,Right,,,,,,,,,,38qgiazulsyaxmvqqrdjlw2l0,Marwan Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609825,146,7,1,16,16,4djrvao40r1vgr4psfl5dzc80,0,9.1,89.2,2022-10-11T15:32:09.969Z,2022-10-16T19:42:51Z,3836722097,233,165,3836722093,56,Back,3836722095,285,,3840065549,385,,3850733333,178,,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470615997,354,61,1,16,17,4djrvao40r1vgr4psfl5dzc80,1,11.3,81.8,2022-10-11T15:32:10.246Z,2022-10-16T19:43:15Z,3836756327,56,Back,3850734597,178,,,,,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609827,166,1,1,16,18,2kzl64gp8x37bon8tyxojqrr1,1,79.3,23.1,2022-10-11T15:32:11.587Z,2022-10-16T19:43:24Z,3850735021,178,,3836722105,56,Center,3836722109,141,21.8,3836722107,140,70.7,3836722113,213,3.2,3836722111,212,9.1,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609829,167,1,1,16,20,2kzl64gp8x37bon8tyxojqrr1,1,71.6,23.6,2022-10-11T15:32:13.729Z,2022-10-16T19:43:36Z,3836722121,140,54.5,3836722125,212,26.9,3836722123,141,53.0,3836722127,213,2.3,3850735627,178,,3836722119,56,Center,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609841,168,1,1,16,22,2kzl64gp8x37bon8tyxojqrr1,1,53.9,53.7,2022-10-11T15:32:15.436Z,2022-10-16T19:43:38Z,3850735773,178,,3836722201,56,Left,3836722209,213,1.5,3836722205,141,89.7,3836722203,140,55.0,3836722207,212,24.5,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609853,169,1,1,16,28,2kzl64gp8x37bon8tyxojqrr1,1,60,82.4,2022-10-11T15:32:21.505Z,2022-10-16T19:43:41Z,3850735933,178,,3836722271,140,67.9,3836722277,213,4.9,3836722269,56,Right,3836722279,1,,3836722275,212,48.0,3836722273,141,12.9,3840067429,155,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,3836722267,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609863,170,1,1,16,32,2kzl64gp8x37bon8tyxojqrr1,0,75.3,10,2022-10-11T15:32:25.650Z,2022-10-16T19:44:13Z,3850737795,178,,3836722319,155,,3836722317,2,,3840067609,20,,3840067607,224,,3836722329,213,1.2,3836722321,56,Center,3836722325,141,76.9,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,3836722327,212,49.0,,3836722331,1,,3836722323,140,,,,,,,,,,,,,,,,,,,92.6,,,,,,,
2470609865,147,49,1,16,37,4djrvao40r1vgr4psfl5dzc80,1,10.3,21.1,2022-10-11T15:32:30.541Z,2022-10-16T19:44:23Z,,,,,,,,,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609905,148,1,1,16,41,4djrvao40r1vgr4psfl5dzc80,1,15.5,5.2,2022-10-11T15:32:34.835Z,2022-10-16T19:45:06Z,3836722519,189,,3836722483,212,2.9,3836722481,141,8.6,3836722485,213,2.2,3850738671,178,,3836722479,140,13.8,3836722477,56,Back,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609907,149,61,1,16,48,4djrvao40r1vgr4psfl5dzc80,1,13.7,9.5,2022-10-11T15:32:41.354Z,2022-10-16T19:44:54Z,3850739653,178,,3836722493,56,Back,3836722533,238,,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609909,150,5,1,16,49,4djrvao40r1vgr4psfl5dzc80,0,18.7,-1.6,2022-10-11T15:32:42.176Z,2022-10-16T19:45:40Z,3836722815,233,171,3836722503,56,Back,3836722505,347,,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609969,171,5,1,16,49,2kzl64gp8x37bon8tyxojqrr1,1,81.3,101.6,2022-10-11T15:32:42.176Z,2022-10-16T19:45:40Z,3836722807,347,,3836722809,233,150,3836722805,56,Left,,,,,,,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609985,172,1,1,17,35,2kzl64gp8x37bon8tyxojqrr1,1,72.2,100,2022-10-11T15:33:28.908Z,2022-10-16T19:45:49Z,3836722901,213,4.7,3836722941,238,,3836722899,212,4.4,3836722895,140,72.2,3836722891,107,,3836722897,141,94.8,3836722893,56,Left,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609987,173,61,1,17,38,2kzl64gp8x37bon8tyxojqrr1,1,73.4,91.5,2022-10-11T15:33:31.463Z,2022-10-16T19:45:57Z,3836722955,238,,3836722905,56,Left,3850743123,178,,,,,,,,,,,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609983,152,5,1,17,41,4djrvao40r1vgr4psfl5dzc80,1,-0.8,10.4,2022-10-11T15:33:34.344Z,2022-10-16T19:46:01Z,3836722887,56,Back,3836722889,346,,3836722913,233,174,,,,,,,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470609989,174,5,1,17,41,2kzl64gp8x37bon8tyxojqrr1,0,100.8,89.6,2022-10-11T15:33:34.344Z,2022-10-16T19:46:00Z,3836722909,56,Left,3836722917,233,152,3836722911,346,,,,,,,,,,,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470610019,153,1,1,17,49,4djrvao40r1vgr4psfl5dzc80,1,3.1,54.9,2022-10-11T15:33:41.972Z,2022-10-16T19:47:14Z,3836723077,56,Back,3836723075,124,,3836723079,140,8.9,3836723085,213,1.1,3836723089,237,,3836723081,141,74.0,3836723083,212,14.3,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470610023,154,1,1,17,49,4djrvao40r1vgr4psfl5dzc80,1,8.9,74,2022-10-11T15:33:42.472Z,2022-10-16T19:47:09Z,3836723095,140,21.5,3836723099,212,17.4,3836723093,56,Back,3836723101,213,0.7,3836723097,141,90.6,3850746405,178,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470610029,155,1,1,17,56,4djrvao40r1vgr4psfl5dzc80,1,21.5,90.6,2022-10-11T15:33:49.511Z,2022-10-16T19:47:01Z,3836723129,141,83.3,3836723125,56,Back,3836723133,213,3.6,3836723127,140,12.2,3850745993,178,,3836723131,212,11.0,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470610033,156,1,1,17,59,4djrvao40r1vgr4psfl5dzc80,1,12.2,83.3,2022-10-11T15:33:52.860Z,2022-10-16T19:46:38Z,3836723161,213,6.0,3850745025,178,,3836723163,1,,3836723151,157,,3836723159,212,27.2,3836723155,140,37.2,3836723157,141,73.1,3836723153,56,Back,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473484715,1134,67,1,18,1,4djrvao40r1vgr4psfl5dzc80,1,36.3,72.6,2022-10-11T15:33:54.448Z,2022-11-03T04:40:29Z,3851943491,233,1450,,,,,,,,,,,,,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473484711,1450,67,1,18,1,2kzl64gp8x37bon8tyxojqrr1,0,63.7,27.4,2022-10-11T15:33:54.449Z,2022-10-17T09:07:13Z,3851943495,233,1134,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470610037,157,1,1,18,2,4djrvao40r1vgr4psfl5dzc80,1,36.4,73.2,2022-10-11T15:33:55.710Z,2022-10-16T19:47:24Z,3836723171,140,27.9,3836723175,212,9.0,3836723177,213,3.0,3836723173,141,75.2,3850747025,178,,3836723169,56,Back,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470610041,158,1,1,18,5,4djrvao40r1vgr4psfl5dzc80,1,27.7,75.2,2022-10-11T15:33:58.169Z,2022-10-16T19:47:30Z,3850747173,178,,3836723185,141,79.8,3836723189,213,2.6,3836723181,56,Back,3836723187,212,6.2,3836723183,140,22.6,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470610051,159,1,1,18,6,4djrvao40r1vgr4psfl5dzc80,1,22.6,79.8,2022-10-11T15:33:59.174Z,2022-10-16T19:47:33Z,3836723233,212,10.1,3836723229,140,31.1,3836723227,56,Back,3850747343,178,,3836723231,141,86.9,3836723235,213,0.5,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470610055,160,1,1,18,7,4djrvao40r1vgr4psfl5dzc80,1,31.1,86.9,2022-10-11T15:34:00.278Z,2022-10-16T19:47:37Z,3836723267,56,Back,3836723269,140,42.1,3850747521,178,,3836723275,213,5.4,3836723271,141,65.3,3836723273,212,18.7,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
