id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2549947523,381,1,1,47,26,f0zsn74nz0o01gr30weun240i,1,13.2,19.8,2023-05-16T19:18:22.190Z,2023-05-16T19:18:25Z,4284106183,56,Back,4284106189,212,19.3,4284106191,213,1.0,4284106187,141,43.0,4284106185,140,23.8,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947537,382,1,1,47,29,f0zsn74nz0o01gr30weun240i,0,33.8,41.2,2023-05-16T19:18:24.942Z,2023-05-16T19:18:29Z,4284106267,141,35.1,4284106269,212,17.6,4284106263,56,Center,4284106271,213,6.0,4284106265,140,50.1,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947553,419,1,1,47,33,57jcqe38hakh2hfit2zsogsb,1,47.7,68.6,2023-05-16T19:18:29.039Z,2023-05-16T19:20:35Z,4284106357,213,6.1,4284106345,140,58.5,4284106353,212,11.5,4284106341,56,Center,4284106349,141,66.2,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947545,418,49,1,47,34,57jcqe38hakh2hfit2zsogsb,1,55,68.2,2023-05-16T19:18:29.640Z,2023-05-16T19:20:42Z,,,,,,,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947565,420,1,1,47,35,57jcqe38hakh2hfit2zsogsb,0,58.5,66.2,2023-05-16T19:18:30.479Z,2023-05-16T19:18:33Z,4284106437,212,36.2,4284106439,213,0.7,4284106433,140,85.8,4284106431,56,Left,4284106441,1,,4284106435,141,98.6,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947569,383,49,1,47,38,f0zsn74nz0o01gr30weun240i,1,14.2,3.4,2023-05-16T19:18:33.566Z,2023-05-16T19:18:33Z,,,,,,,,,,,,,,,,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947579,384,1,1,47,38,f0zsn74nz0o01gr30weun240i,1,14.2,3.4,2023-05-16T19:18:33.774Z,2023-05-16T19:18:35Z,4284106513,56,Back,4284106515,140,8.4,4284106519,212,12.6,4284106521,213,2.1,4284106517,141,19.7,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947611,385,1,1,47,40,f0zsn74nz0o01gr30weun240i,1,8.8,19.1,2023-05-16T19:18:35.375Z,2023-05-16T19:18:38Z,4284106655,140,19.3,4284106657,141,18.3,4284106659,212,11.0,4284106661,213,6.2,4284106653,56,Back,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947625,386,1,1,47,43,f0zsn74nz0o01gr30weun240i,1,26,17.4,2023-05-16T19:18:38.366Z,2023-05-16T19:18:42Z,4284106721,141,2.3,4284106723,212,13.4,4284106719,140,34.2,4284106717,56,Back,4284106725,213,5.4,,,,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947631,387,1,1,47,47,f0zsn74nz0o01gr30weun240i,1,45.8,2.2,2023-05-16T19:18:42.575Z,2023-05-16T19:18:43Z,4284106755,141,1.1,4284106759,213,5.9,4284106751,56,Back,4284106753,140,47.8,4284106757,212,2.2,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947633,388,1,1,47,48,f0zsn74nz0o01gr30weun240i,1,47.8,1.1,2023-05-16T19:18:43.439Z,2023-05-16T19:18:44Z,4284106769,140,54.6,4284106767,56,Right,4284106775,213,0.0,4284106773,212,7.1,4284106771,141,1.6,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947643,389,1,1,47,49,f0zsn74nz0o01gr30weun240i,1,55,1.6,2023-05-16T19:18:44.543Z,2023-05-16T19:18:47Z,4284106859,141,8.3,4284106857,140,55.5,4284106855,56,Right,4284106861,212,4.6,4284106863,213,1.5,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947649,390,1,1,47,51,f0zsn74nz0o01gr30weun240i,0,68.3,13.5,2023-05-16T19:18:46.894Z,2023-05-16T19:18:49Z,4284106909,213,0.2,4284106903,140,97.7,4284106901,56,Center,4284106907,212,31.7,4284106905,141,24.4,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947661,421,52,1,47,56,57jcqe38hakh2hfit2zsogsb,1,4.8,70.4,2023-05-16T19:18:51.471Z,2023-05-16T19:18:51Z,,,,,,,,,,,,,,,,,,,,,,,,,ej4r05u0q7ebnlwk9rlp7pv4l,A. Rossi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947731,422,1,1,48,4,57jcqe38hakh2hfit2zsogsb,1,15.4,54.9,2023-05-16T19:19:00.176Z,2023-05-16T19:19:04Z,4284107345,141,39.0,4284107349,213,5.1,4284107347,212,11.8,4284107339,123,,4284107341,56,Back,4284107343,140,20.0,,,,,,,ej4r05u0q7ebnlwk9rlp7pv4l,A. Rossi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947765,423,1,1,48,9,57jcqe38hakh2hfit2zsogsb,1,25.5,28.7,2023-05-16T19:19:04.416Z,2023-05-16T19:19:08Z,4284107511,212,22.8,4284107513,213,5.4,4284107507,140,39.0,4284107509,141,2.4,4284107505,56,Back,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947797,424,1,1,48,12,57jcqe38hakh2hfit2zsogsb,1,41.2,4.4,2023-05-16T19:19:08.016Z,2023-05-16T19:19:11Z,4284107675,141,33.5,4284107677,212,21.3,4284107679,213,2.0,4284107673,140,33.6,4284107671,56,Back,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947825,425,1,1,48,16,57jcqe38hakh2hfit2zsogsb,1,36.1,34.9,2023-05-16T19:19:11.536Z,2023-05-16T19:19:15Z,4284107793,213,0.1,4284107787,141,37.5,4284107783,56,Center,4284107789,212,17.2,4284107785,140,52.4,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947859,426,1,1,48,19,57jcqe38hakh2hfit2zsogsb,1,51.6,39.6,2023-05-16T19:19:15.104Z,2023-05-16T19:19:19Z,4284107975,140,68.0,4284107979,212,41.1,4284107977,141,94.4,4284107983,1,,4284107981,213,1.1,4284107973,56,Left,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947883,427,1,1,48,23,57jcqe38hakh2hfit2zsogsb,1,69.9,95.6,2023-05-16T19:19:18.912Z,2023-05-16T19:19:21Z,4284108111,213,4.9,4284108103,56,Left,4284108105,140,71.1,4284108107,141,82.6,4284108109,212,8.9,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947895,428,1,1,48,26,57jcqe38hakh2hfit2zsogsb,1,71.1,82.6,2023-05-16T19:19:21.313Z,2023-05-16T19:19:23Z,4284108167,141,76.2,4284108169,212,9.8,4284108171,213,3.6,4284108165,140,62.7,4284108163,56,Center,,,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947917,429,1,1,48,27,57jcqe38hakh2hfit2zsogsb,1,62.7,76.2,2023-05-16T19:19:23.184Z,2023-05-16T19:19:26Z,4284108263,56,Center,4284108265,140,61.5,4284108271,213,4.6,4284108269,212,10.8,4284108267,141,60.4,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947943,430,1,1,48,31,57jcqe38hakh2hfit2zsogsb,1,64.7,50,2023-05-16T19:19:26.416Z,2023-05-16T19:19:30Z,4284108397,212,35.2,4284108401,213,5.2,4284108389,140,80.0,4284108387,56,Right,4284108393,141,3.9,4284108405,1,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947947,431,1,1,48,34,57jcqe38hakh2hfit2zsogsb,1,80.9,3.8,2023-05-16T19:19:30.192Z,2023-05-16T19:19:31Z,4284108443,212,13.4,4284108441,141,23.5,4284108439,140,80.2,4284108445,213,1.6,4284108437,56,Center,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947967,432,1,1,48,36,57jcqe38hakh2hfit2zsogsb,1,80.2,23.5,2023-05-16T19:19:31.696Z,2023-05-16T19:19:35Z,4284108553,212,12.3,4284108551,141,27.6,4284108547,56,Center,4284108555,213,0.2,4284108549,140,91.6,,,,,,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947975,433,3,1,48,38,57jcqe38hakh2hfit2zsogsb,0,91.2,27,2023-05-16T19:19:33.831Z,2023-05-16T19:19:38Z,4284108617,233,391,4284108597,56,Center,4284108599,286,,,,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947977,391,7,1,48,38,f0zsn74nz0o01gr30weun240i,1,8.8,73,2023-05-16T19:19:33.832Z,2023-05-16T19:20:06Z,4284108611,233,433,4284108601,56,Back,4284108603,285,,,,,,,,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947979,392,49,1,48,40,f0zsn74nz0o01gr30weun240i,1,7.9,74.2,2023-05-16T19:19:35.872Z,2023-05-16T19:19:36Z,,,,,,,,,,,,,,,,,,,,,,,,,37ozmigs9h3hachibcihs8t05,Abdulaziz Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947985,393,1,1,48,40,f0zsn74nz0o01gr30weun240i,1,7.9,74.2,2023-05-16T19:19:36.064Z,2023-05-16T19:19:37Z,4284108625,141,85.0,4284108623,140,12.8,4284108621,56,Back,4284108629,213,1.0,4284108627,212,9.0,,,,,,,,,,37ozmigs9h3hachibcihs8t05,Abdulaziz Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549947999,394,1,1,48,41,f0zsn74nz0o01gr30weun240i,1,12.7,85,2023-05-16T19:19:37.008Z,2023-05-16T19:19:39Z,4284108695,141,80.0,4284108697,212,11.0,4284108693,140,2.7,4284108691,56,Back,4284108699,213,3.5,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549948019,395,1,1,48,43,f0zsn74nz0o01gr30weun240i,1,3.7,80.9,2023-05-16T19:19:39.185Z,2023-05-16T19:19:41Z,4284108813,213,6.3,4284108811,212,29.0,4284108803,155,,4284108805,56,Back,4284108807,140,31.3,4284108809,141,79.6,,,,,,,37ozmigs9h3hachibcihs8t05,Abdulaziz Majrashi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549948033,396,1,1,48,46,f0zsn74nz0o01gr30weun240i,0,31.1,79.4,2023-05-16T19:19:41.312Z,2023-05-16T19:19:45Z,4284108883,3,,4284108895,213,6.2,4284108891,141,76.3,4284108893,212,27.7,4284108887,56,Center,4284108889,140,57.4,4284108885,168,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549948035,434,49,1,48,48,57jcqe38hakh2hfit2zsogsb,1,39.7,20.3,2023-05-16T19:19:43.842Z,2023-05-16T19:19:43Z,,,,,,,,,,,,,,,,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549948059,435,1,1,48,49,57jcqe38hakh2hfit2zsogsb,1,39.7,20.3,2023-05-16T19:19:44.321Z,2023-05-16T19:19:48Z,4284109027,213,5.7,4284109021,140,56.7,4284109023,141,3.5,4284109019,56,Right,4284109025,212,21.2,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549948071,436,1,1,48,53,57jcqe38hakh2hfit2zsogsb,0,59.7,4.9,2023-05-16T19:19:48.706Z,2023-05-16T19:19:50Z,4284109097,141,25.8,4284109099,212,25.6,4284109095,140,80.0,4284109093,56,Center,4284109091,155,,4284109101,213,0.6,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549948079,397,12,1,48,56,f0zsn74nz0o01gr30weun240i,1,20.2,70.5,2023-05-16T19:19:51.329Z,2023-05-16T19:20:13Z,4284109145,56,Back,4284109153,213,1.2,4284109151,212,20.1,4284109147,140,27.6,4284109149,141,97.7,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549948081,398,43,1,48,57,f0zsn74nz0o01gr30weun240i,1,0,0,2023-05-16T19:19:52.720Z,2023-05-16T19:20:10Z,4284109159,56,Back,4284109161,347,0,4284109721,144,5,,,,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549948105,399,30,1,49,0,f0zsn74nz0o01gr30weun240i,1,0,0,2023-05-16T19:19:55.303Z,2023-05-16T19:19:58Z,4284109285,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549948107,437,30,1,49,0,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-05-16T19:19:55.484Z,2023-05-16T19:19:59Z,4284109287,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549952945,400,32,2,45,0,f0zsn74nz0o01gr30weun240i,1,0,0,2023-05-16T19:36:05.003Z,2023-05-16T19:36:05Z,4284135443,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549952953,439,32,2,45,0,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-05-16T19:36:05.003Z,2023-05-16T19:36:07Z,4284135473,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549952969,401,1,2,45,0,f0zsn74nz0o01gr30weun240i,1,49.9,50.3,2023-05-16T19:36:05.103Z,2023-05-16T19:36:08Z,4284135569,141,52.4,4284135567,140,37.6,4284135575,279,S,4284135565,56,Back,4284135571,212,13.0,4284135573,213,3.0,,,,,,,egk2nnpvvup731trr0x2kj696,G. Mbenza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549952981,402,1,2,45,3,f0zsn74nz0o01gr30weun240i,1,36,52.4,2023-05-16T19:36:08.540Z,2023-05-16T19:36:10Z,4284135663,212,18.2,4284135661,141,31.0,4284135665,213,4.1,4284135657,56,Back,4284135659,140,25.6,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549952991,403,1,2,45,5,f0zsn74nz0o01gr30weun240i,1,25.6,31,2023-05-16T19:36:10.012Z,2023-05-16T19:36:11Z,4284135735,141,6.8,4284135739,213,4.8,4284135733,140,27.1,4284135731,56,Back,4284135737,212,16.5,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953001,404,1,2,45,6,f0zsn74nz0o01gr30weun240i,1,27.2,7.1,2023-05-16T19:36:11.564Z,2023-05-16T19:36:13Z,4284135779,56,Back,4284135787,213,0.9,4284135783,141,22.7,4284135781,140,35.1,4284135785,212,13.5,,,,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953007,405,1,2,45,8,f0zsn74nz0o01gr30weun240i,1,35.8,21.2,2023-05-16T19:36:13.036Z,2023-05-16T19:36:15Z,4284135813,56,Back,4284135821,213,5.4,4284135819,212,8.5,4284135817,141,11.9,4284135815,140,41.2,,,,,,,,,,7ieikgigejp7rmvrsra8mj1lh,Dener,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953011,406,3,2,45,10,f0zsn74nz0o01gr30weun240i,0,36.2,10,2023-05-16T19:36:15.244Z,2023-05-16T19:36:18Z,4284135907,233,440,4284135829,56,Back,4284135831,286,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953023,440,7,2,45,10,57jcqe38hakh2hfit2zsogsb,1,63.8,90,2023-05-16T19:36:15.245Z,2023-05-16T19:36:17Z,4284135897,233,406,4284135887,56,Left,4284135903,285,,,,,,,,,,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953025,441,49,2,45,12,57jcqe38hakh2hfit2zsogsb,1,64.5,87.2,2023-05-16T19:36:17.371Z,2023-05-16T19:36:17Z,,,,,,,,,,,,,,,,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953033,442,1,2,45,12,57jcqe38hakh2hfit2zsogsb,1,64.5,87.2,2023-05-16T19:36:17.738Z,2023-05-16T19:36:19Z,4284135927,141,80.5,4284135929,212,9.8,4284135925,140,56.2,4284135923,56,Left,4284135931,213,3.6,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953041,443,1,2,45,14,57jcqe38hakh2hfit2zsogsb,1,56.2,80.5,2023-05-16T19:36:19.114Z,2023-05-16T19:36:22Z,4284135997,212,13.1,4284135999,213,4.9,4284135991,56,Center,4284135993,140,59.0,4284135995,141,61.7,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953047,444,1,2,45,17,57jcqe38hakh2hfit2zsogsb,1,59.1,36,2023-05-16T19:36:22.394Z,2023-05-16T19:36:24Z,4284136043,56,Right,4284136047,141,5.5,4284136049,212,24.4,4284136051,213,5.3,4284136045,140,71.3,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953067,445,1,2,45,19,57jcqe38hakh2hfit2zsogsb,1,74.2,5.5,2023-05-16T19:36:24.746Z,2023-05-16T19:36:28Z,4284136159,213,2.0,4284136151,56,Right,4284136153,140,70.5,4284136157,212,9.8,4284136155,141,18.7,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953081,446,1,2,45,23,57jcqe38hakh2hfit2zsogsb,1,74.5,18.9,2023-05-16T19:36:28.474Z,2023-05-16T19:36:30Z,4284136251,141,23.3,4284136253,212,6.7,4284136255,213,0.5,4284136249,140,80.2,4284136247,56,Center,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953091,447,1,2,45,24,57jcqe38hakh2hfit2zsogsb,1,80.2,23.3,2023-05-16T19:36:29.882Z,2023-05-16T19:36:31Z,4284136309,213,5.3,4284136307,212,13.3,4284136305,141,7.5,4284136297,56,Right,4284136301,140,87.6,,,,,,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953097,448,1,2,45,26,57jcqe38hakh2hfit2zsogsb,0,87.6,7.5,2023-05-16T19:36:31.498Z,2023-05-16T19:36:34Z,4284136333,2,,4284136345,140,86.0,4284136353,213,1.6,4284136351,212,30.4,4284136349,141,52.1,4284136337,155,,4284136341,56,Center,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953103,407,12,2,45,29,f0zsn74nz0o01gr30weun240i,1,11.7,49.3,2023-05-16T19:36:34.093Z,2023-05-16T19:36:35Z,4284136391,15,,4284136379,56,Back,4284136387,213,0.3,4284136381,140,28.5,4284136383,141,56.7,4284136385,212,18.3,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953143,449,1,2,45,32,57jcqe38hakh2hfit2zsogsb,1,72.2,42.5,2023-05-16T19:36:37.050Z,2023-05-16T19:36:40Z,4284136591,56,Right,4284136593,140,72.2,4284136595,141,10.7,4284136597,212,21.6,4284136599,213,4.7,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953155,450,1,2,45,35,57jcqe38hakh2hfit2zsogsb,1,72.2,10.7,2023-05-16T19:36:40.155Z,2023-05-16T19:36:41Z,4284136653,56,Center,4284136661,213,2.0,4284136659,212,10.6,4284136657,141,24.7,4284136655,140,67.8,,,,,,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953165,451,1,2,45,36,57jcqe38hakh2hfit2zsogsb,1,67.8,24.7,2023-05-16T19:36:41.706Z,2023-05-16T19:36:43Z,4284136725,212,14.4,4284136727,213,3.1,4284136721,140,54.1,4284136723,141,26.5,4284136719,56,Center,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953189,452,1,2,45,38,57jcqe38hakh2hfit2zsogsb,1,54.1,26.5,2023-05-16T19:36:43.386Z,2023-05-16T19:36:47Z,4284136857,212,19.3,4284136859,213,1.6,4284136853,140,53.4,4284136851,56,Center,4284136855,141,54.9,,,,,,,,,,eiarh2kihedqxxoftjyi55td5,Ali Lajami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953221,453,1,2,45,42,57jcqe38hakh2hfit2zsogsb,1,55.3,52.9,2023-05-16T19:36:47.643Z,2023-05-16T19:36:53Z,4284137021,1,,4284137019,213,5.3,4284137017,212,41.0,4284137009,155,,4284137015,141,2.6,4284137011,56,Right,4284137013,140,76.9,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953229,454,1,2,45,48,57jcqe38hakh2hfit2zsogsb,1,76.3,10.5,2023-05-16T19:36:53.707Z,2023-05-16T19:36:56Z,4284137093,56,Center,4284137103,213,1.9,4284137101,212,11.9,4284137099,141,27.1,4284137095,140,72.6,,,,,,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953249,455,1,2,45,50,57jcqe38hakh2hfit2zsogsb,1,72.5,27.6,2023-05-16T19:36:55.978Z,2023-05-16T19:37:18Z,4284137205,140,79.0,4284137215,212,6.8,4284137891,210,13,4284137209,141,27.6,4284137219,213,0,4284137195,56,Center,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953253,456,13,2,45,53,57jcqe38hakh2hfit2zsogsb,1,79.2,27.6,2023-05-16T19:36:58.267Z,2023-05-16T19:37:19Z,4284137915,29,,4284137407,72,,4284137923,103,20.8,4284137921,102,42.4,4284137917,55,455,4284137231,56,Center,4284137229,18,,4284137925,215,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,4284137227,22,4284137929,231,45.7,4284137913,84,4284137911,113,4284137927,230,,,,,97.2,,,,,,,,,,,,,,,,,
2549953255,408,5,2,45,55,f0zsn74nz0o01gr30weun240i,1,-0.8,54.1,2023-05-16T19:37:00.350Z,2023-05-16T19:37:02Z,4284137311,233,457,4284137239,56,Back,4284137241,346,,,,,,,,,,,,,,,,,9i2vkt05nwdi1v6iqiyv3hl91,Mohammed Harzan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549953263,457,5,2,45,55,57jcqe38hakh2hfit2zsogsb,0,100.8,45.9,2023-05-16T19:37:00.350Z,2023-05-16T19:41:55Z,4284137329,233,408,4284137283,56,Center,4284137285,346,,,,,,,,,,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
