id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/19/value
2470650527,468,12,1,45,32,57jcqe38hakh2hfit2zsogsb,1,1.1,90,2022-10-11T18:15:49.447Z,2022-10-16T21:02:11Z,3850952407,178,,3836950303,56,Back,3836950393,233,265,3836950301,185,,,,,,,,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470650559,266,6,1,45,32,cq4rdp1mkan8zhaw7bmzjdaqk,1,100,10.2,2022-10-11T18:15:49.813Z,2022-10-16T21:02:23Z,3836950497,233,469,3836950473,56,Right,3836950477,75,,,,,,,,,,,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470650545,469,6,1,45,32,57jcqe38hakh2hfit2zsogsb,0,0,89.8,2022-10-11T18:15:49.813Z,2022-10-16T21:02:23Z,3836950517,233,266,3836950407,56,Back,3836950425,73,,,,,,,,,,,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470650677,267,1,1,45,46,cq4rdp1mkan8zhaw7bmzjdaqk,1,99.5,0.5,2022-10-11T18:16:03.156Z,2022-10-16T21:02:59Z,3836951113,212,4.9,3836951111,141,3.8,3836951115,213,2.7,3836951109,140,95.3,3850952909,178,,3836951105,6,,3836951107,56,Right,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470650695,268,1,1,45,49,cq4rdp1mkan8zhaw7bmzjdaqk,0,97.5,5.8,2022-10-11T18:16:06.297Z,2022-10-16T21:03:05Z,3842564017,20,,3836951207,2,,3842564015,224,,3836951219,213,1.6,3850953851,178,,3836951209,155,,3836951211,56,Center,3836951215,141,42.1,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,3836951217,212,24.7,3836951213,140,,,,,,,,,,,,,,,,,,97.6,,,,,,,,,,,,,,,,,,
2470650709,470,12,1,45,50,57jcqe38hakh2hfit2zsogsb,1,2.7,54.6,2022-10-11T18:16:07.431Z,2022-10-16T21:03:19Z,3836951365,15,,3836951267,212,7.4,3836951263,140,0.0,3836951265,141,62.7,3836951269,213,2.3,3836951261,56,Back,3850954227,178,,3836951323,167,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470650729,269,6,1,45,51,cq4rdp1mkan8zhaw7bmzjdaqk,1,100,31.9,2022-10-11T18:16:08.008Z,2022-10-16T21:03:24Z,3836951383,233,471,3836951359,75,,3836951357,56,Center,,,,,,,,,,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470650715,471,6,1,45,51,57jcqe38hakh2hfit2zsogsb,0,0,68.1,2022-10-11T18:16:08.008Z,2022-10-16T21:03:24Z,3836951305,73,,3836951399,233,269,3836951303,56,Back,,,,,,,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651013,270,1,1,46,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,99.6,0.5,2022-10-11T18:16:31.510Z,2022-10-16T21:03:32Z,3842564617,20,,3836953033,1,,3836953025,140,92.9,3836953027,141,52.4,3836953031,213,1.8,3836953019,155,,3836953029,212,36.0,3836953017,6,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,3836953015,2,,3850954633,178,3836953021,224,3836953023,56,,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651933,278,43,1,46,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T18:16:32.900Z,2022-10-11T19:52:47Z,3837300329,144,44,3836958693,56,Center,3836958695,286,0,,,,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651017,271,61,1,46,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,92.9,51.6,2022-10-11T18:16:33.307Z,2022-10-16T21:03:49Z,3850955093,178,,3836953061,56,Center,3850955091,15,,,,,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470650987,472,49,1,46,21,57jcqe38hakh2hfit2zsogsb,1,8.3,2.6,2022-10-11T18:16:38.391Z,2022-10-16T21:04:14Z,,,,,,,,,,,,,,,,,,,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651005,473,1,1,46,21,57jcqe38hakh2hfit2zsogsb,0,8.4,2.6,2022-10-11T18:16:38.446Z,2022-10-16T21:04:12Z,3836952975,140,21.4,3836952973,56,Back,3836952977,141,8.9,3836952981,213,0.3,3850955707,178,,3836952979,212,14.3,,,,,,,bwj0ic6ljwuzim9zsmosx4hxx,V. Aboubakar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651027,272,49,1,46,24,cq4rdp1mkan8zhaw7bmzjdaqk,1,72.2,90.2,2022-10-11T18:16:40.925Z,2022-10-16T21:04:26Z,,,,,,,,,,,,,,,,,,,,,,,,,9857q6zg63yro4ia9txv2l9pm,Fawaz Al Terais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651075,273,1,1,46,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,72.2,90.2,2022-10-11T18:16:42.979Z,2022-10-16T21:04:41Z,3850956501,178,,3836953425,140,70.4,3836953431,213,4.4,3836953427,141,81.7,3836953423,56,Left,3836953429,212,6.1,,,,,,,9857q6zg63yro4ia9txv2l9pm,Fawaz Al Terais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473487453,724,43,1,46,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T18:16:43.054Z,2022-10-17T09:16:07Z,3851956893,178,0,3851957049,144,82,,,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651081,274,4,1,46,27,cq4rdp1mkan8zhaw7bmzjdaqk,1,71.4,80.8,2022-10-11T18:16:44.818Z,2022-10-16T21:04:53Z,3836953471,13,,3836953475,152,,3836953473,56,Left,3836953477,265,,3836953519,233,474,3836953479,286,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651079,474,4,1,46,27,57jcqe38hakh2hfit2zsogsb,0,28.6,19.2,2022-10-11T18:16:44.819Z,2022-10-16T21:04:52Z,3836953547,233,274,3850956703,178,,3836953451,56,Back,3836953455,265,,3836953457,285,,3836953453,152,,3836953449,13,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651119,275,1,1,46,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,70.4,82,2022-10-11T18:16:50.370Z,2022-10-16T21:04:58Z,3836953733,212,6.9,3836953725,152,,3836953727,56,Left,3836953735,213,1.1,3836953731,141,91.1,3836953723,5,,3850956901,178,,3836953729,140,73.2,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651139,276,1,1,46,36,cq4rdp1mkan8zhaw7bmzjdaqk,0,73.2,91.1,2022-10-11T18:16:53.085Z,2022-10-16T21:05:04Z,3836953867,2,,3836953873,140,96.5,3836953915,233,475,3836953871,56,Center,3836953879,213,5.4,3836953881,1,,3836953877,212,39.9,3850957029,178,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,3836953875,141,44.8,3842572889,224,3836953869,155,3842572891,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651143,475,11,1,46,38,57jcqe38hakh2hfit2zsogsb,1,5.6,55.4,2022-10-11T18:16:55.525Z,2022-10-16T21:05:10Z,3842572997,378,,3850957279,388,,3836953939,233,276,3836953905,56,Back,3836953907,88,,,,,,,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651247,476,1,1,46,47,57jcqe38hakh2hfit2zsogsb,1,12.6,66.7,2022-10-11T18:17:04.139Z,2022-10-16T21:05:17Z,3836954591,141,86.5,3836954595,213,0.9,3836954593,212,17.1,3836954589,140,22.6,3836954587,56,Back,3836954585,123,,3850957465,178,,,,,9n8332rcl3v2jq0b791i0s5w5,D. Ospina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651259,477,1,1,46,54,57jcqe38hakh2hfit2zsogsb,1,32.7,94.1,2022-10-11T18:17:11.829Z,2022-10-16T21:05:26Z,3836954679,212,12.8,3836954675,140,42.4,3836954673,56,Back,3836954677,141,82.7,3836954681,213,5.6,3850957697,178,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651291,478,1,1,46,56,57jcqe38hakh2hfit2zsogsb,1,42.4,82.7,2022-10-11T18:17:13.259Z,2022-10-16T21:05:30Z,3836954929,141,78.1,3850957835,178,,3836954931,212,21.9,3836954927,140,21.8,3836954933,213,3.3,3836954925,56,Back,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651319,479,1,1,46,59,57jcqe38hakh2hfit2zsogsb,1,22.7,73.5,2022-10-11T18:17:16.269Z,2022-10-16T21:05:36Z,3850958005,178,,3836955079,56,Back,3836955087,213,4.8,3836955083,141,29.5,3836955081,140,24.9,3836955085,212,30.0,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651401,277,30,1,47,1,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T18:17:18.840Z,2022-10-16T21:05:50Z,3836955539,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470651397,480,30,1,47,1,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-11T18:17:18.840Z,2022-10-16T21:05:49Z,3836955525,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470661409,323,18,2,45,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T18:33:50.297Z,2022-10-11T19:59:04Z,3837015061,55,324,3837015001,42,,3837015003,44,Defender,3837015007,59,7,,,,,,,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470661413,324,19,2,45,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T18:33:50.298Z,2022-10-11T18:42:06Z,3837015023,292,3,3837015027,44,Defender,3837015025,293,2,3837015021,59,96,3837015029,55,323,3837015011,42,,3837015017,145,2,,,,5zvanazhxnqfi6vwms2xcgsus,Hussain Al Nattar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470661543,325,18,2,45,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T18:33:50.397Z,2022-10-11T19:59:04Z,3837015711,55,326,3837015631,42,,3837015635,59,14,3837015633,44,Midfielder,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470661553,326,19,2,45,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T18:33:50.398Z,2022-10-11T19:58:59Z,3837015675,42,,3837015689,55,325,3837015679,145,10,3837015685,293,3,3837015681,59,5,3837015683,292,4,3837015687,44,Defender,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470657911,282,32,2,45,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T18:34:00.297Z,2022-10-11T18:35:22Z,3836994789,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470657847,486,32,2,45,0,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-11T18:34:00.297Z,2022-11-02T19:22:10Z,3836994403,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470678379,444,1,2,45,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,50.1,50.1,2022-10-11T18:34:00.318Z,2022-10-16T20:36:09Z,3837103199,213,2.9,3837103195,141,56.1,3837103191,56,Back,3837103193,140,36.4,3837103197,212,15.0,3837103735,279,S,3850888737,178,,,,,9n2zj5201b83mmcm7oomygacq,L. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470678783,445,1,2,45,2,cq4rdp1mkan8zhaw7bmzjdaqk,1,31.9,60.3,2022-10-11T18:34:02.623Z,2022-10-16T20:36:19Z,3837105383,213,1.9,3837105379,212,17.2,3837105377,141,83.9,3837105373,56,Back,3837105375,140,26.1,3850889219,178,,,,,,,,5zvanazhxnqfi6vwms2xcgsus,Hussain Al Nattar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470679191,446,1,2,45,5,cq4rdp1mkan8zhaw7bmzjdaqk,1,31,76.1,2022-10-11T18:34:05.985Z,2022-10-16T20:36:24Z,3837107439,141,61.5,3837107435,56,Back,3850889363,178,,3837107437,140,25.9,3837107443,212,11.3,3837107447,213,4.2,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470679395,447,1,2,45,8,cq4rdp1mkan8zhaw7bmzjdaqk,1,25.7,47,2022-10-11T18:34:08.575Z,2022-10-16T20:36:26Z,3850889455,178,,3837108587,213,4.8,3837108583,141,15.9,3837108581,140,27.3,3837108585,212,21.2,3837108579,56,Back,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470682479,475,1,2,45,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,24,12.8,2022-10-11T18:34:14.631Z,2022-10-16T20:36:31Z,3837125119,140,59.6,3850889565,178,,3837125127,1,,3837125123,212,38.3,3837125121,141,25.3,3837125125,213,0.2,3837125117,56,Center,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683293,478,1,2,45,15,cq4rdp1mkan8zhaw7bmzjdaqk,1,62.4,39.5,2022-10-11T18:34:15.992Z,2022-10-16T20:36:38Z,3837129655,213,4.8,3837129651,141,11.1,3837129653,212,19.5,3837129649,140,64.7,3850890163,178,,3837129647,56,Right,,,,,,,9n2zj5201b83mmcm7oomygacq,L. Palacios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470683887,481,1,2,45,17,cq4rdp1mkan8zhaw7bmzjdaqk,0,66.5,6.2,2022-10-11T18:34:17.852Z,2022-10-16T20:36:41Z,3837132855,56,Right,3850890293,178,,3837132857,140,88.1,3837132861,212,23.2,3837132863,213,0.2,3837132859,141,13.2,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473489281,1189,43,2,45,20,57jcqe38hakh2hfit2zsogsb,1,0,0,2022-10-11T18:34:20.475Z,2022-11-03T05:42:45Z,3851965609,233,747,3890445211,144,67,,,,,,,,,,,,,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473489279,747,43,2,45,20,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T18:34:20.476Z,2022-11-03T05:42:44Z,3890445205,144,67,3851965625,233,1189,,,,,,,,,,,,,,,,,,,9857q6zg63yro4ia9txv2l9pm,Fawaz Al Terais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470659381,514,49,2,45,22,57jcqe38hakh2hfit2zsogsb,1,4.1,84.4,2022-10-11T18:34:22.442Z,2022-10-16T20:36:54Z,,,,,,,,,,,,,,,,,,,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470660591,546,1,2,45,22,57jcqe38hakh2hfit2zsogsb,1,3.3,85.3,2022-10-11T18:34:22.525Z,2022-10-16T20:37:02Z,3837010369,141,92.4,3850891245,178,,3837010371,212,10.7,3837010365,56,Back,3837010367,140,12.4,3837010373,213,0.5,,,,,,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470662335,592,1,2,45,23,57jcqe38hakh2hfit2zsogsb,1,11.5,91.2,2022-10-11T18:34:24.105Z,2022-10-16T20:37:09Z,3850891609,178,,3837019833,212,16.2,3837019825,56,Back,3837019827,140,20.9,3837019835,213,5.4,3837019831,141,72.3,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470662443,593,1,2,45,30,57jcqe38hakh2hfit2zsogsb,1,24,72,2022-10-11T18:34:30.505Z,2022-10-16T20:37:20Z,3850892225,178,,3837020387,212,4.1,3837020383,140,26.7,3837020385,141,76.3,3837020389,213,0.8,3837020381,56,Back,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470662511,594,1,2,45,33,57jcqe38hakh2hfit2zsogsb,0,29.1,76.3,2022-10-11T18:34:33.508Z,2022-10-16T20:37:25Z,3837020751,213,5.7,3850892525,178,,3837020749,212,19.4,3837020747,141,59.7,3837020743,56,Back,3837020745,140,44.1,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470685655,495,49,2,45,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,53.6,55.1,2022-10-11T18:34:36.057Z,2022-10-16T20:37:31Z,,,,,,,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473489757,1196,83,2,45,36,57jcqe38hakh2hfit2zsogsb,1,45.6,41.4,2022-10-11T18:34:36.705Z,2022-10-17T09:22:43Z,3851967213,399,159715,,,,,,,,,,,,,,,,,,,,,,12x5lacdmnvc801277ugw9ecp,Sami Al Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470685907,496,1,2,45,38,cq4rdp1mkan8zhaw7bmzjdaqk,0,54.1,55.3,2022-10-11T18:34:38.633Z,2022-10-16T20:37:42Z,3837143723,141,68.6,3837143727,213,0.4,3837143725,212,25.5,3837143721,140,76.8,3837143719,56,Center,3850893493,178,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470662653,595,49,2,45,40,57jcqe38hakh2hfit2zsogsb,1,25.4,35.2,2022-10-11T18:34:41.099Z,2022-11-03T06:24:59Z,,,,,,,,,,,,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470667175,671,1,2,45,44,57jcqe38hakh2hfit2zsogsb,0,25.3,3.8,2022-10-11T18:34:44.731Z,2022-10-16T20:38:20Z,3850894155,178,,3837044725,213,0.1,3837044721,212,3.9,3837045093,236,,3837045095,286,,3837044719,141,4.1,3837044715,56,Back,3837162229,233,502,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,3837044717,140,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470689147,502,74,2,45,44,cq4rdp1mkan8zhaw7bmzjdaqk,1,67.4,93.6,2022-10-11T18:34:44.893Z,2022-10-16T20:38:28Z,3837162277,233,671,3850896157,178,,3837161795,285,,3837161793,56,Left,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470658033,487,4,2,45,46,57jcqe38hakh2hfit2zsogsb,1,26,8.5,2022-10-11T18:34:46.880Z,2022-10-16T20:38:53Z,3837165315,233,503,3836995459,265,,3836995461,285,,3836995457,152,,3836995453,13,,3836995455,56,Back,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470689777,503,4,2,45,46,cq4rdp1mkan8zhaw7bmzjdaqk,0,74,91.5,2022-10-11T18:34:46.881Z,2022-10-16T20:38:53Z,3850897539,178,,3837165349,233,487,3837165239,152,,3837165237,56,Left,3837165235,13,,3837165243,286,,3837165241,265,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470658145,488,1,2,45,57,57jcqe38hakh2hfit2zsogsb,1,26.9,7,2022-10-11T18:34:57.544Z,2022-10-16T20:39:43Z,3836996137,152,,3836996135,5,,3836996147,213,2.8,3836996143,141,13.7,3836996141,140,14.2,3836996145,212,14.1,3836996139,56,Back,3850900571,178,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470658193,489,1,2,46,1,57jcqe38hakh2hfit2zsogsb,1,20.5,23,2022-10-11T18:35:02.101Z,2022-10-16T20:39:50Z,3836996429,212,31.1,3836996431,213,1.5,3836996423,56,Back,3836996427,141,68.7,3836996425,140,21.4,3850901095,178,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470658219,490,1,2,46,9,57jcqe38hakh2hfit2zsogsb,0,31.3,71.1,2022-10-11T18:35:09.367Z,2022-10-16T20:39:53Z,3836996579,141,88.3,3836996583,213,0.3,3836996581,212,38.7,3836996585,1,,3836996577,140,66.4,3836996573,155,,3836996575,56,Left,3850901313,178,,drd86nrgxki1eobo3pam0jk5x,Abdullah Madu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470658235,283,8,2,46,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,28.1,21.9,2022-10-11T18:35:11.428Z,2022-10-16T20:40:01Z,3842578547,384,,3850901849,388,,3836996665,56,Back,,,,,,,,,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470690287,504,49,2,46,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,33,8,2022-10-11T18:35:13.988Z,2022-10-16T20:40:08Z,,,,,,,,,,,,,,,,,,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470658305,284,4,2,46,15,cq4rdp1mkan8zhaw7bmzjdaqk,1,40.6,10.1,2022-10-11T18:35:15.704Z,2022-10-16T20:40:16Z,3836997281,233,491,3836997043,13,,3836997051,286,,3836997047,56,Back,3836997049,152,,3836997045,295,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470658347,491,4,2,46,15,57jcqe38hakh2hfit2zsogsb,0,59.4,89.9,2022-10-11T18:35:15.705Z,2022-10-16T20:40:15Z,3836997239,295,,3850902863,178,,3836997307,233,284,3836997237,13,,3836997241,56,Left,3836997245,285,,3836997243,152,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470690675,505,43,2,46,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-11T18:35:16.612Z,2022-10-14T19:06:16Z,3837170355,213,4.1,3837170351,141,6.1,3837170353,212,11.1,3837170349,140,31.1,3837170347,56,Back,3842580155,144,1,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470658381,285,1,2,46,23,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.3,13.2,2022-10-11T18:35:23.695Z,2022-10-16T20:40:24Z,3836997429,152,,3836997439,213,1.0,3850903207,178,,3836997437,212,13.4,3836997433,140,36.1,3836997427,5,,3836997435,141,29.8,3836997431,56,Back,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
