id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2497165297,392,1,2,53,42,dbhdov3cc47kcr1hjg5qr5qg7,1,9.4,52.8,2023-01-14T13:51:42.257Z,2023-01-20T20:32:12Z,3976782511,141,88.2,3986249447,178,,3976782509,140,21.2,3976782515,213,1.1,3976782505,56,Back,3976782513,212,27.1,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165299,393,50,2,53,47,dbhdov3cc47kcr1hjg5qr5qg7,1,20.8,89.2,2023-01-14T13:51:47.351Z,2023-01-20T20:32:23Z,3976782619,233,656,3976782525,285,,3976782523,56,Back,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165311,656,7,2,53,48,2kzl64gp8x37bon8tyxojqrr1,1,79.2,10.8,2023-01-14T13:51:47.385Z,2023-01-20T20:32:26Z,3976782581,286,,3986250165,178,,3976782595,233,393,3976782577,56,Right,3976782571,167,,3983583573,385,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165473,394,5,2,53,49,dbhdov3cc47kcr1hjg5qr5qg7,1,15.4,101.2,2023-01-14T13:51:48.747Z,2023-01-20T20:32:29Z,3976783429,347,,3976783431,233,657,3976783427,56,Back,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165315,657,5,2,53,49,2kzl64gp8x37bon8tyxojqrr1,0,84.6,-1.2,2023-01-14T13:51:48.747Z,2023-01-20T20:32:29Z,3976782587,347,,3976783437,233,394,3976782585,56,Right,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165479,395,1,2,54,13,dbhdov3cc47kcr1hjg5qr5qg7,1,15.6,100,2023-01-14T13:52:12.508Z,2023-01-20T20:32:33Z,3976783465,140,38.0,3976783467,141,89.4,3976783471,213,6.0,3976783463,56,Back,3976783469,212,24.8,3976783461,107,,3976783473,1,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165501,396,1,2,54,14,dbhdov3cc47kcr1hjg5qr5qg7,1,38.6,88.8,2023-01-14T13:52:14.198Z,2023-01-20T20:32:37Z,3976783577,213,6.3,3976783575,212,17.4,3976783573,141,88.1,3976783561,3,,3976783569,56,Left,3986250683,178,,3976783571,140,55.2,3976783565,168,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165511,397,61,2,54,16,dbhdov3cc47kcr1hjg5qr5qg7,0,55.2,88.1,2023-01-14T13:52:15.780Z,2023-01-20T20:32:46Z,3976783619,56,Left,3986251185,178,,,,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165563,659,1,2,54,19,2kzl64gp8x37bon8tyxojqrr1,1,25.4,24.3,2023-01-14T13:52:18.573Z,2023-01-20T20:32:54Z,3976783875,56,Back,3976783877,140,46.3,3976783879,141,24.8,3976783873,157,,3976783887,213,0.0,3976783891,1,,3976783881,212,21.9,3986251603,178,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165527,658,49,2,54,19,2kzl64gp8x37bon8tyxojqrr1,1,25.4,24.3,2023-01-14T13:52:18.577Z,2023-01-20T20:32:51Z,,,,,,,,,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165571,660,1,2,54,21,2kzl64gp8x37bon8tyxojqrr1,0,46.3,24.8,2023-01-14T13:52:20.734Z,2023-01-20T20:32:59Z,3976783941,141,25.3,3976783935,168,,3976783937,56,Center,3976783933,3,,3976783939,140,55.8,3976783945,213,0.0,3986251797,388,,3976783943,212,10.0,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165575,398,49,2,54,22,dbhdov3cc47kcr1hjg5qr5qg7,1,46.5,69,2023-01-14T13:52:21.853Z,2023-01-20T20:33:03Z,,,,,,,,,,,,,,,,,,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165649,399,1,2,54,27,dbhdov3cc47kcr1hjg5qr5qg7,1,43.4,64.7,2023-01-14T13:52:26.440Z,2023-01-20T20:33:07Z,3976784327,212,7.9,3976784325,141,69.8,3986252191,178,,3976784329,213,2.7,3976784323,140,36.6,3976784321,56,Back,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165651,400,1,2,54,34,dbhdov3cc47kcr1hjg5qr5qg7,0,37.5,71.7,2023-01-14T13:52:33.771Z,2023-01-20T20:33:09Z,3976784333,56,Center,3986252299,178,,3976784339,212,20.6,3976784337,141,75.5,3976784341,213,0.1,3976784335,140,57.0,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165665,661,49,2,54,35,2kzl64gp8x37bon8tyxojqrr1,1,43.8,27.2,2023-01-14T13:52:34.828Z,2023-01-20T20:33:13Z,,,,,,,,,,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165683,662,1,2,54,37,2kzl64gp8x37bon8tyxojqrr1,1,43.7,27.2,2023-01-14T13:52:36.538Z,2023-01-20T20:33:18Z,3976784507,212,15.3,3986252629,178,,3976784499,140,57.7,3976784509,213,6.0,3976784503,141,20.9,3976784497,56,Right,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165727,663,1,2,54,39,2kzl64gp8x37bon8tyxojqrr1,1,61.7,10.6,2023-01-14T13:52:38.755Z,2023-01-20T20:33:33Z,3976784679,56,Right,3976784687,213,0.2,3976784685,212,28.5,3976784683,141,19.0,3976784681,140,88.3,3986253181,178,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165731,664,61,2,54,42,2kzl64gp8x37bon8tyxojqrr1,0,87.9,23.1,2023-01-14T13:52:42.043Z,2023-01-20T20:33:41Z,3976784705,56,Center,3986253515,178,,,,,,,,,,,,,,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165741,401,52,2,54,43,dbhdov3cc47kcr1hjg5qr5qg7,1,8.2,55.2,2023-01-14T13:52:42.729Z,2023-01-20T20:33:44Z,3983586277,376,,3986253695,389,,,,,,,,,,,,,,,,,,,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165827,402,1,2,54,47,dbhdov3cc47kcr1hjg5qr5qg7,1,12,60.2,2023-01-14T13:52:47.029Z,2023-01-20T20:33:49Z,3976785329,199,,3976785331,56,Right,3976785333,140,77.6,3976785339,213,5.8,3976785337,212,76.5,3976785335,141,11.2,3976785341,1,,,,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968365,840,67,2,54,53,dbhdov3cc47kcr1hjg5qr5qg7,1,76.7,12.6,2023-01-14T13:52:52.814Z,2023-01-21T09:41:55Z,3986337363,233,1678,,,,,,,,,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498968361,1678,67,2,54,53,2kzl64gp8x37bon8tyxojqrr1,0,23.3,87.4,2023-01-14T13:52:52.815Z,2023-01-20T21:13:08Z,3986337371,233,840,,,,,,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165833,403,61,2,54,53,dbhdov3cc47kcr1hjg5qr5qg7,0,77.6,11.2,2023-01-14T13:52:52.841Z,2023-01-21T09:41:56Z,3976785349,56,Right,3986254455,178,,,,,,,,,,,,,,,,,,,,tt0300qkkmgu52dbkxcaywut,R. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165843,665,49,2,54,55,2kzl64gp8x37bon8tyxojqrr1,1,21.8,81.5,2023-01-14T13:52:55.098Z,2023-01-20T20:34:06Z,,,,,,,,,,,,,,,,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165885,666,1,2,54,59,2kzl64gp8x37bon8tyxojqrr1,1,29.5,81,2023-01-14T13:52:59.110Z,2023-01-20T20:34:10Z,3976785617,140,35.1,3976785621,141,66.2,3986254859,178,,3976785613,56,Back,3976785625,212,11.7,3976785629,213,5.2,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165915,667,1,2,55,2,2kzl64gp8x37bon8tyxojqrr1,1,35.4,66.7,2023-01-14T13:53:01.762Z,2023-01-20T20:34:14Z,3976785795,141,30.6,3976785797,212,31.8,3976785799,213,5.4,3976785793,140,54.7,3976785791,56,Center,3986255137,178,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165929,668,1,2,55,5,2kzl64gp8x37bon8tyxojqrr1,0,55.8,31.1,2023-01-14T13:53:04.877Z,2023-01-20T20:34:25Z,3976785871,213,0.7,3976785863,56,Center,3976785869,212,32.5,3986255595,178,,3976785867,141,60.6,3976785865,140,80.2,3976785861,155,,3976785873,1,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165947,404,8,2,55,7,dbhdov3cc47kcr1hjg5qr5qg7,1,24.7,36.1,2023-01-14T13:53:07.040Z,2023-01-20T20:34:28Z,3983586907,385,,3976785915,56,Back,3986255721,388,,,,,,,,,,,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165953,669,61,2,55,8,2kzl64gp8x37bon8tyxojqrr1,0,72,58.4,2023-01-14T13:53:07.907Z,2023-01-20T20:34:32Z,3986255885,178,,3976785945,56,Center,,,,,,,,,,,,,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165957,405,49,2,55,10,dbhdov3cc47kcr1hjg5qr5qg7,1,34.6,24.4,2023-01-14T13:53:09.769Z,2023-01-20T20:34:36Z,,,,,,,,,,,,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165971,406,1,2,55,12,dbhdov3cc47kcr1hjg5qr5qg7,0,34.7,25.6,2023-01-14T13:53:11.791Z,2023-01-20T20:34:42Z,3986256219,178,,3976786021,213,1.9,3976786017,141,38.8,3976786015,140,32.0,3976786013,56,Back,3976786019,212,9.4,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497165983,407,81,2,55,12,dbhdov3cc47kcr1hjg5qr5qg7,0,32.3,39.5,2023-01-14T13:53:12.048Z,2023-01-20T20:34:46Z,3976786049,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166039,408,68,2,55,20,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-01-14T13:53:19.888Z,2023-01-20T20:34:49Z,3976786401,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166047,670,68,2,55,20,2kzl64gp8x37bon8tyxojqrr1,0,0,0,2023-01-14T13:53:20.295Z,2023-01-20T20:34:52Z,3983587039,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166093,409,1,2,55,21,dbhdov3cc47kcr1hjg5qr5qg7,1,34.2,40.1,2023-01-14T13:53:21.179Z,2023-01-20T20:34:57Z,3976786631,213,4.9,3976786627,141,8.5,3976786629,212,22.1,3976786623,140,39.1,3976786619,56,Back,3986256899,178,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166101,410,1,2,55,25,dbhdov3cc47kcr1hjg5qr5qg7,1,39.3,8.5,2023-01-14T13:53:24.648Z,2023-01-20T20:35:02Z,3976786663,56,Back,3976786671,213,2.5,3976786669,212,9.7,3986257135,178,,3976786665,140,32.0,3976786667,141,17.2,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166121,411,1,2,55,26,dbhdov3cc47kcr1hjg5qr5qg7,1,32,17.2,2023-01-14T13:53:26.117Z,2023-01-20T20:35:06Z,3986257265,178,,3976786781,141,5.6,3976786777,56,Back,3976786783,212,12.0,3976786785,213,5.6,3976786779,140,40.6,,,,,,,92x3r5pxmvkgaxups0gdrvq39,T. Peyre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166147,412,1,2,55,29,dbhdov3cc47kcr1hjg5qr5qg7,1,45.3,4.7,2023-01-14T13:53:29.145Z,2023-01-20T20:35:08Z,3976786903,212,11.8,3976786907,213,0.4,3986257371,178,,3976786899,140,55.7,3976786897,56,Right,3976786901,141,11.3,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166179,413,1,2,55,32,dbhdov3cc47kcr1hjg5qr5qg7,0,54.5,8.2,2023-01-14T13:53:31.387Z,2023-01-20T20:35:11Z,3976787071,140,75.5,3986257503,178,,3976787077,213,6.1,3976787075,212,22.3,3976787069,56,Right,3976787073,141,2.9,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166183,671,61,2,55,35,2kzl64gp8x37bon8tyxojqrr1,0,25.4,98.1,2023-01-14T13:53:35.102Z,2023-01-20T20:35:19Z,3986257903,178,,3976787093,56,Back,,,,,,,,,,,,,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166371,414,5,2,55,36,dbhdov3cc47kcr1hjg5qr5qg7,1,76.4,-1.2,2023-01-14T13:53:35.521Z,2023-01-20T20:35:23Z,3976787947,56,Right,3976787953,233,672,3976787949,347,,,,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166189,672,5,2,55,36,2kzl64gp8x37bon8tyxojqrr1,0,23.6,101.2,2023-01-14T13:53:35.521Z,2023-01-20T20:35:24Z,3976787125,347,,3976787971,233,414,3976787123,56,Back,,,,,,,,,,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166397,415,1,2,56,0,dbhdov3cc47kcr1hjg5qr5qg7,1,75.7,0,2023-01-14T13:54:00.231Z,2023-01-20T20:35:27Z,3976788073,107,,3976788079,141,3.7,3976788075,56,Right,3976788077,140,81.5,3976788083,213,0.5,3976788081,212,7.0,3976788263,189,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166399,416,50,2,56,3,dbhdov3cc47kcr1hjg5qr5qg7,1,78.5,3.8,2023-01-14T13:54:02.715Z,2023-01-20T20:35:32Z,3976788193,233,673,3976788091,286,,3976788089,56,Right,,,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166417,673,7,2,56,3,2kzl64gp8x37bon8tyxojqrr1,0,21.5,96.2,2023-01-14T13:54:02.748Z,2023-01-20T20:35:40Z,3976788163,285,,3976788169,233,416,3976788161,56,Back,3986258725,178,,3983588239,385,,,,,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166409,417,61,2,56,3,dbhdov3cc47kcr1hjg5qr5qg7,1,79.9,3.7,2023-01-14T13:54:02.897Z,2023-01-20T20:35:45Z,3986258907,178,,3976788137,56,Right,,,,,,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166421,418,5,2,56,3,dbhdov3cc47kcr1hjg5qr5qg7,0,73.9,-1.4,2023-01-14T13:54:03.170Z,2023-01-20T20:35:51Z,3976788189,56,Right,3976788191,347,,3976788239,233,674,,,,,,,,,,,,,,,,8zbaicqws2ux52rgiy95xetm2,Yahya Al Qarani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166423,674,5,2,56,3,2kzl64gp8x37bon8tyxojqrr1,1,26.1,101.4,2023-01-14T13:54:03.170Z,2023-01-20T20:35:51Z,3976788225,233,418,3976788203,347,,3976788201,56,Back,,,,,,,,,,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166427,675,1,2,56,6,2kzl64gp8x37bon8tyxojqrr1,1,27.9,100,2023-01-14T13:54:05.847Z,2023-01-20T20:35:56Z,3976788251,56,Back,3976788249,107,,3976788257,212,12.3,3976788255,141,85.5,3976788253,140,32.8,3976788259,213,5.1,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166431,676,1,2,56,8,2kzl64gp8x37bon8tyxojqrr1,1,32.8,85.5,2023-01-14T13:54:07.632Z,2023-01-20T20:36:03Z,3976788293,213,3.1,3986259845,178,,3976788285,56,Back,3976788287,140,23.8,3976788289,141,85.7,3976788291,212,9.5,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166441,677,1,2,56,10,2kzl64gp8x37bon8tyxojqrr1,1,23.8,85.7,2023-01-14T13:54:09.613Z,2023-01-20T20:36:06Z,3986260079,178,,3976788333,213,4.9,3976788327,140,25.2,3976788325,56,Back,3976788331,212,10.0,3976788329,141,71.1,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166477,678,1,2,56,12,2kzl64gp8x37bon8tyxojqrr1,1,25.2,71.1,2023-01-14T13:54:11.449Z,2023-01-20T20:36:10Z,3986260333,178,,3976788567,141,79.0,3976788565,140,33.3,3976788569,212,10.1,3976788563,56,Back,3976788571,213,0.6,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166499,679,1,2,56,16,2kzl64gp8x37bon8tyxojqrr1,1,35.7,65.2,2023-01-14T13:54:16.291Z,2023-01-20T20:36:13Z,3976788703,213,5.6,3986260453,178,,3976788699,141,47.5,3976788701,212,19.6,3976788695,56,Center,3976788697,140,50.4,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166553,680,1,2,56,19,2kzl64gp8x37bon8tyxojqrr1,1,52.9,47.7,2023-01-14T13:54:18.706Z,2023-01-20T20:36:16Z,3976788991,140,72.1,3986260591,178,,3976788995,212,25.8,3976788997,213,5.6,3976788987,56,Center,3976788993,141,24.1,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166579,681,1,2,56,27,2kzl64gp8x37bon8tyxojqrr1,1,80.3,8.1,2023-01-14T13:54:26.370Z,2023-01-20T20:36:19Z,3986260751,178,,3976789123,213,2.5,3976789117,140,67.6,3976789115,56,Center,3976789121,212,16.7,3976789119,141,22.8,,,,,,,8g2nbo0z5g733zb4wzuo2390q,Muhannad Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166591,682,1,2,56,29,2kzl64gp8x37bon8tyxojqrr1,1,66.7,27.6,2023-01-14T13:54:28.786Z,2023-01-20T20:36:22Z,3976789191,56,Center,3976789193,140,65.7,3976789199,213,1.8,3986260841,178,,3976789197,212,4.4,3976789195,141,33.9,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166607,683,1,2,56,31,2kzl64gp8x37bon8tyxojqrr1,1,67.1,36.5,2023-01-14T13:54:30.512Z,2023-01-20T20:36:25Z,3976789275,56,Center,3976789277,140,77.8,3976789283,213,0.2,3976789279,141,39.4,3986261031,178,,3976789281,212,11.4,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166647,684,1,2,56,33,2kzl64gp8x37bon8tyxojqrr1,1,77.6,39.3,2023-01-14T13:54:32.748Z,2023-01-20T20:36:29Z,3976789503,140,79.0,3976789509,213,4.9,3986261219,178,,3976789505,141,25.0,3976789507,212,9.8,3976789501,56,Center,,,,,,,aatjvj13ffwrj81vcfy68fnit,A. Hamed Allah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166677,685,1,2,56,36,2kzl64gp8x37bon8tyxojqrr1,1,76.7,28.9,2023-01-14T13:54:35.985Z,2023-01-20T20:36:33Z,3976789653,213,2.0,3976789651,212,8.9,3976789649,141,40.6,3986261387,178,,3976789647,140,73.0,3976789645,56,Center,,,,,,,29i4ruk1vkwrl1w9vg9ggqpqt,Hélder Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166679,686,61,2,56,37,2kzl64gp8x37bon8tyxojqrr1,0,72.7,40.5,2023-01-14T13:54:37.147Z,2023-01-20T20:36:39Z,3986261645,178,,3976789661,56,Center,,,,,,,,,,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166717,419,12,2,56,38,dbhdov3cc47kcr1hjg5qr5qg7,1,24,49,2023-01-14T13:54:38.199Z,2023-01-20T20:36:44Z,3976789847,213,6.0,3976789845,212,50.0,3976789843,141,28.3,3976789841,140,69.7,3986261879,178,,3976789839,56,Center,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166755,687,1,2,56,45,2kzl64gp8x37bon8tyxojqrr1,1,31.1,74.3,2023-01-14T13:54:44.514Z,2023-01-20T20:36:48Z,3976790015,140,43.3,3986262151,178,,3976790017,141,88.1,3976790021,213,0.6,3976790019,212,15.9,3976790013,56,Back,,,,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166807,688,1,2,56,48,2kzl64gp8x37bon8tyxojqrr1,1,45,88.6,2023-01-14T13:54:47.731Z,2023-01-20T20:36:52Z,3976790315,213,0.2,3976790309,140,61.7,3986262301,178,,3976790307,56,Left,3976790313,212,17.9,3976790311,141,93.9,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166839,689,1,2,56,50,2kzl64gp8x37bon8tyxojqrr1,1,62.9,92.9,2023-01-14T13:54:50.218Z,2023-01-20T20:36:56Z,3986262417,178,,3976790471,56,Center,3976790481,213,4.4,3976790475,140,58.3,3976790477,141,72.9,3976790479,212,14.4,,,,,,,dertlfklisnxnba0zl5lpp7u1,Hamdan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497166843,690,1,2,56,53,2kzl64gp8x37bon8tyxojqrr1,1,56.9,73.5,2023-01-14T13:54:52.674Z,2023-01-20T20:36:59Z,3976790491,141,92.5,3976790495,213,1.0,3976790489,140,64.5,3976790493,212,15.2,3986262527,178,,3976790487,56,Left,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
