id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/16/value
2473168709,75,1,1,11,23,4djrvao40r1vgr4psfl5dzc80,1,37.8,93.5,2022-10-16T17:41:34.955Z,2022-10-22T18:28:03Z,3850303057,140,45.7,3850303055,56,Back,3850303063,213,0.2,3850303059,141,96.5,3864013227,178,,3850303061,212,8.5,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473168723,76,1,1,11,25,4djrvao40r1vgr4psfl5dzc80,1,44.9,96,2022-10-16T17:41:36.484Z,2022-10-22T18:28:36Z,3850303141,212,10.7,3850303139,141,95.4,3850303143,213,3.2,3864015765,178,,3850303137,140,34.7,3850303135,56,Back,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473168773,77,1,1,11,26,4djrvao40r1vgr4psfl5dzc80,1,36.1,95.3,2022-10-16T17:41:38.079Z,2022-10-22T18:28:42Z,3864016231,178,,3850303437,56,Back,3850303443,212,19.3,3850303439,140,27.8,3850303441,141,69.9,3850303445,213,4.2,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473168835,78,1,1,11,31,4djrvao40r1vgr4psfl5dzc80,1,29.2,62.3,2022-10-16T17:41:42.464Z,2022-10-22T18:28:47Z,3864016549,178,,3850303783,212,23.5,3850303779,140,27.5,3850303785,213,4.6,3850303781,141,27.9,3850303777,56,Back,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473168875,79,1,1,11,35,4djrvao40r1vgr4psfl5dzc80,0,34.3,24.1,2022-10-16T17:41:46.556Z,2022-10-22T18:28:51Z,3850303971,155,,3850303989,213,0.4,3850303975,56,Center,3864016857,178,,3850303987,212,36.5,3850303991,1,,3850303985,141,43.6,3850303981,140,66.7,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473168909,78,1,1,11,37,cq4rdp1mkan8zhaw7bmzjdaqk,1,35.4,63.4,2022-10-16T17:41:48.747Z,2022-10-22T18:29:00Z,3850304187,141,68.8,3850304181,56,Back,3850304185,140,29.9,3850304191,213,2.6,3850304189,212,6.8,3864017445,21,,3864017443,178,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473168915,79,49,1,11,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.9,68.8,2022-10-16T17:41:49.505Z,2022-10-22T18:29:05Z,,,,,,,,,,,,,,,,,,,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473168949,80,1,1,11,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.8,68.8,2022-10-16T17:41:50.917Z,2022-10-22T18:29:17Z,3850304479,141,53.0,3850304481,212,19.2,3850304483,213,3.7,3850304477,140,14.6,3850304475,56,Back,3864018703,178,,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473168987,81,1,1,11,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,13.5,50.1,2022-10-16T17:41:54.797Z,2022-10-22T18:29:22Z,3850304703,56,Back,3850304707,141,77.3,3864018987,178,,3850304705,140,21.6,3850304711,213,1.1,3850304709,212,20.4,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169057,82,1,1,11,47,cq4rdp1mkan8zhaw7bmzjdaqk,1,26,81.1,2022-10-16T17:41:58.526Z,2022-10-22T18:29:32Z,3850305113,212,31.3,3864019745,178,,3850305109,140,7.9,3850305115,213,4.1,3850305111,141,44.5,3850305107,56,Back,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169175,83,1,1,11,51,cq4rdp1mkan8zhaw7bmzjdaqk,0,7.8,44.5,2022-10-16T17:42:02.673Z,2022-10-22T18:29:43Z,3850305729,1,,3864020457,178,,3850305719,56,Center,3850305727,213,0.0,3850305717,157,,3850305723,141,46.9,3850305721,140,68.3,3850305725,212,63.5,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169219,80,1,1,11,56,4djrvao40r1vgr4psfl5dzc80,1,29.2,59.3,2022-10-16T17:42:07.832Z,2022-10-22T18:29:56Z,3850305959,3,,3850305963,140,39.3,3850305967,212,16.3,3850305965,141,77.6,3850305961,56,Back,3850305969,213,0.9,3864021243,178,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169227,81,49,1,11,58,4djrvao40r1vgr4psfl5dzc80,1,37.7,77.2,2022-10-16T17:42:10.035Z,2022-10-22T18:30:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169325,82,1,1,12,1,4djrvao40r1vgr4psfl5dzc80,1,40.2,75,2022-10-16T17:42:12.195Z,2022-10-22T18:30:16Z,3850306467,213,2.4,3850306459,56,Back,3850306463,141,87.1,3850306461,140,32.0,3850306465,212,11.9,3864022517,178,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169335,83,1,1,12,3,4djrvao40r1vgr4psfl5dzc80,1,34.2,85.3,2022-10-16T17:42:14.943Z,2022-11-04T07:47:53Z,3850306517,141,81.2,3850306513,56,Back,3850306521,213,5.5,3850306515,140,37.1,3850306519,212,4.1,3864027273,178,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169357,84,1,1,12,4,4djrvao40r1vgr4psfl5dzc80,1,37.7,80,2022-10-16T17:42:15.328Z,2022-11-04T08:03:36Z,3850306649,212,6.2,3850306651,213,2.1,3850306645,140,34.8,3850306643,56,Back,3864028459,178,,3850306647,141,88.0,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476447157,1067,43,1,12,4,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-10-16T17:42:15.891Z,2022-10-23T16:11:34Z,3867565781,178,0,3867566025,144,82,,,,,,,,,,,,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169381,85,1,1,12,8,4djrvao40r1vgr4psfl5dzc80,1,36,87.4,2022-10-16T17:42:19.311Z,2022-10-22T18:30:44Z,3864024679,178,,3850306809,56,Back,3850306811,140,42.9,3850306815,212,9.4,3850306817,213,0.7,3850306813,141,96.2,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169427,86,1,1,12,8,4djrvao40r1vgr4psfl5dzc80,1,42.9,96.2,2022-10-16T17:42:20.111Z,2022-10-22T18:31:42Z,3850307085,213,3.4,3850307081,212,10.2,3850307079,141,91.8,3850307077,140,33.6,3864028975,178,,3850307075,56,Back,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169439,87,1,1,12,12,4djrvao40r1vgr4psfl5dzc80,0,34.4,86.2,2022-10-16T17:42:23.995Z,2022-10-22T18:33:15Z,3850307147,155,,3850307159,212,63.3,3850307163,213,5.1,3850307167,1,,3850307149,196,,3864036191,178,,3850307151,56,Right,3850307155,141,0.0,9d3t6xtk6bceipt63k6c5rnit,Nono,3850307153,140,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169609,84,5,1,12,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.4,101.4,2022-10-16T17:42:27.352Z,2022-10-22T18:33:20Z,3850308027,233,88,3850308009,56,Back,3850308011,347,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169447,88,5,1,12,16,4djrvao40r1vgr4psfl5dzc80,0,54.6,-1.4,2022-10-16T17:42:27.352Z,2022-10-22T18:33:21Z,3850307189,56,Right,3850308031,233,84,3850307193,347,,,,,,,,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169625,85,1,1,12,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,47.8,100,2022-10-16T17:42:39.309Z,2022-10-22T18:33:43Z,3850308137,189,,3850308119,56,Back,3850308129,1,,3850308125,212,21.9,3850308121,140,28.6,3850308123,141,89.3,3850308117,107,,3850308127,213,3.5,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169647,86,1,1,12,30,cq4rdp1mkan8zhaw7bmzjdaqk,1,28.4,89.3,2022-10-16T17:42:41.975Z,2022-10-22T18:33:38Z,3850308249,213,3.9,3850308241,56,Back,3850308245,141,59.9,3864037863,178,,3850308247,212,28.1,3850308243,140,9.6,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169695,87,1,1,12,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,8.3,56.9,2022-10-16T17:42:45.220Z,2022-10-22T18:33:53Z,3850308515,141,8.6,3850308511,56,Back,3850308521,1,,3864038897,178,,3850308513,140,27.3,3850308517,212,38.4,3850308519,213,5.3,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169741,88,1,1,12,38,cq4rdp1mkan8zhaw7bmzjdaqk,1,28.8,7,2022-10-16T17:42:49.372Z,2022-10-22T18:34:03Z,3850308743,212,13.7,3850308741,141,2.6,3850308745,213,6.1,3850308739,140,41.5,3850308735,56,Back,3864039523,178,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169759,89,1,1,12,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,45.9,4.6,2022-10-16T17:42:52.214Z,2022-10-22T18:34:11Z,3864040097,178,,3850308839,56,Right,3850308845,212,12.3,3850308841,140,51.3,3850308847,213,1.1,3850308843,141,20.7,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169825,90,1,1,12,42,cq4rdp1mkan8zhaw7bmzjdaqk,1,53.7,13,2022-10-16T17:42:53.462Z,2022-10-22T18:34:18Z,3850309225,56,Right,3850309221,155,,3850309233,212,16.3,3864040797,178,,3850309229,140,67.8,3850309231,141,2.9,3850309235,213,5.8,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169833,91,1,1,12,46,cq4rdp1mkan8zhaw7bmzjdaqk,0,84.6,13.2,2022-10-16T17:42:57.773Z,2022-10-22T18:34:29Z,3858126053,224,,3850309271,212,19.8,3850309261,2,,3850309265,56,Center,3858126055,20,,3864041543,178,,3850309267,140,91.4,3850309273,213,1.2,si3wcnvnhiukn1novyv1su6t,R. Lenis,3850309269,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169899,89,12,1,12,47,4djrvao40r1vgr4psfl5dzc80,1,10.6,53,2022-10-16T17:42:58.860Z,2022-10-22T18:35:31Z,3850309625,140,29.8,3850309623,56,Back,3850309627,141,88.9,3864045977,178,,3850309631,213,0.9,3850309629,212,31.7,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473169909,90,49,1,12,50,4djrvao40r1vgr4psfl5dzc80,1,29.8,90,2022-10-16T17:43:01.816Z,2022-10-22T18:35:40Z,,,,,,,,,,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170055,91,1,1,12,51,4djrvao40r1vgr4psfl5dzc80,1,29.8,90,2022-10-16T17:43:02.327Z,2022-10-22T18:35:47Z,3850310445,157,,3850310465,213,0.1,3850310461,212,36.1,3850310457,141,95.1,3850310469,1,,3850310453,140,64.0,3864047211,178,,3850310449,56,Left,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170065,92,50,1,13,0,4djrvao40r1vgr4psfl5dzc80,1,81,75.9,2022-10-16T17:43:11.545Z,2022-10-22T18:36:06Z,3850310495,286,,3850312287,233,97,3850310493,56,Center,,,,,,,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170377,97,7,1,13,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,19,24.1,2022-10-16T17:43:11.997Z,2022-10-22T18:36:11Z,3850312265,233,92,3850312223,56,Back,3864049221,178,,3850312225,285,,3858127715,384,,,,,,,,,,,ewpdng8x72853r8jkxv5z949h,M. Angha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170071,92,49,1,13,1,cq4rdp1mkan8zhaw7bmzjdaqk,1,14.4,25.5,2022-10-16T17:43:12.335Z,2022-10-22T18:36:58Z,,,,,,,,,,,,,,,,,,,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170093,93,1,1,13,1,cq4rdp1mkan8zhaw7bmzjdaqk,1,14.4,25.5,2022-10-16T17:43:12.388Z,2022-10-22T18:37:01Z,3850310651,213,6.3,3850310633,56,Back,3850310647,212,10.3,3864052051,178,,3850310645,141,25.3,3850310639,140,24.2,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170105,94,1,1,13,3,cq4rdp1mkan8zhaw7bmzjdaqk,0,24.3,25.9,2022-10-16T17:43:14.581Z,2022-10-22T18:37:09Z,3864053691,178,,3850310719,140,27.4,3850310921,233,93,3850310717,56,Back,3850310723,212,4.0,3850310725,213,5.7,3850310721,141,22.4,,,,99h9ihbi9zj82ubnt4pqr3s9h,Hassan Al Habib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170137,93,8,1,13,3,4djrvao40r1vgr4psfl5dzc80,1,68.3,76.9,2022-10-16T17:43:14.723Z,2022-10-22T18:37:17Z,3858128567,384,,3850310883,56,Center,3864054209,178,,,,,,,,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474653191,797,49,1,13,7,4djrvao40r1vgr4psfl5dzc80,1,94.4,81.3,2022-10-16T17:43:19.002Z,2022-10-22T18:37:35Z,,,,,,,,,,,,,,,,,,,,,,,,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170181,94,43,1,13,8,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-10-16T17:43:19.525Z,2022-10-16T17:43:26Z,3850311177,213,6.0,3850311167,155,0,3850311173,141,82.1,3850311175,212,1.6,3850311165,2,0,3850311171,140,93.9,3850311377,144,1,3850311169,56,Left,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170199,95,1,1,13,9,4djrvao40r1vgr4psfl5dzc80,1,93.9,82.4,2022-10-16T17:43:20.394Z,2022-10-22T18:37:53Z,3850311269,155,,3858129193,223,,3864056289,178,,3850311273,56,Center,3850311265,2,,3850311281,213,4.6,3850311279,212,27.1,3850457309,154,,8cfopdu7tyfve6iu3sinme1gp,Bruno Duarte,3850311277,141,42.8,3850311275,140,90.8,3850457307,210,1,13,3858129195,20,,,,,,,,,,,,,,,,,,,,,,,
2473170249,96,13,1,13,12,4djrvao40r1vgr4psfl5dzc80,1,85.4,39.7,2022-10-16T17:43:23.365Z,2022-10-22T18:37:54Z,3850315669,102,58.0,3850315671,103,8.3,3850315681,230,99.0,3850315683,231,49.6,3850315675,153,,3850311525,22,,3850457311,29,,3850457313,154,,evyk938tt0eebkhxrwejaonv9,D. Antolić,3864057307,178,,3850314755,72,,3858130355,83,,,3850311529,56,Center,3850315679,147,53.2,3850457315,55,95,3850311527,17,3850315677,146,96.7,,,,,,,,,,,
2473170255,96,52,1,13,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,4.3,44.2,2022-10-16T17:43:24.835Z,2022-10-22T18:38:12Z,3864058513,179,,3858130479,376,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170239,95,43,1,13,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-16T17:43:27.358Z,2022-10-16T18:22:27Z,3850452519,144,10,3850311467,94,0,3850311469,56,Back,,,,,,,,,,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476449891,1047,43,1,13,29,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2022-10-16T17:43:41.093Z,2022-10-23T16:14:07Z,3867580271,144,82,3867579937,178,0,,,,,,,,,,,,,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170489,98,1,1,13,30,cq4rdp1mkan8zhaw7bmzjdaqk,1,12.4,57.8,2022-10-16T17:43:41.407Z,2022-10-22T18:38:31Z,3850312847,123,,3850312861,213,0.8,3850312865,189,,3850312859,212,17.6,3850312851,140,23.9,3850312849,56,Back,3850312853,141,76.6,3864060061,178,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170513,99,1,1,13,31,cq4rdp1mkan8zhaw7bmzjdaqk,1,24,77,2022-10-16T17:43:42.577Z,2022-10-22T18:38:27Z,3850312969,56,Back,3864059631,178,,3850312973,141,82.6,3850312977,213,0.3,3850312975,212,13.1,3850312971,140,35.9,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170541,100,1,1,13,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,36.6,83.9,2022-10-16T17:43:45.779Z,2022-10-22T18:38:38Z,3850313101,56,Back,3850313105,141,81.4,3850313103,140,32.9,3864060649,178,,3850313107,212,4.2,3850313109,213,3.6,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170547,101,61,1,13,35,cq4rdp1mkan8zhaw7bmzjdaqk,0,32.8,83.8,2022-10-16T17:43:46.411Z,2022-10-22T18:39:53Z,3864066771,178,,3850313149,56,Back,,,,,,,,,,,,,,,,,,,5zvanazhxnqfi6vwms2xcgsus,Hussain Al Nattar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476450185,1093,43,1,13,35,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-10-16T17:43:46.412Z,2022-10-23T16:14:21Z,3867581479,178,0,3867581667,144,82,,,,,,,,,,,,,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476450331,1095,43,1,13,35,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-10-16T17:43:46.455Z,2022-10-23T16:14:32Z,3867582531,144,82,3867582261,178,0,,,,,,,,,,,,,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170527,97,49,1,13,36,4djrvao40r1vgr4psfl5dzc80,1,54.2,19.2,2022-10-16T17:43:48.025Z,2022-10-22T18:39:47Z,,,,,,,,,,,,,,,,,,,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170603,98,1,1,13,39,4djrvao40r1vgr4psfl5dzc80,1,60,21.5,2022-10-16T17:43:50.442Z,2022-10-22T18:40:03Z,3850313469,56,Center,3864067323,178,,3850313471,140,53.0,3850313475,212,32.0,3850313477,213,1.8,3850313473,141,67.3,,,,,,,1fypwti6kn4ae12fc9outj845,H. Soudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170635,99,1,1,13,43,4djrvao40r1vgr4psfl5dzc80,1,59.4,78.7,2022-10-16T17:43:54.885Z,2022-10-22T18:40:11Z,3850313759,141,96.8,3850313763,213,1.2,3864068047,178,,3850313761,212,13.1,3850313757,140,63.6,3850313755,56,Left,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170667,100,1,1,13,47,4djrvao40r1vgr4psfl5dzc80,0,74.1,93.3,2022-10-16T17:43:58.372Z,2022-10-22T18:40:15Z,3850313933,140,100.0,3858132883,225,,3850313929,155,,3850313931,56,Center,3864068345,178,,3850313927,2,,3858132885,387,,3850313937,141,27.7,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,3858132887,72,,3850313939,212,52.6,3850313941,213,,5.3,3850313943,1,,,,,,,,,,,,,,,,,,,,,,,
2473170671,101,5,1,13,49,4djrvao40r1vgr4psfl5dzc80,0,100.9,32,2022-10-16T17:44:00.854Z,2022-10-22T18:40:22Z,3850314029,233,102,3850313961,56,Center,3850313963,346,,,,,,,,,,,,,,,,,5yrugwes9msd3cd5hhrluivah,Ahmed Al Zain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473170677,102,5,1,13,49,cq4rdp1mkan8zhaw7bmzjdaqk,1,-0.9,68,2022-10-16T17:44:00.854Z,2022-10-22T18:40:22Z,3850313979,346,,3850313993,233,101,3850313975,56,Back,,,,,,,,,,,,,,,,5zvanazhxnqfi6vwms2xcgsus,Hussain Al Nattar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473171033,103,1,1,14,7,cq4rdp1mkan8zhaw7bmzjdaqk,1,3.2,56,2022-10-16T17:44:18.190Z,2022-10-22T18:40:57Z,3850315883,56,Back,3850315897,189,,3850315887,141,68.2,3850315895,237,,3850315891,213,0.5,3850315881,124,,3850315885,140,19.0,3850315889,212,18.5,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473171079,104,1,1,14,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,20.1,69.1,2022-10-16T17:44:22.828Z,2022-10-22T18:40:36Z,3850316199,141,63.1,3850316197,140,36.9,3850316203,213,6.1,3850316195,56,Back,3850316201,212,18.1,3864070149,178,,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476452295,1089,67,1,14,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,37.5,64.6,2022-10-16T17:44:25.658Z,2022-11-04T08:04:41Z,3867592039,233,1111,,,,,,,,,,,,,,,,,,,,,,5zvanazhxnqfi6vwms2xcgsus,Hussain Al Nattar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476452277,1111,67,1,14,14,4djrvao40r1vgr4psfl5dzc80,0,62.5,35.4,2022-10-16T17:44:25.659Z,2022-10-23T16:16:25Z,3867592047,233,1089,,,,,,,,,,,,,,,,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473171085,105,61,1,14,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,40.1,62.6,2022-10-16T17:44:25.817Z,2022-10-22T18:41:15Z,3864070753,178,,3850316227,56,Back,,,,,,,,,,,,,,,,,,,5zvanazhxnqfi6vwms2xcgsus,Hussain Al Nattar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473171145,106,1,1,14,17,cq4rdp1mkan8zhaw7bmzjdaqk,0,46.9,37,2022-10-16T17:44:28.933Z,2022-10-22T18:41:21Z,3850316579,141,50.1,3850316581,212,29.4,3850316583,213,0.3,3850316573,155,,3850316799,4,,3850316577,140,73.6,3864073337,178,,3850316575,56,Center,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473171185,102,59,1,14,20,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-10-16T17:44:31.267Z,2022-10-22T18:41:41Z,3850316825,56,Back,,,,,,,,,,,,,,,,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473171223,103,12,1,14,20,4djrvao40r1vgr4psfl5dzc80,1,24.1,46,2022-10-16T17:44:31.330Z,2022-10-22T18:41:47Z,3850317035,56,Left,3850317037,140,63.2,3850317043,213,0.7,3864075321,178,,3850317039,141,95.1,3850317041,212,52.9,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
