id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/18/value
2468054659,250,1,1,20,36,4djrvao40r1vgr4psfl5dzc80,1,57.6,22.1,2022-10-06T18:20:50.651Z,2022-10-21T09:56:46Z,3823062361,141,94.2,3823062355,196,,3823062363,212,52.0,3859540231,178,,3823062353,155,,3823062365,213,1.2,3823062357,56,Left,3823062367,1,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,3823062359,140,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054695,251,1,1,20,39,4djrvao40r1vgr4psfl5dzc80,1,74.1,94.4,2022-10-06T18:20:53.532Z,2022-10-21T09:57:08Z,3859540337,178,,3823062595,56,Left,3823062605,213,3.1,3823062603,212,9.8,3823062601,141,94.8,3823062599,140,64.8,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054719,252,1,1,20,44,4djrvao40r1vgr4psfl5dzc80,1,62.2,96.6,2022-10-06T18:20:58.315Z,2022-10-21T09:57:17Z,3823062749,140,52.5,3823062747,56,Center,3823062755,213,4.2,3823062751,141,70.9,3823062753,212,20.2,3859540905,178,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054759,253,1,1,20,48,4djrvao40r1vgr4psfl5dzc80,1,47.9,71.2,2022-10-06T18:21:02.202Z,2022-10-21T09:57:21Z,3823062991,213,5.0,3823062989,212,18.5,3823062987,141,45.2,3823062983,56,Center,3823062985,140,53.2,3859541047,178,,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054795,254,1,1,20,51,4djrvao40r1vgr4psfl5dzc80,1,53.2,45.2,2022-10-06T18:21:05.302Z,2022-10-21T09:57:26Z,3823063189,213,5.0,3823063187,212,28.2,3859541299,178,,3823063185,141,5.6,3823063181,56,Right,3823063183,140,61.2,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054821,255,1,1,20,53,4djrvao40r1vgr4psfl5dzc80,0,61.2,5.6,2022-10-06T18:21:07.450Z,2022-10-21T09:57:30Z,3859541449,178,,3823063341,56,Right,3823063343,140,71.3,3823063345,141,2.8,3823063349,213,6.1,3823063347,212,10.8,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054829,100,49,1,20,54,dbhdov3cc47kcr1hjg5qr5qg7,1,25.5,93.6,2022-10-06T18:21:08.647Z,2022-10-21T09:57:37Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054831,101,1,1,20,55,dbhdov3cc47kcr1hjg5qr5qg7,0,25.8,92.4,2022-10-06T18:21:09.370Z,2022-10-21T09:57:46Z,3823063375,140,30.1,3823063373,56,Back,3823063381,213,5.8,3823063379,212,5.0,3823063377,141,89.1,3859541805,389,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054941,102,1,1,20,59,dbhdov3cc47kcr1hjg5qr5qg7,1,38.7,97.1,2022-10-06T18:21:13.170Z,2022-10-21T09:57:57Z,3823064099,212,10.2,3823064097,141,82.2,3859541947,178,,3823064093,56,Back,3823064095,140,39.8,3823064101,213,4.8,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054947,103,61,1,21,2,dbhdov3cc47kcr1hjg5qr5qg7,0,55.3,91.2,2022-10-06T18:21:15.999Z,2022-10-21T09:58:18Z,3859542397,178,,3823064119,56,Left,,,,,,,,,,,,,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054983,256,49,1,21,3,4djrvao40r1vgr4psfl5dzc80,1,37.6,12.9,2022-10-06T18:21:17.412Z,2022-10-21T09:58:29Z,,,,,,,,,,,,,,,,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054987,257,4,1,21,3,4djrvao40r1vgr4psfl5dzc80,1,42.1,10.3,2022-10-06T18:21:17.540Z,2022-10-21T09:58:41Z,3823064265,13,,3823064273,286,,3823064271,265,,3823064269,152,,3823064267,56,Back,3823064279,233,104,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468054969,104,4,1,21,3,dbhdov3cc47kcr1hjg5qr5qg7,0,57.9,89.7,2022-10-06T18:21:17.541Z,2022-10-21T09:58:41Z,3859542913,178,,3823064211,285,,3823064209,265,,3823064207,152,,3823064289,233,257,3823064205,56,Left,3823064203,13,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055015,258,1,1,21,11,4djrvao40r1vgr4psfl5dzc80,1,38.3,13.2,2022-10-06T18:21:25.212Z,2022-10-21T09:58:51Z,3823064451,140,34.3,3823064453,141,57.2,3823064449,56,Back,3823064455,212,30.2,3823064461,189,,3823074865,5,,3859543165,178,,3823064457,213,1.7,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,3823074867,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055041,259,1,1,21,14,4djrvao40r1vgr4psfl5dzc80,1,34.3,61.2,2022-10-06T18:21:28.240Z,2022-10-21T09:58:55Z,3823064633,213,1.2,3823064631,212,13.8,3823064625,56,Back,3859543237,178,,3823064627,140,39.3,3823064629,141,79.9,,,,,,,465tn4volgmbkntekrvwuvmne,Hassan Al Shamrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055053,260,1,1,21,18,4djrvao40r1vgr4psfl5dzc80,1,39.8,78.7,2022-10-06T18:21:32.012Z,2022-10-21T09:59:22Z,3823064743,56,Back,3823064745,140,47.0,3823064751,212,25.4,3859543923,178,,3823064753,213,5.0,3823064749,141,43.0,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055067,261,1,1,21,21,4djrvao40r1vgr4psfl5dzc80,0,47,43,2022-10-06T18:21:35.112Z,2022-10-21T09:59:25Z,3823064851,212,30.1,3823064847,141,32.8,3823064855,213,6.1,3823064843,140,74.9,3823064839,56,Center,3823064837,155,,3859544009,178,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055075,105,8,1,21,23,dbhdov3cc47kcr1hjg5qr5qg7,1,21.7,76.7,2022-10-06T18:21:37.366Z,2022-10-21T09:59:30Z,3859544135,388,,3823064909,56,Back,3836576033,383,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055081,106,49,1,21,25,dbhdov3cc47kcr1hjg5qr5qg7,1,21.7,76.7,2022-10-06T18:21:39Z,2022-10-21T09:59:40Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055117,107,1,1,21,25,dbhdov3cc47kcr1hjg5qr5qg7,1,21.7,76.7,2022-10-06T18:21:39.116Z,2022-10-21T09:59:46Z,3823065145,56,Back,3859544495,178,,3823065149,141,82.8,3823065147,140,34.9,3823065151,212,14.5,3823065153,213,0.3,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055119,108,50,1,21,27,dbhdov3cc47kcr1hjg5qr5qg7,1,33.4,84.9,2022-10-06T18:21:40.937Z,2022-10-21T10:03:10Z,3823065291,233,262,3823065309,286,,3823065157,56,Back,,,,,,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055145,262,7,1,21,27,4djrvao40r1vgr4psfl5dzc80,1,66.6,15.1,2022-10-06T18:21:41.582Z,2022-10-21T10:03:32Z,3823065293,285,,3823065265,56,Right,3836576319,383,,3823065281,233,108,3859549169,178,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055155,263,3,1,21,28,4djrvao40r1vgr4psfl5dzc80,0,70.4,10,2022-10-06T18:21:42.654Z,2022-10-21T10:03:42Z,3823065301,286,,3823065333,233,109,3859549789,178,,3823065299,56,Right,3836576411,464,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055139,109,7,1,21,29,dbhdov3cc47kcr1hjg5qr5qg7,1,29.6,90,2022-10-06T18:21:42.781Z,2022-10-21T10:03:45Z,3859549859,178,,3823065425,167,,3823065247,56,Back,3823065249,285,,3836577791,385,,3823065329,233,263,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055181,110,5,1,21,30,dbhdov3cc47kcr1hjg5qr5qg7,0,35.3,101.2,2022-10-06T18:21:44.396Z,2022-10-21T10:03:48Z,3823065455,347,,3823065657,233,264,3823065453,56,Back,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055199,264,5,1,21,30,4djrvao40r1vgr4psfl5dzc80,1,64.7,-1.2,2022-10-06T18:21:44.396Z,2022-10-21T10:03:48Z,3823065543,347,,3823065541,56,Right,3823065579,233,110,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055491,111,27,1,21,47,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2022-10-06T18:22:01.683Z,2022-10-21T10:04:57Z,3823067343,41,Injury,3823067345,53,cznfldjv2fv42m6z68um5lzx0,3823067349,233,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055447,265,27,1,21,47,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-10-06T18:22:01.683Z,2022-10-21T10:04:57Z,3823067369,233,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055933,112,28,1,22,42,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2022-10-06T18:22:56.453Z,2022-10-21T10:05:00Z,3823069809,55,111,3823069847,233,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055927,266,28,1,22,42,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-10-06T18:22:56.453Z,2022-10-21T10:05:00Z,3823069801,55,265,3823069885,233,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055969,267,1,1,22,43,4djrvao40r1vgr4psfl5dzc80,1,66.8,0,2022-10-06T18:22:56.893Z,2022-10-21T10:05:03Z,3823069993,141,32.5,3823069991,140,59.9,3823069995,212,24.2,3823069989,56,Center,3823069987,107,,3823072179,189,,3823069997,213,1.9,3823069999,1,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055989,268,1,1,22,44,4djrvao40r1vgr4psfl5dzc80,1,59.9,32.7,2022-10-06T18:22:58.374Z,2022-10-21T10:05:12Z,3859552071,178,,3823070089,140,66.4,3823070087,56,Center,3823070095,213,1.1,3823070091,141,51.9,3823070093,212,14.7,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468055999,269,1,1,22,46,4djrvao40r1vgr4psfl5dzc80,1,67.9,47.2,2022-10-06T18:23:00.629Z,2022-10-21T10:05:34Z,3823070173,140,56.4,3823070171,56,Right,3859552257,178,,3823070175,141,19.4,3823070177,212,22.4,3823070179,213,4.1,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468056045,270,1,1,22,49,4djrvao40r1vgr4psfl5dzc80,1,56.4,19.4,2022-10-06T18:23:03.514Z,2022-10-21T10:05:38Z,3823070443,141,3.2,3823070437,140,67.7,3859552669,178,,3823070449,212,16.2,3823070431,56,Right,3823070455,213,5.5,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468056071,271,1,1,22,54,4djrvao40r1vgr4psfl5dzc80,0,65.6,11.9,2022-10-06T18:23:08.253Z,2022-10-21T10:05:42Z,3823070599,155,,3823070607,212,15.1,3823070609,213,0.6,3823070605,141,24.0,3823070601,56,Center,3823070603,140,77.7,3859552751,178,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468056097,113,8,1,22,55,dbhdov3cc47kcr1hjg5qr5qg7,1,19.3,78.7,2022-10-06T18:23:09.003Z,2022-10-21T10:05:47Z,3823070847,15,,3836578517,385,,3859552877,178,,3823070793,56,Back,,,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468056133,272,4,1,22,57,4djrvao40r1vgr4psfl5dzc80,1,75.8,31.1,2022-10-06T18:23:11.025Z,2022-10-21T10:06:01Z,3823070979,286,,3823070977,265,,3823071117,233,114,3823070975,152,,3823070973,56,Center,3823070971,13,,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468056151,114,4,1,22,57,dbhdov3cc47kcr1hjg5qr5qg7,0,24.2,68.9,2022-10-06T18:23:11.026Z,2022-10-21T10:06:00Z,3823071087,265,,3823071089,285,,3859553289,389,,3823071085,152,,3823071143,233,272,3823071083,56,Back,3823071081,13,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468056885,273,15,1,24,4,4djrvao40r1vgr4psfl5dzc80,1,75.8,34.5,2022-10-06T18:24:17.882Z,2022-10-21T10:06:14Z,3823075477,26,,3823077199,231,49.3,3823077183,102,46.2,3823076399,233,116,3823075481,56,Center,3823077187,103,19,3823076303,82,,3859553665,178,,9d3t6xtk6bceipt63k6c5rnit,Nono,3836579657,80,,3823075479,18,,3823077197,230,97.8,,3823077195,147,3823077191,458,,3823076295,20,,3823077193,146,86.2,39.5,,,,,,,,,,,,,
2468056929,116,10,1,24,4,dbhdov3cc47kcr1hjg5qr5qg7,1,14,66.4,2022-10-06T18:24:18.218Z,2022-10-21T10:06:26Z,3859553921,15,,3859553919,388,,3823075723,56,Back,3823381063,239,,3823381025,94,,3823381137,233,273,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468056887,115,6,1,24,5,dbhdov3cc47kcr1hjg5qr5qg7,0,20,65.8,2022-10-06T18:24:19.135Z,2022-10-21T10:06:36Z,3823075493,56,Back,3823076163,233,274,3823076003,73,,,,,,,,,,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468056921,274,6,1,24,5,4djrvao40r1vgr4psfl5dzc80,1,80,34.2,2022-10-06T18:24:19.135Z,2022-10-21T10:06:35Z,3823075677,56,Center,3823076079,233,115,3823075961,75,,,,,,,,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057345,275,1,1,24,47,4djrvao40r1vgr4psfl5dzc80,0,99.7,0.2,2022-10-06T18:25:00.968Z,2022-10-21T10:06:52Z,3823078539,141,51.9,3823078527,155,,3823078543,212,37.2,3823078523,6,,3859554511,178,,3823078547,213,1.9,3823078521,2,,3823078551,1,,evyk938tt0eebkhxrwejaonv9,D. Antolić,3836579717,20,,3823078533,56,Center,3823078531,224,,,3823078535,140,,,,,,,,,,88.1,,,,,,,,,,,,,
2468057369,117,44,1,24,48,dbhdov3cc47kcr1hjg5qr5qg7,1,10.8,52.9,2022-10-06T18:25:02.702Z,2022-10-22T06:35:21Z,3823078725,285,,3823078731,233,276,3823078723,56,Back,,,,,,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057349,276,44,1,24,48,4djrvao40r1vgr4psfl5dzc80,0,89.2,47.1,2022-10-06T18:25:02.703Z,2022-10-21T10:07:09Z,3823078759,233,117,3823078575,286,,3823078573,56,Center,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057379,118,12,1,24,48,dbhdov3cc47kcr1hjg5qr5qg7,1,9.6,57.7,2022-10-06T18:25:02.746Z,2022-10-22T06:35:22Z,3823078783,213,0.4,3823078781,212,28.0,3823078777,140,34.0,3823078779,141,74.4,3823078793,15,,3823078775,56,Back,3859554905,388,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057387,277,1,1,24,51,4djrvao40r1vgr4psfl5dzc80,1,79.7,32.8,2022-10-06T18:25:05.057Z,2022-10-21T10:07:22Z,3823078829,141,5.9,3823078827,140,65.1,3823078825,56,Right,3823078835,1,,3823078831,212,23.9,3823078833,213,4.0,3823078823,157,,3859555019,178,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057409,119,43,1,24,52,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2022-10-06T18:25:05.856Z,2022-10-11T12:51:33Z,3823078953,140,36.1,3823078951,56,Back,3823078957,212,10.5,3823078959,213,1.4,3823078955,141,93.2,3836580379,144,1,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057415,278,1,1,24,54,4djrvao40r1vgr4psfl5dzc80,1,65,5.9,2022-10-06T18:25:08.730Z,2022-10-21T10:07:34Z,3823078983,56,Right,3823078981,3,,3823078985,140,72.1,3823078991,213,6.0,3859555243,178,,3823078987,141,3.1,3823078989,212,7.7,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057471,279,1,1,24,57,4djrvao40r1vgr4psfl5dzc80,1,71.1,7.9,2022-10-06T18:25:11.176Z,2022-10-21T10:07:40Z,3823079329,140,79.1,3823079327,56,Right,3823079333,212,8.6,3823079331,141,5.5,3823079335,213,6.1,3859555345,178,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474936219,745,83,1,24,59,dbhdov3cc47kcr1hjg5qr5qg7,1,23.7,94,2022-10-06T18:25:13.019Z,2022-10-21T10:42:35Z,3859628019,399,110510,,,,,,,,,,,,,,,,,,,,,,drlzps89wgzfvjmmvqnshmrkk,Mohammed Fraih Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057477,280,50,1,25,0,4djrvao40r1vgr4psfl5dzc80,1,74.6,10.6,2022-10-06T18:25:14.724Z,2022-10-21T10:07:45Z,3823079363,286,,3823079361,56,Right,3823079571,233,120,,,,,,,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057493,120,7,1,25,1,dbhdov3cc47kcr1hjg5qr5qg7,1,25.4,89.4,2022-10-06T18:25:15.571Z,2022-10-21T10:07:50Z,3823079497,56,Back,3823079499,285,,3859555497,178,,3823079541,233,280,3836580579,383,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057497,121,49,1,25,2,dbhdov3cc47kcr1hjg5qr5qg7,1,28.2,87.5,2022-10-06T18:25:16.061Z,2022-10-21T10:07:58Z,,,,,,,,,,,,,,,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057523,122,1,1,25,4,dbhdov3cc47kcr1hjg5qr5qg7,1,28.2,87.5,2022-10-06T18:25:17.776Z,2022-10-21T10:08:04Z,3823079675,213,5.2,3823079663,56,Back,3823079665,140,33.1,3823079671,212,11.0,3859555787,178,,3823079669,141,73.2,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057595,123,1,1,25,6,dbhdov3cc47kcr1hjg5qr5qg7,1,33.2,73,2022-10-06T18:25:19.959Z,2022-10-21T10:08:19Z,3823080145,141,79.5,3859556063,178,,3823080143,140,47.2,3823080141,56,Back,3823080149,213,0.3,3823080147,212,15.4,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057599,124,3,1,25,8,dbhdov3cc47kcr1hjg5qr5qg7,0,47.5,77.7,2022-10-06T18:25:22.089Z,2022-10-21T10:09:09Z,3836580771,465,,3859556287,178,,3823080213,286,,3823080241,211,,3823080211,56,Back,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057627,281,61,1,25,11,4djrvao40r1vgr4psfl5dzc80,1,41.5,36.7,2022-10-06T18:25:25.582Z,2022-10-21T10:09:36Z,3823080363,56,Back,3859557647,178,,,,,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057649,125,4,1,25,13,dbhdov3cc47kcr1hjg5qr5qg7,1,57.5,57.7,2022-10-06T18:25:26.823Z,2022-10-21T10:09:41Z,3823080475,286,,3823080471,152,,3823080473,265,,3823080655,233,284,3823080469,56,Center,3823080467,13,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057655,284,4,1,25,13,4djrvao40r1vgr4psfl5dzc80,0,42.5,42.3,2022-10-06T18:25:26.824Z,2022-10-21T10:09:41Z,3823080503,56,Back,3823080501,13,,3823080505,152,,3823080581,233,125,3823080509,285,,3823080507,265,,3859557757,178,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057633,282,43,1,25,15,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-10-06T18:25:29.211Z,2022-10-06T19:04:05Z,3823178293,144,61,3823080397,56,Back,,,,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057641,283,43,1,25,15,4djrvao40r1vgr4psfl5dzc80,1,0,0,2022-10-06T18:25:29.356Z,2022-10-06T19:04:07Z,3823080427,56,Back,3823178385,144,61,,,,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057933,126,1,1,25,30,dbhdov3cc47kcr1hjg5qr5qg7,1,57.6,50.3,2022-10-06T18:25:44.493Z,2022-10-21T10:09:44Z,3859557891,178,,3823082055,140,45.1,3823082061,213,2.7,3823082051,152,,3823082053,56,Back,3823082057,141,58.3,3823083745,189,,3823082049,5,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,3823082059,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468057965,127,1,1,25,32,dbhdov3cc47kcr1hjg5qr5qg7,1,45.4,58.9,2022-10-06T18:25:45.983Z,2022-10-21T10:09:46Z,3823084187,189,,3823082239,1,,3823082227,155,,3823082233,141,11.3,3823082231,140,41.9,3823082235,212,32.6,3859557957,178,,3823082229,56,Back,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,3823082237,213,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468058005,128,1,1,25,37,dbhdov3cc47kcr1hjg5qr5qg7,1,42.4,10.9,2022-10-06T18:25:51.004Z,2022-10-21T10:09:57Z,3823082427,213,0.7,3859558171,178,,3823082425,212,16.7,3823082419,56,Center,3823082423,141,26.2,3823082421,140,54.9,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474936965,754,67,1,25,38,dbhdov3cc47kcr1hjg5qr5qg7,1,59.9,27.2,2022-10-06T18:25:51.925Z,2022-10-22T06:35:22Z,3859632441,233,1324,,,,,,,,,,,,,,,,,,,,,,drlzps89wgzfvjmmvqnshmrkk,Mohammed Fraih Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
