id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/11/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/21/id,qualifier/21/qualifierId,qualifier/17/value
2499717349,156,1,1,18,42,c9swyor08g9pedxpe3n321svu,1,67.7,44.2,2023-01-22T15:19:03.557Z,2023-01-28T03:32:01Z,3990281677,212,18.0,3990281679,213,1.0,3990281665,56,Center,3997660699,178,,3990281669,140,76.8,3990281673,141,66.7,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499717381,157,1,1,18,44,c9swyor08g9pedxpe3n321svu,0,79.5,65.7,2023-01-22T15:19:06.103Z,2023-01-28T03:32:09Z,3990281821,212,9.8,3997660783,178,,3990281815,56,Center,3990281819,141,65.4,3990281817,140,88.8,3990281823,213,6.3,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499717439,157,12,1,18,46,d47tf49ishm9qnfd8zyc8wv0j,1,11,29.2,2023-01-22T15:19:07.509Z,2023-01-28T03:32:18Z,3990282123,56,Back,3990282131,213,5.4,3990282127,141,0.0,3997660881,178,,3990282129,212,25.9,3990282125,140,26.0,3990282173,167,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499717589,158,5,1,18,48,c9swyor08g9pedxpe3n321svu,1,80,101.4,2023-01-22T15:19:09.781Z,2023-01-28T03:32:25Z,3990282885,56,Left,3990282889,347,,3990283059,233,158,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499717447,158,5,1,18,48,d47tf49ishm9qnfd8zyc8wv0j,0,20,-1.4,2023-01-22T15:19:09.781Z,2023-01-28T03:32:26Z,3990282155,347,,3990282153,56,Back,3990283067,233,158,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499717647,159,1,1,18,58,c9swyor08g9pedxpe3n321svu,1,86.1,100,2023-01-22T15:19:19.651Z,2023-01-28T03:32:38Z,3990283233,141,90.8,3990283227,107,,3990283231,140,89.6,3990283229,56,Left,3990283237,213,5.2,3990283235,212,8.3,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499717665,160,1,1,19,0,c9swyor08g9pedxpe3n321svu,1,89.6,90.8,2023-01-22T15:19:22.196Z,2023-01-28T03:32:46Z,3990283315,140,87.9,3990283319,212,5.1,3990283317,141,97.8,3997661101,178,,3990283313,56,Left,3990283321,213,1.9,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499717717,161,1,1,19,1,c9swyor08g9pedxpe3n321svu,1,87.9,97.8,2023-01-22T15:19:23.038Z,2023-01-28T03:32:56Z,3990283553,56,Left,3990283561,213,3.2,3990283557,141,97.2,3990283559,212,9.9,3990283555,140,78.5,3997661215,178,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499717777,162,1,1,19,4,c9swyor08g9pedxpe3n321svu,1,76.4,90.2,2023-01-22T15:19:25.952Z,2023-01-28T03:33:03Z,3990283847,140,65.5,3990283845,56,Center,3990283851,141,66.7,3990283855,212,19.7,3990283859,213,4.1,3997661271,178,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499717821,163,1,1,19,7,c9swyor08g9pedxpe3n321svu,1,66.8,68.4,2023-01-22T15:19:28.800Z,2023-01-28T03:33:13Z,3990284073,213,5.1,3997661319,178,,3990284075,1,,3990284067,140,81.5,3990284069,141,12.2,3990284065,56,Right,3990284071,212,41.2,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499717829,164,61,1,19,9,c9swyor08g9pedxpe3n321svu,0,81.5,12.2,2023-01-22T15:19:30.976Z,2023-01-28T03:33:48Z,3997661719,178,,3990284095,56,Right,,,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718055,159,5,1,19,11,d47tf49ishm9qnfd8zyc8wv0j,1,11.8,102,2023-01-22T15:19:33.029Z,2023-01-28T03:33:51Z,3990285427,233,165,3990285411,347,,3990285409,56,Back,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499717847,165,5,1,19,11,c9swyor08g9pedxpe3n321svu,0,88.2,-2,2023-01-22T15:19:33.029Z,2023-01-28T03:33:51Z,3990285451,233,159,3990284229,56,Right,3990284231,347,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718067,160,1,1,19,27,d47tf49ishm9qnfd8zyc8wv0j,1,21.1,100,2023-01-22T15:19:49.029Z,2023-01-28T03:34:02Z,3990285503,141,94.7,3990285497,107,,3990285499,56,Back,3990285501,140,28.6,3990285505,212,9.1,3990285507,213,5.8,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718073,161,1,1,19,28,d47tf49ishm9qnfd8zyc8wv0j,1,28.6,94.7,2023-01-22T15:19:49.763Z,2023-01-28T03:34:12Z,3990285547,212,5.8,3990285535,56,Back,3990285539,140,23.5,3990285531,3,,3990285543,141,97.8,3997661929,178,,3990285551,213,2.8,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718117,162,1,1,19,29,d47tf49ishm9qnfd8zyc8wv0j,0,22.5,97.4,2023-01-22T15:19:50.604Z,2023-01-28T03:34:22Z,3990285791,1,,3990285781,56,Back,3990285785,141,62.1,3990285779,157,,3990285789,213,5.5,3990285787,212,35.5,3997662005,178,,3990285783,140,47.4,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718131,166,1,1,19,32,c9swyor08g9pedxpe3n321svu,1,54.5,37.1,2023-01-22T15:19:53.717Z,2023-01-28T03:34:34Z,3990285869,140,63.3,3990285865,3,,3990285871,141,46.9,3990285867,56,Center,3990285875,213,0.6,3997662095,388,,3990285873,212,11.4,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718139,167,49,1,19,33,c9swyor08g9pedxpe3n321svu,1,61.7,47.5,2023-01-22T15:19:55.194Z,2023-01-28T11:11:55Z,,,,,,,,,,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718171,168,1,1,19,34,c9swyor08g9pedxpe3n321svu,1,61.7,47.5,2023-01-22T15:19:55.903Z,2023-01-28T03:34:44Z,3990286107,213,2.6,3990286099,56,Center,3990286105,212,12.2,3990286101,140,51.8,3990286103,141,57.0,3997662173,178,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718185,169,1,1,19,36,c9swyor08g9pedxpe3n321svu,1,51.8,57,2023-01-22T15:19:57.900Z,2023-01-28T03:34:53Z,3990286207,141,26.4,3990286203,56,Back,3990286205,140,46.3,3990286209,212,21.6,3990286211,213,4.4,3997662231,178,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718247,170,1,1,19,39,c9swyor08g9pedxpe3n321svu,1,45.7,26.1,2023-01-22T15:20:00.383Z,2023-01-28T03:35:00Z,3997662283,178,,3990286513,140,66.8,3990286511,56,Right,3990286515,141,2.3,3990286519,213,5.7,3990286517,212,27.4,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718315,171,1,1,19,42,c9swyor08g9pedxpe3n321svu,1,68.2,2,2023-01-22T15:20:03.358Z,2023-01-28T03:35:07Z,3990286893,140,89.6,3997662365,178,,3990286899,213,0.6,3990286895,141,24.1,3990286889,155,,3990286897,212,27.0,3990286891,56,Center,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507413737,1542,83,1,19,45,d47tf49ishm9qnfd8zyc8wv0j,1,1.3,74.7,2023-01-22T15:20:07.240Z,2023-02-13T09:34:00Z,4030561583,399,109763,,,,,,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718329,172,1,1,19,45,c9swyor08g9pedxpe3n321svu,0,98.7,26.2,2023-01-22T15:20:07.241Z,2023-01-28T03:35:23Z,3995728161,236,,3995728163,286,,3995795223,233,163,3990286993,141,28.3,3995728239,195,,3997662511,178,,3990286995,212,1.4,3990286989,56,Center,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,3990286997,213,,1.7,3990286991,140,,,,,98.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718335,163,74,1,19,46,d47tf49ishm9qnfd8zyc8wv0j,1,0.8,74.4,2023-01-22T15:20:07.323Z,2023-01-28T03:35:32Z,3990287039,56,Back,3990287073,233,172,3997662613,178,,3990287041,285,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718359,164,6,1,19,47,d47tf49ishm9qnfd8zyc8wv0j,0,1.2,73.1,2023-01-22T15:20:08.532Z,2023-01-28T03:35:39Z,3990287171,56,Back,3990287173,73,,3990287325,233,173,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718373,173,6,1,19,47,c9swyor08g9pedxpe3n321svu,1,98.8,26.9,2023-01-22T15:20:08.532Z,2023-01-28T03:35:39Z,3990287287,75,,3990287307,233,164,3990287285,56,Center,,,,,,,,,,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718753,174,1,1,20,17,c9swyor08g9pedxpe3n321svu,1,99.5,0.5,2023-01-22T15:20:38.592Z,2023-01-28T03:35:52Z,3990289357,1,,3990289355,213,1.8,3990289343,155,,3990289351,141,50.7,3990289345,224,,3990289339,2,,3990289353,212,35.4,3990289347,56,Center,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,3997662711,178,1,,3990289341,6,3990295585,154,3990289349,140,,,3990295583,210,3995729165,20,,,,,,,,,15,,90.5,,,,,,,,,,,,,,,
2499718785,176,15,1,20,18,c9swyor08g9pedxpe3n321svu,1,92.7,51.5,2023-01-22T15:20:40.144Z,2023-01-28T03:35:52Z,3990289493,17,,3990688099,138,,3990295609,55,174,3990289495,56,Center,3990644083,233,165,3990688097,275,,3990295233,15,,3990295605,29,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,3990295607,154,,,3990295231,25,3990295237,328,3990295603,79,,,3990295615,103,3997662793,388,3990295613,102,3990295623,147,3990295621,146,,,21.5,,,48.7,50.5,99.1,,,,,,,,,,,,
2499718817,165,10,1,20,19,d47tf49ishm9qnfd8zyc8wv0j,1,1,50,2023-01-22T15:20:40.764Z,2023-01-28T03:36:07Z,3990292093,174,,3990289685,56,Back,3990297185,179,,3990644107,233,176,3995729561,378,,3990289683,182,,3990292095,275,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499718799,177,16,1,20,20,c9swyor08g9pedxpe3n321svu,1,99.3,46.2,2023-01-22T15:20:42.256Z,2023-01-28T03:36:32Z,3990294511,230,99.5,3995729849,395,0.2,3990294515,231,47.7,3990294517,280,ATTEMPT_SAVED,3997663083,178,,3990289567,56,Center,3990289565,16,,3990294521,281,aq8pym2fuweqbkxbbu7hqn0x6,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,3990294525,282,,1317,3990293113,375,3990293105,20,3990294495,81,20:20.635,,3990294497,102,3990293103,25,3990294507,458,3990293109,374,3990294505,328,3990294501,214,47.1,,,,2023-01-22 15:20:41.949,,3990294499,103,20.3,3990294503,108,3995729851,396,52.3,,,,
2499718779,175,43,1,20,21,c9swyor08g9pedxpe3n321svu,1,0,0,2023-01-22T15:20:42.407Z,2023-01-22T15:22:10Z,3990296725,144,44,3990289461,286,0,3990289459,56,Center,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721371,166,1,1,23,8,d47tf49ishm9qnfd8zyc8wv0j,1,49.9,49.9,2023-01-22T15:23:29.784Z,2023-01-28T03:36:49Z,3990303299,140,39.2,3990303303,212,18.7,3990303297,56,Back,3990303305,213,4.1,3990303307,279,G,3997663385,178,,3990303301,141,27.9,,,,17rl734wbbzbxvj33id7j9l62,Abdulfattah Adam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721393,167,1,1,23,9,d47tf49ishm9qnfd8zyc8wv0j,1,36.4,22.4,2023-01-22T15:23:30.751Z,2023-01-28T03:37:01Z,3990303407,141,48.2,3990303405,140,10.3,3990303411,213,2.6,3990303409,212,32.5,3990303403,56,Back,3997663549,178,,3990303413,1,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721421,168,1,1,23,11,d47tf49ishm9qnfd8zyc8wv0j,0,10.3,48.2,2023-01-22T15:23:33.237Z,2023-01-28T03:37:05Z,3990303591,157,,3990303601,213,0.2,3990303597,141,67.5,3990303599,212,53.1,3990303595,140,59.3,3990303593,56,Center,3990303603,1,,3997663625,178,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721423,178,49,1,23,15,c9swyor08g9pedxpe3n321svu,1,43.9,28.5,2023-01-22T15:23:36.884Z,2023-01-28T03:37:17Z,,,,,,,,,,,,,,,,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721451,179,1,1,23,15,c9swyor08g9pedxpe3n321svu,1,43.9,28.5,2023-01-22T15:23:36.894Z,2023-01-28T03:37:31Z,3990303705,56,Right,3990303709,141,12.8,3990303711,212,14.6,3990303707,140,53.4,3990303713,213,5.5,3997663745,178,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721467,180,1,1,23,16,c9swyor08g9pedxpe3n321svu,0,53.4,12.8,2023-01-22T15:23:38.274Z,2023-01-28T03:37:39Z,3990303781,140,57.6,3997663859,178,,3990303787,213,0.1,3990303777,168,,3990303783,141,13.5,3990303785,212,4.4,3990303779,56,Right,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721485,169,49,1,23,17,d47tf49ishm9qnfd8zyc8wv0j,1,40,92.1,2023-01-22T15:23:38.505Z,2023-01-28T11:14:14Z,,,,,,,,,,,,,,,,,,,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721501,170,1,1,23,18,d47tf49ishm9qnfd8zyc8wv0j,1,40,92.1,2023-01-22T15:23:39.985Z,2023-01-28T03:38:10Z,3997664247,178,,3990303991,140,40.6,3990304003,213,4.8,3990303999,212,11.6,3990303995,141,75.1,3990303987,56,Back,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721541,171,1,1,23,19,d47tf49ishm9qnfd8zyc8wv0j,1,40.6,75.1,2023-01-22T15:23:40.475Z,2023-01-28T03:38:19Z,3990304203,213,0.4,3990304195,56,Left,3990304199,141,86.2,3990304197,140,57.5,3997664311,178,,3990304201,212,19.3,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721549,172,1,1,23,19,d47tf49ishm9qnfd8zyc8wv0j,1,57.5,85.3,2023-01-22T15:23:41.174Z,2023-01-28T03:39:26Z,3990304267,141,93.0,3997664891,178,,3990304269,212,6.6,3990304265,140,61.3,3990304271,213,0.9,3990304263,56,Left,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721561,173,1,1,23,21,d47tf49ishm9qnfd8zyc8wv0j,0,61.3,93,2023-01-22T15:23:43.109Z,2023-01-28T03:39:33Z,3990304299,155,,3990304303,140,78.3,3990304301,56,Center,3990304305,141,69.6,3990304309,213,5.6,3990304307,212,23.9,3997664943,178,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721563,181,49,1,23,23,c9swyor08g9pedxpe3n321svu,1,26.8,24.9,2023-01-22T15:23:44.696Z,2023-01-28T03:39:45Z,,,,,,,,,,,,,,,,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721639,182,1,1,23,25,c9swyor08g9pedxpe3n321svu,1,33,27.7,2023-01-22T15:23:46.851Z,2023-01-28T03:39:52Z,3990304767,141,85.7,3997665077,178,,3990304771,213,1.0,3990304765,140,55.1,3990304769,212,45.8,3990304761,155,,3990304763,56,Left,3990304773,1,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721653,183,1,1,23,32,c9swyor08g9pedxpe3n321svu,0,60.2,81.1,2023-01-22T15:23:53.470Z,2023-01-28T03:40:43Z,3990304821,212,1.3,3997665521,178,,3990304823,213,5.8,3990304817,140,61.3,3990304819,141,80.2,3990304815,56,Left,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721645,174,61,1,23,32,d47tf49ishm9qnfd8zyc8wv0j,1,36.5,14.7,2023-01-22T15:23:53.638Z,2023-01-28T03:40:53Z,3990304799,56,Back,3997665601,178,,,,,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721693,184,15,1,23,35,c9swyor08g9pedxpe3n321svu,1,84,60.4,2023-01-22T15:23:56.797Z,2023-01-28T03:43:07Z,3990308139,233,175,3995731113,17,,3990309979,328,,3990305057,22,,3990309973,102,50.0,3990309983,146,90.1,3990308127,20,,3997666865,178,,5muk6frafyj5lj1jdg54z2thx,Saleh Al Shehri,3990309971,78,,,3990309981,458,3990309977,214,3990309985,147,,,3990309975,103,3990305061,56,,,,,,,,,6.3,Center,57.2,,,,,,,,,,,,,,,
2499721701,175,10,1,23,35,d47tf49ishm9qnfd8zyc8wv0j,1,6.1,44.2,2023-01-22T15:23:56.972Z,2023-01-28T03:43:15Z,3990307469,183,,3990307467,180,,3990308147,233,184,3995730857,376,,3990305105,56,Back,3990305099,173,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721765,185,1,1,23,39,c9swyor08g9pedxpe3n321svu,1,78.3,41.9,2023-01-22T15:24:01.162Z,2023-01-28T03:43:32Z,3990305487,56,Center,3990305495,213,0.6,3990305489,140,85.8,3997667145,178,,3990305491,141,49.1,3990305493,212,9.3,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721771,186,61,1,23,40,c9swyor08g9pedxpe3n321svu,0,85.8,49.1,2023-01-22T15:24:02.038Z,2023-01-28T03:43:42Z,3990305523,56,Center,3997667277,178,,,,,,,,,,,,,,,,,,,,5muk6frafyj5lj1jdg54z2thx,Saleh Al Shehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501199525,1507,67,1,23,41,d47tf49ishm9qnfd8zyc8wv0j,1,13.1,42.2,2023-01-22T15:24:02.763Z,2023-02-13T11:28:18Z,3997988523,233,1712,,,,,,,,,,,,,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501199519,1712,67,1,23,41,c9swyor08g9pedxpe3n321svu,0,86.9,57.8,2023-01-22T15:24:02.764Z,2023-01-28T11:15:37Z,3997988531,233,1507,,,,,,,,,,,,,,,,,,,,,,5muk6frafyj5lj1jdg54z2thx,Saleh Al Shehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721841,176,12,1,23,41,d47tf49ishm9qnfd8zyc8wv0j,1,12.9,44,2023-01-22T15:24:02.821Z,2023-02-13T11:28:18Z,3990305863,56,Back,3990305899,233,187,3990305867,141,46.4,3990305871,213,0.8,3990305865,140,14.5,3997667743,178,,3990305897,397,,3990305869,212,2.3,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721781,187,74,1,23,42,c9swyor08g9pedxpe3n321svu,1,85.8,49.1,2023-01-22T15:24:03.492Z,2023-01-28T03:44:53Z,3990305923,233,176,3997667897,178,,3990305569,285,,3990305567,56,Center,3997667895,21,,3990305623,397,,,,,,,,5muk6frafyj5lj1jdg54z2thx,Saleh Al Shehri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721833,188,15,1,23,43,c9swyor08g9pedxpe3n321svu,1,91.6,27.6,2023-01-22T15:24:04.537Z,2023-01-28T03:44:59Z,3990307663,103,9.5,3990307667,458,,3990305817,22,,3990307671,147,46.8,3990307665,328,,3990308031,233,177,3990307661,102,46.2,3990307659,80,,1jfxkmks9lci345fiz9z2gfl5,Michael,3990306237,20,,,3997667981,178,3990305821,56,3990305819,63,,Center,3990307669,146,,,,,,,,,,,98.9,,,,,,,,,,,,,,,,,
2499721845,177,10,1,23,43,d47tf49ishm9qnfd8zyc8wv0j,1,0.5,51.2,2023-01-22T15:24:05.118Z,2023-01-28T03:45:35Z,3990305893,182,,3990307957,179,,3990308075,233,188,3990305889,173,,3990305895,56,Back,3995731519,377,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721855,178,6,1,23,45,d47tf49ishm9qnfd8zyc8wv0j,0,4.4,61.8,2023-01-22T15:24:07.043Z,2023-01-28T03:45:39Z,3990306049,233,189,3990305969,56,Back,3990305971,73,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499721861,189,6,1,23,45,c9swyor08g9pedxpe3n321svu,1,95.6,38.2,2023-01-22T15:24:07.043Z,2023-01-28T03:45:39Z,3990305991,75,,3990306023,233,178,3990305987,56,Center,,,,,,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499722353,190,1,1,24,14,c9swyor08g9pedxpe3n321svu,1,99.5,0.5,2023-01-22T15:24:36.212Z,2023-01-28T03:45:58Z,3990308669,6,,3990308679,141,35.2,3997668183,178,,3990308681,212,24.4,3990309131,210,13,3990308671,155,,3990308667,2,,3990308677,140,93.7,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,3990308675,56,1,Center,3995731727,20,3990309133,154,3990308683,213,,,3990308673,224,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,
2499722357,191,13,1,24,16,c9swyor08g9pedxpe3n321svu,1,93.7,35.2,2023-01-22T15:24:37.322Z,2023-01-28T03:45:58Z,3990309157,81,,3990309169,103,94.4,3997668235,388,,3990308941,15,,3990308947,328,,3990309159,29,,3990309161,154,,3990309171,230,100,2lkra7wic5b481l7qybjh8lx,A. Carrillo,3990308703,63,,,3990309167,102,3990309173,231,3990308705,56,39.3,47.3,3990309163,55,3990308937,25,,,,,,,,,190,,Center,,,,,,,,,,,,,,,
