id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2470613755,308,44,1,40,34,d47tf49ishm9qnfd8zyc8wv0j,1,6.2,34.3,2022-10-11T15:55:53.341Z,2022-11-03T00:40:54Z,3836743717,233,315,3836743705,56,Back,3836743707,285,,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613751,315,44,1,40,34,o1iwuxbv233ayidxpibbxy59,0,93.8,65.7,2022-10-11T15:55:53.342Z,2022-10-16T19:33:18Z,3836743699,286,,3836743697,56,Center,3836743751,233,308,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613759,309,12,1,40,34,d47tf49ishm9qnfd8zyc8wv0j,1,7.4,38.2,2022-10-11T15:55:53.381Z,2022-11-03T00:40:54Z,3836743737,56,Back,3836743743,212,8.1,3836743739,140,11.9,3836743753,15,,3836743745,213,5.3,3850702091,388,,3836743741,141,28.6,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613775,316,61,1,40,35,o1iwuxbv233ayidxpibbxy59,0,85.8,72,2022-10-11T15:55:54.789Z,2022-10-16T19:33:40Z,3836743807,56,Center,3850703135,178,,,,,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613793,310,50,1,40,36,d47tf49ishm9qnfd8zyc8wv0j,1,15.2,33.4,2022-10-11T15:55:55.628Z,2022-10-16T19:33:49Z,3836743865,56,Back,3836743885,233,317,3836743867,285,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613779,317,7,1,40,36,o1iwuxbv233ayidxpibbxy59,1,84.8,66.6,2022-10-11T15:55:55.817Z,2022-10-16T19:34:01Z,3836743819,56,Center,3838569765,384,,3836743881,233,310,3850704297,389,,3836743821,286,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613813,318,15,1,40,38,o1iwuxbv233ayidxpibbxy59,1,76.8,68.7,2022-10-11T15:55:57.590Z,2022-10-16T19:34:06Z,3836744057,233,312,3836743959,22,,3836744479,146,98.0,3836744473,102,49.7,3836744467,29,,3836743963,56,Center,3836744475,103,29.7,3836743961,18,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,3850704531,178,3836744477,215,,3836744469,55,,,3836744465,79,3836744481,147,52.3,3838570467,328,,3836744053,72,,,317,,,,,,,,,,,,,,,,,,,
2470613811,312,10,1,40,39,d47tf49ishm9qnfd8zyc8wv0j,1,2.5,51,2022-10-11T15:55:58.842Z,2022-10-16T19:34:13Z,3836743953,182,,3836744075,233,318,3836743949,176,,3836743955,56,Back,3838570859,378,,3836743951,178,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613809,311,52,1,40,40,d47tf49ishm9qnfd8zyc8wv0j,1,2.5,51,2022-10-11T15:55:59.197Z,2022-10-16T19:34:19Z,3838571049,378,,3850705387,178,,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613923,313,1,1,41,20,d47tf49ishm9qnfd8zyc8wv0j,1,15.6,52.5,2022-10-11T15:56:39.379Z,2022-10-16T19:34:32Z,3836744641,123,,3836744651,213,4.9,3850706083,178,,3836744645,140,19.3,3836744649,212,22.9,3836744643,56,Back,3836744647,141,19.3,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613941,314,1,1,41,24,d47tf49ishm9qnfd8zyc8wv0j,0,24.9,11.8,2022-10-11T15:56:43.380Z,2022-10-16T19:34:40Z,3836744751,141,47.3,3836744749,140,68.2,3836744747,56,Center,3836744755,213,0.5,3836744753,212,51.5,3850706569,178,,3836744757,1,,3836744745,155,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613943,319,44,1,41,27,o1iwuxbv233ayidxpibbxy59,1,33.5,53.5,2022-10-11T15:56:46.386Z,2022-11-03T00:40:55Z,3836744761,56,Back,3836744763,285,,3836744793,233,315,,,,,,,,,,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613949,315,44,1,41,27,d47tf49ishm9qnfd8zyc8wv0j,0,66.5,46.5,2022-10-11T15:56:46.387Z,2022-10-16T19:34:47Z,3836744813,233,319,3836744777,56,Center,3836744779,286,,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470995493,809,1,1,41,27,o1iwuxbv233ayidxpibbxy59,0,32.9,54.5,2022-10-11T15:56:46.421Z,2022-11-03T00:40:55Z,3838748825,3,,3838748831,141,71.2,3838748829,140,36.7,3850707103,388,,3838748827,56,Back,3838748835,213,1.2,3838748833,212,12.0,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613945,320,43,1,41,28,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-11T15:56:48.040Z,2022-10-11T15:58:00Z,3836744765,56,Back,3836744773,213,1.1,3836744767,140,41.3,3836744769,141,69.9,3836744781,15,0,3836744771,212,12.2,3836746009,144,12,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613961,316,1,1,41,30,d47tf49ishm9qnfd8zyc8wv0j,1,60.6,38.8,2022-10-11T15:56:49.749Z,2022-10-16T19:34:59Z,3836744841,140,43.7,3850707511,178,,3836744845,212,25.0,3836744837,56,Back,3836744843,141,64.7,3836744847,213,2.4,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613967,317,1,1,41,33,d47tf49ishm9qnfd8zyc8wv0j,1,44.5,64.8,2022-10-11T15:56:52.670Z,2022-10-16T19:35:03Z,3836744883,213,0.8,3850707723,178,,3836744879,141,96.5,3836744877,140,64.2,3836744875,56,Left,3836744881,212,29.9,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613983,318,1,1,41,36,d47tf49ishm9qnfd8zyc8wv0j,1,65.2,96.5,2022-10-11T15:56:55.159Z,2022-10-16T19:35:07Z,3836744943,141,89.0,3836744947,213,3.6,3850708007,178,,3836744939,56,Left,3836744945,212,12.6,3836744941,140,54.2,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613991,319,1,1,41,40,d47tf49ishm9qnfd8zyc8wv0j,1,62.1,85.4,2022-10-11T15:56:59.459Z,2022-10-16T19:35:12Z,3850708251,178,,3836744975,56,Center,3836744983,213,4.6,3836744977,140,60.9,3836744979,141,69.8,3836744981,212,10.7,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470613993,320,61,1,41,41,d47tf49ishm9qnfd8zyc8wv0j,1,57.8,70.8,2022-10-11T15:57:00.386Z,2022-10-16T19:35:27Z,3850709115,178,,3836744987,56,Center,,,,,,,,,,,,,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614011,321,1,1,41,42,d47tf49ishm9qnfd8zyc8wv0j,1,61.1,70.5,2022-10-11T15:57:01.543Z,2022-10-16T19:35:33Z,3836745103,213,3.5,3836745095,56,Back,3836745099,141,58.2,3850709513,178,,3836745097,140,39.9,3836745101,212,23.8,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614015,322,1,1,41,47,d47tf49ishm9qnfd8zyc8wv0j,1,40.6,55.5,2022-10-11T15:57:06.500Z,2022-10-16T19:35:38Z,3836745131,213,1.7,3836745125,140,39.6,3850709783,178,,3836745127,141,66.8,3836745123,56,Back,3836745129,212,7.8,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614025,323,1,1,41,49,d47tf49ishm9qnfd8zyc8wv0j,1,39.3,63.9,2022-10-11T15:57:08.620Z,2022-10-16T19:35:43Z,3836745187,155,,3836745189,56,Right,3836745193,140,65.3,3836745199,212,41.9,3836745197,141,17.2,3836745203,1,,3850710135,178,,3836745201,213,5.4,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614035,324,1,1,41,52,d47tf49ishm9qnfd8zyc8wv0j,0,65.3,17.2,2022-10-11T15:57:11.284Z,2022-10-16T19:35:50Z,3836745241,212,11.2,3836745235,56,Center,3836745237,140,70.4,3836745243,213,1.1,3836745239,141,31.7,3850710469,178,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614037,321,49,1,41,53,o1iwuxbv233ayidxpibbxy59,1,28.1,70.1,2022-10-11T15:57:12.761Z,2022-10-16T19:35:55Z,,,,,,,,,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614049,322,1,1,41,53,o1iwuxbv233ayidxpibbxy59,1,28.1,70.1,2022-10-11T15:57:12.895Z,2022-10-16T19:36:02Z,3836745311,56,Back,3850710987,178,,3836745315,141,70.8,3836745317,212,8.3,3836745313,140,36.0,3836745319,213,0.1,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614051,323,1,1,41,54,o1iwuxbv233ayidxpibbxy59,1,36.5,71,2022-10-11T15:57:14.089Z,2022-10-16T19:36:09Z,3850711339,178,,3836745325,140,33.0,3836745331,213,1.9,3836745329,212,11.5,3836745323,56,Back,3836745327,141,87.0,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614065,324,1,1,41,56,o1iwuxbv233ayidxpibbxy59,1,33,87,2022-10-11T15:57:16.080Z,2022-10-16T19:36:12Z,3836745435,213,0.3,3836745433,212,13.6,3850711453,178,,3836745431,141,93.8,3836745427,56,Back,3836745429,140,45.2,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614067,325,1,1,42,0,o1iwuxbv233ayidxpibbxy59,0,54.1,88.5,2022-10-11T15:57:19.521Z,2022-10-16T19:36:22Z,3836745441,56,Left,3850711995,178,,3836745445,141,84.5,3836745439,155,,3836745447,212,4.5,3836745449,213,5.6,3836745443,140,57.5,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614069,325,61,1,42,0,d47tf49ishm9qnfd8zyc8wv0j,1,39.8,10.4,2022-10-11T15:57:19.750Z,2022-10-16T19:36:35Z,3850712915,178,,3836745451,56,Back,3850712913,21,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614075,326,5,1,42,2,d47tf49ishm9qnfd8zyc8wv0j,0,48,-1.4,2022-10-11T15:57:21.790Z,2022-10-16T19:36:47Z,3836745479,56,Back,3836745617,233,326,3836745481,347,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614107,326,5,1,42,2,o1iwuxbv233ayidxpibbxy59,1,52,101.4,2022-10-11T15:57:21.790Z,2022-10-16T19:36:47Z,3836745613,233,326,3836745609,56,Left,3836745611,347,,,,,,,,,,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614111,327,1,1,42,13,o1iwuxbv233ayidxpibbxy59,1,59.4,100,2022-10-11T15:57:32.301Z,2022-10-16T19:37:10Z,3836745641,141,95.9,3836745639,140,51.6,3836745643,212,9.0,3836745637,56,Left,3836745635,107,,3836745645,213,3.6,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614117,328,1,1,42,15,o1iwuxbv233ayidxpibbxy59,1,51.7,96,2022-10-11T15:57:34.589Z,2022-10-16T19:37:19Z,3836745673,141,81.2,3836745677,213,3.8,3836745669,56,Back,3836745675,212,17.0,3850714051,178,,3836745671,140,38.7,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614137,329,1,1,42,19,o1iwuxbv233ayidxpibbxy59,1,41.1,77.3,2022-10-11T15:57:38.632Z,2022-10-16T19:37:20Z,3836745791,140,37.5,3836745789,56,Back,3836745795,212,32.9,3836745799,1,,3836745793,141,29.3,3850715585,178,,3836745797,213,4.6,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614145,330,1,1,42,26,o1iwuxbv233ayidxpibbxy59,0,61.1,22.3,2022-10-11T15:57:45.921Z,2022-10-16T19:37:45Z,3836745833,141,0.0,3836745839,1,,3836745837,213,5.8,3850716569,178,,3836745835,212,33.4,3836745829,56,Right,3836745831,140,89.2,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614167,327,5,1,42,29,d47tf49ishm9qnfd8zyc8wv0j,1,15,100.8,2022-10-11T15:57:48.265Z,2022-10-16T19:37:51Z,3836745913,56,Back,3836745929,233,331,3836745915,347,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614147,331,5,1,42,29,o1iwuxbv233ayidxpibbxy59,0,85,-0.8,2022-10-11T15:57:48.265Z,2022-10-16T19:37:52Z,3836745843,347,,3836745935,233,327,3836745841,56,Right,,,,,,,,,,,,,,,,f5eje4do4lvjul2ban3ycraax,Ziyad Al Sahafi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614177,328,1,1,42,33,d47tf49ishm9qnfd8zyc8wv0j,1,19.3,100,2022-10-11T15:57:52.991Z,2022-10-16T19:37:58Z,3836745969,107,,3836745979,212,18.1,3836745973,140,35.3,3836745977,141,90.9,3836745971,56,Back,3836745981,213,5.9,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614181,329,1,1,42,35,d47tf49ishm9qnfd8zyc8wv0j,1,35.3,91.8,2022-10-11T15:57:54.962Z,2022-10-16T19:38:24Z,3836745997,56,Back,3836745999,140,31.9,3836746001,141,87.6,3836746003,212,4.6,3850717509,178,,3836746005,213,3.8,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614185,330,1,1,42,39,d47tf49ishm9qnfd8zyc8wv0j,1,31.9,87.6,2022-10-11T15:57:58.499Z,2022-10-16T19:38:38Z,3850718373,178,,3836746023,56,Back,3836746029,212,11.7,3836746027,141,98.0,3836746025,140,23.0,3836746031,213,2.5,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614193,331,1,1,42,40,d47tf49ishm9qnfd8zyc8wv0j,0,23,98,2022-10-11T15:58:00Z,2022-10-16T19:38:47Z,3850718895,178,,3836746065,213,5.5,3836746063,212,18.1,3836746061,141,78.9,3836746055,155,,3836746057,56,Back,3836746059,140,35.0,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473449341,928,43,1,42,42,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-10-11T15:58:01.900Z,2022-11-03T01:02:06Z,3890269275,144,67,3851801983,233,871,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473449339,871,43,1,42,42,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-11T15:58:01.901Z,2022-11-03T01:02:06Z,3851801991,233,928,3890269261,144,67,,,,,,,,,,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614197,332,8,1,42,42,o1iwuxbv233ayidxpibbxy59,1,64.4,32.2,2022-10-11T15:58:01.957Z,2022-11-03T00:40:56Z,3836746071,56,Center,3838576487,383,,3850720329,178,,3836748843,15,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614199,333,49,1,42,43,o1iwuxbv233ayidxpibbxy59,1,66,30.7,2022-10-11T15:58:02.712Z,2022-10-16T19:39:12Z,,,,,,,,,,,,,,,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614203,334,1,1,42,43,o1iwuxbv233ayidxpibbxy59,0,66,30.7,2022-10-11T15:58:02.747Z,2022-10-16T19:39:22Z,3850721061,178,,3836746091,141,37.0,3836746087,56,Center,3836746089,140,79.3,3836746095,213,0.3,3836746093,212,14.6,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614201,332,43,1,42,43,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2022-10-11T15:58:03.053Z,2022-10-11T16:01:19Z,3836748445,236,0,3836748447,233,332,3836746081,212,6.1,3836746083,213,2.8,3836748849,144,1,3836746077,140,29.5,3836746079,141,81.8,3836748451,286,0,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,3836746075,56,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614205,333,1,1,42,44,d47tf49ishm9qnfd8zyc8wv0j,0,19.5,67,2022-10-11T15:58:03.289Z,2022-10-16T19:39:28Z,3836748551,213,0.0,3836748541,3,,3836748543,56,Back,3836748549,212,12.0,3836748547,141,67.0,3836748545,140,30.9,3850721759,178,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614241,335,1,1,42,45,o1iwuxbv233ayidxpibbxy59,0,60.9,17.8,2022-10-11T15:58:04.535Z,2022-10-16T19:39:33Z,3836746301,141,36.7,3850721997,178,,3836746305,213,0.9,3836746297,56,Center,3836746299,140,71.4,3836746303,212,16.9,,,,,,,1amphiae52a8rzm2ngpzffu21,Tareq Abdullah A Mohammed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614215,334,49,1,42,47,d47tf49ishm9qnfd8zyc8wv0j,1,25.5,40,2022-10-11T15:58:06.280Z,2022-10-16T19:39:39Z,,,,,,,,,,,,,,,,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614231,335,1,1,42,48,d47tf49ishm9qnfd8zyc8wv0j,1,23.4,33.7,2022-10-11T15:58:08.082Z,2022-10-16T19:39:43Z,3850722555,178,,3836746235,56,Back,3836746243,213,5.2,3836746237,140,32.7,3836746239,141,5.0,3836746241,212,21.8,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614235,336,1,1,42,53,d47tf49ishm9qnfd8zyc8wv0j,1,35.3,7.1,2022-10-11T15:58:12.341Z,2022-10-16T19:39:49Z,3836746253,56,Back,3836746259,212,15.9,3836746257,141,30.2,3836746255,140,37.9,3836746261,213,1.4,3850722881,178,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614239,337,1,1,42,54,d47tf49ishm9qnfd8zyc8wv0j,1,37.9,30.2,2022-10-11T15:58:13.582Z,2022-10-16T19:39:54Z,3836746289,141,17.2,3836746287,140,48.2,3836746285,56,Back,3850723179,178,,3836746293,213,5.6,3836746291,212,14.0,,,,,,,btjt8zqd248l6mk9b2obdsr1l,Riyadh Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614251,338,1,1,42,56,d47tf49ishm9qnfd8zyc8wv0j,0,48.2,17.2,2022-10-11T15:58:15.462Z,2022-10-16T19:39:58Z,3836746367,213,0.9,3836746363,141,28.7,3850723423,178,,3836746365,212,10.2,3836746359,56,Center,3836746361,140,54.4,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614253,339,4,1,42,57,d47tf49ishm9qnfd8zyc8wv0j,1,57.2,29,2022-10-11T15:58:16.289Z,2022-10-16T19:40:07Z,3836746381,233,336,3836746371,13,,3836746375,152,,3836746377,265,,3836746379,286,,3836746373,56,Center,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614247,336,4,1,42,57,o1iwuxbv233ayidxpibbxy59,0,42.8,71,2022-10-11T15:58:16.290Z,2022-10-16T19:40:07Z,3836746337,13,,3836746343,265,,3836746339,56,Back,3836746345,285,,3850723865,178,,3836746413,233,339,3836746341,152,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614289,340,1,1,43,14,d47tf49ishm9qnfd8zyc8wv0j,1,63,30.4,2022-10-11T15:58:33.241Z,2022-10-16T19:40:12Z,3836746571,56,Right,3836746577,212,17.2,3836746569,152,,3836746589,189,,3850724117,178,,3836746573,140,73.5,3836746579,213,5.4,3836746567,5,,483n2f7a1xkseruh77bj7rxed,S. Bguir,3836746575,141,,,,,,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614295,341,1,1,43,16,d47tf49ishm9qnfd8zyc8wv0j,1,74.8,10.9,2022-10-11T15:58:35.982Z,2022-10-16T19:40:19Z,3836746617,213,0.8,3836746613,141,23.5,3836746609,56,Center,3836746615,212,12.2,3850724437,178,,3836746611,140,83.1,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614297,342,1,1,43,19,d47tf49ishm9qnfd8zyc8wv0j,1,83.1,23.5,2022-10-11T15:58:38.291Z,2022-10-16T19:40:22Z,3836746621,56,Right,3836746627,212,12.2,3850724649,178,,3836746629,213,6.0,3836746623,140,94.3,3836746625,141,18.7,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614299,343,1,1,43,20,d47tf49ishm9qnfd8zyc8wv0j,0,94.5,18.8,2022-10-11T15:58:39.700Z,2022-10-16T19:40:25Z,3838579955,224,,3838579957,20,,3836746641,141,33.1,3836746639,140,94.0,3836746633,2,,3836746643,212,9.7,3836746637,56,Center,3850724809,178,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,3836746635,155,3836746645,213,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614303,337,12,1,43,21,o1iwuxbv233ayidxpibbxy59,1,8.6,66.5,2022-10-11T15:58:40.210Z,2022-10-16T19:40:31Z,3836746665,141,83.1,3838580225,15,,3836746669,213,0.5,3836746663,140,28.7,3836746667,212,23.9,3836746661,56,Back,3850725145,178,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470614305,338,49,1,43,23,o1iwuxbv233ayidxpibbxy59,1,28.7,83.1,2022-10-11T15:58:42.711Z,2022-10-16T19:40:41Z,,,,,,,,,,,,,,,,,,,,,,,,,8pxv846gct3gjgrknr4glqulm,Sumayhan Al Nabit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
