id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2531298075,200,1,1,20,3,ebcxfnmnxrxvv6lcjsahgd38j,0,87.9,17.8,2023-04-09T19:20:26.231Z,2023-04-09T20:40:03Z,4177822715,236,,4177822633,213,1.6,4177822717,233,193,4177822629,141,19.8,4177822625,56,Right,4177822631,212,1.4,4177822721,286,,4177822627,140,87.9,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298071,193,74,1,20,3,57jcqe38hakh2hfit2zsogsb,1,10.6,76.1,2023-04-09T19:20:26.232Z,2023-04-09T20:40:00Z,4177822621,285,,4177822619,56,Back,4177822673,233,200,,,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298207,201,1,1,20,6,ebcxfnmnxrxvv6lcjsahgd38j,1,83.8,16.1,2023-04-09T19:20:28.519Z,2023-04-09T19:20:36Z,4177823321,141,9.8,4177823327,213,4.1,4177823319,140,81.1,4177823317,56,Right,4177823323,212,5.1,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298245,202,1,1,20,13,ebcxfnmnxrxvv6lcjsahgd38j,1,65.6,21.8,2023-04-09T19:20:36.167Z,2023-04-09T19:20:38Z,4177823515,212,20.2,4177823517,213,2.7,4177823505,140,48.1,4177823509,141,34.2,4177823499,56,Back,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298349,203,1,1,20,15,ebcxfnmnxrxvv6lcjsahgd38j,1,47.9,35.2,2023-04-09T19:20:37.927Z,2023-04-09T19:20:43Z,4177824113,213,1.7,4177824101,56,Back,4177824105,140,45.8,4177824109,141,67.9,4177824111,212,22.3,,,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298377,204,1,1,20,21,ebcxfnmnxrxvv6lcjsahgd38j,1,51.5,76.3,2023-04-09T19:20:43.687Z,2023-04-09T19:20:45Z,4177824253,56,Left,4177824263,213,0.2,4177824255,140,62.0,4177824257,141,80.2,4177824261,212,11.3,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298385,205,1,1,20,23,ebcxfnmnxrxvv6lcjsahgd38j,1,62,80.2,2023-04-09T19:20:45.511Z,2023-04-09T19:20:46Z,4177824321,141,68.4,4177824319,140,61.9,4177824317,56,Center,4177824325,213,4.7,4177824323,212,8.0,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298417,206,1,1,20,23,ebcxfnmnxrxvv6lcjsahgd38j,1,61.9,68.4,2023-04-09T19:20:46.247Z,2023-04-09T19:20:50Z,4177824517,212,9.1,4177824511,56,Center,4177824515,141,76.6,4177824519,213,0.7,4177824513,140,68.8,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298487,194,45,1,20,27,57jcqe38hakh2hfit2zsogsb,0,26.8,8.5,2023-04-09T19:20:50.039Z,2023-04-09T19:20:55Z,4177824851,56,Back,4177824973,233,207,4177824853,285,,,,,,,,,,,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298451,207,3,1,20,27,ebcxfnmnxrxvv6lcjsahgd38j,1,73.2,91.5,2023-04-09T19:20:50.039Z,2023-04-10T17:22:00Z,4177824699,286,,4177824945,233,194,4177824697,56,Left,4181258093,465,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298459,208,3,1,20,29,ebcxfnmnxrxvv6lcjsahgd38j,0,76.4,93,2023-04-09T19:20:51.831Z,2023-04-10T17:22:02Z,4177825509,233,195,4181258171,465,,4177824713,56,Left,4177824715,286,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298603,195,7,1,20,29,57jcqe38hakh2hfit2zsogsb,0,23.6,7,2023-04-09T19:20:51.832Z,2023-04-10T17:22:29Z,4177825485,233,208,4181258659,385,,4177825465,285,,4177825463,56,Back,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298581,209,2,1,20,34,ebcxfnmnxrxvv6lcjsahgd38j,1,66.3,92.7,2023-04-09T19:20:56.567Z,2023-04-09T19:21:09Z,4177825315,141,68.7,4177825313,140,78.8,4177825933,7,6m2uqbr8e3v4hcg8r02ee1ec5,4177825311,56,Center,4177826171,8,,,,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298679,196,55,1,20,34,57jcqe38hakh2hfit2zsogsb,1,22.8,38.6,2023-04-09T19:20:56.568Z,2023-04-09T19:53:03Z,,,,,,,,,,,,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531298585,210,43,1,20,35,ebcxfnmnxrxvv6lcjsahgd38j,1,0,0,2023-04-09T19:20:57.799Z,2023-04-09T19:21:05Z,4177825335,22,0,4177825339,56,Center,4177825847,144,38,4177825337,18,0,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299177,197,1,1,21,13,57jcqe38hakh2hfit2zsogsb,1,29.3,34.9,2023-04-09T19:21:35.972Z,2023-04-09T19:28:01Z,4177828479,213,1.7,4177828473,140,27.0,4177828475,141,66.0,4177828467,5,,4177828477,212,21.3,4177828471,56,Back,4177832729,189,,4177828469,241,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299197,198,1,1,21,15,57jcqe38hakh2hfit2zsogsb,1,27,66.3,2023-04-09T19:21:38.132Z,2023-04-09T19:28:00Z,4177861791,189,,4177828589,140,48.4,4177828591,141,69.3,4177828593,212,22.6,4177828595,213,0.1,4177828587,56,Back,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299217,199,1,1,21,16,57jcqe38hakh2hfit2zsogsb,1,48.5,70.5,2023-04-09T19:21:38.996Z,2023-04-09T19:21:41Z,4177828709,212,14.7,4177828705,140,42.0,4177828707,141,89.6,4177828703,56,Back,4177828711,213,2.1,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299247,200,1,1,21,18,57jcqe38hakh2hfit2zsogsb,1,42,89.6,2023-04-09T19:21:41.091Z,2023-04-09T19:21:42Z,4177828847,141,78.8,4177828851,213,5.0,4177828849,212,7.7,4177828845,140,44.2,4177828843,56,Back,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299287,201,1,1,21,20,57jcqe38hakh2hfit2zsogsb,1,43.3,76.4,2023-04-09T19:21:42.388Z,2023-04-09T19:21:44Z,4177829075,212,12.2,4177829073,141,63.4,4177829069,56,Back,4177829071,140,35.3,4177829077,213,4.0,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299323,202,1,1,21,22,57jcqe38hakh2hfit2zsogsb,1,35.3,63.4,2023-04-09T19:21:44.484Z,2023-04-09T19:21:47Z,4177829287,213,4.7,4177829279,212,27.7,4177829273,141,22.7,4177829265,56,Back,4177829269,140,36.1,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299425,203,1,1,21,29,57jcqe38hakh2hfit2zsogsb,0,53.2,17.1,2023-04-09T19:21:51.812Z,2023-04-09T19:21:54Z,4177829885,56,Center,4177829889,141,47.9,4177829893,213,0.7,4177829887,140,78.6,4177829883,155,,4177829891,212,33.9,4177829895,1,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299461,212,1,1,21,32,ebcxfnmnxrxvv6lcjsahgd38j,0,21.4,52.5,2023-04-09T19:21:54.760Z,2023-04-09T19:21:57Z,4177830045,212,15.2,4177830033,56,Back,4177830049,213,6.2,4177830037,140,35.8,4177830031,3,,4177830041,141,50.1,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299497,204,1,1,21,34,57jcqe38hakh2hfit2zsogsb,1,62.9,51.2,2023-04-09T19:21:57.076Z,2023-04-09T19:21:59Z,4177830255,140,69.0,4177830253,56,Center,4177830259,212,9.3,4177830257,141,61.1,4177830261,213,0.8,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299515,205,1,1,21,36,57jcqe38hakh2hfit2zsogsb,1,70,52.8,2023-04-09T19:21:59.124Z,2023-04-09T19:22:00Z,4177830339,212,8.3,4177830333,56,Center,4177830335,140,75.2,4177830337,141,43.7,4177830341,213,5.4,,,,,,,,,,h17s3qts1dz1zqjw19jazzkl,Cristiano Ronaldo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299517,206,1,1,21,37,57jcqe38hakh2hfit2zsogsb,0,74.6,43,2023-04-09T19:22:00.260Z,2023-04-09T19:22:01Z,4177830365,141,54.8,4177830353,140,74.7,4177830385,213,1.6,4177830347,56,Center,4177830373,212,8.0,,,,,,,,,,4lhyi7xvorswax9xwmz4v5tqt,Talisca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299563,213,1,1,21,41,ebcxfnmnxrxvv6lcjsahgd38j,1,21.8,50.9,2023-04-09T19:22:03.512Z,2023-04-09T19:22:04Z,4177830599,56,Back,4177830609,1,,4177830605,212,7.2,4177830603,141,57.2,4177830601,140,27.3,4177830597,157,,4177830607,213,0.6,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299595,214,1,1,21,42,ebcxfnmnxrxvv6lcjsahgd38j,1,27.2,56.9,2023-04-09T19:22:04.344Z,2023-04-09T19:22:06Z,4177830793,212,14.9,4177830787,140,40.9,4177830795,213,6.0,4177830779,3,,4177830783,56,Back,4177830791,141,51.0,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299603,215,49,1,21,44,ebcxfnmnxrxvv6lcjsahgd38j,1,42.5,52.1,2023-04-09T19:22:06.696Z,2023-04-09T19:22:07Z,,,,,,,,,,,,,,,,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299609,216,3,1,21,44,ebcxfnmnxrxvv6lcjsahgd38j,0,43.4,51,2023-04-09T19:22:06.856Z,2023-04-10T17:25:30Z,4177830859,286,,4181263531,464,,4177830857,56,Back,4177830985,233,207,,,,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299627,207,7,1,21,44,57jcqe38hakh2hfit2zsogsb,1,56.6,49,2023-04-09T19:22:06.857Z,2023-04-10T17:25:33Z,4181263611,383,,4177830963,233,216,4177830943,285,,4177830941,56,Center,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299629,208,49,1,21,46,57jcqe38hakh2hfit2zsogsb,1,52.1,47.9,2023-04-09T19:22:09.044Z,2023-04-09T19:22:09Z,,,,,,,,,,,,,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299691,209,1,1,21,49,57jcqe38hakh2hfit2zsogsb,1,47.8,64.6,2023-04-09T19:22:11.668Z,2023-04-09T19:22:13Z,4177831241,141,66.6,4177831237,56,Center,4177831243,212,11.9,4177831245,213,0.1,4177831239,140,59.1,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299723,210,1,1,21,51,57jcqe38hakh2hfit2zsogsb,1,58.9,74.8,2023-04-09T19:22:13.668Z,2023-04-09T19:22:16Z,4177831437,141,96.0,4177831441,213,1.1,4177831439,212,16.1,4177831435,140,65.7,4177831433,56,Left,,,,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299769,211,1,1,21,53,57jcqe38hakh2hfit2zsogsb,1,67,93.3,2023-04-09T19:22:16.259Z,2023-04-09T19:22:21Z,4177831743,56,Left,4177831749,212,18.3,4177831745,140,84.4,4177831747,141,94.2,4177831751,213,0.0,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299819,212,1,1,21,58,57jcqe38hakh2hfit2zsogsb,1,86.2,89.9,2023-04-09T19:22:20.883Z,2023-04-09T19:22:24Z,4177831971,140,76.1,4177831977,213,2.8,4177831969,56,Left,4177831973,141,96.3,4177831975,212,11.5,,,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299823,213,3,1,22,2,57jcqe38hakh2hfit2zsogsb,0,80.2,92.4,2023-04-09T19:22:24.836Z,2023-04-10T17:25:51Z,4181264093,465,,4177831997,286,,4177832001,211,,4177831995,56,Left,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299843,217,49,1,22,4,ebcxfnmnxrxvv6lcjsahgd38j,1,20.5,7.4,2023-04-09T19:22:27.240Z,2023-04-09T19:22:27Z,,,,,,,,,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299863,218,50,1,22,5,ebcxfnmnxrxvv6lcjsahgd38j,1,13.5,7.6,2023-04-09T19:22:27.810Z,2023-04-09T19:22:28Z,4177832161,56,Back,4177832221,233,214,4177832165,285,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299867,214,7,1,22,5,57jcqe38hakh2hfit2zsogsb,1,86.5,92.4,2023-04-09T19:22:27.811Z,2023-04-10T17:25:56Z,4181264267,385,,4177832173,286,,4177832171,56,Left,4177832201,233,218,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299885,215,5,1,22,6,57jcqe38hakh2hfit2zsogsb,0,101.1,85.1,2023-04-09T19:22:29.124Z,2023-04-09T19:22:30Z,4177832271,56,Left,4177832341,233,219,4177832273,346,,,,,,,,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531299889,219,5,1,22,6,ebcxfnmnxrxvv6lcjsahgd38j,1,-1.1,14.9,2023-04-09T19:22:29.124Z,2023-04-09T19:37:02Z,4177832315,233,215,4177832293,346,,4177832291,56,Back,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300311,220,1,1,22,32,ebcxfnmnxrxvv6lcjsahgd38j,1,3.9,47.5,2023-04-09T19:22:54.456Z,2023-04-09T19:22:57Z,4177834499,237,,4177834495,213,1.2,4177834491,141,75.7,4177834487,56,Back,4177834493,212,20.3,4177834489,140,10.1,4177834485,124,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300351,221,1,1,22,34,ebcxfnmnxrxvv6lcjsahgd38j,0,12.6,73,2023-04-09T19:22:56.984Z,2023-04-09T19:23:01Z,4177834719,155,,4177834727,212,51.2,4177834721,56,Left,4177834725,141,85.9,4177834723,140,60.6,4177834731,1,,4177834729,213,0.2,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300365,216,44,1,22,37,57jcqe38hakh2hfit2zsogsb,1,34.9,14.6,2023-04-09T19:23:00.152Z,2023-04-09T19:23:01Z,4177834795,285,,4177834815,233,222,4177834793,56,Back,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300355,222,44,1,22,37,ebcxfnmnxrxvv6lcjsahgd38j,0,65.1,85.4,2023-04-09T19:23:00.153Z,2023-04-09T19:23:02Z,4177834891,233,216,4177834747,56,Left,4177834749,286,,,,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300371,217,1,1,22,38,57jcqe38hakh2hfit2zsogsb,0,30.4,15,2023-04-09T19:23:00.803Z,2023-04-09T19:23:02Z,4177834819,3,,4177834821,56,Back,4177834827,212,15.1,4177834823,140,40.6,4177834825,141,0.0,4177834829,213,5.5,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300393,218,5,1,22,39,57jcqe38hakh2hfit2zsogsb,0,42.7,-1.2,2023-04-09T19:23:01.725Z,2023-04-09T19:23:10Z,4177834941,347,,4177835479,233,223,4177834939,56,Back,,,,,,,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300491,223,5,1,22,39,ebcxfnmnxrxvv6lcjsahgd38j,1,57.3,101.2,2023-04-09T19:23:01.725Z,2023-04-09T19:37:03Z,4177835443,347,,4177835455,233,218,4177835441,56,Left,,,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300577,224,1,1,22,50,ebcxfnmnxrxvv6lcjsahgd38j,1,54.9,100,2023-04-09T19:23:13.209Z,2023-04-09T19:23:15Z,4177835835,141,95.9,4177835839,213,6.0,4177835829,107,,4177835837,212,15.8,4177835831,56,Left,4177835833,140,69.5,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300595,225,1,1,22,53,ebcxfnmnxrxvv6lcjsahgd38j,1,69.4,95.4,2023-04-09T19:23:15.752Z,2023-04-09T19:23:17Z,4177835929,56,Left,4177835937,213,6.3,4177835931,140,77.1,4177835935,212,8.1,4177835933,141,95.3,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300663,226,1,1,22,54,ebcxfnmnxrxvv6lcjsahgd38j,1,76.9,95.3,2023-04-09T19:23:17.176Z,2023-04-09T19:23:23Z,4177836267,140,77.2,4177836269,141,86.3,4177836265,56,Left,4177836271,212,6.1,4177836273,213,4.8,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300669,227,1,1,23,0,ebcxfnmnxrxvv6lcjsahgd38j,0,96.2,86.5,2023-04-09T19:23:23.129Z,2023-04-10T17:26:41Z,4181265199,72,,4177836291,212,2.8,4177836955,236,,4177836289,141,82.6,4177836287,140,95.3,4177836281,2,,4177836961,286,,4177836283,155,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,4177836957,233,219,4181265195,224,4177836285,56,Left,4177836293,213,,,,,,,,,,,,,,,4.4,,,
2531300695,219,12,1,23,0,57jcqe38hakh2hfit2zsogsb,1,4.7,13.8,2023-04-09T19:23:23.229Z,2023-04-09T19:23:44Z,4177836431,56,Back,4177836989,233,227,4177836869,185,,,,,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300749,221,6,1,23,1,57jcqe38hakh2hfit2zsogsb,0,5.2,14.4,2023-04-09T19:23:24.329Z,2023-04-10T17:26:55Z,4177836813,233,228,4177836683,56,Back,4177836685,73,,,,,,,,,,,,,,,,,rbhqo1mjhl4j1enpfpbehlgp,Abdullah Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300701,228,6,1,23,1,ebcxfnmnxrxvv6lcjsahgd38j,1,94.8,85.6,2023-04-09T19:23:24.329Z,2023-04-09T19:23:28Z,4177836449,56,Left,4177836753,233,221,4177836451,73,,,,,,,,,,,,,,,,,6m2uqbr8e3v4hcg8r02ee1ec5,A. Trajkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531300719,220,43,1,23,3,57jcqe38hakh2hfit2zsogsb,1,0,0,2023-04-09T19:23:26.130Z,2023-04-09T19:23:42Z,4177836537,56,Back,4177837905,144,61,,,,,,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531301249,229,1,1,23,34,ebcxfnmnxrxvv6lcjsahgd38j,1,99.5,99.5,2023-04-09T19:23:56.810Z,2023-04-10T17:26:52Z,4177839393,140,93.1,4177839401,1,,4181265487,20,,4177839385,6,,4177839395,141,30.4,4177839383,2,,4177839387,155,,4177839389,223,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,4177839399,213,4.6,4177839397,212,4177839391,56,Center,,,,,,,,,,,,,,,,47.5,,,,
2531301269,230,1,1,23,38,ebcxfnmnxrxvv6lcjsahgd38j,0,93.1,30.4,2023-04-09T19:24:01.273Z,2023-04-09T19:24:03Z,4177839491,140,97.0,4177839489,56,Center,4177839497,213,1.3,4177839495,212,13.2,4177839493,141,48.8,,,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531301263,222,52,1,23,39,57jcqe38hakh2hfit2zsogsb,1,3.4,53.9,2023-04-09T19:24:01.747Z,2023-04-10T17:27:02Z,4181265723,376,,,,,,,,,,,,,,,,,,,,,,,92mpk5ev1xz0pcw6bp24xjhwq,Nawaf Al Aqidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531301403,223,1,1,23,43,57jcqe38hakh2hfit2zsogsb,0,14,49.3,2023-04-09T19:24:06.194Z,2023-04-09T19:24:08Z,4177840223,212,16.8,4177840217,56,Back,4177840219,140,29.1,4177840215,123,,4177840225,213,5.9,4177840221,141,41.2,,,,,,,92mpk5ev1xz0pcw6bp24xjhwq,Nawaf Al Aqidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531301459,231,49,1,23,48,ebcxfnmnxrxvv6lcjsahgd38j,1,68.2,78.7,2023-04-09T19:24:10.826Z,2023-04-09T19:24:10Z,,,,,,,,,,,,,,,,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531301521,232,1,1,23,48,ebcxfnmnxrxvv6lcjsahgd38j,1,68.4,78.8,2023-04-09T19:24:11.241Z,2023-04-09T19:24:13Z,4177840761,141,93.5,4177840757,56,Left,4177840763,212,12.7,4177840765,213,0.9,4177840759,140,75.9,,,,,,,,,,5zmh9fz8vr0jcgt8zic0vyve2,Paulinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531301543,233,1,1,23,51,ebcxfnmnxrxvv6lcjsahgd38j,1,76.4,92.7,2023-04-09T19:24:13.753Z,2023-04-09T19:24:15Z,4177840873,213,4.1,4177840867,140,73.2,4177840869,141,85.4,4177840871,212,6.0,4177840865,56,Left,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531301569,234,1,1,23,52,ebcxfnmnxrxvv6lcjsahgd38j,0,73.4,86.2,2023-04-09T19:24:15.194Z,2023-04-09T19:24:18Z,4177841015,155,,4177841019,140,82.0,4177841023,212,9.2,4177841017,56,Left,4177841021,141,89.0,4177841025,213,0.2,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531301581,224,12,1,23,54,57jcqe38hakh2hfit2zsogsb,1,17.5,7.5,2023-04-09T19:24:16.643Z,2023-04-09T19:24:22Z,4177841697,212,9.5,4177841691,167,,4177841699,213,5.6,4177841079,56,Back,4177841695,141,0.0,4177841693,140,24.6,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531301589,225,5,1,23,55,57jcqe38hakh2hfit2zsogsb,0,24.7,-1.4,2023-04-09T19:24:17.347Z,2023-04-09T19:24:31Z,4177841109,56,Back,4177841111,347,,4177842513,233,235,,,,,,,,,,,,,,,,74yjko6gbejstpnhkr1gn8xxx,Sultan Al Ghannam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531301861,235,5,1,23,55,ebcxfnmnxrxvv6lcjsahgd38j,1,75.3,101.4,2023-04-09T19:24:17.347Z,2023-04-09T19:37:03Z,4177842465,347,,4177842463,56,Left,4177842493,233,225,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
