id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,assist,qualifier/16/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2495615801,506,17,2,56,19,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-01-07T16:13:22.711Z,2023-01-13T07:45:39Z,3968663919,35,,3968656937,31,,,,,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495616639,486,27,2,56,22,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-01-07T16:13:25.320Z,2023-01-21T09:13:48Z,3968661543,53,jm8cn996mibk0hwauxvsb1lh,3968661605,233,507,3968661541,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495616583,507,27,2,56,22,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-01-07T16:13:25.320Z,2023-01-21T09:13:48Z,3968661563,233,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495617887,487,28,2,58,15,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-01-07T16:15:18.077Z,2023-01-21T09:13:56Z,3968668289,55,486,3968668381,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495617775,508,28,2,58,15,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-01-07T16:15:18.077Z,2023-01-21T09:13:57Z,3968667681,55,507,3968668333,233,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618207,509,1,2,58,16,7dkxxicrwn77jpdfkwpnlnnyn,0,71.1,14.9,2023-01-07T16:15:19.057Z,2023-01-13T07:46:24Z,3972563799,72,,3968669973,140,93.0,3968669965,152,,3975033623,178,,3968669959,2,,3972563795,225,,3968669971,56,Center,3972563797,387,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,3968669977,212,35.6,3968670115,233,488,,3968669979,213,3968669963,155,,3968669975,141,54.9,0.9,3968669961,5,3968669981,1,,,,,,,,,,,,,,,,,,
2495618217,488,11,2,58,18,d47tf49ishm9qnfd8zyc8wv0j,1,8.7,44.6,2023-01-07T16:15:21.696Z,2023-01-13T07:46:27Z,3975033641,388,,3972563803,378,,3968670019,88,,3968670017,56,Back,3968670143,233,509,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618509,489,1,2,58,26,d47tf49ishm9qnfd8zyc8wv0j,1,12.8,45.4,2023-01-07T16:15:29.742Z,2023-01-13T07:46:31Z,3968671541,141,75.6,3968671543,212,21.7,3968671539,140,19.5,3968671535,56,Back,3968671531,123,,3975033669,178,,3968671545,213,1.2,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618577,490,1,2,58,33,d47tf49ishm9qnfd8zyc8wv0j,0,27,89.9,2023-01-07T16:15:36.354Z,2023-01-13T07:46:35Z,3968671891,140,41.3,3975033697,178,,3968671889,56,Back,3968671895,141,100.0,3968671901,213,0.5,3968671899,212,17.0,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618589,491,5,2,58,34,d47tf49ishm9qnfd8zyc8wv0j,0,44.3,101.8,2023-01-07T16:15:37.577Z,2023-01-13T07:46:38Z,3968671953,347,,3968671951,56,Back,3968672477,233,510,,,,,,,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618663,510,5,2,58,34,7dkxxicrwn77jpdfkwpnlnnyn,1,55.7,-1.8,2023-01-07T16:15:37.577Z,2023-01-13T07:46:39Z,3968672453,233,491,3968672383,347,,3968672379,56,Right,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618729,511,1,2,58,38,7dkxxicrwn77jpdfkwpnlnnyn,1,53.6,0,2023-01-07T16:15:41.488Z,2023-01-13T07:46:57Z,3968672755,140,48.0,3968672759,212,10.6,3968672751,107,,3968672761,213,2.2,3968672757,141,10.9,3968672753,56,Back,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618795,512,1,2,58,41,7dkxxicrwn77jpdfkwpnlnnyn,0,53.9,15.3,2023-01-07T16:15:44.565Z,2023-01-13T07:47:02Z,3968673185,212,39.8,3968673177,155,,3968673189,1,,3968673181,140,90.8,3975033831,178,,3968673187,213,0.2,3968673179,56,Center,3968673183,141,28.8,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495618847,492,52,2,58,53,d47tf49ishm9qnfd8zyc8wv0j,1,2.2,65.5,2023-01-07T16:15:56.866Z,2023-01-13T07:47:22Z,3972563831,376,,3975033923,178,,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619195,493,1,2,58,58,d47tf49ishm9qnfd8zyc8wv0j,1,13.4,57.5,2023-01-07T16:16:01.213Z,2023-01-13T07:47:28Z,3968675355,56,Back,3968675359,141,76.6,3968675357,140,18.0,3975033953,178,,3968675353,123,,3968675363,213,1.2,3968675361,212,13.9,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619227,494,1,2,59,4,d47tf49ishm9qnfd8zyc8wv0j,1,23.6,84.8,2023-01-07T16:16:07.583Z,2023-01-13T07:47:37Z,3968675531,140,33.2,3968675537,141,84.7,3975034017,178,,3968675541,212,10.1,3968675525,56,Back,3968675543,213,6.3,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619261,495,1,2,59,5,d47tf49ishm9qnfd8zyc8wv0j,1,32.6,84.4,2023-01-07T16:16:08.736Z,2023-01-13T07:47:42Z,3975034049,178,,3968675737,213,1.8,3968675733,141,96.8,3968675731,140,30.5,3968675735,212,8.7,3968675729,56,Back,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619305,496,1,2,59,7,d47tf49ishm9qnfd8zyc8wv0j,1,30.5,96.6,2023-01-07T16:16:10.032Z,2023-01-13T07:47:46Z,3968676001,56,Back,3968676003,140,22.7,3968676007,212,10.2,3975034073,178,,3968676009,213,3.8,3968676005,141,87.7,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619433,497,1,2,59,9,d47tf49ishm9qnfd8zyc8wv0j,1,22,87.1,2023-01-07T16:16:12.330Z,2023-01-13T07:47:51Z,3968676727,56,Back,3968676731,140,7.1,3975034117,178,,3968676735,141,63.1,3968676739,212,22.6,3968676743,213,3.9,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619457,498,1,2,59,13,d47tf49ishm9qnfd8zyc8wv0j,0,7.3,58.8,2023-01-07T16:16:16.213Z,2023-01-13T07:47:55Z,3968676915,1,,3968676907,140,58.6,3968676909,141,77.8,3968676905,56,Center,3968676913,213,0.2,3975034145,178,,3968676911,212,55.4,3972563869,155,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619461,513,1,2,59,17,7dkxxicrwn77jpdfkwpnlnnyn,0,41.6,23.7,2023-01-07T16:16:20.229Z,2023-01-13T07:48:00Z,3968676933,56,Back,3968676937,141,30.0,3968676931,3,,3968676939,212,6.1,3968676935,140,37.4,3968676941,213,2.4,3975034179,388,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619657,499,1,2,59,22,d47tf49ishm9qnfd8zyc8wv0j,1,78.2,63.6,2023-01-07T16:16:25.209Z,2023-01-13T07:48:10Z,3975034235,178,,3968677961,140,92.6,3968677957,56,Center,3968677967,212,15.6,3968680657,210,15,3968677965,141,69.0,3968680659,154,,3968677969,213,0.2,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619663,500,15,2,59,24,d47tf49ishm9qnfd8zyc8wv0j,1,91,69,2023-01-07T16:16:27.003Z,2023-01-13T07:48:10Z,3975034263,178,,3968680699,80,,3968698591,214,,3968678003,56,Center,3968678001,64,,3968680701,29,,3968679879,233,514,3968680731,146,99.3,483n2f7a1xkseruh77bj7rxed,S. Bguir,3968680723,103,0.6,3968680735,147,52.3,,3968677999,22,3968680725,328,,3968679855,72,,,3968680705,154,3968680713,55,499,3968680719,102,,,,,,,,,,,,48.0,,,
2495619855,514,10,2,59,24,7dkxxicrwn77jpdfkwpnlnnyn,1,2.4,44.7,2023-01-07T16:16:27.440Z,2023-01-13T07:48:14Z,3968679139,56,Back,3968680243,233,500,3968680215,183,,3972563939,376,,3968679127,173,,3972564047,389,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619697,501,6,2,59,25,d47tf49ishm9qnfd8zyc8wv0j,1,94.4,60.2,2023-01-07T16:16:28.333Z,2023-01-13T07:48:16Z,3968681899,233,515,3968678217,56,Center,3968678221,75,,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495619915,515,6,2,59,25,7dkxxicrwn77jpdfkwpnlnnyn,0,5.6,39.8,2023-01-07T16:16:28.333Z,2023-01-13T07:48:15Z,3968679439,56,Back,3968681931,233,501,3968679441,73,,,,,,,,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620421,502,1,2,59,58,d47tf49ishm9qnfd8zyc8wv0j,0,99.5,0.5,2023-01-07T16:17:01.587Z,2023-01-13T07:48:19Z,3968682271,6,,3968682273,155,,3968682285,213,1.7,3968682269,2,,3975034313,178,,3968682287,1,,3968682277,56,Center,3972564001,72,,483n2f7a1xkseruh77bj7rxed,S. Bguir,3968682281,141,50.6,3968682283,212,34.2,,3968682279,140,3968682275,223,,,,,96.9,,,,,,,,,,,,,,,,,,,,,,
2495620459,516,12,2,60,0,7dkxxicrwn77jpdfkwpnlnnyn,1,5,53,2023-01-07T16:17:02.967Z,2023-01-13T06:01:21Z,3968682537,212,38.0,3968682533,140,12.0,3968682679,15,,3968682577,167,,3975013203,388,,3968682531,56,Back,3968682535,141,0.0,3968682539,213,4.9,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620533,503,5,2,60,4,d47tf49ishm9qnfd8zyc8wv0j,1,87.6,102,2023-01-07T16:17:07.241Z,2023-01-13T06:01:28Z,3968682979,347,,3968682975,56,Left,3968682987,233,517,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620463,517,5,2,60,4,7dkxxicrwn77jpdfkwpnlnnyn,0,12.4,-2,2023-01-07T16:17:07.241Z,2023-01-13T06:01:29Z,3968682547,347,,3968682545,56,Back,3968683011,233,503,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495620991,504,1,2,60,30,d47tf49ishm9qnfd8zyc8wv0j,1,88.9,100,2023-01-07T16:17:33.259Z,2023-01-13T06:01:42Z,3968685671,140,75.2,3968685669,56,Left,3968685677,213,3.8,3968685673,141,86.3,3968685675,212,17.9,3968685667,107,,,,,,,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621067,505,1,2,60,32,d47tf49ishm9qnfd8zyc8wv0j,1,75.6,86.2,2023-01-07T16:17:35.086Z,2023-01-13T06:02:04Z,3968686073,140,78.1,3968686077,212,7.9,3968686071,56,Left,3968686079,213,1.2,3968686075,141,97.1,3975013481,388,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621101,506,1,2,60,34,d47tf49ishm9qnfd8zyc8wv0j,0,78.1,96.3,2023-01-07T16:17:37.867Z,2023-01-13T06:02:10Z,3972564089,72,,3968686217,56,Center,3968686221,141,56.6,3968686223,212,33.4,3968686219,140,96.9,3968686215,155,,3972564087,224,,3975013527,178,,bgac6td6x8qi2o7o5ofrj3t1x,Sari Amro,3968686213,2,,3968686227,1,,,3968686225,213,,,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,
2495621107,518,52,2,60,37,7dkxxicrwn77jpdfkwpnlnnyn,1,7.5,44.5,2023-01-07T16:17:40.046Z,2023-01-13T06:02:16Z,3972564103,377,,3975013565,178,,,,,,,,,,,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621247,519,1,2,60,38,7dkxxicrwn77jpdfkwpnlnnyn,1,11.9,55.2,2023-01-07T16:17:41.436Z,2023-01-13T06:02:25Z,3968686977,213,0.9,3968686973,141,83.5,3975013623,178,,3968686971,140,27.5,3968686975,212,25.3,3968686967,56,Back,3968686961,123,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621269,520,1,2,60,43,7dkxxicrwn77jpdfkwpnlnnyn,1,27.4,83,2023-01-07T16:17:46.589Z,2023-01-13T07:29:05Z,3968687075,212,8.4,3968687071,140,30.1,3968687069,56,Back,3968687077,213,5.1,3975029103,178,,3968687073,141,71.4,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621347,521,1,2,60,44,7dkxxicrwn77jpdfkwpnlnnyn,1,29.9,71.2,2023-01-07T16:17:47.566Z,2023-01-13T07:29:10Z,3968687481,56,Back,3968687487,212,12.1,3968687483,140,19.6,3975029131,178,,3968687485,141,79.3,3968687489,213,2.7,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621371,522,1,2,60,46,7dkxxicrwn77jpdfkwpnlnnyn,1,19.6,79.3,2023-01-07T16:17:49.121Z,2023-01-13T07:29:15Z,3975029159,178,,3968687619,141,53.4,3968687615,56,Back,3968687617,140,22.5,3968687621,212,17.9,3968687623,213,4.9,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621401,523,1,2,60,48,7dkxxicrwn77jpdfkwpnlnnyn,1,22.7,53,2023-01-07T16:17:51.538Z,2023-01-13T07:29:20Z,3968687765,141,49.4,3968687771,213,6.0,3968687763,140,29.5,3968687767,212,7.5,3975029185,178,,3968687761,56,Back,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621427,524,1,2,60,49,7dkxxicrwn77jpdfkwpnlnnyn,1,29.5,49.3,2023-01-07T16:17:52.754Z,2023-01-13T07:29:26Z,3968687881,212,13.3,3968687883,213,4.5,3968687879,141,30.1,3975029219,178,,3968687875,56,Back,3968687877,140,27.0,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621487,525,1,2,60,51,7dkxxicrwn77jpdfkwpnlnnyn,1,26.9,29.8,2023-01-07T16:17:54.529Z,2023-01-13T07:29:34Z,3968688235,213,5.6,3968688229,141,13.1,3975029259,178,,3968688225,56,Back,3968688227,140,39.9,3968688231,212,17.8,,,,,,,9brcp1e0kz59x1g4j73a54m50,Saad Al Mosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621609,526,1,2,60,54,7dkxxicrwn77jpdfkwpnlnnyn,1,41.5,12.6,2023-01-07T16:17:57.884Z,2023-01-13T07:29:40Z,3968688907,212,14.7,3968688903,140,55.0,3968688901,56,Right,3975029295,178,,3968688905,141,7.0,3968688909,213,6.0,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621683,527,1,2,60,59,7dkxxicrwn77jpdfkwpnlnnyn,1,63.2,12.8,2023-01-07T16:18:02.519Z,2023-01-13T07:29:52Z,3968689291,1,,3968689285,141,72.9,3968689277,56,Center,3968689289,213,1.2,3968689273,155,,3975029393,178,,3968689275,196,,3968689287,212,43.4,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,3968689281,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621705,528,1,2,61,2,7dkxxicrwn77jpdfkwpnlnnyn,0,76.5,73.3,2023-01-07T16:18:05.626Z,2023-01-13T07:39:18Z,3968689429,213,0.3,3968689425,141,74.5,3968689419,168,,3975030335,178,,3968689423,140,79.5,3968689427,212,3.3,3968689421,56,Center,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496835267,1065,67,2,61,4,d47tf49ishm9qnfd8zyc8wv0j,1,21.2,24.8,2023-01-07T16:18:06.954Z,2023-01-13T10:46:55Z,3975041317,233,966,,,,,,,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496835265,966,67,2,61,4,7dkxxicrwn77jpdfkwpnlnnyn,0,78.8,75.2,2023-01-07T16:18:06.955Z,2023-01-13T08:29:25Z,3975041321,233,1065,,,,,,,,,,,,,,,,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621739,507,8,2,61,4,d47tf49ishm9qnfd8zyc8wv0j,1,21.4,23.9,2023-01-07T16:18:06.964Z,2023-01-13T10:46:56Z,3972564141,383,,3975030393,178,,3968689593,56,Back,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621713,529,61,2,61,4,7dkxxicrwn77jpdfkwpnlnnyn,1,78.6,76.1,2023-01-07T16:18:07.049Z,2023-01-13T07:39:33Z,3968689473,56,Center,3975030453,178,,,,,,,,,,,,,,,,,,,,4dgh6inzkttm82amjagcy62mt,N. Sliti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621743,508,49,2,61,5,d47tf49ishm9qnfd8zyc8wv0j,1,27.8,23.7,2023-01-07T16:18:08.562Z,2023-01-13T07:39:39Z,,,,,,,,,,,,,,,,,,,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621765,509,1,2,61,5,d47tf49ishm9qnfd8zyc8wv0j,1,26.6,26.7,2023-01-07T16:18:08.580Z,2023-01-13T07:39:49Z,3968689725,141,18.0,3975030665,178,,3968689729,213,4.2,3968689721,56,Back,3968689727,212,6.7,3968689723,140,23.6,,,,,,,483n2f7a1xkseruh77bj7rxed,S. Bguir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621775,510,1,2,61,6,d47tf49ishm9qnfd8zyc8wv0j,0,22.7,17.9,2023-01-07T16:18:09.515Z,2023-01-13T07:39:57Z,3968689755,140,34.9,3975030743,178,,3968689759,212,13.3,3968689761,213,6.0,3968689757,141,12.6,3968689753,56,Back,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621783,530,49,2,61,7,7dkxxicrwn77jpdfkwpnlnnyn,1,65.1,84.8,2023-01-07T16:18:10.592Z,2023-01-13T07:40:05Z,,,,,,,,,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621865,531,1,2,61,8,7dkxxicrwn77jpdfkwpnlnnyn,1,65.9,85.6,2023-01-07T16:18:11.692Z,2023-01-13T07:40:19Z,3968690255,213,0.0,3968690249,140,89.5,3975030929,178,,3968690251,141,86.9,3968690247,56,Left,3968690253,212,24.8,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621883,532,1,2,61,12,7dkxxicrwn77jpdfkwpnlnnyn,0,92.5,87.2,2023-01-07T16:18:15.515Z,2023-01-13T07:40:26Z,3968690331,2,,3968690337,140,87.5,3972564159,72,,3968690333,155,,3968690341,212,17.5,3968690335,56,Center,3972564157,224,,3968690343,213,4.4,4dgh6inzkttm82amjagcy62mt,N. Sliti,3968690339,141,62.6,3975030991,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622111,511,12,2,61,13,d47tf49ishm9qnfd8zyc8wv0j,1,11.8,41.6,2023-01-07T16:18:16.659Z,2023-01-13T07:40:30Z,3968691625,213,5.5,3968691619,140,28.0,3968691623,212,24.1,3968691617,56,Back,3968691621,141,16.4,3975031037,178,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495621973,533,1,2,61,15,7dkxxicrwn77jpdfkwpnlnnyn,1,71.5,79,2023-01-07T16:18:18.907Z,2023-01-13T07:40:36Z,3968690811,140,73.6,3968690821,213,5.1,3975031087,388,,3968690807,56,Center,3968690819,212,5.9,3968690803,3,,3968690815,141,70.9,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622021,534,1,2,61,17,7dkxxicrwn77jpdfkwpnlnnyn,1,73.6,70.9,2023-01-07T16:18:20.627Z,2023-01-13T07:40:42Z,3975031115,178,,3968691093,56,Left,3968691101,213,2.1,3968691097,141,86.0,3968691099,212,11.6,3968691095,140,68.4,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622049,535,1,2,61,19,7dkxxicrwn77jpdfkwpnlnnyn,1,68.6,85.4,2023-01-07T16:18:22.348Z,2023-01-13T07:40:49Z,3968691241,141,87.7,3968691243,212,9.6,3968691239,140,77.6,3975031173,178,,3968691237,56,Left,3968691245,213,0.2,,,,,,,d597taqcmedln0e50xgdyt8gk,Sanousi Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622059,536,3,2,61,21,7dkxxicrwn77jpdfkwpnlnnyn,0,80.1,90.6,2023-01-07T16:18:24.131Z,2023-01-13T07:40:56Z,3968691323,286,,3972564345,465,,3968691839,233,512,3975031215,178,,3968691321,56,Left,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622135,512,7,2,61,21,d47tf49ishm9qnfd8zyc8wv0j,1,19.9,9.4,2023-01-07T16:18:24.323Z,2023-01-13T07:41:03Z,3968691749,167,,3968691807,233,536,3975031257,178,,3972564347,385,,3968691753,285,,3968691751,56,Back,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622141,513,5,2,61,23,d47tf49ishm9qnfd8zyc8wv0j,0,21.8,-1.8,2023-01-07T16:18:26.691Z,2023-01-13T07:41:40Z,3968691781,347,,3968691779,56,Back,3968692673,233,537,,,,,,,,,,,,,,,,9o288vygjpcv3noeqnrnqh3ah,Saeed Al Hamsal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622283,537,5,2,61,23,7dkxxicrwn77jpdfkwpnlnnyn,1,78.2,101.8,2023-01-07T16:18:26.691Z,2023-01-13T07:41:40Z,3968692601,347,,3968692599,56,Left,3968692639,233,513,,,,,,,,,,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495622723,538,1,2,61,51,7dkxxicrwn77jpdfkwpnlnnyn,0,84.7,100,2023-01-07T16:18:54.794Z,2023-01-13T07:41:46Z,3968694749,212,33.1,3968694745,140,88.6,3968694755,1,,3968694743,56,Center,3968694747,141,53.3,3968694741,107,,3968694751,213,4.8,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
