id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2531986285,197,1,1,22,48,cq4rdp1mkan8zhaw7bmzjdaqk,1,72.1,91.1,2023-04-10T19:23:09.891Z,2023-04-10T19:23:14Z,4181545215,140,73.8,4181545213,56,Center,4181545221,213,4.9,4181545217,141,75.0,4181545219,212,11.1,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532850491,748,3,1,22,50,cq4rdp1mkan8zhaw7bmzjdaqk,0,86.7,74.6,2023-04-10T19:23:11.337Z,2023-04-13T13:23:10Z,4186138851,465,,4186138847,56,Center,4186138849,286,,4186138853,467,cgwl99clcp8j1z4tq5n0bh9ed,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531986295,198,4,1,22,52,cq4rdp1mkan8zhaw7bmzjdaqk,1,86.6,75.5,2023-04-10T19:23:13.266Z,2023-04-10T19:27:14Z,4181545263,9,,4181545267,13,,4181545277,265,,4181545273,152,,4181545271,56,Center,4181555147,343,2,4181545279,286,,4181561409,348,b6uziptaly2jgznnhe7l5bqol,vgyj638vzzteqqyxcdte3sgl,Édson,4181545729,233,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531986365,203,4,1,22,52,4djrvao40r1vgr4psfl5dzc80,0,13.4,24.5,2023-04-10T19:23:13.267Z,2023-04-10T19:23:21Z,4181545663,265,,4181545659,56,Back,4181545655,9,,4181545745,233,198,4181545665,285,,4181545661,152,,4181545657,13,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987879,199,27,1,25,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-04-10T19:25:34.320Z,2023-04-10T19:25:34Z,4181554607,207,,4181554605,201,,4181554609,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531987967,200,65,1,25,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-04-10T19:25:34.330Z,2023-04-10T19:26:51Z,4181555159,330,,4181559809,335,,4181555161,365,198,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531988755,201,28,1,26,23,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-04-10T19:26:45.049Z,2023-04-10T19:26:45Z,4181559529,55,199,4181559527,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531989629,202,16,1,27,31,cq4rdp1mkan8zhaw7bmzjdaqk,1,88.5,50,2023-04-10T19:27:52.479Z,2023-04-13T13:24:09Z,4181565301,458,,4181564403,56,Center,4181564401,17,,4181564633,353,208,4181565293,78,,4181564601,20,,4181565303,230,98.9,4186140123,396,47.8,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,4181565309,281,vgyj638vzzteqqyxcdte3sgl,4181565295,102,50.0,,4181565305,231,50,4181564399,9,,4181565299,390,86573,,4181564609,375,27:30.686,4181565297,103,2.5,4181565307,280,PENALTY_WON,4181564405,214,4181564605,374,2023-04-10 20:27:51.754,4181565311,282,11797,4186140121,395,98.8,
2531989657,208,58,1,27,31,4djrvao40r1vgr4psfl5dzc80,0,0,0,2023-04-10T19:27:52.479Z,2023-04-13T13:23:55Z,4181564525,9,,4181564535,56,Back,4181564805,233,202,4181564531,179,,4181564529,186,,4181564533,73,,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990187,209,1,1,28,13,4djrvao40r1vgr4psfl5dzc80,1,49.9,50.1,2023-04-10T19:28:34.839Z,2023-04-10T19:28:36Z,4181567527,56,Back,4181567537,279,G,4181567533,212,11.1,4181567541,189,,4181567535,213,2.6,4181567529,140,40.9,4181567531,141,58.8,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990223,210,1,1,28,15,4djrvao40r1vgr4psfl5dzc80,1,40.7,59.4,2023-04-10T19:28:36.710Z,2023-04-10T19:28:38Z,4181567757,56,Back,4181567761,141,65.6,4181567765,213,2.7,4181567759,140,31.7,4181567763,212,10.3,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990281,211,1,1,28,17,4djrvao40r1vgr4psfl5dzc80,1,32.4,65.3,2023-04-10T19:28:38.758Z,2023-04-10T19:28:42Z,4181568129,213,0.2,4181568121,56,Back,4181568127,212,7.2,4181568123,140,39.1,4181568125,141,67.7,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990285,212,4,1,28,19,4djrvao40r1vgr4psfl5dzc80,1,38.2,74.1,2023-04-10T19:28:40.909Z,2023-04-10T19:28:43Z,4181568145,56,Back,4181568151,286,,4181568149,265,,4181568147,152,,4181568143,13,,4181568259,233,203,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990299,203,4,1,28,19,cq4rdp1mkan8zhaw7bmzjdaqk,0,61.8,25.9,2023-04-10T19:28:40.910Z,2023-04-10T19:28:44Z,4181568225,285,,4181568221,152,,4181568217,13,,4181568219,56,Center,4181568223,265,,4181568279,233,212,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990329,213,1,1,28,21,4djrvao40r1vgr4psfl5dzc80,1,38,70.1,2023-04-10T19:28:42.391Z,2023-04-10T19:28:45Z,4181568339,141,51.0,4181568331,5,,4181568341,212,14.4,4181568335,56,Back,4181568343,213,4.3,4181568337,140,32.1,4181568333,152,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990417,214,1,1,28,23,4djrvao40r1vgr4psfl5dzc80,1,33.9,42.7,2023-04-10T19:28:44.950Z,2023-04-10T19:28:51Z,4181568833,212,16.6,4181568827,56,Back,4181568835,213,4.9,4181568831,141,18.8,4181568829,140,36.9,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990467,215,1,1,28,30,4djrvao40r1vgr4psfl5dzc80,1,61.3,8.8,2023-04-10T19:28:51.815Z,2023-04-10T19:28:56Z,4181569115,56,Right,4181569123,213,6.3,4181569119,141,8.5,4181569117,140,68.3,4181569121,212,7.4,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990481,216,50,1,28,34,4djrvao40r1vgr4psfl5dzc80,1,68,9.6,2023-04-10T19:28:56.039Z,2023-04-10T19:29:01Z,4181569171,286,,4181569565,233,204,4181569169,56,Right,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990539,204,7,1,28,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,32,90.4,2023-04-10T19:28:56.040Z,2023-04-13T13:24:58Z,4181569531,56,Back,4186141223,384,,4181569533,285,,4181569549,233,216,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990541,205,49,1,28,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,37.6,84.2,2023-04-10T19:29:00.559Z,2023-04-10T19:30:58Z,,,,,,,,,,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990565,206,1,1,28,39,cq4rdp1mkan8zhaw7bmzjdaqk,0,37.6,84.2,2023-04-10T19:29:00.958Z,2023-04-10T19:31:23Z,4181569653,141,76.9,4181569657,213,6.1,4181569649,56,Center,4181569655,212,32.8,4181569659,1,,4181569651,140,68.5,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990589,217,49,1,28,42,4djrvao40r1vgr4psfl5dzc80,1,32.1,14,2023-04-10T19:29:03.335Z,2023-04-10T19:29:03Z,,,,,,,,,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990637,218,1,1,28,42,4djrvao40r1vgr4psfl5dzc80,1,32,13.9,2023-04-10T19:29:03.767Z,2023-04-10T19:29:08Z,4181569999,212,23.8,4181569995,140,13.3,4181570003,213,2.5,4181569997,141,33.8,4181569993,56,Back,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990713,219,1,1,28,47,4djrvao40r1vgr4psfl5dzc80,1,13.3,36.7,2023-04-10T19:29:08.423Z,2023-04-10T19:29:13Z,4181570461,140,31.2,4181570463,141,5.9,4181570467,213,5.4,4181570459,56,Back,4181570465,212,28.1,,,,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990799,220,1,1,28,51,4djrvao40r1vgr4psfl5dzc80,0,37.4,6.2,2023-04-10T19:29:12.999Z,2023-04-10T19:29:17Z,4181570837,140,84.2,4181570833,155,,4181570843,213,0.6,4181570835,56,Center,4181570841,212,60.4,4181570845,1,,4181570839,141,57.9,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990817,207,52,1,28,57,cq4rdp1mkan8zhaw7bmzjdaqk,1,14.3,37.3,2023-04-10T19:29:18.222Z,2023-04-13T13:25:21Z,4186141741,376,,,,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990857,208,1,1,28,58,cq4rdp1mkan8zhaw7bmzjdaqk,1,15.2,38.2,2023-04-10T19:29:19.502Z,2023-04-10T19:37:48Z,4181604465,189,,4181571105,212,27.1,4181571097,140,31.8,4181571093,123,,4181571101,141,7.7,4181571127,287,,4181571095,56,Back,4181571107,213,5.4,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990961,209,1,1,29,2,cq4rdp1mkan8zhaw7bmzjdaqk,0,34.9,4.7,2023-04-10T19:29:24.047Z,2023-04-10T19:37:42Z,4181571649,140,73.5,4181571655,213,0.1,4181571645,155,,4181571651,141,10.6,4181571657,1,,4181571653,212,40.7,4181571647,56,Right,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531990965,221,49,1,29,6,4djrvao40r1vgr4psfl5dzc80,1,24.7,84.3,2023-04-10T19:29:27.544Z,2023-04-10T19:29:27Z,,,,,,,,,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991005,222,1,1,29,7,4djrvao40r1vgr4psfl5dzc80,1,27.4,87.9,2023-04-10T19:29:28.104Z,2023-04-10T19:29:30Z,4181571859,212,8.1,4181571855,140,33.7,4181571861,213,0.6,4181571853,56,Back,4181571857,141,94.7,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991019,223,1,1,29,8,4djrvao40r1vgr4psfl5dzc80,0,34.2,93.8,2023-04-10T19:29:29.974Z,2023-04-10T19:29:31Z,4181571945,141,92.9,4181571947,212,7.4,4181571937,56,Back,4181571941,140,41.2,4181571949,213,6.2,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991043,210,49,1,29,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,61.8,13.7,2023-04-10T19:29:32.782Z,2023-04-10T19:29:32Z,,,,,,,,,,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991111,211,1,1,29,12,cq4rdp1mkan8zhaw7bmzjdaqk,1,59.1,10.3,2023-04-10T19:29:33.806Z,2023-04-10T19:29:36Z,4181572489,1,,4181572481,140,68.7,4181572477,157,,4181572485,212,10.3,4181572479,56,Right,4181572483,141,7.4,4181572487,213,6.1,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991115,212,3,1,29,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,60.4,4.6,2023-04-10T19:29:35.272Z,2023-04-13T13:25:52Z,4186142669,464,,4181572507,56,Right,4181572509,286,,4181572511,233,224,,,,,,,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991091,224,45,1,29,14,4djrvao40r1vgr4psfl5dzc80,0,39.6,95.4,2023-04-10T19:29:35.272Z,2023-04-10T19:35:09Z,4181572529,233,212,4181572367,285,,4181572365,56,Back,,,,,,,,,,,,,,,,g15ldg2cnu1otbiwsm3dppg4,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991169,213,1,1,29,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,60.2,3.7,2023-04-10T19:29:37.262Z,2023-04-10T19:29:41Z,4181572795,212,47.4,4181572789,56,Back,4181572793,141,39.7,4181572797,213,2.6,4181572791,140,21.5,4181572799,1,,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991239,214,1,1,29,20,cq4rdp1mkan8zhaw7bmzjdaqk,1,21.5,39.7,2023-04-10T19:29:41.102Z,2023-04-10T19:30:55Z,4181573135,1,,4181573125,56,Center,4181573131,212,45.7,4181573129,141,31.6,4181573123,157,,4181573127,140,64.7,4181573133,213,6.2,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991243,215,44,1,29,24,cq4rdp1mkan8zhaw7bmzjdaqk,1,63.4,31,2023-04-10T19:29:45.078Z,2023-04-10T19:29:46Z,4181573163,56,Center,4181573193,233,225,4181573165,286,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991233,225,44,1,29,24,4djrvao40r1vgr4psfl5dzc80,0,36.6,69,2023-04-10T19:29:45.079Z,2023-04-10T19:29:46Z,4181573109,285,,4181573215,233,215,4181573107,56,Back,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531991313,216,1,1,29,24,cq4rdp1mkan8zhaw7bmzjdaqk,1,64.7,31.6,2023-04-10T19:29:45.902Z,2023-04-13T13:26:33Z,4181577503,22,,4181573561,56,Center,4181573569,213,0.2,4181573557,3,,4181573565,141,35.8,4181577501,154,,4181577499,210,16,4181573563,140,80.1,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,4181573559,168,,4181573567,212,16.4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2531991315,217,16,1,29,27,cq4rdp1mkan8zhaw7bmzjdaqk,1,85.8,43.3,2023-04-10T19:29:48.694Z,2023-04-13T13:26:34Z,4181577565,103,22.8,4181575123,375,29:26.691,4181577579,231,46.8,4181577569,214,,4186143599,396,46.4,4181577575,328,,4186143597,395,92.7,4181577551,55,216,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,4181577539,29,,4181575113,72,,,4181577577,230,92.8,4181577545,154,,4181575119,374,2023-04-10 20:29:47.759,,4181573581,17,,4181577533,79,,4181577561,102,50.3,4181573583,56,4181577573,215,,4181573579,22,,,,,Center
2531992167,226,1,1,30,27,4djrvao40r1vgr4psfl5dzc80,1,49.9,50.1,2023-04-10T19:30:48.583Z,2023-04-10T19:30:52Z,4181578019,141,47.6,4181578023,213,3.3,4181578015,56,Back,4181578025,279,G,4181578021,212,11.9,4181578017,140,38.7,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992187,227,1,1,30,31,4djrvao40r1vgr4psfl5dzc80,1,36.4,47.6,2023-04-10T19:30:52.568Z,2023-04-10T19:30:53Z,4181578133,140,28.6,4181578137,212,8.5,4181578131,56,Back,4181578139,213,2.9,4181578135,141,50.7,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992211,228,1,1,30,32,4djrvao40r1vgr4psfl5dzc80,1,28.5,50.7,2023-04-10T19:30:53.816Z,2023-04-10T19:30:57Z,4181578277,141,31.3,4181578273,56,Back,4181578275,140,27.2,4181578279,212,13.3,4181578281,213,4.6,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992237,229,1,1,30,36,4djrvao40r1vgr4psfl5dzc80,1,26.5,23.9,2023-04-10T19:30:57.288Z,2023-04-10T19:30:59Z,4181578423,212,15.7,4181578419,140,33.5,4181578421,141,3.5,4181578417,56,Back,4181578425,213,5.2,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992277,230,1,1,30,38,4djrvao40r1vgr4psfl5dzc80,1,34.2,2.9,2023-04-10T19:30:59.368Z,2023-04-10T19:31:02Z,4181578625,140,53.1,4181578623,56,Right,4181578627,141,4.4,4181578631,213,0.1,4181578629,212,19.9,,,,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992283,231,50,1,30,40,4djrvao40r1vgr4psfl5dzc80,1,54.3,4.5,2023-04-10T19:31:02.024Z,2023-04-10T19:31:04Z,4181578789,233,218,4181578653,286,,4181578651,56,Right,,,,,,,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992301,218,7,1,30,40,cq4rdp1mkan8zhaw7bmzjdaqk,0,45.7,95.5,2023-04-10T19:31:02.025Z,2023-04-13T13:27:42Z,4181578749,285,,4181578783,233,231,4186145019,385,,4181578747,56,Back,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992337,232,1,1,30,42,4djrvao40r1vgr4psfl5dzc80,1,44.3,5.2,2023-04-10T19:31:03.528Z,2023-04-10T19:31:05Z,4181578905,140,39.2,4181578911,213,3.1,4181578909,212,5.4,4181578903,56,Back,4181578907,141,5.5,,,,,,,,,,5x2mcnjeclk64b5l9o2h4d5g5,Mansour Hamzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992367,233,1,1,30,44,4djrvao40r1vgr4psfl5dzc80,0,39,5.2,2023-04-10T19:31:05.592Z,2023-04-10T19:31:07Z,4181579105,141,5.8,4181579101,56,Right,4181579111,1,,4181579109,213,0.0,4181579103,140,70.3,4181579107,212,32.9,4181579099,155,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992405,219,61,1,30,47,cq4rdp1mkan8zhaw7bmzjdaqk,0,26.3,92,2023-04-10T19:31:08.957Z,2023-04-13T13:27:58Z,4181579331,56,Back,,,,,,,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992415,220,5,1,30,48,cq4rdp1mkan8zhaw7bmzjdaqk,0,34.3,101.6,2023-04-10T19:31:09.847Z,2023-04-10T20:55:18Z,4181579385,347,,4181579383,56,Back,4181579767,233,234,,,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992473,234,5,1,30,48,4djrvao40r1vgr4psfl5dzc80,1,65.7,-1.6,2023-04-10T19:31:09.847Z,2023-04-10T19:31:16Z,4181579711,56,Right,4181579731,233,220,4181579713,347,,,,,,,,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992503,235,1,1,30,55,4djrvao40r1vgr4psfl5dzc80,1,65.9,0,2023-04-10T19:31:16.200Z,2023-04-10T19:31:17Z,4181579865,212,5.3,4181579857,56,Right,4181579861,141,6.2,4181579859,140,64.7,4181579867,213,1.8,4181579855,107,,,,,,,,bx6o57idb4mbv2xo70l9gkfs9,Abdullah Al Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992565,236,1,1,30,58,4djrvao40r1vgr4psfl5dzc80,1,66.7,10.3,2023-04-10T19:31:19.848Z,2023-04-10T19:31:21Z,4181580211,213,2.1,4181580209,212,15.6,4181580205,140,58.9,4181580203,56,Center,4181580207,141,29.9,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992615,237,1,1,31,0,4djrvao40r1vgr4psfl5dzc80,1,60.8,35.3,2023-04-10T19:31:21.416Z,2023-04-10T20:04:00Z,4181580497,212,40.1,4181580493,140,67.5,4181580495,141,93.4,4181580499,213,1.4,4181580501,1,,4181580491,56,Left,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992627,238,1,1,31,4,4djrvao40r1vgr4psfl5dzc80,1,71.3,95.6,2023-04-10T19:31:25.115Z,2023-04-10T19:31:26Z,4181580555,56,Center,4181580569,213,4.3,4181580565,212,13.3,4181580559,140,66.1,4181580563,141,77.7,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992705,239,1,1,31,5,4djrvao40r1vgr4psfl5dzc80,1,66,77.4,2023-04-10T19:31:26.136Z,2023-04-10T20:03:55Z,4181581001,141,78.0,4181580997,56,Center,4181581005,213,0.0,4181580999,140,74.7,4181581003,212,9.1,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992665,221,45,1,31,7,cq4rdp1mkan8zhaw7bmzjdaqk,0,25.6,27.4,2023-04-10T19:31:28.972Z,2023-04-10T20:05:21Z,4181686991,233,240,4181580775,56,Back,4181580777,285,,,,,,,,,,,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992713,240,3,1,31,7,4djrvao40r1vgr4psfl5dzc80,1,74.4,72.6,2023-04-10T19:31:28.972Z,2023-04-13T13:28:25Z,4181581033,286,,4186145885,464,,4181686983,233,221,4181581031,56,Center,,,,,,,,,,,,,g15ldg2cnu1otbiwsm3dppg4,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532012567,341,3,1,31,9,4djrvao40r1vgr4psfl5dzc80,0,73.2,64.2,2023-04-10T19:31:30.068Z,2023-04-13T13:28:33Z,4181687451,286,,4181687507,233,222,4186146081,464,,4181687449,56,Center,,,,,,,,,,,,,g15ldg2cnu1otbiwsm3dppg4,Abdulaziz Makin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992691,222,7,1,31,9,cq4rdp1mkan8zhaw7bmzjdaqk,0,26.8,35.8,2023-04-10T19:31:30.069Z,2023-04-13T13:28:36Z,4181580931,285,,4181580929,56,Back,4181686861,233,341,4186146205,385,,,,,,,,,,,,,,vgyj638vzzteqqyxcdte3sgl,Édson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992781,241,1,1,31,13,4djrvao40r1vgr4psfl5dzc80,1,55.3,45.5,2023-04-10T19:31:34.952Z,2023-04-10T19:31:36Z,4181581371,212,15.0,4181581367,140,63.5,4181581365,56,Center,4181581369,141,27.5,4181581373,213,5.3,,,,,,,,,,cgwl99clcp8j1z4tq5n0bh9ed,A. Maher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531992865,242,1,1,31,14,4djrvao40r1vgr4psfl5dzc80,1,64.6,27.4,2023-04-10T19:31:35.425Z,2023-04-13T13:29:12Z,4181581839,213,0.6,4181581829,155,,4181581831,56,Center,4181581841,1,,4181581835,141,57.2,4181585221,154,,4181585223,22,,4181585219,210,16,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,4181581833,140,93.3,4181581837,212,36.3,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
