id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2518363731,106,1,1,18,24,6ttwlm6op92r4670oayg5md7h,0,78.3,92.6,2023-03-11T15:19:18.937Z,2023-03-29T10:54:28Z,4100745721,223,,4088467085,141,50.6,4100745723,20,,4088467067,2,,4088467097,1,,4088467069,5,,4088467091,212,33.3,4088467095,213,5.3,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,4088467079,140,94.7,4088467071,155,,4148227027,178,4088467075,56,4088467073,152,,,,,,,,,Center,,,,,,,,,,,,,,,,,
2518363809,176,44,1,18,25,cq4rdp1mkan8zhaw7bmzjdaqk,1,5.4,50,2023-03-11T15:19:20.519Z,2023-03-30T12:17:26Z,4088467501,285,,4088467603,233,107,4088467499,56,Back,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518363765,107,44,1,18,25,6ttwlm6op92r4670oayg5md7h,0,94.6,50,2023-03-11T15:19:20.520Z,2023-03-29T10:54:37Z,4088467623,233,176,4088467243,286,,4088467241,56,Center,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518363819,177,11,1,18,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,5.6,49.3,2023-03-11T15:19:20.659Z,2023-03-30T12:17:26Z,4088467557,56,Back,4088467575,88,,4100745837,378,,4148227475,388,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518363873,178,1,1,18,29,cq4rdp1mkan8zhaw7bmzjdaqk,0,11.7,52.8,2023-03-11T15:19:23.929Z,2023-03-29T10:55:04Z,4148227339,178,,4088467833,212,58.5,4088467819,56,Left,4088467823,140,62.2,4088467817,123,,4088467871,287,,4088467837,213,0.4,4088468189,1,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,4088467827,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518363997,108,49,1,18,33,6ttwlm6op92r4670oayg5md7h,1,42.5,7.4,2023-03-11T15:19:28.073Z,2023-03-29T11:15:59Z,,,,,,,,,,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364023,109,61,1,18,34,6ttwlm6op92r4670oayg5md7h,0,42.1,5.5,2023-03-11T15:19:29.379Z,2023-03-29T10:55:28Z,4148228315,178,,4088468647,56,Back,,,,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364053,110,5,1,18,36,6ttwlm6op92r4670oayg5md7h,0,41.6,-1.4,2023-03-11T15:19:30.942Z,2023-03-29T10:55:34Z,4088468835,347,,4088469537,233,179,4088468833,56,Back,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364155,179,5,1,18,36,cq4rdp1mkan8zhaw7bmzjdaqk,1,58.4,101.4,2023-03-11T15:19:30.942Z,2023-03-29T10:55:34Z,4088469401,56,Left,4088469499,233,110,4088469405,347,,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364205,180,1,1,18,40,cq4rdp1mkan8zhaw7bmzjdaqk,1,60.1,100,2023-03-11T15:19:34.816Z,2023-03-29T10:55:43Z,4088469729,141,86.5,4088469741,213,4.0,4088469737,212,13.1,4088469727,140,52.1,4088469725,56,Left,4088469723,107,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364315,181,1,1,18,42,cq4rdp1mkan8zhaw7bmzjdaqk,1,52.1,86.5,2023-03-11T15:19:36.755Z,2023-03-29T10:55:48Z,4148228709,178,,4088470251,56,Left,4088470253,140,54.1,4088470255,141,97.7,4088470259,213,1.3,4088470257,212,7.9,,,,,,,7h6e2d1wfa89bvqfmhgm2r3kl,Ahmed Al Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364379,182,1,1,18,44,cq4rdp1mkan8zhaw7bmzjdaqk,1,54.1,97.7,2023-03-11T15:19:39.369Z,2023-03-29T10:55:54Z,4148228847,178,,4088470669,141,85.7,4088470665,56,Left,4088470667,140,61.1,4088470673,213,5.4,4088470671,212,11.0,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364457,183,1,1,18,46,cq4rdp1mkan8zhaw7bmzjdaqk,1,61.2,85.7,2023-03-11T15:19:40.706Z,2023-03-29T10:56:02Z,4088471159,140,72.6,4148229003,178,,4088471161,141,95.9,4088471163,212,13.8,4088471165,213,0.5,4088471157,56,Left,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364535,184,1,1,18,50,cq4rdp1mkan8zhaw7bmzjdaqk,1,72.6,94.8,2023-03-11T15:19:45.585Z,2023-03-29T10:56:09Z,4088471559,212,13.3,4088471555,140,69.2,4088471553,56,Center,4088471561,213,4.4,4088471557,141,76.0,4148229225,178,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364609,185,1,1,18,52,cq4rdp1mkan8zhaw7bmzjdaqk,1,68.1,73.2,2023-03-11T15:19:47.322Z,2023-03-29T10:56:23Z,4088471919,213,4.7,4088471913,140,67.4,4088471915,141,55.4,4088471911,56,Center,4088471917,212,12.1,4148229487,178,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364705,186,1,1,18,54,cq4rdp1mkan8zhaw7bmzjdaqk,0,68.2,50.1,2023-03-11T15:19:49.487Z,2023-03-29T10:56:27Z,4088472449,140,100.0,4148229613,178,,4088472445,155,,4088472457,1,,4088472451,141,17.0,4088472447,56,Right,4088472453,212,41.8,4088472455,213,5.7,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364729,111,5,1,18,58,6ttwlm6op92r4670oayg5md7h,1,-1.4,83.4,2023-03-11T15:19:52.945Z,2023-03-29T10:56:31Z,4088472607,233,187,4088472553,346,,4088472551,56,Back,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518364715,187,5,1,18,58,cq4rdp1mkan8zhaw7bmzjdaqk,0,101.4,16.6,2023-03-11T15:19:52.945Z,2023-03-29T10:56:32Z,4088472501,346,,4088472495,56,Right,4088472673,233,111,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518365655,112,1,1,19,17,6ttwlm6op92r4670oayg5md7h,1,5.1,55.1,2023-03-11T15:20:12.558Z,2023-03-29T10:56:34Z,4088481833,189,,4088477849,140,13.2,4088477845,124,,4088477859,237,,4088477853,212,21.0,4088477855,213,5.1,4088477847,56,Back,4088477851,141,26.8,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518365707,113,1,1,19,20,6ttwlm6op92r4670oayg5md7h,0,13.2,27.1,2023-03-11T15:20:15.545Z,2023-03-29T10:56:39Z,4088478123,141,30.0,4088478119,140,71.2,4088478133,1,,4088478129,213,0.0,4088478115,155,,4088478127,212,60.9,4088478117,56,Center,4148229815,178,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518365687,188,44,1,19,24,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.4,69.4,2023-03-11T15:20:18.937Z,2023-03-30T12:17:27Z,4088478035,56,Back,4088478037,285,,4088478395,233,114,,,,,,,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518365733,114,44,1,19,24,6ttwlm6op92r4670oayg5md7h,0,70.6,30.6,2023-03-11T15:20:18.938Z,2023-03-29T10:56:53Z,4100866169,233,188,4088478257,286,,4088478253,56,Center,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518365725,189,1,1,19,24,cq4rdp1mkan8zhaw7bmzjdaqk,0,31.2,67.8,2023-03-11T15:20:18.994Z,2023-03-30T12:17:27Z,4148230119,388,,4088478227,140,38.1,4088478237,213,0.9,4088478229,141,80.2,4088478223,56,Back,4088478219,3,,4088478233,212,11.1,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518365853,115,1,1,19,27,6ttwlm6op92r4670oayg5md7h,1,67.2,20.3,2023-03-11T15:20:22.143Z,2023-03-29T10:56:58Z,4088479003,56,Right,4088479005,140,88.3,4088479011,213,6.2,4088479009,212,22.2,4088479007,141,18.0,4148230303,178,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518365891,116,1,1,19,30,6ttwlm6op92r4670oayg5md7h,0,88.5,18,2023-03-11T15:20:24.862Z,2023-03-29T10:57:02Z,4088479205,140,93.4,4088479203,56,Center,4148230373,178,,4088479211,213,1.3,4088479209,212,21.6,4088479207,141,48.8,,,,,,,1l0bb9txaodn0kqc5rca35rdh,Júlio Tavares,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518365885,190,52,1,19,31,cq4rdp1mkan8zhaw7bmzjdaqk,1,3.4,56.6,2023-03-11T15:20:26.035Z,2023-03-29T10:57:12Z,4148230651,178,,4100747043,376,,,,,,,,,,,,,,,,,,,,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366059,191,1,1,19,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,7.6,52.8,2023-03-11T15:20:28.355Z,2023-03-29T10:57:17Z,4088480119,141,31.5,4088480123,213,5.6,4088480121,212,22.7,4148230751,178,,4088480111,56,Back,4088480109,123,,4100747099,189,,4088480117,140,24.3,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366351,192,1,1,19,37,cq4rdp1mkan8zhaw7bmzjdaqk,1,24.3,31.5,2023-03-11T15:20:32.568Z,2023-03-29T10:57:25Z,4088481651,140,32.8,4088481661,213,0.6,4088481655,141,39.8,4088481659,212,10.6,4148230843,178,,4088481649,56,Back,4100747287,189,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366427,193,1,1,19,39,cq4rdp1mkan8zhaw7bmzjdaqk,1,32.8,39.8,2023-03-11T15:20:34.639Z,2023-03-29T10:57:23Z,4088482079,212,7.6,4088482075,141,47.5,4148230883,178,,4088482071,140,38.0,4088482081,213,0.8,4100747311,189,,4088482065,56,Back,,,,7h6e2d1wfa89bvqfmhgm2r3kl,Ahmed Al Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366473,194,1,1,19,44,cq4rdp1mkan8zhaw7bmzjdaqk,1,38,47.5,2023-03-11T15:20:38.977Z,2023-03-29T10:57:33Z,4148231069,178,,4088482333,56,Right,4088482339,141,1.6,4088482329,155,,4088482337,140,60.8,4088482341,212,39.3,4088482345,1,,4088482343,213,5.4,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366567,195,1,1,19,46,cq4rdp1mkan8zhaw7bmzjdaqk,1,60.8,1.6,2023-03-11T15:20:41.245Z,2023-03-29T10:57:39Z,4088482815,56,Right,4088482813,3,,4088482819,140,55.5,4088482825,212,10.5,4088482823,141,14.7,4148231183,388,,4088482827,213,2.1,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366575,196,44,1,19,48,cq4rdp1mkan8zhaw7bmzjdaqk,1,54.8,11.8,2023-03-11T15:20:43.616Z,2023-03-30T12:17:28Z,4088482865,56,Right,4088483107,233,117,4088482867,286,,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366591,117,44,1,19,48,6ttwlm6op92r4670oayg5md7h,0,45.2,88.2,2023-03-11T15:20:43.617Z,2023-03-29T10:57:44Z,4088483163,233,196,4088482935,285,,4088482931,56,Back,,,,,,,,,,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366645,197,1,1,19,49,cq4rdp1mkan8zhaw7bmzjdaqk,1,55.5,14.7,2023-03-11T15:20:43.661Z,2023-03-30T12:17:28Z,4088483209,56,Right,4088483211,140,63.6,4088483221,212,9.0,4088483205,3,,4088483217,141,18.9,4148231359,388,,4088483227,213,0.3,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366729,198,1,1,19,52,cq4rdp1mkan8zhaw7bmzjdaqk,1,65,20.4,2023-03-11T15:20:46.970Z,2023-03-29T10:57:56Z,4088483681,213,5.5,4148231587,178,,4088483665,56,Right,4088483679,212,9.8,4088483667,140,71.5,4088483675,141,10.1,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366867,199,1,1,19,54,cq4rdp1mkan8zhaw7bmzjdaqk,1,74.8,9.4,2023-03-11T15:20:49.422Z,2023-03-29T10:58:15Z,4088484383,56,Center,4088484385,140,68.6,4088484391,213,2.1,4088484389,212,12.7,4148231993,178,,4088484387,141,25.5,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518366931,200,1,1,19,57,cq4rdp1mkan8zhaw7bmzjdaqk,1,69.8,23,2023-03-11T15:20:52.440Z,2023-03-29T10:58:21Z,4088484797,56,Right,4088484801,141,10.0,4088484803,212,9.7,4088484805,213,5.1,4148232099,178,,4088484799,140,73.7,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367055,201,1,1,19,59,cq4rdp1mkan8zhaw7bmzjdaqk,1,74.7,8.5,2023-03-11T15:20:54.546Z,2023-03-29T10:58:28Z,4148232203,178,,4088485517,56,Right,4088485521,141,4.1,4088485525,213,6.0,4088485519,140,85.0,4088485523,212,11.2,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367113,202,1,1,20,2,cq4rdp1mkan8zhaw7bmzjdaqk,1,85,4.1,2023-03-11T15:20:57.589Z,2023-03-29T10:58:33Z,4088485853,140,77.2,4088485855,141,20.6,4088485851,56,Right,4088485859,213,2.2,4088485857,212,13.9,4148232335,178,,,,,,,,e81tor86msoqqodyy4xhiu31l,Abdulaziz Al Jamman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367197,203,1,1,20,4,cq4rdp1mkan8zhaw7bmzjdaqk,0,77.2,20.6,2023-03-11T15:20:58.940Z,2023-03-29T10:58:40Z,4148232457,178,,4088486279,56,Center,4088486281,140,87.1,4088486285,212,13.0,4088486283,141,32.2,4088486287,213,0.6,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367235,118,43,1,20,5,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-03-11T15:21:00.117Z,2023-03-16T14:13:00Z,4100747747,144,49,,,,,,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367273,119,61,1,20,5,6ttwlm6op92r4670oayg5md7h,1,10.5,69.4,2023-03-11T15:21:00.513Z,2023-03-29T10:58:45Z,4148232547,178,,4088486649,56,Back,,,,,,,,,,,,,,,,,,,6bl8ekn7ahyf7z4ri1cknbnfu,Sultan Al Farhan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367421,120,12,1,20,8,6ttwlm6op92r4670oayg5md7h,1,2.5,89.7,2023-03-11T15:21:03.572Z,2023-03-29T10:58:52Z,4088487463,213,0.8,4088487455,56,Back,4088487461,212,11.5,4088487543,167,,4088487459,141,100.0,4088487457,140,10.3,4148232721,178,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367433,121,5,1,20,10,6ttwlm6op92r4670oayg5md7h,0,8.6,101.4,2023-03-11T15:21:05.366Z,2023-03-29T10:58:55Z,4088487531,347,,4088490591,233,204,4088487529,56,Back,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518367977,204,5,1,20,10,cq4rdp1mkan8zhaw7bmzjdaqk,1,91.4,-1.4,2023-03-11T15:21:05.366Z,2023-03-29T10:58:56Z,4088490555,233,121,4088490445,56,Right,4088490447,347,,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368431,205,1,1,20,34,cq4rdp1mkan8zhaw7bmzjdaqk,1,92.3,0,2023-03-11T15:21:28.975Z,2023-03-30T12:17:29Z,4088916835,154,,4088916833,210,15,4088492615,140,94.6,4088492611,56,Center,4088492621,213,1.5,4088492623,1,,4088492619,212,26.7,4088492617,141,38.0,si3wcnvnhiukn1novyv1su6t,R. Lenis,1,4088492607,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368491,206,44,1,20,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,94.4,38,2023-03-11T15:21:30.563Z,2023-03-30T12:17:28Z,4088493481,233,122,4088492925,56,Center,4088492927,286,,,,,,,,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368595,122,44,1,20,35,6ttwlm6op92r4670oayg5md7h,0,5.6,62,2023-03-11T15:21:30.564Z,2023-03-29T10:59:17Z,4088493391,56,Back,4088493395,285,,4088493517,233,206,,,,,,,,,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368533,207,15,1,20,35,cq4rdp1mkan8zhaw7bmzjdaqk,1,95.7,38.6,2023-03-11T15:21:30.586Z,2023-03-30T12:17:29Z,4088915321,160,,4088916889,100,,4088916877,29,,4088915323,15,,4088917259,233,123,4088916881,55,205,4088916893,146,96.3,4088916899,230,98.9,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,4088914091,60,,4148233089,388,,4088916885,102,4088916897,147,4100748147,76,,4088493113,56,4088915337,328,4088916901,231,52.0,40.4,Center,46.2,4088915343,82,4088916879,154,4088916887,103,19,,,,,,,,
2518368617,123,10,1,20,35,6ttwlm6op92r4670oayg5md7h,1,5.8,62,2023-03-11T15:21:30.624Z,2023-03-29T10:59:26Z,4088917135,94,,4088917301,233,207,4148233227,21,,4088493515,56,Back,4148233225,388,,,,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368709,124,6,1,20,37,6ttwlm6op92r4670oayg5md7h,0,5,62.8,2023-03-11T15:21:32.187Z,2023-03-29T10:59:37Z,4088494049,56,Back,4088495509,233,208,4088494051,73,,,,,,,,,,,,,,,,,a04wl977uhtaea8pztvmdag2d,Pablo Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518368651,208,6,1,20,37,cq4rdp1mkan8zhaw7bmzjdaqk,1,95,37.2,2023-03-11T15:21:32.187Z,2023-03-29T10:59:37Z,4088495337,75,,4088495443,233,124,4088493691,56,Center,,,,,,,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369313,209,1,1,21,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,99.6,0.7,2023-03-11T15:21:58.311Z,2023-03-30T12:17:30Z,4088497309,56,Center,4088561983,154,,4088497301,2,,4088561981,210,15,4088497305,155,,4088497303,6,,4088497317,213,1.9,4088497315,212,26.6,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,1,4088497313,141,38.2,4088497311,140,92.3,4100748433,20,4148233721,178,4088497307,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369365,210,44,1,21,4,cq4rdp1mkan8zhaw7bmzjdaqk,1,93.3,40.8,2023-03-11T15:21:59.511Z,2023-03-30T12:17:29Z,4088498055,233,125,4088497605,56,Center,4088497607,286,,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369415,125,44,1,21,4,6ttwlm6op92r4670oayg5md7h,0,6.7,59.2,2023-03-11T15:21:59.512Z,2023-03-29T10:59:55Z,4088498109,233,210,4088497871,56,Back,4088497873,285,,,,,,,,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369381,211,15,1,21,4,cq4rdp1mkan8zhaw7bmzjdaqk,1,92.5,41.7,2023-03-11T15:21:59.564Z,2023-03-30T12:17:30Z,4100750215,231,46.8,4088560177,25,,4088560183,328,,4088562085,55,209,4100750209,78,,4088562095,147,42.6,4148233895,388,,4100750213,230,99.1,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,4100750211,82,,4088562089,102,50.1,4088497683,56,4088497681,17,4088562081,29,,4088562083,154,4100865971,233,4088560179,15,Center,,,,4088562091,103,4088562093,146,,,,680,19,93.3,,,,,
2520681191,680,10,1,21,4,6ttwlm6op92r4670oayg5md7h,1,7.4,61,2023-03-11T15:21:59.573Z,2023-03-29T11:00:04Z,4148234015,388,,4148234017,15,,4100749811,94,,4100865983,233,211,4100749813,56,Back,,,,,,,,,,2neoemoj0t2ssvjhhii62rvje,K. El Berkaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369685,127,43,1,21,5,6ttwlm6op92r4670oayg5md7h,1,0,0,2023-03-11T15:21:59.842Z,2023-03-16T14:16:27Z,4088499243,56,Back,4088499241,182,0,4100749709,144,10,4088499237,177,0,4088560313,233,211,4088499239,178,0,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369659,126,52,1,21,7,6ttwlm6op92r4670oayg5md7h,1,3.7,55.2,2023-03-11T15:22:02.034Z,2023-03-29T11:00:10Z,4148234131,388,,4100750087,378,,,,,,,,,,,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518369833,128,1,1,21,13,6ttwlm6op92r4670oayg5md7h,1,9.1,55.1,2023-03-11T15:22:07.969Z,2023-03-29T11:00:12Z,4088500053,141,37.9,4088500055,212,13.5,4088500047,123,,4088500051,140,15.5,4088500059,213,5.2,4100751569,189,,4148234187,178,,4088500049,56,Back,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370069,129,1,1,21,15,6ttwlm6op92r4670oayg5md7h,1,17.5,35.2,2023-03-11T15:22:10.630Z,2023-03-29T11:00:23Z,4148234437,178,,4088501329,140,22.8,4088501327,56,Back,4088501331,141,8.8,4088501335,213,5.0,4088501333,212,18.8,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370169,130,1,1,21,25,6ttwlm6op92r4670oayg5md7h,1,26.3,5.6,2023-03-11T15:22:19.947Z,2023-03-29T11:00:31Z,4148234683,178,,4088501907,212,8.2,4088501909,213,1.3,4088501901,56,Back,4088501905,141,17.4,4088501903,140,28.1,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518370275,131,1,1,21,27,6ttwlm6op92r4670oayg5md7h,1,31.1,24.9,2023-03-11T15:22:22.610Z,2023-03-29T11:00:41Z,4148234987,178,,4088502557,56,Back,4088502559,140,20.8,4088502561,141,62.4,4088502565,213,2.0,4088502563,212,27.7,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
