id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId
2545972493,514,4,2,74,33,2xl3g56k2mbuwdbre46s29vt4,0,27.2,11.4,2023-05-08T17:36:46.010Z,2023-05-08T17:38:03Z,4262973263,56,Back,4262973269,285,,4262973347,233,587,4262973267,265,,4262973261,13,,4262973265,152,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545973081,515,27,2,75,14,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:37:26.833Z,2023-05-08T17:37:37Z,4262976451,201,,4262976523,233,588,4262976453,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545972987,588,27,2,75,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T17:37:26.833Z,2023-05-08T17:37:36Z,4262975979,246,,4262975975,201,,4262976501,233,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545973897,516,18,2,76,25,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:38:38.028Z,2023-05-08T17:38:46Z,4262980897,55,517,4262980853,44,Midfielder,4262980855,59,24,4262980851,42,,,,,,,,,,,,,,6rsym2764y5k4vw569ab62x3o,Abdulaziz Noor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545973901,517,19,2,76,25,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:38:38.029Z,2023-05-08T17:38:46Z,4262980867,59,80,4262980873,44,Midfielder,4262980869,292,7,4262980871,293,1,4262980865,145,8,4262980861,42,,4262980875,55,516,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545973977,518,28,2,76,30,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:38:43.130Z,2023-05-08T17:41:59Z,4262981277,55,515,4262992871,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545973919,589,28,2,76,30,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T17:38:43.130Z,2023-05-08T17:41:59Z,4262992821,233,518,4262980973,55,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545974279,590,1,2,77,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,76.1,93,2023-05-08T17:39:12.592Z,2023-05-12T14:00:43Z,4262982985,152,,4262982991,141,84.5,4270018551,189,,4262982993,212,8.5,4262982995,213,3.9,4262982987,56,Left,4262982983,5,,4262982989,140,70.1,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545974311,591,1,2,77,1,cq4rdp1mkan8zhaw7bmzjdaqk,1,70.1,84.5,2023-05-08T17:39:13.527Z,2023-05-12T14:01:00Z,4262983139,141,59.6,4262983137,140,71.2,4262983143,213,4.8,4262985299,210,15,4262983141,212,17.0,4262983135,56,Center,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545974317,592,15,2,77,2,cq4rdp1mkan8zhaw7bmzjdaqk,1,71.4,56.3,2023-05-08T17:39:14.850Z,2023-05-12T14:01:01Z,4270019101,215,,4262985325,102,47.4,4262984607,233,519,4262985321,55,591,4262985327,103,17.7,4262985329,146,98.4,4262983185,18,,4262984585,24,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,4262984587,20,,4262985319,29,,4270019099,80,,4262985333,147,,50.4,4262983187,56,Center,,,,,,,,,,,,,,,,,,,,,,,
2545974329,519,10,2,77,2,2xl3g56k2mbuwdbre46s29vt4,1,3.7,47.6,2023-05-08T17:39:14.950Z,2023-05-12T14:01:06Z,4262984623,233,592,4270019269,377,,4262983253,173,,4262983259,56,Back,4262983257,182,,4262984405,179,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545974399,593,1,2,77,4,cq4rdp1mkan8zhaw7bmzjdaqk,0,95.9,24.4,2023-05-08T17:39:17.064Z,2023-05-12T14:01:16Z,4262983627,213,1.6,4262983615,2,,4262983623,141,52.1,4270019587,20,,4262983625,212,18.8,4262983619,56,Center,4270019585,224,,4262983617,155,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,4262983621,140,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976385,529,4,2,77,4,2xl3g56k2mbuwdbre46s29vt4,1,4.1,43.1,2023-05-08T17:39:17.171Z,2023-05-08T17:42:48Z,4262995875,233,594,4262995125,56,Back,4262995123,294,,4262995129,285,,4262995127,152,,4262995121,13,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545974403,594,4,2,77,4,cq4rdp1mkan8zhaw7bmzjdaqk,0,95.9,56.9,2023-05-08T17:39:17.172Z,2023-05-08T17:42:48Z,4262983643,56,Center,4262995911,233,529,4262983639,13,,4262983647,286,,4262983641,294,,4262983645,152,,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545974451,520,43,2,77,8,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:39:20.925Z,2023-05-08T17:42:23Z,4262993489,233,594,4262994507,144,4,4262983935,13,0,4262983933,9,0,4262983939,56,Back,4262983943,285,0,4262983937,294,0,4262983941,152,0,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545974777,521,27,2,77,51,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:40:04.205Z,2023-05-08T17:40:10Z,4262986139,233,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545974833,595,27,2,77,51,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T17:40:04.205Z,2023-05-08T17:40:09Z,4262986105,53,3qf9lidcmozvvpy2jprlx3v11,4262986103,41,Injury,4262986123,233,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545975595,522,28,2,79,6,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-05-08T17:41:19.263Z,2023-05-08T17:41:23Z,4262990527,233,596,4262990481,55,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545975561,596,28,2,79,6,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T17:41:19.263Z,2023-05-08T17:41:23Z,4262990273,55,595,4262990519,233,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545975611,597,18,2,79,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T17:41:24.273Z,2023-05-08T17:41:24Z,4262990641,55,598,4262990597,59,33,4262990593,41,,4262990595,44,Defender,,,,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545975615,598,19,2,79,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-08T17:41:24.274Z,2023-05-08T18:12:38Z,4262990623,55,597,4263091607,293,5,4262990617,145,5,4262990621,44,Defender,4262990613,41,,4262990619,59,5,4263091605,292,4,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545975725,523,1,2,79,21,2xl3g56k2mbuwdbre46s29vt4,1,9.4,35,2023-05-08T17:41:33.901Z,2023-05-08T18:18:43Z,4262991357,213,6.2,4262991353,141,24.6,4262991359,1,,4263121839,152,,4263121837,5,,4262991351,140,63.5,4262991369,189,,4262991347,155,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,4262991355,212,57.2,4262991349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545975817,524,4,2,79,23,2xl3g56k2mbuwdbre46s29vt4,1,57.6,27.3,2023-05-08T17:41:36.078Z,2023-05-08T17:41:43Z,4262991843,13,,4262991849,152,,4262991847,56,Center,4262991845,294,,4262991851,286,,4262991877,233,599,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545975767,599,4,2,79,23,cq4rdp1mkan8zhaw7bmzjdaqk,0,42.4,72.7,2023-05-08T17:41:36.079Z,2023-05-08T17:41:44Z,4262991551,56,Back,4262991553,152,,4262991555,285,,4262991547,13,,4262991549,294,,4262991895,233,524,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976145,525,1,2,79,57,2xl3g56k2mbuwdbre46s29vt4,0,59.9,19.5,2023-05-08T17:42:10.300Z,2023-05-08T17:42:11Z,4262993661,152,,4262993657,5,,4262993671,213,0.7,4262993665,140,81.9,4262993659,155,,4262993669,212,29.8,4262993663,56,Center,4262993667,141,47.3,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976199,600,12,2,80,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,17.7,50.9,2023-05-08T17:42:13.143Z,2023-05-08T17:42:15Z,4262993953,213,4.6,4262993945,56,Back,4262993951,212,33.1,4262993967,15,,4262993949,141,2.8,4262993947,140,13.1,,,,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976213,601,49,2,80,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,13.1,1.7,2023-05-08T17:42:16.335Z,2023-05-08T17:42:16Z,,,,,,,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976255,602,1,2,80,4,cq4rdp1mkan8zhaw7bmzjdaqk,1,13.1,1.7,2023-05-08T17:42:16.742Z,2023-05-08T17:42:20Z,4262994279,56,Back,4262994291,213,1.8,4262994287,141,17.9,4262994283,140,10.2,4262994289,212,11.4,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976287,603,1,2,80,7,cq4rdp1mkan8zhaw7bmzjdaqk,1,11,17.1,2023-05-08T17:42:19.934Z,2023-05-08T17:42:23Z,4262994525,212,58.8,4262994523,141,25.5,4262994529,1,,4262994527,213,0.1,4262994521,140,66.7,4262994517,155,,4262994519,56,Center,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976291,604,61,2,80,11,cq4rdp1mkan8zhaw7bmzjdaqk,0,66.7,25.5,2023-05-08T17:42:23.694Z,2023-05-08T17:42:24Z,4262994545,56,Center,,,,,,,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976313,526,49,2,80,13,2xl3g56k2mbuwdbre46s29vt4,1,11.9,83.5,2023-05-08T17:42:25.764Z,2023-05-08T18:15:07Z,,,,,,,,,,,,,,,,,,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976321,527,12,2,80,14,2xl3g56k2mbuwdbre46s29vt4,1,11.9,83.5,2023-05-08T17:42:26.452Z,2023-05-08T18:15:04Z,4262994793,167,,4262994723,213,1.4,4262994719,141,100.0,4262994713,56,Back,4262994721,212,12.5,4262994717,140,14.4,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976331,528,5,2,80,14,2xl3g56k2mbuwdbre46s29vt4,0,13,101.3,2023-05-08T17:42:27.079Z,2023-05-08T18:00:56Z,4262994757,56,Back,4262994761,347,,4262994821,233,605,,,,,,,,,,,,,,,,7fjkirlsme7wdpjibaw136s4,Islam Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976319,605,5,2,80,14,cq4rdp1mkan8zhaw7bmzjdaqk,1,87,-1.3,2023-05-08T17:42:27.079Z,2023-05-08T17:42:29Z,4262994797,233,528,4262994695,56,Right,4262994697,347,,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976665,606,1,2,80,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,89.3,0,2023-05-08T17:42:56.325Z,2023-05-08T17:42:58Z,4262996621,1,,4262996613,141,40.3,4262996619,213,1.7,4262996601,107,,4262996609,140,85.9,4262996605,56,Center,4262996615,212,28.5,,,,si3wcnvnhiukn1novyv1su6t,R. Lenis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976669,607,1,2,80,45,cq4rdp1mkan8zhaw7bmzjdaqk,0,85.9,40.3,2023-05-08T17:42:57.789Z,2023-05-08T18:15:11Z,4262996655,213,1.4,4262996647,140,88.3,4262996649,141,56.9,4262996643,168,,4262996641,3,,4262996651,212,11.6,4262996645,56,Center,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976641,530,61,2,80,45,2xl3g56k2mbuwdbre46s29vt4,1,15.5,42.6,2023-05-08T17:42:58.109Z,2023-05-08T17:42:58Z,4262996501,56,Back,,,,,,,,,,,,,,,,,,,,,,6wto8d6jcd41bo451wwbjng89,Alaa Hejji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976693,531,12,2,80,47,2xl3g56k2mbuwdbre46s29vt4,1,12.7,32,2023-05-08T17:42:59.836Z,2023-05-08T17:43:02Z,4262996801,213,0.7,4262996795,140,26.3,4262996793,56,Back,4262996799,212,18.3,4262996797,141,48.9,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976699,532,44,2,80,47,2xl3g56k2mbuwdbre46s29vt4,1,27.3,45.3,2023-05-08T17:43:00.421Z,2023-05-08T18:07:49Z,4263068837,233,701,4263067527,285,,4263067525,56,Back,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545989369,701,44,2,80,48,cq4rdp1mkan8zhaw7bmzjdaqk,0,72.7,54.7,2023-05-08T17:43:00.422Z,2023-05-08T18:07:43Z,4263068859,233,532,4263068779,286,,4263068777,56,Center,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545989433,642,1,2,80,49,2xl3g56k2mbuwdbre46s29vt4,0,29,42,2023-05-08T17:43:01.422Z,2023-05-08T18:07:47Z,4263069185,212,3.8,4263069179,56,Back,4263069177,3,,4263069181,140,32.6,4263069187,213,6.2,4263069183,141,41.6,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976743,608,13,2,80,50,cq4rdp1mkan8zhaw7bmzjdaqk,1,70.4,51.5,2023-05-08T17:43:02.637Z,2023-05-12T14:03:22Z,4262997059,18,,4262997763,231,50.5,4262997755,108,,4263070567,215,,4262997761,230,97.8,4262997407,72,,4262997751,102,57.5,4262997757,328,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,4262997759,458,,4262997063,56,Center,4262997753,103,75,4262997749,77,,,4263067459,22,,,,,,,,,,,,,,,,,,,,,,,,
2545976711,533,5,2,80,50,2xl3g56k2mbuwdbre46s29vt4,1,-1.5,46,2023-05-08T17:43:03.324Z,2023-05-08T17:43:07Z,4262996891,56,Back,4262997135,233,609,4262996893,346,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545976753,609,5,2,80,50,cq4rdp1mkan8zhaw7bmzjdaqk,0,101.5,54,2023-05-08T17:43:03.324Z,2023-05-08T18:00:56Z,4262997117,346,,4262997173,233,533,4262997115,56,Center,,,,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977091,534,1,2,81,22,2xl3g56k2mbuwdbre46s29vt4,1,4.8,45.3,2023-05-08T17:43:35.307Z,2023-05-08T17:43:39Z,4262999109,155,,4262999111,56,Right,4262999107,124,,4262999119,213,6.0,4262999113,140,59.2,4262999117,212,59.9,4262999121,1,,4262999115,141,19.0,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,4262999125,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977121,535,1,2,81,26,2xl3g56k2mbuwdbre46s29vt4,0,55.4,22.6,2023-05-08T17:43:39.212Z,2023-05-08T17:43:41Z,4262999287,56,Center,4262999293,212,28.1,4262999289,140,53.1,4262999291,141,63.8,4262999295,213,1.7,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977129,610,49,2,81,30,cq4rdp1mkan8zhaw7bmzjdaqk,1,47,40,2023-05-08T17:43:42.526Z,2023-05-08T17:43:42Z,,,,,,,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977169,611,4,2,81,30,cq4rdp1mkan8zhaw7bmzjdaqk,1,46,40.2,2023-05-08T17:43:43.397Z,2023-05-08T17:43:49Z,4262999989,233,536,4262999535,13,,4262999541,265,,4262999537,56,Back,4262999543,286,,4262999539,152,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977233,536,4,2,81,30,2xl3g56k2mbuwdbre46s29vt4,0,54,59.8,2023-05-08T17:43:43.398Z,2023-05-08T17:43:49Z,4262999891,152,,4262999893,265,,4263000005,233,611,4262999895,285,,4262999889,56,Center,4262999887,13,,,,,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977545,612,1,2,81,55,cq4rdp1mkan8zhaw7bmzjdaqk,1,54.3,33.3,2023-05-08T17:44:07.926Z,2023-05-08T18:07:03Z,4263001557,140,80.9,4263001565,1,,4263001559,141,95.6,4263001553,152,,4263001551,196,,4263001561,212,50.7,4263001563,213,1.0,4263001555,56,Left,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,4263001547,5,,4263001549,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977569,613,1,2,81,57,cq4rdp1mkan8zhaw7bmzjdaqk,1,80.9,95.6,2023-05-08T17:44:09.492Z,2023-05-08T17:44:12Z,4263001695,213,4.2,4263001677,56,Left,4263001681,140,74.9,4263001685,141,80.3,4263001691,212,12.2,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977601,614,1,2,82,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,74.9,80.3,2023-05-08T17:44:12.828Z,2023-05-08T17:44:15Z,4263001885,141,74.8,4263001881,56,Center,4263001887,212,8.2,4263001889,213,5.8,4263001883,140,81.8,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977611,615,1,2,82,2,cq4rdp1mkan8zhaw7bmzjdaqk,0,88.6,71.1,2023-05-08T17:44:14.892Z,2023-05-08T17:44:16Z,4263001919,140,91.2,4263001925,213,5.0,4263001917,56,Center,4263001921,141,58.4,4263001923,212,9.1,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977639,537,12,2,82,3,2xl3g56k2mbuwdbre46s29vt4,1,9.5,41.7,2023-05-08T17:44:15.514Z,2023-05-08T17:44:17Z,4263002099,212,6.7,4263002093,56,Back,4263002101,213,4.3,4263002097,141,32.6,4263002095,140,7.0,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977643,538,49,2,82,4,2xl3g56k2mbuwdbre46s29vt4,1,4.4,30.2,2023-05-08T17:44:17.387Z,2023-05-08T17:44:17Z,,,,,,,,,,,,,,,,,,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977699,539,1,2,82,5,2xl3g56k2mbuwdbre46s29vt4,1,4,27.6,2023-05-08T17:44:17.901Z,2023-05-08T17:44:21Z,4263002417,157,,4263002421,140,29.5,4263002433,1,,4263002419,56,Back,4263002431,213,6.2,4263002423,141,22.5,4263002427,212,27.0,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977707,540,50,2,82,8,2xl3g56k2mbuwdbre46s29vt4,1,26.7,18.6,2023-05-08T17:44:21.115Z,2023-05-08T17:44:25Z,4263002465,285,,4263002687,233,616,4263002463,56,Back,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977733,616,7,2,82,8,cq4rdp1mkan8zhaw7bmzjdaqk,1,73.3,81.4,2023-05-08T17:44:21.116Z,2023-05-12T14:04:40Z,4263002613,286,,4263002611,56,Left,4263002609,167,,4263002681,233,540,4270025403,385,,,,,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977889,541,5,2,82,9,2xl3g56k2mbuwdbre46s29vt4,1,24.1,-2,2023-05-08T17:44:22.251Z,2023-05-08T17:44:37Z,4263003391,56,Back,4263003405,233,617,4263003393,347,,,,,,,,,,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977743,617,5,2,82,9,cq4rdp1mkan8zhaw7bmzjdaqk,0,75.9,102,2023-05-08T17:44:22.251Z,2023-05-08T18:00:56Z,4263002671,347,,4263002669,56,Left,4263003441,233,541,,,,,,,,,,,,,,,,c3ly1ivtw40f1rjqbbk9ublqt,Murtadha Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977915,542,1,2,82,24,2xl3g56k2mbuwdbre46s29vt4,1,36.1,0,2023-05-08T17:44:37.388Z,2023-05-08T17:44:43Z,4263003521,141,8.5,4263003517,56,Right,4263003775,189,,4263003519,140,52.8,4263003523,212,18.7,4263003525,213,0.4,4263003515,107,,,,,84a84u8p0tc4v0rsnwjtdw8np,Hamad Al Jayzani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977919,543,1,2,82,25,2xl3g56k2mbuwdbre46s29vt4,0,44.2,4.2,2023-05-08T17:44:38.203Z,2023-05-12T14:10:20Z,4270026165,141,5.8,4270026349,236,,4270026167,212,2.2,4270026163,140,42.4,4270026169,213,2.6,4270036273,233,618,4263003547,56,Back,4270026351,286,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977907,618,74,2,82,25,cq4rdp1mkan8zhaw7bmzjdaqk,1,55.4,95.8,2023-05-08T17:44:38.204Z,2023-05-12T14:10:20Z,4270036291,233,543,4263003481,285,,4263003475,56,Left,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977935,619,49,2,82,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,44.2,95.3,2023-05-08T17:44:40.623Z,2023-05-08T17:50:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545977945,620,1,2,82,28,cq4rdp1mkan8zhaw7bmzjdaqk,1,44.2,95.3,2023-05-08T17:44:40.981Z,2023-05-08T17:44:42Z,4263003683,140,39.9,4263003693,213,4.0,4263003687,141,86.8,4263003677,56,Back,4263003691,212,7.3,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
