id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2497760353,262,1,1,20,2,c9swyor08g9pedxpe3n321svu,0,75.1,76.3,2023-01-15T15:21:15.997Z,2023-01-19T09:23:32Z,3983571023,224,,3979975421,56,Center,3979975423,140,91.6,3979975427,212,25.9,3979975429,213,5.4,3979975417,2,,3983571025,72,,3979975419,155,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,3984371139,178,3979975425,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794593,300,44,1,20,4,cq4rdp1mkan8zhaw7bmzjdaqk,1,9.2,53.4,2023-01-15T15:21:17.367Z,2023-01-19T10:43:03Z,3980154737,285,,3980154807,233,263,3980154733,56,Back,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760361,263,44,1,20,4,c9swyor08g9pedxpe3n321svu,0,90.8,46.6,2023-01-15T15:21:17.368Z,2023-01-19T09:23:38Z,3979975477,286,,3980154835,233,300,3979975475,56,Center,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794713,301,12,1,20,4,cq4rdp1mkan8zhaw7bmzjdaqk,1,9.7,55.1,2023-01-15T15:21:17.412Z,2023-01-19T10:43:04Z,3980155401,141,56.5,3980155405,213,1.3,3980155403,212,1.0,3980155397,56,Back,3980155399,140,10.0,3984371233,388,,3980155395,15,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762033,276,61,1,20,4,c9swyor08g9pedxpe3n321svu,1,92,47,2023-01-15T15:21:17.466Z,2023-01-19T09:24:17Z,3979984445,56,Center,3984371361,388,,3984371359,15,,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760399,264,1,1,20,7,c9swyor08g9pedxpe3n321svu,0,90.1,60.2,2023-01-15T15:21:20.860Z,2023-01-19T09:24:26Z,3984371397,178,,3979975693,155,,3980155789,233,302,3980155787,236,,3979975703,213,5.0,3979975701,212,1.5,3979975695,56,Center,3979975697,140,90.5,2lkra7wic5b481l7qybjh8lx,A. Carrillo,3980155793,286,3979975699,141,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497794787,302,74,1,20,7,cq4rdp1mkan8zhaw7bmzjdaqk,1,13.3,38.4,2023-01-15T15:21:21.006Z,2023-01-19T09:24:31Z,3980155765,285,,3980155763,56,Back,3980155807,233,264,3984371421,178,,,,,,,,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760603,134,12,1,20,9,cq4rdp1mkan8zhaw7bmzjdaqk,1,12.6,40.4,2023-01-15T15:21:22.510Z,2023-01-19T09:24:40Z,3979976829,212,46.5,3979976827,141,27.2,3979976831,213,6.1,3979976825,140,56.1,3979976823,56,Center,3984371489,178,,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498605207,1429,67,1,20,14,c9swyor08g9pedxpe3n321svu,1,41,84,2023-01-15T15:21:27.329Z,2023-01-19T10:43:04Z,3984402823,233,699,,,,,,,,,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498605205,699,67,1,20,14,cq4rdp1mkan8zhaw7bmzjdaqk,0,59,16,2023-01-15T15:21:27.330Z,2023-01-19T10:19:42Z,3984402831,233,1429,,,,,,,,,,,,,,,,,,,,,,2x6zibds9jmaex2mq4o6mj9hx,Á. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760565,265,12,1,20,14,c9swyor08g9pedxpe3n321svu,1,30.6,89.8,2023-01-15T15:21:27.331Z,2023-01-19T10:43:05Z,3984371575,389,,3983571447,213,2.5,3979976641,56,Back,3983571441,140,25.2,3983571443,141,95.8,3983571445,212,7.0,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760617,135,3,1,20,16,cq4rdp1mkan8zhaw7bmzjdaqk,1,82.8,16.1,2023-01-15T15:21:29.680Z,2023-01-19T09:25:08Z,3979977027,233,266,3979976913,286,,3979976911,56,Right,3983571487,465,,3984371613,178,,,,,,,,,,,2x6zibds9jmaex2mq4o6mj9hx,Á. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760623,266,45,1,20,16,c9swyor08g9pedxpe3n321svu,0,17.2,83.9,2023-01-15T15:21:29.680Z,2023-01-19T09:25:09Z,3979977115,233,135,3979976947,285,,3979976943,56,Back,,,,,,,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760631,136,49,1,20,18,cq4rdp1mkan8zhaw7bmzjdaqk,1,82.6,14.9,2023-01-15T15:21:31.634Z,2023-01-19T09:25:18Z,,,,,,,,,,,,,,,,,,,,,,,,,2x6zibds9jmaex2mq4o6mj9hx,Á. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760675,137,1,1,20,20,cq4rdp1mkan8zhaw7bmzjdaqk,1,77.7,21.8,2023-01-15T15:21:33.685Z,2023-01-19T09:25:30Z,3979977207,140,78.7,3984371755,178,,3979977209,141,41.8,3979977213,213,1.5,3979977211,212,13.6,3979977205,56,Center,,,,,,,2x6zibds9jmaex2mq4o6mj9hx,Á. Plata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760723,138,1,1,20,21,cq4rdp1mkan8zhaw7bmzjdaqk,1,78.9,41.6,2023-01-15T15:21:35.228Z,2023-01-19T09:25:35Z,3979977485,140,75.4,3979977483,56,Center,3984371789,178,,3979977491,213,2.3,3979977489,212,5.3,3979977487,141,47.2,,,,,,,emoaqymruvce71ow6gidqjc6i,Waleed Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760771,139,1,1,20,25,cq4rdp1mkan8zhaw7bmzjdaqk,1,78.9,53.7,2023-01-15T15:21:38.301Z,2023-01-19T09:25:45Z,3984371857,178,,3979977821,213,1.1,3979977815,140,83.5,3979977813,56,Center,3979977819,212,11.0,3979977817,141,68.3,,,,,,,99h9ihbi9zj82ubnt4pqr3s9h,Hassan Al Habib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760821,140,3,1,20,26,cq4rdp1mkan8zhaw7bmzjdaqk,1,85.6,69.9,2023-01-15T15:21:40.166Z,2023-01-19T09:25:53Z,3979978109,56,Center,3984371899,178,,3983571557,465,,3979978111,286,,3979978191,233,267,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760811,267,45,1,20,26,c9swyor08g9pedxpe3n321svu,0,14.4,30.1,2023-01-15T15:21:40.166Z,2023-01-19T09:25:54Z,3979978039,285,,3979978223,233,140,3979978037,56,Back,,,,,,,,,,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760833,141,61,1,20,28,cq4rdp1mkan8zhaw7bmzjdaqk,0,86,66.9,2023-01-15T15:21:42.190Z,2023-01-19T09:26:01Z,3979978167,56,Center,3984371983,178,,,,,,,,,,,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760827,268,49,1,20,30,c9swyor08g9pedxpe3n321svu,1,20.9,36,2023-01-15T15:21:43.257Z,2023-01-19T09:26:19Z,,,,,,,,,,,,,,,,,,,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760883,142,45,1,20,31,cq4rdp1mkan8zhaw7bmzjdaqk,0,78.3,65.1,2023-01-15T15:21:44.792Z,2023-01-19T09:26:26Z,3979978655,233,269,3979978425,56,Center,3979978427,286,,,,,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760911,269,3,1,20,31,c9swyor08g9pedxpe3n321svu,1,21.7,34.9,2023-01-15T15:21:44.792Z,2023-01-19T09:26:26Z,3979978635,233,142,3984372275,178,,3979978609,285,,3983571849,465,,3979978607,56,Back,,,,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760991,270,1,1,20,35,c9swyor08g9pedxpe3n321svu,1,45.3,36.7,2023-01-15T15:21:48.753Z,2023-01-19T09:26:32Z,3979979117,213,5.7,3979979115,212,25.0,3979979113,141,15.5,3979979111,140,64.8,3979979109,56,Right,3984372345,178,,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497760997,271,3,1,20,38,c9swyor08g9pedxpe3n321svu,0,69.7,36.8,2023-01-15T15:21:51.866Z,2023-01-19T09:27:33Z,3979979139,286,,3983572039,465,,3979979257,233,143,3979979137,56,Center,3984372921,389,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761017,143,7,1,20,40,cq4rdp1mkan8zhaw7bmzjdaqk,0,30.3,63.2,2023-01-15T15:21:53.642Z,2023-01-19T09:27:40Z,3984373153,389,,3983572041,383,,3979979245,233,271,3979979223,285,,3979979221,56,Back,,,,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761423,145,45,1,20,43,cq4rdp1mkan8zhaw7bmzjdaqk,0,19.8,69,2023-01-15T15:21:56.723Z,2023-01-19T09:30:41Z,3979981269,56,Back,3979982439,233,275,3979981273,285,,,,,,,,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761231,275,3,1,20,43,c9swyor08g9pedxpe3n321svu,1,80.2,31,2023-01-15T15:21:56.723Z,2023-01-19T09:30:40Z,3984374855,178,,3979982417,233,145,3979980399,286,,3979980397,56,Center,3983572331,465,,,,,,,,,,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761155,272,1,1,20,44,c9swyor08g9pedxpe3n321svu,1,88.4,35.5,2023-01-15T15:21:57.890Z,2023-02-10T10:23:35Z,3979980011,141,37.7,3979980015,213,2.8,3979980013,212,4.8,3979981051,210,13,3979980009,140,84.1,3979981053,154,,3979980007,56,Center,3984374891,178,,1jfxkmks9lci345fiz9z2gfl5,Michael,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761159,273,13,1,20,46,c9swyor08g9pedxpe3n321svu,1,84.9,34.5,2023-01-15T15:21:59.714Z,2023-02-10T10:23:35Z,3979981067,102,49.7,3979981069,103,79.2,3979981079,231,48.9,3983572433,74,,3979980793,20,,3979981075,230,98.2,3979981059,29,,3979980035,22,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,3979981061,154,3979981063,55,272,,3979980037,63,3979981071,328,,3984374925,178,,,3979980039,56,,Center,,,,,,,,,,,,,,,,,,,,,,
2497761119,144,5,1,20,47,cq4rdp1mkan8zhaw7bmzjdaqk,1,-1.4,49.8,2023-01-15T15:22:00.668Z,2023-01-19T09:30:54Z,3979979805,56,Back,3979979807,346,,3979980145,233,274,,,,,,,,,,,,,,,,91e6dbk9uxyui5vbe47zdj6jt,Fahad Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497761171,274,5,1,20,47,c9swyor08g9pedxpe3n321svu,0,101.4,50.2,2023-01-15T15:22:00.668Z,2023-01-19T09:30:53Z,3979980087,346,,3979980165,233,144,3979980085,56,Center,,,,,,,,,,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762527,146,1,1,21,59,cq4rdp1mkan8zhaw7bmzjdaqk,0,4.6,55.3,2023-01-15T15:23:13.137Z,2023-01-19T09:30:58Z,3979987137,212,70.5,3979987145,74,,3979987139,213,6.2,3979987141,1,,3979987129,124,,3979987131,56,Center,3979987133,140,71.5,3979987135,141,46.3,ajtqeot5t9kv6mrtpdudlwmvp,M. Mijatović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762515,277,44,1,22,3,c9swyor08g9pedxpe3n321svu,1,30.8,51.8,2023-01-15T15:23:16.755Z,2023-01-19T10:43:05Z,3979987099,56,Back,3979987447,233,147,3979987101,285,,,,,,,,,,,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762535,147,44,1,22,3,cq4rdp1mkan8zhaw7bmzjdaqk,0,69.2,48.2,2023-01-15T15:23:16.756Z,2023-01-19T09:31:04Z,3979987177,286,,3979987175,56,Center,3979987475,233,277,,,,,,,,,,,,,,,,emoaqymruvce71ow6gidqjc6i,Waleed Al Shanqiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762565,278,1,1,22,3,c9swyor08g9pedxpe3n321svu,1,33,49.9,2023-01-15T15:23:16.771Z,2023-01-19T10:43:05Z,3979987323,140,44.5,3979987325,141,44.9,3979987321,56,Back,3979987329,213,6.0,3979987327,212,12.5,3979987319,3,,3984375065,388,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762577,279,49,1,22,4,c9swyor08g9pedxpe3n321svu,1,44.5,44.9,2023-01-15T15:23:17.749Z,2023-01-19T09:31:13Z,,,,,,,,,,,,,,,,,,,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762599,280,1,1,22,4,c9swyor08g9pedxpe3n321svu,1,44.5,44.9,2023-01-15T15:23:17.786Z,2023-01-19T09:31:16Z,3984375127,178,,3979987507,213,2.6,3979987499,56,Back,3979987501,140,37.6,3979987503,141,51.0,3979987505,212,8.3,,,,,,,f53lu15h3s3mhmj2u7ztabd1x,L. Vietto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762681,281,1,1,22,6,c9swyor08g9pedxpe3n321svu,1,40.7,50.4,2023-01-15T15:23:19.870Z,2023-01-19T09:32:26Z,3979987801,141,86.0,3984375807,178,,3979987803,212,35.6,3979987805,213,0.7,3979987795,155,,3979987807,1,,3979987797,56,Left,3979987799,140,65.5,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762767,282,1,1,22,10,c9swyor08g9pedxpe3n321svu,1,65.6,86.2,2023-01-15T15:23:23.800Z,2023-01-19T09:32:36Z,3979988205,140,66.6,3979988203,56,Center,3984375939,178,,3979988211,213,4.9,3979988207,141,75.7,3979988209,212,7.2,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762793,283,1,1,22,14,c9swyor08g9pedxpe3n321svu,1,68.6,72.7,2023-01-15T15:23:28.152Z,2023-01-19T09:32:48Z,3979988345,212,12.4,3979988343,141,54.5,3979988347,213,4.7,3979988341,140,68.4,3979988339,56,Center,3984375993,178,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762823,284,1,1,22,16,c9swyor08g9pedxpe3n321svu,1,68,55.1,2023-01-15T15:23:29.387Z,2023-01-19T09:32:54Z,3979988463,213,2.0,3979988455,56,Center,3979988461,212,5.9,3984376081,178,,3979988457,140,65.5,3979988459,141,62.9,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497762893,285,1,1,22,17,c9swyor08g9pedxpe3n321svu,1,66.4,61.7,2023-01-15T15:23:30.286Z,2023-01-19T09:32:59Z,3984376119,178,,3979988847,1,,3979988835,155,,3979988839,140,70.9,3979988841,141,11.9,3979988845,213,4.9,3979988837,56,Right,3979988843,212,34.2,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763007,286,1,1,22,21,c9swyor08g9pedxpe3n321svu,1,79.9,18,2023-01-15T15:23:34.822Z,2023-01-19T09:33:07Z,3979989655,345,,3979989359,212,52.6,3979989357,141,89.4,3984376161,178,,3979989361,213,1.2,3979989355,140,99.1,3979989363,1,,3979989349,2,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,3983572803,224,3979989353,56,Left,,3979989351,155,3983572805,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763013,287,1,1,22,27,c9swyor08g9pedxpe3n321svu,0,96.9,89.9,2023-01-15T15:23:40.950Z,2023-01-19T09:33:21Z,3979989413,140,96.9,3983572845,223,,3979989423,213,4.7,3979989421,212,3.9,3979989519,233,148,3983572847,20,,3979989517,236,,3979989401,2,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,3979989523,286,3979989409,56,Left,,3984376281,178,3979989417,141,,3979989405,155,,,,,84.1,,,,,,,,,,,,,,,,,,,,,,,
2497763029,148,12,1,22,27,cq4rdp1mkan8zhaw7bmzjdaqk,1,5.3,15.3,2023-01-15T15:23:41.155Z,2023-01-19T09:33:34Z,3979989485,185,,3979989557,233,287,3979989487,56,Back,3984376423,178,,3984376425,21,,,,,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763069,149,5,1,22,29,cq4rdp1mkan8zhaw7bmzjdaqk,0,7,-1.4,2023-01-15T15:23:42.925Z,2023-01-19T09:33:39Z,3979989741,347,,3979989739,56,Back,3979989791,233,288,,,,,,,,,,,,,,,,6yf6ozyy2rpmiy86xno7u0es5,M. Dyrestam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763049,288,5,1,22,29,c9swyor08g9pedxpe3n321svu,1,93,101.4,2023-01-15T15:23:42.925Z,2023-01-19T09:33:39Z,3979989591,56,Left,3979989593,347,,3979989763,233,149,,,,,,,,,,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763231,289,1,1,22,35,c9swyor08g9pedxpe3n321svu,1,84.4,100,2023-01-15T15:23:48.884Z,2023-01-19T09:33:49Z,3979990593,140,72.5,3979990603,213,3.5,3979990597,141,94.5,3979990599,212,13.4,3979990587,107,,3983572925,189,,3979990589,56,Left,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763307,290,1,1,22,38,c9swyor08g9pedxpe3n321svu,1,72.1,93.3,2023-01-15T15:23:51.560Z,2023-02-10T10:25:53Z,3979990881,140,68.2,3979990883,141,67.3,3979990885,212,18.1,3979990879,56,Center,3979991613,210,15,3979990887,213,4.5,3984376617,178,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763315,291,15,1,22,41,c9swyor08g9pedxpe3n321svu,1,73.4,43.3,2023-01-15T15:23:54.548Z,2023-02-10T10:25:53Z,3979991637,29,,3979991655,231,49.3,3979991647,215,,3979991653,230,99.0,3979991651,147,45.1,3979991307,82,,3979991639,55,290,3979991335,233,150,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,3979991645,103,3979991303,20,,19,3979991649,146,3979990925,56,78.1,3979991643,102,53.6,,3984376641,178,Center,,3979990921,22,4021995591,76,3979990923,18,,,,,,,,,,,,,,,,
2497763343,150,10,1,22,41,cq4rdp1mkan8zhaw7bmzjdaqk,1,24.5,54.2,2023-01-15T15:23:54.694Z,2023-02-10T10:25:20Z,3979991351,233,291,3979991075,56,Back,3979991073,94,,3984376699,178,,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763509,292,1,1,22,48,c9swyor08g9pedxpe3n321svu,1,46.4,47.5,2023-01-15T15:24:01.525Z,2023-01-19T09:34:41Z,3984376945,178,,3979991909,141,66.6,3979991907,140,55.9,3979991911,212,16.4,3979991913,213,0.9,3979991905,56,Center,,,,,,,av4e1au7cz1s6rmz5u45l4yjt,Ali Al Bulayhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763527,293,1,1,22,52,c9swyor08g9pedxpe3n321svu,1,57.5,73.3,2023-01-15T15:24:05.558Z,2023-01-19T09:34:47Z,3979991961,212,14.6,3979991955,56,Left,3979991963,213,1.3,3984377005,178,,3979991959,141,94.1,3979991957,140,60.8,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763575,294,1,1,22,54,c9swyor08g9pedxpe3n321svu,1,61,93.8,2023-01-15T15:24:07.554Z,2023-01-19T09:34:52Z,3979992187,141,98.0,3984377047,178,,3979992191,212,12.2,3979992193,213,0.2,3979992185,140,72.3,3979992183,56,Left,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763617,295,1,1,22,56,c9swyor08g9pedxpe3n321svu,1,72,98,2023-01-15T15:24:09.269Z,2023-01-19T09:35:00Z,3979992433,212,9.5,3979992435,213,3.3,3979992431,141,96.0,3979992427,56,Left,3979992429,140,63.0,3984377115,178,,,,,,,,2ghv5nqgyn0wv9ekdx1ow0445,Salem Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763691,296,1,1,22,58,c9swyor08g9pedxpe3n321svu,1,61.9,93.8,2023-01-15T15:24:11.802Z,2023-01-19T09:35:07Z,3979992801,56,Left,3979992805,140,55.9,3979992813,213,3.6,3979992811,212,7.1,3979992807,141,89.0,3984377169,178,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763741,297,1,1,23,2,c9swyor08g9pedxpe3n321svu,1,61.8,72.7,2023-01-15T15:24:15.402Z,2023-01-19T09:35:12Z,3979993117,213,4.8,3979993111,140,62.9,3979993115,212,20.6,3979993113,141,42.5,3984377211,178,,3979993109,56,Center,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763775,298,1,1,23,4,c9swyor08g9pedxpe3n321svu,1,63.3,34.6,2023-01-15T15:24:17.510Z,2023-01-19T09:35:17Z,3979993281,141,39.5,3979993277,56,Center,3979993285,213,0.6,3979993283,212,6.1,3979993279,140,68.2,3984377245,178,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763801,299,1,1,23,6,c9swyor08g9pedxpe3n321svu,0,66.3,36.6,2023-01-15T15:24:19.554Z,2023-01-19T09:35:22Z,3984377297,178,,3979993419,140,100.0,3979993427,1,,3979993411,155,,3979993415,56,Center,3979993421,141,23.4,3979993425,213,6.0,3979993423,212,37.2,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763809,151,5,1,23,9,cq4rdp1mkan8zhaw7bmzjdaqk,1,-1.2,72,2023-01-15T15:24:22.487Z,2023-01-19T09:35:28Z,3979993529,233,300,3979993469,346,,3979993467,56,Back,,,,,,,,,,,,,,,,15o6hxjc62wgd0ej4dxtxczpx,Abdularahman Al Hurayb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497763815,300,5,1,23,9,c9swyor08g9pedxpe3n321svu,0,101.2,28,2023-01-15T15:24:22.487Z,2023-01-19T09:35:28Z,3979993499,346,,3979993543,233,151,3979993497,56,Center,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
