id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2497253753,224,1,1,24,11,6ttwlm6op92r4670oayg5md7h,1,42.4,18.6,2023-01-14T15:24:23.653Z,2023-01-21T02:12:54Z,3977255593,141,39.1,3977255591,140,46.4,3977255597,213,1.3,3986524163,178,,3977255595,212,14.6,3977255589,56,Back,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497253857,225,1,1,24,13,6ttwlm6op92r4670oayg5md7h,1,46.4,39.1,2023-01-14T15:24:25.944Z,2023-01-21T02:12:59Z,3977256073,213,0.8,3977256065,141,52.2,3977256069,212,12.4,3977256057,56,Center,3986524199,178,,3977256061,140,54.6,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497253865,226,4,1,24,14,6ttwlm6op92r4670oayg5md7h,1,54.6,54.4,2023-01-14T15:24:27.055Z,2023-01-21T02:13:03Z,3977256107,13,,3977256123,286,,3977256111,56,Center,3977256119,265,,3977256115,152,,3977256251,233,194,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497253871,194,4,1,24,14,ebcxfnmnxrxvv6lcjsahgd38j,0,45.4,45.6,2023-01-14T15:24:27.056Z,2023-01-21T02:13:03Z,3977256163,56,Back,3977256167,265,,3977256161,13,,3977256169,285,,3986524231,178,,3977256165,152,,3977256259,233,226,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254185,227,1,1,24,23,6ttwlm6op92r4670oayg5md7h,1,53.6,55.7,2023-01-14T15:24:35.929Z,2023-01-21T02:13:05Z,3977257811,5,,3977257803,189,,3977257821,212,27.6,3977257817,140,65.6,3977257813,152,,3977257823,213,1.1,3986524241,178,,3977257815,56,Left,70848f3slhydvi4p0wq4enqol,Abdulaziz Al Jebreen,3977257819,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254409,228,1,1,24,30,6ttwlm6op92r4670oayg5md7h,1,71.5,90.3,2023-01-14T15:24:42.994Z,2023-01-21T02:13:10Z,3977258977,141,75.6,3977258973,56,Center,3977258981,213,3.8,3986524297,178,,3977258979,212,15.8,3977258975,140,59.9,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254439,229,1,1,24,33,6ttwlm6op92r4670oayg5md7h,1,61.1,74.2,2023-01-14T15:24:45.565Z,2023-01-21T02:13:13Z,3977259197,140,56.4,3977259203,213,4.5,3977259195,56,Center,3977259199,141,44.5,3986524313,178,,3977259201,212,20.8,,,,,,,70848f3slhydvi4p0wq4enqol,Abdulaziz Al Jebreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254479,230,1,1,24,36,6ttwlm6op92r4670oayg5md7h,1,56.4,44.5,2023-01-14T15:24:48.188Z,2023-01-21T02:13:18Z,3977259397,141,57.2,3977259401,213,2.3,3977259393,56,Back,3986524379,178,,3977259395,140,48.6,3977259399,212,11.9,,,,,,,9ex7z7sbghe3zx17a4u7gsay2,Mansor Al Beshe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254649,231,1,1,24,37,6ttwlm6op92r4670oayg5md7h,1,45.3,59.4,2023-01-14T15:24:49.873Z,2023-01-21T02:13:21Z,3986524389,178,,3977260333,140,48.0,3977260341,212,21.3,3977260343,213,4.8,3977260337,141,28.3,3977260329,56,Back,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254685,232,1,1,24,42,6ttwlm6op92r4670oayg5md7h,0,57.5,16.5,2023-01-14T15:24:54.252Z,2023-01-21T02:13:24Z,3977260535,213,5.8,3977260527,56,Right,3977260531,141,0.0,3977260525,155,,3977260529,140,81.8,3977260533,212,28.3,3986524413,178,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254665,195,5,1,24,44,ebcxfnmnxrxvv6lcjsahgd38j,1,17.4,101.6,2023-01-14T15:24:56.359Z,2023-01-21T02:13:28Z,3977260425,56,Back,3977260667,233,233,3977260427,347,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497254703,233,5,1,24,44,6ttwlm6op92r4670oayg5md7h,0,82.6,-1.6,2023-01-14T15:24:56.359Z,2023-01-21T02:13:27Z,3977260591,347,,3977260683,233,195,3977260587,56,Right,,,,,,,,,,,,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255103,196,1,1,24,56,ebcxfnmnxrxvv6lcjsahgd38j,1,19.5,100,2023-01-14T15:25:08.858Z,2023-01-21T02:13:34Z,3977262645,1,,3977262633,140,38.6,3977262641,212,22.0,3977262631,56,Back,3977262643,213,5.9,3977262637,141,88.7,3977262629,107,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255115,197,50,1,24,57,ebcxfnmnxrxvv6lcjsahgd38j,1,39.2,88.4,2023-01-14T15:25:09.423Z,2023-01-21T02:14:10Z,3977262707,56,Back,3977263301,233,234,3977262709,286,,,,,,,,,,,,,,,,,9q7c1bn4dgyhoqto46puqeevp,M. Pavkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255195,234,7,1,24,58,6ttwlm6op92r4670oayg5md7h,1,60.8,11.6,2023-01-14T15:25:10.228Z,2023-01-21T02:14:13Z,3986524705,178,,3983556501,384,,3977263237,233,197,3977263149,56,Right,3977263151,285,,,,,,,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255203,235,49,1,24,58,6ttwlm6op92r4670oayg5md7h,1,67.4,6.2,2023-01-14T15:25:11.013Z,2023-01-21T02:14:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255243,236,1,1,25,0,6ttwlm6op92r4670oayg5md7h,1,67.4,6.2,2023-01-14T15:25:12.487Z,2023-01-21T02:15:31Z,3977263431,212,2.9,3986525105,178,,3977263423,140,69.7,3977263421,56,Right,3977263427,141,3.8,3977263435,213,5.7,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255449,237,1,1,25,4,6ttwlm6op92r4670oayg5md7h,1,67.2,7.3,2023-01-14T15:25:17.021Z,2023-01-21T02:15:47Z,3977264609,140,56.6,3977264615,213,3.1,3977264611,141,8.6,3986525183,178,,3977264613,212,11.2,3977264607,56,Right,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255495,238,1,1,25,7,6ttwlm6op92r4670oayg5md7h,1,53.7,11.1,2023-01-14T15:25:19.593Z,2023-01-21T02:15:53Z,3977264885,213,2.2,3986525227,178,,3977264877,141,46.0,3977264869,56,Back,3977264881,212,28.5,3977264873,140,38.6,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255605,239,1,1,25,10,6ttwlm6op92r4670oayg5md7h,1,38.6,46.3,2023-01-14T15:25:22.913Z,2023-01-21T02:15:57Z,3986525241,178,,3977265443,56,Left,3977265459,213,1.0,3977265447,140,60.7,3977265455,212,40.5,3977265451,141,95.1,3977265465,1,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255797,240,1,1,25,16,6ttwlm6op92r4670oayg5md7h,1,67.9,95.4,2023-01-14T15:25:29.178Z,2023-01-21T02:16:13Z,3977266565,213,4.9,3977268027,154,,3986525279,178,,3977268021,210,15,3977266551,56,Center,3977266557,141,73.3,3977266555,140,70.4,3977266561,212,15.3,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255813,241,15,1,25,20,6ttwlm6op92r4670oayg5md7h,1,73.3,71.2,2023-01-14T15:25:32.707Z,2023-01-21T02:16:13Z,3977268107,215,,3977266649,22,,3977268093,154,,3977268085,80,,3977268109,146,98.8,3986525307,178,,3977267197,72,,3977268219,233,198,3kfeazpv3d1wy6e333pudwkid,D. Đoković,3977268089,29,,,3977266655,56,Center,3977268105,103,17.7,3977268097,133,3977268103,102,3977268111,147,50,3977266653,18,,46.0,,3977268099,55,240,,,,,,,,,,,,,,,,
2497255845,198,10,1,25,22,ebcxfnmnxrxvv6lcjsahgd38j,1,2.8,49.8,2023-01-14T15:25:34.340Z,2023-01-21T02:16:17Z,3977267495,177,,3977266839,56,Back,3983558165,377,,3977266837,182,,3977267497,179,,3977267619,233,241,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497255887,199,52,1,25,22,ebcxfnmnxrxvv6lcjsahgd38j,1,4.1,50.7,2023-01-14T15:25:34.358Z,2023-01-21T02:16:47Z,3983558231,377,,3986525451,179,,,,,,,,,,,,,,,,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256357,200,1,1,25,34,ebcxfnmnxrxvv6lcjsahgd38j,1,7.9,49.4,2023-01-14T15:25:46.246Z,2023-01-21T02:16:53Z,3977269761,56,Back,3977269775,212,17.3,3977269779,213,5.0,3977269759,123,,3977269771,141,25.2,3977269765,140,12.9,3986525497,178,,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256591,201,1,1,25,41,ebcxfnmnxrxvv6lcjsahgd38j,1,26.9,19.2,2023-01-14T15:25:54.102Z,2023-01-21T02:16:57Z,3977271085,212,29.7,3977271079,140,20.5,3986525507,178,,3977271083,141,61.7,3977271087,213,1.8,3977271073,56,Back,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256665,202,1,1,25,51,ebcxfnmnxrxvv6lcjsahgd38j,1,42.9,78.5,2023-01-14T15:26:03.667Z,2023-01-21T02:17:00Z,3977271475,213,5.1,3977271469,140,44.9,3986525523,178,,3977271473,212,6.2,3977271467,56,Back,3977271471,141,69.9,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256693,203,1,1,25,52,ebcxfnmnxrxvv6lcjsahgd38j,0,44.6,70.2,2023-01-14T15:26:04.507Z,2023-01-21T02:17:03Z,3977271613,141,100.0,3986525545,178,,3977271617,213,0.9,3977271611,140,59.4,3977271615,212,26.4,3977271609,56,Left,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256695,204,5,1,25,53,ebcxfnmnxrxvv6lcjsahgd38j,0,58.3,101.5,2023-01-14T15:26:06.113Z,2023-01-21T02:17:06Z,3977272665,233,242,3977271631,56,Left,3977271633,347,,,,,,,,,,,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256847,242,5,1,25,53,6ttwlm6op92r4670oayg5md7h,1,41.7,-1.5,2023-01-14T15:26:06.113Z,2023-01-21T02:17:06Z,3977272577,347,,3977272579,233,204,3977272575,56,Back,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256903,243,1,1,26,1,6ttwlm6op92r4670oayg5md7h,1,42.8,0,2023-01-14T15:26:13.470Z,2023-01-21T02:17:08Z,3977272825,212,5.7,3977272823,141,5.5,3977272819,56,Back,3977272827,213,2.2,3977272821,140,39.7,3977272817,107,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256925,244,1,1,26,2,6ttwlm6op92r4670oayg5md7h,1,39.7,5.5,2023-01-14T15:26:15.031Z,2023-01-21T02:17:13Z,3977272927,56,Back,3977272935,141,2.3,3977272931,140,46.5,3977272937,212,7.5,3986525599,178,,3977272941,213,6.0,,,,,,,70848f3slhydvi4p0wq4enqol,Abdulaziz Al Jebreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497256945,245,1,1,26,3,6ttwlm6op92r4670oayg5md7h,1,46.5,2.3,2023-01-14T15:26:15.708Z,2023-01-21T02:17:16Z,3977273059,141,8.6,3977273055,140,39.3,3977273063,212,8.7,3986525639,178,,3977273065,213,2.6,3977273053,56,Back,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257047,246,1,1,26,5,6ttwlm6op92r4670oayg5md7h,1,38.3,7.4,2023-01-14T15:26:17.392Z,2023-01-21T02:18:52Z,3977273599,56,Back,3977273605,212,13.0,3986526069,178,,3977273607,213,1.1,3977273601,140,43.8,3977273603,141,24.6,,,,,,,70848f3slhydvi4p0wq4enqol,Abdulaziz Al Jebreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257161,247,1,1,26,8,6ttwlm6op92r4670oayg5md7h,1,44,11.4,2023-01-14T15:26:20.733Z,2023-01-21T02:18:56Z,3977274211,213,6.0,3977274207,141,2.2,3977274201,56,Right,3977274209,212,21.8,3977274205,140,63.9,3986526087,178,,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257255,248,1,1,26,11,6ttwlm6op92r4670oayg5md7h,0,63.8,2.2,2023-01-14T15:26:23.369Z,2023-01-21T02:19:02Z,3977274665,212,42.1,3977274669,1,,3986526121,178,,3977274659,56,Center,3977274663,141,24.4,3977274667,213,0.4,3977274661,140,100.0,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257247,205,5,1,26,15,ebcxfnmnxrxvv6lcjsahgd38j,1,-1.1,75.2,2023-01-14T15:26:27.361Z,2023-01-21T02:19:49Z,3977274621,56,Back,3977274801,233,249,3977274625,346,,,,,,,,,,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257267,249,5,1,26,15,6ttwlm6op92r4670oayg5md7h,0,101.1,24.8,2023-01-14T15:26:27.361Z,2023-01-21T02:19:49Z,3977274815,233,205,3977274711,346,,3977274709,56,Center,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497257917,206,1,1,26,29,ebcxfnmnxrxvv6lcjsahgd38j,1,4.9,58.1,2023-01-14T15:26:41.831Z,2023-01-21T02:19:51Z,3977278309,141,76.0,3977278313,213,1.1,3977278303,140,10.3,3977278291,124,,3977278311,212,13.4,3977278317,237,,3977278297,56,Back,,,,5hewtfw3vtddu8u3qmueyv4yd,V. Stojković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258179,207,1,1,26,33,ebcxfnmnxrxvv6lcjsahgd38j,1,14.8,71.7,2023-01-14T15:26:45.410Z,2023-01-21T02:19:55Z,3977279801,141,21.6,3977279803,212,35.7,3977279811,1,,3977279799,140,24.9,3986526501,178,,3977279797,56,Back,3977279809,213,5.0,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258271,208,1,1,26,41,ebcxfnmnxrxvv6lcjsahgd38j,1,44.8,4.1,2023-01-14T15:26:53.894Z,2023-01-21T02:20:11Z,3977280293,213,2.0,3977280287,140,36.0,3977280283,56,Back,3977280291,212,21.2,3986526591,178,,3977280289,141,32.2,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258471,209,1,1,26,44,ebcxfnmnxrxvv6lcjsahgd38j,1,37.1,34.8,2023-01-14T15:26:56.929Z,2023-01-21T02:20:15Z,3977281395,140,39.1,3977281399,212,17.6,3977281401,213,1.5,3977281393,56,Back,3986526625,178,,3977281397,141,60.5,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258553,210,1,1,26,50,ebcxfnmnxrxvv6lcjsahgd38j,1,44,47.3,2023-01-14T15:27:02.339Z,2023-01-21T02:20:19Z,3977281857,56,Back,3977281865,213,4.8,3977281861,141,15.2,3977281859,140,46.6,3977281863,212,22.0,3986526655,178,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258629,211,1,1,26,53,ebcxfnmnxrxvv6lcjsahgd38j,1,52.9,12.6,2023-01-14T15:27:06.144Z,2023-01-21T02:20:23Z,3977282273,140,55.0,3977282281,213,5.1,3977282271,56,Right,3986526681,178,,3977282277,212,5.3,3977282275,141,5.5,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258717,212,1,1,26,57,ebcxfnmnxrxvv6lcjsahgd38j,1,54.9,5.6,2023-01-14T15:27:09.731Z,2023-01-21T02:20:27Z,3977282771,56,Back,3977282777,212,11.8,3977282773,140,44.0,3986526721,178,,3977282775,141,10.1,3977282779,213,2.9,,,,,,,dr0tmxtk2sx5am4xmm6qw72ll,Osama Al Khalaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258811,213,1,1,26,59,ebcxfnmnxrxvv6lcjsahgd38j,1,44.2,15,2023-01-14T15:27:12.062Z,2023-01-21T02:20:30Z,3977283341,141,36.3,3977283329,56,Back,3986526745,178,,3977283337,140,37.6,3977283349,213,2.0,3977283345,212,16.1,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497258963,214,1,1,27,4,ebcxfnmnxrxvv6lcjsahgd38j,1,38,35.5,2023-01-14T15:27:16.594Z,2023-01-21T02:20:34Z,3977284223,56,Back,3977284227,141,10.1,3977284231,213,5.0,3977284225,140,42.3,3977284229,212,17.9,3986526759,178,,,,,,,,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259013,215,1,1,27,9,ebcxfnmnxrxvv6lcjsahgd38j,0,43.9,5.2,2023-01-14T15:27:21.514Z,2023-01-21T02:20:38Z,3986526789,178,,3977284527,56,Right,3977284535,213,0.1,3977284531,141,8.8,3977284537,1,,3977284529,140,79.9,3977284525,155,,3977284533,212,37.9,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259113,250,1,1,27,11,6ttwlm6op92r4670oayg5md7h,1,20.3,81.8,2023-01-14T15:27:23.787Z,2023-01-21T02:20:55Z,3986526897,388,,3977285123,140,31.9,3977285127,212,13.0,3977285121,56,Back,3977285125,141,75.0,3977285129,213,5.9,3977285119,3,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259123,251,49,1,27,13,6ttwlm6op92r4670oayg5md7h,1,30.6,71.7,2023-01-14T15:27:25.549Z,2023-01-21T02:20:58Z,,,,,,,,,,,,,,,,,,,,,,,,,70848f3slhydvi4p0wq4enqol,Abdulaziz Al Jebreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259201,252,1,1,27,14,6ttwlm6op92r4670oayg5md7h,1,30.6,71.7,2023-01-14T15:27:26.593Z,2023-01-21T02:21:00Z,3977285653,140,47.1,3977285651,56,Back,3977285649,157,,3977285657,212,39.5,3977285655,141,19.5,3986526913,178,,3977285659,213,5.2,3977285661,1,,70848f3slhydvi4p0wq4enqol,Abdulaziz Al Jebreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259205,253,61,1,27,16,6ttwlm6op92r4670oayg5md7h,1,47.1,19.5,2023-01-14T15:27:28.837Z,2023-01-21T02:21:11Z,3977285677,56,Back,3986526945,178,,3986526943,21,,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259405,217,1,1,27,20,ebcxfnmnxrxvv6lcjsahgd38j,0,37.4,93.5,2023-01-14T15:27:32.528Z,2023-01-21T02:22:35Z,3977286799,56,Left,3977286795,155,,3977286803,141,95.7,3977286807,213,0.0,3977286801,140,85.9,3986527381,178,,3977286809,1,,3977286805,212,50.9,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259223,216,49,1,27,20,ebcxfnmnxrxvv6lcjsahgd38j,1,37.5,90.8,2023-01-14T15:27:32.580Z,2023-01-21T02:22:31Z,,,,,,,,,,,,,,,,,,,,,,,,,483s97qezyiz91n8qzwjd7uuh,Bandar Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259445,254,49,1,27,25,6ttwlm6op92r4670oayg5md7h,1,22.5,2.5,2023-01-14T15:27:37.361Z,2023-01-21T02:22:46Z,,,,,,,,,,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498445827,852,3,1,27,26,6ttwlm6op92r4670oayg5md7h,0,23.3,6.9,2023-01-14T15:27:39.125Z,2023-01-21T02:22:52Z,3983561437,56,Back,3983561443,467,9q7c1bn4dgyhoqto46puqeevp,3983561439,285,,3983561441,465,,3986527405,178,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259603,255,4,1,27,27,6ttwlm6op92r4670oayg5md7h,1,23.6,11.9,2023-01-14T15:27:39.763Z,2023-01-21T02:23:07Z,3977287913,285,,3977287907,56,Back,3977287903,13,,3977287943,233,218,3977287909,152,,3977287905,295,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259599,218,4,1,27,27,ebcxfnmnxrxvv6lcjsahgd38j,0,76.4,88.1,2023-01-14T15:27:39.764Z,2023-01-21T02:23:06Z,3977287881,56,Left,3977287877,13,,3977287883,152,,3986527465,178,,3977287879,295,,3977287885,286,,3977287983,233,255,,,,9q7c1bn4dgyhoqto46puqeevp,M. Pavkov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259689,256,1,1,27,32,6ttwlm6op92r4670oayg5md7h,1,14.9,19.2,2023-01-14T15:27:44.317Z,2023-01-21T02:23:10Z,3977288319,152,,3977288329,213,1.1,3977288325,141,41.2,3977288323,140,22.3,3986527487,178,,3977288321,56,Back,3977288317,5,,3977288327,212,16.9,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259775,257,1,1,27,34,6ttwlm6op92r4670oayg5md7h,1,22.3,41.2,2023-01-14T15:27:46.588Z,2023-01-21T02:23:14Z,3977288773,140,32.9,3977288771,56,Back,3977288777,212,18.9,3977288779,213,0.9,3977288775,141,63.7,3986527513,178,,,,,,,,829ypq99t1vn90xey32mwt7th,Mohammed Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497259887,258,1,1,27,39,6ttwlm6op92r4670oayg5md7h,1,32.9,56.3,2023-01-14T15:27:51.794Z,2023-01-21T02:47:05Z,3977289357,56,Back,3986528643,178,,3977289365,213,4.5,3977289361,141,32.7,3977289363,212,16.4,3977289359,140,29.8,,,,,,,70848f3slhydvi4p0wq4enqol,Abdulaziz Al Jebreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
