id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2495171189,899,43,1,15,35,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-12-31T15:15:53.225Z,2023-01-05T13:18:29Z,3966303589,286,0,3966303587,56,Center,3966304077,144,44,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352243,126,49,1,15,37,6ttwlm6op92r4670oayg5md7h,1,38.4,73.7,2022-12-31T15:15:55.131Z,2023-01-06T01:01:46Z,,,,,,,,,,,,,,,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352245,127,3,1,15,40,6ttwlm6op92r4670oayg5md7h,0,37.3,70.2,2022-12-31T15:15:58.744Z,2023-01-06T01:01:53Z,3962004949,56,Back,3962005047,233,157,3966693047,178,,3962004951,286,,3966304509,464,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352253,157,7,1,15,41,o1iwuxbv233ayidxpibbxy59,0,62.7,29.8,2022-12-31T15:15:59.090Z,2023-01-06T01:01:57Z,3962005005,285,,3966693055,178,,3966304611,385,,3962005003,56,Center,3962005009,233,127,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352273,128,1,1,15,43,6ttwlm6op92r4670oayg5md7h,0,36.8,60.6,2022-12-31T15:16:01.338Z,2023-01-06T01:02:02Z,3962005095,1,,3962005085,56,Center,3962005091,212,32.8,3962005087,140,62.2,3966693067,178,,3962005093,213,5.7,3962005083,155,,3962005089,141,32.4,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352283,158,8,1,15,45,o1iwuxbv233ayidxpibbxy59,1,35.7,80,2022-12-31T15:16:03.120Z,2023-01-06T01:02:21Z,3962005137,56,Back,3966693091,178,,3966304745,384,,,,,,,,,,,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352295,159,49,1,15,47,o1iwuxbv233ayidxpibbxy59,1,39.7,70.1,2022-12-31T15:16:05.469Z,2023-01-06T01:02:26Z,,,,,,,,,,,,,,,,,,,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352333,160,1,1,15,47,o1iwuxbv233ayidxpibbxy59,1,39.7,70.1,2022-12-31T15:16:05.512Z,2023-01-06T01:02:31Z,3962005363,212,12.8,3962005357,56,Back,3962005359,140,44.6,3966693111,178,,3962005365,213,1.2,3962005361,141,87.3,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352335,161,27,1,15,54,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-12-31T15:16:12.057Z,2023-01-06T01:03:04Z,3962039611,233,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494354891,194,27,1,15,54,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-12-31T15:16:12.057Z,2023-01-06T01:03:04Z,3962039591,233,161,3962018885,41,Injury,3962018887,53,9yceimet7wbytfai5ivr0v4k5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352583,163,28,1,16,33,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-12-31T15:16:51.503Z,2023-01-06T01:03:09Z,3962039619,233,195,3962006581,55,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494355205,195,28,1,16,33,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-12-31T15:16:51.503Z,2023-01-06T01:03:09Z,3962020651,55,194,3962020655,233,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352581,129,68,1,16,42,6ttwlm6op92r4670oayg5md7h,0,0,0,2022-12-31T15:17:00.503Z,2023-01-06T01:03:17Z,3966305013,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352591,164,68,1,16,44,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-12-31T15:17:02.315Z,2023-01-06T01:03:21Z,3966304989,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352599,165,1,1,16,44,o1iwuxbv233ayidxpibbxy59,1,45.9,92.9,2022-12-31T15:17:02.789Z,2023-01-06T01:03:24Z,3966693181,178,,3962062353,212,5.2,3962062347,56,Back,3962062349,140,41.5,3962062355,213,3.6,3962062351,141,89.4,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352603,166,1,1,16,47,o1iwuxbv233ayidxpibbxy59,1,35.2,87.2,2022-12-31T15:17:05.337Z,2023-01-06T01:03:27Z,3966693193,178,,3962062381,213,0.7,3962062375,140,40.6,3962062373,56,Back,3962062379,212,7.3,3962062377,141,94.0,,,,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352611,167,1,1,16,49,o1iwuxbv233ayidxpibbxy59,1,37.8,93.1,2022-12-31T15:17:07.613Z,2023-01-06T01:03:32Z,3962006719,140,26.6,3962006717,56,Back,3962006723,212,17.1,3966693201,178,,3962006721,141,74.8,3962006725,213,4.0,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352625,168,1,1,16,52,o1iwuxbv233ayidxpibbxy59,1,26.4,79.6,2022-12-31T15:17:10.793Z,2023-01-06T01:03:36Z,3962006763,140,44.8,3962006769,213,0.4,3962006767,212,21.0,3962006759,155,,3966693207,178,,3962006765,141,91.8,3962006761,56,Back,,,,95zoygnjudd2lmvc38oyuhwid,Hassan Kadesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352639,169,1,1,16,54,o1iwuxbv233ayidxpibbxy59,1,44.4,91.4,2022-12-31T15:17:12.418Z,2023-01-06T01:03:44Z,3962006871,56,Left,3962006875,141,88.3,3962006879,213,6.2,3962006873,140,61.7,3962006867,3,,3962006877,212,18.3,3966693221,388,,3962006869,168,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495419175,1673,67,1,16,55,o1iwuxbv233ayidxpibbxy59,1,61.2,89.2,2022-12-31T15:17:13.254Z,2023-01-07T02:28:06Z,3967626473,233,1332,,,,,,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495419173,1332,67,1,16,55,6ttwlm6op92r4670oayg5md7h,0,38.8,10.8,2022-12-31T15:17:13.255Z,2023-01-07T01:34:52Z,3967626493,233,1673,,,,,,,,,,,,,,,,,,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495419089,1331,43,1,16,56,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-12-31T15:17:14.155Z,2023-01-07T01:35:15Z,3967626711,144,83,3967626139,399,155744,,,,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495243657,842,43,1,16,56,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-12-31T15:17:14.266Z,2023-01-06T01:57:53Z,3966699409,144,83,3966699393,399,155744,,,,,,,,,,,,,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352641,170,61,1,16,56,o1iwuxbv233ayidxpibbxy59,0,61.2,89,2022-12-31T15:17:14.267Z,2023-01-06T01:04:08Z,3962006883,56,Left,3966693229,178,,,,,,,,,,,,,,,,,,,,9f8pdf7j05xb111c5lunzgvyt,L. Tawamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352643,131,1,1,16,56,6ttwlm6op92r4670oayg5md7h,0,40.2,8.6,2022-12-31T15:17:14.744Z,2023-01-06T01:04:31Z,3962006887,140,47.4,3962006893,213,0.2,3962006889,141,11.3,3966693291,178,,3962006885,56,Back,3962006891,212,7.8,,,,,,,7a8ee7ohk4hnmaaw1imxeqsid,Mohammed Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352661,171,1,1,16,58,o1iwuxbv233ayidxpibbxy59,1,48.6,92.4,2022-12-31T15:17:16.326Z,2023-01-06T01:04:38Z,3962006993,56,Back,3962006999,212,7.5,3962007001,213,4.1,3962006997,141,83.4,3962006995,140,44.4,3966693303,178,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352697,172,1,1,17,0,o1iwuxbv233ayidxpibbxy59,1,44.6,82.9,2022-12-31T15:17:18.018Z,2023-01-06T01:04:44Z,3962007189,140,73.4,3962007193,212,59.3,3962007197,1,,3962007195,213,5.2,3962007183,155,,3962007187,56,Right,3966693313,178,,3962007191,141,7.9,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,3962007185,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352701,173,61,1,17,4,o1iwuxbv233ayidxpibbxy59,0,74.9,6.7,2022-12-31T15:17:22.614Z,2023-01-06T01:05:01Z,3962007215,56,Right,3966693335,178,,,,,,,,,,,,,,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352693,132,49,1,17,5,6ttwlm6op92r4670oayg5md7h,1,15.2,93.8,2022-12-31T15:17:23.732Z,2023-01-06T01:05:08Z,,,,,,,,,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352719,133,1,1,17,8,6ttwlm6op92r4670oayg5md7h,1,22,92.3,2022-12-31T15:17:26.687Z,2023-01-06T01:05:15Z,3966693365,178,,3962007319,212,19.8,3962007313,56,Back,3962007315,140,40.5,3962007321,213,6.1,3962007317,141,86.7,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352721,134,50,1,17,11,6ttwlm6op92r4670oayg5md7h,1,37.4,87.3,2022-12-31T15:17:29.364Z,2023-01-06T01:05:25Z,3962007327,286,,3962007481,233,174,3962007325,56,Back,,,,,,,,,,,,,,,,9yceimet7wbytfai5ivr0v4k5,A. Mitriță,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352745,174,7,1,17,12,o1iwuxbv233ayidxpibbxy59,0,62.6,12.7,2022-12-31T15:17:29.925Z,2023-01-06T01:05:31Z,3966305759,385,,3966693381,178,,3962007471,233,134,3962007443,56,Right,3962007447,285,,,,,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352757,135,1,1,17,15,6ttwlm6op92r4670oayg5md7h,1,31.6,88.9,2022-12-31T15:17:33.203Z,2023-01-06T01:05:38Z,3962007521,56,Back,3962007525,141,84.9,3966693391,178,,3962007527,212,19.0,3962007523,140,13.7,3962007529,213,3.3,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352767,136,1,1,17,17,6ttwlm6op92r4670oayg5md7h,1,13.6,82.2,2022-12-31T15:17:35.630Z,2023-01-06T01:05:43Z,3962007587,141,77.3,3962007589,212,13.9,3962007583,56,Back,3962007585,140,26.5,3962007591,213,6.0,3966693397,178,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352777,137,1,1,17,19,6ttwlm6op92r4670oayg5md7h,0,26.5,77.3,2022-12-31T15:17:36.942Z,2023-01-06T01:05:54Z,3966693405,389,,3962007651,141,81.4,3962007647,56,Back,3962007653,212,4.1,3962007649,140,23.6,3962007655,213,2.4,,,,,,,3kfeazpv3d1wy6e333pudwkid,D. Đoković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352783,175,49,1,17,21,o1iwuxbv233ayidxpibbxy59,1,75.3,16.4,2022-12-31T15:17:38.890Z,2023-01-06T01:05:59Z,,,,,,,,,,,,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352793,176,1,1,17,21,o1iwuxbv233ayidxpibbxy59,1,75.3,16.4,2022-12-31T15:17:38.994Z,2023-01-06T01:06:04Z,3962007747,212,12.2,3962007743,140,67.1,3962007749,213,2.4,3962007741,56,Center,3966693415,178,,3962007745,141,29.1,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352813,177,1,1,17,23,o1iwuxbv233ayidxpibbxy59,1,67.4,29.1,2022-12-31T15:17:41.679Z,2023-01-06T01:06:08Z,3962007875,140,77.9,3966693423,178,,3962007881,213,5.6,3962007877,141,16.6,3962007873,56,Right,3962007879,212,13.9,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352819,178,1,1,17,25,o1iwuxbv233ayidxpibbxy59,0,84.2,23.3,2022-12-31T15:17:43.457Z,2023-01-06T01:06:11Z,3962007919,213,1.2,3962007909,155,,3962007913,140,92.5,3966305915,223,,3962007917,212,24.3,3962007911,56,Center,3966693427,178,,3962007905,2,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,3966305917,72,,,3962007915,141,,,,,,,,,56.7,,,,,,,,,,,,,,,,,,,,,,,,,
2494352825,138,12,1,17,26,6ttwlm6op92r4670oayg5md7h,1,7.5,45.5,2022-12-31T15:17:44.796Z,2023-01-06T01:06:22Z,3966693433,178,,3962007935,140,0.0,3962007941,213,3.9,3962007963,167,,3962007937,141,31.4,3962007997,15,,3962007933,56,Back,3962007939,212,13.5,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352829,139,6,1,17,28,6ttwlm6op92r4670oayg5md7h,0,2.7,39.6,2022-12-31T15:17:46.715Z,2023-01-06T01:06:25Z,3962007957,73,,3962007955,56,Back,3962007971,233,179,,,,,,,,,,,,,,,,aq8efsoblaypm6spb7fce99g4,Mubarak Al Rajeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494352831,179,6,1,17,28,o1iwuxbv233ayidxpibbxy59,1,97.3,60.4,2022-12-31T15:17:46.715Z,2023-01-06T01:06:25Z,3962007961,73,,3962007965,233,139,3962007959,56,Center,,,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353069,180,1,1,18,1,o1iwuxbv233ayidxpibbxy59,1,99.5,99.5,2022-12-31T15:18:19.816Z,2023-01-06T04:35:46Z,3962009285,56,Center,3962009291,212,27.6,3962009287,140,90.8,3962009277,2,,3962009283,223,,3962013097,154,,3966306039,20,,3962009281,155,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,3966693443,178,,1,3962013095,210,3962009289,141,3962009279,6,,3962009293,213,4.4,15,61.2,,,,,,,,,,,,,,,,,,,,,,,,
2494353741,206,44,1,18,3,o1iwuxbv233ayidxpibbxy59,1,92.4,59.4,2022-12-31T15:18:21.115Z,2023-01-06T04:35:46Z,3962012671,286,,3962012685,233,144,3962012669,56,Center,,,,,,,,,,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353187,144,44,1,18,3,6ttwlm6op92r4670oayg5md7h,0,7.6,40.6,2022-12-31T15:18:21.116Z,2023-01-06T01:06:43Z,3962009911,56,Back,3962012731,233,206,3962009913,285,,,,,,,,,,,,,,,,,6yaoc71surv8vh9hjfli7dwid,Awad Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353075,181,15,1,18,3,o1iwuxbv233ayidxpibbxy59,1,92.9,57.5,2022-12-31T15:18:21.198Z,2023-01-06T04:35:47Z,3966693483,388,,3962013103,55,180,3962012947,102,52.2,3962012945,76,,3962012867,328,,3962009329,17,,3962012863,15,,3962012861,25,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,3962013099,29,,,3962012869,233,3962012955,147,3962012949,103,17.1,3962009331,56,Center,140,52.7,3962013101,154,3962012953,146,,,,,,,,,,98.1,,,,,,,,,,
2494353043,140,10,1,18,3,6ttwlm6op92r4670oayg5md7h,1,2.3,49.5,2022-12-31T15:18:21.804Z,2023-01-06T01:06:55Z,3962009307,177,,3962009161,56,Back,3962012887,233,181,3962009159,182,,3966306881,378,,3962009157,178,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353049,141,52,1,18,4,6ttwlm6op92r4670oayg5md7h,1,2.3,49.5,2022-12-31T15:18:21.919Z,2023-01-06T01:07:01Z,3966693517,388,,3966306915,378,,,,,,,,,,,,,,,,,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353109,142,1,1,18,8,6ttwlm6op92r4670oayg5md7h,0,14.4,38.3,2022-12-31T15:18:26.587Z,2023-01-06T01:07:12Z,3962009555,141,15.3,3962009549,199,,3962009551,56,Right,3962009561,1,,3962009557,212,58.2,3962009559,213,6.0,3962009553,140,67.8,,,,6veqhleq95267xca919eg02j9,S. Lung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353131,183,1,1,18,12,o1iwuxbv233ayidxpibbxy59,1,35.3,87.8,2022-12-31T15:18:30.656Z,2023-01-07T01:36:11Z,3962009637,56,Back,3962020035,141,86.6,3962020057,3,,3962020037,212,22.2,3967627155,178,,3962020033,140,14.2,3962020039,213,3.2,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353127,182,43,1,18,14,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-12-31T15:18:32.878Z,2023-01-05T13:22:56Z,3966307057,144,44,3962009625,285,0,3962019693,233,143,3962009623,56,Back,,,,,,,,,,,,,7l1lhluaxnuy4cun3omcva4us,Saad Yaslam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353111,143,43,1,18,14,6ttwlm6op92r4670oayg5md7h,1,0,0,2022-12-31T15:18:32.879Z,2023-01-05T13:22:57Z,3966307097,144,44,3962009579,286,0,3962009573,56,Right,,,,,,,,,,,,,,,,6ygvaf7gjckdemde0ec0tem6t,M. Fouzair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353137,184,49,1,18,17,o1iwuxbv233ayidxpibbxy59,1,9.1,88.7,2022-12-31T15:18:35.859Z,2023-01-06T01:07:45Z,,,,,,,,,,,,,,,,,,,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353185,185,1,1,18,27,o1iwuxbv233ayidxpibbxy59,1,10.3,63.2,2022-12-31T15:18:45.343Z,2023-01-06T01:07:48Z,3962009901,140,26.4,3962009905,212,16.9,3962009903,141,64.9,3966693645,178,,3962009907,213,0.1,3962009899,56,Back,,,,,,,2r3ppks82lf3a7aycih7rc63t,Mailson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353201,186,1,1,18,29,o1iwuxbv233ayidxpibbxy59,1,26.3,64.9,2022-12-31T15:18:47.110Z,2023-01-06T01:07:53Z,3962010037,212,16.9,3962010035,141,73.3,3962010039,213,0.3,3962010033,140,41.4,3966693659,178,,3962010031,56,Back,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353213,187,1,1,18,36,o1iwuxbv233ayidxpibbxy59,1,65.4,92.9,2022-12-31T15:18:54.691Z,2023-01-06T01:07:58Z,3962010085,56,Left,3962010087,140,70.9,3962010093,213,5.7,3962010089,141,87.5,3962010091,212,6.8,3966693669,178,,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353225,188,1,1,18,38,o1iwuxbv233ayidxpibbxy59,1,70.9,87.5,2022-12-31T15:18:56.209Z,2023-01-06T01:08:02Z,3966693683,178,,3962010159,140,57.5,3962010163,212,17.3,3962010157,56,Center,3962010161,141,72.8,3962010165,213,3.8,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353233,189,1,1,18,42,o1iwuxbv233ayidxpibbxy59,1,59.3,74,2022-12-31T15:19:00.078Z,2023-01-06T01:08:08Z,3962010213,212,8.6,3962010209,140,67.3,3966693691,178,,3962010207,56,Center,3962010215,213,0.2,3962010211,141,76.6,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353237,190,1,1,18,43,o1iwuxbv233ayidxpibbxy59,1,67.3,78.4,2022-12-31T15:19:01.854Z,2023-01-06T01:08:19Z,3962010233,140,64.1,3962010239,212,8.5,3966693709,178,,3962010231,56,Left,3962010243,213,2.0,3962010235,141,89.9,,,,,,,8ab4hqpw7m6ocphleluf9sicp,Hassan Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353255,191,1,1,18,45,o1iwuxbv233ayidxpibbxy59,1,63.2,91.2,2022-12-31T15:19:03.569Z,2023-01-06T01:08:46Z,3962010299,141,74.5,3962010303,213,4.0,3962010297,140,54.4,3962010295,56,Center,3966693739,178,,3962010301,212,14.6,,,,,,,cmijbwv0ine68v0y6kf9cuehh,Álvaro Medrán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353269,192,1,1,18,47,o1iwuxbv233ayidxpibbxy59,1,53.1,73.1,2022-12-31T15:19:05.661Z,2023-01-06T01:08:55Z,3962010365,140,53.5,3962010371,213,4.7,3962010367,141,26.5,3966693751,178,,3962010363,56,Center,3962010369,212,31.7,,,,,,,c8sryc7a76ov57x24tv80swr9,A. El Mahdioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353283,193,1,1,18,50,o1iwuxbv233ayidxpibbxy59,1,53.5,26.5,2022-12-31T15:19:08.761Z,2023-01-06T01:09:00Z,3962010441,212,18.3,3966693759,178,,3962010437,140,66.1,3962010439,141,7.9,3962010443,213,5.5,3962010435,56,Right,,,,,,,2b8fj2xnd2h9rdbg0bkgbizu1,Awn Al Slaluli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353293,194,1,1,18,53,o1iwuxbv233ayidxpibbxy59,0,65.4,7.4,2022-12-31T15:19:11.585Z,2023-01-06T01:09:06Z,3966693767,178,,3962010497,140,65.0,3962010503,213,1.7,3962010499,141,13.4,3962010501,212,4.1,3962010495,56,Right,,,,,,,12dv2sa9xm0aedpb13ivl11wp,Fahad Al Rashidi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353287,145,8,1,18,54,6ttwlm6op92r4670oayg5md7h,1,31.7,89.8,2022-12-31T15:19:12.322Z,2023-01-06T01:09:10Z,3962010465,56,Back,3966693775,178,,3966307447,385,,,,,,,,,,,,,,,,,3nahof9wwcvyylv87fjhhpt5h,Abdullah Al Fahad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353301,196,61,1,18,54,o1iwuxbv233ayidxpibbxy59,1,64.9,13.7,2022-12-31T15:19:12.399Z,2023-01-06T01:09:13Z,3962010533,56,Right,3966693779,178,,,,,,,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494353295,195,43,1,18,55,o1iwuxbv233ayidxpibbxy59,1,0,0,2022-12-31T15:19:13.791Z,2022-12-31T15:19:16Z,3962010507,56,Right,3962010551,144,8,,,,,,,,,,,,,,,,,,,2xkudoxz92f1vgbjlsbfum3f9,A. Gamarra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
