id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2491877679,363,6,1,32,9,c9swyor08g9pedxpe3n321svu,1,96.2,71.3,2022-12-16T18:02:38.958Z,2022-12-18T22:31:13Z,3948868287,73,,3948868285,56,Center,3948868339,233,157,,,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877797,364,1,1,32,29,c9swyor08g9pedxpe3n321svu,0,99.5,99.5,2022-12-16T18:02:59.574Z,2022-12-18T22:31:20Z,3948868923,212,27.4,3948868917,56,Center,3948868909,2,,3948868915,223,,3951565009,178,,3948868919,140,90.9,3948868921,141,61.4,3950525299,20,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,3948868913,155,,3948918623,233,159,3948868925,213,3948868911,6,,,,,,,,,,,4.4,,,,,,,,,,,,,,,,,,,,
2491877803,158,12,1,32,31,dbhdov3cc47kcr1hjg5qr5qg7,1,8.6,44.4,2022-12-16T18:03:00.798Z,2022-12-18T22:31:27Z,3948868947,213,1.0,3948868965,15,,3948868943,141,69.5,3948868945,212,20.8,3948868939,56,Back,3948868941,140,19.9,3951565017,388,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877821,365,1,1,32,35,c9swyor08g9pedxpe3n321svu,0,85.5,23.7,2022-12-16T18:03:04.931Z,2022-12-18T22:31:31Z,3950525531,224,,3948869041,140,86.4,3951565029,178,,3948869035,2,,3948918605,236,,3948869039,56,Center,3948869043,141,29.8,3950525533,20,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,3948918607,233,159,3948869037,155,,3948918611,286,3948869045,212,4.3,3948869047,213,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877837,159,12,1,32,35,dbhdov3cc47kcr1hjg5qr5qg7,1,10.8,65.1,2022-12-16T18:03:05.175Z,2022-12-26T22:28:18Z,3951565051,388,,3948918589,185,,3948869133,56,Back,3948918617,233,365,,,,,,,,,,,,,5jf9ehsqbdmxlcan1tjm7gmqc,Abdul Al Jumaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877843,160,49,1,32,37,dbhdov3cc47kcr1hjg5qr5qg7,1,10.1,88,2022-12-16T18:03:06.771Z,2022-12-26T22:28:18Z,,,,,,,,,,,,,,,,,,,,,,,,,5jf9ehsqbdmxlcan1tjm7gmqc,Abdul Al Jumaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877869,161,1,1,32,39,dbhdov3cc47kcr1hjg5qr5qg7,1,10.1,90.9,2022-12-16T18:03:09.440Z,2022-12-26T22:28:18Z,3951565105,178,,3948869331,212,7.4,3948869327,140,4.0,3948869325,56,Back,3948869329,141,85.5,3948869333,213,3.7,,,,,,,5jf9ehsqbdmxlcan1tjm7gmqc,Abdul Al Jumaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877873,162,1,1,32,43,dbhdov3cc47kcr1hjg5qr5qg7,0,7.2,93.7,2022-12-16T18:03:13.648Z,2022-12-18T22:32:09Z,3948869361,212,36.9,3948869353,157,,3948869357,140,40.8,3948869365,1,,3951565125,178,,3948869363,213,6.0,3948869359,141,77.9,3948869355,56,Back,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877883,366,49,1,32,46,c9swyor08g9pedxpe3n321svu,1,66.6,30.1,2022-12-16T18:03:16.270Z,2022-12-18T22:32:18Z,,,,,,,,,,,,,,,,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877899,367,1,1,32,48,c9swyor08g9pedxpe3n321svu,1,66.6,30.1,2022-12-16T18:03:17.968Z,2022-12-18T23:24:54Z,3948869513,56,Center,3951573233,178,,3948869517,141,53.9,3948869521,213,1.6,3948869515,140,66.1,3948869519,212,16.2,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877919,368,1,1,32,50,c9swyor08g9pedxpe3n321svu,1,66.6,56.9,2022-12-16T18:03:20.189Z,2022-12-18T23:25:24Z,3948869619,213,1.1,3948869615,141,88.7,3948869611,56,Left,3948869617,212,23.9,3951565165,178,,3948869613,140,76.2,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877939,369,1,1,32,54,c9swyor08g9pedxpe3n321svu,1,78.6,87.5,2022-12-16T18:03:24.152Z,2022-12-18T22:32:30Z,3948869755,141,75.1,3948869759,213,5.9,3948869751,56,Center,3948869757,212,20.3,3951565179,178,,3948869753,140,96.2,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877957,370,1,1,32,56,c9swyor08g9pedxpe3n321svu,1,96.2,75.1,2022-12-16T18:03:26.258Z,2022-12-18T22:32:42Z,3948870095,154,,3948869867,140,90.9,3948869869,141,47.3,3948869865,56,Center,3950526869,225,,3948869863,155,,3950526871,387,,3948869871,212,19.7,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,3948869873,213,4.4,3948870093,210,15,3948869861,2,3950526873,72,,3951565187,178,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2491877959,371,15,1,32,58,c9swyor08g9pedxpe3n321svu,1,90.9,47.3,2022-12-16T18:03:27.956Z,2022-12-18T22:32:42Z,3948870015,233,164,3948870005,328,,3948870099,29,,3948869879,22,,3948870113,147,50.2,3948870103,55,370,3948869881,17,,3948870111,146,99.7,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,3948870773,78,,3948869883,56,Center,3948870101,154,3948870107,102,50.9,3948870109,103,19.0,3951565195,388,3948870001,15,,,,,,,,,,,,,,,,,,,,,,,
2491877971,164,10,1,32,59,dbhdov3cc47kcr1hjg5qr5qg7,1,1.8,49.2,2022-12-16T18:03:28.953Z,2022-12-18T22:32:49Z,3948870035,233,371,3948869929,176,,3950529197,377,,3948869933,182,,3948869935,56,Back,3948869931,180,,,,,,,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491877967,163,52,1,32,59,dbhdov3cc47kcr1hjg5qr5qg7,1,1.8,49.2,2022-12-16T18:03:28.979Z,2022-12-18T22:32:53Z,3951565209,178,,3950529479,377,,,,,,,,,,,,,,,,,,,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878119,165,1,1,33,20,dbhdov3cc47kcr1hjg5qr5qg7,0,13.4,58.2,2022-12-16T18:03:50.054Z,2022-12-18T22:33:02Z,3948870849,56,Back,3948870859,1,,3948870855,212,33.0,3948870851,140,40.8,3948870857,213,0.5,3948870847,199,,3948870853,141,82.1,,,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878123,166,1,1,33,22,dbhdov3cc47kcr1hjg5qr5qg7,0,40.8,82.1,2022-12-16T18:03:52.661Z,2022-12-18T22:33:07Z,3948870893,56,Left,3951565237,388,,3948870889,3,,3948870897,141,87.5,3948870891,168,,3948870901,213,0.3,3948870895,140,50.8,3948870899,212,11.1,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878113,372,44,1,33,24,c9swyor08g9pedxpe3n321svu,1,53.2,11,2022-12-16T18:03:54.616Z,2022-12-18T23:53:40Z,3948871007,233,167,3948870825,56,Right,3948870827,286,,,,,,,,,,,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878135,167,44,1,33,24,dbhdov3cc47kcr1hjg5qr5qg7,0,46.8,89,2022-12-16T18:03:54.617Z,2022-12-18T22:33:12Z,3948870961,285,,3948871025,233,372,3948870959,56,Back,,,,,,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878133,373,1,1,33,24,c9swyor08g9pedxpe3n321svu,1,52.2,9.5,2022-12-16T18:03:54.676Z,2022-12-18T23:53:41Z,3948870953,212,13.5,3951565263,388,,3948870947,56,Right,3948870951,141,5.2,3948870945,3,,3948870949,140,64.8,3948870955,213,6.1,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878141,374,44,1,33,26,c9swyor08g9pedxpe3n321svu,1,66.6,10,2022-12-16T18:03:56.434Z,2022-12-18T23:53:41Z,3948870977,56,Right,3948871091,233,168,3948870979,286,,,,,,,,,,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878149,168,44,1,33,26,dbhdov3cc47kcr1hjg5qr5qg7,0,33.4,90,2022-12-16T18:03:56.435Z,2022-12-18T22:33:22Z,3948871057,285,,3948871145,233,374,3948871053,56,Back,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878145,375,1,1,33,26,c9swyor08g9pedxpe3n321svu,0,64.8,5.2,2022-12-16T18:03:56.462Z,2022-12-18T23:53:41Z,3948870999,140,68.4,3948870995,168,,3948871005,213,0.7,3948870997,56,Right,3948871003,212,5.1,3948870993,3,,3948871001,141,10.3,3951565291,388,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878241,169,1,1,33,32,dbhdov3cc47kcr1hjg5qr5qg7,1,27.3,76.5,2022-12-16T18:04:02.393Z,2022-12-18T22:33:32Z,3948871571,141,76.4,3948871567,56,Back,3948871575,213,6.3,3951565301,178,,3948871573,212,8.0,3948871569,140,34.9,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491886739,301,61,1,33,34,dbhdov3cc47kcr1hjg5qr5qg7,0,36,73.8,2022-12-16T18:04:03.933Z,2022-12-18T22:33:44Z,3948917669,56,Back,3951565327,178,,,,,,,,,,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878219,376,4,1,33,35,c9swyor08g9pedxpe3n321svu,1,65.4,18.8,2022-12-16T18:04:05.461Z,2022-12-18T22:33:52Z,3948871613,233,170,3948871471,56,Right,3948871475,265,,3948871473,152,,3948871469,13,,3948871477,286,,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878245,170,4,1,33,35,dbhdov3cc47kcr1hjg5qr5qg7,0,34.6,81.2,2022-12-16T18:04:05.462Z,2022-12-18T22:33:52Z,3948871621,233,376,3948871589,265,,3948871585,56,Back,3948871591,285,,3951565343,389,,3948871583,13,,3948871587,152,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878323,171,17,1,33,48,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2022-12-16T18:04:17.798Z,2022-12-18T22:33:59Z,3948871981,31,,3948918033,37,243,,,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878415,377,1,1,34,6,c9swyor08g9pedxpe3n321svu,1,64.7,15.9,2022-12-16T18:04:36.562Z,2022-12-18T22:34:23Z,3948872469,189,,3948872453,56,Right,3948872451,152,,3948872457,141,13.4,3948872461,213,6.0,3948872459,212,5.2,3948872455,140,69.4,3948872449,5,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,3951565377,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878433,378,1,1,34,7,c9swyor08g9pedxpe3n321svu,1,67.2,12,2022-12-16T18:04:37.556Z,2022-12-18T22:34:08Z,3948872531,141,21.5,3951565389,178,,3948872527,56,Center,3948872535,213,2.3,3948872529,140,61.3,3948872533,212,9.0,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878447,379,1,1,34,10,c9swyor08g9pedxpe3n321svu,1,61.3,21.5,2022-12-16T18:04:40.408Z,2022-12-18T22:34:27Z,3948872621,56,Center,3948872629,213,1.8,3948872625,141,43.6,3948872623,140,57.9,3951565437,178,,3948872627,212,15.4,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878485,380,1,1,34,12,c9swyor08g9pedxpe3n321svu,1,57.9,43.6,2022-12-16T18:04:42.532Z,2022-12-18T22:34:31Z,3951565449,178,,3948872809,141,80.6,3948872805,56,Left,3948872813,213,1.4,3948872807,140,63.0,3948872811,212,25.7,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878495,381,1,1,34,18,c9swyor08g9pedxpe3n321svu,1,64.2,70,2022-12-16T18:04:48.271Z,2022-12-18T22:34:36Z,3948872853,56,Center,3948872861,213,5.0,3948872857,141,56.1,3951565463,178,,3948872859,212,9.8,3948872855,140,66.7,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878527,382,1,1,34,19,c9swyor08g9pedxpe3n321svu,0,67.3,56.1,2022-12-16T18:04:49.066Z,2022-12-18T22:34:41Z,3948872987,56,Center,3950532327,155,,3948872989,140,69.9,3948872995,213,1.2,3948872991,141,66.1,3951565477,178,,3948872993,212,7.3,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878515,172,49,1,34,23,dbhdov3cc47kcr1hjg5qr5qg7,1,24.6,24.5,2022-12-16T18:04:52.919Z,2022-12-18T22:34:55Z,,,,,,,,,,,,,,,,,,,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878537,173,1,1,34,23,dbhdov3cc47kcr1hjg5qr5qg7,1,24.6,24.5,2022-12-16T18:04:52.958Z,2022-12-18T22:35:02Z,3948873055,140,2.2,3948873059,212,26.6,3951565509,178,,3948873061,213,2.7,3948873053,56,Back,3948873057,141,42.7,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878565,174,1,1,34,25,dbhdov3cc47kcr1hjg5qr5qg7,0,2.2,42.7,2022-12-16T18:04:55.389Z,2022-12-18T22:35:11Z,3948873227,213,6.0,3951565533,178,,3948873223,141,27.2,3948873225,212,44.5,3948873229,1,,3948873221,140,43.4,3948873215,157,,3948873219,56,Back,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878593,383,1,1,34,29,c9swyor08g9pedxpe3n321svu,1,56.8,73.5,2022-12-16T18:04:59.214Z,2022-12-18T22:35:22Z,3948873319,213,0.7,3948873315,141,79.1,3951565555,21,,3948873311,56,Left,3948873317,212,5.7,3948873313,140,60.9,3951565553,178,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878595,384,61,1,34,30,c9swyor08g9pedxpe3n321svu,1,61,79.1,2022-12-16T18:04:59.956Z,2022-12-18T22:35:32Z,3951565563,178,,3948873327,56,Left,,,,,,,,,,,,,,,,,,,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492385195,1776,67,1,34,31,c9swyor08g9pedxpe3n321svu,1,57.7,74.5,2022-12-16T18:05:00.958Z,2022-12-18T23:53:42Z,3951574119,233,756,,,,,,,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492385193,756,67,1,34,31,dbhdov3cc47kcr1hjg5qr5qg7,0,42.3,25.5,2022-12-16T18:05:00.959Z,2022-12-26T22:28:18Z,3951574123,233,1776,,,,,,,,,,,,,,,,,,,,,,5jf9ehsqbdmxlcan1tjm7gmqc,Abdul Al Jumaili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878599,385,1,1,34,31,c9swyor08g9pedxpe3n321svu,0,57,73.8,2022-12-16T18:05:00.982Z,2022-12-18T23:53:42Z,3951565571,178,,3948873333,140,55.7,3948873337,212,1.8,3948873331,56,Center,3948873335,141,72.0,3948873339,213,3.9,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878587,175,43,1,34,31,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2022-12-16T18:05:01.553Z,2022-12-16T18:31:16Z,3948917397,144,49,,,,,,,,,,,,,,,,,,,,,,drlzps89wgzfvjmmvqnshmrkk,Mohammed Fraih Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878643,176,1,1,34,38,dbhdov3cc47kcr1hjg5qr5qg7,1,56,28.2,2022-12-16T18:05:07.959Z,2022-12-18T22:35:48Z,3948873595,56,Right,3948873599,140,55.6,3948873603,212,16.5,3948873605,213,4.7,3951565579,178,,3948873601,141,3.9,,,,,,,drlzps89wgzfvjmmvqnshmrkk,Mohammed Fraih Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878663,177,1,1,34,41,dbhdov3cc47kcr1hjg5qr5qg7,1,55.9,4.6,2022-12-16T18:05:11.290Z,2022-12-18T22:35:55Z,3948873705,213,2.8,3951565595,178,,3948873697,56,Back,3948873703,212,18.7,3948873701,141,12.8,3948873699,140,38.9,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878679,178,1,1,34,44,dbhdov3cc47kcr1hjg5qr5qg7,0,40.6,16,2022-12-16T18:05:14.198Z,2022-12-18T22:36:00Z,3948873811,213,0.7,3948873807,141,37.1,3948873805,140,58.4,3948873809,212,23.6,3948873803,56,Center,3951565601,178,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878687,386,49,1,34,46,c9swyor08g9pedxpe3n321svu,1,41.4,57.8,2022-12-16T18:05:16.262Z,2022-12-18T22:36:08Z,,,,,,,,,,,,,,,,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878737,387,1,1,34,49,c9swyor08g9pedxpe3n321svu,1,52.9,54.6,2022-12-16T18:05:19.377Z,2022-12-18T22:36:12Z,3948874063,212,10.7,3948874059,140,55.5,3948874061,141,39.4,3948874057,56,Center,3951565619,178,,3948874065,213,5.0,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878741,388,1,1,34,50,c9swyor08g9pedxpe3n321svu,0,55.5,39.4,2022-12-16T18:05:20.699Z,2022-12-18T22:36:17Z,3948874079,212,11.8,3948874081,213,6.1,3948874075,140,66.6,3951565631,178,,3948874077,141,37.0,3948874073,56,Center,,,,,,,d25hyz1ov3mdflbnbyc9okrmd,Mohammed Kanno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878753,179,8,1,34,52,dbhdov3cc47kcr1hjg5qr5qg7,1,31.4,60.9,2022-12-16T18:05:22.153Z,2022-12-18T22:36:24Z,3950534553,383,,3951565639,178,,3948874125,56,Back,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878761,180,49,1,34,53,dbhdov3cc47kcr1hjg5qr5qg7,1,31.4,60.9,2022-12-16T18:05:23.039Z,2022-12-18T22:36:33Z,,,,,,,,,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878773,181,3,1,34,53,dbhdov3cc47kcr1hjg5qr5qg7,1,35.4,54.4,2022-12-16T18:05:23.358Z,2022-12-18T22:37:00Z,3948874233,286,,3948874225,56,Back,3948874229,233,389,3950534737,465,,3951565727,178,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878767,389,45,1,34,53,c9swyor08g9pedxpe3n321svu,0,64.6,45.6,2022-12-16T18:05:23.358Z,2022-12-18T22:37:00Z,3948874197,56,Center,3948874249,233,181,3948874199,285,,,,,,,,,,,,,,,,,dw77jbua2ppd6hru05mlhbetx,Matheus Pereira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878791,182,1,1,34,54,dbhdov3cc47kcr1hjg5qr5qg7,1,35.4,55.1,2022-12-16T18:05:24.397Z,2022-12-18T22:37:06Z,3948874329,140,45.4,3948874333,212,18.6,3948874335,213,5.3,3948874331,141,32.6,3948874327,56,Back,3951565747,178,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878823,183,1,1,34,56,dbhdov3cc47kcr1hjg5qr5qg7,1,45.4,32.6,2022-12-16T18:05:26.194Z,2022-12-18T22:37:11Z,3951565769,178,,3948874521,140,48.4,3948874519,56,Back,3948874525,212,14.7,3948874523,141,11.5,3948874527,213,4.9,,,,,,,drlzps89wgzfvjmmvqnshmrkk,Mohammed Fraih Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878825,184,61,1,35,1,dbhdov3cc47kcr1hjg5qr5qg7,0,61.8,2.2,2022-12-16T18:05:31.058Z,2022-12-18T22:37:24Z,3951565807,178,,3948874531,56,Right,,,,,,,,,,,,,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878827,185,5,1,35,2,dbhdov3cc47kcr1hjg5qr5qg7,0,65.8,-2,2022-12-16T18:05:32.669Z,2022-12-18T22:37:50Z,3948874535,347,,3948874659,233,390,3948874533,56,Right,,,,,,,,,,,,,,,,ql3ke0589k0ywxw4kzd5wgt0,Bader Nasser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878843,390,5,1,35,2,c9swyor08g9pedxpe3n321svu,1,34.2,102,2022-12-16T18:05:32.669Z,2022-12-18T22:37:49Z,3948874639,347,,3948874655,233,185,3948874637,56,Back,,,,,,,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878897,391,1,1,35,11,c9swyor08g9pedxpe3n321svu,1,31.8,100,2022-12-16T18:05:40.921Z,2022-12-18T22:37:55Z,3948874995,107,,3948875003,212,23.2,3948874999,140,43.1,3948875007,1,,3948875015,189,,3948875001,141,72.6,3948874997,56,Back,3948875005,213,5.2,14dpnweb51v7re2xa3qkpulex,Nasser Al Dawsari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878915,392,1,1,35,17,c9swyor08g9pedxpe3n321svu,1,54.3,70.5,2022-12-16T18:05:46.848Z,2022-12-18T22:37:59Z,3951565917,178,,3948875093,56,Center,3948875097,141,66.9,3948875101,213,5.8,3948875099,212,5.6,3948875095,140,59.1,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878917,393,1,1,35,17,c9swyor08g9pedxpe3n321svu,0,59.1,66.9,2022-12-16T18:05:47.541Z,2022-12-18T22:38:05Z,3948875113,213,4.0,3948875107,140,52.2,3948875109,141,54.8,3948875105,56,Center,3948875111,212,11.0,3951565931,178,,,,,,,,6wjktx17kp8g29h9gw27lwez9,O. Ighalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491878919,186,8,1,35,19,dbhdov3cc47kcr1hjg5qr5qg7,1,47.4,45.7,2022-12-16T18:05:48.875Z,2022-12-18T22:38:24Z,3951565977,388,,3950536319,384,,3948875119,56,Back,,,,,,,,,,,,,,,,cznfldjv2fv42m6z68um5lzx0,Abdulrahman Saad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
