id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value
2505816823,154,1,1,17,51,7dkxxicrwn77jpdfkwpnlnnyn,0,92.9,14.6,2023-02-10T13:18:11.515Z,2023-03-01T07:45:12Z,4032214599,20,,4022210835,236,,4022210709,212,2.9,4022210707,141,18.8,4022210699,2,,4022210703,56,Right,4022210841,286,,4032214597,224,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,4022210837,233,159,,4064675703,178,4022210701,155,4022210711,213,4022210705,140,,,,,,93.3,,,1.4,,,,,,,,,,,,,,
2505816849,159,12,1,17,51,f0zsn74nz0o01gr30weun240i,1,4.3,86.9,2023-02-10T13:18:11.569Z,2023-03-01T07:45:16Z,4064675759,178,,4022210821,185,,4022210843,233,154,4022210823,56,Back,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505816847,155,6,1,17,51,7dkxxicrwn77jpdfkwpnlnnyn,1,94.5,16,2023-02-10T13:18:12.140Z,2023-03-01T07:45:19Z,4022210867,233,160,4022210815,75,,4022210813,56,Right,,,,,,,,,,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505816855,160,6,1,17,51,f0zsn74nz0o01gr30weun240i,0,5.5,84,2023-02-10T13:18:12.140Z,2023-03-01T07:45:18Z,4022210865,73,,4022210863,56,Back,4022210871,233,155,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817209,157,1,1,18,39,7dkxxicrwn77jpdfkwpnlnnyn,0,99.6,0.8,2023-02-10T13:18:59.577Z,2023-03-01T07:45:47Z,4064675855,178,,4022212703,56,Center,4022212699,155,,4022212707,141,39.2,4022212709,212,26.2,4022212697,6,,4032214777,72,,4022212705,140,97.2,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,4022212711,213,1.7,,4022314051,233,4022212701,223,4022212695,2,,,,,,163,,,,,,,,,,,,,,,,,,,
2505817211,162,12,1,18,40,f0zsn74nz0o01gr30weun240i,1,0.9,60,2023-02-10T13:19:00.641Z,2023-03-01T07:45:42Z,4022212721,141,54.2,4022212717,56,Back,4064675887,178,,4022212723,212,4.0,4022212725,213,4.8,4022212719,140,1.4,,,,,,,2j2uxep3rot3fwdq27b2im9qt,Fahad Al Johani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817249,163,41,1,18,43,f0zsn74nz0o01gr30weun240i,1,1.7,53.6,2023-02-10T13:19:04.068Z,2023-03-01T07:45:36Z,4032214897,212,27.6,4032214895,141,80.8,4032214901,378,,4032214893,140,21.2,4022314071,233,157,4032214899,213,0.7,4064676125,388,,,,,c2mhdatj96x8eug6mekactrkl,Victor Braga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817253,164,49,1,18,46,f0zsn74nz0o01gr30weun240i,1,20.9,88.3,2023-02-10T13:19:07.021Z,2023-03-01T08:38:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817293,165,1,1,18,51,f0zsn74nz0o01gr30weun240i,1,13.5,94.5,2023-02-10T13:19:11.283Z,2023-03-01T07:46:01Z,4022213127,212,11.1,4022213123,140,22.3,4022213125,141,85.4,4022213121,56,Back,4022213129,213,5.7,4064676443,178,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817327,166,1,1,18,53,f0zsn74nz0o01gr30weun240i,0,27.4,87.7,2023-02-10T13:19:13.922Z,2023-03-01T07:46:04Z,4022213301,56,Left,4022213299,155,,4022213309,213,0.0,4022213307,212,41.0,4064676503,178,,4022213303,140,66.4,4022213311,1,,4022213305,141,89.9,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817335,158,49,1,18,57,7dkxxicrwn77jpdfkwpnlnnyn,1,33,12.8,2023-02-10T13:19:17.899Z,2023-03-01T07:46:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817351,159,1,1,18,57,7dkxxicrwn77jpdfkwpnlnnyn,1,33,12.8,2023-02-10T13:19:17.903Z,2023-03-01T07:46:23Z,4022213403,140,59.0,4022213405,141,5.5,4022213399,155,,4022213413,213,6.1,4064676657,178,,4022213401,56,Right,4022213409,212,27.7,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817379,160,1,1,18,59,7dkxxicrwn77jpdfkwpnlnnyn,0,57.7,9.2,2023-02-10T13:19:20.112Z,2023-03-01T07:47:14Z,4022213547,56,Right,4022213561,236,,4022213551,141,12.3,4022213567,286,,4064677343,178,,4022213563,233,167,4022213549,140,56.4,4022213555,213,2.1,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,4022213553,212,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817367,167,74,1,18,59,f0zsn74nz0o01gr30weun240i,1,41.3,89.3,2023-02-10T13:19:20.232Z,2023-03-01T07:47:25Z,4064677411,178,,4022213581,233,160,4022213499,285,,4022213497,56,Back,,,,,,,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817421,161,1,1,19,1,7dkxxicrwn77jpdfkwpnlnnyn,1,55.2,26.8,2023-02-10T13:19:21.985Z,2023-03-01T07:47:34Z,4022213757,56,Center,4022213767,1,,4022213765,213,1.3,4022213763,212,33.8,4064677543,178,,4022213759,140,63.0,4022213761,141,75.0,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817429,162,1,1,19,7,7dkxxicrwn77jpdfkwpnlnnyn,0,63.5,76.6,2023-02-10T13:19:27.280Z,2023-03-01T07:47:52Z,4022213811,213,5.5,4022213803,140,80.7,4022213805,141,51.0,4064677773,178,,4022213795,155,,4022213809,212,25.1,4022213799,56,Center,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817443,168,12,1,19,8,f0zsn74nz0o01gr30weun240i,1,19.1,50.3,2023-02-10T13:19:28.839Z,2023-03-01T07:47:56Z,4022213885,140,24.6,4022213883,56,Back,4022213899,15,,4064677823,388,,4022213887,141,57.2,4022213891,213,0.7,4022213889,212,7.4,,,,bodbz7zwlae3zytzhmbk5ncwk,Abdulkarim Sultan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817455,169,3,1,19,11,f0zsn74nz0o01gr30weun240i,0,32.6,60.3,2023-02-10T13:19:31.427Z,2023-03-01T07:48:03Z,4022214009,233,163,4064677955,178,,4022213957,56,Back,4032215893,464,,4022214007,285,,,,,,,,,,,22nbr9lhehz7zxfpml2cdfx4a,Khalil Al Absi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817457,163,7,1,19,11,7dkxxicrwn77jpdfkwpnlnnyn,1,67.4,39.7,2023-02-10T13:19:31.757Z,2023-03-01T07:48:06Z,4064677989,178,,4032215907,383,,4022213977,233,169,4022213963,286,,4022213961,56,Center,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817459,164,43,1,19,13,7dkxxicrwn77jpdfkwpnlnnyn,1,0,0,2023-02-10T13:19:33.387Z,2023-02-10T13:19:37Z,4022214127,144,49,,,,,,,,,,,,,,,,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817471,165,1,1,19,13,7dkxxicrwn77jpdfkwpnlnnyn,1,66.7,41.2,2023-02-10T13:19:33.635Z,2023-03-01T07:48:10Z,4022214053,213,4.8,4064678027,178,,4022214049,141,10.4,4022214047,140,68.8,4022214051,212,21.1,4022214045,56,Right,,,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817491,166,1,1,19,14,7dkxxicrwn77jpdfkwpnlnnyn,1,68.8,10.4,2023-02-10T13:19:34.969Z,2023-03-01T07:48:13Z,4022214169,140,61.2,4064678069,178,,4022214171,141,20.9,4022214175,213,2.4,4022214167,56,Right,4022214173,212,10.7,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817495,167,1,1,19,16,7dkxxicrwn77jpdfkwpnlnnyn,1,61.2,20.9,2023-02-10T13:19:36.946Z,2023-03-01T07:48:17Z,4022214191,56,Back,4022214201,1,,4022214199,213,2.2,4022214193,140,42.4,4022214195,141,60.0,4022214197,212,33.1,4064678137,178,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817519,168,1,1,19,18,7dkxxicrwn77jpdfkwpnlnnyn,1,42.4,60,2023-02-10T13:19:39.182Z,2023-03-01T07:48:23Z,4022214379,213,1.1,4022214369,140,51.8,4022214375,141,86.0,4064678217,178,,4022214367,56,Left,4022214377,212,20.2,,,,,,,9p1b5iftds5x02tx2eyseaklx,D. Velkovski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817551,169,1,1,19,21,7dkxxicrwn77jpdfkwpnlnnyn,1,51.8,86.2,2023-02-10T13:19:42.207Z,2023-03-01T07:48:27Z,4022214541,140,52.7,4022214539,56,Center,4022214547,213,4.8,4022214543,141,73.3,4064678265,178,,4022214545,212,8.8,,,,,,,9kbzdpxg4ud1m8wppt1s1roq,Abdullah Khateeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507725593,843,1,1,19,22,7dkxxicrwn77jpdfkwpnlnnyn,1,51.8,63.4,2023-02-10T13:19:42.995Z,2023-03-01T07:48:32Z,4032216717,213,1.5,4032216713,141,78.1,4064678285,178,,4032216709,56,Center,4032216715,212,10.0,4032216711,140,52.6,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817567,170,1,1,19,23,7dkxxicrwn77jpdfkwpnlnnyn,1,52.7,73.3,2023-02-10T13:19:43.788Z,2023-03-01T07:48:38Z,4022214633,140,51.0,4022214635,141,65.5,4022214637,212,5.6,4022214631,56,Center,4064678363,178,,4022214639,213,4.4,,,,,,,7rno5g3b18rzi95yfx6u9bs9h,Vitinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817575,171,1,1,19,24,7dkxxicrwn77jpdfkwpnlnnyn,0,50.8,65.4,2023-02-10T13:19:44.770Z,2023-03-01T07:48:41Z,4022214663,141,80.9,4022214665,212,12.6,4022214667,213,2.2,4022214659,56,Back,4022214661,140,44.2,4064678391,178,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817559,170,49,1,19,26,f0zsn74nz0o01gr30weun240i,1,55,22.1,2023-02-10T13:19:46.560Z,2023-03-01T07:48:47Z,,,,,,,,,,,,,,,,,,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817615,171,1,1,19,32,f0zsn74nz0o01gr30weun240i,0,85.2,20.2,2023-02-10T13:19:53.083Z,2023-03-01T07:48:52Z,4022214867,141,27.7,4022214871,213,1.6,4022214865,140,85.3,4022214869,212,5.1,4022214863,56,Center,4064678547,178,,,,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507725795,844,61,1,19,32,7dkxxicrwn77jpdfkwpnlnnyn,1,13.9,72.3,2023-02-10T13:19:53.219Z,2023-03-01T07:48:55Z,4064678583,178,,4032217873,56,Back,,,,,,,,,,,,,,,,,,,6q8kbaw3h6n77ekwl6fr0e9qt,Ali Abdullah Hazzazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817625,172,1,1,19,33,f0zsn74nz0o01gr30weun240i,1,85.7,38.6,2023-02-10T13:19:54.101Z,2023-03-01T07:49:02Z,4022214921,140,86.4,4022214919,56,Center,4022214925,212,4.5,4022214923,141,45.1,4064678711,178,,4022214927,213,1.4,,,,,,,2j2uxep3rot3fwdq27b2im9qt,Fahad Al Johani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505817643,173,1,1,19,34,f0zsn74nz0o01gr30weun240i,1,86.4,45.1,2023-02-10T13:19:55.159Z,2023-03-01T07:49:19Z,4022215061,140,82.0,4022215065,212,7.1,4022217083,154,,4022215059,56,Center,4064678793,178,,4022217081,210,16,4022215067,213,2.3,4022217085,22,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,4022215063,141,53.0,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
2505817645,174,16,1,19,37,f0zsn74nz0o01gr30weun240i,1,80.5,54.5,2023-02-10T13:19:57.596Z,2023-03-01T07:49:19Z,4022217113,133,,4032217401,396,51.8,4022217119,102,47.1,4022216165,20,,4022217127,230,98.6,4022217115,55,173,4022217121,103,1.3,4022216169,374,2023-02-10 13:19:56.206,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,4022215093,56,Center,,4022217109,29,4022217129,231,4022217123,215,4022216173,375,4032217399,395,1.1,,50,19:35.946,4022215087,18,,,4022215081,22,4064678917,178,4022217105,80,4022217125,328,4022217111,154,,,
2505818071,172,1,1,20,43,7dkxxicrwn77jpdfkwpnlnnyn,1,50.2,50.1,2023-02-10T13:21:03.429Z,2023-03-01T07:49:22Z,4022217359,141,56.7,4022217361,212,11.5,4064678983,178,,4022217365,279,G,4022217355,56,Back,4032218355,189,,4022217363,213,2.7,4022217357,140,40.1,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818079,173,1,1,20,43,7dkxxicrwn77jpdfkwpnlnnyn,1,40.1,56.7,2023-02-10T13:21:03.696Z,2023-03-01T07:49:27Z,4022217407,212,31.4,4032218359,189,,4022217403,140,40.9,4022217405,141,10.6,4022217401,56,Back,4022217409,213,4.7,4064679041,178,,,,,5brwa0y63724t6s3y6gtz28yx,B. Özdemir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818105,174,1,1,20,45,7dkxxicrwn77jpdfkwpnlnnyn,1,40.9,10.6,2023-02-10T13:21:06.092Z,2023-03-01T07:49:34Z,4022217509,56,Right,4064679157,178,,4022217515,212,15.5,4022217513,141,3.5,4022217517,213,6.0,4022217511,140,54.9,,,,,,,2xoesy83pz2opdvnkdbraacph,Saeed Al Muwallad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818121,175,3,1,20,49,7dkxxicrwn77jpdfkwpnlnnyn,1,33,12.8,2023-02-10T13:21:09.904Z,2023-03-01T07:49:45Z,4022217579,56,Back,4022217587,285,,4022217583,233,175,4032218281,464,,4064679283,178,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818111,175,45,1,20,49,f0zsn74nz0o01gr30weun240i,0,67,87.2,2023-02-10T13:21:09.904Z,2023-03-01T07:49:45Z,4022217597,233,175,4022217561,286,,4022217559,56,Left,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513873303,980,83,1,20,51,f0zsn74nz0o01gr30weun240i,1,69,83,2023-02-10T13:21:11.471Z,2023-03-01T08:44:10Z,4064707393,399,191758,,,,,,,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818125,176,1,1,20,53,7dkxxicrwn77jpdfkwpnlnnyn,0,30,17.4,2023-02-10T13:21:13.541Z,2023-03-01T07:49:51Z,4022217663,286,,4022217613,140,31.3,4022217657,236,,4022217617,212,3.4,4022217619,213,1.2,4064679343,178,,4022217659,233,176,4022217615,141,21.9,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,4022217611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818131,176,74,1,20,53,f0zsn74nz0o01gr30weun240i,1,75.2,79.9,2023-02-10T13:21:13.638Z,2023-03-01T07:49:54Z,4064679381,178,,4022217649,56,Left,4022217651,285,,4022217673,233,176,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818133,177,5,1,20,55,7dkxxicrwn77jpdfkwpnlnnyn,1,-1.6,13,2023-02-10T13:21:15.967Z,2023-03-01T07:50:01Z,4022217653,56,Back,4022220203,346,,4022217709,233,177,,,,,,,,,,,,,,,,1imyf62l4rk4oyith29w5bhzp,Mohammed Al Kuwaykibi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818143,177,5,1,20,55,f0zsn74nz0o01gr30weun240i,0,101.6,87,2023-02-10T13:21:15.967Z,2023-03-01T07:50:00Z,4022217695,56,Left,4022217715,233,177,4022220233,346,,,,,,,,,,,,,,,,,22nbr9lhehz7zxfpml2cdfx4a,Khalil Al Absi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818377,178,1,1,21,24,7dkxxicrwn77jpdfkwpnlnnyn,0,4.7,43.9,2023-02-10T13:21:45.049Z,2023-03-01T07:50:02Z,4022219075,213,5.6,4022219073,212,50.1,4022220397,124,,4022219067,56,Back,4022220507,189,,4022219077,1,,4022219071,141,0.0,4022219069,140,43.0,77988i6l4je97ycm9rthdims5,Paulo Victor,4022220399,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818383,179,5,1,21,32,7dkxxicrwn77jpdfkwpnlnnyn,0,45.8,-0.6,2023-02-10T13:21:52.630Z,2023-03-01T07:51:20Z,4022219083,347,,4022219081,56,Back,4022222601,233,195,,,,,,,,,,,,,,,,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505819037,195,5,1,21,32,f0zsn74nz0o01gr30weun240i,1,54.2,100.6,2023-02-10T13:21:52.630Z,2023-03-01T07:51:20Z,4022222563,56,Left,4022222577,233,179,4022222565,347,,,,,,,,,,,,,,,,,3hzwwygv4u0vn68g4z3taqj1l,Alfa Semedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818365,178,1,1,21,35,f0zsn74nz0o01gr30weun240i,1,54.1,100,2023-02-10T13:21:55.711Z,2023-03-01T07:51:26Z,4022220019,1,,4022219017,213,5.1,4022219015,212,25.6,4022219009,56,Center,4022219013,141,67.3,4022220017,107,,4022219011,140,64.1,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818369,179,1,1,21,37,f0zsn74nz0o01gr30weun240i,1,64.1,67.3,2023-02-10T13:21:57.346Z,2023-03-01T07:51:31Z,4022219035,140,61.3,4022219033,56,Center,4064680249,178,,4022219037,141,57.8,4022219039,212,7.1,4022219041,213,4.3,4022219057,156,,,,,8tvytrvm8g922nxp2sjc7lxp1,A. Sayoud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818415,180,1,1,21,39,f0zsn74nz0o01gr30weun240i,1,64,51.6,2023-02-10T13:21:59.583Z,2023-03-01T07:51:35Z,4022219227,56,Center,4022219235,213,4.5,4022219233,212,19.5,4064680279,178,,4022219229,140,59.3,4022219231,141,23.9,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818441,181,1,1,21,44,f0zsn74nz0o01gr30weun240i,1,73.8,25.2,2023-02-10T13:22:05.126Z,2023-03-01T07:51:40Z,4022219375,56,Right,4022219381,212,10.3,4022219377,140,81.5,4022219379,141,15.9,4064680349,178,,4022219383,213,5.6,,,,,,,5ffogjpb96mfoihuw7pu5pl91,C. Fai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818467,182,1,1,21,48,f0zsn74nz0o01gr30weun240i,0,81.2,17.7,2023-02-10T13:22:08.852Z,2023-03-01T07:51:45Z,4022219499,212,25.4,4022219501,213,1.0,4032219267,72,,4022219491,155,,4032219265,387,,4032219263,225,,4064680395,178,,4022219495,140,93.3,f0fot1juj3i62tt8i2vybnjdh,K. Musona,4022219493,56,Center,,4022219489,2,4022219497,141,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,
2505818481,180,44,1,21,50,7dkxxicrwn77jpdfkwpnlnnyn,1,7.6,50,2023-02-10T13:22:10.281Z,2023-03-01T10:30:21Z,4022219565,285,,4022219563,56,Back,4022219567,233,183,,,,,,,,,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818471,183,44,1,21,50,f0zsn74nz0o01gr30weun240i,0,92.4,50,2023-02-10T13:22:10.282Z,2023-03-01T07:51:53Z,4022219571,233,180,4022219515,286,,4022219513,56,Center,,,,,,,,,,,,,,,,2j2uxep3rot3fwdq27b2im9qt,Fahad Al Johani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818487,181,12,1,21,50,7dkxxicrwn77jpdfkwpnlnnyn,1,8.5,50,2023-02-10T13:22:10.331Z,2023-03-01T10:30:22Z,4064680537,388,,4022219575,56,Back,4022219577,140,25.0,4022219581,212,17.3,4022219597,15,,4022219579,141,48.8,4022219583,213,6.2,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818509,184,1,1,21,53,f0zsn74nz0o01gr30weun240i,1,76,39.7,2023-02-10T13:22:14.011Z,2023-03-01T07:52:00Z,4022219687,212,16.6,4022219683,140,77.8,4064680631,178,,4022219685,141,15.5,4022219681,56,Right,4022219689,213,4.8,,,,,,,3s3rnrrv8i4rb0x7vaa5mhvpx,Mukhtar Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818521,185,1,1,21,56,f0zsn74nz0o01gr30weun240i,0,78.6,15.5,2023-02-10T13:22:16.950Z,2023-03-01T07:52:02Z,4032219721,20,,4022219739,56,Center,4022219747,213,1.0,4022219737,155,,4022219743,141,64.9,4064680673,178,,4022219741,140,100.0,4032219719,224,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,4022219745,212,40.6,,4022219735,2,4032219723,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818553,182,5,1,21,59,7dkxxicrwn77jpdfkwpnlnnyn,1,-0.7,60.8,2023-02-10T13:22:19.919Z,2023-03-01T07:52:05Z,4022452891,346,,4022219887,56,Back,4022420983,233,186,,,,,,,,,,,,,,,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818541,186,5,1,21,59,f0zsn74nz0o01gr30weun240i,0,100.7,39.2,2023-02-10T13:22:19.919Z,2023-03-01T07:52:05Z,4022452893,346,,4022421003,233,182,4022219851,56,Center,,,,,,,,,,,,,,,,f0fot1juj3i62tt8i2vybnjdh,K. Musona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818747,183,1,1,22,30,7dkxxicrwn77jpdfkwpnlnnyn,0,4.6,41.6,2023-02-10T13:22:51.240Z,2023-03-01T07:52:07Z,4022220995,140,56.1,4022221007,74,,4022220993,56,Right,4022221003,1,,4022220997,141,8.2,4022220999,212,58.7,4022220991,124,,4022221001,213,5.9,77988i6l4je97ycm9rthdims5,Paulo Victor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818751,187,44,1,22,34,f0zsn74nz0o01gr30weun240i,1,43.9,90.4,2023-02-10T13:22:54.864Z,2023-03-01T10:30:22Z,4022221023,285,,4022221021,56,Back,4022221039,233,184,,,,,,,,,,,,,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818753,184,44,1,22,34,7dkxxicrwn77jpdfkwpnlnnyn,0,56.1,9.6,2023-02-10T13:22:54.865Z,2023-03-01T07:52:12Z,4022221025,56,Right,4022221051,233,187,4022221027,286,,,,,,,,,,,,,,,,,dvt8h9sh00qsqzhrb3y4fco9h,Y. Niakaté,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818761,188,1,1,22,34,f0zsn74nz0o01gr30weun240i,0,43.9,88.9,2023-02-10T13:22:54.877Z,2023-03-01T10:30:22Z,4022221081,3,,4022221089,212,27.6,4022221091,213,0.1,4022221087,141,94.4,4064680875,388,,4022221083,56,Left,4022221085,140,69.9,,,,bhdvvtp8iu46et3iqfn6c8f3e,Hussain Qasim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505818785,185,1,1,22,38,7dkxxicrwn77jpdfkwpnlnnyn,0,33.4,10.1,2023-02-10T13:22:58.367Z,2023-03-01T07:52:20Z,4022221229,213,0.1,4022221231,1,,4022221221,56,Right,4022221227,212,34.8,4022221219,155,,4022221225,141,16.4,4022221223,140,66.3,4064680921,178,,1x2kly8qv2vxujs6d0tgdt0id,M. Tisserand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
