id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/15/value,qualifier/16/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2542641753,158,1,1,14,1,cq4rdp1mkan8zhaw7bmzjdaqk,1,38.6,87.5,2023-05-02T16:15:20.835Z,2023-05-02T16:15:23Z,4245189567,212,16.9,4245189563,140,32.0,4245189565,141,64.9,4245189569,213,4.3,4245189561,56,Back,,,,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542641789,159,1,1,14,3,cq4rdp1mkan8zhaw7bmzjdaqk,1,30.5,57.7,2023-05-02T16:15:23.427Z,2023-05-02T16:15:27Z,4245189739,212,31.2,4245189737,141,13.0,4245189733,56,Back,4245189735,140,37.1,4245189741,213,4.9,,,,,,,,,,3qf9lidcmozvvpy2jprlx3v11,B. Godál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542641815,160,1,1,14,7,cq4rdp1mkan8zhaw7bmzjdaqk,0,41.7,10.7,2023-05-02T16:15:27.107Z,2023-05-02T16:15:30Z,4245189891,1,,4245189889,213,0.2,4245189881,56,Center,4245189883,140,87.0,4245189885,141,27.8,4245189887,212,49.0,4245189879,155,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542641841,129,43,1,14,12,d47tf49ishm9qnfd8zyc8wv0j,1,0,0,2023-05-02T16:15:31.947Z,2023-05-05T14:24:57Z,4251701167,144,59,4245190031,56,Back,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542641845,130,52,1,14,13,d47tf49ishm9qnfd8zyc8wv0j,1,14.2,74.9,2023-05-02T16:15:32.722Z,2023-05-05T14:25:00Z,4251701205,377,,,,,,,,,,,,,,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542641903,131,1,1,14,13,d47tf49ishm9qnfd8zyc8wv0j,1,16.1,74.2,2023-05-02T16:15:33.513Z,2023-05-02T16:15:39Z,4245190303,141,78.1,4245190305,212,11.7,4245190299,56,Back,4245190301,140,27.0,4245190297,123,,4245190307,213,0.2,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542641935,132,1,1,14,19,d47tf49ishm9qnfd8zyc8wv0j,1,42.4,64.1,2023-05-02T16:15:39.378Z,2023-05-02T16:15:43Z,4245190441,56,Left,4245190449,213,1.1,4245190447,212,24.4,4245190443,140,53.9,4245190445,141,95.3,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542641949,133,1,1,14,23,d47tf49ishm9qnfd8zyc8wv0j,1,54.5,95,2023-05-02T16:15:42.994Z,2023-05-02T16:15:44Z,4245190531,140,54.5,4245190533,141,81.0,4245190535,212,9.5,4245190537,213,4.7,4245190529,56,Left,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542641961,134,1,1,14,24,d47tf49ishm9qnfd8zyc8wv0j,1,54.5,81,2023-05-02T16:15:44.170Z,2023-05-02T16:15:45Z,4245190607,213,1.3,4245190599,56,Left,4245190601,140,56.2,4245190603,141,89.4,4245190605,212,6.0,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642003,135,1,1,14,25,d47tf49ishm9qnfd8zyc8wv0j,1,56.2,89.4,2023-05-02T16:15:45.074Z,2023-05-02T16:15:50Z,4245190827,213,4.1,4245190821,140,53.3,4245190819,56,Left,4245190823,141,83.0,4245190825,212,5.3,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642019,136,1,1,14,30,d47tf49ishm9qnfd8zyc8wv0j,1,52.1,79.5,2023-05-02T16:15:50.162Z,2023-05-02T16:15:53Z,4245190885,212,15.5,4245190883,141,94.4,4245190881,140,63.3,4245190879,56,Left,4245190887,213,0.7,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642045,137,1,1,14,33,d47tf49ishm9qnfd8zyc8wv0j,1,67.7,93.7,2023-05-02T16:15:53.306Z,2023-05-02T16:15:55Z,4245191029,56,Left,4245191037,213,5.4,4245191031,140,74.7,4245191035,212,11.3,4245191033,141,81.1,,,,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642071,138,1,1,14,35,d47tf49ishm9qnfd8zyc8wv0j,1,75.3,74.4,2023-05-02T16:15:55.634Z,2023-05-02T16:16:01Z,4245191279,140,74.6,4245191285,213,4.7,4245191283,212,13.9,4245191277,56,Center,4245191281,141,54.0,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642075,139,50,1,14,42,d47tf49ishm9qnfd8zyc8wv0j,1,71.6,22.2,2023-05-02T16:16:01.731Z,2023-05-02T16:16:04Z,4245191295,286,,4245191293,56,Center,4245191415,233,161,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642089,161,7,1,14,42,cq4rdp1mkan8zhaw7bmzjdaqk,1,28.4,77.8,2023-05-02T16:16:01.732Z,2023-05-05T14:25:30Z,4245191399,233,139,4245191361,56,Back,4245191363,285,,4251701783,384,,,,,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642093,162,49,1,14,43,cq4rdp1mkan8zhaw7bmzjdaqk,1,39.2,77.8,2023-05-02T16:16:03.412Z,2023-05-02T16:16:03Z,,,,,,,,,,,,,,,,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642127,163,1,1,14,45,cq4rdp1mkan8zhaw7bmzjdaqk,1,40.9,81.7,2023-05-02T16:16:04.644Z,2023-05-02T16:16:06Z,4245191613,213,1.1,4245191605,56,Back,4245191611,212,8.3,4245191609,141,92.3,4245191607,140,44.8,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642151,164,1,1,14,47,cq4rdp1mkan8zhaw7bmzjdaqk,1,44.1,92.3,2023-05-02T16:16:06.724Z,2023-05-02T16:16:10Z,4245191717,212,18.3,4245191719,213,0.1,4245191711,56,Left,4245191715,141,94.4,4245191713,140,61.5,,,,,,,,,,3km030r7hwsxw849nv0qpaql0,Mohammed Al Oufi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642169,165,1,1,14,50,cq4rdp1mkan8zhaw7bmzjdaqk,1,67.8,94.1,2023-05-02T16:16:10.036Z,2023-05-02T16:16:13Z,4245191809,56,Left,4245191811,140,60.6,4245191815,212,12.1,4245191813,141,80.2,4245191817,213,4.0,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642171,166,50,1,14,53,cq4rdp1mkan8zhaw7bmzjdaqk,1,60.6,74.8,2023-05-02T16:16:13.077Z,2023-05-02T16:16:15Z,4245191913,233,140,4245191821,56,Center,4245191823,286,,,,,,,,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642181,140,7,1,14,53,d47tf49ishm9qnfd8zyc8wv0j,1,39.4,25.2,2023-05-02T16:16:13.078Z,2023-05-05T14:25:44Z,4245191875,56,Back,4245191905,233,166,4251702133,384,,4245191877,285,,,,,,,,,,,,,,pgyt3j19g11v27qx998bgmi1,D. Saddiki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642187,141,49,1,14,55,d47tf49ishm9qnfd8zyc8wv0j,1,33.2,41.2,2023-05-02T16:16:14.691Z,2023-05-02T16:16:15Z,,,,,,,,,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642201,142,1,1,14,55,d47tf49ishm9qnfd8zyc8wv0j,1,31.8,42.7,2023-05-02T16:16:15.419Z,2023-05-02T16:16:18Z,4245191967,213,3.1,4245191959,56,Back,4245191961,140,10.6,4245191963,141,42.9,4245191965,212,22.3,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642215,143,1,1,14,58,d47tf49ishm9qnfd8zyc8wv0j,1,10.9,41.5,2023-05-02T16:16:18.251Z,2023-05-02T16:16:21Z,4245192077,141,18.7,4245192079,212,18.4,4245192075,140,20.3,4245192073,56,Back,4245192081,213,5.3,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642241,144,1,1,15,1,d47tf49ishm9qnfd8zyc8wv0j,1,21,16.9,2023-05-02T16:16:21.531Z,2023-05-02T16:16:24Z,4245192241,141,33.4,4245192239,140,26.1,4245192237,56,Back,4245192245,213,1.1,4245192243,212,12.4,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642259,145,1,1,15,5,d47tf49ishm9qnfd8zyc8wv0j,1,27,30.9,2023-05-02T16:16:24.827Z,2023-05-02T16:16:28Z,4245192357,213,5.4,4245192349,56,Back,4245192351,140,36.9,4245192355,212,17.4,4245192353,141,10.3,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642271,146,1,1,15,8,d47tf49ishm9qnfd8zyc8wv0j,0,54.2,8.9,2023-05-02T16:16:28.283Z,2023-05-02T16:16:29Z,4245192397,56,Right,4245192403,212,8.1,4245192405,213,0.9,4245192399,140,58.9,4245192401,141,18.3,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642277,167,49,1,15,10,cq4rdp1mkan8zhaw7bmzjdaqk,1,41.1,82.2,2023-05-02T16:16:30.389Z,2023-05-02T16:16:30Z,,,,,,,,,,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642281,168,1,1,15,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,41.2,82.3,2023-05-02T16:16:30.821Z,2023-05-02T16:16:31Z,4245192451,213,0.3,4245192447,212,17.5,4245192443,141,89.1,4245192439,56,Left,4245192441,140,57.3,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642291,169,43,1,15,11,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-02T16:16:31.557Z,2023-05-02T16:18:09Z,4245192513,285,0,4245197035,144,7,4245192511,56,Left,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642301,170,1,1,15,13,cq4rdp1mkan8zhaw7bmzjdaqk,1,59.7,88.6,2023-05-02T16:16:32.869Z,2023-05-02T16:16:35Z,4245192575,56,Left,4245192579,141,83.9,4245192581,212,5.6,4245192577,140,55.3,4245192583,213,3.7,,,,,,,,,,jtuc25nybu22ifehsg8p9wb9,Pedro Eugénio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642305,171,1,1,15,15,cq4rdp1mkan8zhaw7bmzjdaqk,0,56.2,83.3,2023-05-02T16:16:34.997Z,2023-05-02T16:18:18Z,4245192605,212,4.7,4245192603,141,77.7,4245192599,56,Center,4245192601,140,58.8,4245192607,213,5.3,,,,,,,,,,98nbel31pgxlifu6s4wqqxjv9,C. Gonzáles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642309,147,49,1,15,16,d47tf49ishm9qnfd8zyc8wv0j,1,36.2,34,2023-05-02T16:16:36.020Z,2023-05-02T16:52:16Z,,,,,,,,,,,,,,,,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642417,148,1,1,15,27,d47tf49ishm9qnfd8zyc8wv0j,1,29.1,41.5,2023-05-02T16:16:47.396Z,2023-05-02T16:16:49Z,4245193185,56,Back,4245193193,213,5.0,4245193189,141,24.2,4245193191,212,12.2,4245193187,140,32.3,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642453,149,1,1,15,29,d47tf49ishm9qnfd8zyc8wv0j,1,33.4,22.6,2023-05-02T16:16:49.604Z,2023-05-02T16:16:53Z,4245193385,212,26.6,4245193383,141,4.2,4245193381,140,55.8,4245193379,56,Right,4245193387,213,5.8,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642479,150,1,1,15,33,d47tf49ishm9qnfd8zyc8wv0j,1,57.7,5.2,2023-05-02T16:16:53.452Z,2023-05-02T16:16:54Z,4245193495,212,6.3,4245193493,141,14.1,4245193491,140,59.4,4245193489,56,Right,4245193497,213,1.3,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642503,151,1,1,15,34,d47tf49ishm9qnfd8zyc8wv0j,1,59.4,14.1,2023-05-02T16:16:54.388Z,2023-05-02T16:16:56Z,4245193593,56,Right,4245193595,140,52.6,4245193599,212,8.7,4245193601,213,3.7,4245193597,141,6.9,4245193613,156,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642547,152,1,1,15,38,d47tf49ishm9qnfd8zyc8wv0j,1,48.9,6.9,2023-05-02T16:16:58.196Z,2023-05-02T16:17:00Z,4245193829,140,38.6,4245193835,213,2.7,4245193833,212,11.7,4245193831,141,13.6,4245193827,56,Back,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642563,153,1,1,15,40,d47tf49ishm9qnfd8zyc8wv0j,1,35.7,16.2,2023-05-02T16:17:00.300Z,2023-05-02T16:17:02Z,4245193925,213,1.9,4245193923,212,17.9,4245193919,140,29.9,4245193917,56,Back,4245193921,141,40.9,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642603,154,1,1,15,43,d47tf49ishm9qnfd8zyc8wv0j,1,30.5,44.6,2023-05-02T16:17:02.652Z,2023-05-02T16:17:08Z,4245194177,140,43.3,4245194183,213,1.0,4245194181,212,25.9,4245194179,141,77.1,4245194175,56,Back,,,,,,,,,,c706bwqqpdkdk2zqzmop9wm39,Zakaria Al Sudani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642641,155,1,1,15,48,d47tf49ishm9qnfd8zyc8wv0j,1,61.6,84.2,2023-05-02T16:17:07.965Z,2023-05-02T16:17:12Z,4245194379,1,,4245194371,140,98.1,4245194367,56,Left,4245194373,141,95.5,4245194375,212,39.1,4245194377,213,0.2,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642651,156,1,1,15,53,d47tf49ishm9qnfd8zyc8wv0j,0,98.1,95.5,2023-05-02T16:17:12.773Z,2023-05-05T14:27:02Z,4251703633,72,,4245194447,212,28.0,4251703631,224,,4245194437,2,,4245194449,213,4.2,4245194441,56,Center,4245194443,140,86.1,4245194445,141,58.8,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642675,172,43,1,15,56,cq4rdp1mkan8zhaw7bmzjdaqk,1,0,0,2023-05-02T16:17:15.909Z,2023-05-02T16:18:37Z,4245194567,213,0.2,4245194557,140,16.9,4245194553,56,Back,4245194565,212,6.1,4245198057,144,1,4245194561,141,36.7,,,,,,,idjs50cwxlt56rylhn3znt62,Ali Al Salem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642681,173,49,1,15,56,cq4rdp1mkan8zhaw7bmzjdaqk,1,16.9,36.7,2023-05-02T16:17:16.614Z,2023-05-02T16:17:16Z,,,,,,,,,,,,,,,,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642693,174,1,1,15,56,cq4rdp1mkan8zhaw7bmzjdaqk,1,16.9,36.7,2023-05-02T16:17:16.632Z,2023-05-02T16:17:18Z,4245194641,213,5.5,4245194633,56,Back,4245194635,140,30.6,4245194637,141,14.9,4245194639,212,20.7,,,,,,,,,,4w7c7a9rw5id7f0wikw02orth,Khalid Hamithi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642753,175,1,1,16,0,cq4rdp1mkan8zhaw7bmzjdaqk,1,36.9,12.7,2023-05-02T16:17:20.294Z,2023-05-02T16:17:24Z,4245194961,140,42.9,4245194959,56,Back,4245194963,141,3.6,4245194965,212,8.8,4245194967,213,5.5,,,,,,,,,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642811,176,1,1,16,4,cq4rdp1mkan8zhaw7bmzjdaqk,1,55.7,16.9,2023-05-02T16:17:24.279Z,2023-05-02T16:17:30Z,4245195261,1,,4245195259,213,6.0,4245195251,56,Right,4245195255,141,4.6,4245195253,140,87.4,4245195257,212,34.3,,,,,,,aonc1y49ulmolyc47knpwtrtg,Arif Al Haydar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642829,177,1,1,16,10,cq4rdp1mkan8zhaw7bmzjdaqk,0,92.3,10.1,2023-05-02T16:17:30.054Z,2023-05-05T14:27:22Z,4245195369,1,,4245195361,141,62.2,4245195359,140,89.3,4251704017,224,,4245195365,213,1.7,4245195363,212,35.6,4245195355,155,,4245195353,2,,daqggbwzctkpojr1kn1l2sm39,D. Tijanič,4251704019,20,4245195357,56,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642837,157,8,1,16,12,d47tf49ishm9qnfd8zyc8wv0j,1,10.6,47.9,2023-05-02T16:17:32.606Z,2023-05-05T14:27:26Z,4251704125,385,,4245195393,56,Back,4245195415,15,,,,,,,,,,,,,,,,,1qt77p34tr6jf5vl5pzbh8zfu,Fahad Al Jumayah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642861,158,49,1,16,15,d47tf49ishm9qnfd8zyc8wv0j,1,28,20,2023-05-02T16:17:35.166Z,2023-05-02T16:17:35Z,,,,,,,,,,,,,,,,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642927,159,1,1,16,15,d47tf49ishm9qnfd8zyc8wv0j,1,28,20,2023-05-02T16:17:35.365Z,2023-05-02T16:17:39Z,4245195825,140,29.7,4245195823,56,Back,4245195835,213,1.4,4245195827,141,40.7,4245195831,212,14.2,,,,,,,,,,6msbre1fcjcrvqyzoozo43sb8,Nawaf Al Saadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642945,160,1,1,16,20,d47tf49ishm9qnfd8zyc8wv0j,1,39,39,2023-05-02T16:17:39.653Z,2023-05-02T16:17:42Z,4245195905,140,47.5,4245195903,56,Back,4245195907,141,58.8,4245195909,212,16.2,4245195911,213,1.0,,,,,,,,,,dp5fmyett2g7fvus88m85fsut,U. Matić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542642979,161,1,1,16,22,d47tf49ishm9qnfd8zyc8wv0j,1,50.5,59.9,2023-05-02T16:17:42.085Z,2023-05-02T16:17:47Z,4245196099,140,66.6,4245196105,213,1.0,4245196103,212,30.1,4245196097,56,Left,4245196101,141,96.5,,,,,,,,,,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643005,162,1,1,16,27,d47tf49ishm9qnfd8zyc8wv0j,1,70.3,91.9,2023-05-02T16:17:46.917Z,2023-05-05T14:28:05Z,4245196279,56,Center,4245197143,210,15,4245196287,213,4.3,4245196283,141,78.3,4245196285,212,10.2,4245196281,140,66.2,,,,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2542643007,163,15,1,16,30,d47tf49ishm9qnfd8zyc8wv0j,1,70.2,70.7,2023-05-02T16:17:50.541Z,2023-05-05T14:28:05Z,4245197167,231,51.1,4245196297,18,,4245196921,20,,4245197149,55,162,4245196925,82,,4245197159,139,,4245197161,146,80.3,4245197153,102,49.6,6fy868uh27umb1dafjy7tk2xh,Saleh  Al Amri,4245196295,22,4245197165,230,4245197157,215,,98.6,,,4245196299,56,Center,4251704813,78,,4245197155,103,19,4245197147,29,,4245197163,147,,,,,63.5,,,,,
2542643017,164,61,1,16,32,d47tf49ishm9qnfd8zyc8wv0j,1,73.8,67.5,2023-05-02T16:17:52.413Z,2023-05-02T16:17:56Z,4245196357,56,Center,4245196477,228,,,,,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643021,178,49,1,16,33,cq4rdp1mkan8zhaw7bmzjdaqk,1,29.5,50.6,2023-05-02T16:17:53.271Z,2023-05-02T16:17:53Z,,,,,,,,,,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643073,179,1,1,16,40,cq4rdp1mkan8zhaw7bmzjdaqk,0,43,11.7,2023-05-02T16:18:00.311Z,2023-05-02T16:18:01Z,4245196679,141,0.0,4245196683,213,5.5,4245196677,140,52.0,4245196675,56,Right,4245196681,212,13.0,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643119,165,5,1,16,41,d47tf49ishm9qnfd8zyc8wv0j,1,48.4,101.6,2023-05-02T16:18:01.083Z,2023-05-02T16:19:38Z,4245196927,233,180,4245196913,347,,4245196911,56,Back,,,,,,,,,,,,,,,,bvmo38wfbtnrk5hdbxgczkzpx,F. Caicedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643077,180,5,1,16,41,cq4rdp1mkan8zhaw7bmzjdaqk,0,51.6,-1.6,2023-05-02T16:18:01.083Z,2023-05-02T16:18:07Z,4245196703,347,,4245196955,233,165,4245196701,56,Right,,,,,,,,,,,,,,,,b6uziptaly2jgznnhe7l5bqol,M. Antonsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643229,166,1,1,16,51,d47tf49ishm9qnfd8zyc8wv0j,1,48.9,100,2023-05-02T16:18:11.527Z,2023-05-02T16:19:49Z,4245197549,56,Back,4245199311,189,,4245197557,213,3.6,4245197555,212,9.4,4245197547,107,,4245197553,141,95.2,4245197551,140,41.0,,,,jm8cn996mibk0hwauxvsb1lh,Abdullah Al Dossary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643249,167,1,1,16,55,d47tf49ishm9qnfd8zyc8wv0j,1,34.8,91.3,2023-05-02T16:18:15.150Z,2023-05-02T16:19:41Z,4245197661,56,Back,4245197669,213,4.2,4245197663,140,28.1,4245197665,141,73.4,4245197667,212,14.1,4245199367,189,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643255,168,1,1,16,59,d47tf49ishm9qnfd8zyc8wv0j,1,26.6,72.3,2023-05-02T16:18:19.262Z,2023-05-02T16:20:39Z,4245197707,213,5.2,4245197699,56,Back,4245197701,140,30.9,4245197705,212,10.0,4245197703,141,59.2,,,,,,,,,,7qirhp2v0034pkiwvnmsfd785,D. Epassy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643261,169,1,1,17,2,d47tf49ishm9qnfd8zyc8wv0j,1,30.5,56.5,2023-05-02T16:18:21.990Z,2023-05-02T16:21:58Z,4245197741,56,Back,4245197749,213,1.3,4245197747,212,26.3,4245197743,140,37.5,4245197745,141,93.6,,,,,,,,,,dxy1gb64e1hokq26qqnigirpx,Saad Natiq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542643269,170,1,1,17,5,d47tf49ishm9qnfd8zyc8wv0j,1,38.7,93.8,2023-05-02T16:18:25.238Z,2023-05-02T16:22:10Z,4245197789,212,10.8,4245197791,213,0.3,4245197787,141,98.1,4245197783,56,Back,4245197785,140,48.6,,,,,,,,,,bwew6i3fnis40s77t3e3sal0p,A. Atouchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
