id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,assist,qualifier/8/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/11/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2520950599,200,3,1,23,37,4djrvao40r1vgr4psfl5dzc80,0,72.4,42.2,2023-03-17T13:24:16.751Z,2023-03-30T06:48:06Z,4114566499,464,,4102187589,286,,4102187587,56,Center,4149020555,178,,4102192483,233,191,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950611,191,7,1,23,37,dbhdov3cc47kcr1hjg5qr5qg7,0,27.6,57.8,2023-03-17T13:24:16.793Z,2023-03-30T06:48:11Z,4102187673,233,200,4149020617,178,,4102187663,56,Back,4102187665,285,,4114566809,385,,,,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525871527,1117,67,1,23,38,4djrvao40r1vgr4psfl5dzc80,1,74.3,44.8,2023-03-17T13:24:17.988Z,2023-03-30T09:14:47Z,4149061669,233,1532,,,,,,,,,,,,,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525871523,1532,67,1,23,38,dbhdov3cc47kcr1hjg5qr5qg7,0,25.7,55.2,2023-03-17T13:24:17.989Z,2023-03-30T09:03:58Z,4149061673,233,1117,,,,,,,,,,,,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525871193,1111,43,1,23,38,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-03-17T13:24:18.031Z,2023-03-30T09:04:01Z,4149061767,144,67,4149059809,233,1518,,,,,,,,,,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525871187,1518,43,1,23,38,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-03-17T13:24:18.032Z,2023-03-30T09:04:01Z,4149061763,144,67,4149059813,233,1111,,,,,,,,,,,,,,,,,,,5etucjhifze9cu3fecy68dg16,Mohammed Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950617,201,61,1,23,38,4djrvao40r1vgr4psfl5dzc80,0,76.6,43.3,2023-03-17T13:24:18.053Z,2023-03-30T09:14:48Z,4102187671,56,Center,4149020745,388,,,,,,,,,,,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525871613,1534,67,1,23,40,dbhdov3cc47kcr1hjg5qr5qg7,1,27.1,56.8,2023-03-17T13:24:19.516Z,2023-03-30T09:14:48Z,4149062181,233,1118,,,,,,,,,,,,,,,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525871609,1118,67,1,23,40,4djrvao40r1vgr4psfl5dzc80,0,72.9,43.2,2023-03-17T13:24:19.517Z,2023-03-30T09:04:19Z,4149062189,233,1534,,,,,,,,,,,,,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950625,193,1,1,23,40,dbhdov3cc47kcr1hjg5qr5qg7,1,21.1,50.1,2023-03-17T13:24:19.550Z,2023-03-30T09:14:48Z,4102187733,213,3.4,4149020829,389,,4102187729,141,46.6,4102187725,56,Back,4102187731,212,10.8,4102187727,140,11.1,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950615,192,43,1,23,40,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-03-17T13:24:19.967Z,2023-03-17T13:25:29Z,4102190751,144,61,4102187669,56,Back,,,,,,,,,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950645,194,1,1,23,42,dbhdov3cc47kcr1hjg5qr5qg7,1,10.7,44.9,2023-03-17T13:24:21.991Z,2023-03-30T06:48:29Z,4102187833,212,29.1,4149020847,178,,4102187831,141,10.7,4102187827,56,Back,4102187835,213,5.4,4102187829,140,27.3,,,,,,,e3q9barjksj9yb3obsi90i9jp,M. Campaña,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950679,195,1,1,23,48,dbhdov3cc47kcr1hjg5qr5qg7,1,30.2,9.2,2023-03-17T13:24:27.474Z,2023-03-30T06:48:31Z,4102188069,213,1.4,4102188061,56,Back,4149020893,178,,4102188067,212,10.4,4102188065,141,24.4,4102188063,140,31.5,,,,,,,96locb7oipzlke997xnx6ii38,Mohammed Bassam Al Hurayji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950707,196,1,1,23,51,dbhdov3cc47kcr1hjg5qr5qg7,0,37.4,27.6,2023-03-17T13:24:30.456Z,2023-03-30T06:48:37Z,4102188231,56,Center,4102188243,213,6.2,4102188239,212,67.0,4149020977,178,,4102188229,155,,4102188235,141,22.8,4102188247,1,,4102188233,140,100.0,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950713,197,5,1,23,56,dbhdov3cc47kcr1hjg5qr5qg7,0,101.2,22.2,2023-03-17T13:24:35.966Z,2023-03-30T06:48:41Z,4102188293,233,202,4102188265,56,Center,4102188267,346,,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950719,202,5,1,23,56,4djrvao40r1vgr4psfl5dzc80,1,-1.2,77.8,2023-03-17T13:24:35.966Z,2023-03-30T06:48:42Z,4102188279,233,197,4102188277,346,,4102188275,56,Back,,,,,,,,,,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950845,203,1,1,24,6,4djrvao40r1vgr4psfl5dzc80,1,3.5,57,2023-03-17T13:24:45.281Z,2023-03-30T06:48:48Z,4102189033,140,20.7,4102189043,237,,4102189031,56,Back,4102189039,213,1.0,4102189035,141,95.7,4102189029,124,,4102189037,212,31.9,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950861,204,1,1,24,10,4djrvao40r1vgr4psfl5dzc80,1,21.5,95.7,2023-03-17T13:24:49.990Z,2023-03-30T06:48:52Z,4102189131,141,69.2,4102189127,56,Back,4149021165,178,,4102189135,213,4.1,4102189129,140,8.9,4102189133,212,22.4,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950879,205,1,1,24,14,4djrvao40r1vgr4psfl5dzc80,1,7.5,69.2,2023-03-17T13:24:53.196Z,2023-03-30T06:48:55Z,4102189197,141,95.7,4102189195,140,11.2,4149021215,178,,4102189199,212,18.4,4102189201,213,1.4,4102189193,56,Back,,,,,,,exmyiidka52uylmreef9fpn85,M. Zeghba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950901,206,1,1,24,15,4djrvao40r1vgr4psfl5dzc80,0,10.1,96.8,2023-03-17T13:24:55.128Z,2023-03-30T06:48:59Z,4102189323,140,28.7,4102189333,1,,4102189319,157,,4149021259,178,,4102189331,213,5.4,4102189327,141,58.5,4102189329,212,32.6,4102189321,56,Back,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950913,198,49,1,24,18,dbhdov3cc47kcr1hjg5qr5qg7,1,72.8,44.6,2023-03-17T13:24:57.842Z,2023-03-30T06:49:05Z,,,,,,,,,,,,,,,,,,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950931,199,1,1,24,22,dbhdov3cc47kcr1hjg5qr5qg7,1,73.2,48.4,2023-03-17T13:25:01.369Z,2023-03-30T06:49:13Z,4102189513,213,1.0,4149021403,178,,4102189509,141,61.7,4102189505,56,Center,4102189507,140,78.2,4102189511,212,10.5,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950933,200,50,1,24,23,dbhdov3cc47kcr1hjg5qr5qg7,1,74.9,64.8,2023-03-17T13:25:02.441Z,2023-03-30T06:49:21Z,4102189525,286,,4102189523,56,Center,4102189669,233,207,,,,,,,,,,,,,,,,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950947,207,7,1,24,23,4djrvao40r1vgr4psfl5dzc80,1,25.1,35.2,2023-03-17T13:25:02.614Z,2023-03-30T06:49:26Z,4102189631,285,,4102189629,56,Back,4149021511,178,,4114568571,385,,4102189653,233,200,,,,,,,,,,970jrhb28ry898d1ocpad6dwp,Ammar Al Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950939,201,1,1,24,24,dbhdov3cc47kcr1hjg5qr5qg7,0,78.1,62,2023-03-17T13:25:03.226Z,2023-03-30T06:49:37Z,4102189579,212,0.9,4149021573,178,,4102189801,286,,4102189581,213,6.0,4102189577,141,61.7,4102189575,140,78.9,4102189795,236,,4102189797,233,209,b60up5thhuxb8e2bj4qry7ecq,Abdullah Al Yousif,4102189573,56,,,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,,
2520950967,209,74,1,24,24,4djrvao40r1vgr4psfl5dzc80,1,24.4,28.9,2023-03-17T13:25:03.342Z,2023-03-30T06:49:40Z,4102189767,56,Back,4102189769,285,,4102189807,233,201,4149021601,178,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950957,208,43,1,24,25,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-03-17T13:25:04.463Z,2023-03-17T13:25:27Z,4102189697,212,2.4,4102189695,141,29.5,4102189699,213,0.3,4102189691,56,Back,4102189693,140,24.8,4102190681,144,1,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520950975,210,49,1,24,26,4djrvao40r1vgr4psfl5dzc80,1,28.2,22.3,2023-03-17T13:25:05.551Z,2023-03-30T06:49:52Z,,,,,,,,,,,,,,,,,,,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951025,211,1,1,24,34,4djrvao40r1vgr4psfl5dzc80,1,73.7,8.3,2023-03-17T13:25:13.602Z,2023-03-30T06:49:56Z,4149021739,178,,4102190111,213,2.0,4102190103,56,Center,4102190109,212,12.4,4102190107,141,24.8,4102190105,140,68.6,,,,,,,cp8kbj12wth398bnglywepk9,Ibrahim Al Nakhli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951035,212,1,1,24,36,4djrvao40r1vgr4psfl5dzc80,1,71.3,26.6,2023-03-17T13:25:15.529Z,2023-03-30T06:50:03Z,4102190191,140,64.4,4102190197,213,4.0,4102190195,212,10.7,4102190189,56,Right,4149021783,178,,4102190193,141,15.1,,,,,,,30k7kvnsp7a4gsl43gun7yhyi,Abdulaziz Al Shahrani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951043,213,1,1,24,38,4djrvao40r1vgr4psfl5dzc80,1,64.4,15.1,2023-03-17T13:25:17.618Z,2023-03-30T06:50:14Z,4102190253,56,Center,4102190261,141,54.2,4102190265,213,1.4,4102193789,210,15,4102190257,140,69.4,4149021855,178,,4102190263,212,27.1,,,,970jrhb28ry898d1ocpad6dwp,Ammar Al Najjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2520951047,214,15,1,24,40,4djrvao40r1vgr4psfl5dzc80,1,72.1,55.3,2023-03-17T13:25:19.850Z,2023-03-30T06:50:15Z,4102193825,146,73.4,4102193827,147,55.1,4102190275,22,,4102193819,102,50.2,4102190283,56,Center,4102193829,230,98.5,4102193815,55,213,4102190279,18,,9d3t6xtk6bceipt63k6c5rnit,Nono,4102193831,231,4102193821,103,19,4102193449,20,,4102193453,82,4149021895,178,4102193823,215,,49.3,,,4102193463,233,202,4102193813,29,,4102193811,78,,,,,,,,
2520951061,202,10,1,24,40,dbhdov3cc47kcr1hjg5qr5qg7,1,29.7,35.8,2023-03-17T13:25:19.903Z,2023-03-30T06:50:18Z,4102190365,56,Back,4102190363,94,,4149021907,178,,4102193471,233,214,,,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951069,203,49,1,24,41,dbhdov3cc47kcr1hjg5qr5qg7,1,30.4,32.5,2023-03-17T13:25:20.341Z,2023-03-30T06:50:47Z,,,,,,,,,,,,,,,,,,,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951087,204,1,1,24,42,dbhdov3cc47kcr1hjg5qr5qg7,1,30.2,30.7,2023-03-17T13:25:21.778Z,2023-03-30T06:50:51Z,4102190507,56,Back,4102190509,140,32.9,4102190513,212,6.9,4149022165,178,,4102190511,141,21.5,4102190515,213,5.1,,,,,,,dg7eawa1vjaz1uhrjhr7cucfe,J. Pedroza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951091,205,61,1,24,45,dbhdov3cc47kcr1hjg5qr5qg7,1,32.9,21.5,2023-03-17T13:25:24.591Z,2023-03-30T06:50:58Z,4149022215,178,,4102190565,238,,4102190529,56,Back,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951109,206,5,1,24,47,dbhdov3cc47kcr1hjg5qr5qg7,0,28.4,-1.3,2023-03-17T13:25:27.030Z,2023-03-30T06:51:00Z,4102190645,56,Back,4102190647,347,,4102194961,233,217,,,,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951749,217,5,1,24,47,4djrvao40r1vgr4psfl5dzc80,1,71.6,101.3,2023-03-17T13:25:27.030Z,2023-03-30T06:51:00Z,4102194939,347,,4102194945,233,206,4102194937,56,Left,,,,,,,,,,,,,,,,9d3t6xtk6bceipt63k6c5rnit,Nono,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951455,207,27,1,24,51,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-03-17T13:25:30.742Z,2023-03-30T06:51:10Z,4102192843,53,4ymo0battew5mb9h2d91gv9jo,4102203681,233,215,4102192841,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951671,215,27,1,24,51,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-03-17T13:25:30.742Z,2023-03-30T06:51:10Z,4102203677,233,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951755,208,28,1,26,25,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-03-17T13:27:04.287Z,2023-03-30T06:52:10Z,4102194977,55,207,4102203715,233,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951717,216,28,1,26,25,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-03-17T13:27:04.287Z,2023-03-30T06:52:09Z,4102194713,55,215,4102203699,233,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951929,224,1,1,26,25,4djrvao40r1vgr4psfl5dzc80,0,76.6,100,2023-03-17T13:27:04.555Z,2023-03-30T06:52:17Z,4102196081,107,,4102195933,141,89.0,4102196505,189,,4102195931,140,100.0,4102203215,238,,4102195937,213,6.0,4102196083,1,,4102195929,56,Left,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,4102195935,212,,,,,,,,,,,,,,27.5,,,,,,,,,,,,,,,,,,
2520951773,209,5,1,26,25,dbhdov3cc47kcr1hjg5qr5qg7,1,-1,17.8,2023-03-17T13:27:05.029Z,2023-03-30T06:52:05Z,4102203641,233,225,4102195045,346,,4102195043,56,Back,,,,,,,,,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951939,225,5,1,26,25,4djrvao40r1vgr4psfl5dzc80,0,101,82.2,2023-03-17T13:27:05.029Z,2023-03-30T06:52:05Z,4102195985,346,,4102203661,233,209,4102195983,56,Left,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951799,210,1,1,26,41,dbhdov3cc47kcr1hjg5qr5qg7,0,3.9,48.4,2023-03-17T13:27:20.606Z,2023-03-30T06:52:24Z,4102195169,74,,4102195153,124,,4102195161,141,41.5,4102195167,1,,4102195165,213,6.2,4102195155,155,,4102195157,56,Center,4102195163,212,66.6,e3q9barjksj9yb3obsi90i9jp,M. Campaña,4102195159,140,,,,,,,,,,,,,,67.2,,,,,,,,,,,,,,,,,,
2520951809,218,61,1,26,44,4djrvao40r1vgr4psfl5dzc80,1,33.5,59.7,2023-03-17T13:27:23.850Z,2023-03-30T06:52:40Z,4149022749,388,,4102195215,56,Back,4149022747,15,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951821,219,49,1,26,48,4djrvao40r1vgr4psfl5dzc80,1,29.7,83.4,2023-03-17T13:27:27.829Z,2023-03-30T06:52:51Z,,,,,,,,,,,,,,,,,,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951853,220,1,1,26,50,4djrvao40r1vgr4psfl5dzc80,1,30.4,87.8,2023-03-17T13:27:29.307Z,2023-03-30T06:52:58Z,4102195405,56,Back,4102195407,140,43.6,4102195413,213,0.4,4102195409,141,96.3,4102195411,212,15.0,4149022847,178,,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951873,221,1,1,26,52,4djrvao40r1vgr4psfl5dzc80,1,41.3,96.8,2023-03-17T13:27:31.527Z,2023-03-30T06:53:02Z,4102195543,56,Back,4102195551,213,3.2,4102195545,140,28.3,4149022869,178,,4102195547,141,96.5,4102195549,212,13.7,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951879,222,1,1,26,53,4djrvao40r1vgr4psfl5dzc80,1,30.3,97.1,2023-03-17T13:27:32.836Z,2023-03-30T06:53:05Z,4102195601,56,Back,4102195609,213,3.6,4149022915,178,,4102195605,141,83.9,4102195607,212,22.3,4102195603,140,10.9,,,,,,,820fen2dxh3d2zmcbn9ak0u6t,Abdullah Al Ammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951895,223,2,1,26,56,4djrvao40r1vgr4psfl5dzc80,1,13.8,77.1,2023-03-17T13:27:35.929Z,2023-03-30T06:53:09Z,4102204363,7,30k7kvnsp7a4gsl43gun7yhyi,4102195749,1,,4102195741,140,60.0,4102195739,56,Center,4102195743,141,48.7,4149022945,178,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951917,211,55,1,26,56,dbhdov3cc47kcr1hjg5qr5qg7,1,43.9,60.9,2023-03-17T13:27:35.930Z,2023-03-30T06:53:09Z,4102196395,189,,,,,,,,,,,,,,,,,,,,,,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951921,212,43,1,27,2,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-03-17T13:27:42.111Z,2023-03-17T13:27:50Z,4102196277,144,49,,,,,,,,,,,,,,,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951931,213,43,1,27,3,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-03-17T13:27:42.783Z,2023-03-17T13:27:46Z,4102196101,144,1,4102195951,212,33.3,4102195955,1,0,4102195947,140,64.3,4102195945,56,Left,4102195949,141,100.0,4102195953,213,0.9,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520951941,214,43,1,27,4,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-03-17T13:27:43.882Z,2023-03-17T13:27:48Z,4102195987,56,Left,4102195989,347,0,4102196201,144,5,,,,,,,,,,,,,,,,4ymo0battew5mb9h2d91gv9jo,M. Salifu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520952045,226,43,1,27,18,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-03-17T13:27:57.183Z,2023-03-17T13:32:48Z,4102207049,144,8,4102196665,56,Back,,,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520952041,215,1,1,27,19,dbhdov3cc47kcr1hjg5qr5qg7,0,41.6,58.7,2023-03-17T13:27:58.855Z,2023-03-30T06:53:14Z,4102196655,140,68.6,4102196657,141,54.3,4102196651,241,,4102196659,212,28.5,4114573003,189,,4102196653,56,Center,4102196661,213,6.2,4102196649,5,,3wpliz4y0ex8jxtlt2enirc9h,Maurício Antônio,4149022999,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520952225,217,43,1,27,20,dbhdov3cc47kcr1hjg5qr5qg7,1,0,0,2023-03-17T13:27:59.239Z,2023-03-21T14:54:15Z,4114574615,144,3,4102197783,286,0,4102199925,233,252,4102197781,56,Center,,,,,,,,,,,,,clnli7y2s88p16yqtrbsb99sl,A. Bukia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525872491,1150,67,1,27,20,4djrvao40r1vgr4psfl5dzc80,1,30.3,50.3,2023-03-17T13:27:59.862Z,2023-03-30T09:14:49Z,4149066911,233,1570,,,,,,,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525872489,1570,67,1,27,20,dbhdov3cc47kcr1hjg5qr5qg7,0,69.7,49.7,2023-03-17T13:27:59.863Z,2023-03-30T09:07:35Z,4149066915,233,1150,,,,,,,,,,,,,,,,,,,,,,bgzn0qcq2tcobzu1odwyaeeei,Yousef Al Shammari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523287773,797,8,1,27,20,4djrvao40r1vgr4psfl5dzc80,1,30.1,47.3,2023-03-17T13:27:59.867Z,2023-03-30T09:14:49Z,4114574029,56,Back,4114574309,384,,4149023055,178,,,,,,,,,,,,,,,,,5376r1hbhrywje7cys1vcyb4l,F. Chafaï,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525872679,1163,67,1,27,22,4djrvao40r1vgr4psfl5dzc80,1,28.5,66.1,2023-03-17T13:28:01.347Z,2023-03-30T09:14:50Z,4149067845,233,1575,,,,,,,,,,,,,,,,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525872677,1575,67,1,27,22,dbhdov3cc47kcr1hjg5qr5qg7,0,71.5,33.9,2023-03-17T13:28:01.348Z,2023-03-30T09:08:24Z,4149067859,233,1163,,,,,,,,,,,,,,,,,,,,,,53jsw38p3m81ohicrlus0j9ck,Abdullah Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520953907,275,1,1,27,22,4djrvao40r1vgr4psfl5dzc80,1,27.5,62.5,2023-03-17T13:28:01.355Z,2023-03-30T09:14:50Z,4114573879,141,62.0,4149023135,389,,4114573877,140,33.9,4114573881,212,6.7,4114573883,213,6.2,4102208325,56,Back,,,,,,,624uaxchaea87v6na4wsd50x5,A. Bedrane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520952065,228,43,1,27,23,4djrvao40r1vgr4psfl5dzc80,1,0,0,2023-03-17T13:28:02.349Z,2023-03-17T13:33:43Z,4102196781,56,Back,4102196789,213,2.5,4102196785,141,77.3,4102208589,144,1,4102196787,212,14.4,4102196783,140,25.0,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525872727,1166,67,1,27,23,4djrvao40r1vgr4psfl5dzc80,1,31.9,66.2,2023-03-17T13:28:02.573Z,2023-03-30T09:14:50Z,4149068105,233,1576,,,,,,,,,,,,,,,,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525872725,1576,67,1,27,23,dbhdov3cc47kcr1hjg5qr5qg7,0,68.1,33.8,2023-03-17T13:28:02.574Z,2023-03-30T09:08:33Z,4149068111,233,1166,,,,,,,,,,,,,,,,,,,,,,53jsw38p3m81ohicrlus0j9ck,Abdullah Al Burayh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520952561,252,1,1,27,23,4djrvao40r1vgr4psfl5dzc80,1,31.3,67,2023-03-17T13:28:02.576Z,2023-03-30T09:14:51Z,4114574751,212,8.8,4102199901,56,Back,4149023205,178,,4114574747,140,23.1,4114574753,213,2.9,4114574749,141,69.9,,,,,,,evyk938tt0eebkhxrwejaonv9,D. Antolić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
