id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2531333621,120,1,1,11,27,2kzl64gp8x37bon8tyxojqrr1,1,92.2,15,2023-04-09T20:12:16.450Z,2023-04-09T20:12:17Z,4178021173,140,84.0,4178021177,212,8.6,4178021179,213,3.2,4178021175,141,14.6,4178021171,56,Right,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333631,121,1,1,11,28,2kzl64gp8x37bon8tyxojqrr1,0,84,14.6,2023-04-09T20:12:17.714Z,2023-04-09T20:12:18Z,4178021233,141,0.0,4178021231,140,80.2,4178021235,212,12.0,4178021229,56,Right,4178021237,213,4.4,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333635,122,43,1,11,29,2kzl64gp8x37bon8tyxojqrr1,1,0,0,2023-04-09T20:12:18.766Z,2023-04-09T20:12:21Z,4178021253,347,0,4178021333,144,5,4178021251,56,Right,,,,,,,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333633,113,49,1,11,29,2xl3g56k2mbuwdbre46s29vt4,1,17.3,98.4,2023-04-09T20:12:18.818Z,2023-04-09T20:12:19Z,,,,,,,,,,,,,,,,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333691,114,1,1,11,32,2xl3g56k2mbuwdbre46s29vt4,0,21.5,96,2023-04-09T20:12:21.746Z,2023-04-12T11:05:16Z,4178021527,141,92.0,4178021529,212,22.9,4178021531,213,6.2,4178021525,140,43.2,4178021523,56,Back,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532530867,781,61,1,11,34,2kzl64gp8x37bon8tyxojqrr1,1,54.2,3.2,2023-04-09T20:12:23.251Z,2023-04-12T11:05:22Z,4184431399,56,Right,,,,,,,,,,,,,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333697,115,43,1,11,36,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-04-09T20:12:26.033Z,2023-04-12T11:05:13Z,4184431287,144,61,4178021553,56,Back,,,,,,,,,,,,,,,,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333713,123,49,1,11,38,2kzl64gp8x37bon8tyxojqrr1,1,43.9,25.5,2023-04-09T20:12:27.618Z,2023-04-09T20:12:27Z,,,,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333733,124,1,1,11,38,2kzl64gp8x37bon8tyxojqrr1,1,43.9,25.5,2023-04-09T20:12:28.035Z,2023-04-09T20:12:29Z,4178021713,141,39.1,4178021711,140,37.3,4178021709,56,Back,4178021715,212,11.6,4178021717,213,2.2,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333763,125,1,1,11,39,2kzl64gp8x37bon8tyxojqrr1,1,37.3,38.9,2023-04-09T20:12:29.058Z,2023-04-09T20:12:32Z,4178021893,212,21.6,4178021889,140,54.0,4178021887,56,Center,4178021895,213,0.6,4178021891,141,57.5,,,,,,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333799,126,1,1,11,43,2kzl64gp8x37bon8tyxojqrr1,1,56.5,60.8,2023-04-09T20:12:32.243Z,2023-04-09T20:12:35Z,4178022075,213,4.8,4178022071,141,34.3,4178022069,140,58.4,4178022067,56,Center,4178022073,212,18.1,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333823,127,1,1,11,46,2kzl64gp8x37bon8tyxojqrr1,1,58.4,34.3,2023-04-09T20:12:35.699Z,2023-04-09T20:12:39Z,4178022225,155,,4178022231,141,4.3,4178022235,213,5.4,4178022229,140,74.8,4178022233,212,26.7,4178022227,56,Right,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333835,128,1,1,11,50,2kzl64gp8x37bon8tyxojqrr1,0,75,4.3,2023-04-09T20:12:39.362Z,2023-04-12T11:05:41Z,4178022335,1,,4178022321,2,,4178022331,212,41.1,4178022325,56,Center,4178022329,141,53.4,4184431557,20,,4178022327,140,97.9,4178022323,155,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,4178022333,213,0.9,4184431555,224,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333837,116,52,1,11,53,2xl3g56k2mbuwdbre46s29vt4,1,1.9,47.5,2023-04-09T20:12:42.114Z,2023-04-12T11:05:45Z,4184431581,378,,,,,,,,,,,,,,,,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333885,117,1,1,11,54,2xl3g56k2mbuwdbre46s29vt4,1,6.4,45.2,2023-04-09T20:12:43.602Z,2023-04-09T20:12:49Z,4178022653,140,26.1,4178022659,213,6.0,4178022657,212,21.4,4178022655,141,37.0,4178022651,56,Back,4178022649,123,,,,,,,,8qps88s8g1c8xw5uiz5gyh4ut,M. Mohamedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333897,118,1,1,12,0,2xl3g56k2mbuwdbre46s29vt4,1,26.3,29.2,2023-04-09T20:12:49.346Z,2023-04-09T20:12:50Z,4178022723,212,13.0,4178022717,56,Back,4178022719,140,29.5,4178022721,141,10.7,4178022725,213,5.0,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333959,119,1,1,12,1,2xl3g56k2mbuwdbre46s29vt4,1,29.5,11.1,2023-04-09T20:12:50.690Z,2023-04-09T20:12:56Z,4178023037,213,1.9,4178023029,56,Back,4178023035,212,7.7,4178023031,140,27.1,4178023033,141,21.8,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531333979,120,1,1,12,7,2xl3g56k2mbuwdbre46s29vt4,1,34.2,13.7,2023-04-09T20:12:56.802Z,2023-04-09T20:12:58Z,4178023127,212,13.2,4178023123,140,24.9,4178023121,56,Back,4178023125,141,26.7,4178023129,213,2.4,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334029,121,1,1,12,9,2xl3g56k2mbuwdbre46s29vt4,1,24.5,32.7,2023-04-09T20:12:58.753Z,2023-04-09T20:13:04Z,4178023437,212,20.2,4178023439,213,1.6,4178023427,56,Back,4178023431,140,24.4,4178023435,141,62.4,,,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334057,122,1,1,12,15,2xl3g56k2mbuwdbre46s29vt4,1,26.7,70.8,2023-04-09T20:13:04.354Z,2023-04-09T20:13:08Z,4178023609,212,19.6,4178023611,213,4.6,4178023607,141,42.2,4178023605,140,24.6,4178023603,56,Back,,,,,,,,,,a9yimyxegu9sx46hqvwswjs2d,Ó. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334101,123,1,1,12,18,2xl3g56k2mbuwdbre46s29vt4,1,25.6,39.7,2023-04-09T20:13:07.954Z,2023-04-09T20:13:11Z,4178023767,140,40.0,4178023773,213,5.9,4178023771,212,16.3,4178023765,56,Back,4178023769,141,30.9,,,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334105,124,4,1,12,22,2xl3g56k2mbuwdbre46s29vt4,1,42.1,33.2,2023-04-09T20:13:11.331Z,2023-04-09T20:13:14Z,4178023787,265,,4178023783,56,Back,4178023945,233,129,4178023781,13,,4178023785,152,,4178023789,286,,,,,,,,5fpfdgzit3468e1a04ooetsr9,Anselmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334133,129,4,1,12,22,2kzl64gp8x37bon8tyxojqrr1,0,57.9,66.8,2023-04-09T20:13:11.332Z,2023-04-09T20:13:15Z,4178023919,13,,4178023921,56,Center,4178023925,265,,4178023955,233,124,4178023923,152,,4178023927,285,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334345,125,1,1,12,47,2xl3g56k2mbuwdbre46s29vt4,0,43.1,33.3,2023-04-09T20:13:36.930Z,2023-04-09T20:13:38Z,4178025001,155,,4178025005,152,,4178025011,141,100.0,4178025009,140,60.2,4178025015,213,1.2,4178024999,5,,4178025017,1,,4178025007,56,Left,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,4178025003,196,,4178025013,212,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,
2531334347,126,5,1,12,49,2xl3g56k2mbuwdbre46s29vt4,0,64.4,102,2023-04-09T20:13:38.788Z,2023-04-09T20:13:44Z,4178025021,347,,4178025019,56,Left,4178025263,233,130,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334375,130,5,1,12,49,2kzl64gp8x37bon8tyxojqrr1,1,35.6,-2,2023-04-09T20:13:38.788Z,2023-04-09T20:21:17Z,4178025213,233,126,4178025205,347,,4178025201,56,Back,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334411,131,1,1,12,54,2kzl64gp8x37bon8tyxojqrr1,1,28.6,0,2023-04-09T20:13:43.122Z,2023-04-12T11:06:41Z,4178025419,140,13.5,4178025415,107,,4178025425,212,20.2,4178025431,213,2.5,4178025421,141,16.5,4178025417,56,Back,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334439,132,1,1,12,56,2kzl64gp8x37bon8tyxojqrr1,1,13.5,16.5,2023-04-09T20:13:45.489Z,2023-04-09T20:13:48Z,4178025623,141,53.7,4178025619,56,Back,4178025625,212,27.3,4178025621,140,3.8,4178025627,213,2.0,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334479,133,1,1,12,59,2kzl64gp8x37bon8tyxojqrr1,1,3.8,53.7,2023-04-09T20:13:48.370Z,2023-04-09T20:13:54Z,4178025885,56,Back,4178025893,213,1.1,4178025889,141,75.7,4178025887,140,11.2,4178025891,212,16.9,,,,,,,,,,5il4uc7d941ndwjl0qu97y7dh,Marcelo Grohe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334497,134,1,1,13,4,2kzl64gp8x37bon8tyxojqrr1,0,12.7,89.7,2023-04-09T20:13:53.937Z,2023-04-09T20:13:56Z,4178026053,56,Back,4178026057,141,91.1,4178026063,1,,4178026061,213,0.0,4178026059,212,38.9,4178026055,140,49.7,4178026051,157,,,,,4upzspmuautmtl51yxe3kva39,Ahmed Hegazy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334515,127,1,1,13,8,2xl3g56k2mbuwdbre46s29vt4,1,43.9,17.1,2023-04-09T20:13:57.411Z,2023-04-09T20:13:59Z,4178026195,213,6.3,4178026191,141,16.8,4178026193,212,13.3,4178026189,140,56.6,4178026187,56,Right,,,,,,,,,,2gwlr4pwk004ck0jrgn7z6ytx,Abdullah Al Hafith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334521,128,1,1,13,9,2xl3g56k2mbuwdbre46s29vt4,0,56.6,16.8,2023-04-09T20:13:58.897Z,2023-04-09T20:13:59Z,4178026217,56,Right,4178026219,140,60.4,4178026223,212,4.2,4178026221,141,18.5,4178026225,213,0.3,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334519,135,61,1,13,10,2kzl64gp8x37bon8tyxojqrr1,1,34.2,82.4,2023-04-09T20:13:59.314Z,2023-04-09T20:13:59Z,4178026215,56,Back,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334539,129,49,1,13,11,2xl3g56k2mbuwdbre46s29vt4,1,59.8,9.2,2023-04-09T20:14:00.593Z,2023-04-09T20:14:00Z,,,,,,,,,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334545,130,1,1,13,11,2xl3g56k2mbuwdbre46s29vt4,1,59.8,9.2,2023-04-09T20:14:00.770Z,2023-04-09T20:14:02Z,4178026413,141,20.1,4178026409,56,Right,4178026415,212,7.8,4178026411,140,62.2,4178026417,213,1.2,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334551,131,61,1,13,13,2xl3g56k2mbuwdbre46s29vt4,0,62.2,20.1,2023-04-09T20:14:02.290Z,2023-04-09T20:14:02Z,4178026449,56,Right,,,,,,,,,,,,,,,,,,,,,,a9xl33f68np358angkw5o606i,Yahya Naji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334553,136,49,1,13,13,2kzl64gp8x37bon8tyxojqrr1,1,33.5,83.5,2023-04-09T20:14:02.769Z,2023-04-09T20:14:02Z,,,,,,,,,,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334567,137,50,1,13,15,2kzl64gp8x37bon8tyxojqrr1,1,37,82.6,2023-04-09T20:14:04.929Z,2023-04-09T20:14:06Z,4178026547,286,,4178026545,56,Back,4178026659,233,132,,,,,,,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334577,132,7,1,13,15,2xl3g56k2mbuwdbre46s29vt4,1,63,17.4,2023-04-09T20:14:04.930Z,2023-04-12T11:07:13Z,4178026617,285,,4178026615,56,Right,4178026639,233,137,4184432273,384,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334579,133,49,1,13,16,2xl3g56k2mbuwdbre46s29vt4,1,58.8,21,2023-04-09T20:14:06.034Z,2023-04-09T20:14:06Z,,,,,,,,,,,,,,,,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334591,134,1,1,13,17,2xl3g56k2mbuwdbre46s29vt4,1,58.8,21,2023-04-09T20:14:06.242Z,2023-04-09T20:14:07Z,4178026717,212,16.8,4178026713,140,53.0,4178026719,213,1.9,4178026715,141,44.0,4178026711,56,Center,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334615,135,1,1,13,18,2xl3g56k2mbuwdbre46s29vt4,1,52.5,46.4,2023-04-09T20:14:07.619Z,2023-04-09T20:14:09Z,4178026867,141,80.8,4178026863,56,Back,4178026865,140,48.9,4178026871,213,1.7,4178026869,212,23.7,,,,,,,,,,bl117o6ogkgnnbv2gl0ozpn85,Waleed Bakshwn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334661,136,1,1,13,20,2xl3g56k2mbuwdbre46s29vt4,1,51.6,83.5,2023-04-09T20:14:09.874Z,2023-04-09T20:14:13Z,4178027147,213,0.6,4178027141,140,61.0,4178027145,212,12.2,4178027139,56,Left,4178027143,141,94.1,,,,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334679,137,1,1,13,24,2xl3g56k2mbuwdbre46s29vt4,1,62.9,93.9,2023-04-09T20:14:13.393Z,2023-04-09T20:14:14Z,4178027229,141,92.7,4178027227,140,52.5,4178027231,212,11.0,4178027225,56,Left,4178027233,213,3.2,,,,,,,,,,c7da9wqhoce68v0tvfhb4itjo,Hazzaa Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334717,138,4,1,13,25,2xl3g56k2mbuwdbre46s29vt4,1,56.6,95.1,2023-04-09T20:14:14.450Z,2023-04-09T20:54:00Z,4178156267,233,138,4178027835,286,,4178027425,56,Left,4178027831,152,,4178027827,13,,4178027829,294,,,,,,,,dr08g6m75jde8h9p96jfwojit,Amiri Kurdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334757,138,4,1,13,25,2kzl64gp8x37bon8tyxojqrr1,0,43.4,4.9,2023-04-09T20:14:14.451Z,2023-04-09T20:56:01Z,4178027637,285,,4178027623,13,,4178027625,56,Back,4178156275,233,138,4178027629,152,,4178027889,294,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334723,139,43,1,13,28,2xl3g56k2mbuwdbre46s29vt4,1,0,0,2023-04-09T20:14:17.794Z,2023-04-09T20:14:20Z,4178027449,56,Left,4178027563,144,50,4178027451,286,0,,,,,,,,,,,,,,,,c7da9wqhoce68v0tvfhb4itjo,Hazzaa Ahmed Al Ghamdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531334963,140,1,1,13,55,2xl3g56k2mbuwdbre46s29vt4,1,57,90,2023-04-09T20:14:44.386Z,2023-04-09T20:14:49Z,4178028943,140,59.1,4178028939,152,,4178028947,212,50.4,4178028945,141,15.9,4178028941,56,Right,4178028951,1,,4178028935,155,,4178028937,196,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,4178028933,5,,4178028949,213,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,
2531335019,141,1,1,14,0,2xl3g56k2mbuwdbre46s29vt4,1,60.2,15.8,2023-04-09T20:14:49.426Z,2023-04-09T20:14:55Z,4178029291,213,5.8,4178029283,56,Right,4178029289,212,12.9,4178029287,141,6.8,4178029285,140,71.0,,,,,,,,,,8po9k5w3ds7hoai833haglrf8,Ali Makki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335027,142,61,1,14,5,2xl3g56k2mbuwdbre46s29vt4,0,83.4,11.9,2023-04-09T20:14:55.009Z,2023-04-09T20:14:55Z,4178029339,56,Right,,,,,,,,,,,,,,,,,,,,,,b21fztzyrqua7i6lkfk7wh979,K. Yoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335045,139,49,1,14,6,2kzl64gp8x37bon8tyxojqrr1,1,12.1,81.2,2023-04-09T20:14:56.081Z,2023-04-09T20:14:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335071,140,1,1,14,7,2kzl64gp8x37bon8tyxojqrr1,1,12.1,81.2,2023-04-09T20:14:56.545Z,2023-04-09T20:14:58Z,4178029575,141,74.2,4178029571,56,Back,4178029579,213,5.4,4178029573,140,15.9,4178029577,212,6.2,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335093,141,1,1,14,9,2kzl64gp8x37bon8tyxojqrr1,1,16.6,73.9,2023-04-09T20:14:58.465Z,2023-04-09T20:15:01Z,4178029733,213,5.5,4178029729,141,55.8,4178029727,140,27.6,4178029731,212,16.9,4178029725,56,Back,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335125,142,1,1,14,11,2kzl64gp8x37bon8tyxojqrr1,1,27.8,54.5,2023-04-09T20:15:01.057Z,2023-04-09T20:15:03Z,4178029903,212,16.2,4178029897,56,Back,4178029907,213,5.2,4178029899,140,34.9,4178029901,141,33.3,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335199,143,1,1,14,14,2kzl64gp8x37bon8tyxojqrr1,1,34.9,33.3,2023-04-09T20:15:03.185Z,2023-04-09T20:15:10Z,4178030319,140,39.6,4178030317,56,Back,4178030323,212,9.0,4178030325,213,5.3,4178030321,141,22.2,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335249,144,1,1,14,21,2kzl64gp8x37bon8tyxojqrr1,1,48.4,54.9,2023-04-09T20:15:10.673Z,2023-04-09T20:15:15Z,4178030591,141,93.8,4178030595,213,1.1,4178030593,212,29.3,4178030587,56,Left,4178030589,140,60.4,,,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335255,145,1,1,14,26,2kzl64gp8x37bon8tyxojqrr1,1,66,90.2,2023-04-09T20:15:15.665Z,2023-04-09T20:15:17Z,4178030643,141,78.1,4178030639,56,Center,4178030645,212,11.2,4178030641,140,73.3,4178030647,213,5.5,,,,,,,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335263,146,1,1,14,28,2kzl64gp8x37bon8tyxojqrr1,0,73.3,78.1,2023-04-09T20:15:17.361Z,2023-04-09T20:15:18Z,4178030691,212,6.0,4178030687,140,68.1,4178030689,141,74.4,4178030693,213,3.6,4178030685,56,Center,,,,,,,,,,du6wgayjqw7jqjh770c43vvmd,Abdulaziz Al Bishi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335279,143,1,1,14,29,2xl3g56k2mbuwdbre46s29vt4,0,25.5,24.6,2023-04-09T20:15:18.474Z,2023-04-09T20:15:21Z,4178030783,140,42.0,4178030781,56,Back,4178030785,141,27.9,4178030787,212,17.5,4178030789,213,0.1,,,,,,,,,,ciw54ghi1jv1xb5dmtv558xjp,F. Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335289,147,1,1,14,31,2kzl64gp8x37bon8tyxojqrr1,1,56.4,72.7,2023-04-09T20:15:20.321Z,2023-04-09T20:15:22Z,4178030831,56,Back,4178030835,141,42.4,4178030833,140,47.8,4178030837,212,22.5,4178030865,213,4.3,,,,,,,,,,emkg78pm7xdjkkt2w0yd8vh79,Tarek Hamed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335323,148,1,1,14,33,2kzl64gp8x37bon8tyxojqrr1,1,47.7,42.2,2023-04-09T20:15:22.225Z,2023-04-09T20:15:26Z,4178031019,213,5.4,4178031015,141,6.4,4178031011,56,Right,4178031017,212,31.8,4178031013,140,67.2,,,,,,,,,,82t3ag5zwejftjmznthvsjtn9,Ahmed Sharahili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335335,149,1,1,14,37,2kzl64gp8x37bon8tyxojqrr1,1,68.3,6.5,2023-04-09T20:15:26.289Z,2023-04-09T20:15:28Z,4178031093,212,6.1,4178031087,56,Right,4178031089,140,74.1,4178031091,141,5.3,4178031095,213,6.1,,,,,,,,,,56umgnm066b18r5v5m7xduead,Madallah Al Olayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335347,150,1,1,14,39,2kzl64gp8x37bon8tyxojqrr1,1,74.1,5.3,2023-04-09T20:15:28.481Z,2023-04-09T20:15:29Z,4178031173,212,7.0,4178031167,56,Right,4178031171,141,14.9,4178031175,213,2.0,4178031169,140,71.6,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335357,151,1,1,14,40,2kzl64gp8x37bon8tyxojqrr1,1,71.5,15.2,2023-04-09T20:15:29.313Z,2023-04-09T20:15:30Z,4178031231,140,78.2,4178031235,212,7.0,4178031229,56,Right,4178031237,213,0,4178031233,141,15.2,,,,,,,,,,cfjp3mf7meekpcsx7hjrql79,Bruno Henrique,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335371,152,1,1,14,41,2kzl64gp8x37bon8tyxojqrr1,1,77.5,15.5,2023-04-09T20:15:30.593Z,2023-04-09T20:15:32Z,4178031315,141,23.9,4178031311,56,Center,4178031319,213,1.1,4178031317,212,6.3,4178031313,140,80.0,,,,,,,,,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531335393,153,1,1,14,43,2kzl64gp8x37bon8tyxojqrr1,1,80,23.9,2023-04-09T20:15:32.753Z,2023-04-12T11:09:08Z,4178031427,56,Center,4178031987,154,,4178031433,212,5.7,4178031435,213,0.6,4178031985,210,15,4178031431,141,28.3,4178031429,140,84.6,,,,6lpj04km1rma60n8l66q0hd5h,Igor Coronado,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
2531335405,154,15,1,14,45,2kzl64gp8x37bon8tyxojqrr1,1,84.6,28.3,2023-04-09T20:15:34.590Z,2023-04-12T11:09:08Z,4184433447,215,,4178031999,102,46.3,4178031491,56,Center,4178031489,63,,4178031743,72,,4178032005,147,47.5,4178032001,103,15.8,4178031993,154,,1cpbxhov5ypi6ez7k09oxo5w5,Romarinho,4178031487,22,,4178032003,146,4178031991,29,,98.6,,4178031995,55,153,4178032055,233,144,4178031989,80,,,,,,,,,,,,,,
