id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/13/value,qualifier/10/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/17/value,assist
2466572089,6,1,1,0,23,ebcxfnmnxrxvv6lcjsahgd38j,1,47.3,4.6,2022-10-02T15:21:21.423Z,2022-10-08T20:52:36Z,3815117029,212,21.5,3815117025,140,28.3,3829555813,178,,3815117023,56,Back,3815117031,213,2.8,3815117027,141,16.4,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572141,7,1,1,0,29,ebcxfnmnxrxvv6lcjsahgd38j,0,29.5,7.3,2022-10-02T15:21:28.093Z,2022-10-08T20:52:45Z,3815117369,1,,3815117363,141,8.5,3815117357,155,,3815117365,212,64.1,3815117359,56,Right,3829556241,178,,3815117361,140,90.5,3815117367,213,0.0,d3hiwrqyxc7ff8vlwk35tnsru,Sami Al Khaibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572145,10,49,1,0,34,2ry1fixv27p3xepazsxcuyoho,1,13.9,94.8,2022-10-02T15:21:32.763Z,2022-10-08T20:52:50Z,,,,,,,,,,,,,,,,,,,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572193,11,1,1,0,36,2ry1fixv27p3xepazsxcuyoho,1,10.9,95.2,2022-10-02T15:21:34.763Z,2022-10-08T20:52:54Z,3815117695,140,14.0,3815117705,212,9.6,3815117699,141,81.9,3829556513,178,,3815117707,213,5.1,3815117691,56,Back,,,,,,,2evokue4swxl64cxjuc21u2qy,Moteb Al Harbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572275,12,1,1,0,38,2ry1fixv27p3xepazsxcuyoho,1,13,81.9,2022-10-02T15:21:36.552Z,2022-10-08T20:53:01Z,3815118145,212,25.1,3815118139,56,Back,3815118147,213,0.2,3815118143,141,89.9,3815118141,140,36.3,3815118137,155,,3829556793,178,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572341,13,1,1,0,43,2ry1fixv27p3xepazsxcuyoho,1,31.9,47.4,2022-10-02T15:21:41.793Z,2022-10-08T20:53:12Z,3815118493,213,4.9,3815118487,140,35.8,3829557381,178,,3815118485,56,Back,3815118489,141,4.2,3815118491,212,29.7,,,,,,,cstghu0b2nh9pfzn5p6me7jkl,Hattan Bahbri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473839195,923,43,1,0,45,2ry1fixv27p3xepazsxcuyoho,1,0,0,2022-10-02T15:21:43.959Z,2022-10-18T13:13:50Z,3853783301,144,82,3853783107,178,0,,,,,,,,,,,,,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572379,14,1,1,0,47,2ry1fixv27p3xepazsxcuyoho,1,39.6,4.4,2022-10-02T15:21:45.673Z,2022-10-08T20:53:20Z,3829557675,178,,3815118729,213,2.0,3815118723,140,33.0,3815118725,141,25.1,3815118721,56,Back,3815118727,212,15.7,,,,,,,f33frpvsvjp7a8od35j7oxjh1,Fawaz Al Saqour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572405,15,1,1,0,50,2ry1fixv27p3xepazsxcuyoho,1,35.2,26.9,2022-10-02T15:21:48.711Z,2022-10-08T20:53:24Z,3815118895,213,1.3,3815118887,140,37.2,3815118893,212,7.8,3829557839,178,,3815118885,56,Back,3815118889,141,38.0,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572419,16,1,1,0,53,2ry1fixv27p3xepazsxcuyoho,0,37.2,38,2022-10-02T15:21:51.562Z,2022-10-08T20:53:28Z,3829557973,178,,3815118963,212,28.5,3815118965,213,6.0,3815118957,56,Center,3815118959,140,62.9,3815118961,141,24.3,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572437,8,8,1,0,54,ebcxfnmnxrxvv6lcjsahgd38j,1,44.1,73.8,2022-10-02T15:21:52.603Z,2022-10-08T20:54:03Z,3815119055,56,Back,3818445105,383,,3829559387,178,,,,,,,,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572447,9,49,1,0,56,ebcxfnmnxrxvv6lcjsahgd38j,1,45.1,73.9,2022-10-02T15:21:54.964Z,2022-10-08T20:55:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572501,10,3,1,0,57,ebcxfnmnxrxvv6lcjsahgd38j,1,45.3,69.3,2022-10-02T15:21:55.922Z,2022-10-08T20:55:27Z,3815119367,286,,3829560803,178,,3815119379,233,17,3815119365,56,Back,3818445227,464,,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572481,17,45,1,0,57,2ry1fixv27p3xepazsxcuyoho,0,54.7,30.7,2022-10-02T15:21:55.922Z,2022-10-08T20:55:28Z,3815119277,285,,3815119395,233,10,3815119275,56,Center,,,,,,,,,,,,,,,,8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572517,11,3,1,0,58,ebcxfnmnxrxvv6lcjsahgd38j,1,50.4,56.6,2022-10-02T15:21:57.213Z,2022-10-08T20:55:45Z,3829562765,178,,3815119563,233,18,3815119457,286,,3818445263,464,,3815119455,56,Center,,,,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572537,18,45,1,0,58,2ry1fixv27p3xepazsxcuyoho,0,49.6,43.4,2022-10-02T15:21:57.213Z,2022-10-08T20:55:45Z,3815119535,285,,3815119533,56,Back,3815119581,233,11,,,,,,,,,,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572549,12,1,1,0,58,ebcxfnmnxrxvv6lcjsahgd38j,1,51.4,54.3,2022-10-02T15:21:57.303Z,2022-10-08T20:55:57Z,3815119625,213,5.4,3815119623,212,21.4,3829563065,178,,3815119619,140,65.0,3815119617,56,Center,3815119621,141,30.9,,,,,,,cd3zg2t4cq4ghoh61kri7vaad,A. Nwakaeme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572555,13,61,1,1,0,ebcxfnmnxrxvv6lcjsahgd38j,1,65,30.9,2022-10-02T15:21:59.054Z,2022-10-08T20:56:13Z,3815119655,56,Center,3829563515,178,,,,,,,,,,,,,,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572593,14,15,1,1,1,ebcxfnmnxrxvv6lcjsahgd38j,1,68.2,47.2,2022-10-02T15:22:00.303Z,2022-10-08T20:56:20Z,3815119865,18,,3815120749,103,18.4,3815120743,55,13,3815120753,146,96.9,3815120747,102,50.8,3815446845,328,,3815119863,22,,3815119867,56,Center,9q7c1bn4dgyhoqto46puqeevp,M. Pavkov,,3815120505,20,3815120755,147,50.4,3815120741,29,3815120751,215,3815121349,233,19,3815446843,78,3829563775,178,,,,,,,,,,,,,,,,,,,,,,,,
2466572599,19,10,1,1,3,2ry1fixv27p3xepazsxcuyoho,1,4.2,51.1,2022-10-02T15:22:01.965Z,2022-10-08T20:56:25Z,3818446443,377,,3815119917,56,Back,3815119911,178,,3815119915,182,,3815390829,177,,3815121383,233,14,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572609,20,52,1,1,3,2ry1fixv27p3xepazsxcuyoho,1,4.2,51.1,2022-10-02T15:22:02.213Z,2022-10-08T20:56:32Z,3829564191,178,,3818446465,377,,,,,,,,,,,,,,,,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572735,21,1,1,1,7,2ry1fixv27p3xepazsxcuyoho,1,10.9,50.9,2022-10-02T15:22:06.213Z,2022-10-08T20:56:38Z,3815120589,56,Back,3829564485,178,,3815120591,140,21.5,3815120597,213,5.5,3815120593,141,35.9,3815120595,212,15.1,3815120587,123,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572769,22,1,1,1,13,2ry1fixv27p3xepazsxcuyoho,1,21.7,27.5,2022-10-02T15:22:12.263Z,2022-10-08T20:56:46Z,3815120797,140,49.8,3829564659,178,,3815120801,212,29.5,3815120795,56,Back,3815120803,213,6.2,3815120799,141,25.9,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473839641,939,67,1,1,15,2ry1fixv27p3xepazsxcuyoho,1,50.4,26.4,2022-10-02T15:22:13.375Z,2022-10-18T13:32:42Z,3853785327,233,665,,,,,,,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473839639,665,67,1,1,15,ebcxfnmnxrxvv6lcjsahgd38j,0,49.6,73.6,2022-10-02T15:22:13.376Z,2022-10-18T13:16:06Z,3853785331,233,939,,,,,,,,,,,,,,,,,,,,,,beeunz2xxmos83md5kmsy4hqt,Víctor Ruiz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572777,23,1,1,1,15,2ry1fixv27p3xepazsxcuyoho,0,49.8,25.9,2022-10-02T15:22:13.392Z,2022-10-18T13:32:42Z,3815120841,56,Center,3815120847,212,16.4,3815120849,213,0.2,3815120843,140,65.2,3815120845,141,30.0,3815120839,168,,3829564771,178,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572793,15,49,1,1,16,ebcxfnmnxrxvv6lcjsahgd38j,1,31.6,58.7,2022-10-02T15:22:15.223Z,2022-10-08T20:57:05Z,,,,,,,,,,,,,,,,,,,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572815,16,1,1,1,16,ebcxfnmnxrxvv6lcjsahgd38j,1,31.6,58.7,2022-10-02T15:22:15.263Z,2022-10-08T20:57:09Z,3815121013,213,5.6,3815121007,140,40.9,3829565413,178,,3815121005,56,Back,3815121009,141,47.2,3815121011,212,12.5,,,,,,,7qmg0s07y1tkthgu8zwa599ed,Hussain Al Shuwaish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572819,17,1,1,1,18,ebcxfnmnxrxvv6lcjsahgd38j,1,40.9,47.2,2022-10-02T15:22:16.514Z,2022-10-08T20:57:18Z,3829565729,178,,3815121071,140,50.7,3815121089,213,0.6,3815121077,141,58.7,3815121063,56,Center,3815121083,212,12.9,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572837,18,1,1,1,18,ebcxfnmnxrxvv6lcjsahgd38j,1,50.7,58.7,2022-10-02T15:22:17.224Z,2022-10-08T20:57:24Z,3815121171,56,Back,3815121177,212,11.1,3829565899,178,,3815121179,213,3.8,3815121173,140,42.3,3815121175,141,48.7,,,,,,,arqaprcadqfrz0tj3iouo98t1,Mohammed Abusabaan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572859,19,1,1,1,20,ebcxfnmnxrxvv6lcjsahgd38j,1,42.3,48.7,2022-10-02T15:22:18.763Z,2022-10-08T20:57:30Z,3815121321,141,26.1,3815121331,213,5.5,3815121311,56,Center,3815121317,140,56.4,3829566063,178,,3815121325,212,21.3,,,,,,,61u0tfe67undvqqutes55k2xh,Ricardo Ryller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572917,20,1,1,1,23,ebcxfnmnxrxvv6lcjsahgd38j,1,57,24.6,2022-10-02T15:22:21.353Z,2022-10-19T12:17:59Z,3815121653,213,5.1,3829566281,178,,3815121645,56,Right,3815121649,141,5.0,3815121647,140,62.7,3815121651,212,14.6,,,,,,,9k81fwyq8bbyhckt5t80fvwet,Sultan Mandash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572955,21,1,1,1,27,ebcxfnmnxrxvv6lcjsahgd38j,0,73.2,8.5,2022-10-02T15:22:26.094Z,2022-10-08T20:57:40Z,3815121887,141,25.2,3829566351,178,,3815121891,213,0.4,3815121889,212,31.3,3815121883,56,Center,3815121885,140,100.0,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572959,22,5,1,1,30,ebcxfnmnxrxvv6lcjsahgd38j,0,101,30.2,2022-10-02T15:22:28.762Z,2022-10-08T20:57:47Z,3815121907,56,Center,3815122017,233,24,3815121909,346,,,,,,,,,,,,,,,,,9vsqe0uy76u157na942hdokx5,Mohammed Al Baqawi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466572971,24,5,1,1,30,2ry1fixv27p3xepazsxcuyoho,1,-1,69.8,2022-10-02T15:22:28.762Z,2022-10-08T20:57:47Z,3815121951,346,,3815121949,56,Back,3815121975,233,22,,,,,,,,,,,,,,,,bdtfe5xkr2grbxqkgpntbypjp,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466573187,25,1,1,1,39,2ry1fixv27p3xepazsxcuyoho,1,4.7,53.4,2022-10-02T15:22:38.216Z,2022-10-08T20:57:58Z,3815123077,124,,3815123083,56,Back,3815123091,141,27.7,3815123095,213,5.4,3815123087,140,19.7,3815123093,212,23.5,3815123099,237,,,,,86gtnji8gzd7t05si9bzdhcyd,Kim Seung-Gyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466573233,26,1,1,1,45,2ry1fixv27p3xepazsxcuyoho,1,21.3,26.1,2022-10-02T15:22:43.804Z,2022-10-08T20:58:05Z,3815123343,141,62.0,3815123339,56,Back,3815123345,212,24.4,3815123347,213,1.6,3829566931,178,,3815123341,140,21.5,,,,,,,bepcao7uiozczrxbhc7fjjis5,Iago Santos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466573267,27,1,1,1,48,2ry1fixv27p3xepazsxcuyoho,1,21.5,61.4,2022-10-02T15:22:46.473Z,2022-10-08T20:58:10Z,3815123517,212,21.0,3829567113,178,,3815123511,56,Back,3815123513,140,28.6,3815123515,141,90.3,3815123519,213,1.2,,,,,,,2gef3rw1e1q3d7qudetpgvbop,Hassan Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2466573337,28,1,1,1,50,2ry1fixv27p3xepazsxcuyoho,1,34.8,92.4,2022-10-02T15:22:48.863Z,2022-10-08T20:58:15Z,3829567231,178,,3815123873,141,66.7,3815123875,212,19.8,3815123871,140,26.0,3815123869,56,Back,3815123877,213,4.2,,,,,,,68cm9uvlgmi1q5xfki3g31i39,É. Banega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
