id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value,qualifier/13/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value
2535596895,15,1,1,0,44,57jcqe38hakh2hfit2zsogsb,0,56.4,5,2023-04-18T19:02:50.057Z,2023-04-18T19:02:51Z,4200710109,233,9,4200710105,236,,4200710119,286,,4200710065,212,2.6,4200710061,141,5.0,4200710069,213,0,4200710057,140,58.9,4200710053,56,Right,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535596889,9,74,1,0,44,c9swyor08g9pedxpe3n321svu,1,40.8,98.3,2023-04-18T19:02:50.058Z,2023-04-18T19:05:45Z,4200710023,285,,4200710021,56,Back,4200710195,233,15,,,,,,,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535596913,10,5,1,0,45,c9swyor08g9pedxpe3n321svu,0,50.4,100.8,2023-04-18T19:02:50.972Z,2023-04-18T19:02:56Z,4200710159,347,,4200710863,233,16,4200710157,56,Left,,,,,,,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597033,16,5,1,0,45,57jcqe38hakh2hfit2zsogsb,1,49.6,-0.8,2023-04-18T19:02:50.972Z,2023-04-18T19:20:49Z,4200710771,347,,4200710851,233,10,4200710769,56,Back,,,,,,,,,,,,,,,,8wxgeu7xdeuvvuhn5ga0vu4q2,Ayman Yahya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597131,17,1,1,0,52,57jcqe38hakh2hfit2zsogsb,1,45.2,0,2023-04-18T19:02:57.321Z,2023-04-18T19:03:00Z,4200711283,140,31.6,4200711287,212,17.5,4200711289,213,2.5,4200711285,141,14.0,4200711279,107,,4200711281,56,Back,,,,,,,dayca044hynhii8kgr7g1azth,Luiz Gustavo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597211,18,1,1,0,55,57jcqe38hakh2hfit2zsogsb,1,34.3,25.3,2023-04-18T19:03:00.730Z,2023-04-18T19:03:04Z,4200711729,213,0.4,4200711717,56,Back,4200711723,212,5.4,4200711719,140,39.0,4200711721,141,28.7,,,,,,,,,,4uyfs1epryrirnq46jttxm6sp,Abdulelah Al Amri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597291,19,1,1,0,59,57jcqe38hakh2hfit2zsogsb,1,44.9,54.8,2023-04-18T19:03:04.441Z,2023-04-18T19:03:08Z,4200712147,213,2.1,4200712139,56,Back,4200712143,141,78.3,4200712145,212,18.1,4200712141,140,36.8,,,,,,,,,,bfbozn43eclzjwzz8nt69ktsl,Abdulmajeed Al Sulaiheem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597343,20,1,1,1,2,57jcqe38hakh2hfit2zsogsb,1,37.3,81.2,2023-04-18T19:03:07.994Z,2023-04-18T19:03:10Z,4200712473,213,0.4,4200712457,56,Left,4200712471,212,18.6,4200712465,141,92.1,4200712461,140,53.5,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597381,21,1,1,1,4,57jcqe38hakh2hfit2zsogsb,1,54.2,94.2,2023-04-18T19:03:10.042Z,2023-04-18T19:03:12Z,4200712687,213,3.1,4200712683,141,95.7,4200712681,140,40.2,4200712679,56,Back,4200712685,212,14.7,,,,,,,,,,cpws4xoaun4lc21p379rpd59l,Abdulrahman Ghareeb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597521,22,1,1,1,6,57jcqe38hakh2hfit2zsogsb,1,38.5,94.7,2023-04-18T19:03:11.914Z,2023-04-18T19:03:15Z,4200713359,140,34.1,4200713363,212,10.6,4200713355,56,Back,4200713361,141,80.7,4200713365,213,4.3,,,,,,,,,,19djqex4nu3lz6vw08f3fwv6x,G. Konan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597589,23,1,1,1,10,57jcqe38hakh2hfit2zsogsb,0,34.8,74.6,2023-04-18T19:03:15.786Z,2023-04-18T19:03:18Z,4200713697,155,,4200713707,212,35.3,4200713703,140,63.8,4200713705,141,100.0,4200713701,56,Left,4200713711,1,,4200713709,213,0.5,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597621,11,5,1,1,12,c9swyor08g9pedxpe3n321svu,1,33.2,-0.9,2023-04-18T19:03:18.155Z,2023-04-18T19:20:49Z,4200713873,56,Back,4200713973,233,24,4200713875,347,,,,,,,,,,,,,,,,,a3t7bral3j0l1czbmojwqnob9,M. Marega,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597599,24,5,1,1,12,57jcqe38hakh2hfit2zsogsb,0,66.8,100.9,2023-04-18T19:03:18.155Z,2023-04-18T19:03:20Z,4200713755,56,Left,4200713757,347,,4200713995,233,11,,,,,,,,,,,,,,,,114zbg6z77mdio95dbl9v27dh,Álvaro González,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597777,12,1,1,1,19,c9swyor08g9pedxpe3n321svu,1,32.4,0,2023-04-18T19:03:25.247Z,2023-04-18T19:03:26Z,4200714775,140,23.9,4200714771,107,,4200714779,212,14.0,4200714781,213,2.3,4200714777,141,14.9,4200714773,56,Back,,,,,,,aq8pym2fuweqbkxbbu7hqn0x6,Saud Abdulhamid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597833,13,1,1,1,21,c9swyor08g9pedxpe3n321svu,1,23.9,15.2,2023-04-18T19:03:26.653Z,2023-04-18T19:03:29Z,4200715031,141,47.9,4200715035,213,2.2,4200715027,56,Back,4200715033,212,27.1,4200715029,140,9.1,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597885,14,1,1,1,23,c9swyor08g9pedxpe3n321svu,1,11.8,49.9,2023-04-18T19:03:29.100Z,2023-04-18T19:03:32Z,4200715313,140,26.8,4200715319,213,1.0,4200715317,212,30.0,4200715311,56,Back,4200715315,141,87.4,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597917,15,1,1,1,26,c9swyor08g9pedxpe3n321svu,1,26.8,87.4,2023-04-18T19:03:32.061Z,2023-04-18T19:03:33Z,4200715503,140,36.1,4200715499,56,Back,4200715509,212,11.6,4200715511,213,0.6,4200715507,141,96.6,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597949,16,1,1,1,28,c9swyor08g9pedxpe3n321svu,1,37.3,95.6,2023-04-18T19:03:33.853Z,2023-04-18T19:03:35Z,4200715673,141,88.4,4200715669,56,Back,4200715677,213,4.4,4200715675,212,5.1,4200715671,140,35.9,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535597973,17,1,1,1,29,c9swyor08g9pedxpe3n321svu,1,35.9,88.4,2023-04-18T19:03:34.973Z,2023-04-18T19:03:36Z,4200715825,140,36.3,4200715821,56,Back,4200715829,212,5.7,4200715831,213,1.5,4200715827,141,96.8,,,,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535598037,18,1,1,1,30,c9swyor08g9pedxpe3n321svu,1,36.3,96.8,2023-04-18T19:03:35.853Z,2023-04-18T19:03:38Z,4200716177,212,15.9,4200716173,140,21.8,4200716175,141,90.3,4200716171,56,Back,4200716179,213,3.4,,,,,,,,,,1nrxtmfkuqg2uz7pvgcgwgj4l,Mohammed Al Burayk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535598065,19,1,1,1,33,c9swyor08g9pedxpe3n321svu,1,21.7,82.7,2023-04-18T19:03:38.829Z,2023-04-18T19:03:40Z,4200716351,56,Back,4200716355,141,71.7,4200716357,212,11.2,4200716353,140,29.6,4200716359,213,5.5,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535598123,20,1,1,1,34,c9swyor08g9pedxpe3n321svu,1,29.6,71.7,2023-04-18T19:03:39.981Z,2023-04-18T19:03:42Z,4200716597,141,83.6,4200716593,56,Back,4200716599,212,10.2,4200716595,140,23.7,4200716601,213,2.2,,,,,,,,,,3xtzd4wqoq2b6ak1k2tep9oet,G. Cuéllar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535598151,21,1,1,1,37,c9swyor08g9pedxpe3n321svu,1,23,84.8,2023-04-18T19:03:42.445Z,2023-04-18T19:03:43Z,4200716747,212,13.5,4200716741,140,34.3,4200716745,141,94.4,4200716739,56,Back,4200716749,213,0.5,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535598235,22,1,1,1,38,c9swyor08g9pedxpe3n321svu,1,34.3,94.4,2023-04-18T19:03:43.453Z,2023-04-18T19:15:02Z,4200717235,56,Back,4200717241,212,16.3,4200717237,140,20.9,4200717243,213,3.7,4200717239,141,82.4,,,,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535598293,23,1,1,1,42,c9swyor08g9pedxpe3n321svu,1,21.4,74.5,2023-04-18T19:03:47.805Z,2023-04-18T19:03:50Z,4200717565,212,17.8,4200717555,56,Back,4200717563,141,63.0,4200717567,213,3.6,4200717559,140,6.2,,,,,,,,,,574pdpfxal0lsopnsnz17ciqd,Mohammed Jahfali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535598405,24,1,1,1,45,c9swyor08g9pedxpe3n321svu,1,3.3,55.5,2023-04-18T19:03:50.621Z,2023-04-18T19:03:55Z,4200718103,213,4.9,4200718087,56,Back,4200718095,141,18.2,4200718091,140,8.3,4200718099,212,25.9,,,,,,,,,,9vt5q842htj38cblrh1v62qj9,Abdullah Al Muaiouf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535598499,25,1,1,1,50,c9swyor08g9pedxpe3n321svu,1,21.6,15.9,2023-04-18T19:03:55.341Z,2023-04-18T19:03:59Z,4200718595,213,0.4,4200718589,140,31.8,4200718591,141,21.9,4200718587,56,Back,4200718593,212,11.5,,,,,,,,,,inbrwc7gw6d1z8x60nl0padx,Jang Hyun-Soo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535598531,26,1,1,1,54,c9swyor08g9pedxpe3n321svu,1,27.3,31,2023-04-18T19:03:59.534Z,2023-04-18T19:04:01Z,4200718757,213,1.4,4200718753,212,22.6,4200718747,56,Back,4200718751,141,63.4,4200718749,140,32.0,,,,,,,,,,2lkra7wic5b481l7qybjh8lx,A. Carrillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535598623,27,1,1,1,56,c9swyor08g9pedxpe3n321svu,1,36,71.4,2023-04-18T19:04:01.405Z,2023-04-18T19:04:04Z,4200719131,56,Left,4200719135,141,98.6,4200719139,213,0.7,4200719137,212,29.3,4200719133,140,57.6,,,,,,,,,,36cdm30lm4hf1t6ajakity8k5,Salman Al Faraj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
