id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2547578433,167,1,1,22,16,c3v2ohfuzoqmc8ljm65hi80sj,0,26.4,39.5,2023-05-13T01:00:28.567Z,2023-05-13T01:00:32Z,4271585931,140,25.3,4271586003,286,,4271585999,233,188,4271585937,213,3.9,4271585997,236,,4271585933,141,37.9,4271585935,212,1.6,4271585929,56,Back,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578447,188,74,1,22,16,446mp88j1vpk9iwui9fiifrp8,1,74.4,67.8,2023-05-13T01:00:28.568Z,2023-05-13T01:41:01Z,4271585983,285,,4271585981,56,Center,4271586015,233,167,,,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578455,168,1,1,22,19,c3v2ohfuzoqmc8ljm65hi80sj,1,22.5,28.4,2023-05-13T01:00:31.815Z,2023-05-13T01:00:33Z,4271586025,56,Back,4271586031,212,11.8,4271586027,140,29.1,4271586033,213,5.3,4271586029,141,14.3,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578469,169,1,1,22,21,c3v2ohfuzoqmc8ljm65hi80sj,1,29.1,14.3,2023-05-13T01:00:33.559Z,2023-05-13T01:00:35Z,4271586099,56,Back,4271586103,141,18.8,4271586105,212,8.9,4271586107,213,2.8,4271586101,140,21.1,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578475,170,1,1,22,23,c3v2ohfuzoqmc8ljm65hi80sj,1,14.1,17,2023-05-13T01:00:35.464Z,2023-05-13T01:00:38Z,4271586123,56,Back,4271586125,140,12.0,4271586131,213,1.8,4271586127,141,32.0,4271586129,212,10.4,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578491,171,1,1,22,26,c3v2ohfuzoqmc8ljm65hi80sj,0,11.9,30.7,2023-05-13T01:00:38.392Z,2023-05-13T01:00:40Z,4271586209,140,28.7,4271586215,213,5.4,4271586213,212,28.1,4271586217,1,,4271586207,56,Back,4271586205,157,,4271586211,141,0.0,,,,6zm75ruas324c7yrt18ttei8l,K. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578493,172,5,1,22,27,c3v2ohfuzoqmc8ljm65hi80sj,0,24.4,-1.7,2023-05-13T01:00:39.922Z,2023-05-13T01:40:53Z,4271586403,233,189,4271586221,347,,4271586219,56,Back,,,,,,,,,,,,,,,,6zm75ruas324c7yrt18ttei8l,K. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578529,189,5,1,22,27,446mp88j1vpk9iwui9fiifrp8,1,75.6,101.7,2023-05-13T01:00:39.922Z,2023-05-13T01:00:45Z,4271586393,347,,4271586399,233,172,4271586391,56,Left,,,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578537,190,1,1,22,33,446mp88j1vpk9iwui9fiifrp8,0,79.9,100,2023-05-13T01:00:45.410Z,2023-05-13T01:00:46Z,4271586419,141,91.1,4271586421,212,7.7,4271586423,213,4.4,4271586417,140,78.0,4271586415,56,Left,4271586413,107,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578533,173,8,1,22,33,c3v2ohfuzoqmc8ljm65hi80sj,1,28.5,4.4,2023-05-13T01:00:46.201Z,2023-05-16T10:16:12Z,4282683817,383,,4271586407,56,Back,,,,,,,,,,,,,,,,,,,6zm75ruas324c7yrt18ttei8l,K. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578543,174,49,1,22,34,c3v2ohfuzoqmc8ljm65hi80sj,1,28.9,4.6,2023-05-13T01:00:46.969Z,2023-05-13T01:00:47Z,,,,,,,,,,,,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578547,175,1,1,22,34,c3v2ohfuzoqmc8ljm65hi80sj,0,28.9,4.6,2023-05-13T01:00:47.096Z,2023-05-13T01:00:48Z,4271586453,141,8.8,4271586449,56,Right,4271586455,212,27.9,4271586457,213,0.1,4271586451,140,55.3,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578551,191,49,1,22,36,446mp88j1vpk9iwui9fiifrp8,1,49.4,82.3,2023-05-13T01:00:49.249Z,2023-05-13T01:00:49Z,,,,,,,,,,,,,,,,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578559,192,1,1,22,37,446mp88j1vpk9iwui9fiifrp8,1,49.4,82.3,2023-05-13T01:00:49.475Z,2023-05-13T01:00:50Z,4271586495,140,58.4,4271586493,56,Center,4271586501,213,5.9,4271586497,141,76.0,4271586499,212,10.4,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578565,193,1,1,22,38,446mp88j1vpk9iwui9fiifrp8,1,58.4,76,2023-05-13T01:00:50.386Z,2023-05-13T01:00:51Z,4271586521,56,Back,4271586529,213,3.3,4271586541,156,,4271586527,212,24.0,4271586525,141,71.5,4271586523,140,35.7,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578605,194,1,1,22,43,446mp88j1vpk9iwui9fiifrp8,0,33.6,47.9,2023-05-13T01:00:55.570Z,2023-05-13T01:01:02Z,4271586695,141,100.0,4271586701,1,,4271586693,140,89.4,4271586697,212,68.9,4271586689,155,,4271586691,56,Left,4271586699,213,0.6,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578655,176,5,1,22,50,c3v2ohfuzoqmc8ljm65hi80sj,1,9.7,-1,2023-05-13T01:01:02.547Z,2023-05-13T01:40:54Z,4271586953,233,195,4271586949,56,Back,4271586951,347,,,,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578607,195,5,1,22,50,446mp88j1vpk9iwui9fiifrp8,0,90.3,101,2023-05-13T01:01:02.547Z,2023-05-13T01:01:13Z,4271586707,347,,4271586963,233,176,4271586705,56,Left,,,,,,,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578679,177,1,1,23,1,c3v2ohfuzoqmc8ljm65hi80sj,1,7.3,0,2023-05-13T01:01:13.289Z,2023-05-13T01:01:16Z,4271587079,213,0.5,4271587071,56,Back,4271587075,141,4.7,4271587069,107,,4271587073,140,15.4,4271587077,212,9.5,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578685,178,3,1,23,4,c3v2ohfuzoqmc8ljm65hi80sj,1,18,8.4,2023-05-13T01:01:16.393Z,2023-05-16T10:17:25Z,4271587103,56,Back,4271587105,285,,4271587111,233,196,4282689845,464,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578687,196,45,1,23,4,446mp88j1vpk9iwui9fiifrp8,0,82,91.6,2023-05-13T01:01:16.393Z,2023-05-13T01:02:43Z,4271587107,56,Left,4271587115,233,178,4271587109,286,,,,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578695,179,3,1,23,5,c3v2ohfuzoqmc8ljm65hi80sj,1,13.4,18.4,2023-05-13T01:01:17.320Z,2023-05-16T10:17:35Z,4271587135,56,Back,4271587153,233,197,4282690087,464,,4271587137,285,,,,,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578693,197,45,1,23,5,446mp88j1vpk9iwui9fiifrp8,0,86.6,81.6,2023-05-13T01:01:17.320Z,2023-05-13T01:01:19Z,4271587165,233,179,4271587133,286,,4271587131,56,Left,,,,,,,,,,,,,,,,f05vaz2h7sxozmvi641cf7qi1,S. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578707,180,1,1,23,6,c3v2ohfuzoqmc8ljm65hi80sj,1,13.2,25.7,2023-05-13T01:01:18.745Z,2023-05-13T01:01:20Z,4271587215,213,2.1,4271587209,140,4.4,4271587207,56,Back,4271587213,212,17.5,4271587211,141,47.5,,,,,,,,,,cgfk0e62cesbgieslfge2p61h,S. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578719,181,1,1,23,8,c3v2ohfuzoqmc8ljm65hi80sj,1,6.5,49.9,2023-05-13T01:01:20.793Z,2023-05-13T01:01:25Z,4271587289,212,19.6,4271587283,56,Back,4271587285,140,15.4,4271587291,213,1.1,4271587287,141,75.2,,,,,,,,,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578721,182,1,1,23,13,c3v2ohfuzoqmc8ljm65hi80sj,0,26.3,86.4,2023-05-13T01:01:25.673Z,2023-05-13T01:01:27Z,4271587307,212,18.7,4271587303,140,43.6,4271587305,141,92.9,4271587309,213,0.2,4271587301,56,Back,4271587299,155,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578733,198,1,1,23,15,446mp88j1vpk9iwui9fiifrp8,1,62.2,9.4,2023-05-13T01:01:27.314Z,2023-05-13T01:01:29Z,4271587349,3,,4271587359,213,0.2,4271587351,56,Right,4271587355,141,12.2,4271587353,140,71.6,4271587357,212,10.1,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578735,199,49,1,23,16,446mp88j1vpk9iwui9fiifrp8,1,71.6,12.2,2023-05-13T01:01:29.041Z,2023-05-13T01:03:12Z,,,,,,,,,,,,,,,,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578741,200,1,1,23,16,446mp88j1vpk9iwui9fiifrp8,1,71.6,12.2,2023-05-13T01:01:29.250Z,2023-05-13T01:01:30Z,4271587379,213,3.0,4271587371,56,Right,4271587377,212,9.2,4271587373,140,63.0,4271587375,141,14.6,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578745,201,61,1,23,18,446mp88j1vpk9iwui9fiifrp8,0,63,14.6,2023-05-13T01:01:30.738Z,2023-05-13T01:01:31Z,4271587395,56,Right,,,,,,,,,,,,,,,,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578749,183,49,1,23,19,c3v2ohfuzoqmc8ljm65hi80sj,1,40,78.2,2023-05-13T01:01:32.273Z,2023-05-13T01:02:59Z,,,,,,,,,,,,,,,,,,,,,,,,,95tl8tonvm6czhwzd6i5ep756,B. Olivieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578753,184,3,1,23,20,c3v2ohfuzoqmc8ljm65hi80sj,0,37,75.1,2023-05-13T01:01:32.368Z,2023-05-16T10:18:40Z,4282691977,464,,4271587417,286,,4271587435,233,202,4271587415,56,Back,,,,,,,,,,,,,95tl8tonvm6czhwzd6i5ep756,B. Olivieri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578755,202,7,1,23,20,446mp88j1vpk9iwui9fiifrp8,1,63,24.9,2023-05-13T01:01:32.369Z,2023-05-16T10:18:43Z,4271587421,285,,4282692033,384,,4271587419,56,Center,4271587423,233,184,,,,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578757,203,49,1,23,22,446mp88j1vpk9iwui9fiifrp8,1,70.1,24.6,2023-05-13T01:01:34.609Z,2023-05-13T01:01:35Z,,,,,,,,,,,,,,,,,,,,,,,,,7izc8t071mkrrgvptdjru467e,O. Moultrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578769,204,1,1,23,22,446mp88j1vpk9iwui9fiifrp8,1,70.1,24.6,2023-05-13T01:01:34.881Z,2023-05-13T01:01:36Z,4271587481,56,Right,4271587489,213,3.9,4271587487,212,9.4,4271587485,141,15.2,4271587483,140,63.6,,,,,,,,,,7izc8t071mkrrgvptdjru467e,O. Moultrie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578773,205,1,1,23,23,446mp88j1vpk9iwui9fiifrp8,1,63.4,14.1,2023-05-13T01:01:35.698Z,2023-05-13T01:03:01Z,4271587501,141,19.4,4271587505,213,2.9,4271587497,56,Right,4271587499,140,50.7,4271587503,212,13.8,,,,,,,,,,4b13osk9pzrosvzqt55y7o34l,C. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578779,206,1,1,23,24,446mp88j1vpk9iwui9fiifrp8,1,53.3,18.4,2023-05-13T01:01:36.979Z,2023-05-13T01:03:29Z,4271587521,141,38.0,4271587519,140,47.9,4271587525,213,2.0,4271587523,212,14.5,4271587517,56,Back,,,,,,,,,,v0k2w41tlj0elpj7nrw68onp,N. Kuikka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578797,207,1,1,23,26,446mp88j1vpk9iwui9fiifrp8,0,47.7,39,2023-05-13T01:01:38.289Z,2023-05-13T01:03:33Z,4271587623,141,42.7,4271587619,56,Back,4271587625,212,2.5,4271587627,213,1.5,4271587621,140,47.9,,,,,,,,,,cmolam8ri93kos2rasjhnuxyi,S. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579177,193,61,1,23,28,c3v2ohfuzoqmc8ljm65hi80sj,1,50.6,51.3,2023-05-13T01:01:40.908Z,2023-05-13T01:03:35Z,4271589467,56,Center,,,,,,,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578825,208,1,1,23,32,446mp88j1vpk9iwui9fiifrp8,1,77.5,86.1,2023-05-13T01:01:44.739Z,2023-05-13T01:04:03Z,4271587741,141,75.4,4271587743,212,11.0,4271587737,56,Center,4271587745,213,5.6,4271587739,140,85.3,,,,,,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579235,213,61,1,23,33,446mp88j1vpk9iwui9fiifrp8,0,87.5,72,2023-05-13T01:01:45.466Z,2023-05-13T01:04:01Z,4271589775,56,Center,,,,,,,,,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578815,185,43,1,23,33,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-13T01:01:45.851Z,2023-05-13T01:03:44Z,4271587695,56,Back,4271589673,144,8,,,,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578843,186,1,1,23,35,c3v2ohfuzoqmc8ljm65hi80sj,1,13.8,31.6,2023-05-13T01:01:47.930Z,2023-05-13T01:03:43Z,4271589655,157,,4271587857,213,5.8,4271587853,141,15.5,4271589657,1,,4271587855,212,21.7,4271587851,140,31.6,4271587849,56,Back,,,,6zm75ruas324c7yrt18ttei8l,K. Lind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578847,187,49,1,23,38,c3v2ohfuzoqmc8ljm65hi80sj,1,32,14.3,2023-05-13T01:01:51.018Z,2023-05-13T01:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547588819,394,50,1,23,38,c3v2ohfuzoqmc8ljm65hi80sj,1,31.8,10.7,2023-05-13T01:01:51.284Z,2023-05-13T01:36:22Z,4271636583,285,,4271636581,56,Back,4271636605,233,457,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547588823,457,7,1,23,39,446mp88j1vpk9iwui9fiifrp8,0,68.2,89.3,2023-05-13T01:01:51.285Z,2023-05-16T10:19:21Z,4282693155,385,,4271636597,233,394,4271636589,56,Left,4271636601,286,,,,,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578853,188,1,1,23,40,c3v2ohfuzoqmc8ljm65hi80sj,0,28.9,8.6,2023-05-13T01:01:52.362Z,2023-05-13T01:01:55Z,4271587905,213,1.6,4271587897,140,28.9,4271587903,212,0.2,4271587893,56,Back,4271587981,233,209,4271587899,141,8.9,4271587985,286,,4271587979,236,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578867,209,74,1,23,40,446mp88j1vpk9iwui9fiifrp8,1,72.1,92.3,2023-05-13T01:01:52.363Z,2023-05-13T01:41:01Z,4271587965,285,,4271587987,233,188,4271587963,56,Left,,,,,,,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578855,189,50,1,23,41,c3v2ohfuzoqmc8ljm65hi80sj,1,28.8,8.6,2023-05-13T01:01:53.370Z,2023-05-13T01:36:23Z,4271587911,285,,4271590841,233,219,4271587909,56,Back,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579451,219,7,1,23,41,446mp88j1vpk9iwui9fiifrp8,1,71.2,91.4,2023-05-13T01:01:53.371Z,2023-05-16T10:19:43Z,4271590825,56,Left,4271590837,233,189,4282693747,385,,4271590827,286,,,,,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578875,190,5,1,23,41,c3v2ohfuzoqmc8ljm65hi80sj,1,26.7,-1.6,2023-05-13T01:01:54.138Z,2023-05-13T01:01:56Z,4271588039,233,210,4271588011,347,,4271588009,56,Back,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547578873,210,5,1,23,41,446mp88j1vpk9iwui9fiifrp8,0,73.3,101.6,2023-05-13T01:01:54.138Z,2023-05-13T01:40:54Z,4271588007,347,,4271588043,233,190,4271588005,56,Left,,,,,,,,,,,,,,,,6k82rq8synvac950ext5t0jpx,R. Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579039,191,27,1,24,21,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-13T01:02:33.834Z,2023-05-13T01:02:37Z,4271588785,53,95tl8tonvm6czhwzd6i5ep756,4271588783,41,Injury,4271588789,233,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579033,211,27,1,24,21,446mp88j1vpk9iwui9fiifrp8,1,0,0,2023-05-13T01:02:33.834Z,2023-05-13T01:04:05Z,4271588799,233,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579171,192,43,1,25,17,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-13T01:03:30.246Z,2023-05-13T01:03:52Z,4271589773,144,28,4271589457,55,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579221,194,43,1,25,35,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-13T01:03:47.326Z,2023-05-13T01:03:50Z,4271589755,144,49,,,,,,,,,,,,,,,,,,,,,,9jitxfwaeix5fn1n3dhartbhm,E. Salmon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579237,195,28,1,25,38,c3v2ohfuzoqmc8ljm65hi80sj,1,0,0,2023-05-13T01:03:51.145Z,2023-05-13T01:03:53Z,4271589781,233,212,4271589777,55,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579233,212,28,1,25,38,446mp88j1vpk9iwui9fiifrp8,1,0,0,2023-05-13T01:03:51.145Z,2023-05-13T01:03:53Z,4271589787,233,195,4271589769,55,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579285,196,1,1,25,56,c3v2ohfuzoqmc8ljm65hi80sj,1,25,0,2023-05-13T01:04:08.830Z,2023-05-13T01:04:10Z,4271590031,107,,4271590039,212,9.2,4271590041,213,1.3,4271590037,141,12.4,4271590035,140,27.1,4271590033,56,Back,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579287,197,1,1,25,57,c3v2ohfuzoqmc8ljm65hi80sj,1,27.1,12.4,2023-05-13T01:04:10.062Z,2023-05-13T01:04:11Z,4271590049,141,2.6,4271590051,212,6.7,4271590047,140,27.5,4271590053,213,4.8,4271590045,56,Back,,,,,,,,,,azcxror0t5ede7nqobmhx9u6s,S. Hirst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579289,198,1,1,25,58,c3v2ohfuzoqmc8ljm65hi80sj,0,27.5,2.6,2023-05-13T01:04:11.117Z,2023-05-13T01:04:12Z,4271590071,213,6.0,4271590063,56,Back,4271590065,140,36.9,4271590067,141,0.0,4271590069,212,10.2,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579295,199,5,1,25,59,c3v2ohfuzoqmc8ljm65hi80sj,0,37,-1.7,2023-05-13T01:04:11.970Z,2023-05-13T01:04:16Z,4271590133,233,214,4271590089,56,Back,4271590091,347,,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579307,214,5,1,25,59,446mp88j1vpk9iwui9fiifrp8,1,63,101.7,2023-05-13T01:04:11.970Z,2023-05-13T01:40:54Z,4271590129,233,199,4271590127,347,,4271590125,56,Left,,,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579319,215,1,1,26,3,446mp88j1vpk9iwui9fiifrp8,1,62.9,100,2023-05-13T01:04:16.049Z,2023-05-13T01:04:20Z,4271590201,212,30.5,4271590199,141,89.9,4271590195,56,Back,4271590193,107,,4271590203,213,3.4,4271590197,140,34.9,4271590205,1,,,,,bnnc9csv7qrc2xgx7yzgxlcr9,M. Klingenberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579327,216,1,1,26,8,446mp88j1vpk9iwui9fiifrp8,1,34.6,80.5,2023-05-13T01:04:20.321Z,2023-05-13T01:04:24Z,4271590263,213,4.7,4271590255,56,Back,4271590257,140,34.7,4271590261,212,24.5,4271590259,141,44.5,,,,,,,,,,33u8nb0n2o6jsipw0b5r4j8mi,M. Nally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579355,217,1,1,26,11,446mp88j1vpk9iwui9fiifrp8,0,36.4,40.7,2023-05-13T01:04:24.097Z,2023-05-13T01:04:29Z,4271590381,56,Right,4271590389,213,6.0,4271590379,155,,4271590391,1,,4271590387,212,70.9,4271590385,141,14.0,4271590383,140,100.0,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579365,200,5,1,26,17,c3v2ohfuzoqmc8ljm65hi80sj,1,-1.4,86,2023-05-13T01:04:29.849Z,2023-05-13T01:40:54Z,4271590443,233,218,4271590423,346,,4271590421,56,Back,,,,,,,,,,,,,,,,dtrm0ji0olk3n01v71m8a5exh,A. Chapman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579357,218,5,1,26,17,446mp88j1vpk9iwui9fiifrp8,0,101.4,14,2023-05-13T01:04:29.849Z,2023-05-13T01:04:32Z,4271590395,346,,4271590451,233,200,4271590393,56,Right,,,,,,,,,,,,,,,,4j9un8594hl9gezwkdeafnbsa,K. Hubly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579479,201,1,1,26,43,c3v2ohfuzoqmc8ljm65hi80sj,1,5,48.2,2023-05-13T01:04:56.160Z,2023-05-13T01:05:00Z,4271590967,140,34.6,4271590963,155,,4271590971,212,41.9,4271590979,74,,4271590965,56,Back,4271590975,1,,4271590973,213,5.5,4271590961,124,,53uflfknc5uus7iqw3obp5fx1,J. Campbell,4271590969,141,,,,,,,,,,,6.8,,,,,,,,,,,,,,,,,,,
2547579481,202,44,1,26,48,c3v2ohfuzoqmc8ljm65hi80sj,1,36.4,9.2,2023-05-13T01:05:00.303Z,2023-05-13T01:05:03Z,4271590981,56,Back,4271591051,233,220,4271590983,285,,,,,,,,,,,,,,,,,6fs7fjwxqpkgzosbb8364d4np,C. Dydasco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547579493,220,44,1,26,48,446mp88j1vpk9iwui9fiifrp8,0,63.6,90.8,2023-05-13T01:05:00.304Z,2023-05-13T01:05:03Z,4271591057,233,202,4271591033,56,Left,4271591035,286,,,,,,,,,,,,,,,,,7w3qwzs0je6lqm4j7v3c02qga,M. Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
