id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/15/value,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2524681209,191,1,1,23,29,dzxypx8djih58p668surbi4qm,1,57.6,10.4,2023-03-26T02:33:07.055Z,2023-03-26T02:33:10Z,4124160865,141,42.1,4124160869,213,1.8,4124160861,56,Center,4124160867,212,21.9,4124160863,140,53.8,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681241,192,1,1,23,32,dzxypx8djih58p668surbi4qm,1,53.8,42.1,2023-03-26T02:33:10.527Z,2023-03-26T02:33:17Z,4124161015,1,,4124161005,56,Right,4124161011,212,37.9,4124161009,141,4.4,4124161003,155,,4124161013,213,5.5,4124161007,140,80.4,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681247,193,1,1,23,39,dzxypx8djih58p668surbi4qm,0,93.2,13.9,2023-03-26T02:33:17.615Z,2023-03-30T16:37:59Z,4124161039,155,,4149406135,224,,4124161037,2,,4124161045,141,17.9,4124161043,140,92.8,4124161047,212,2.8,4124161107,236,,4149406137,20,,8v62hppzsz2yonw60h9910iga,J. Bike,4124161113,286,4124161041,56,Right,,4124161109,233,4124161049,213,1.7,,,,,,,,,,,,,,,,,,191,,,,,,,,,,
2524681255,191,12,1,23,39,esvbnzqbyvxp2k570ez7h1a1g,1,13.5,88.3,2023-03-26T02:33:17.715Z,2023-03-26T02:33:20Z,4124161085,185,,4124161087,56,Back,4124161129,233,193,,,,,,,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681265,192,6,1,23,41,esvbnzqbyvxp2k570ez7h1a1g,0,3,76.8,2023-03-26T02:33:19.566Z,2023-03-30T16:38:04Z,4124161137,56,Back,4124161145,73,,4124161205,233,194,,,,,,,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681271,194,6,1,23,41,dzxypx8djih58p668surbi4qm,1,97,23.2,2023-03-26T02:33:19.566Z,2023-03-26T02:33:21Z,4124161187,233,192,4124161171,75,,4124161169,56,Center,,,,,,,,,,,,,,,,8v62hppzsz2yonw60h9910iga,J. Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681483,195,1,1,24,19,dzxypx8djih58p668surbi4qm,1,99.5,0.5,2023-03-26T02:33:57.550Z,2023-03-30T16:38:07Z,4124162405,140,93.4,4124162395,2,,4149406183,20,,4124162413,1,,4124162397,6,,4124162407,141,47.3,4124162403,56,Center,4124162399,155,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,4124162411,213,4124162409,212,32.5,1.8,4124162401,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681479,193,4,1,24,24,esvbnzqbyvxp2k570ez7h1a1g,1,3.8,51.7,2023-03-26T02:34:02.660Z,2023-03-30T16:39:56Z,4124162329,294,,4124162331,56,Back,4124162335,285,,4124162427,233,196,4124162327,13,,4124162333,152,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681485,196,4,1,24,24,dzxypx8djih58p668surbi4qm,0,96.2,48.3,2023-03-26T02:34:02.661Z,2023-03-26T03:16:16Z,4124162419,294,,4124162423,152,,4124162425,286,,4124162481,233,193,4124162417,13,,4124162421,56,Center,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681547,194,1,1,24,44,esvbnzqbyvxp2k570ez7h1a1g,1,5.1,56.7,2023-03-26T02:34:22.244Z,2023-03-26T02:34:24Z,4124162703,5,,4124162707,56,Back,4124162713,212,12.4,4124162715,213,1.1,4124162709,140,10.2,4124162705,152,,4124162711,141,73.2,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681559,195,1,1,24,46,esvbnzqbyvxp2k570ez7h1a1g,1,11.8,73.6,2023-03-26T02:34:23.876Z,2023-03-26T02:34:26Z,4124162787,141,94.5,4124162783,56,Back,4124162789,212,16.0,4124162785,140,18.7,4124162791,213,1.1,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681571,196,1,1,24,48,esvbnzqbyvxp2k570ez7h1a1g,1,18.7,94.5,2023-03-26T02:34:26.484Z,2023-03-26T02:34:30Z,4124162883,212,43.1,4124162877,56,Left,4124162887,1,,4124162881,141,89.9,4124162885,213,6.2,4124162875,155,,4124162879,140,59.6,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681575,197,44,1,24,52,esvbnzqbyvxp2k570ez7h1a1g,1,56.8,90.6,2023-03-26T02:34:30.180Z,2023-03-26T02:34:31Z,4124162911,233,197,4124162893,286,,4124162891,56,Left,,,,,,,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681581,197,44,1,24,52,dzxypx8djih58p668surbi4qm,0,43.2,9.4,2023-03-26T02:34:30.181Z,2023-03-26T02:34:32Z,4124162899,56,Back,4124162901,285,,4124162939,233,197,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681595,198,1,1,24,52,esvbnzqbyvxp2k570ez7h1a1g,1,59.6,90,2023-03-26T02:34:30.453Z,2023-03-26T02:34:40Z,4124163035,213,6.1,4124163025,168,,4124163031,141,86.6,4124163029,140,73.3,4124163023,3,,4124163033,212,14.6,4124163027,56,Left,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681599,199,1,1,25,2,esvbnzqbyvxp2k570ez7h1a1g,0,93.7,75.9,2023-03-26T02:34:40.276Z,2023-03-26T02:34:41Z,4124163053,140,93.9,4124163051,56,Center,4124163057,212,7.8,4124163059,213,4.7,4124163055,141,64.5,,,,,,,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681607,198,12,1,25,3,dzxypx8djih58p668surbi4qm,1,5.6,27,2023-03-26T02:34:41.278Z,2023-03-26T02:35:02Z,4124163097,212,19.1,4124163093,140,4.4,4124163099,213,4.6,4124163107,167,,4124163095,141,0.0,4124163091,56,Back,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681609,199,5,1,25,4,dzxypx8djih58p668surbi4qm,0,10.4,-1.4,2023-03-26T02:34:42.207Z,2023-03-26T02:35:22Z,4124163103,56,Back,4124164071,233,201,4124163529,347,,,,,,,,,,,,,,,,,6bbodw3m9bstocysxvzfuo3my,T. Davidson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681695,201,5,1,25,4,esvbnzqbyvxp2k570ez7h1a1g,1,89.6,101.4,2023-03-26T02:34:42.207Z,2023-03-26T02:40:12Z,4124163495,56,Left,4124163497,347,,4124164065,233,199,,,,,,,,,,,,,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681619,200,43,1,25,6,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-03-26T02:34:43.909Z,2023-03-26T02:34:54Z,4124163135,56,Left,4124163425,144,6,4124163137,73,0,4124163143,233,199,,,,,,,,,,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681707,202,1,1,25,19,esvbnzqbyvxp2k570ez7h1a1g,1,91.7,100,2023-03-26T02:34:57.812Z,2023-03-26T02:34:59Z,4124163553,140,86.9,4124163563,213,3.9,4124163549,107,,4124163551,56,Left,4124163559,212,6.7,4124163555,141,95.4,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681717,203,1,1,25,21,esvbnzqbyvxp2k570ez7h1a1g,1,86.9,95.4,2023-03-26T02:34:58.916Z,2023-03-26T02:35:01Z,4124163593,56,Left,4124163601,213,0.2,4124163597,141,97.5,4124163599,212,8.4,4124163595,140,94.8,,,,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681743,204,1,1,25,23,esvbnzqbyvxp2k570ez7h1a1g,1,94.7,97.5,2023-03-26T02:35:00.869Z,2023-03-26T02:35:06Z,4124163723,141,84.1,4124163721,140,96.4,4124163717,155,,4124163719,56,Left,4124163725,212,9.3,4124163727,213,4.9,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525935529,894,50,1,25,26,esvbnzqbyvxp2k570ez7h1a1g,1,91,95.7,2023-03-26T02:35:04.358Z,2023-03-30T21:24:41Z,4149407963,286,,4149407961,56,Left,4149521911,233,934,,,,,,,,,,,,,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525935545,934,7,1,25,26,dzxypx8djih58p668surbi4qm,0,9,4.3,2023-03-26T02:35:04.359Z,2023-03-30T21:24:41Z,4149521907,233,894,4149408089,385,,4149408023,56,Back,4149408025,285,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681745,205,50,1,25,28,esvbnzqbyvxp2k570ez7h1a1g,1,93.4,91.9,2023-03-26T02:35:06.419Z,2023-03-26T02:35:09Z,4124163793,233,200,4124163733,286,,4124163731,56,Left,,,,,,,,,,,,,,,,b9zyytzb31lz9644187z6a13o,A. Ali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681753,200,7,1,25,28,dzxypx8djih58p668surbi4qm,1,6.6,8.1,2023-03-26T02:35:06.420Z,2023-03-30T16:43:15Z,4124163773,56,Back,4124163775,285,,4149408279,383,,4124163777,233,205,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681755,201,49,1,25,30,dzxypx8djih58p668surbi4qm,1,9.5,6.8,2023-03-26T02:35:08.847Z,2023-03-30T16:43:40Z,,,,,,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681761,202,1,1,25,31,dzxypx8djih58p668surbi4qm,0,9.5,6.8,2023-03-26T02:35:09.406Z,2023-03-30T16:43:45Z,4124163817,213,6.2,4124163815,212,13.1,4124163813,141,6.1,4124163811,140,22.0,4124163809,56,Back,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681765,206,49,1,25,33,esvbnzqbyvxp2k570ez7h1a1g,1,85.4,94.4,2023-03-26T02:35:11.460Z,2023-03-26T02:35:11Z,,,,,,,,,,,,,,,,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681785,207,1,1,25,34,esvbnzqbyvxp2k570ez7h1a1g,1,81.8,96.9,2023-03-26T02:35:12.628Z,2023-03-26T02:35:16Z,4124163963,213,3.3,4124163957,140,58.9,4124163961,212,24.3,4124163955,56,Left,4124163959,141,92.1,,,,,,,,,,1c2boqmoi50esuelgdd96o06h,D. Colaprico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681807,208,1,1,25,38,esvbnzqbyvxp2k570ez7h1a1g,1,58.1,85.9,2023-03-26T02:35:16.580Z,2023-03-26T02:35:20Z,4124164047,140,49.4,4124164049,141,46.0,4124164051,212,28.6,4124164045,56,Back,4124164055,213,4.4,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681813,209,1,1,25,41,esvbnzqbyvxp2k570ez7h1a1g,1,49.6,46,2023-03-26T02:35:19.684Z,2023-03-26T02:35:22Z,4124164105,212,22.1,4124164101,140,51.1,4124164107,213,1.5,4124164099,56,Center,4124164103,141,78.4,,,,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681827,210,1,1,25,43,esvbnzqbyvxp2k570ez7h1a1g,1,51.1,78.4,2023-03-26T02:35:21.828Z,2023-03-26T02:35:25Z,4124164183,212,16.0,4124164177,56,Left,4124164181,141,97.2,4124164185,213,0.9,4124164179,140,60.3,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681833,211,1,1,25,47,esvbnzqbyvxp2k570ez7h1a1g,0,59.2,96.2,2023-03-26T02:35:24.883Z,2023-03-26T02:35:27Z,4124164211,212,15.9,4124164213,213,5.4,4124164205,56,Center,4124164209,141,77.5,4124164207,140,68.3,,,,,,,,,,6p2318moul9op4hmigk1xbaw9,K. McNabb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681831,203,8,1,25,48,dzxypx8djih58p668surbi4qm,1,34,24.5,2023-03-26T02:35:26.239Z,2023-03-30T16:44:08Z,4124164203,56,Back,4149408599,384,,,,,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681845,212,1,1,25,51,esvbnzqbyvxp2k570ez7h1a1g,0,82.4,87.2,2023-03-26T02:35:29.155Z,2023-03-30T21:24:40Z,4124164271,213,5.0,4149408641,72,,4149408747,286,,4124164265,140,83.8,4149521887,233,204,4124164267,141,79.6,4149408745,236,,4124164263,56,Left,b9zyytzb31lz9644187z6a13o,A. Ali,4124164269,212,4149408639,224,,5.4,4124164259,2,4124164261,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681849,204,12,1,25,51,dzxypx8djih58p668surbi4qm,1,14.9,14.3,2023-03-26T02:35:29.255Z,2023-03-30T21:24:40Z,4149408717,185,,4149521891,233,212,4124164299,56,Back,,,,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681875,205,12,1,25,53,dzxypx8djih58p668surbi4qm,1,26,17.2,2023-03-26T02:35:31.006Z,2023-03-30T16:44:48Z,4124164417,140,36.7,4124164423,213,5.6,4124164421,212,14.4,4124164419,141,4.0,4124164415,56,Back,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681879,213,61,1,25,56,esvbnzqbyvxp2k570ez7h1a1g,1,57.9,97.1,2023-03-26T02:35:34.013Z,2023-03-30T16:44:47Z,4124164425,56,Left,,,,,,,,,,,,,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681939,206,5,1,25,57,dzxypx8djih58p668surbi4qm,1,40.2,-1.4,2023-03-26T02:35:35.630Z,2023-03-26T02:35:53Z,4124164709,347,,4124164707,56,Back,4124164715,233,214,,,,,,,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681885,214,5,1,25,57,esvbnzqbyvxp2k570ez7h1a1g,0,59.8,101.4,2023-03-26T02:35:35.630Z,2023-03-26T02:40:12Z,4124164731,233,206,4124164447,56,Left,4124164449,347,,,,,,,,,,,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681945,207,1,1,26,13,dzxypx8djih58p668surbi4qm,1,45.1,0,2023-03-26T02:35:51.294Z,2023-03-30T16:45:06Z,4124164753,107,,4124164763,213,0.5,4124164757,140,57.5,4124221563,189,,4124164761,212,14.7,4124164759,141,9.5,4124164755,56,Right,,,,8v62hppzsz2yonw60h9910iga,J. Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681947,208,61,1,26,14,dzxypx8djih58p668surbi4qm,1,56.8,11.5,2023-03-26T02:35:51.991Z,2023-03-30T16:45:07Z,4124164767,56,Right,4124221639,189,,,,,,,,,,,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681953,209,1,1,26,15,dzxypx8djih58p668surbi4qm,1,49.1,11.6,2023-03-26T02:35:53.302Z,2023-03-30T16:45:11Z,4124164783,140,41.8,4124164781,56,Back,4124164789,213,2.1,4124164787,212,15.1,4124164785,141,30.8,,,,,,,,,,8v62hppzsz2yonw60h9910iga,J. Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525935729,935,1,1,26,17,dzxypx8djih58p668surbi4qm,1,43,17.9,2023-03-26T02:35:55.290Z,2023-03-30T16:45:28Z,4149409127,140,48.4,4149409129,141,6.9,4149409133,213,5.4,4149409131,212,9.4,4149409125,56,Back,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681955,210,1,1,26,18,dzxypx8djih58p668surbi4qm,0,41.8,30.8,2023-03-26T02:35:56.135Z,2023-03-30T16:45:37Z,4124164795,56,Center,4124164799,141,24.5,4124164801,212,20.9,4124164805,1,,4124164803,213,6.1,4124164797,140,61.3,4124164793,157,,,,,8v62hppzsz2yonw60h9910iga,J. Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681951,215,49,1,26,20,esvbnzqbyvxp2k570ez7h1a1g,1,37,72.1,2023-03-26T02:35:57.899Z,2023-03-30T16:45:38Z,,,,,,,,,,,,,,,,,,,,,,,,,3vnw015vllv7vzi79h7bplolx,E. van Egmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681959,216,1,1,26,21,esvbnzqbyvxp2k570ez7h1a1g,0,37,72.1,2023-03-26T02:35:59.268Z,2023-03-26T02:36:01Z,4124164821,213,0.3,4124164817,141,85.4,4124164813,56,Left,4124164815,140,66.8,4124164823,1,,4124164819,212,32.6,4124164811,155,,,,,3vnw015vllv7vzi79h7bplolx,E. van Egmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681967,211,49,1,26,23,dzxypx8djih58p668surbi4qm,1,29.5,20.3,2023-03-26T02:36:01.359Z,2023-03-26T03:15:07Z,,,,,,,,,,,,,,,,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681975,212,1,1,26,24,dzxypx8djih58p668surbi4qm,1,29.5,20.3,2023-03-26T02:36:02.710Z,2023-03-30T16:45:42Z,4124164891,140,35.5,4124164893,141,6.7,4124164897,213,5.3,4124164889,56,Back,4124164895,212,11.2,,,,,,,,,,3esajnuok17w043qxim4s6n10,T. Milazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681989,213,3,1,26,27,dzxypx8djih58p668surbi4qm,1,39.6,11.1,2023-03-26T02:36:05.102Z,2023-03-30T16:45:46Z,4149409251,464,,4124165011,233,217,4124164951,56,Back,4124164953,286,,,,,,,,,,,,,,8v62hppzsz2yonw60h9910iga,J. Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681999,217,45,1,26,27,esvbnzqbyvxp2k570ez7h1a1g,0,60.4,88.9,2023-03-26T02:36:05.102Z,2023-03-26T02:36:07Z,4124165019,233,213,4124165009,285,,4124165007,56,Left,,,,,,,,,,,,,,,,4k83z2cdvn2kwb72kh8e8qfsa,J. Shaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524681993,214,1,1,26,27,dzxypx8djih58p668surbi4qm,1,37.1,9.7,2023-03-26T02:36:05.550Z,2023-03-26T02:36:06Z,4124164969,140,41.9,4124164971,141,23.8,4124164973,212,10.8,4124164967,56,Back,4124164975,213,1.1,,,,,,,,,,8v62hppzsz2yonw60h9910iga,J. Bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682011,215,1,1,26,28,dzxypx8djih58p668surbi4qm,1,41.9,23.8,2023-03-26T02:36:06.510Z,2023-03-26T02:36:09Z,4124165091,213,1.4,4124165089,212,12.4,4124165085,140,43.9,4124165083,56,Back,4124165087,141,41.8,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682013,216,50,1,26,31,dzxypx8djih58p668surbi4qm,1,45.3,50.4,2023-03-26T02:36:09.119Z,2023-03-30T21:24:42Z,4124165095,56,Back,4149521915,233,218,4124165097,286,,,,,,,,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682017,218,7,1,26,31,esvbnzqbyvxp2k570ez7h1a1g,0,54.7,49.6,2023-03-26T02:36:09.120Z,2023-03-30T16:46:07Z,4149409367,384,,4124165113,56,Center,4124165115,285,,4124165119,233,216,,,,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682033,217,3,1,26,34,dzxypx8djih58p668surbi4qm,0,62.8,68.9,2023-03-26T02:36:12.671Z,2023-03-30T16:46:17Z,4149409421,464,,4124165171,286,,4124165215,233,219,4124165169,56,Center,,,,,,,,,,,,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682041,219,7,1,26,34,esvbnzqbyvxp2k570ez7h1a1g,0,37.2,31.1,2023-03-26T02:36:12.672Z,2023-03-30T16:46:21Z,4124165205,233,217,4124165189,285,,4124165187,56,Back,4149409451,384,,,,,,,,,,,,,,3vnw015vllv7vzi79h7bplolx,E. van Egmond,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682039,218,43,1,26,35,dzxypx8djih58p668surbi4qm,1,0,0,2023-03-26T02:36:13.679Z,2023-03-30T16:46:32Z,4124165185,56,Center,4149409575,144,61,,,,,,,,,,,,,,,,,,,dkk9sopglpjgnopxcxkn65gid,M. Swanson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682051,219,1,1,26,39,dzxypx8djih58p668surbi4qm,1,65.5,57.8,2023-03-26T02:36:17.390Z,2023-03-26T02:36:18Z,4124165271,213,4.0,4124165267,141,49.9,4124165263,56,Center,4124165269,212,7.1,4124165265,140,61.1,,,,,,,,,,4e2l88qfahs0ey4urydb96e7e,E. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682063,220,1,1,26,40,dzxypx8djih58p668surbi4qm,1,61.1,49.9,2023-03-26T02:36:18.638Z,2023-03-26T02:36:42Z,4124165339,140,67.8,4124165335,56,Center,4124165343,141,71.0,4124165345,212,16.0,4124165349,213,1.1,,,,,,,,,,6zzk0lgja87zs45h8btgheled,C. Roccaro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682073,221,1,1,26,42,dzxypx8djih58p668surbi4qm,1,67.8,71,2023-03-26T02:36:20.206Z,2023-03-26T02:36:22Z,4124165401,213,0.3,4124165399,212,21.9,4124165395,140,87.7,4124165393,56,Left,4124165397,141,80.7,,,,,,,,,,csx5jhf4hyzld6gg790usp0wl,Y. Nagasato,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682083,222,1,1,26,44,dzxypx8djih58p668surbi4qm,0,88.5,81.2,2023-03-26T02:36:22.383Z,2023-03-30T16:46:56Z,4124165445,140,89.2,4149409885,386,,4124165439,2,,4149409883,225,,4124165483,233,220,4149409887,72,,4124165451,213,4.9,4124165449,212,3.9,dkk9sopglpjgnopxcxkn65gid,M. Swanson,4124165487,286,4124165443,56,Center,,4124165481,236,4124165447,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682087,220,12,1,26,44,esvbnzqbyvxp2k570ez7h1a1g,1,8.3,23.1,2023-03-26T02:36:22.483Z,2023-03-26T02:36:25Z,4124165501,233,222,4124165465,185,,4124165467,56,Back,,,,,,,,,,,,,,,,n4egj8ymfled94mco0lwa95,C. Westphal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682149,221,61,1,26,46,esvbnzqbyvxp2k570ez7h1a1g,0,2,44.6,2023-03-26T02:36:24.219Z,2023-03-26T03:17:08Z,4124165753,56,Back,,,,,,,,,,,,,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524682153,222,6,1,26,47,esvbnzqbyvxp2k570ez7h1a1g,0,4.2,32.6,2023-03-26T02:36:25.070Z,2023-03-30T16:47:13Z,4124165759,56,Back,4124165763,73,,4124170287,233,223,,,,,,,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
