id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/12/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2549094739,385,52,1,48,0,esvbnzqbyvxp2k570ez7h1a1g,1,2.7,52.8,2023-05-14T22:56:25.331Z,2023-05-14T22:56:34Z,,,,,,,,,,,,,,,,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549094945,386,1,1,48,28,esvbnzqbyvxp2k570ez7h1a1g,0,13.6,53.6,2023-05-14T22:56:53.893Z,2023-05-14T22:57:15Z,4279622955,199,,4279622967,1,,4279622959,140,58.9,4279622961,141,100.0,4279622963,212,57.7,4279622957,56,Left,4279622965,213,0.6,4279623289,189,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549094953,375,5,1,48,31,agxipc0vk4rtg09amjxv10nx0,1,42.4,-1.7,2023-05-14T22:56:56.694Z,2023-05-14T22:59:08Z,4279623001,56,Back,4279623005,233,387,4279623003,347,,,,,,,,,,,,,,,,,e1irspfo9xupqz2sqvyq1zp0q,M. Cooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549094949,387,5,1,48,31,esvbnzqbyvxp2k570ez7h1a1g,0,57.6,101.7,2023-05-14T22:56:56.694Z,2023-05-14T22:57:16Z,4279623519,189,,4279623009,233,375,4279622985,56,Left,4279622987,347,,,,,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549094961,376,1,1,48,33,agxipc0vk4rtg09amjxv10nx0,1,43.7,0,2023-05-14T22:56:58.597Z,2023-05-14T22:56:59Z,4279623037,140,46.0,4279623033,107,,4279623039,141,14.2,4279623043,213,1.4,4279623041,212,11.1,4279623035,56,Back,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549094965,377,49,1,48,34,agxipc0vk4rtg09amjxv10nx0,1,51.7,15.3,2023-05-14T22:56:59.732Z,2023-05-14T22:57:00Z,,,,,,,,,,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549094987,378,1,1,48,34,agxipc0vk4rtg09amjxv10nx0,0,51.7,15.3,2023-05-14T22:56:59.973Z,2023-05-14T22:57:02Z,4279623165,155,,4279623173,212,27.4,4279623169,140,77.7,4279623171,141,19.1,4279623167,56,Right,4279623175,213,0.1,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549094989,388,1,1,48,37,esvbnzqbyvxp2k570ez7h1a1g,0,20.5,78.5,2023-05-14T22:57:02.316Z,2023-05-14T22:57:04Z,4279623181,3,,4279623185,140,22.7,4279623183,56,Back,4279623191,213,6.0,4279623189,212,2.4,4279623187,141,77.4,,,,,,,6x0oj293r0sv99i071v8owpgp,N. Girma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095023,379,1,1,48,41,agxipc0vk4rtg09amjxv10nx0,0,94.5,18.4,2023-05-14T22:57:06.740Z,2023-05-14T22:57:09Z,4279623347,155,,4279623413,236,,4279623417,233,389,4279623355,212,1.9,4279623349,56,Center,4279623357,213,1.7,4279623423,286,,4279623353,141,21.2,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,4279623345,2,,4279623351,140,,,,,,,,,,94.3,,,,,,,,,,,,,,,,,,
2549095031,389,12,1,48,41,esvbnzqbyvxp2k570ez7h1a1g,1,3.7,77.1,2023-05-14T22:57:06.840Z,2023-05-14T22:57:10Z,4279623439,233,379,4279623395,56,Back,4279623393,185,,,,,,,,,,,,,,,,,dwrkb21t0oi6s0d6a1b7b1qay,S. Enge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095035,380,6,1,48,43,agxipc0vk4rtg09amjxv10nx0,1,95.3,19.8,2023-05-14T22:57:08.308Z,2023-05-14T22:57:10Z,4279623403,75,,4279623447,233,390,4279623401,56,Right,,,,,,,,,,,,,,,,5ekbwy8vf1l1jzj6txawrg7h1,Debinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095041,390,6,1,48,43,esvbnzqbyvxp2k570ez7h1a1g,0,4.7,80.2,2023-05-14T22:57:08.308Z,2023-05-14T22:59:08Z,4279623445,73,,4279623443,56,Back,4279623463,233,380,,,,,,,,,,,,,,,,dwrkb21t0oi6s0d6a1b7b1qay,S. Enge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095253,381,1,1,49,13,agxipc0vk4rtg09amjxv10nx0,1,99.5,0.5,2023-05-14T22:57:38.756Z,2023-05-14T22:58:05Z,4279624509,141,44.0,4279624505,56,Center,4279624511,212,30.9,4279624513,213,1.9,4279624507,140,91.1,4279624499,6,,4279625319,154,,4279624497,2,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,1,4279624501,155,,4279625317,210,4279624503,225,,,,,,,,15,,,,,,,,,,,,,,,,,,
2549095257,382,15,1,49,15,agxipc0vk4rtg09amjxv10nx0,1,91.1,44,2023-05-14T22:57:40.964Z,2023-05-14T22:58:06Z,4279625349,230,99.8,4279625083,25,,4279625345,146,98.0,4279625327,29,,4279624527,56,Center,4279625337,103,19,4279625089,82,,4279625085,20,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,4279625341,100,,4279625331,55,4279624525,17,4279625347,147,4279625325,80,4279625091,233,391,381,,,45.7,4279625329,154,,,4279625351,231,49.3,4279625335,102,46.2,,,,,
2549095259,391,10,1,49,15,esvbnzqbyvxp2k570ez7h1a1g,1,2.4,56.7,2023-05-14T22:57:41.064Z,2023-05-14T22:58:01Z,4279624537,56,Back,4279625141,233,382,4279624535,94,,,,,,,,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095273,383,6,1,49,18,agxipc0vk4rtg09amjxv10nx0,1,92.3,43.6,2023-05-14T22:57:43.524Z,2023-05-14T22:57:45Z,4279624589,75,,4279624587,56,Center,4279624611,233,392,,,,,,,,,,,,,,,,94j0ci5rtwvr8nlrr32cfg9d6,C. Kizer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095277,392,6,1,49,18,esvbnzqbyvxp2k570ez7h1a1g,0,7.7,56.4,2023-05-14T22:57:43.524Z,2023-05-14T22:59:09Z,4279624605,73,,4279624603,56,Back,4279624621,233,383,,,,,,,,,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095503,384,1,1,49,52,agxipc0vk4rtg09amjxv10nx0,0,99.5,0.5,2023-05-14T22:58:17.795Z,2023-05-14T22:58:21Z,4279625763,141,43.1,4279625761,140,85.6,4279625759,56,Center,4279625767,213,2.0,4279625765,212,32.4,4279625757,224,,4279625769,1,,4279625751,2,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,4279625753,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095585,393,4,1,49,58,esvbnzqbyvxp2k570ez7h1a1g,1,13.6,55.8,2023-05-14T22:58:23.998Z,2023-05-14T22:58:32Z,4279626183,13,,4279626187,152,,4279626195,233,385,4279626185,56,Back,4279626189,265,,4279626191,285,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095533,385,4,1,49,58,agxipc0vk4rtg09amjxv10nx0,0,86.4,44.2,2023-05-14T22:58:23.999Z,2023-05-14T22:58:37Z,4279625955,56,Center,4279625953,13,,4279626213,233,393,4279625961,286,,4279625957,152,,4279625959,265,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095741,394,1,1,50,30,esvbnzqbyvxp2k570ez7h1a1g,0,15.7,63.6,2023-05-14T22:58:56.032Z,2023-05-14T22:58:59Z,4279627095,140,64.8,4279627087,5,,4279627099,212,53.5,4279627103,1,,4279627101,213,0.3,4279627093,56,Left,4279627091,152,,4279627089,155,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,4279627097,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095757,386,30,1,50,31,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-14T22:58:56.532Z,2023-05-14T22:59:03Z,4279627201,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549095761,395,30,1,50,31,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-05-14T22:58:56.594Z,2023-05-14T22:59:06Z,4279627219,57,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104113,392,18,2,45,0,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-14T23:14:11.948Z,2023-05-14T23:14:48Z,4279669581,59,9,4279669573,42,,4279669577,44,Forward,4279669627,55,393,,,,,,,,,,,,,dokzh655hluwjh55fisecs9ud,M. Larsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104117,393,19,2,45,0,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-14T23:14:11.949Z,2023-05-14T23:34:41Z,4279669609,42,,4279669617,44,Defender,4279669613,145,9,4279737251,293,1,4279669619,55,392,4279737249,292,3,4279669615,59,18,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549103789,388,32,2,45,0,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-14T23:14:21.948Z,2023-05-14T23:14:22Z,4279668037,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549103795,397,32,2,45,0,esvbnzqbyvxp2k570ez7h1a1g,1,0,0,2023-05-14T23:14:21.948Z,2023-05-14T23:14:24Z,4279668055,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549103827,398,1,2,45,0,esvbnzqbyvxp2k570ez7h1a1g,1,50.1,50.1,2023-05-14T23:14:22.048Z,2023-05-14T23:14:26Z,4279668265,279,S,4279668257,140,34.7,4279668261,212,16.2,4279668259,141,50.1,4279668263,213,3.1,4279668255,56,Back,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104561,403,40,2,45,1,agxipc0vk4rtg09amjxv10nx0,1,0,0,2023-05-14T23:14:23.060Z,2023-05-14T23:18:11Z,4279672027,30,"4baep35yxj0df8fqwcvh7x8lx, 15u9zrm4e4gosthf1vmkp5ht6, 736jvvtkgwc3g1vooviaod33d, dv8265k3za578hkzxxuttqmdx, debcbmzdwiyac6jcf1icrowlw, 72e9oc63fclgqqvn3lgsjue50, 4c6z6g6q7jq62bznylu0kjnc9, 5ekbwy8vf1l1jzj6txawrg7h1, e1irspfo9xupqz2sqvyq1zp0q, 94j0ci5rtwvr8nlrr32cfg9d6, 9wvoeo39cgbelv8ddqin3aaga, i59wtf590736z0ecwwu9jims, 96jcamlgo8nghmr2s0m0q2lbe, cdh996gimeb2p2bqgtdgkji1g, a1vlxzecgxx2jh5gyfjc5usix, mmk0vhl1l0qxdyjina9v6xka, 57nmefeij6bg2ltvoqmqb7nbp, 1115fgmv9xa3nwx3bu19jr9pl",4279672029,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",4279672037,194,4c6z6g6q7jq62bznylu0kjnc9,4279672031,59,"21, 8, 18, 16, 23, 24, 10, 99, 17, 5, 4, 6, 14, 19, 25, 26, 38, 77",4279672035,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",4279672033,130,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549103847,399,1,2,45,4,esvbnzqbyvxp2k570ez7h1a1g,0,34.7,50.7,2023-05-14T23:14:26.023Z,2023-05-14T23:15:43Z,4279668387,56,Left,4279668395,213,0.5,4279668385,155,,4279668397,1,,4279668389,140,73.2,4279668391,141,86.4,4279668393,212,47.2,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549103873,389,1,2,45,7,agxipc0vk4rtg09amjxv10nx0,0,32.1,14.5,2023-05-14T23:14:28.973Z,2023-05-14T23:14:30Z,4279668499,213,0.9,4279668495,141,36.7,4279668497,212,19.6,4279668489,155,,4279668491,56,Back,4279668493,140,44.0,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549103899,400,1,2,45,9,esvbnzqbyvxp2k570ez7h1a1g,0,62.9,53.6,2023-05-14T23:14:31.494Z,2023-05-14T23:14:36Z,4279668607,212,6.7,4279668851,189,,4279668603,140,59.1,4279668601,56,Center,4279668609,213,2.2,4279668599,3,,4279668605,141,61.5,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549103993,390,1,2,45,15,agxipc0vk4rtg09amjxv10nx0,1,45.4,61.3,2023-05-14T23:14:36.987Z,2023-05-14T23:16:09Z,4279669069,56,Back,4279669073,141,82.9,4279669071,140,41.6,4279669077,213,1.8,4279669075,212,15.2,,,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104005,391,1,2,45,17,agxipc0vk4rtg09amjxv10nx0,0,42.2,83.7,2023-05-14T23:14:39.036Z,2023-05-14T23:16:13Z,4279669133,213,5.9,4279669131,212,49.1,4279669123,155,,4279669127,140,85.8,4279669125,56,Center,4279669135,1,,4279669129,141,57.8,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104101,401,52,2,45,25,esvbnzqbyvxp2k570ez7h1a1g,1,14.8,47.9,2023-05-14T23:14:47.447Z,2023-05-14T23:14:47Z,,,,,,,,,,,,,,,,,,,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104159,402,1,2,45,27,esvbnzqbyvxp2k570ez7h1a1g,1,14.9,47.9,2023-05-14T23:14:49.095Z,2023-05-14T23:14:53Z,4279669865,141,25.7,4279669869,213,5.0,4279669863,140,19.8,4279669859,123,,4279669861,56,Back,4279669867,212,15.9,,,,,,,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104191,403,1,2,45,31,esvbnzqbyvxp2k570ez7h1a1g,0,25,21.2,2023-05-14T23:14:53.335Z,2023-05-14T23:14:57Z,4279670053,56,Center,4279670051,155,,4279670055,140,61.9,4279670059,212,38.8,4279670057,141,25.0,4279670061,213,0.1,4279670063,1,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104201,394,44,2,45,34,agxipc0vk4rtg09amjxv10nx0,1,40.6,74.2,2023-05-14T23:14:56.854Z,2023-05-14T23:14:58Z,4279670119,285,,4279670117,56,Back,4279670145,233,404,,,,,,,,,,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104197,404,44,2,45,34,esvbnzqbyvxp2k570ez7h1a1g,0,59.4,25.8,2023-05-14T23:14:56.855Z,2023-05-14T23:14:58Z,4279670089,56,Center,4279670091,286,,4279670185,233,394,,,,,,,,,,,,,,,,7pdog0usw4fwr3j3neexfz1ed,R. Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104221,395,1,2,45,35,agxipc0vk4rtg09amjxv10nx0,1,43,73.3,2023-05-14T23:14:57.516Z,2023-05-14T23:14:59Z,4279670253,56,Back,4279670251,3,,4279670255,140,40.0,4279670259,212,10.3,4279670257,141,58.9,4279670261,213,4.4,,,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104227,396,49,2,45,37,agxipc0vk4rtg09amjxv10nx0,1,39,57.6,2023-05-14T23:14:59.547Z,2023-05-14T23:14:59Z,,,,,,,,,,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104275,397,1,2,45,37,agxipc0vk4rtg09amjxv10nx0,1,39,57.6,2023-05-14T23:14:59.835Z,2023-05-14T23:15:03Z,4279670499,141,19.6,4279670495,56,Back,4279670497,140,43.0,4279670503,213,4.9,4279670501,212,26.2,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104297,398,1,2,45,41,agxipc0vk4rtg09amjxv10nx0,1,49.3,22.2,2023-05-14T23:15:03.755Z,2023-05-14T23:15:06Z,4279670623,141,62.0,4279670621,140,40.3,4279670627,213,1.9,4279670619,56,Back,4279670625,212,28.7,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104337,399,1,2,45,44,agxipc0vk4rtg09amjxv10nx0,1,39.5,64.6,2023-05-14T23:15:06.475Z,2023-05-14T23:15:10Z,4279670857,141,49.3,4279670859,212,13.3,4279670861,213,5.4,4279670853,56,Back,4279670855,140,47.4,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104397,400,1,2,45,48,agxipc0vk4rtg09amjxv10nx0,1,46.6,73.6,2023-05-14T23:15:10.331Z,2023-05-14T23:15:13Z,4279671201,140,46.0,4279671203,141,93.8,4279671207,213,1.6,4279671205,212,13.8,4279671199,56,Back,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104461,401,1,2,45,51,agxipc0vk4rtg09amjxv10nx0,0,46.6,94.7,2023-05-14T23:15:13.645Z,2023-05-14T23:15:19Z,4279671495,140,81.7,4279671493,56,Left,4279671501,212,37.2,4279671503,213,6.2,4279671491,155,,4279671497,141,87.5,4279671507,1,,,,,736jvvtkgwc3g1vooviaod33d,I. Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104493,405,4,2,45,58,esvbnzqbyvxp2k570ez7h1a1g,1,20.1,13.8,2023-05-14T23:15:20.138Z,2023-05-14T23:15:22Z,4279671677,56,Back,4279671679,152,,4279671675,13,,4279671681,265,,4279671683,285,,4279671713,233,402,,,,,,,7pynp0g6h56oqimzdffivfpat,K. Riehl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104491,402,4,2,45,58,agxipc0vk4rtg09amjxv10nx0,0,79.9,86.2,2023-05-14T23:15:20.139Z,2023-05-14T23:15:22Z,4279671667,265,,4279671663,56,Left,4279671739,233,405,4279671661,13,,4279671669,286,,4279671665,152,,,,,,,,9wvoeo39cgbelv8ddqin3aaga,H. Mace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104779,406,1,2,46,23,esvbnzqbyvxp2k570ez7h1a1g,0,15.1,11.2,2023-05-14T23:15:45.176Z,2023-05-14T23:15:58Z,4279673199,213,0.2,4279673183,155,,4279673179,5,,4279673195,141,23.6,4279673185,152,,4279673197,212,48.7,4279673201,1,,4279673193,140,60.8,4yb9avzbrzt8m4c4h1yy98jbp,K. Sheridan,,4279673189,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104759,404,44,2,46,26,agxipc0vk4rtg09amjxv10nx0,1,42.5,79.9,2023-05-14T23:15:48.747Z,2023-05-14T23:15:51Z,4279673347,233,407,4279673077,56,Back,4279673079,285,,,,,,,,,,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104789,407,44,2,46,26,esvbnzqbyvxp2k570ez7h1a1g,0,57.5,20.1,2023-05-14T23:15:48.748Z,2023-05-14T23:15:51Z,4279673237,56,Right,4279673241,286,,4279673373,233,404,,,,,,,,,,,,,,,,bzk89svsd2os7tv4wsbfaiivo,B. Briede,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104817,405,1,2,46,26,agxipc0vk4rtg09amjxv10nx0,1,45.8,83.4,2023-05-14T23:15:48.924Z,2023-05-14T23:15:51Z,4279673425,141,80.3,4279673429,213,3.3,4279673417,56,Back,4279673415,3,,4279673421,140,34.2,4279673427,212,12.4,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104819,406,61,2,46,29,agxipc0vk4rtg09amjxv10nx0,1,34.2,80.3,2023-05-14T23:15:50.984Z,2023-05-14T23:15:51Z,4279673437,56,Back,,,,,,,,,,,,,,,,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104861,408,1,2,46,30,esvbnzqbyvxp2k570ez7h1a1g,1,67.1,31,2023-05-14T23:15:51.992Z,2023-05-14T23:15:55Z,4279673659,212,6.8,4279673657,141,21.8,4279673661,213,4.3,4279673655,140,64.5,4279673653,56,Center,,,,,,,,,,1i4e7ehhib7vt3tx5xmd9efv9,S. Jakobsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104863,409,4,2,46,32,esvbnzqbyvxp2k570ez7h1a1g,1,69.4,21.5,2023-05-14T23:15:54.648Z,2023-05-14T23:15:56Z,4279673669,13,,4279673673,152,,4279673671,56,Center,4279673675,265,,4279673735,233,407,4279673677,286,,,,,,,,l28lqh3f3ojx6kk2wvvq6nyt,A. Morgan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549104875,407,4,2,46,32,agxipc0vk4rtg09amjxv10nx0,0,30.6,78.5,2023-05-14T23:15:54.649Z,2023-05-14T23:15:57Z,4279673757,233,409,4279673707,56,Back,4279673713,285,,4279673705,13,,4279673711,265,,4279673709,152,,,,,,,,dv8265k3za578hkzxxuttqmdx,V. DiBernardo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549105453,410,1,2,47,22,esvbnzqbyvxp2k570ez7h1a1g,1,70.3,20.6,2023-05-14T23:16:44.873Z,2023-05-15T00:14:06Z,4279677611,210,15,4279676917,152,,4279677613,154,,4279676915,155,,4279676923,141,43.1,4279676921,140,79.3,4279676919,56,Center,4279676925,212,18.0,1c2boqmoi50esuelgdd96o06h,D. Colaprico,1,4279676913,5,,4279676927,213,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
2549105465,411,15,2,47,26,esvbnzqbyvxp2k570ez7h1a1g,1,82.2,45,2023-05-14T23:16:48.538Z,2023-05-15T00:14:06Z,4279676981,56,Center,4279677669,147,50.7,4279677665,146,98.4,4279676979,18,,4279677241,24,,4279677243,15,,4279677651,103,12.7,4279677271,233,409,bzk89svsd2os7tv4wsbfaiivo,B. Briede,,4279677639,55,410,4279677247,328,4279677635,154,4279677633,29,4279677631,76,4279677655,215,,,,,,4279677647,102,53.5,,,,,,,,,,,,
2549105473,409,10,2,47,26,agxipc0vk4rtg09amjxv10nx0,1,3.5,48,2023-05-14T23:16:48.638Z,2023-05-14T23:16:55Z,4279677017,177,,4279677301,233,411,4279677019,179,,4279677023,56,Back,4279677021,182,,,,,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549105471,408,52,2,47,27,agxipc0vk4rtg09amjxv10nx0,1,3.5,48,2023-05-14T23:16:49.013Z,2023-05-14T23:16:50Z,,,,,,,,,,,,,,,,,,,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549105635,410,1,2,47,36,agxipc0vk4rtg09amjxv10nx0,1,14.3,46,2023-05-14T23:16:58.874Z,2023-05-14T23:17:07Z,4279677903,140,19.4,4279677901,56,Back,4279677907,212,15.6,4279677905,141,67.6,4279677899,123,,4279677909,213,1.2,,,,,,,4baep35yxj0df8fqwcvh7x8lx,A. Franch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549105689,411,1,2,47,45,agxipc0vk4rtg09amjxv10nx0,1,31.1,63,2023-05-14T23:17:07.211Z,2023-05-14T23:17:12Z,4279678233,212,37.6,4279678231,141,9.6,4279678237,1,,4279678227,56,Back,4279678235,213,5.0,4279678229,140,40.4,,,,,,,72e9oc63fclgqqvn3lgsjue50,G. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549105709,412,1,2,47,50,agxipc0vk4rtg09amjxv10nx0,1,39.9,14,2023-05-14T23:17:12.186Z,2023-05-14T23:17:14Z,4279678347,140,29.8,4279678349,141,22.0,4279678353,213,2.7,4279678351,212,11.9,4279678345,56,Back,,,,,,,,,,15u9zrm4e4gosthf1vmkp5ht6,K. Del Fava,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549105753,413,1,2,47,52,agxipc0vk4rtg09amjxv10nx0,1,29.9,21.5,2023-05-14T23:17:14.282Z,2023-05-14T23:17:18Z,4279678573,140,37.3,4279678571,56,Back,4279678579,212,17.1,4279678581,213,1.1,4279678575,141,43.9,,,,,,,,,,debcbmzdwiyac6jcf1icrowlw,C. Soto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
